"pH, x; Temp, x","pH, y","Temp, y"
2018-01-09 07:04:19,5.604,73.0616
2018-01-09 07:04:52,5.597,73.0616
2018-01-09 07:05:25,5.609,73.0616
2018-01-09 07:05:58,5.611,73.0616
2018-01-09 07:06:31,5.604,73.0616
2018-01-09 07:07:04,5.602,73.0616
2018-01-09 07:07:37,5.614,73.0616
2018-01-09 07:08:10,5.611,73.0616
2018-01-09 07:08:43,5.607,73.0616
2018-01-09 07:09:16,5.602,73.0616
2018-01-09 07:09:49,5.603,73.0616
2018-01-09 07:10:21,5.608,73.0616
2018-01-09 07:10:54,5.599,73.0616
2018-01-09 07:11:27,5.61,73.0616
2018-01-09 07:12:00,5.611,73.0616
2018-01-09 07:12:33,5.61,73.0616
2018-01-09 07:13:06,5.608,73.0616
2018-01-09 07:13:39,5.609,73.0616
2018-01-09 07:14:12,5.605,73.0616
2018-01-09 07:14:45,5.609,73.0616
2018-01-09 07:15:18,5.602,73.0616
2018-01-09 07:15:51,5.605,73.0616
2018-01-09 07:16:24,5.597,73.0616
2018-01-09 07:16:57,5.602,73.0616
2018-01-09 07:17:30,5.594,73.0616
2018-01-09 07:18:03,5.599,73.0616
2018-01-09 07:18:36,5.604,73.0616
2018-01-09 07:19:09,5.598,73.0616
2018-01-09 07:19:42,5.601,73.0616
2018-01-09 07:20:15,5.611,73.0616
2018-01-09 07:20:48,5.609,73.0616
2018-01-09 07:21:21,5.604,73.0616
2018-01-09 07:21:54,5.604,73.0616
2018-01-09 07:22:27,5.598,73.0616
2018-01-09 07:23:00,5.597,73.0616
2018-01-09 07:23:33,5.599,73.0616
2018-01-09 07:24:05,5.603,73.0616
2018-01-09 07:24:38,5.602,73.0616
2018-01-09 07:25:11,5.609,73.0616
2018-01-09 07:25:44,5.606,73.0616
2018-01-09 07:26:17,5.611,73.0616
2018-01-09 07:26:50,5.606,73.0616
2018-01-09 07:27:23,5.603,73.0616
2018-01-09 07:27:56,5.596,73.0616
2018-01-09 07:28:29,5.593,73.0616
2018-01-09 07:29:02,5.599,73.0616
2018-01-09 07:29:35,5.601,73.0616
2018-01-09 07:30:08,5.605,73.0616
2018-01-09 07:30:41,5.598,73.0616
2018-01-09 07:31:14,5.614,73.0616
2018-01-09 07:31:47,5.606,73.0616
2018-01-09 07:32:20,5.605,73.0616
2018-01-09 07:32:53,5.602,73.0616
2018-01-09 07:33:26,5.605,73.0616
2018-01-09 07:33:59,5.597,73.0616
2018-01-09 07:34:32,5.601,73.0616
2018-01-09 07:35:05,5.607,73.0616
2018-01-09 07:35:38,5.606,73.0616
2018-01-09 07:36:11,5.596,73.0616
2018-01-09 07:36:43,5.599,73.0616
2018-01-09 07:37:16,5.602,73.0616
2018-01-09 07:37:49,5.609,73.0616
2018-01-09 07:38:22,5.612,73.0616
2018-01-09 07:38:55,5.61,73.0616
2018-01-09 07:39:28,5.606,73.0616
2018-01-09 07:40:01,5.597,73.0616
2018-01-09 07:40:34,5.6,73.0616
2018-01-09 07:41:07,5.608,73.0616
2018-01-09 07:41:40,5.604,73.0616
2018-01-09 07:42:13,5.609,73.0616
2018-01-09 07:42:46,5.608,73.0616
2018-01-09 07:43:19,5.602,73.0616
2018-01-09 07:43:52,5.613,73.0616
2018-01-09 07:44:25,5.6,73.0616
2018-01-09 07:44:58,5.614,73.0616
2018-01-09 07:45:31,5.594,73.0616
2018-01-09 07:46:04,5.602,73.0616
2018-01-09 07:46:37,5.606,73.0616
2018-01-09 07:47:10,5.597,73.0616
2018-01-09 07:47:43,5.598,73.0616
2018-01-09 07:48:16,5.592,73.0616
2018-01-09 07:48:49,5.59,73.0616
2018-01-09 07:49:22,5.598,73.0616
2018-01-09 07:49:55,5.593,73.0616
2018-01-09 07:50:27,5.602,73.0616
2018-01-09 07:51:00,5.603,73.0616
2018-01-09 07:51:33,5.606,73.0616
2018-01-09 07:52:06,5.612,73.0616
2018-01-09 07:52:39,5.606,73.0616
2018-01-09 07:53:12,5.608,73.0616
2018-01-09 07:53:45,5.602,73.0616
2018-01-09 07:54:18,5.596,73.0616
2018-01-09 07:54:51,5.602,73.0616
2018-01-09 07:55:24,5.597,73.0616
2018-01-09 07:55:57,5.6,73.0616
2018-01-09 07:56:30,5.605,73.0616
2018-01-09 07:57:03,5.601,73.0616
2018-01-09 07:57:36,5.599,73.0616
2018-01-09 07:58:09,5.602,73.0616
2018-01-09 07:58:42,5.611,73.0616
2018-01-09 07:59:15,5.6,73.0616
2018-01-09 07:59:48,5.604,73.0616
2018-01-09 08:00:21,5.599,73.0616
2018-01-09 08:00:54,5.604,73.0616
2018-01-09 08:01:27,5.609,73.0616
2018-01-09 08:02:00,5.613,73.0616
2018-01-09 08:02:33,5.604,73.0616
2018-01-09 08:03:06,5.608,73.0616
2018-01-09 08:03:39,5.608,73.0616
2018-01-09 08:04:11,5.61,73.0616
2018-01-09 08:04:44,5.607,73.0616
2018-01-09 08:05:17,5.605,73.0616
2018-01-09 08:05:50,5.601,73.0616
2018-01-09 08:06:23,5.6,73.0616
2018-01-09 08:06:56,5.596,73.0616
2018-01-09 08:07:29,5.6,73.0616
2018-01-09 08:08:02,5.602,73.0616
2018-01-09 08:08:35,5.602,73.0616
2018-01-09 08:09:08,5.598,73.0616
2018-01-09 08:09:41,5.602,73.0616
2018-01-09 08:10:14,5.605,73.0616
2018-01-09 08:10:47,5.602,73.0616
2018-01-09 08:11:20,5.595,73.175
2018-01-09 08:11:53,5.597,73.0616
2018-01-09 08:12:26,5.6,73.0616
2018-01-09 08:12:59,5.601,73.0616
2018-01-09 08:13:32,5.602,73.175
2018-01-09 08:14:05,5.601,73.0616
2018-01-09 08:14:38,5.601,73.0616
2018-01-09 08:15:11,5.596,73.0616
2018-01-09 08:15:44,5.593,73.175
2018-01-09 08:16:17,5.593,73.0616
2018-01-09 08:16:50,5.59,73.0616
2018-01-09 08:17:23,5.597,73.0616
2018-01-09 08:17:55,5.604,73.0616
2018-01-09 08:18:28,5.604,73.0616
2018-01-09 08:19:01,5.6,73.0616
2018-01-09 08:19:34,5.598,73.0616
2018-01-09 08:20:07,5.598,73.0616
2018-01-09 08:20:40,5.604,73.0616
2018-01-09 08:21:13,5.605,73.0616
2018-01-09 08:21:46,5.601,73.0616
2018-01-09 08:22:19,5.595,73.0616
2018-01-09 08:22:52,5.589,73.0616
2018-01-09 08:23:25,5.599,73.0616
2018-01-09 08:23:58,5.596,73.0616
2018-01-09 08:24:31,5.603,73.175
2018-01-09 08:25:04,5.601,73.0616
2018-01-09 08:25:37,5.602,73.0616
2018-01-09 08:26:10,5.601,73.175
2018-01-09 08:26:43,5.595,73.0616
2018-01-09 08:27:16,5.592,73.0616
2018-01-09 08:27:49,5.602,73.0616
2018-01-09 08:28:22,5.595,73.0616
2018-01-09 08:28:55,5.596,73.0616
2018-01-09 08:29:28,5.593,73.0616
2018-01-09 08:30:01,5.595,73.0616
2018-01-09 08:30:33,5.589,73.0616
2018-01-09 08:31:06,5.593,73.0616
2018-01-09 08:31:39,5.601,73.0616
2018-01-09 08:32:12,5.592,73.0616
2018-01-09 08:32:45,5.59,73.0616
2018-01-09 08:33:18,5.595,73.0616
2018-01-09 08:33:51,5.594,73.0616
2018-01-09 08:34:24,5.594,73.0616
2018-01-09 08:34:57,5.594,73.0616
2018-01-09 08:35:30,5.602,73.0616
2018-01-09 08:36:03,5.593,73.0616
2018-01-09 08:36:36,5.594,73.0616
2018-01-09 08:37:09,5.594,73.0616
2018-01-09 08:37:42,5.593,73.0616
2018-01-09 08:38:15,5.584,73.0616
2018-01-09 08:38:48,5.586,73.0616
2018-01-09 08:39:21,5.587,73.0616
2018-01-09 08:39:54,5.59,73.0616
2018-01-09 08:40:27,5.592,73.0616
2018-01-09 08:41:00,5.59,73.0616
2018-01-09 08:41:33,5.594,73.0616
2018-01-09 08:42:06,5.598,73.0616
2018-01-09 08:42:39,5.599,73.0616
2018-01-09 08:43:12,5.593,73.0616
2018-01-09 08:43:45,5.583,73.0616
2018-01-09 08:44:17,5.587,73.0616
2018-01-09 08:44:50,5.587,73.0616
2018-01-09 08:45:23,5.588,73.0616
2018-01-09 08:45:56,5.582,73.0616
2018-01-09 08:46:29,5.586,73.0616
2018-01-09 08:47:02,5.583,73.0616
2018-01-09 08:47:35,5.591,73.0616
2018-01-09 08:48:08,5.593,73.0616
2018-01-09 08:48:41,5.589,73.0616
2018-01-09 08:49:14,5.594,73.0616
2018-01-09 08:49:47,5.588,73.0616
2018-01-09 08:50:20,5.595,73.0616
2018-01-09 08:50:53,5.592,73.0616
2018-01-09 08:51:26,5.588,73.0616
2018-01-09 08:51:59,5.585,73.0616
2018-01-09 08:52:32,5.59,73.0616
2018-01-09 08:53:05,5.587,73.0616
2018-01-09 08:53:38,5.585,73.0616
2018-01-09 08:54:11,5.589,73.0616
2018-01-09 08:54:44,5.588,73.0616
2018-01-09 08:55:17,5.592,73.0616
2018-01-09 08:55:50,5.59,73.0616
2018-01-09 08:56:23,5.59,73.0616
2018-01-09 08:56:55,5.589,73.0616
2018-01-09 08:57:28,5.593,73.0616
2018-01-09 08:58:01,5.582,73.0616
2018-01-09 08:58:34,5.585,73.0616
2018-01-09 08:59:07,5.583,73.0616
2018-01-09 08:59:40,5.582,73.0616
2018-01-09 09:00:13,5.579,73.0616
2018-01-09 09:00:46,5.593,73.0616
2018-01-09 09:01:19,5.592,73.0616
2018-01-09 09:01:52,5.584,73.0616
2018-01-09 09:02:25,5.585,73.0616
2018-01-09 09:02:58,5.59,73.0616
2018-01-09 09:03:31,5.582,73.0616
2018-01-09 09:04:04,5.582,73.0616
2018-01-09 09:04:37,5.58,73.0616
2018-01-09 09:05:10,5.592,73.0616
2018-01-09 09:05:43,5.59,73.0616
2018-01-09 09:06:16,5.596,73.0616
2018-01-09 09:06:49,5.585,73.0616
2018-01-09 09:07:22,5.592,73.0616
2018-01-09 09:07:55,5.587,73.0616
2018-01-09 09:08:28,5.585,73.0616
2018-01-09 09:09:01,5.582,73.0616
2018-01-09 09:09:33,5.582,73.0616
2018-01-09 09:10:06,5.588,73.0616
2018-01-09 09:10:39,5.59,73.0616
2018-01-09 09:11:12,5.585,73.0616
2018-01-09 09:11:45,5.586,73.0616
2018-01-09 09:12:18,5.585,73.0616
2018-01-09 09:12:51,5.593,73.0616
2018-01-09 09:13:24,5.591,73.0616
2018-01-09 09:13:57,5.59,73.0616
2018-01-09 09:14:30,5.584,73.0616
2018-01-09 09:15:03,5.58,73.0616
2018-01-09 09:15:36,5.583,73.0616
2018-01-09 09:16:09,5.59,73.0616
2018-01-09 09:16:42,5.584,73.0616
2018-01-09 09:17:15,5.587,73.0616
2018-01-09 09:17:48,5.583,73.0616
2018-01-09 09:18:21,5.578,73.0616
2018-01-09 09:18:54,5.581,73.0616
2018-01-09 09:19:27,5.588,73.0616
2018-01-09 09:20:00,5.585,73.0616
2018-01-09 09:20:33,5.583,73.0616
2018-01-09 09:21:06,5.584,73.0616
2018-01-09 09:21:39,5.591,73.0616
2018-01-09 09:22:12,5.588,73.0616
2018-01-09 09:22:45,5.592,73.0616
2018-01-09 09:23:17,5.587,73.0616
2018-01-09 09:23:50,5.589,73.0616
2018-01-09 09:24:23,5.584,73.0616
2018-01-09 09:24:56,5.588,73.0616
2018-01-09 09:25:29,5.583,73.0616
2018-01-09 09:26:02,5.587,73.0616
2018-01-09 09:26:35,5.589,73.0616
2018-01-09 09:27:08,5.587,73.0616
2018-01-09 09:27:41,5.585,73.0616
2018-01-09 09:28:14,5.589,73.0616
2018-01-09 09:28:47,5.585,73.0616
2018-01-09 09:29:20,5.586,73.175
2018-01-09 09:29:53,5.585,73.0616
2018-01-09 09:30:26,5.581,73.0616
2018-01-09 09:30:59,5.58,73.0616
2018-01-09 09:31:32,5.589,73.0616
2018-01-09 09:32:05,5.585,73.0616
2018-01-09 09:32:38,5.586,73.0616
2018-01-09 09:33:11,5.577,73.0616
2018-01-09 09:33:44,5.578,73.0616
2018-01-09 09:34:17,5.585,73.0616
2018-01-09 09:34:50,5.579,73.0616
2018-01-09 09:35:22,5.576,73.175
2018-01-09 09:35:55,5.577,73.0616
2018-01-09 09:36:28,5.583,73.0616
2018-01-09 09:37:01,5.592,73.175
2018-01-09 09:37:34,5.583,73.175
2018-01-09 09:38:07,5.577,73.0616
2018-01-09 09:38:40,5.577,73.0616
2018-01-09 09:39:13,5.585,73.0616
2018-01-09 09:39:46,5.578,73.0616
2018-01-09 09:40:19,5.582,73.175
2018-01-09 09:40:52,5.58,73.0616
2018-01-09 09:41:25,5.578,73.175
2018-01-09 09:41:58,5.58,73.175
2018-01-09 09:42:31,5.581,73.0616
2018-01-09 09:43:04,5.58,73.0616
2018-01-09 09:43:37,5.585,73.0616
2018-01-09 09:44:10,5.584,73.175
2018-01-09 09:44:43,5.59,73.0616
2018-01-09 09:45:16,5.585,73.0616
2018-01-09 09:45:49,5.588,73.0616
2018-01-09 09:46:22,5.585,73.0616
2018-01-09 09:46:55,5.583,73.175
2018-01-09 09:47:28,5.576,73.0616
2018-01-09 09:48:01,5.577,73.175
2018-01-09 09:48:33,5.583,73.175
2018-01-09 09:49:06,5.583,73.175
2018-01-09 09:49:39,5.582,73.175
2018-01-09 09:50:12,5.586,73.175
2018-01-09 09:50:45,5.587,73.175
2018-01-09 09:51:18,5.585,73.175
2018-01-09 09:51:51,5.585,73.0616
2018-01-09 09:52:24,5.592,73.175
2018-01-09 09:52:57,5.582,73.0616
2018-01-09 09:53:30,5.582,73.175
2018-01-09 09:54:03,5.584,73.175
2018-01-09 09:54:36,5.591,73.175
2018-01-09 09:55:09,5.583,73.0616
2018-01-09 09:55:42,5.59,73.175
2018-01-09 09:56:15,5.593,73.175
2018-01-09 09:56:48,5.58,73.0616
2018-01-09 09:57:21,5.588,73.0616
2018-01-09 09:57:54,5.59,73.175
2018-01-09 09:58:27,5.59,73.175
2018-01-09 09:59:00,5.584,73.175
2018-01-09 09:59:33,5.588,73.175
2018-01-09 10:00:06,5.583,73.175
2018-01-09 10:00:39,5.58,73.175
2018-01-09 10:01:12,5.583,73.175
2018-01-09 10:01:45,5.584,73.175
2018-01-09 10:02:17,5.57,73.175
2018-01-09 10:02:50,5.57,73.175
2018-01-09 10:03:23,5.565,73.175
2018-01-09 10:03:56,5.564,73.175
2018-01-09 10:04:29,5.571,73.175
2018-01-09 10:05:02,5.56,73.175
2018-01-09 10:05:35,5.565,73.175
2018-01-09 10:06:08,5.569,73.175
2018-01-09 10:06:41,5.562,73.175
2018-01-09 10:07:14,5.567,73.175
2018-01-09 10:07:47,5.56,73.175
2018-01-09 10:08:20,5.554,73.175
2018-01-09 10:08:53,5.558,73.175
2018-01-09 10:09:26,5.563,73.175
2018-01-09 10:09:59,5.558,73.175
2018-01-09 10:10:32,5.558,73.175
2018-01-09 10:11:05,5.545,73.175
2018-01-09 10:11:38,5.545,73.175
2018-01-09 10:12:11,5.549,73.175
2018-01-09 10:12:44,5.541,73.175
2018-01-09 10:13:17,5.546,73.175
2018-01-09 10:13:50,5.544,73.175
2018-01-09 10:14:23,5.545,73.175
2018-01-09 10:14:56,5.534,73.175
2018-01-09 10:15:29,5.532,73.175
2018-01-09 10:16:01,5.53,73.175
2018-01-09 10:16:34,5.539,73.175
2018-01-09 10:17:07,5.53,73.175
2018-01-09 10:17:40,5.528,73.175
2018-01-09 10:18:13,5.526,73.175
2018-01-09 10:18:46,5.536,73.175
2018-01-09 10:19:19,5.533,73.175
2018-01-09 10:19:52,5.533,73.175
2018-01-09 10:20:25,5.529,73.175
2018-01-09 10:20:58,5.53,73.175
2018-01-09 10:21:31,5.533,73.175
2018-01-09 10:22:04,5.522,73.175
2018-01-09 10:22:37,5.515,73.175
2018-01-09 10:23:10,5.52,73.175
2018-01-09 10:23:43,5.522,73.175
2018-01-09 10:24:16,5.515,73.175
2018-01-09 10:24:49,5.515,73.175
2018-01-09 10:25:22,5.506,73.175
2018-01-09 10:25:55,5.508,73.175
2018-01-09 10:26:28,5.511,73.175
2018-01-09 10:27:01,5.503,73.175
2018-01-09 10:27:34,5.509,73.175
2018-01-09 10:28:07,5.504,73.175
2018-01-09 10:28:40,5.498,73.175
2018-01-09 10:29:13,5.501,73.175
2018-01-09 10:29:45,5.494,73.175
2018-01-09 10:30:18,5.5,73.175
2018-01-09 10:30:51,5.502,73.175
2018-01-09 10:31:24,5.498,73.175
2018-01-09 10:31:57,5.496,73.175
2018-01-09 10:32:30,5.496,73.175
2018-01-09 10:33:03,5.499,73.175
2018-01-09 10:33:36,5.488,73.175
2018-01-09 10:34:09,5.498,73.175
2018-01-09 10:34:42,5.495,73.175
2018-01-09 10:35:15,5.49,73.175
2018-01-09 10:35:48,5.494,73.175
2018-01-09 10:36:21,5.492,73.175
2018-01-09 10:36:54,5.488,73.175
2018-01-09 10:37:27,5.491,73.175
2018-01-09 10:38:00,5.487,73.175
2018-01-09 10:38:33,5.484,73.175
2018-01-09 10:39:06,5.482,73.175
2018-01-09 10:39:39,5.48,73.175
2018-01-09 10:40:12,5.48,73.175
2018-01-09 10:40:45,5.483,73.175
2018-01-09 10:41:18,5.481,73.175
2018-01-09 10:41:51,5.483,73.175
2018-01-09 10:42:24,5.483,73.175
2018-01-09 10:42:57,5.475,73.175
2018-01-09 10:43:29,5.478,73.175
2018-01-09 10:44:02,5.485,73.175
2018-01-09 10:44:35,5.48,73.175
2018-01-09 10:45:08,5.478,73.175
2018-01-09 10:45:41,5.476,73.175
2018-01-09 10:46:14,5.475,73.175
2018-01-09 10:46:47,5.472,73.175
2018-01-09 10:47:20,5.475,73.175
2018-01-09 10:47:53,5.466,73.175
2018-01-09 10:48:26,5.472,73.175
2018-01-09 10:48:59,5.475,73.175
2018-01-09 10:49:32,5.469,73.175
2018-01-09 10:50:05,5.466,73.175
2018-01-09 10:50:38,5.466,73.175
2018-01-09 10:51:11,5.466,73.175
2018-01-09 10:51:44,5.473,73.175
2018-01-09 10:52:17,5.474,73.175
2018-01-09 10:52:50,5.468,73.175
2018-01-09 10:53:23,5.464,73.175
2018-01-09 10:53:56,5.468,73.175
2018-01-09 10:54:29,5.469,73.175
2018-01-09 10:55:02,5.463,73.175
2018-01-09 10:55:35,5.466,73.175
2018-01-09 10:56:08,5.456,73.175
2018-01-09 10:56:41,5.458,73.2866
2018-01-09 10:57:13,5.464,73.175
2018-01-09 10:57:46,5.462,73.175
2018-01-09 10:58:19,5.461,73.175
2018-01-09 10:58:52,5.469,73.2866
2018-01-09 10:59:25,5.469,73.2866
2018-01-09 10:59:58,5.462,73.2866
2018-01-09 11:00:31,5.46,73.2866
2018-01-09 11:01:04,5.469,73.2866
2018-01-09 11:01:37,5.463,73.2866
2018-01-09 11:02:10,5.46,73.2866
2018-01-09 11:02:43,5.457,73.2866
2018-01-09 11:03:16,5.459,73.2866
2018-01-09 11:03:49,5.453,73.2866
2018-01-09 11:04:22,5.464,73.2866
2018-01-09 11:04:55,5.465,73.2866
2018-01-09 11:05:28,5.459,73.2866
2018-01-09 11:06:01,5.464,73.2866
2018-01-09 11:06:34,5.453,73.2866
2018-01-09 11:07:07,5.457,73.2866
2018-01-09 11:07:40,5.469,73.2866
2018-01-09 11:08:13,5.469,73.2866
2018-01-09 11:08:46,5.464,73.2866
2018-01-09 11:09:19,5.461,73.2866
2018-01-09 11:09:52,5.466,73.2866
2018-01-09 11:10:25,5.46,73.2866
2018-01-09 11:10:57,5.461,73.2866
2018-01-09 11:11:30,5.455,73.2866
2018-01-09 11:12:03,5.45,73.2866
2018-01-09 11:12:36,5.463,73.2866
2018-01-09 11:13:09,5.459,73.2866
2018-01-09 11:13:42,5.456,73.2866
2018-01-09 11:14:15,5.459,73.2866
2018-01-09 11:14:48,5.461,73.2866
2018-01-09 11:15:21,5.457,73.2866
2018-01-09 11:15:54,5.448,73.2866
2018-01-09 11:16:27,5.449,73.2866
2018-01-09 11:17:00,5.47,73.2866
2018-01-09 11:17:33,5.458,73.2866
2018-01-09 11:18:06,5.458,73.2866
2018-01-09 11:18:39,5.457,73.2866
2018-01-09 11:19:12,5.455,73.2866
2018-01-09 11:19:45,5.455,73.2866
2018-01-09 11:20:18,5.461,73.2866
2018-01-09 11:20:51,5.461,73.2866
2018-01-09 11:21:24,5.463,73.2866
2018-01-09 11:21:57,5.463,73.2866
2018-01-09 11:22:30,5.458,73.2866
2018-01-09 11:23:03,5.461,73.2866
2018-01-09 11:23:35,5.462,73.2866
2018-01-09 11:24:08,5.459,73.2866
2018-01-09 11:24:41,5.462,73.2866
2018-01-09 11:25:14,5.458,73.2866
2018-01-09 11:25:47,5.453,73.2866
2018-01-09 11:26:20,5.46,73.2866
2018-01-09 11:26:53,5.456,73.2866
2018-01-09 11:27:26,5.465,73.2866
2018-01-09 11:27:59,5.462,73.2866
2018-01-09 11:28:32,5.456,73.2866
2018-01-09 11:29:05,5.455,73.2866
2018-01-09 11:29:38,5.464,73.2866
2018-01-09 11:30:11,5.46,73.2866
2018-01-09 11:30:44,5.463,73.2866
2018-01-09 11:31:17,5.458,73.2866
2018-01-09 11:31:50,5.455,73.2866
2018-01-09 11:32:23,5.461,73.2866
2018-01-09 11:32:56,5.463,73.2866
2018-01-09 11:33:29,5.459,73.2866
2018-01-09 11:34:02,5.458,73.2866
2018-01-09 11:34:35,5.46,73.2866
2018-01-09 11:35:08,5.453,73.2866
2018-01-09 11:35:41,5.455,73.2866
2018-01-09 11:36:14,5.451,73.2866
2018-01-09 11:36:47,5.458,73.2866
2018-01-09 11:37:19,5.452,73.2866
2018-01-09 11:37:52,5.463,73.2866
2018-01-09 11:38:25,5.45,73.2866
2018-01-09 11:38:58,5.453,73.2866
2018-01-09 11:39:31,5.457,73.2866
2018-01-09 11:40:04,5.454,73.2866
2018-01-09 11:40:37,5.451,73.4
2018-01-09 11:41:10,5.456,73.2866
2018-01-09 11:41:43,5.445,73.2866
2018-01-09 11:42:16,5.455,73.4
2018-01-09 11:42:49,5.454,73.2866
2018-01-09 11:43:22,5.454,73.2866
2018-01-09 11:43:55,5.456,73.2866
2018-01-09 11:44:28,5.458,73.2866
2018-01-09 11:45:01,5.456,73.2866
2018-01-09 11:45:34,5.447,73.2866
2018-01-09 11:46:07,5.452,73.2866
2018-01-09 11:46:40,5.453,73.2866
2018-01-09 11:47:13,5.463,73.2866
2018-01-09 11:47:46,5.454,73.2866
2018-01-09 11:48:19,5.453,73.2866
2018-01-09 11:48:52,5.454,73.2866
2018-01-09 11:49:25,5.456,73.4
2018-01-09 11:49:58,5.452,73.2866
2018-01-09 11:50:31,5.453,73.2866
2018-01-09 11:51:03,5.452,73.2866
2018-01-09 11:51:36,5.45,73.2866
2018-01-09 11:52:09,5.44,73.2866
2018-01-09 11:52:42,5.441,73.2866
2018-01-09 11:53:15,5.446,73.2866
2018-01-09 11:53:48,5.446,73.4
2018-01-09 11:54:21,5.453,73.4
2018-01-09 11:54:54,5.452,73.2866
2018-01-09 11:55:27,5.455,73.2866
2018-01-09 11:56:00,5.453,73.2866
2018-01-09 11:56:33,5.446,73.2866
2018-01-09 11:57:06,5.439,73.2866
2018-01-09 11:57:39,5.442,73.2866
2018-01-09 11:58:12,5.447,73.2866
2018-01-09 11:58:45,5.449,73.2866
2018-01-09 11:59:18,5.452,73.4
2018-01-09 11:59:51,5.451,73.2866
2018-01-09 12:00:24,5.456,73.2866
2018-01-09 12:00:57,5.457,73.2866
2018-01-09 12:01:30,5.448,73.2866
2018-01-09 12:02:03,5.453,73.2866
2018-01-09 12:02:36,5.45,73.2866
2018-01-09 12:03:08,5.447,73.2866
2018-01-09 12:03:41,5.446,73.2866
2018-01-09 12:04:14,5.445,73.2866
2018-01-09 12:04:47,5.435,73.2866
2018-01-09 12:05:20,5.436,73.2866
2018-01-09 12:05:53,5.448,73.2866
2018-01-09 12:06:26,5.443,73.2866
2018-01-09 12:06:59,5.439,73.2866
2018-01-09 12:07:32,5.442,73.2866
2018-01-09 12:08:05,5.449,73.2866
2018-01-09 12:08:38,5.449,73.2866
2018-01-09 12:09:11,5.455,73.2866
2018-01-09 12:09:44,5.445,73.2866
2018-01-09 12:10:17,5.443,73.2866
2018-01-09 12:10:50,5.45,73.2866
2018-01-09 12:11:23,5.446,73.2866
2018-01-09 12:11:56,5.447,73.2866
2018-01-09 12:12:29,5.44,73.2866
2018-01-09 12:13:02,5.443,73.2866
2018-01-09 12:13:35,5.448,73.2866
2018-01-09 12:14:08,5.452,73.2866
2018-01-09 12:14:41,5.445,73.2866
2018-01-09 12:15:14,5.441,73.2866
2018-01-09 12:15:47,5.441,73.2866
2018-01-09 12:16:19,5.446,73.2866
2018-01-09 12:16:52,5.443,73.2866
2018-01-09 12:17:25,5.444,73.2866
2018-01-09 12:17:58,5.44,73.2866
2018-01-09 12:18:31,5.443,73.2866
2018-01-09 12:19:04,5.429,73.2866
2018-01-09 12:19:37,5.431,73.2866
2018-01-09 12:20:10,5.442,73.2866
2018-01-09 12:20:43,5.438,73.2866
2018-01-09 12:21:16,5.442,73.2866
2018-01-09 12:21:49,5.44,73.2866
2018-01-09 12:22:22,5.439,73.2866
2018-01-09 12:22:55,5.438,73.2866
2018-01-09 12:23:28,5.439,73.2866
2018-01-09 12:24:01,5.44,73.2866
2018-01-09 12:24:34,5.441,73.2866
2018-01-09 12:25:07,5.439,73.2866
2018-01-09 12:25:40,5.44,73.2866
2018-01-09 12:26:13,5.44,73.2866
2018-01-09 12:26:46,5.439,73.2866
2018-01-09 12:27:19,5.444,73.2866
2018-01-09 12:27:52,5.445,73.2866
2018-01-09 12:28:25,5.447,73.2866
2018-01-09 12:28:57,5.45,73.2866
2018-01-09 12:29:30,5.444,73.2866
2018-01-09 12:30:03,5.44,73.2866
2018-01-09 12:30:36,5.446,73.2866
2018-01-09 12:31:09,5.434,73.2866
2018-01-09 12:31:42,5.431,73.2866
2018-01-09 12:32:15,5.431,73.2866
2018-01-09 12:32:48,5.441,73.2866
2018-01-09 12:33:21,5.433,73.2866
2018-01-09 12:33:54,5.441,73.2866
2018-01-09 12:34:27,5.439,73.2866
2018-01-09 12:35:00,5.447,73.2866
2018-01-09 12:35:33,5.436,73.2866
2018-01-09 12:36:06,5.445,73.2866
2018-01-09 12:36:39,5.438,73.2866
2018-01-09 12:37:12,5.436,73.2866
2018-01-09 12:37:45,5.425,73.2866
2018-01-09 12:38:18,5.432,73.2866
2018-01-09 12:38:51,5.433,73.2866
2018-01-09 12:39:24,5.433,73.2866
2018-01-09 12:39:57,5.438,73.2866
2018-01-09 12:40:30,5.439,73.2866
2018-01-09 12:41:03,5.427,73.2866
2018-01-09 12:41:35,5.433,73.2866
2018-01-09 12:42:08,5.433,73.2866
2018-01-09 12:42:41,5.441,73.2866
2018-01-09 12:43:14,5.442,73.2866
2018-01-09 12:43:47,5.438,73.2866
2018-01-09 12:44:20,5.44,73.2866
2018-01-09 12:44:53,5.438,73.2866
2018-01-09 12:45:26,5.439,73.2866
2018-01-09 12:45:59,5.445,73.2866
2018-01-09 12:46:32,5.431,73.2866
2018-01-09 12:47:05,5.426,73.2866
2018-01-09 12:47:38,5.427,73.2866
2018-01-09 12:48:11,5.426,73.2866
2018-01-09 12:48:44,5.438,73.2866
2018-01-09 12:49:17,5.434,73.2866
2018-01-09 12:49:50,5.44,73.2866
2018-01-09 12:50:23,5.43,73.2866
2018-01-09 12:50:56,5.432,73.2866
2018-01-09 12:51:29,5.436,73.2866
2018-01-09 12:52:02,5.428,73.2866
2018-01-09 12:52:35,5.436,73.2866
2018-01-09 12:53:08,5.432,73.2866
2018-01-09 12:53:41,5.43,73.2866
2018-01-09 12:54:13,5.43,73.2866
2018-01-09 12:54:46,5.436,73.175
2018-01-09 12:55:19,5.429,73.2866
2018-01-09 12:55:52,5.441,73.2866
