"Solar, x; Wind, x","Solar, y","Wind, y","Solar kWh, x; Wind kWh, x","Solar kWh, y","Wind kWh, y"
2017-04-16 23:21:03,-0.006012,-0.006012,,,
2017-04-16 23:31:03,-0.006,-0.003,,,
2017-04-16 23:41:03,-0.006012,-0.006012,,,
2017-04-16 23:51:03,-0.002994,-0.005988,,,
2017-04-17 00:01:03,-0.005976,-0.002988,,,
2017-04-17 00:11:03,-0.00594,-0.00594,,,
2017-04-17 00:21:03,-0.005988,-0.002994,,,
2017-04-17 00:31:03,-0.002994,-0.002994,,,
2017-04-17 00:41:03,-0.006,-0.006,,,
2017-04-17 00:51:03,-0.006024,-0.003012,,,
2017-04-17 01:01:03,-0.002988,-0.005976,,,
2017-04-17 01:11:03,-0.005976,-0.002988,,,
2017-04-17 01:21:03,-0.005988,-0.005988,,,
2017-04-17 01:31:03,-0.003,-0.003,,,
2017-04-17 01:41:03,-0.006,-0.006,,,
2017-04-17 01:51:03,-0.005976,-0.005976,,,
2017-04-17 02:01:03,-0.005988,-0.002994,,,
2017-04-17 02:11:03,-0.002994,-0.005988,,,
2017-04-17 02:21:03,-0.005976,-0.002988,,,
2017-04-17 02:31:03,-0.005964,-0.005964,,,
2017-04-17 02:41:03,-0.002988,-0.002988,,,
2017-04-17 02:51:03,-0.005976,-0.005976,,,
2017-04-17 03:01:03,-0.002988,-0.002988,,,
2017-04-17 03:11:03,-0.005976,-0.005976,,,
2017-04-17 03:21:03,-0.00594,-0.00297,,,
2017-04-17 03:31:03,-0.005928,-0.005928,,,
2017-04-17 03:41:03,-0.00297,-0.00297,,,
2017-04-17 03:51:03,-0.005988,-0.005988,,,
2017-04-17 04:01:03,-0.005976,-0.002988,,,
2017-04-17 04:11:04,-0.002976,-0.005952,,,
2017-04-17 04:21:04,-0.00594,-0.00297,,,
2017-04-17 04:31:04,-0.005952,-0.005952,,,
2017-04-17 04:41:04,-0.002976,-0.002976,,,
2017-04-17 04:51:04,-0.00594,-0.00594,,,
2017-04-17 05:01:04,-0.00594,-0.00297,,,
2017-04-17 05:11:04,-0.005964,-0.005964,,,
2017-04-17 05:21:04,-0.002982,-0.005964,,,
2017-04-17 05:31:04,-0.005928,-0.002964,,,
2017-04-17 05:41:04,-0.005928,-0.005928,,,
2017-04-17 05:51:04,-0.002964,-0.002964,,,
2017-04-17 06:01:04,-0.005928,-0.002964,,,
2017-04-17 06:11:04,-0.00594,-0.00594,,,
2017-04-17 06:21:04,-0.00297,-0.00297,,,
2017-04-17 06:31:04,0.05346,-0.00594,,,
2017-04-17 06:41:04,0.136344,-0.002964,,,
2017-04-17 06:51:04,0.28329,-0.002982,,,
2017-04-17 07:01:04,0.509922,-0.005964,,,
2017-04-17 07:11:04,0.52866,-0.00297,,,
2017-04-17 07:21:04,0.679896,-0.005964,,,
2017-04-17 07:31:04,0.889776,-0.003006,,,
2017-04-17 07:41:04,1.390488,-0.006072,,,
2017-04-17 07:51:04,1.85928,-0.003048,,,
2017-04-17 08:01:04,1.869984,-0.006192,,,
2017-04-17 08:11:04,1.891572,-0.006684,,,
2017-04-17 08:21:04,2.592642,-0.006708,,,
2017-04-17 08:31:04,2.544696,-0.003366,,,
2017-04-17 08:41:04,2.51538,-0.00678,,,
2017-04-17 08:51:04,2.918952,-0.006852,,,
2017-04-17 09:01:04,2.90145,-0.0069,,,
2017-04-17 09:11:04,3.8961,-0.00702,,,
2017-04-17 09:21:04,4.0014,-0.00702,,,
2017-04-17 09:31:04,3.97986,-0.007044,,,
2017-04-17 09:41:04,4.26888,-0.007056,,,
2017-04-17 09:51:04,4.38216,-0.007068,,,
2017-04-17 10:01:04,4.48818,-0.007068,,,
2017-04-17 10:11:04,4.5666,-0.00708,,,
2017-04-17 10:21:04,4.1418,-0.00354,,,
2017-04-17 10:31:04,3.6816,-0.00708,,,
2017-04-17 10:41:04,3.375792,-0.003546,,,
2017-04-17 10:51:04,3.12576,-0.007104,,,
2017-04-17 11:01:04,2.91264,-0.003552,,,
2017-04-17 11:11:04,2.781216,-0.007104,,,
2017-04-17 11:21:04,2.667552,-0.003552,,,
2017-04-17 11:31:04,2.585856,-0.007104,,,
2017-04-17 11:41:04,2.529024,-0.003552,,,
2017-04-17 11:51:04,2.475744,-0.007104,,,
2017-04-17 12:01:04,3.15768,-0.00354,,,
2017-04-17 12:11:04,3.86514,-0.007092,,,
2017-04-17 12:21:04,3.397068,-0.003546,,,
2017-04-17 12:31:04,3.45735,-0.007092,,,
2017-04-17 12:41:04,3.535362,-0.007092,,,
2017-04-17 12:51:04,3.347424,-0.003546,,,
2017-04-17 13:01:04,3.467988,-0.007092,,,
2017-04-17 13:11:04,3.546,-0.007092,,,
2017-04-17 13:21:04,3.58146,-0.003546,,,
2017-04-17 13:31:04,3.46566,-0.00708,,,
2017-04-17 13:41:04,3.414798,-0.007092,,,
2017-04-17 13:51:04,3.482172,-0.003546,,,
2017-04-17 14:01:04,3.358062,-0.007092,,,
2017-04-17 14:11:03,3.546,-0.007092,,,
2017-04-17 14:21:03,3.340332,-0.003546,,,
2017-04-17 14:31:03,3.372246,-0.007092,,,
2017-04-17 14:41:03,3.358062,-0.007092,,,
2017-04-17 14:51:03,3.311964,-0.003546,,,
2017-04-17 15:01:03,3.34176,-0.00708,,,
2017-04-17 15:11:03,3.38643,-0.007092,,,
2017-04-17 15:21:03,3.35664,-0.007104,,,
2017-04-17 15:31:03,3.17904,-0.003552,,,
2017-04-17 15:41:03,3.425436,-0.007092,,,
2017-04-17 15:51:03,3.414798,-0.007092,,,
2017-04-17 16:01:03,3.272958,-0.007092,,,
2017-04-17 16:11:03,3.308418,-0.007092,,,
2017-04-17 16:21:03,3.322602,-0.007092,,,
2017-04-17 16:31:03,3.48336,-0.00354,,,
2017-04-17 16:41:03,3.418344,-0.007092,,,
2017-04-17 16:51:03,3.241044,-0.007092,,,
2017-04-17 17:01:03,3.450258,-0.007092,,,
2017-04-17 17:11:03,3.40416,-0.007092,,,
2017-04-17 17:21:03,3.148848,-0.003546,,,
2017-04-17 17:31:03,3.47508,-0.007092,,,
2017-04-17 17:41:03,3.531816,-0.007092,,,
2017-04-17 17:51:03,3.260736,-0.007104,,,
2017-04-17 18:01:03,3.28158,-0.00354,,,
2017-04-17 18:11:04,3.485718,-0.007092,,,
2017-04-17 18:21:04,3.485718,-0.007092,,,
2017-04-17 18:31:04,3.432528,-0.007092,,,
2017-04-17 18:41:04,3.59856,-0.003528,,,
2017-04-17 18:51:04,3.470388,-0.007068,,,
2017-04-17 19:01:04,3.106386,-0.007068,,,
2017-04-17 19:11:04,2.387922,-0.006852,,,
2017-04-17 19:21:04,1.3719,-0.003228,,,
2017-04-17 19:31:04,0.51792,-0.00624,,,
2017-04-17 19:41:04,0.094302,-0.006084,,,
2017-04-17 19:51:04,-0.003042,-0.003042,,,
2017-04-17 20:01:04,-0.006084,-0.006084,,,
2017-04-17 20:11:04,-0.006072,-0.003036,,,
2017-04-17 20:21:04,-0.003042,-0.006084,,,
2017-04-17 20:31:04,-0.00606,-0.00303,,,
2017-04-17 20:41:04,-0.00606,-0.00606,,,
2017-04-17 20:51:04,-0.00303,-0.00303,,,
2017-04-17 21:01:04,-0.00606,-0.00606,,,
2017-04-17 21:11:04,-0.00606,-0.00606,,,
2017-04-17 21:21:04,-0.003024,-0.003024,,,
2017-04-17 21:31:04,-0.00606,-0.00606,,,
2017-04-17 21:41:04,-0.00606,-0.00303,,,
2017-04-17 21:51:04,-0.003018,-0.006036,,,
2017-04-17 22:01:04,-0.006012,-0.003006,,,
2017-04-17 22:11:04,-0.006012,-0.006012,,,
2017-04-17 22:21:04,-0.003024,-0.003024,,,
2017-04-17 22:31:04,-0.006048,-0.003024,,,
2017-04-17 22:41:04,-0.003024,-0.003024,,,
2017-04-17 22:51:04,-0.006024,-0.006024,,,
2017-04-17 23:01:04,-0.003006,-0.003006,,,
2017-04-17 23:11:04,-0.006024,-0.003012,,,
2017-04-17 23:21:04,-0.003012,-0.003012,,,
2017-04-17 23:31:04,-0.006012,-0.006012,,,
2017-04-17 23:41:04,-0.006,-0.003,,,
2017-04-17 23:51:04,-0.003,-0.006,,,
2017-04-18 00:01:04,-0.006024,-0.003012,,,
2017-04-18 00:11:04,-0.006,-0.006,,,
2017-04-18 00:21:04,-0.005976,-0.002988,,,
2017-04-18 00:31:04,-0.005988,-0.005988,,,
2017-04-18 00:41:04,-0.003,-0.003,,,
2017-04-18 00:51:04,-0.006024,-0.006024,,,
2017-04-18 01:01:04,-0.003012,-0.003012,,,
2017-04-18 01:11:04,-0.006,-0.003,,,
2017-04-18 01:21:04,-0.005988,-0.005988,,,
2017-04-18 01:31:04,-0.002994,-0.002994,,,
2017-04-18 01:41:04,-0.006,-0.003,,,
2017-04-18 01:51:04,-0.006,-0.006,,,
2017-04-18 02:01:04,-0.003,-0.006,,,
2017-04-18 02:11:04,-0.005988,-0.002994,,,
2017-04-18 02:21:04,-0.006,-0.006,,,
2017-04-18 02:31:04,-0.003,-0.003,,,
2017-04-18 02:41:04,-0.005988,-0.002994,,,
2017-04-18 02:51:04,-0.005976,-0.005976,,,
2017-04-18 03:01:04,-0.002976,-0.002976,,,
2017-04-18 03:11:04,-0.006,-0.003,,,
2017-04-18 03:21:04,-0.003006,-0.006012,,,
2017-04-18 03:31:04,-0.005988,-0.002994,,,
2017-04-18 03:41:04,-0.005976,-0.005976,,,
2017-04-18 03:51:04,-0.002982,-0.002982,,,
2017-04-18 04:01:04,-0.005976,-0.005976,,,
2017-04-18 04:11:05,-0.005988,-0.002994,,,
2017-04-18 04:21:05,-0.002988,-0.002988,,,
2017-04-18 04:31:05,-0.005976,-0.005976,,,
2017-04-18 04:41:05,-0.005988,-0.002994,,,
2017-04-18 04:51:05,-0.002988,-0.005976,,,
2017-04-18 05:01:05,-0.005952,-0.005952,,,
2017-04-18 05:11:05,-0.005952,-0.002976,,,
2017-04-18 05:21:05,-0.005952,-0.005952,,,
2017-04-18 05:31:05,-0.002988,-0.002988,,,
2017-04-18 05:41:05,-0.005976,-0.002988,,,
2017-04-18 05:51:05,-0.00297,-0.00594,,,
2017-04-18 06:01:05,-0.005928,-0.002964,,,
2017-04-18 06:11:04,-0.00594,-0.00297,,,
2017-04-18 06:21:04,0.020874,-0.005964,,,
2017-04-18 06:31:04,0.541914,-0.002994,,,
2017-04-18 06:41:04,1.61196,-0.00606,,,
2017-04-18 06:51:04,2.33478,-0.00306,,,
2017-04-18 07:01:04,2.04558,-0.00618,,,
2017-04-18 07:11:04,3.07755,-0.00315,,,
2017-04-18 07:21:04,3.906,-0.0063,,,
2017-04-18 07:31:04,3.35766,-0.006276,,,
2017-04-18 07:41:04,5.1834,-0.00318,,,
2017-04-18 07:51:04,2.531682,-0.006228,,,
2017-04-18 08:01:04,2.852388,-0.003234,,,
2017-04-18 08:11:04,3.340008,-0.006768,,,
2017-04-18 08:21:04,4.9248,-0.00684,,,
2017-04-18 08:31:04,5.48892,-0.006948,,,
2017-04-18 08:41:04,5.616,-0.00351,,,
2017-04-18 08:51:04,5.87172,-0.007032,,,
2017-04-18 09:01:04,6.06816,-0.003528,,,
2017-04-18 09:11:04,5.58372,0.003534,,,
2017-04-18 09:21:04,5.58372,0.028272,,,
2017-04-18 09:31:04,5.487,0.0531,,,
2017-04-18 09:41:04,4.2834,0.3009,,,
2017-04-18 09:51:04,3.68784,0.269496,,,
2017-04-18 10:01:04,3.317568,0.19536,,,
2017-04-18 10:11:04,3.093792,0.078144,,,
2017-04-18 10:21:04,2.781216,0.149184,,,
2017-04-18 10:31:04,2.649792,0.113664,,,
2017-04-18 10:41:04,2.482848,0.145632,,,
2017-04-18 10:51:04,2.372736,0.156288,,,
2017-04-18 11:01:04,2.22,0.24864,,,
2017-04-18 11:11:04,2.27328,0.099456,,,
2017-04-18 11:21:04,2.113452,0.256176,,,
2017-04-18 11:31:04,2.028192,0.287712,,,
2017-04-18 11:41:04,2.003328,0.273504,,,
2017-04-18 11:51:04,1.818624,0.468864,,,
2017-04-18 12:01:04,2.492838,0.184392,,,
2017-04-18 12:11:04,3.223314,-0.007092,,,
2017-04-18 12:21:04,3.411252,0.021276,,,
2017-04-18 12:31:04,3.335328,0.0,,,
2017-04-18 12:41:04,3.44796,-0.00354,,,
2017-04-18 12:51:04,3.26742,0.00708,,,
2017-04-18 13:01:04,3.39132,-0.00708,,,
2017-04-18 13:11:04,3.364368,0.038874,,,
2017-04-18 13:21:04,3.07827,-0.00702,,,
2017-04-18 13:31:04,3.53646,0.0,,,
2017-04-18 13:41:04,3.350232,0.028272,,,
2017-04-18 13:51:04,2.45802,-0.006924,,,
2017-04-18 14:01:04,2.91828,-0.007032,,,
2017-04-18 14:11:03,2.468844,-0.003492,,,
2017-04-18 14:21:03,3.22848,0.01062,,,
2017-04-18 14:31:03,2.810208,0.031536,,,
2017-04-18 14:41:03,2.146932,0.027792,,,
2017-04-18 14:51:03,2.042292,0.141204,,,
2017-04-18 15:01:03,2.90832,0.007008,,,
2017-04-18 15:11:03,2.933952,0.039072,,,
2017-04-18 15:21:03,3.108,0.099456,,,
2017-04-18 15:31:03,2.922618,0.26505,,,
2017-04-18 15:41:03,2.404704,0.500832,,,
2017-04-18 15:51:03,2.067198,1.163466,,,
2017-04-18 16:01:03,2.25171,0.971604,,,
2017-04-18 16:11:03,2.454432,0.81696,,,
2017-04-18 16:21:03,2.03904,0.90978,,,
2017-04-18 16:31:03,2.25852,0.66906,,,
2017-04-18 16:41:03,2.422464,1.292928,,,
2017-04-18 16:51:03,1.800864,1.332,,,
2017-04-18 17:01:03,1.893216,1.125984,,,
2017-04-18 17:11:03,2.617824,0.678432,,,
2017-04-18 17:21:03,2.811978,0.680832,,,
2017-04-18 17:31:03,2.968002,0.226944,,,
2017-04-18 17:41:03,2.5752,0.628704,,,
2017-04-18 17:51:03,2.94528,0.53808,,,
2017-04-18 18:01:03,3.43734,0.48852,,,
2017-04-18 18:11:04,2.85324,0.19116,,,
2017-04-18 18:21:04,2.549916,0.163278,,,
2017-04-18 18:31:04,2.67138,0.132696,,,
2017-04-18 18:41:04,2.091048,0.180024,,,
2017-04-18 18:51:04,2.364648,0.041184,,,
2017-04-18 19:01:04,2.311776,0.006624,,,
2017-04-18 19:11:04,1.696794,0.003282,,,
2017-04-18 19:21:04,0.83952,-0.00636,,,
2017-04-18 19:31:04,0.1545,-0.00309,,,
2017-04-18 19:41:04,0.02121,-0.00606,,,
2017-04-18 19:51:04,-0.006048,-0.003024,,,
2017-04-18 20:01:04,-0.003018,-0.006036,,,
2017-04-18 20:11:04,-0.006072,-0.003036,,,
2017-04-18 20:21:04,-0.00303,-0.00606,,,
2017-04-18 20:31:04,-0.00606,-0.00303,,,
2017-04-18 20:41:04,-0.00303,-0.00303,,,
2017-04-18 20:51:04,-0.006012,-0.006012,,,
2017-04-18 21:01:04,-0.003012,-0.003012,,,
2017-04-18 21:11:04,-0.00606,-0.00303,,,
2017-04-18 21:21:04,-0.00303,-0.00606,,,
2017-04-18 21:31:04,-0.006036,-0.003018,,,
2017-04-18 21:41:04,-0.003012,-0.003012,,,
2017-04-18 21:51:04,-0.006024,-0.006024,,,
2017-04-18 22:01:04,-0.003024,-0.003024,,,
2017-04-18 22:11:04,-0.006024,-0.003012,,,
2017-04-18 22:21:04,-0.003012,-0.006024,,,
2017-04-18 22:31:04,-0.006,-0.003,,,
2017-04-18 22:41:04,-0.006,-0.003,,,
2017-04-18 22:51:04,-0.003012,-0.006024,,,
2017-04-18 23:01:04,-0.006036,-0.003018,,,
2017-04-18 23:11:04,-0.003018,-0.003018,,,
2017-04-18 23:21:04,-0.006,0.0,,,
2017-04-18 23:31:04,-0.003006,-0.003006,,,
2017-04-18 23:41:04,-0.006036,-0.003018,,,
2017-04-18 23:51:04,-0.003,-0.006,,,
2017-04-19 00:01:04,-0.005988,0.0,,,
2017-04-19 00:11:04,-0.005988,0.0,,,
2017-04-19 00:21:04,-0.005988,0.002994,,,
2017-04-19 00:31:04,-0.003,0.006,,,
2017-04-19 00:41:04,-0.006,0.003,,,
2017-04-19 00:51:04,-0.006024,-0.003012,,,
2017-04-19 01:01:04,-0.003,-0.006,,,
2017-04-19 01:11:04,-0.005976,-0.002988,,,
2017-04-19 01:21:04,-0.006,-0.006,,,
2017-04-19 01:31:04,-0.006,-0.003,,,
2017-04-19 01:41:04,-0.003012,-0.006024,,,
2017-04-19 01:51:04,-0.005988,-0.002994,,,
2017-04-19 02:01:04,-0.006,-0.006,,,
2017-04-19 02:11:04,-0.006012,-0.006012,,,
2017-04-19 02:21:04,-0.006,-0.003,,,
2017-04-19 02:31:04,-0.002988,-0.005976,,,
2017-04-19 02:41:04,-0.005976,-0.002988,,,
2017-04-19 02:51:04,-0.005964,-0.005964,,,
2017-04-19 03:01:04,-0.005976,-0.002988,,,
2017-04-19 03:11:04,-0.002988,-0.005976,,,
2017-04-19 03:21:04,-0.005964,-0.002982,,,
2017-04-19 03:31:04,-0.005976,-0.002988,,,
2017-04-19 03:41:04,-0.002994,-0.005988,,,
2017-04-19 03:51:04,-0.005976,-0.002988,,,
2017-04-19 04:01:04,-0.005976,-0.005976,,,
2017-04-19 04:11:04,-0.002988,-0.002988,,,
2017-04-19 04:21:04,-0.005964,-0.002982,,,
2017-04-19 04:31:04,-0.002994,-0.005988,,,
2017-04-19 04:41:04,-0.005988,-0.002994,,,
2017-04-19 04:51:04,-0.005976,-0.005976,,,
2017-04-19 05:01:04,-0.00297,-0.00297,,,
2017-04-19 05:11:04,-0.00594,-0.00297,,,
2017-04-19 05:21:04,-0.00594,-0.00297,,,
2017-04-19 05:31:04,-0.005952,-0.005952,,,
2017-04-19 05:41:04,-0.002976,-0.002976,,,
2017-04-19 05:51:04,-0.005952,-0.005952,,,
2017-04-19 06:01:04,-0.005964,-0.002982,,,
2017-04-19 06:11:04,-0.005952,-0.005952,,,
2017-04-19 06:21:04,-0.00594,-0.00297,,,
2017-04-19 06:31:04,-0.00297,-0.00594,,,
2017-04-19 06:41:04,0.008946,0.0,,,
2017-04-19 06:51:04,0.098208,0.008928,,,
2017-04-19 07:01:04,0.155688,0.002994,,,
2017-04-19 07:11:04,0.140718,-0.005988,,,
2017-04-19 07:21:04,0.122262,-0.002982,,,
2017-04-19 07:31:04,0.10374,-0.002964,,,
2017-04-19 07:41:04,0.08019,-0.00297,,,
2017-04-19 07:51:04,0.071712,-0.005976,,,
2017-04-19 08:01:04,0.06168,-0.003084,,,
2017-04-19 08:11:04,0.063042,-0.006636,,,
2017-04-19 08:21:04,0.023184,-0.006624,,,
2017-04-19 08:31:04,0.036564,-0.006648,,,
2017-04-19 08:41:04,0.03342,-0.006684,,,
2017-04-19 08:51:04,0.03024,-0.00672,,,
2017-04-19 09:01:04,0.040536,-0.006756,,,
2017-04-19 09:11:04,0.05103,-0.006804,,,
2017-04-19 09:21:04,0.061668,-0.003426,,,
2017-04-19 09:31:04,0.100398,-0.006924,,,
2017-04-19 09:41:04,0.167904,-0.006996,,,
2017-04-19 09:51:04,0.321816,-0.006996,,,
2017-04-19 10:01:04,0.53352,-0.00702,,,
2017-04-19 10:11:04,0.96855,-0.007044,,,
2017-04-19 10:21:04,1.365336,-0.007056,,,
2017-04-19 10:31:04,1.551426,-0.007068,,,
2017-04-19 10:41:04,1.357056,-0.007068,,,
2017-04-19 10:51:04,0.996588,-0.003534,,,
2017-04-19 11:01:04,0.904704,-0.007068,,,
2017-04-19 11:11:04,1.174824,-0.007056,,,
2017-04-19 11:21:04,1.81074,-0.007032,,,
2017-04-19 11:31:04,1.471176,-0.007056,,,
2017-04-19 11:41:04,2.14878,-0.00354,,,
2017-04-19 11:51:04,2.197728,-0.007044,,,
2017-04-19 12:01:04,2.096196,-0.006828,,,
2017-04-19 12:11:04,2.48055,-0.00345,,,
2017-04-19 12:21:04,2.450016,-0.003384,,,
2017-04-19 12:31:04,3.27483,-0.00702,,,
2017-04-19 12:41:04,3.717,-0.00708,,,
2017-04-19 12:51:04,3.041472,-0.003504,,,
2017-04-19 13:01:04,3.230406,-0.007092,,,
2017-04-19 13:11:04,3.319848,-0.007056,,,
2017-04-19 13:21:04,2.656032,-0.007008,,,
2017-04-19 13:31:04,3.30282,-0.00354,,,
2017-04-19 13:41:04,3.27096,-0.00708,,,
2017-04-19 13:51:04,3.24618,-0.00708,,,
2017-04-19 14:01:04,3.37008,-0.00354,,,
2017-04-19 14:11:04,3.201804,-0.007068,,,
2017-04-19 14:21:04,3.223314,-0.007092,,,
2017-04-19 14:31:04,3.081474,-0.003546,,,
2017-04-19 14:41:04,3.0975,-0.00708,,,
2017-04-19 14:51:04,2.992824,-0.007092,,,
2017-04-19 15:01:04,3.141756,-0.007092,,,
2017-04-19 15:11:04,3.22494,-0.00354,,,
2017-04-19 15:21:04,3.03924,-0.007068,,,
2017-04-19 15:31:04,3.06729,-0.007092,,,
2017-04-19 15:41:04,2.404368,-0.003396,,,
2017-04-19 15:51:04,3.28158,-0.00708,,,
2017-04-19 16:01:04,3.20913,-0.007092,,,
2017-04-19 16:11:03,2.94882,-0.00354,,,
2017-04-19 16:21:03,3.184308,-0.007092,,,
2017-04-19 16:31:03,3.4692,-0.00708,,,
2017-04-19 16:41:03,2.616846,-0.007044,,,
2017-04-19 16:51:03,2.603472,-0.003504,,,
2017-04-19 17:01:03,3.035964,-0.003522,,,
2017-04-19 17:11:03,2.97714,-0.00708,,,
2017-04-19 17:21:03,3.092112,-0.007092,,,
2017-04-19 17:31:03,3.079944,-0.003528,,,
2017-04-19 17:41:03,1.765044,-0.003324,,,
2017-04-19 17:51:03,2.17881,-0.006756,,,
2017-04-19 18:01:03,2.141874,-0.003438,,,
2017-04-19 18:11:03,2.564016,-0.007044,,,
2017-04-19 18:21:03,1.82784,-0.003264,,,
2017-04-19 18:31:03,1.46874,-0.006456,,,
2017-04-19 18:41:03,1.098048,-0.003192,,,
2017-04-19 18:51:03,0.637704,-0.006252,,,
2017-04-19 19:01:03,0.905784,-0.003102,,,
2017-04-19 19:11:03,0.968376,-0.006168,,,
2017-04-19 19:21:03,0.219456,-0.003048,,,
2017-04-19 19:31:03,0.03333,-0.00606,,,
2017-04-19 19:41:03,-0.01524,-0.003048,,,
2017-04-19 19:51:03,-0.00303,-0.00606,,,
2017-04-19 20:01:03,-0.006036,-0.003018,,,
2017-04-19 20:11:03,-0.00606,-0.00606,,,
2017-04-19 20:21:03,-0.003036,-0.003036,,,
2017-04-19 20:31:03,-0.00606,-0.00303,,,
2017-04-19 20:41:03,-0.00606,-0.00303,,,
2017-04-19 20:51:03,-0.00303,0.0,,,
2017-04-19 21:01:03,-0.006048,0.003024,,,
2017-04-19 21:11:03,-0.006036,0.006036,,,
2017-04-19 21:21:03,-0.00303,0.11514,,,
2017-04-19 21:31:03,-0.00606,0.26664,,,
2017-04-19 21:41:03,-0.00303,0.28785,,,
2017-04-19 21:51:03,-0.00606,0.3636,,,
2017-04-19 22:01:03,-0.006048,0.508032,,,
2017-04-19 22:11:03,-0.003024,0.535248,,,
2017-04-19 22:21:03,-0.00606,0.44844,,,
2017-04-19 22:31:03,-0.00606,0.43632,,,
2017-04-19 22:41:03,-0.003024,0.36288,,,
2017-04-19 22:51:03,-0.006036,0.114684,,,
2017-04-19 23:01:03,-0.003018,0.114684,,,
2017-04-19 23:11:03,-0.006024,0.228912,,,
2017-04-19 23:21:03,-0.006048,0.27216,,,
2017-04-19 23:31:03,-0.003024,0.13608,,,
2017-04-19 23:41:03,-0.006048,0.329616,,,
2017-04-19 23:51:03,-0.006024,0.153612,,,
2017-04-20 00:01:03,-0.003,0.321,,,
2017-04-20 00:11:03,-0.006,0.273,,,
2017-04-20 00:21:03,-0.006,0.165,,,
2017-04-20 00:31:03,-0.006,0.252,,,
2017-04-20 00:41:03,-0.006012,0.306612,,,
2017-04-20 00:51:03,-0.003006,0.321642,,,
2017-04-20 01:01:03,-0.006,0.243,,,
2017-04-20 01:11:03,-0.006012,0.213426,,,
2017-04-20 01:21:03,-0.003,0.108,,,
2017-04-20 01:31:03,-0.006012,0.051102,,,
2017-04-20 01:41:03,-0.006,0.033,,,
2017-04-20 01:51:03,-0.005988,0.01497,,,
2017-04-20 02:01:03,-0.003012,-0.006024,,,
2017-04-20 02:11:04,-0.006024,0.003012,,,
2017-04-20 02:21:04,-0.006,-0.003,,,
2017-04-20 02:31:04,-0.003,0.012,,,
2017-04-20 02:41:04,-0.006,0.024,,,
2017-04-20 02:51:04,-0.006,0.024,,,
2017-04-20 03:01:04,-0.003,0.039,,,
2017-04-20 03:11:04,-0.006,0.063,,,
2017-04-20 03:21:04,-0.003,0.105,,,
2017-04-20 03:31:04,-0.005976,0.041832,,,
2017-04-20 03:41:04,-0.002988,0.215136,,,
2017-04-20 03:51:04,-0.006,0.228,,,
2017-04-20 04:01:04,-0.002994,0.197604,,,
2017-04-20 04:11:04,-0.005988,0.332334,,,
2017-04-20 04:21:04,-0.005976,0.337644,,,
2017-04-20 04:31:04,-0.003,0.342,,,
2017-04-20 04:41:04,-0.006012,0.667332,,,
2017-04-20 04:51:04,-0.003,0.579,,,
2017-04-20 05:01:04,-0.006024,0.629508,,,
2017-04-20 05:11:04,-0.003,0.576,,,
2017-04-20 05:21:04,-0.005988,0.532932,,,
2017-04-20 05:31:04,-0.003,0.423,,,
2017-04-20 05:41:04,-0.006,0.309,,,
2017-04-20 05:51:04,-0.003,0.165,,,
2017-04-20 06:01:04,-0.00594,0.26136,,,
2017-04-20 06:11:04,-0.00594,0.42768,,,
2017-04-20 06:21:04,-0.006012,0.589176,,,
2017-04-20 06:31:04,-0.003006,0.607212,,,
2017-04-20 06:41:04,-0.003006,0.610218,,,
2017-04-20 06:51:04,0.102,0.768,,,
2017-04-20 07:01:04,0.21084,0.975888,,,
2017-04-20 07:11:04,0.4284,1.45962,,,
2017-04-20 07:21:04,1.013574,1.82004,,,
2017-04-20 07:31:04,0.80964,1.469808,,,
2017-04-20 07:41:04,0.310878,1.680588,,,
2017-04-20 07:51:04,0.161226,1.423656,,,
2017-04-20 08:01:04,0.22344,1.5162,,,
2017-04-20 08:11:04,0.22311,0.82251,,,
2017-04-20 08:21:04,0.130572,0.960876,,,
2017-04-20 08:31:04,0.087828,0.60804,,,
2017-04-20 08:41:04,0.261954,0.503496,,,
2017-04-20 08:51:04,0.415272,0.181896,,,
2017-04-20 09:01:04,0.305712,0.066006,,,
2017-04-20 09:11:04,0.531696,0.164406,,,
2017-04-20 09:21:04,1.23552,0.03159,,,
2017-04-20 09:31:04,1.415844,-0.007044,,,
2017-04-20 09:41:04,2.53773,-0.00702,,,
2017-04-20 09:51:04,0.665658,0.0,,,
2017-04-20 10:01:04,0.267672,0.341634,,,
2017-04-20 10:11:04,0.741876,0.126576,,,
2017-04-20 10:21:04,2.60898,0.0531,,,
2017-04-20 10:31:04,2.687868,0.329778,,,
2017-04-20 10:41:04,2.874864,0.0,,,
2017-04-20 10:51:04,2.65146,-0.00354,,,
2017-04-20 11:01:04,2.65071,0.014232,,,
2017-04-20 11:11:04,2.57955,0.003558,,,
2017-04-20 11:21:04,2.476368,0.042696,,,
2017-04-20 11:31:04,2.380302,0.0,,,
2017-04-20 11:41:04,2.27976,0.0,,,
2017-04-20 11:51:04,1.98948,0.2301,,,
2017-04-20 12:01:04,2.05692,0.020232,,,
2017-04-20 12:11:04,1.717248,0.097266,,,
2017-04-20 12:21:04,0.519048,0.547884,,,
2017-04-20 12:31:04,1.227264,0.398208,,,
2017-04-20 12:41:04,3.7044,0.081144,,,
2017-04-20 12:51:04,3.08688,0.42126,,,
2017-04-20 13:01:04,2.707638,0.72939,,,
2017-04-20 13:11:04,3.12582,0.07788,,,
2017-04-20 13:21:04,3.41964,0.25488,,,
