"Solar, x; Wind, x; Battery, x; Load, x; Voltage, x","Solar, y","Wind, y","Battery, y","Load, y","Voltage, y"
2017-04-12 06:00:05,-0.005868,-0.002934,-3.11004,-3.101238,48.9
2017-04-12 06:11:03,-0.005868,-0.005868,-2.907594,-2.895858,48.9
2017-04-12 06:21:03,-0.00588,-0.00294,-2.74596,-2.73714,49.0
2017-04-12 06:31:03,0.011712,-0.005856,-2.928,-2.933856,48.8
2017-04-12 06:41:03,0.284598,-0.002934,-2.467494,-2.749158,48.9
2017-04-12 06:51:03,1.016652,-0.005928,-1.235988,-2.246712,49.4
2017-04-12 07:01:03,1.720614,-0.002982,-0.679896,-2.397528,49.7
2017-04-12 07:11:03,2.2572,-0.00594,-0.58509,-2.83635,49.5
2017-04-12 07:21:03,2.565312,-0.005952,-0.38688,-2.94624,49.6
2017-04-12 07:31:03,2.961,-0.003,0.048,-2.91,50.0
2017-04-12 07:41:03,4.06182,-0.006108,1.270464,-2.785248,50.9
2017-04-12 07:51:03,4.59984,-0.006216,2.50194,-2.091684,51.8
2017-04-12 08:01:03,4.92012,-0.003114,2.441376,-2.47563,51.9
2017-04-12 08:11:03,4.9824,-0.006228,1.958706,-3.017466,51.9
2017-04-12 08:21:03,5.0544,-0.00624,2.77056,-2.2776,52.0
2017-04-12 08:31:03,4.51008,-0.006264,2.687256,-1.81656,52.2
2017-04-12 08:41:03,5.43912,-0.003144,3.39552,-2.040456,52.4
2017-04-12 08:51:03,5.23044,-0.006264,2.706048,-2.518128,52.2
2017-04-12 09:01:03,5.73156,-0.006264,2.940948,-2.784348,52.2
2017-04-12 09:11:03,4.39074,-0.003114,1.756296,-2.63133,51.9
2017-04-12 09:21:03,4.81032,-0.006288,2.79816,-2.005872,52.4
2017-04-12 09:31:03,5.1975,-0.0063,3.213,-1.9782,52.5
2017-04-12 09:41:03,5.0208,-0.006276,2.742612,-2.271912,52.3
2017-04-12 09:51:03,5.75484,-0.003162,3.76278,-1.988898,52.7
2017-04-12 10:01:03,5.84136,-0.006384,4.02192,-1.813056,53.2
2017-04-12 10:11:03,6.0102,-0.00318,4.1976,-1.80942,53.0
2017-04-12 10:21:03,5.64972,-0.006348,3.8088,-1.834572,52.9
2017-04-12 10:31:03,5.724,-0.00318,3.4344,-2.28642,53.0
2017-04-12 10:41:03,6.0102,-0.00636,3.6888,-2.31504,53.0
2017-04-12 10:51:03,6.1632,-0.00321,4.1088,-2.05119,53.5
2017-04-12 11:01:03,5.7459,-0.00642,4.4298,-1.30968,53.5
2017-04-12 11:11:03,6.00408,-0.006456,4.77744,-1.220184,53.8
2017-04-12 11:21:03,5.8743,-0.00321,4.1088,-1.76229,53.5
2017-04-12 11:31:03,5.2866,-0.006408,2.99574,-2.284452,53.4
2017-04-12 11:41:03,4.70988,-0.006408,3.194388,-1.509084,53.4
2017-04-12 11:51:03,5.42304,-0.006456,3.64764,-1.768944,53.8
2017-04-12 12:01:03,6.43008,-0.003264,5.28768,-1.139136,54.4
2017-04-12 12:11:04,6.12504,-0.006516,4.49604,-1.622484,54.3
2017-04-12 12:21:04,6.0273,-0.006516,4.33314,-1.687644,54.3
2017-04-12 12:31:04,6.49836,-0.003282,5.28402,-1.211058,54.7
2017-04-12 12:41:04,6.2457,-0.00654,4.2837,-1.95546,54.5
2017-04-12 12:51:04,6.213,-0.00327,4.2183,-1.99143,54.5
2017-04-12 13:01:04,5.99508,-0.006552,3.89844,-2.090088,54.6
2017-04-12 13:11:04,6.336,0.0,4.29,-2.046,55.0
2017-04-12 13:21:04,6.2358,-0.006564,3.87276,-2.356476,54.7
2017-04-12 13:31:04,6.34752,-0.006612,4.26474,-2.076168,55.1
2017-04-12 13:41:04,5.808,-0.0033,3.828,-1.9767,55.0
2017-04-12 13:51:04,6.02784,-0.006624,4.04064,-1.980576,55.2
2017-04-12 14:01:04,6.1494,-0.006648,3.88908,-2.253672,55.4
2017-04-12 14:11:04,6.1938,-0.00666,3.996,-2.19114,55.5
2017-04-12 14:21:04,5.9607,-0.00333,3.6963,-2.26107,55.5
2017-04-12 14:31:04,5.93472,-0.006744,4.68708,-1.240896,56.2
2017-04-12 14:41:04,6.30384,-0.006852,4.83066,-1.466328,57.1
2017-04-12 14:51:04,6.3159,-0.003414,4.67718,-1.635306,56.9
2017-04-12 15:01:04,6.47472,-0.003444,4.305,-2.166276,57.4
2017-04-12 15:11:04,6.39036,-0.006984,4.60944,-1.773936,58.2
2017-04-12 15:21:04,6.29364,-0.003516,4.64112,-1.649004,58.6
2017-04-12 15:31:04,5.92704,-0.007056,4.65696,-1.263024,58.8
2017-04-12 15:41:04,6.1776,-0.00351,4.0365,-2.13759,58.5
2017-04-12 15:51:04,5.59044,-0.007032,3.93792,-1.645488,58.6
2017-04-12 16:01:04,5.4684,-0.007056,3.77496,-1.686384,58.8
2017-04-12 16:11:04,4.87692,-0.003534,3.64002,-1.233366,58.9
2017-04-12 16:21:04,4.55886,-0.007068,3.534,-1.017792,58.9
2017-04-12 16:31:04,4.1328,-0.003444,2.951508,-1.177848,57.4
2017-04-12 16:41:04,2.10261,-0.00654,0.5886,-1.50747,54.5
2017-04-12 16:51:04,2.075346,-0.006516,0.371412,-1.697418,54.3
2017-04-12 17:01:04,2.541,-0.0033,0.924,-1.6137,55.0
2017-04-12 17:11:04,1.25055,-0.0063,-0.7938,-2.03805,52.5
2017-04-12 17:21:04,1.16235,0.0,-0.82845,-1.9908,52.5
2017-04-12 17:31:04,2.617902,-0.006636,1.37697,-1.234296,55.3
2017-04-12 17:41:04,1.50732,-0.00318,0.10494,-1.3992,53.0
2017-04-12 17:51:04,0.975918,-0.006276,-0.850398,-1.82004,52.3
2017-04-12 18:01:04,0.696192,0.006216,-1.13442,-1.836828,51.8
2017-04-12 18:11:04,0.495126,-0.003114,-1.500948,-1.99296,51.9
2017-04-12 18:21:04,0.357408,-0.007008,3.244704,2.894304,58.4
2017-04-12 18:31:04,0.0675,-0.0075,8.475,8.415,62.5
2017-04-12 18:41:04,-0.015024,-0.007512,8.97684,8.999376,62.6
2017-04-12 18:51:04,-0.015024,-0.007512,8.90172,8.924256,62.6
2017-04-12 19:01:04,-0.014976,-0.007488,8.34912,8.371584,62.4
2017-04-12 19:11:04,-0.01872,-0.007488,8.31168,8.337888,62.4
2017-04-12 19:21:04,-0.048672,-0.007488,8.2368,8.29296,62.4
2017-04-12 19:31:04,-0.014976,-0.007488,8.31168,8.334144,62.4
2017-04-12 19:41:04,-0.014976,-0.007488,8.34912,8.371584,62.4
2017-04-12 19:51:04,-0.026208,-0.007488,8.38656,8.420256,62.4
2017-04-12 20:01:04,-0.022464,-0.007488,8.46144,8.491392,62.4
2017-04-12 20:11:04,-0.022464,-0.003744,8.46144,8.487648,62.4
2017-04-12 20:21:04,-0.026208,-0.007488,8.46144,8.495136,62.4
2017-04-12 20:31:04,-0.022464,-0.007488,8.49888,8.528832,62.4
2017-04-12 20:41:04,-0.022464,-0.007488,8.57376,8.603712,62.4
2017-04-12 20:51:04,-0.026208,-0.007488,8.72352,8.757216,62.4
2017-04-12 21:01:04,-0.022464,-0.007488,8.7984,8.828352,62.4
2017-04-12 21:11:04,-0.022428,-0.007476,8.85906,8.888964,62.3
2017-04-12 21:21:04,-0.026166,-0.003738,8.85906,8.888964,62.3
2017-04-12 21:31:04,-0.022428,-0.007476,8.9712,9.001104,62.3
2017-04-12 21:41:04,-0.022428,-0.003738,8.9712,8.997366,62.3
2017-04-12 21:51:04,-0.026124,-0.007464,8.99412,9.027708,62.2
2017-04-12 22:01:04,-0.022392,-0.007464,9.06876,9.098616,62.2
2017-04-12 22:11:04,-0.022392,-0.003732,9.03144,9.057564,62.2
2017-04-12 22:21:04,-0.022356,-0.007452,9.05418,9.083988,62.1
2017-04-12 22:31:04,-0.022356,-0.007452,9.09144,9.121248,62.1
2017-04-12 22:41:04,-0.0186,-0.00744,9.1512,9.17724,62.0
2017-04-12 22:51:04,-0.01488,-0.00372,9.0396,9.0582,62.0
2017-04-12 23:01:04,-0.011142,-0.007428,8.98788,9.00645,61.9
2017-04-12 23:11:04,-0.014856,-0.007428,9.02502,9.047304,61.9
2017-04-12 23:21:04,-0.011124,-0.003708,9.01044,9.025272,61.8
2017-04-12 23:31:04,-0.010062,0.006708,5.29932,5.302674,55.9
2017-04-12 23:41:04,-0.00612,0.11322,-2.03184,-2.13894,51.0
2017-04-12 23:51:04,-0.006036,0.003018,-2.061294,-2.058276,50.3
2017-04-13 00:01:04,-0.006024,-0.003012,-2.234904,-2.225868,50.2
2017-04-13 00:11:04,-0.003024,-0.003024,-1.76904,-1.762992,50.4
2017-04-13 00:21:04,-0.006024,0.01506,-1.921656,-1.930692,50.2
2017-04-13 00:31:04,-0.006024,0.057228,-1.560216,-1.61142,50.2
2017-04-13 00:41:04,-0.003006,0.153306,-2.053098,-2.203398,50.1
2017-04-13 00:51:04,-0.006,0.096,-2.451,-2.541,50.0
2017-04-13 01:01:04,-0.006036,0.048288,-1.789674,-1.831926,50.3
2017-04-13 01:11:04,-0.006024,0.018072,-1.524072,-1.53612,50.2
2017-04-13 01:21:04,-0.003,-0.003,-2.094,-2.088,50.0
2017-04-13 01:31:04,-0.006012,-0.003006,-1.566126,-1.557108,50.1
2017-04-13 01:41:04,-0.005988,-0.005988,-2.104782,-2.092806,49.9
2017-04-13 01:51:04,-0.002994,0.01497,-1.988016,-1.999992,49.9
2017-04-13 02:01:04,-0.005988,0.011976,-2.086818,-2.092806,49.9
2017-04-13 02:11:04,-0.006,-0.003,-1.761,-1.752,50.0
2017-04-13 02:21:04,-0.003,0.018,-1.719,-1.734,50.0
2017-04-13 02:31:04,-0.006024,0.283128,-1.608408,-1.885512,50.2
2017-04-13 02:41:04,-0.006036,0.700176,-0.986886,-1.681026,50.3
2017-04-13 02:51:04,-0.003012,0.85842,-1.21986,-2.075268,50.2
2017-04-13 03:01:04,-0.006,0.615,-1.563,-2.172,50.0
2017-04-13 03:11:04,-0.005988,0.308382,-1.979034,-2.281428,49.9
2017-04-13 03:21:04,-0.006024,0.487944,-1.078296,-1.560216,50.2
2017-04-13 03:31:04,-0.002982,0.322056,-1.905498,-2.224572,49.7
2017-04-13 03:41:04,-0.005952,0.122016,-3.51168,-3.627744,49.6
2017-04-13 03:51:04,-0.005952,0.229152,-2.547456,-2.770656,49.6
2017-04-13 04:01:04,-0.005964,0.384678,-2.84781,-3.226524,49.7
2017-04-13 04:11:04,-0.002988,0.415332,-2.291796,-2.70414,49.8
2017-04-13 04:21:04,-0.006,0.375,-1.692,-2.061,50.0
2017-04-13 04:31:04,-0.006024,0.289152,-0.753,-1.036128,50.2
2017-04-13 04:41:04,-0.003,0.504,-0.861,-1.362,50.0
2017-04-13 04:51:04,-0.005976,0.2988,-1.813716,-2.10654,49.8
2017-04-13 05:01:04,-0.002988,0.549792,-1.939212,-2.486016,49.8
2017-04-13 05:11:04,-0.005964,0.65604,-2.179842,-2.829918,49.7
2017-04-13 05:21:04,-0.005964,0.557634,-2.126166,-2.677836,49.7
2017-04-13 05:31:04,-0.005964,0.396606,-1.98303,-2.373672,49.7
2017-04-13 05:41:04,-0.005964,0.518868,-1.771308,-2.284212,49.7
2017-04-13 05:51:04,-0.002982,0.554652,-2.185806,-2.737476,49.7
2017-04-13 06:01:04,-0.005976,0.594612,-1.709136,-2.297772,49.8
2017-04-13 06:11:04,-0.005964,0.599382,-1.956192,-2.54961,49.7
2017-04-13 06:21:04,-0.005976,0.995004,-1.76292,-2.751948,49.8
2017-04-13 06:31:04,-0.002976,0.455328,-2.282592,-2.734944,49.6
2017-04-13 06:41:04,-0.005964,0.050694,-1.950228,-1.994958,49.7
2017-04-13 06:51:04,-0.005964,0.020874,-1.649046,-1.663956,49.7
2017-04-13 07:01:04,-0.005952,0.017856,-1.809408,-1.821312,49.6
2017-04-13 07:11:04,-0.005916,0.082824,-2.579376,-2.656284,49.3
2017-04-13 07:21:04,-0.005928,0.04446,-2.759484,-2.798016,49.4
2017-04-13 07:31:04,-0.00594,-0.00297,-2.24235,-2.23344,49.5
2017-04-13 07:41:04,0.0,-0.00594,-2.00475,-1.99881,49.5
2017-04-13 07:51:04,0.080028,-0.002964,-2.57868,-2.655744,49.4
2017-04-13 08:01:04,0.12474,-0.00297,-2.15622,-2.27799,49.5
2017-04-13 08:11:04,0.184512,-0.005952,-1.612992,-1.791552,49.6
2017-04-13 08:21:04,0.21384,0.00297,-2.11167,-2.32848,49.5
2017-04-13 08:31:04,0.254388,0.0,-2.481762,-2.73615,49.3
2017-04-13 08:41:04,0.26676,0.002964,-2.513472,-2.783196,49.4
2017-04-13 08:51:04,0.24948,-0.00297,-1.9899,-2.23641,49.5
2017-04-13 09:01:04,0.390642,-0.005964,-1.496964,-1.881642,49.7
2017-04-13 09:11:04,0.378714,-0.002982,-1.29717,-1.672902,49.7
2017-04-13 09:21:04,0.48708,-0.00594,-1.68399,-2.16513,49.5
2017-04-13 09:31:04,0.690612,-0.002964,-2.199288,-2.886936,49.4
2017-04-13 09:41:04,0.9711,-0.002988,-1.514916,-2.483028,49.8
2017-04-13 09:51:04,1.816836,-0.006036,0.027162,-1.783638,50.3
2017-04-13 10:01:04,2.13009,-0.00303,0.20907,-1.91799,50.5
2017-04-13 10:11:04,2.92842,-0.00612,0.80172,-2.12058,51.0
2017-04-13 10:21:04,4.87872,-0.003168,2.920896,-1.954656,52.8
2017-04-13 10:31:04,5.883,-0.00636,3.8478,-2.02884,53.0
2017-04-13 10:41:04,5.7558,-0.00318,3.5616,-2.19102,53.0
2017-04-13 10:51:04,5.883,-0.00636,3.657,-2.21964,53.0
2017-04-13 11:01:04,6.01224,-0.006396,3.90156,-2.104284,53.3
2017-04-13 11:11:04,5.9274,-0.003204,4.22928,-1.694916,53.4
2017-04-13 11:21:04,5.86404,-0.006444,4.44636,-1.411236,53.7
2017-04-13 11:31:04,5.9607,-0.006444,4.57524,-1.379016,53.7
2017-04-13 11:41:04,5.77812,-0.003228,4.58376,-1.191132,53.8
2017-04-13 11:51:04,5.7459,-0.00642,3.2742,-2.46528,53.5
2017-04-13 12:01:04,5.70294,-0.003222,3.35088,-2.348838,53.7
2017-04-13 12:11:04,5.7996,-0.00648,4.3416,-1.45152,54.0
2017-04-13 12:21:04,5.76666,-0.006516,4.43088,-1.329264,54.3
2017-04-13 12:31:04,5.83182,-0.003258,4.17024,-1.658322,54.3
2017-04-13 12:41:04,5.77632,-0.006564,4.62762,-1.142136,54.7
2017-04-13 12:51:04,5.9076,-0.006564,4.33224,-1.568796,54.7
2017-04-13 13:01:04,5.6898,-0.00327,4.0548,-1.63173,54.5
2017-04-13 13:11:04,3.35712,-0.006456,2.030412,-1.320252,53.8
2017-04-13 13:21:04,3.87702,-0.006516,3.052746,-0.817758,54.3
2017-04-13 13:31:04,4.26798,-0.006516,3.38832,-0.873144,54.3
2017-04-13 13:41:04,4.02948,-0.003276,2.945124,-1.08108,54.6
2017-04-13 13:51:04,5.5611,-0.00666,4.4955,-1.05894,55.5
2017-04-13 14:01:04,4.719,-0.0033,3.762,-0.9537,55.0
2017-04-13 14:11:04,5.4945,-0.00666,4.4955,-0.99234,55.5
2017-04-13 14:21:04,5.3424,-0.00672,4.2672,-1.06848,56.0
2017-04-13 14:31:04,5.84394,-0.003378,4.83054,-1.010022,56.3
2017-04-13 14:41:04,5.6034,-0.006792,4.65252,-0.944088,56.6
2017-04-13 14:51:04,5.7936,-0.006816,4.70304,-1.083744,56.8
2017-04-13 15:01:04,5.82036,-0.003444,4.61496,-1.201956,57.4
2017-04-13 15:11:04,4.79682,-0.006804,3.7422,-1.047816,56.7
2017-04-13 15:21:04,4.21632,-0.006912,3.141504,-1.067904,57.6
2017-04-13 15:31:04,5.6448,-0.007056,4.41,-1.227744,58.8
2017-04-13 15:41:04,4.98294,-0.007068,3.85206,-1.123812,58.9
2017-04-13 15:51:04,4.55112,-0.003528,3.432744,-1.114848,58.8
2017-04-13 16:01:04,3.9663,-0.00702,2.75535,-1.20393,58.5
2017-04-13 16:11:04,3.16944,-0.006816,1.860768,-1.301856,56.8
2017-04-13 16:21:04,2.864484,-0.006804,1.381212,-1.476468,56.7
2017-04-13 16:31:04,3.63792,-0.006996,2.368146,-1.262778,58.3
2017-04-13 16:41:04,3.498,-0.003498,2.231724,-1.262778,58.3
2017-04-13 16:51:04,3.67536,-0.007068,2.388984,-1.279308,58.9
2017-04-13 17:01:04,3.185496,-0.007032,1.852932,-1.325532,58.6
2017-04-13 17:11:04,3.137484,-0.003444,1.821876,-1.312164,57.4
2017-04-13 17:21:04,3.030552,-0.007056,1.753416,-1.27008,58.8
2017-04-13 17:31:04,2.826036,-0.006876,1.533348,-1.285812,57.3
2017-04-13 17:41:04,3.342816,-0.007008,1.972752,-1.363056,58.4
2017-04-13 17:51:04,3.01131,-0.003522,1.67295,-1.334838,58.7
2017-04-13 18:01:04,1.906632,-0.006552,0.841932,-1.058148,54.6
2017-04-13 18:11:04,0.713256,-0.003156,-0.463932,-1.174032,52.6
2017-04-13 18:21:04,0.59637,-0.00618,-1.03515,-1.62534,51.5
2017-04-13 18:31:04,1.037286,-0.003078,-0.55404,-1.588248,51.3
2017-04-13 18:41:04,0.343392,-0.006132,-0.99645,-1.33371,51.1
2017-04-13 18:51:04,0.158808,-0.003054,-1.151358,-1.307112,50.9
2017-04-13 19:01:04,0.13464,-0.00612,-0.99756,-1.12608,51.0
2017-04-13 19:11:04,0.109512,-0.003042,-1.055574,-1.162044,50.7
2017-04-13 19:21:04,0.01212,-0.00606,-1.8786,-1.88466,50.5
2017-04-13 19:31:04,-0.006084,-0.003042,-1.554462,-1.545336,50.7
2017-04-13 19:41:04,-0.003048,-0.003048,-1.109472,-1.103376,50.8
2017-04-13 19:51:04,-0.003042,-0.006084,-1.159002,-1.149876,50.7
2017-04-13 20:01:04,-0.006048,-0.003024,-1.590624,-1.581552,50.4
2017-04-13 20:11:04,-0.003024,-0.003024,-1.808352,-1.802304,50.4
2017-04-13 20:21:04,-0.006084,-0.003042,-1.17117,-1.162044,50.7
2017-04-13 20:31:04,-0.00303,-0.00606,-1.1514,-1.14231,50.5
2017-04-13 20:41:04,-0.006048,-0.003024,-1.403136,-1.394064,50.4
2017-04-13 20:51:04,-0.006036,0.009054,-1.623684,-1.626702,50.3
2017-04-13 21:01:04,-0.006048,-0.003024,-1.472688,-1.463616,50.4
2017-04-13 21:11:04,-0.00303,-0.00606,-1.02414,-1.01505,50.5
2017-04-13 21:21:04,-0.006036,-0.003018,-1.333956,-1.324902,50.3
2017-04-13 21:31:04,-0.006024,-0.006024,-1.623468,-1.61142,50.2
2017-04-13 21:41:04,-0.003012,-0.006024,-1.466844,-1.457808,50.2
2017-04-13 21:51:04,-0.006012,-0.003006,-1.830654,-1.821636,50.1
2017-04-13 22:01:04,-0.006024,-0.003012,-1.5813,-1.572264,50.2
2017-04-13 22:11:04,-0.003018,-0.006036,-1.04121,-1.032156,50.3
2017-04-13 22:21:04,-0.006012,-0.003006,-1.451898,-1.44288,50.1
2017-04-13 22:31:04,-0.006024,-0.006024,-1.518048,-1.506,50.2
2017-04-13 22:41:04,-0.003012,-0.003012,-1.292148,-1.286124,50.2
2017-04-13 22:51:04,-0.006024,-0.003012,-1.162632,-1.153596,50.2
2017-04-13 23:01:04,-0.005988,-0.005988,-1.772448,-1.760472,49.9
2017-04-13 23:11:04,-0.005976,-0.002988,-2.393388,-2.384424,49.8
2017-04-13 23:21:04,-0.003,-0.006,-1.632,-1.623,50.0
2017-04-13 23:31:04,-0.006024,-0.003012,-1.027092,-1.018056,50.2
2017-04-13 23:41:04,-0.003,-0.006,-1.371,-1.362,50.0
2017-04-13 23:51:04,-0.005976,-0.002988,-2.079648,-2.070684,49.8
2017-04-14 00:01:04,-0.005976,-0.002988,-2.1663,-2.157336,49.8
2017-04-14 00:11:04,-0.002994,-0.005988,-1.823346,-1.814364,49.9
2017-04-14 00:21:04,-0.005964,-0.002982,-2.120202,-2.111256,49.7
2017-04-14 00:31:04,-0.005964,-0.005964,-2.665908,-2.65398,49.7
2017-04-14 00:41:04,-0.005964,0.0,-2.045652,-2.039688,49.7
2017-04-14 00:51:04,-0.002988,-0.002988,-1.780848,-1.774872,49.8
2017-04-14 01:01:04,-0.005976,-0.005976,-1.592604,-1.580652,49.8
2017-04-14 01:11:04,-0.005952,-0.002976,-1.842144,-1.833216,49.6
2017-04-14 01:21:04,-0.005952,-0.005952,-2.252832,-2.240928,49.6
2017-04-14 01:31:04,-0.005952,-0.002976,-2.11296,-2.104032,49.6
2017-04-14 01:41:04,-0.002982,-0.002982,-2.260356,-2.254392,49.7
2017-04-14 01:51:04,-0.005988,-0.005988,-1.42215,-1.410174,49.9
2017-04-14 02:01:04,-0.005976,-0.002988,-1.341612,-1.332648,49.8
2017-04-14 02:11:04,-0.002982,-0.005964,-1.932336,-1.92339,49.7
2017-04-14 02:21:04,-0.00594,-0.00297,-2.34927,-2.34036,49.5
2017-04-14 02:31:04,-0.005964,-0.005964,-2.069508,-2.05758,49.7
2017-04-14 02:41:04,-0.005952,-0.002976,-1.839168,-1.83024,49.6
2017-04-14 02:51:04,-0.002982,-0.005964,-1.598352,-1.589406,49.7
2017-04-14 03:01:04,-0.005964,-0.002982,-1.61028,-1.601334,49.7
2017-04-14 03:11:04,-0.002994,-0.002994,-1.31736,-1.311372,49.9
2017-04-14 03:21:04,-0.005988,-0.005988,-0.940116,-0.92814,49.9
2017-04-14 03:31:04,-0.00594,-0.00297,-1.75527,-1.74636,49.5
2017-04-14 03:41:04,-0.00297,-0.00594,-2.05821,-2.0493,49.5
2017-04-14 03:51:04,-0.00594,-0.00297,-1.82952,-1.82061,49.5
2017-04-14 04:01:04,-0.002982,-0.005964,-1.359792,-1.350846,49.7
2017-04-14 04:11:04,-0.005964,-0.002982,-1.318044,-1.309098,49.7
2017-04-14 04:21:04,-0.005952,-0.005952,-1.47312,-1.461216,49.6
2017-04-14 04:31:04,-0.00297,-0.00297,-1.63053,-1.62459,49.5
2017-04-14 04:41:04,-0.00594,-0.00594,-1.95129,-1.93941,49.5
2017-04-14 04:51:04,-0.005928,-0.002964,-2.338596,-2.329704,49.4
2017-04-14 05:01:04,-0.00594,-0.00594,-1.74933,-1.73745,49.5
2017-04-14 05:11:04,-0.00297,-0.00297,-1.60974,-1.6038,49.5
2017-04-14 05:21:04,-0.00594,-0.00594,-1.89486,-1.88298,49.5
2017-04-14 05:31:04,-0.005928,-0.002964,-1.923636,-1.914744,49.4
2017-04-14 05:41:04,-0.002964,-0.002964,-2.362308,-2.35638,49.4
2017-04-14 05:51:04,-0.00594,-0.00594,-1.94238,-1.9305,49.5
2017-04-14 06:01:04,-0.002958,-0.002958,-1.9227,-1.916784,49.3
2017-04-14 06:11:05,-0.00594,-0.00297,-1.58895,-1.58004,49.5
2017-04-14 06:21:05,-0.00594,-0.00594,-1.58895,-1.57707,49.5
2017-04-14 06:31:05,-0.002982,-0.002982,-1.243494,-1.23753,49.7
2017-04-14 06:41:05,0.03564,-0.00297,-1.37808,-1.41075,49.5
2017-04-14 06:51:05,0.1482,-0.005928,-1.650948,-1.79322,49.4
2017-04-14 07:01:05,0.40986,-0.00297,-1.58004,-1.98693,49.5
2017-04-14 07:11:05,0.86478,-0.002982,-1.106322,-1.96812,49.7
2017-04-14 07:21:05,1.079568,-0.006048,-0.018144,-1.091664,50.4
2017-04-14 07:31:05,0.822276,-0.003012,-0.132528,-0.951792,50.2
2017-04-14 07:41:05,1.551096,-0.006012,-0.141282,-1.686366,50.1
2017-04-14 07:51:05,1.652364,-0.002988,-0.741024,-2.3904,49.8
2017-04-14 08:01:05,1.895424,-0.006144,0.70656,-1.18272,51.2
2017-04-14 08:10:14,1.63836,-0.00666,12.7539,11.1222,55.5
2017-04-14 08:20:14,1.82139,-0.006684,12.90012,11.085414,55.7
2017-04-14 08:30:14,1.55568,-0.00672,12.5664,11.01744,56.0
2017-04-14 08:40:14,1.98993,-0.00339,13.0515,11.06496,56.5
2017-04-14 08:50:14,2.514684,-0.006852,13.66974,11.161908,57.1
2017-04-14 09:00:14,2.30805,-0.0069,13.455,11.15385,57.5
2017-04-14 09:10:14,3.120216,-0.006996,14.23686,11.12364,58.3
2017-04-14 09:21:03,4.0365,-0.00702,12.7764,8.74692,58.5
2017-04-14 09:31:03,3.34854,-0.00702,10.6353,7.29378,58.5
2017-04-14 09:41:03,2.22534,-0.00702,8.7048,6.48648,58.5
2017-04-14 09:51:03,1.649004,-0.007032,7.45392,5.811948,58.6
2017-04-14 10:01:03,2.194416,-0.007056,6.3504,4.16304,58.8
2017-04-14 10:11:03,2.007312,-0.007068,5.26566,3.265416,58.9
2017-04-14 10:21:03,2.145138,-0.007068,4.48818,2.35011,58.9
2017-04-14 10:31:03,2.84487,-0.003534,3.85206,1.010724,58.9
2017-04-14 10:41:03,2.86065,-0.00702,3.19761,0.34398,58.5
2017-04-14 10:51:03,2.475966,-0.007044,2.919738,0.450816,58.7
2017-04-14 11:01:03,1.626408,-0.007056,2.758896,1.139544,58.8
2017-04-14 11:11:03,2.127468,-0.007068,2.70351,0.58311,58.9
2017-04-14 11:21:03,2.025216,-0.003516,2.33814,0.31644,58.6
2017-04-14 11:31:03,1.352448,-0.007044,2.317476,0.972072,58.7
2017-04-14 11:41:03,1.233366,-0.007068,2.335974,1.109676,58.9
2017-04-14 11:51:03,2.30454,-0.00708,2.38596,0.0885,59.0
2017-04-14 12:01:03,2.76588,-0.00702,2.19024,-0.56862,58.5
2017-04-14 12:11:03,3.67536,-0.007068,2.215818,-1.452474,58.9
2017-04-14 12:21:03,3.414036,-0.003516,2.088504,-1.322016,58.6
2017-04-14 12:31:03,2.64432,-0.00672,0.92736,-1.71024,56.0
2017-04-14 12:41:03,2.602296,-0.006768,0.690336,-1.905192,56.4
2017-04-14 12:51:03,3.43629,-0.00702,1.66374,-1.76553,58.5
2017-04-14 13:01:03,3.54,-0.00354,2.2302,-1.30626,59.0
2017-04-14 13:11:03,3.364368,-0.007068,2.08506,-1.27224,58.9
2017-04-14 13:21:03,3.36654,-0.00708,2.16648,-1.19298,59.0
2017-04-14 13:31:03,3.329028,-0.007068,2.010846,-1.311114,58.9
2017-04-14 13:41:03,3.350232,-0.003534,1.989642,-1.357056,58.9
2017-04-14 13:51:03,2.952936,-0.007056,1.742832,-1.203048,58.8
2017-04-14 14:01:03,2.45556,-0.00684,1.23804,-1.21068,57.0
2017-04-14 14:11:03,1.721376,-0.003336,0.530424,-1.187616,55.6
2017-04-14 14:21:03,1.632456,-0.006636,0.46452,-1.1613,55.3
2017-04-14 14:31:03,2.147964,-0.006744,0.836256,-1.304964,56.2
2017-04-14 14:41:03,1.46124,-0.00324,0.19116,-1.26684,54.0
2017-04-14 14:51:03,1.4931,-0.006636,0.437976,-1.048488,55.3
2017-04-14 15:01:03,1.659312,-0.006624,0.490176,-1.162512,55.2
2017-04-14 15:11:03,1.7457,-0.0033,0.5907,-1.1517,55.0
2017-04-14 15:21:03,1.070136,-0.006408,0.01602,-1.047708,53.4
2017-04-14 15:31:03,0.340734,0.090654,-0.568932,-1.00032,52.1
2017-04-14 15:41:03,1.120392,0.481992,0.497952,-1.104432,53.2
2017-04-14 15:51:03,1.46448,0.0324,0.39204,-1.10484,54.0
2017-04-14 16:01:03,1.63647,-0.006612,0.604998,-1.02486,55.1
2017-04-14 16:11:04,1.8909,0.0165,0.3795,-1.5279,55.0
2017-04-14 16:21:04,1.173102,-0.003162,-0.262446,-1.432386,52.7
2017-04-14 16:31:04,0.328704,-0.006144,-1.25952,-1.58208,51.2
2017-04-14 16:41:04,0.25092,-0.00306,-1.17198,-1.41984,51.0
2017-04-14 16:51:04,0.68289,0.00309,-0.44496,-1.13094,51.5
