A,0,1,2
566,-1.17328025239,-0.385369790186,0.528022988278
567,0.393604299561,-1.86069234913,-0.269995538133
568,0.15480894269,-0.284633804662,1.25371541101
569,-1.73141169275,-0.845434637634,0.174195527438
570,-0.39151681677,-0.452532025961,-0.106801034423
571,1.28196217887,-0.930003170792,1.79952553138
572,-2.15134943393,-0.789661987842,0.0247574299918
573,0.577061905309,0.037710093896,1.45532086343
574,-1.16133704349,0.254862872146,1.02299696566
575,0.383029684829,-0.223699358224,2.5505581901
576,-0.074443521298,0.102003879363,0.399197953887
577,0.188661256144,-0.223061891731,1.20885199989
578,-0.308801025738,0.247804189686,0.392138861553
579,-1.13176546509,-1.07732613527,0.50988471295
580,0.633578892678,0.864501751896,2.22011310391
581,-0.662996173253,1.20140698685,0.448323435876
582,-0.352913210413,-2.68140733693,0.604173643866
583,0.443626609681,-1.55559699796,-0.523625692078
584,-1.05099235972,-0.440204867005,0.550846784846
585,0.00522509820127,-0.765450420053,0.188601013603
586,-0.388085189609,-0.869214829285,0.135500386163
587,-0.682144974939,-0.108489272933,0.139849062988
588,-0.106989226273,-1.82426084804,-0.537669310594
589,-0.0591529605109,-1.56323050879,-0.386611060269
590,-0.581114619908,-1.6590943352,-0.112512482304
591,-1.83861224635,0.793862516241,2.24240616523
592,-1.12156485345,-1.48660531379,0.177327847044
593,0.0858002445382,-1.43100050693,0.070609849543
594,2.2858352707,-1.92487344396,0.395905669103
595,-1.15778083474,-0.986558890702,2.84787707534
596,-1.44741246662,-1.26591664346,1.11857307504
597,-0.315299946232,-1.39104621197,2.41733071668
598,-2.45927477046,-1.32515802631,0.0848396991431
599,0.342160572694,-1.35935408134,-0.0891495722987
600,0.994798904541,-1.06146878769,1.63309411208
601,-0.361636426967,-0.92399511479,1.28048265665
602,-1.4612384085,-0.756060533754,1.03641576553
603,-1.34572477266,-1.05220593171,0.900792626709
604,0.568420511712,-1.53869959955,2.4433549106
605,-0.80851598092,-1.96919864337,-0.205699550986
606,-1.11638111976,1.02098062634,0.336806518356
607,-0.602202665645,-0.922738541413,0.215185337398
608,-1.34965114832,-1.30385787764,0.741628047872
609,-0.556181382354,0.179878751191,2.38338959065
610,-1.6215545088,0.2738912691,1.10036268624
611,0.321937134395,-1.4358519807,-0.283502914053
612,-1.09905713531,0.028541079634,0.273071518966
613,-1.03341485279,0.0798609624076,0.844446728717
614,0.988821163945,-2.69829987156,-0.863204613906
615,0.170405802345,-1.56505409229,0.118901391483
616,-1.17890948463,-0.367892088897,0.602548830041
617,-0.429351341833,-0.479226273145,0.781296301639
618,-0.625692161919,1.09133680434,0.502277870309
619,-1.6326181347,-0.927968208865,0.822749083594
620,-0.201460556401,-0.168578946397,0.0430430079987
621,-1.51623878491,1.0126288268,1.69932386858
622,-0.965679807877,0.237063622037,1.22130066508
623,-1.16011451529,-2.18241413095,-0.343148907968
624,-1.20705813774,-1.85491157909,0.794446869113
625,-0.8046471106,-1.32421267057,0.24143406684
626,-0.393260160821,2.0547616927,0.762812544148
627,0.426718600083,-0.340318003024,0.01490881932
628,-0.276332141249,0.404869517525,0.447943284919
629,-2.20645231288,-0.226055241208,0.947722581358
630,-0.912093790441,-0.772277679286,-0.0205854853488
631,0.879206766272,-0.00537283574737,1.0320628996
632,0.0278073668703,-0.511288697677,0.111666374706
633,0.526965695402,-0.527035717058,0.786846338235
634,-0.0493874031559,-0.10240759478,1.61303167515
635,0.314596194407,1.803858071,2.69463879027
636,-2.43698759102,-0.830653866605,0.0774033451617
637,-0.464966221424,-0.754053122195,0.190647645041
638,0.218634093629,0.268561145096,2.95709746577
639,-0.222731584429,-2.35327476693,0.465676670765
640,0.537291135195,-1.3020401752,1.19691596242
641,0.0861523744464,0.104212792853,0.309255923369
642,-1.27102391843,-2.06866774615,0.774963565115
643,0.93480180903,-0.981293033548,2.25372921113
644,1.19083070823,-1.93270146013,0.151745902929
645,-1.45054318326,0.78824462645,0.206632762733
646,-1.32730716664,0.584319545906,1.09714673594
647,-0.978238777146,1.90999377616,2.55582005559
648,-0.431039863337,-0.781383919833,0.148272849278
649,-0.250813429107,0.0191077836965,1.05977462556
650,-1.39011254279,-1.37737787574,-0.0443929612848
651,0.121342858436,-2.4063605804,-0.346289044679
652,-2.34260250165,-1.01433265633,0.463607374556
653,0.537894229859,0.538479629715,1.57511076689
654,-0.926998726703,-0.249433982582,1.36380704021
655,-0.808396574472,-0.302578542418,1.72039303035
656,-0.237364834586,1.61379010421,2.84449623403
657,-0.244769192536,2.52565218969,1.81885796408
658,-0.749058449334,-1.93771086127,0.994617169362
659,-1.87930690687,0.141795596545,1.88416525578
660,-0.894723979775,0.114498574183,2.78188038001
661,-2.09046515663,-1.28045477637,0.117623061018
662,0.138723515863,0.481669481217,-0.0896827425786
663,-0.365621905874,-0.824475435933,0.324319327433
664,-0.89166262271,-1.71362070276,0.464810132828
665,-1.1690006646,-1.24279335478,0.00576597766172
666,-0.728543805096,-0.344973132393,0.037313215198
667,0.203398473325,-1.9509239914,0.572456310143
668,0.880618298348,-2.77812391973,0.151583536695
669,-0.558625661415,0.977661599017,1.24892052107
670,-1.23455941339,-0.591415371114,0.957170285482
671,-0.199791177952,-0.557172069722,-0.449375241045
672,-1.38202426164,0.068339093873,0.238198143678
673,-0.437245116884,-1.26963882976,2.67511574569
674,-1.33022226106,0.0644534186951,1.14933382599
675,-0.585857468305,-0.571588232029,0.499284792602
676,0.0144942265885,-1.0992963188,0.58474413011
677,0.152283413166,-2.14907545476,-0.633428318493
678,-1.53562848966,0.186704799474,1.09285779784
679,0.202090095273,-0.451354752601,0.130694795069
680,-1.68160368647,0.264700361235,1.45478861563
681,-0.281119186028,1.02387801435,1.06793376531
682,-0.263685536199,-0.386722537627,-0.130065803847
683,0.00505049767326,0.700925351945,0.286487855838
684,-1.39669478771,-0.927992473969,0.509614428837
685,1.51872939573,-1.15449139553,0.74248056751
686,-1.50145607121,-0.680152873948,0.78155008477
687,-0.967529731649,-1.45708908821,0.555469644874
688,-0.697877916618,-1.15650610093,0.0235917575273
689,-0.430791001906,-0.42781338763,1.54298586175
690,-0.899134767272,-0.47008103886,0.217665862769
691,-1.43679155731,-1.20174768787,0.0662955980098
692,-0.297471147953,0.924954366399,1.28167333209
693,-0.360336879058,-0.186338663787,0.907093333126
694,-1.199100033,-1.04923198313,1.15378046756
695,-0.418682952272,-1.30136677067,1.02534994985
696,-1.8443276007,-0.683990242439,0.256784269848
697,-1.20817941248,-0.0369442611619,0.305479393297
698,-0.334963744794,0.0515267120576,0.242461730776
699,0.332862991412,-1.56851797965,-0.176886032379
700,-0.973670399958,0.0490849562968,0.523948708138
701,-1.57549690374,-0.592552881334,0.314563685074
702,-0.107785870249,-0.222133597495,0.0245887488073
703,-1.67886920101,-0.44010609905,1.05389068351
704,-0.0251964952424,-1.14796916135,-0.240848473854
705,0.329831127373,-0.937629436164,2.69722597553
706,-1.1330175248,-0.512437118284,1.1605220564
707,-1.01295650166,2.11850043119,0.390872721339
708,0.952817395551,-0.132862732592,0.455690415904
709,-0.0432693159629,1.24660093293,1.09807252649
710,-1.15518245843,-1.64544713279,0.10227190611
711,-1.33353466454,-0.16632472996,0.982134787949
712,0.764517686084,2.55647017519,2.53533586187
713,-0.550080630859,-0.730708900672,0.826298504068
714,-0.562945064892,-1.6809108292,1.70752649091
715,0.208162446369,-1.28213598999,-0.227815267461
716,0.429703904252,-0.356669372899,0.139791887504
717,0.304797493541,-1.08949931238,0.60773345046
718,2.53284635692,1.93183106217,0.75092463068
719,-0.68907312573,0.296091339157,0.133883882331
720,-0.560308954361,1.74960047185,1.01705982482
721,-0.814428288933,-1.19078088828,-0.350242667107
722,-0.0816648913772,-1.5837175793,-0.0270067582421
723,0.589409967866,-1.27952709899,-0.755484730356
724,-0.707890652046,-0.842113842879,-0.00114892140827
725,-0.513919624851,-1.2696989521,2.15274602766
726,3.22606984064,-0.777169276372,-0.55091368131
727,-0.942569450951,-0.239044424131,0.0946678873646
728,-1.65654630153,-1.15312177505,0.804541626532
729,0.0278748201094,3.76641044616,3.4634260086
730,-0.788890328232,-1.14143832374,0.0344626515482
731,-0.896626598528,-0.460422243156,0.221497039281
732,-0.0799541846778,-1.27130611052,-0.222904787316
733,3.88031586697,1.58516844223,1.8601379988
734,0.944449440514,0.739242544191,0.939712539765
735,-0.333680831357,-1.87955624486,-0.163587020458
736,-0.365739127729,0.282775613795,0.157578887707
737,-0.170477532708,0.868036706399,-0.167742394304
738,-1.1046475922,-0.229886332281,0.836127164107
739,-1.48237010165,-1.23902452101,0.774795621008
740,3.00095777062,-0.489821699673,0.262405278975
741,-1.32141371561,-0.314221679407,1.06829619874
742,1.38224573542,-1.81209619025,-0.290980072009
743,0.611954906024,-0.07223571872,0.0645620805373
744,0.933610028604,-0.214138308603,-0.224675931653
745,2.27950856201,-0.582774083567,-0.108330063511
746,1.00180584557,-1.03719429043,1.33135764166
747,-0.356792126083,1.78460276747,0.391018705568
748,-0.398106850137,0.189813778576,1.14318162763
749,0.293422452275,0.57801566968,1.91242654442
750,-0.663614396042,-1.47578165255,1.589282851
751,-0.131162427533,-0.00249134907027,0.374158237275
752,-1.2294053121,2.49473871349,1.75875841719
753,-1.90184929816,-0.296257017235,0.541310182259
754,-1.18531690598,0.567213143892,0.0795350134379
755,-1.05761954076,-0.974440892174,0.273877357971
756,0.0412111359848,0.251271333917,0.904679682729
757,-0.717858860362,-1.02101626684,0.690025112922
758,-0.795528799583,-2.53203079206,-0.552288234239
759,-0.771703011151,-0.792346341375,0.902074842569
760,-0.429078942223,-0.248143387498,3.00193912821
761,1.69318967479,-1.48831502095,-0.849203672252
762,1.2618469747,-1.33868711387,2.23832322372
763,-1.0997424365,-0.350582300608,0.0914713144316
764,-0.645615278386,-0.284430668704,2.40026917712
765,-0.0978750286803,-0.835889976758,2.0453626932
766,-0.86823016539,-1.36979479676,0.59081732486
767,-1.59613616629,-0.228625324273,-0.0367337528878
768,-2.07494577919,-0.884443304279,0.305202807572
769,-0.645323839676,-0.605083666332,2.13169561064
770,-0.679380441159,-2.07116159751,0.624611638119
771,-1.0999686234,-1.05293359502,1.34098853495
772,-1.08112531981,0.349992494262,2.34134697477
773,-0.466700639499,-1.35542623313,1.90821261868
774,-1.56303751462,-0.670301905021,0.636332676971
775,-1.62062759225,-1.21797414198,0.269676318449
776,0.157761030891,0.0707203321273,0.85698438533
777,-0.209939518047,-0.0708188757627,1.01699829857
778,0.103542484485,-0.509667068617,1.08697182733
779,0.348206552304,-1.20556930541,-0.0474452247249
780,0.0258752303239,0.109144325201,0.642650827418
781,2.34075687222,-0.122125679782,-0.16567633968
782,0.407173413116,0.616939320026,0.921387069933
783,-0.160741561625,-0.323839441948,1.00703530421
784,2.04233830846,-0.508559588271,0.517746345117
785,0.524612444616,2.12184967472,1.11824271516
786,4.70328359928,0.805694682329,1.62842016483
787,-1.00616248543,-0.0554454373423,0.798336280899
788,-1.34396317035,-0.29032851827,0.917655249892
789,3.26183425254,0.652196612012,-0.704541953201
790,-0.390243835994,-0.120741463578,0.962741064097
791,-0.123035188674,0.199099383583,-0.226365645116
792,-0.0313787056946,-0.821623575481,0.0680612259943
793,-0.171807226533,2.2832710052,2.33481884602
794,-1.49018515934,0.91422490893,0.979488415861
795,0.264400476605,-0.0591802606858,2.16130773837
796,-0.532608431016,-2.35599524075,0.137476372208
797,-1.42200234053,-0.550629629776,0.504340308624
798,-0.421166504483,-0.924819755966,0.603187771494
799,-0.038907694876,-0.667968161847,0.859161792641
800,1.36136797858,-1.81502976139,-0.573915422223
801,-1.0165840299,3.15687757284,1.57540158935
802,-0.964137431505,-0.644156151517,1.17947152114
803,1.1715514351,-1.00930425842,0.417440727047
804,-1.36823054091,0.882533057408,-0.303092184817
805,-0.880566619184,-0.81438077776,-0.384321664981
806,2.69873532061,-2.35447302124,0.0640798024386
807,-0.413417058571,-0.898700033179,1.60686438478
808,1.64140410004,-0.549954466317,0.250930557942
809,2.6108419234,0.139209359996,1.57671288345
810,2.95437209172,-1.21747500471,0.93659837924
811,1.06080514981,0.0584538332324,0.550679700275
812,0.357958628537,1.15518290256,1.85428457768
813,1.06080514981,0.0584538332324,0.550679700275
814,0.18616613482,0.531706762712,2.93022974929
815,1.88212986439,-1.14228231977,-0.408581021667
816,-1.19778586027,-1.01142118723,-0.0725682778941
817,7.01341046531,0.851366788245,2.28161039602
818,-0.429957402578,-1.39997667039,0.0296603805401
819,-0.48113069916,0.382443185294,1.7035816211
820,-0.9763713578,0.544568211723,1.44220157777
821,-1.43364912338,0.196122220155,1.0834335713
822,1.41298770273,-2.55376778415,0.441418650981
823,-0.000340359705175,-1.49726859746,0.916840415953
824,2.28725613214,-1.2503469776,1.96155039355
825,0.266300293893,0.386965052402,2.03538729907
826,-1.49445652693,2.21183011315,1.85666282672
827,-1.08436612982,0.135764801312,-0.220730239077
828,-0.420810472213,1.58604145005,0.790771791154
829,-0.820866266278,-1.12518695636,0.799316621578
830,0.234452174565,-0.661916086266,0.306097110378
831,-1.4651150758,-1.3050017285,0.840750991701
832,-0.00864758070242,-0.201257733865,1.03711076152
833,-0.190904786266,-1.86393710134,0.88475951618
834,-0.12951550025,-1.56601422607,0.316185411721
835,-0.4600054765,-0.819613845223,2.67670673163
836,0.176449992601,0.36717058187,1.06119478489
837,1.2747008661,-0.935172007723,1.78208713161
838,-1.73963764707,-1.2751136233,0.680820270065
839,0.557860462607,-0.660594994933,0.0783884049248
840,0.331222920626,0.186282621866,0.989587665828
841,-0.133834655161,-0.745515968821,0.496450240773
842,0.0480672492577,-0.229095638416,1.02671183588
843,0.878455058441,-0.0108629805276,-0.206000196904
844,1.1811022075,-1.88779583555,-0.260736414248
845,1.25098790994,-0.529871965757,2.24031854857
846,0.690639039593,-0.7454698584,1.88828115865
847,-0.345205241124,-1.89135009088,0.812638172686
848,0.633940747746,-2.01927146679,2.64018155347
849,-1.51044822111,-1.138573724,1.70655194088
850,-1.38138531622,-0.726719888645,1.82695086211
851,-0.242370957263,-1.9914896876,-0.150718785418
852,-0.635068622627,-0.951160979682,0.99697227871
853,-0.415667195716,-0.666211046656,-0.467056461303
854,4.67794789565,-0.588790664462,1.87946674718
855,1.03989235528,-1.88679176548,0.305466343803
856,-1.91050422663,-0.485660948135,0.985864222765
857,0.950320506262,0.688323414128,0.197450482384
858,5.36602871309,0.567581638949,1.53385219138
859,-0.911075777832,-1.1581034047,1.02549274727
860,0.31493197717,-2.18338421941,-0.584290520183
861,0.914975514027,-1.70559112707,0.375672966213
862,-1.5219101882,-0.772621690803,0.0740147588138
863,-1.58907151416,-1.50500401463,0.750737434122
864,0.511915401334,-0.186510053301,1.7926368867
865,-0.324013155107,-1.57949764495,0.369607745496
866,3.15189016917,0.869881623204,1.69338636192
867,0.290975492606,0.598129507718,1.85520058025
868,-0.881506320485,1.41843274829,1.071866282
869,-0.0879197294032,-0.407917675975,2.92851574717
870,0.638830333474,-1.44504674167,1.15829802289
871,0.94730302794,1.27388682303,1.18646240669
872,0.174993311005,-2.4042351332,-0.71866877166
873,1.90204028432,-1.1541087516,1.80850067453
874,3.07139397577,0.767939725958,2.49798252968
875,0.956724402324,-1.47319447973,1.33998109713
876,-0.661311357494,-1.20066385515,0.850258670125
877,2.87738638196,0.741215041661,0.482152634156
878,-1.12693522909,-0.644859507362,0.785347756826
879,-0.707710080313,-0.30699704368,1.38803834833
880,0.399868993004,-0.691155372769,0.60738811697
881,-0.996979967709,0.61984645695,0.380273289724
882,-0.534941860863,0.496456490849,-0.00940231794954
883,-0.166322874675,-2.12419027577,1.07213349635
884,-0.779182555449,0.207460242936,0.838239421046
885,-0.201991287417,-1.69935804909,2.18479869912
886,1.10729933073,-0.523732181655,0.0740967026633
887,0.434322460461,-2.18321257499,2.4511267531
888,0.184332575159,-2.6649316361,-0.733634843
889,1.43342986484,-0.0555803988305,0.823484012808
890,0.119509781744,0.29683561554,0.170257553127
891,-0.495267517558,-0.284829241376,2.87941696666
892,0.417762548845,-1.08030554635,1.58073559838
893,-0.745820252274,-1.86368377837,1.05952169023
894,-0.562945064892,-1.6809108292,1.70752649091
895,0.539396025582,-1.04596097652,0.51808555409
896,-1.32853539893,-0.932532742889,1.32099910298
897,-0.824902796878,-0.264495332243,2.81623945797
898,0.788078472445,0.324238631813,2.24563337586
899,-1.70112065897,-0.548615256946,0.707949074167
900,-1.11487766472,0.033204458149,2.22149175889
901,0.033507650001,-2.03164934948,0.0224568513079
902,-0.00387066209513,-1.28039727177,-0.328049388843
903,0.961741969438,-1.31870294571,0.913392716451
904,-0.440522348207,-1.25172835749,0.110252197364
905,-0.486420920126,-1.504835878,0.677156859994
906,-0.541123880769,-1.26562678771,0.261574079976
907,0.307804809687,-2.41468847304,1.61549485156
908,-2.07772734545,-1.76858551311,0.311028030003
909,1.03707582198,-1.63096016679,0.00668417144302
910,0.889104364587,-2.03223289998,-0.178519653923
911,1.06429211582,-1.79639811078,0.830529549285
912,0.990650314973,-1.83036191397,0.101319087255
913,-1.16053077561,-1.16731047018,0.675862035315
914,-0.580956881032,-0.188587627851,2.32576511154
915,-0.547503500663,0.0531193509307,2.35163317581
916,0.528344219124,-1.54163018294,2.21451725517
917,1.28177723423,0.228876596048,0.881784303493
918,-0.332280517687,-1.22168367213,-0.0898276667526
919,1.99172615466,0.302038410607,-0.597482800036
920,-0.909301122888,-0.881833530693,0.669552171969
921,3.72055299667,0.470408310667,0.41823463822
922,0.376240974529,0.480536546687,0.739267044508
923,-0.02278516799,0.581729037561,2.55569973794
924,-0.169839249773,-0.485934022249,2.17443641605
925,-0.621834223238,1.78397904911,3.32675207856
926,2.8135705176,-0.632228299925,0.523989485699
927,4.67794789565,-0.588790664462,1.87946674718
928,-1.3048553197,-1.14249320179,0.708284949517
929,-0.558956872806,-0.437140556522,0.883844851753
930,-0.259149563794,2.10474776002,1.40793406475
931,-0.0158729194795,0.990502310868,0.0678251929211
932,-0.179082597155,-1.96714297848,0.859749975889
933,-0.868123001184,-1.29171307462,0.733142781212
934,-0.774916755748,-1.50581928131,-0.144625447434
935,-1.0740494339,-0.828926884834,0.692756762895
936,-0.114278662446,1.55695864935,2.6798781835
937,-0.583810600651,-0.775831251448,0.961881039636
938,2.4583639007,-0.271183042091,2.34993261171
939,1.48785622333,-0.330964130864,1.80921152076
940,0.982761328948,0.00495403852081,2.27870107304
941,1.21641784161,-1.70296743857,2.62021736635
942,2.02797604058,0.769872513213,3.91948498509
943,-0.378243356667,-0.836025061621,1.58638707973
944,0.386710756433,-0.205681076355,1.85070299983
945,-0.872573300096,-0.690076550919,-0.00600494739097
946,-0.579888794787,-1.23027380636,0.0349652124345
947,0.237138532462,-1.48010912821,1.2042259531
948,-1.08906944683,-0.299708026648,1.8488215575
949,0.797023916333,-0.971198481533,0.921382885419
950,0.941493565358,-0.409633831538,1.59229129573
951,-0.116975912534,-0.359255595032,-0.115530885744
952,0.741650546192,-1.69150895519,-0.553863195803
953,1.32549756381,-2.8881035476,-0.637356254369
954,0.136011516861,-1.24645921328,0.223385364436
955,0.918026760163,1.35876848008,-0.157697971245
956,2.24373608811,-0.271385433239,0.368725443085
957,3.72156906275,-0.187639733079,-0.225762855279
958,-1.00159211495,0.756512733271,0.337623109541
959,-0.372681749627,-1.88280337243,0.648360479665
960,0.703444900346,-1.15022385518,1.96629171925
961,0.281261086247,-2.04477494617,2.24232430825
962,-0.433200118282,-0.496798638233,-0.713205996334
963,-0.441249035703,-1.40018759841,1.20721400031
964,0.632358829115,1.37837159166,0.265100483037
965,-1.12229224215,-1.94795921394,0.801472162594
966,-0.00388472798966,0.911764400339,0.298638144719
967,-1.46656280092,-0.698780397361,0.895748860365
968,-0.941557935419,-0.15041903614,0.329199274505
969,-0.201384705041,-1.98655319569,0.835552365505
970,-0.213008859531,1.92929770594,0.770632394947
971,-0.906393120897,-1.13770144414,-0.413306841389
972,0.468178777464,0.476411677826,-0.13273167391
973,4.96474583544,-0.598926265643,-0.359215095941
974,0.287840635349,-0.652652492647,0.395993628172
975,-0.51743451055,-0.2113228612,0.233131631815
976,0.0902843764015,-0.213341995493,0.916815376085
977,0.558977932217,1.14814320098,0.551144710075
978,-0.539073971098,0.419302763886,1.44199818549
979,1.34689618266,-1.36530007254,2.17032924416
980,0.371743406206,-0.0335262402742,0.868927552242
981,-0.385859787446,0.995466096954,0.516121699574
982,2.7433098697,0.857967046445,1.09480853968
983,0.191376132115,-0.665577865214,-0.209669608811
984,-0.142911380282,-1.93714223388,0.6057174241
985,-0.769978734178,-0.982360090043,2.42280633821
986,-0.887244903085,-1.12552332652,-0.240767667179
987,-0.305851671348,-1.23572443538,0.0364498608274
988,0.425867325257,0.114973565308,-0.221454197053
989,-1.48849188683,1.10358467585,0.803524864306
990,1.2556994876,-2.16046508728,-0.195666155835
991,-0.855423323124,-1.93405504586,-0.269753748262
992,0.75524884767,-0.46400789334,0.643990999714
993,-1.63359304228,-0.0572366175287,0.0718857576486
994,-1.16716320823,-1.51232347494,0.881184981707
995,-0.746813872716,-0.0414010102228,0.952574300292
996,-0.653834655227,-0.658892673916,1.47108397831
997,-0.0691221948673,-0.991141448442,0.84283670087
998,-0.278500875313,-0.619872512378,-0.174646843701
999,-1.70592193678,0.881891247598,1.52014938445
1000,-1.11721855183,-1.06234044528,0.291872588699
1001,-1.24058086106,-0.0742652076988,0.289145764131
1002,-0.74132334602,-0.0360243163159,0.267713714299
1003,0.167358602792,0.681261594793,0.16303221545
1004,-1.50601874624,-0.827247232758,0.213118008787
1005,-0.588370845438,-1.96836581841,0.739187877971
1006,2.32765060612,-0.141675352343,1.25833392209
1007,-1.98680985852,-0.452739094869,0.0855724669152
1008,0.337078844959,-0.257029005777,0.68375406287
1009,-0.619976269427,-0.251229685879,0.0183445671379
1010,-1.49484559442,0.233814636543,0.357422411247
1011,-0.0409376704066,-0.386960717573,0.86008781201
1012,-0.152992814938,0.262550813289,0.0991307320104
1013,-0.609790922542,-0.523999842784,0.309427829853
1014,0.582477221519,-1.1606451887,-0.61274416589
1015,-2.09491938702,-1.06741886152,-0.021613255523
1016,-0.74277359052,-0.807883918828,-0.18351474534
1017,-0.705689750213,0.257325847765,0.240787784518
1018,-0.811238331163,-1.05928646352,0.125171648565
1019,-0.938352859774,-0.807788003116,-0.234492392446
1020,3.13690838304,0.0877367459755,-1.38684325653
1021,-0.291904704739,-0.179814586244,-1.57610643167
1022,-0.63578152932,-0.276133137608,-1.5401039636
1023,-0.274279710483,0.281339167135,-1.57654466694
1024,-1.28864076186,0.436546965408,-0.515755484302
1025,-0.866162674609,1.03454386574,-0.798810684927
1026,-0.943955040407,0.0293459333872,-1.5506205807
1027,-0.667428737132,-0.207607941429,-1.64248002436
1028,0.0178315072322,-0.00657297923153,-1.33350345695
1029,-1.00028907392,-0.0523915731209,-0.852109044551
1030,-0.449295724265,1.84543771303,0.269913586043
1031,-0.573644297686,-0.289048738673,-1.70891759842
1032,-1.316611065,1.09088322772,-1.17385478802
1033,-0.194491328119,-0.58300201952,-1.38285254774
1034,-0.60529500795,0.211264925581,-1.50138564528
1035,-0.590283085806,1.78569506319,-0.647514421555
1036,-0.846227733197,1.17734242708,-0.950723237107
1037,1.53190603281,1.6375451227,-1.13219758494
1038,-0.360153899851,0.883337551611,-0.782508744541
1039,0.920058480139,0.630861549975,-1.66827276838
1040,-1.0981689667,-0.184475025244,-1.0397570595
1041,-0.33107513933,-0.569399997671,-1.77368579772
1042,-1.11315722705,0.815071543492,-1.25906296685
1043,0.250712863833,-0.0563390532092,-1.58051405986
1044,1.6884244861,0.320478444271,-1.21901376824
1045,-0.173360908939,1.5268491996,-0.86857450707
1046,-0.756439062479,1.54470970295,-0.857316820769
1047,0.264100329527,1.01160446261,-0.724307592038
1048,-1.68446734688,2.36417858633,0.286420438758
1049,-0.66922107396,1.31330068662,-0.746584328432
1050,-1.20893189888,0.367960223841,-1.11945964122
1051,-1.18577321107,1.45598902674,-0.796858598087
1052,-0.290687648457,1.48528725192,-0.824526230878
1053,0.792885421937,0.803526719204,-1.05587929255
1054,-0.647030339384,-0.0729955574546,-1.47916182136
1055,-1.97468630408,0.0804047573533,-0.885279351171
1056,-1.1278296093,0.1857310677,-1.61878539748
1057,-0.608160358753,1.35051942732,-0.756092259027
1058,0.102998188498,1.31602185986,-0.927262342034
1059,-0.895727190035,1.85998403668,0.421218362121
1060,-0.269552365601,1.16988302331,-1.08151728665
1061,-0.78344221058,-0.150570449246,-1.58274781445
1062,0.856152827395,-0.129888995709,-1.50594524149
1063,0.887761720081,-0.973886874486,-1.80715398709
1064,-1.19411616988,1.30322370071,-0.0644559564451
1065,3.243886563,0.216122454787,-2.00835627137
1066,-1.40028717519,1.44871038443,-0.66537594399
1067,-1.05515275987,0.371929940588,-1.63115639088
1068,-0.0607742727054,1.20492297398,-1.00033532406
1069,-1.03765984864,1.89799289034,-0.596366119652
1070,-1.388751109,0.849867580865,-1.18079361518
1071,-1.01270087438,2.10305360722,-0.475627703905
1072,-0.50063918807,1.35311119906,0.0676684134559
1073,-0.329474327854,-0.495118960061,-1.52351509188
1074,3.98703733149,-0.436080139537,-1.57071535811
1075,-1.32488560088,0.217362198562,-0.906839649942
1076,-0.128656173306,0.878773611908,-1.40811889599
1077,-1.56859262279,-0.0822613737156,-0.292930438283
1078,-0.979445857505,-0.818862930736,-1.757616428
1079,-0.875772111226,-0.843988203688,-1.68834746696
1080,-1.36512962308,-0.348521829649,-0.814166354287
1081,-0.744407494243,-0.147396500626,-1.27019952422
1082,-0.796303086604,0.43095069146,-0.728749958944
1083,-1.77663670816,-0.731689859947,-0.80355751326
1084,-0.187939555059,0.499829817359,-1.04896096094
1085,-1.59097444955,-1.54899818446,-0.917083607352
1086,-1.4212586808,1.16935645847,-1.27209775512
1087,-1.58485719493,-1.66571120389,-1.71865581497
1088,-1.10615975043,-1.08888179303,-1.53515658019
1089,-2.16534628529,0.362501090689,0.0255668598435
1090,-1.33071404414,0.669209517771,-0.820854703463
1091,-1.29171608899,0.429337800187,-0.741029370867
1092,-1.02180101599,-0.856410567872,-1.03972298227
1093,-0.887242074371,-0.419691274081,-1.4606785312
1094,-0.663901634002,-1.00533654914,-1.13162948735
1095,-1.67368454442,-0.720771465682,-1.65913339077
1096,0.0920300899534,-0.288041809681,-0.75614739686
1097,-1.50295004564,0.181920865947,-0.545240135525
1098,0.0427145928966,1.45431678421,-0.869107244072
1099,-1.60800211939,-0.363445675202,-1.56581782109
1100,-1.42550017391,-0.685889796274,-0.869689024889
1101,-1.07011828464,-0.607705773435,-1.63447933011
1102,-1.52432360778,-1.0234604791,-0.944538085377
1103,-0.585522511954,-0.893152238944,-1.67973415836
1104,-1.20335819856,0.323765820529,0.0475240948815
1105,-1.53360844969,-0.785235574629,-1.62662303739
1106,-2.3307662992,0.199218452497,-0.766700204352
1107,-1.04249901942,-0.628617202376,-1.51650352791
1108,-1.01310830927,0.0430408995181,-0.681519594519
1109,-0.914940180004,-0.527758020279,-1.49547036034
1110,-0.955315593982,-0.565820704414,-1.64463154069
1111,-1.21355287266,0.04603185903,0.0690892381828
1112,-1.84299658939,-0.85772463041,-0.859507792132
1113,-1.76486006009,0.393877288939,-1.35112835855
1114,-0.740284368954,-0.878579137096,-0.822571130423
1115,-0.166110165722,-1.19450437022,-0.942006666357
1116,-0.511708548676,-0.41415987364,-1.66996072465
1117,-1.24362046059,-1.94953530957,-1.04314985075
1118,-0.914271069746,-0.154711092721,-1.42768881461
1119,-1.20033435717,-0.486313046782,-0.663640608718
1120,-1.83765264578,-0.269086447159,-0.736315148355
1121,-2.03223595458,2.00312025297,0.406357582238
1122,-0.688408316849,-0.893381596756,-1.44770875814
1123,-0.606439421606,-0.233708293225,-1.53688420143
