"Temperatur, x; Luftfeuchte, x","Temperatur, y","Luftfeuchte, y"
2018-01-08 04:45:08,20.4,50.0
2018-01-08 04:50:07,20.4,50.0
2018-01-08 04:55:09,20.4,49.9
2018-01-08 05:00:07,20.4,49.9
2018-01-08 05:05:08,20.4,50.0
2018-01-08 05:10:07,20.4,50.0
2018-01-08 05:15:07,20.4,50.2
2018-01-08 05:20:07,20.3,50.0
2018-01-08 05:25:07,20.4,50.1
2018-01-08 05:30:07,20.3,50.0
2018-01-08 05:35:09,20.3,50.1
2018-01-08 05:40:09,20.3,49.9
2018-01-08 05:45:10,20.3,49.9
2018-01-08 05:50:08,20.3,50.0
2018-01-08 05:55:07,20.3,49.4
2018-01-08 06:00:07,20.3,50.1
2018-01-08 06:05:08,20.3,50.1
2018-01-08 06:10:07,20.3,50.1
2018-01-08 06:15:07,20.3,50.0
2018-01-08 06:20:07,20.3,50.3
2018-01-08 06:25:10,20.4,50.9
2018-01-08 06:30:07,20.4,50.9
2018-01-08 06:35:09,20.5,50.4
2018-01-08 06:40:08,20.5,51.1
2018-01-08 06:45:08,20.6,51.0
2018-01-08 06:50:08,20.6,50.9
2018-01-08 06:55:08,20.7,50.9
2018-01-08 07:00:09,20.7,50.7
2018-01-08 07:05:08,20.8,50.6
2018-01-08 07:10:08,20.8,50.4
2018-01-08 07:15:09,20.9,50.1
2018-01-08 07:20:07,20.9,50.1
2018-01-08 07:25:07,20.9,50.1
2018-01-08 07:30:08,21.1,50.0
2018-01-08 07:35:08,21.2,49.6
2018-01-08 07:40:08,21.2,49.4
2018-01-08 07:45:10,21.3,49.2
2018-01-08 07:50:08,21.3,49.1
2018-01-08 07:55:08,21.4,48.9
2018-01-08 08:00:09,21.4,48.6
2018-01-08 08:05:09,21.4,48.8
2018-01-08 08:10:07,21.4,48.6
2018-01-08 08:15:07,21.4,48.6
2018-01-08 08:20:09,21.4,48.4
2018-01-08 08:25:07,21.4,48.3
2018-01-08 08:30:09,21.4,48.3
2018-01-08 08:35:08,21.4,48.3
2018-01-08 08:40:07,21.4,48.2
2018-01-08 08:45:09,21.4,48.3
2018-01-08 08:50:09,21.4,48.3
2018-01-08 08:55:08,21.4,48.3
2018-01-08 09:00:07,21.4,48.3
2018-01-08 09:05:07,21.4,48.3
2018-01-08 09:10:11,21.4,48.4
2018-01-08 09:15:08,21.3,48.6
2018-01-08 09:20:08,21.3,48.7
2018-01-08 09:25:10,21.3,48.6
2018-01-08 09:30:08,21.3,48.9
2018-01-08 09:35:09,21.2,48.6
2018-01-08 09:40:11,21.2,48.7
2018-01-08 09:45:10,21.2,48.7
2018-01-08 09:50:07,21.2,48.7
2018-01-08 09:55:08,21.2,49.0
2018-01-08 10:00:07,21.2,48.9
2018-01-08 10:05:09,21.2,49.0
2018-01-08 10:10:09,21.2,48.2
2018-01-08 10:15:10,21.1,49.0
2018-01-08 10:20:09,21.1,49.1
2018-01-08 10:25:08,21.1,49.2
2018-01-08 10:30:07,21.1,49.0
2018-01-08 10:35:09,21.1,49.1
2018-01-08 10:40:09,21.1,49.3
2018-01-08 10:45:08,21.1,49.4
2018-01-08 10:50:09,21.1,49.2
2018-01-08 10:55:07,21.1,49.2
2018-01-08 11:00:09,21.1,49.5
2018-01-08 11:05:12,21.1,49.4
2018-01-08 11:10:07,21.1,49.4
2018-01-08 11:15:07,21.1,49.6
2018-01-08 11:20:08,21.1,49.5
2018-01-08 11:25:09,21.1,49.5
2018-01-08 11:30:09,21.1,49.4
2018-01-08 11:35:09,21.1,49.6
2018-01-08 11:40:08,21.1,49.5
2018-01-08 11:45:07,21.1,49.6
2018-01-08 11:50:07,21.1,49.6
2018-01-08 11:55:07,21.1,49.7
2018-01-08 12:00:08,21.1,49.7
2018-01-08 12:05:08,21.1,49.6
2018-01-08 12:10:08,21.1,49.8
2018-01-08 12:15:07,21.1,49.7
2018-01-08 12:20:07,21.1,49.8
2018-01-08 12:25:07,21.1,49.7
2018-01-08 12:30:09,21.0,49.9
2018-01-08 12:35:08,21.0,49.9
2018-01-08 12:40:10,21.0,49.9
2018-01-08 12:45:08,21.0,50.0
2018-01-08 12:50:07,21.0,49.9
2018-01-08 12:55:08,21.0,50.0
2018-01-08 13:00:09,21.0,50.1
2018-01-08 13:05:09,21.0,50.0
2018-01-08 13:10:07,21.0,50.0
2018-01-08 13:15:07,21.0,50.1
2018-01-08 13:20:08,21.0,50.1
2018-01-08 13:25:10,21.0,50.0
2018-01-08 13:30:09,21.0,50.1
2018-01-08 13:35:08,21.0,50.2
2018-01-08 13:40:07,21.0,50.1
2018-01-08 13:45:07,20.9,50.2
2018-01-08 13:50:09,20.9,50.2
2018-01-08 13:55:08,20.9,50.2
2018-01-08 14:00:07,20.9,50.1
2018-01-08 14:05:09,20.9,50.1
2018-01-08 14:10:10,20.9,50.1
2018-01-08 14:15:09,20.9,50.2
2018-01-08 14:20:08,20.9,50.3
2018-01-08 14:25:07,20.9,49.4
2018-01-08 14:30:07,20.9,50.4
2018-01-08 14:35:08,20.9,50.4
2018-01-08 14:40:09,20.9,50.5
2018-01-08 14:45:07,20.9,50.5
2018-01-08 14:50:09,20.9,49.6
2018-01-08 14:55:09,20.9,50.4
2018-01-08 15:00:07,20.9,50.3
2018-01-08 15:05:08,21.0,50.3
2018-01-08 15:10:11,21.0,50.2
2018-01-08 15:15:09,21.0,50.1
2018-01-08 15:20:09,21.0,50.2
2018-01-08 15:25:08,20.9,50.3
2018-01-08 15:30:07,20.9,50.2
2018-01-08 15:35:07,20.9,50.5
2018-01-08 15:40:07,20.9,50.5
2018-01-08 15:45:09,20.9,50.5
2018-01-08 15:50:08,20.9,50.5
2018-01-08 15:55:09,20.9,50.3
2018-01-08 16:00:09,20.9,50.1
2018-01-08 16:05:07,20.9,50.0
2018-01-08 16:10:08,20.8,49.7
2018-01-08 16:15:07,20.8,49.5
2018-01-08 16:20:09,20.8,49.3
2018-01-08 16:25:10,20.8,49.3
2018-01-08 16:30:08,20.8,49.2
2018-01-08 16:35:10,20.8,49.1
2018-01-08 16:40:09,20.8,49.1
2018-01-08 16:45:11,20.7,48.9
2018-01-08 16:50:08,20.7,48.9
2018-01-08 16:55:08,20.7,48.8
2018-01-08 17:00:11,20.7,48.7
2018-01-08 17:05:08,20.7,48.7
2018-01-08 17:10:09,20.7,48.6
2018-01-08 17:15:08,20.7,48.5
2018-01-08 17:20:07,20.7,48.4
2018-01-08 17:25:11,20.7,48.3
2018-01-08 17:30:08,20.7,48.4
2018-01-08 17:35:09,20.7,48.1
2018-01-08 17:40:07,20.7,48.1
2018-01-08 17:45:07,20.7,48.1
2018-01-08 17:50:08,20.6,48.0
2018-01-08 17:55:09,20.6,47.9
2018-01-08 18:00:07,20.6,47.8
2018-01-08 18:05:07,20.7,48.1
2018-01-08 18:10:07,20.6,48.0
2018-01-08 18:15:07,20.7,48.0
2018-01-08 18:20:08,20.7,48.0
2018-01-08 18:25:09,20.7,47.8
2018-01-08 18:30:08,20.6,47.7
2018-01-08 18:35:10,20.6,47.5
2018-01-08 18:40:09,20.6,47.6
2018-01-08 18:45:08,20.6,47.6
2018-01-08 18:50:07,20.6,47.4
2018-01-08 18:55:10,20.6,47.4
2018-01-08 19:00:07,20.6,47.5
2018-01-08 19:05:07,20.6,47.6
2018-01-08 19:10:09,20.6,47.5
2018-01-08 19:15:07,20.6,47.4
2018-01-08 19:20:08,20.6,47.5
2018-01-08 19:25:09,20.6,47.2
2018-01-08 19:30:09,20.6,47.2
2018-01-08 19:35:08,20.6,47.2
2018-01-08 19:40:10,20.5,47.3
2018-01-08 19:45:07,20.5,47.3
2018-01-08 19:50:07,20.5,47.3
2018-01-08 19:55:07,20.5,46.7
2018-01-08 20:00:12,20.5,46.4
2018-01-08 20:05:07,20.5,46.4
2018-01-08 20:10:09,20.5,46.6
2018-01-08 20:15:09,20.5,46.6
2018-01-08 20:20:07,20.5,46.6
2018-01-08 20:25:07,20.6,46.7
2018-01-08 20:30:10,20.6,46.9
2018-01-08 20:35:07,20.6,46.8
2018-01-08 20:40:08,20.6,46.9
2018-01-08 20:45:08,20.7,47.1
2018-01-08 20:50:07,20.6,47.0
2018-01-08 20:55:07,20.6,47.1
2018-01-08 21:00:08,20.7,47.2
2018-01-08 21:05:09,20.7,47.1
2018-01-08 21:10:09,20.7,47.1
2018-01-08 21:15:09,20.7,46.7
2018-01-08 21:20:09,20.7,47.2
2018-01-08 21:25:08,20.6,47.3
2018-01-08 21:30:10,20.6,47.3
2018-01-08 21:35:09,20.6,47.4
2018-01-08 21:40:07,20.6,47.4
2018-01-08 21:45:09,20.6,47.7
2018-01-08 21:50:07,20.6,47.5
2018-01-08 21:55:07,20.6,47.7
2018-01-08 22:00:09,20.6,47.8
2018-01-08 22:05:07,20.6,47.7
2018-01-08 22:10:09,20.6,47.8
2018-01-08 22:15:08,20.6,47.9
2018-01-08 22:20:07,20.5,47.9
2018-01-08 22:25:07,20.5,48.0
2018-01-08 22:30:08,20.5,48.0
2018-01-08 22:35:07,20.5,48.0
2018-01-08 22:40:09,20.5,48.1
2018-01-08 22:45:07,20.5,48.1
2018-01-08 22:50:07,20.5,48.3
2018-01-08 22:55:07,20.5,48.3
2018-01-08 23:00:08,20.5,48.3
2018-01-08 23:05:09,20.5,48.5
2018-01-08 23:10:08,20.5,48.5
2018-01-08 23:15:09,20.5,48.5
2018-01-08 23:20:10,20.5,48.5
2018-01-08 23:25:10,20.5,48.6
2018-01-08 23:30:07,20.5,48.5
2018-01-08 23:35:07,20.5,48.6
2018-01-08 23:40:07,20.5,48.6
2018-01-08 23:45:08,20.5,48.9
2018-01-08 23:50:11,20.5,48.7
2018-01-08 23:55:09,20.5,48.7
2018-01-09 00:00:08,20.5,48.8
2018-01-09 00:05:09,20.5,48.7
2018-01-09 00:10:09,20.5,48.8
2018-01-09 00:15:07,20.5,48.8
2018-01-09 00:20:08,20.4,48.8
2018-01-09 00:25:07,20.5,48.8
2018-01-09 00:30:07,20.4,48.9
2018-01-09 00:35:07,20.4,48.9
2018-01-09 00:40:09,20.4,48.9
2018-01-09 00:45:07,20.4,48.9
2018-01-09 00:50:08,20.5,49.1
2018-01-09 00:55:09,20.4,48.9
2018-01-09 01:00:08,20.4,49.1
2018-01-09 01:05:09,20.4,49.1
2018-01-09 01:10:07,20.4,48.9
2018-01-09 01:15:08,20.4,49.1
2018-01-09 01:20:07,20.4,49.0
2018-01-09 01:25:07,20.4,49.2
2018-01-09 01:30:07,20.4,49.2
2018-01-09 01:35:07,20.4,49.2
2018-01-09 01:40:08,20.4,49.2
2018-01-09 01:45:10,20.4,49.1
2018-01-09 01:50:07,20.4,49.1
2018-01-09 01:55:09,20.4,49.2
2018-01-09 02:00:07,20.4,49.2
2018-01-09 02:05:07,20.4,49.3
2018-01-09 02:10:07,20.4,49.3
2018-01-09 02:15:09,20.4,49.3
2018-01-09 02:20:07,20.4,49.2
2018-01-09 02:25:07,20.4,49.3
2018-01-09 02:30:07,20.4,49.4
2018-01-09 02:35:08,20.4,49.4
2018-01-09 02:40:08,20.4,49.3
2018-01-09 02:45:09,20.4,49.3
2018-01-09 02:50:09,20.4,49.5
2018-01-09 02:55:08,20.4,49.4
2018-01-09 03:00:08,20.4,49.5
2018-01-09 03:05:08,20.4,49.5
2018-01-09 03:10:08,20.4,49.5
2018-01-09 03:15:08,20.4,49.4
2018-01-09 03:20:09,20.4,49.4
2018-01-09 03:25:09,20.4,49.4
2018-01-09 03:30:08,20.4,49.5
2018-01-09 03:35:09,20.4,49.4
2018-01-09 03:40:09,20.4,49.4
2018-01-09 03:45:07,20.4,49.4
2018-01-09 03:50:09,20.4,49.7
2018-01-09 03:55:08,20.3,49.6
2018-01-09 04:00:09,20.3,49.7
2018-01-09 04:05:09,20.3,49.5
2018-01-09 04:10:09,20.3,49.5
2018-01-09 04:15:09,20.3,49.6
2018-01-09 04:20:09,20.3,49.5
2018-01-09 04:25:08,20.3,49.6
2018-01-09 04:30:08,20.3,49.7
2018-01-09 04:35:08,20.3,49.7
2018-01-09 04:40:09,20.3,49.6
2018-01-09 04:45:07,20.3,49.6
2018-01-09 04:50:10,20.3,49.6
2018-01-09 04:55:07,20.3,49.6
2018-01-09 05:00:07,20.3,49.7
2018-01-09 05:05:08,20.3,49.7
2018-01-09 05:10:08,20.3,49.7
2018-01-09 05:15:09,20.3,49.6
2018-01-09 05:20:08,20.3,49.7
2018-01-09 05:25:07,20.3,49.7
2018-01-09 05:30:09,20.3,50.1
2018-01-09 05:35:07,20.3,49.7
2018-01-09 05:40:08,20.3,49.7
2018-01-09 05:45:07,20.3,49.8
2018-01-09 05:50:09,20.3,49.7
2018-01-09 05:55:09,20.3,50.0
2018-01-09 06:00:09,20.3,49.8
2018-01-09 06:05:09,20.3,49.9
2018-01-09 06:10:09,20.4,49.7
2018-01-09 06:15:09,20.4,49.8
2018-01-09 06:20:08,20.4,50.2
2018-01-09 06:25:09,20.4,50.0
2018-01-09 06:30:08,20.5,50.5
2018-01-09 06:35:07,20.5,50.4
2018-01-09 06:40:09,20.6,50.3
2018-01-09 06:45:07,20.6,50.3
2018-01-09 06:50:09,20.7,50.3
2018-01-09 06:55:07,20.7,50.3
2018-01-09 07:00:07,20.8,50.1
2018-01-09 07:05:07,20.8,50.0
2018-01-09 07:10:08,21.0,49.6
2018-01-09 07:15:07,21.0,49.6
2018-01-09 07:20:09,21.2,49.2
2018-01-09 07:25:07,21.2,49.2
2018-01-09 07:30:07,21.3,49.1
2018-01-09 07:35:08,21.4,48.7
2018-01-09 07:40:07,21.4,48.9
2018-01-09 07:45:08,21.5,48.4
2018-01-09 07:50:09,21.6,48.1
2018-01-09 07:55:08,21.6,48.1
2018-01-09 08:00:08,21.6,47.9
2018-01-09 08:05:11,21.6,47.7
2018-01-09 08:10:08,21.6,47.8
2018-01-09 08:15:07,21.6,47.7
2018-01-09 08:20:10,21.6,47.7
2018-01-09 08:25:07,21.6,47.7
2018-01-09 08:30:10,21.6,47.7
2018-01-09 08:35:07,21.6,47.7
2018-01-09 08:40:09,21.6,47.6
2018-01-09 08:45:10,21.5,47.6
2018-01-09 08:50:08,21.6,47.8
2018-01-09 08:55:08,21.6,47.7
2018-01-09 09:00:09,21.6,47.8
2018-01-09 09:05:09,21.6,47.9
2018-01-09 09:10:08,21.5,48.1
2018-01-09 09:15:09,21.5,48.1
2018-01-09 09:20:08,21.4,48.1
2018-01-09 09:25:07,21.4,48.1
2018-01-09 09:30:07,21.4,48.3
2018-01-09 09:35:08,21.4,48.3
2018-01-09 09:40:09,21.3,48.5
2018-01-09 09:45:09,21.3,48.6
2018-01-09 09:50:07,21.3,48.5
2018-01-09 09:55:09,21.3,48.7
2018-01-09 10:00:09,21.2,48.5
2018-01-09 10:05:09,21.2,48.6
2018-01-09 10:10:08,21.2,48.5
2018-01-09 10:15:07,21.2,48.6
2018-01-09 10:20:08,21.2,48.6
2018-01-09 10:25:09,21.3,48.8
2018-01-09 10:30:09,21.2,48.6
2018-01-09 10:35:09,21.2,48.5
2018-01-09 10:40:07,21.3,48.6
2018-01-09 10:45:07,21.2,48.7
2018-01-09 10:50:07,21.2,48.7
2018-01-09 10:55:09,21.2,48.8
2018-01-09 11:00:09,21.2,48.8
2018-01-09 11:05:07,21.2,48.7
2018-01-09 11:10:09,21.2,48.8
2018-01-09 11:15:07,21.2,48.8
2018-01-09 11:20:09,21.1,48.8
2018-01-09 11:25:08,21.1,48.8
2018-01-09 11:30:09,21.1,49.5
2018-01-09 11:35:08,21.1,49.0
2018-01-09 11:40:08,21.1,49.0
2018-01-09 11:45:10,21.1,48.9
2018-01-09 11:50:07,21.1,48.9
2018-01-09 11:55:08,21.1,49.1
2018-01-09 12:00:07,21.0,48.9
2018-01-09 12:05:08,21.0,49.0
2018-01-09 12:10:07,21.1,49.2
2018-01-09 12:15:08,21.1,49.2
2018-01-09 12:20:09,21.0,49.0
2018-01-09 12:25:09,21.0,49.0
2018-01-09 12:30:09,21.0,49.1
2018-01-09 12:35:08,21.0,49.1
2018-01-09 12:40:08,21.0,49.0
2018-01-09 12:45:10,21.0,48.8
2018-01-09 12:50:09,21.0,48.8
2018-01-09 12:55:07,21.0,48.8
2018-01-09 13:00:07,21.0,48.9
2018-01-09 13:05:09,21.0,49.0
2018-01-09 13:10:08,21.0,49.1
2018-01-09 13:15:08,21.0,49.3
2018-01-09 13:20:09,21.0,49.1
2018-01-09 13:25:08,20.9,49.2
2018-01-09 13:30:09,21.0,49.2
2018-01-09 13:35:08,21.0,49.3
2018-01-09 13:40:07,21.0,49.2
2018-01-09 13:45:08,21.0,49.2
2018-01-09 13:50:07,21.0,49.2
2018-01-09 13:55:09,21.0,47.7
2018-01-09 14:00:10,20.8,43.7
2018-01-09 14:05:09,20.7,43.4
2018-01-09 14:10:07,20.7,43.4
2018-01-09 14:15:07,20.6,42.0
2018-01-09 14:20:07,20.5,41.5
2018-01-09 14:25:08,20.2,41.4
2018-01-09 14:30:08,20.2,40.6
2018-01-09 14:35:07,20.1,40.5
2018-01-09 14:40:07,20.1,41.1
2018-01-09 14:45:07,20.0,40.2
2018-01-09 14:50:07,20.0,41.6
2018-01-09 14:55:08,20.0,42.6
2018-01-09 15:00:08,20.1,43.0
2018-01-09 15:05:07,20.1,42.9
2018-01-09 15:10:07,20.1,43.3
2018-01-09 15:15:09,20.2,43.7
2018-01-09 15:20:07,20.2,43.7
2018-01-09 15:25:08,20.3,43.9
2018-01-09 15:30:09,20.4,43.2
2018-01-09 15:35:09,20.5,43.2
2018-01-09 15:40:10,20.6,42.9
2018-01-09 15:45:10,20.7,43.0
2018-01-09 15:50:12,20.8,42.6
2018-01-09 15:55:08,20.8,42.9
2018-01-09 16:00:09,20.8,42.6
2018-01-09 16:05:07,20.8,42.5
2018-01-09 16:10:07,20.8,42.7
2018-01-09 16:15:07,20.8,42.6
2018-01-09 16:20:09,20.8,42.4
2018-01-09 16:25:07,20.8,42.3
2018-01-09 16:30:07,20.8,42.2
2018-01-09 16:35:09,20.9,42.2
2018-01-09 16:40:07,20.8,42.1
2018-01-09 16:45:07,20.8,42.2
2018-01-09 16:50:07,20.8,42.2
2018-01-09 16:55:07,20.8,42.1
2018-01-09 17:00:09,20.7,42.2
2018-01-09 17:05:07,20.7,42.1
2018-01-09 17:10:09,20.7,42.0
2018-01-09 17:15:07,20.7,41.9
2018-01-09 17:20:09,20.7,42.3
2018-01-09 17:25:09,20.7,42.2
2018-01-09 17:30:08,20.7,42.3
2018-01-09 17:35:07,20.7,42.2
2018-01-09 17:40:07,20.7,42.2
2018-01-09 17:45:09,20.7,41.6
2018-01-09 17:50:07,20.6,41.5
2018-01-09 17:55:07,20.6,41.5
2018-01-09 18:00:08,20.6,41.6
2018-01-09 18:05:08,20.5,41.8
2018-01-09 18:10:08,20.5,41.8
2018-01-09 18:15:09,20.5,42.1
2018-01-09 18:20:10,20.5,42.4
2018-01-09 18:25:09,20.5,42.4
2018-01-09 18:30:07,20.5,42.4
2018-01-09 18:35:07,20.6,42.9
2018-01-09 18:40:08,20.6,43.0
2018-01-09 18:45:08,20.6,43.3
2018-01-09 18:50:07,20.6,43.2
2018-01-09 18:55:07,20.7,43.4
2018-01-09 19:00:07,20.7,43.5
2018-01-09 19:05:09,20.7,43.7
2018-01-09 19:10:08,20.7,43.8
2018-01-09 19:15:09,20.7,44.0
2018-01-09 19:20:07,20.7,43.8
2018-01-09 19:25:07,20.7,44.0
2018-01-09 19:30:08,20.7,44.3
2018-01-09 19:35:09,20.7,44.2
2018-01-09 19:40:09,20.7,44.4
2018-01-09 19:45:07,20.7,44.2
2018-01-09 19:50:07,20.8,44.3
2018-01-09 19:55:09,20.7,44.2
2018-01-09 20:00:08,20.7,44.3
2018-01-09 20:05:07,20.7,44.2
2018-01-09 20:10:07,20.7,44.3
2018-01-09 20:15:09,20.7,44.3
2018-01-09 20:20:08,20.7,44.5
2018-01-09 20:25:07,20.6,44.3
2018-01-09 20:30:08,20.6,44.3
2018-01-09 20:35:07,20.6,44.2
2018-01-09 20:40:09,20.6,44.3
2018-01-09 20:45:08,20.5,44.3
2018-01-09 20:50:07,20.6,44.2
2018-01-09 20:55:08,20.6,44.4
2018-01-09 21:00:09,20.5,44.5
2018-01-09 21:05:09,20.5,44.4
2018-01-09 21:10:07,20.5,44.4
2018-01-09 21:15:12,20.5,44.5
2018-01-09 21:20:09,20.5,44.6
2018-01-09 21:25:08,20.5,44.6
2018-01-09 21:30:09,20.4,44.7
2018-01-09 21:35:07,20.4,44.5
2018-01-09 21:40:09,20.4,44.7
2018-01-09 21:45:09,20.4,44.6
2018-01-09 21:50:07,20.4,44.6
2018-01-09 21:55:07,20.4,44.8
2018-01-09 22:00:09,20.4,45.0
2018-01-09 22:05:09,20.4,44.7
2018-01-09 22:10:09,20.3,44.8
2018-01-09 22:15:10,20.3,44.7
2018-01-09 22:20:08,20.3,44.7
2018-01-09 22:25:08,20.3,44.9
2018-01-09 22:30:07,20.3,44.9
2018-01-09 22:35:07,20.3,44.9
2018-01-09 22:40:07,20.3,45.1
2018-01-09 22:45:07,20.3,45.3
2018-01-09 22:50:07,20.3,45.3
2018-01-09 22:55:09,20.3,45.3
2018-01-09 23:00:10,20.2,45.2
2018-01-09 23:05:07,20.2,45.1
2018-01-09 23:10:09,20.2,45.2
2018-01-09 23:15:07,20.2,45.2
2018-01-09 23:20:07,20.2,45.5
2018-01-09 23:25:07,20.2,45.5
2018-01-09 23:30:07,20.2,45.6
2018-01-09 23:35:08,20.2,45.8
2018-01-09 23:40:07,20.2,45.6
2018-01-09 23:45:07,20.2,45.8
2018-01-09 23:50:08,20.2,45.9
2018-01-09 23:55:08,20.2,45.9
2018-01-10 00:00:08,20.2,45.8
2018-01-10 00:05:07,20.2,46.0
2018-01-10 00:10:07,20.2,46.0
2018-01-10 00:15:09,20.2,46.0
2018-01-10 00:20:08,20.2,45.9
2018-01-10 00:25:10,20.2,46.0
2018-01-10 00:30:07,20.2,46.0
2018-01-10 00:35:07,20.1,46.1
2018-01-10 00:40:09,20.1,46.0
2018-01-10 00:45:07,20.1,46.0
2018-01-10 00:50:10,20.1,46.1
2018-01-10 00:55:08,20.1,46.2
2018-01-10 01:00:09,20.1,46.2
2018-01-10 01:05:08,20.1,46.2
2018-01-10 01:10:07,20.1,46.1
2018-01-10 01:15:07,20.1,46.2
2018-01-10 01:20:08,20.1,46.2
2018-01-10 01:25:08,20.1,46.3
2018-01-10 01:30:08,20.1,46.3
2018-01-10 01:35:08,20.0,46.2
2018-01-10 01:40:10,20.0,46.1
2018-01-10 01:45:07,20.0,46.1
2018-01-10 01:50:07,20.0,46.2
2018-01-10 01:55:09,20.0,46.3
2018-01-10 02:00:07,20.0,46.2
2018-01-10 02:05:07,20.0,46.3
2018-01-10 02:10:07,20.0,46.3
2018-01-10 02:15:08,20.0,46.3
2018-01-10 02:20:07,20.0,46.3
2018-01-10 02:25:07,20.0,46.3
2018-01-10 02:30:08,19.9,46.5
2018-01-10 02:35:10,19.9,46.3
2018-01-10 02:40:10,19.9,46.5
2018-01-10 02:45:07,19.9,46.3
2018-01-10 02:50:09,19.9,46.3
2018-01-10 02:55:09,19.9,46.3
2018-01-10 03:00:09,19.9,46.3
2018-01-10 03:05:08,19.9,46.4
2018-01-10 03:10:10,19.9,46.4
2018-01-10 03:15:07,19.9,46.4
2018-01-10 03:20:11,19.9,46.4
2018-01-10 03:25:08,19.9,46.5
2018-01-10 03:30:07,19.9,46.4
2018-01-10 03:35:08,19.9,46.5
2018-01-10 03:40:07,19.8,46.4
2018-01-10 03:45:07,19.9,46.6
2018-01-10 03:50:08,19.8,46.5
2018-01-10 03:55:07,19.8,46.4
2018-01-10 04:00:08,19.8,46.5
2018-01-10 04:05:07,19.8,46.5
2018-01-10 04:10:07,19.8,46.5
2018-01-10 04:15:08,19.8,46.6
2018-01-10 04:20:08,19.8,46.6
2018-01-10 04:25:09,19.8,46.6
2018-01-10 04:30:08,19.8,46.6
2018-01-10 04:35:08,19.8,46.6
2018-01-10 04:40:08,19.8,46.7
2018-01-10 04:45:09,19.8,46.7
2018-01-10 04:50:07,19.7,46.0
2018-01-10 04:55:07,19.7,46.7
2018-01-10 05:00:08,19.7,46.7
2018-01-10 05:05:07,19.7,46.7
2018-01-10 05:10:07,19.7,46.7
2018-01-10 05:15:08,19.7,46.8
2018-01-10 05:20:07,19.7,46.7
2018-01-10 05:25:07,19.7,46.8
2018-01-10 05:30:07,19.7,46.8
2018-01-10 05:35:07,19.7,46.8
2018-01-10 05:40:07,19.7,46.8
2018-01-10 05:45:09,19.7,46.8
2018-01-10 05:50:09,19.7,46.7
2018-01-10 05:55:07,19.7,46.8
2018-01-10 06:00:07,19.7,46.8
2018-01-10 06:05:07,19.7,46.9
2018-01-10 06:10:09,19.7,46.8
2018-01-10 06:15:07,19.7,46.6
2018-01-10 06:20:07,19.7,47.0
2018-01-10 06:25:10,19.8,47.6
2018-01-10 06:30:08,19.8,47.8
2018-01-10 06:35:07,19.8,47.7
2018-01-10 06:40:09,19.9,47.8
2018-01-10 06:45:08,20.0,47.8
2018-01-10 06:50:07,20.0,47.7
2018-01-10 06:55:09,20.1,47.7
2018-01-10 07:00:07,20.1,47.6
2018-01-10 07:05:07,20.2,47.6
2018-01-10 07:10:07,20.3,47.5
2018-01-10 07:15:08,20.4,47.1
2018-01-10 07:20:09,20.5,46.9
2018-01-10 07:25:09,20.6,46.7
2018-01-10 07:30:07,20.6,46.6
2018-01-10 07:35:07,20.7,46.6
2018-01-10 07:40:07,20.8,46.4
2018-01-10 07:45:08,20.8,46.2
2018-01-10 07:50:08,20.9,46.2
2018-01-10 07:55:08,20.9,45.8
2018-01-10 08:00:09,20.9,45.6
2018-01-10 08:05:08,21.0,45.6
2018-01-10 08:10:07,21.0,45.7
2018-01-10 08:15:09,21.0,45.6
2018-01-10 08:20:07,21.0,44.8
2018-01-10 08:25:08,21.0,45.5
2018-01-10 08:30:10,21.0,45.4
2018-01-10 08:35:10,20.9,45.6
2018-01-10 08:40:08,20.9,45.4
2018-01-10 08:45:07,20.9,45.8
2018-01-10 08:50:09,20.9,45.8
2018-01-10 08:55:07,20.9,45.8
2018-01-10 09:00:07,20.9,45.9
2018-01-10 09:05:10,20.9,45.8
2018-01-10 09:10:08,20.9,45.9
2018-01-10 09:15:09,20.9,46.0
2018-01-10 09:20:08,20.8,46.0
2018-01-10 09:25:07,20.8,45.9
2018-01-10 09:30:09,20.8,46.1
2018-01-10 09:35:08,20.8,46.3
2018-01-10 09:40:09,20.8,46.2
2018-01-10 09:45:07,20.8,46.2
2018-01-10 09:50:08,20.8,46.5
2018-01-10 09:55:07,20.8,46.4
2018-01-10 10:00:09,20.8,46.6
2018-01-10 10:05:08,20.8,46.8
2018-01-10 10:10:07,20.8,46.6
2018-01-10 10:15:07,20.8,46.7
2018-01-10 10:20:07,20.8,46.8
2018-01-10 10:25:07,20.8,46.8
2018-01-10 10:30:07,20.8,46.7
2018-01-10 10:35:07,20.9,46.7
2018-01-10 10:40:07,20.8,46.7
2018-01-10 10:45:07,20.9,46.8
2018-01-10 10:50:07,20.9,46.8
2018-01-10 10:55:07,20.8,46.8
2018-01-10 11:00:07,20.8,46.9
2018-01-10 11:05:09,20.8,46.9
2018-01-10 11:10:09,20.8,47.0
2018-01-10 11:15:07,20.8,46.9
2018-01-10 11:20:07,20.8,47.0
2018-01-10 11:25:09,20.9,47.1
2018-01-10 11:30:09,20.9,47.0
2018-01-10 11:35:09,20.9,47.0
2018-01-10 11:40:07,20.9,47.0
2018-01-10 11:45:09,20.9,47.1
2018-01-10 11:50:09,20.9,47.3
2018-01-10 11:55:09,21.0,47.1
2018-01-10 12:00:07,21.0,47.1
