"Trace 0; Trace 3, x; Trace 6, x","Trace 1, x; Trace 4; Trace 7, x","Trace 1, y; Trace 2, y","Trace 1, color; Trace 2, color; Trace 3, color; Trace 5, color; Trace 6, color; Trace 7, color","Trace 2, x; Trace 5, x; Trace 8","Trace 3, y; Trace 5, y","Trace 6, y; Trace 7, y"
21.8671092625,-1.4589204786,21.8671092625,298.0,3.332497352,-1.4589204786,3.332497352
9.6448412646,14.711973707,9.6448412646,299.0,7.6189498316,14.711973707,7.6189498316
1.0033529138,42.8511080333,1.0033529138,300.0,0.4766906335,42.8511080333,0.4766906335
2.9158025205,49.4298546608,2.9158025205,301.0,2.5934374921,49.4298546608,2.5934374921
8.5120760772,32.4689948671,8.5120760772,302.0,2.9329794857,32.4689948671,2.9329794857
8.9970938672,16.4454433716,8.9970938672,303.0,10.0787490844,16.4454433716,10.0787490844
9.4200803632,26.8916738553,9.4200803632,304.0,7.1716392142,26.8916738553,7.1716392142
0.8813395986,45.7257993577,0.8813395986,305.0,8.9211410748,45.7257993577,8.9211410748
2.7977168925,53.2136498819,2.7977168925,306.0,2.5466942789,53.2136498819,2.5466942789
14.5464669657,66.1435034238,14.5464669657,307.0,6.5603724018,66.1435034238,6.5603724018
8.6881392286,18.6128153545,8.6881392286,308.0,10.6548255767,18.6128153545,10.6548255767
0.943051354,26.9971578948,0.943051354,309.0,-1.3152737198,26.9971578948,-1.3152737198
3.2744888113,57.9400083634,3.2744888113,310.0,7.9043318009,57.9400083634,7.9043318009
20.3613037875,10.3838377129,20.3613037875,311.0,7.0640289457,10.3838377129,7.0640289457
19.6118237218,3.9778865434,19.6118237218,312.0,3.9593042698,3.9778865434,3.9593042698
16.3366729938,71.4230197659,16.3366729938,313.0,-0.7540669938,71.4230197659,-0.7540669938
9.9690721868,18.900745836,9.9690721868,314.0,9.8957447976,18.900745836,9.8957447976
19.6639365937,0.3202592778,19.6639365937,315.0,0.8971012216,0.3202592778,0.8971012216
0.1474445662,54.7116362053,0.1474445662,316.0,13.5248131604,54.7116362053,13.5248131604
7.6284112991,40.2954503363,7.6284112991,317.0,3.4917029611,40.2954503363,3.4917029611
9.4833245536,10.7102320355,9.4833245536,318.0,13.9315992855,10.7102320355,13.9315992855
13.5621397751,82.1427673098,13.5621397751,319.0,-10.8144614145,82.1427673098,-10.8144614145
8.2410481758,33.6130337641,8.2410481758,320.0,9.7930061275,33.6130337641,9.7930061275
19.7415585303,5.3252018415,19.7415585303,321.0,5.4909912404,5.3252018415,5.4909912404
8.5929833813,28.4091915906,8.5929833813,322.0,12.9188658312,28.4091915906,12.9188658312
10.2725948109,11.7136429101,10.2725948109,323.0,9.0986702321,11.7136429101,9.0986702321
16.4312270241,74.1557939243,16.4312270241,324.0,-5.8128924107,74.1557939243,-5.8128924107
14.9878292453,77.7571612292,14.9878292453,325.0,-1.9331522605,77.7571612292,-1.9331522605
13.0967085512,90.855704544,13.0967085512,326.0,-1.5741402528,90.855704544,-1.5741402528
15.5264587632,73.3203360123,15.5264587632,327.0,1.3908350827,73.3203360123,1.3908350827
3.9463707611,68.7028426462,3.9463707611,328.0,5.4728626272,68.7028426462,5.4728626272
10.4224437135,22.0398780728,10.4224437135,329.0,7.5415982372,22.0398780728,7.5415982372
19.7199062751,3.3826277542,19.7199062751,330.0,8.7240646131,3.3826277542,8.7240646131
20.1455843403,13.4923216824,20.1455843403,331.0,1.8992731501,13.4923216824,1.8992731501
9.6452712938,20.2178573359,9.6452712938,332.0,12.5338845202,20.2178573359,12.5338845202
20.0265656523,1.8934461249,20.0265656523,333.0,8.040575515,1.8934461249,8.040575515
8.624971393,24.823437195,8.624971393,334.0,11.7633990416,24.823437195,11.7633990416
2.6886618508,55.1533638127,2.6886618508,335.0,13.0966040689,55.1533638127,13.0966040689
0.3173236164,73.0204298839,0.3173236164,336.0,3.92445367,73.0204298839,3.92445367
10.5850501923,24.5521485154,10.5850501923,337.0,5.4999147628,24.5521485154,5.4999147628
1.6295164368,49.107049692,1.6295164368,338.0,5.2654723882,49.107049692,5.2654723882
3.877642623,56.7071002486,3.877642623,339.0,-1.501371694,56.7071002486,-1.501371694
1.2860929619,55.0073497082,1.2860929619,340.0,6.631411822,55.0073497082,6.631411822
6.2951341948,36.3570940457,6.2951341948,341.0,12.8793412327,36.3570940457,12.8793412327
10.3441145563,18.2687256722,10.3441145563,342.0,13.707621084,18.2687256722,13.707621084
8.7361846004,24.707841813,8.7361846004,343.0,10.855692711,24.707841813,10.855692711
0.5484270964,47.3443329621,0.5484270964,344.0,3.2511915167,47.3443329621,3.2511915167
8.2994240075,29.5680054792,8.2994240075,345.0,2.2230623733,29.5680054792,2.2230623733
17.7409504991,10.0757736033,17.7409504991,346.0,7.2842777422,10.0757736033,7.2842777422
14.4692767251,80.1842338417,14.4692767251,347.0,4.8194445772,80.1842338417,4.8194445772
9.9912134328,18.3155957556,9.9912134328,348.0,11.5818218831,18.3155957556,11.5818218831
9.3414922055,24.1423753907,9.3414922055,349.0,9.7702770551,24.1423753907,9.7702770551
17.6708456103,66.6849266554,17.6708456103,350.0,-0.3761203964,66.6849266554,-0.3761203964
-0.208323385,49.0578030064,-0.208323385,351.0,-2.2683311175,49.0578030064,-2.2683311175
3.4495219419,57.4484546502,3.4495219419,352.0,-0.1719416743,57.4484546502,-0.1719416743
8.4854327214,18.6312949494,8.4854327214,353.0,17.0876358922,18.6312949494,17.0876358922
-0.7514938517,59.1297696382,-0.7514938517,354.0,2.4740086642,59.1297696382,2.4740086642
20.601437665,7.7100037653,20.601437665,355.0,2.0364736799,7.7100037653,2.0364736799
3.2860677139,38.2774748749,3.2860677139,356.0,1.5957489889,38.2774748749,1.5957489889
9.0007419784,23.6954954688,9.0007419784,357.0,8.4101846143,23.6954954688,8.4101846143
7.4800857838,33.3297975663,7.4800857838,358.0,7.8499674335,33.3297975663,7.8499674335
14.3275197044,78.2327975353,14.3275197044,359.0,3.0040180677,78.2327975353,3.0040180677
10.8527777334,16.4346155338,10.8527777334,360.0,5.0749539289,16.4346155338,5.0749539289
9.5225768561,31.647556486,9.5225768561,361.0,7.6331191488,31.647556486,7.6331191488
8.3667195108,26.7011404159,8.3667195108,362.0,11.2481470574,26.7011404159,11.2481470574
8.0330741571,27.2407306721,8.0330741571,363.0,5.9497691564,27.2407306721,5.9497691564
10.7952775487,8.4908475067,10.7952775487,364.0,9.8847158278,8.4908475067,9.8847158278
1.5104260674,50.7120542389,1.5104260674,365.0,-0.5366271297,50.7120542389,-0.5366271297
8.874810332,30.0153890114,8.874810332,366.0,3.7538944347,30.0153890114,3.7538944347
9.3963438422,28.1085085326,9.3963438422,367.0,14.547772309,28.1085085326,14.547772309
20.4782597022,2.1189820283,20.4782597022,368.0,4.5193132391,2.1189820283,4.5193132391
8.1592481588,22.422687549,8.1592481588,369.0,12.2226488873,22.422687549,12.2226488873
9.4111211276,21.1017504251,9.4111211276,370.0,11.0845576574,21.1017504251,11.0845576574
20.4909707693,-6.5626643296,20.4909707693,371.0,7.7107506024,-6.5626643296,7.7107506024
14.5683895739,79.8103243136,14.5683895739,372.0,0.1003483213,79.8103243136,0.1003483213
9.5149759355,25.5473019796,9.5149759355,373.0,4.4717269652,25.5473019796,4.4717269652
8.6344624367,34.7800003476,8.6344624367,374.0,4.0164343098,34.7800003476,4.0164343098
1.9513183902,50.3862119622,1.9513183902,375.0,7.0791682437,50.3862119622,7.0791682437
8.4737750603,32.0017650327,8.4737750603,376.0,14.7115816782,32.0017650327,14.7115816782
7.3264311082,35.7036294127,7.3264311082,377.0,13.185743503,35.7036294127,13.185743503
9.038688269,25.8486166848,9.038688269,378.0,9.3126733918,25.8486166848,9.3126733918
2.4102149228,50.6031886005,2.4102149228,379.0,8.4361207932,50.6031886005,8.4361207932
2.6551669845,60.3590798157,2.6551669845,380.0,3.2783530768,60.3590798157,3.2783530768
3.1719176012,40.9048240907,3.1719176012,381.0,1.5308931985,40.9048240907,1.5308931985
7.8804514674,22.17053752,7.8804514674,382.0,13.1120745644,22.17053752,13.1120745644
1.3380879353,52.150735382,1.3380879353,383.0,0.0365911583,52.150735382,0.0365911583
12.9317033745,91.0541364156,12.9317033745,384.0,0.9696451819,91.0541364156,0.9696451819
9.7729936916,22.9510727631,9.7729936916,385.0,8.1206967073,22.9510727631,8.1206967073
8.9868551421,32.459149958,8.9868551421,386.0,4.9289263503,32.459149958,4.9289263503
10.4390913115,19.5416783887,10.4390913115,387.0,9.67806597,19.5416783887,9.67806597
2.1095013512,38.8273835167,2.1095013512,388.0,4.6637929369,38.8273835167,4.6637929369
1.3005438883,61.217951931,1.3005438883,389.0,7.1681177776,61.217951931,7.1681177776
8.6031826002,26.3436792488,8.6031826002,390.0,12.0003900078,26.3436792488,12.0003900078
13.2702073062,90.040068534,13.2702073062,391.0,5.6629314144,90.040068534,5.6629314144
20.9053907057,13.7309977806,20.9053907057,392.0,6.4766999855,13.7309977806,6.4766999855
8.8687143088,35.1715067052,8.8687143088,393.0,9.8890035196,35.1715067052,9.8890035196
10.1674089542,24.9952219205,10.1674089542,394.0,12.8053057997,24.9952219205,12.8053057997
16.1121999714,63.1817482744,16.1121999714,395.0,-1.6529274913,63.1817482744,-1.6529274913
0.7623639661,58.9806614836,0.7623639661,396.0,-1.5231527192,58.9806614836,-1.5231527192
7.9784064656,19.9515026351,7.9784064656,397.0,8.1819022819,19.9515026351,8.1819022819
-1.9200417549,58.3248380831,-1.9200417549,398.0,3.5152385939,58.3248380831,3.5152385939
9.8427085651,21.1504445428,9.8427085651,399.0,9.1550093924,21.1504445428,9.1550093924
14.3828623675,79.1822946889,14.3828623675,400.0,-4.9655981397,79.1822946889,-4.9655981397
21.4673524886,-10.7836803657,21.4673524886,401.0,11.0035099069,-10.7836803657,11.0035099069
9.4026404586,22.0488587058,9.4026404586,402.0,11.9585004103,22.0488587058,11.9585004103
0.5483775253,62.0309450787,0.5483775253,403.0,4.3025874973,62.0309450787,4.3025874973
3.718736288,60.5141827002,3.718736288,404.0,3.7301821213,60.5141827002,3.7301821213
5.0284391877,34.7876487795,5.0284391877,405.0,0.9156204753,34.7876487795,0.9156204753
8.2402458891,25.1220627697,8.2402458891,406.0,9.9878208206,25.1220627697,9.9878208206
9.2898654818,17.0639827571,9.2898654818,407.0,6.5471460378,17.0639827571,6.5471460378
16.7459382165,76.3301789124,16.7459382165,408.0,-8.2155224257,76.3301789124,-8.2155224257
2.5460731774,66.5625816179,2.5460731774,409.0,0.4946864116,66.5625816179,0.4946864116
-0.5731681961,42.3064708159,-0.5731681961,410.0,2.1889516567,42.3064708159,2.1889516567
7.6351628476,19.4804506803,7.6351628476,411.0,16.9807208656,19.4804506803,16.9807208656
9.7461916248,15.8643380687,9.7461916248,412.0,8.4507024335,15.8643380687,8.4507024335
9.0040122391,30.2972281844,9.0040122391,413.0,2.1576279864,30.2972281844,2.1576279864
20.5854250102,12.4810829772,20.5854250102,414.0,3.949601989,12.4810829772,3.949601989
0.175978684,39.5704729608,0.175978684,415.0,3.2780866726,39.5704729608,3.2780866726
1.2079117504,50.8006358395,1.2079117504,416.0,2.3968797321,50.8006358395,2.3968797321
15.806418532,74.7351177216,15.806418532,417.0,-8.3351396426,74.7351177216,-8.3351396426
-0.394564953,59.71541334,-0.394564953,418.0,4.4894893051,59.71541334,4.4894893051
2.4873946318,51.2409996974,2.4873946318,419.0,4.4294376475,51.2409996974,4.4294376475
14.9257638834,78.0934325403,14.9257638834,420.0,-0.2568595061,78.0934325403,-0.2568595061
14.9233101037,72.2579468899,14.9233101037,421.0,0.1019534952,72.2579468899,0.1019534952
2.0458192777,43.9405291923,2.0458192777,422.0,13.39498113,43.9405291923,13.39498113
8.3356593767,21.7113160496,8.3356593767,423.0,9.5404265789,21.7113160496,9.5404265789
14.618300115,78.9705165239,14.618300115,424.0,5.7002126522,78.9705165239,5.7002126522
10.3952136437,16.1004111428,10.3952136437,425.0,6.4145078886,16.1004111428,6.4145078886
10.2191785715,16.983211696,10.2191785715,426.0,10.4948860438,16.983211696,10.4948860438
10.1572405175,25.7393541848,10.1572405175,427.0,9.6283069338,25.7393541848,9.6283069338
7.1970506297,30.6639638973,7.1970506297,428.0,9.7183343948,30.6639638973,9.7183343948
4.3044296182,42.0106911086,4.3044296182,429.0,1.4258412706,42.0106911086,1.4258412706
2.9929198642,35.5593883772,2.9929198642,430.0,8.3890119983,35.5593883772,8.3890119983
15.5931993524,56.7229748043,15.5931993524,431.0,0.1699854729,56.7229748043,0.1699854729
1.7215303525,54.0073285623,1.7215303525,432.0,4.7593002427,54.0073285623,4.7593002427
10.4523477116,20.3582868675,10.4523477116,433.0,8.3020009911,20.3582868675,8.3020009911
20.7752742975,6.506634078,20.7752742975,434.0,5.0251433322,6.506634078,5.0251433322
9.0629606894,33.450722153,9.0629606894,435.0,9.6912180946,33.450722153,9.6912180946
14.3753018933,84.237416845,14.3753018933,436.0,-2.0129554879,84.237416845,-2.0129554879
10.6528653382,14.3948910938,10.6528653382,437.0,11.9581177909,14.3948910938,11.9581177909
20.3975684845,1.9710015561,20.3975684845,438.0,8.1841611229,1.9710015561,8.1841611229
9.3853040843,26.8769356844,9.3853040843,439.0,6.6934151023,26.8769356844,6.6934151023
8.4155634637,32.4033933774,8.4155634637,440.0,7.6075330704,32.4033933774,7.6075330704
8.3782757887,27.4637463196,8.3782757887,441.0,12.3350088494,27.4637463196,12.3350088494
8.2103394216,29.6478665001,8.2103394216,442.0,9.6100342966,29.6478665001,9.6100342966
10.571965322,10.1821300331,10.571965322,443.0,1.9251071299,10.1821300331,1.9251071299
16.2891443791,70.0894111885,16.2891443791,444.0,-1.0810643104,70.0894111885,-1.0810643104
8.0005213966,33.4442495072,8.0005213966,445.0,9.3034680153,33.4442495072,9.3034680153
9.443512703,33.0179012507,9.443512703,446.0,2.8774795996,33.0179012507,2.8774795996
8.5069587835,25.7559475922,8.5069587835,447.0,7.1706801958,25.7559475922,7.1706801958
18.3396405276,12.0639783671,18.3396405276,448.0,6.4546073897,12.0639783671,6.4546073897
9.0327324409,34.2879871767,9.0327324409,449.0,8.2863306993,34.2879871767,8.2863306993
18.9203420751,21.2029298273,18.9203420751,450.0,6.7978546287,21.2029298273,6.7978546287
9.6464553609,25.2862006625,9.6464553609,451.0,14.2706192515,25.2862006625,14.2706192515
14.5163555301,80.0372222167,14.5163555301,452.0,-1.0028316297,80.0372222167,-1.0028316297
9.6849785459,19.7250967705,9.6849785459,453.0,5.0930304947,19.7250967705,5.0930304947
9.2593700164,11.1313830146,9.2593700164,454.0,8.3323065092,11.1313830146,8.3323065092
1.6239392364,60.1859362651,1.6239392364,455.0,1.0162565416,60.1859362651,1.0162565416
14.5471508299,81.7808467175,14.5471508299,456.0,-8.3072587922,81.7808467175,-8.3072587922
9.0397502912,28.2124581701,9.0397502912,457.0,4.8590732111,28.2124581701,4.8590732111
1.5694786792,54.7694052975,1.5694786792,458.0,1.9658559072,54.7694052975,1.9658559072
9.565777523,24.3404685041,9.565777523,459.0,9.0574697462,24.3404685041,9.0574697462
18.8086116142,-0.8429984952,18.8086116142,460.0,8.1872547925,-0.8429984952,8.1872547925
3.0163510964,36.9497377122,3.0163510964,461.0,0.5825903742,36.9497377122,0.5825903742
20.8291204803,10.1850226855,20.8291204803,462.0,3.9604674624,10.1850226855,3.9604674624
23.0735952484,-3.1812878978,23.0735952484,463.0,5.4478208635,-3.1812878978,5.4478208635
13.0805279704,95.406013571,13.0805279704,464.0,-1.5333404629,95.406013571,-1.5333404629
9.5596327671,30.2139569546,9.5596327671,465.0,11.3401816327,30.2139569546,11.3401816327
14.0955953585,68.6502882458,14.0955953585,466.0,9.2862613949,68.6502882458,9.2862613949
22.4326406319,-5.4697418309,22.4326406319,467.0,14.3307978696,-5.4697418309,14.3307978696
20.1782964526,6.1078089652,20.1782964526,468.0,3.4905479799,6.1078089652,3.4905479799
15.4356957903,71.8525399263,15.4356957903,469.0,-10.0183249408,71.8525399263,-10.0183249408
13.1159745417,88.3714491397,13.1159745417,470.0,-7.7417743636,88.3714491397,-7.7417743636
0.1622005591,52.1609795449,0.1622005591,471.0,11.1362174592,52.1609795449,11.1362174592
4.1211015745,70.4996943297,4.1211015745,472.0,2.0043369632,70.4996943297,2.0043369632
14.7952031957,70.4629408915,14.7952031957,473.0,-7.5537176423,70.4629408915,-7.5537176423
9.0553538753,26.1854573719,9.0553538753,474.0,8.1748738034,26.1854573719,8.1748738034
22.3751606619,-4.4197553279,22.3751606619,475.0,11.1271518053,-4.4197553279,11.1271518053
19.2327802658,1.624954023,19.2327802658,476.0,8.8037945222,1.624954023,8.8037945222
0.7828705666,60.2159856537,0.7828705666,477.0,3.1768535247,60.2159856537,3.1768535247
8.5483415651,19.4155988277,8.5483415651,478.0,9.6468100254,19.4155988277,9.6468100254
9.4579090647,19.3337475288,9.4579090647,479.0,10.3457122944,19.3337475288,10.3457122944
8.8633367912,27.7122170169,8.8633367912,480.0,8.5870015445,27.7122170169,8.5870015445
10.3902299113,21.5819429131,10.3902299113,481.0,11.5565890485,21.5819429131,11.5565890485
8.6998975686,25.2761782131,8.6998975686,482.0,10.7575688554,25.2761782131,10.7575688554
21.0719442463,-6.1090800021,21.0719442463,483.0,6.0250667184,-6.1090800021,6.0250667184
0.1224714118,54.0076318476,0.1224714118,484.0,5.3332438172,54.0076318476,5.3332438172
15.364582291,75.6950326544,15.364582291,485.0,-0.4481912748,75.6950326544,-0.4481912748
15.6161212253,69.9113004279,15.6161212253,486.0,1.1966576078,69.9113004279,1.1966576078
19.718304304,5.8988781378,19.718304304,487.0,5.4991990582,5.8988781378,5.4991990582
8.2304616056,29.937169203,8.2304616056,488.0,16.8643879281,29.937169203,16.8643879281
3.9190518504,55.9620792265,3.9190518504,489.0,3.6082202688,55.9620792265,3.6082202688
10.0077929945,20.228826569,10.0077929945,490.0,11.8745100436,20.228826569,11.8745100436
8.6180386189,24.8514837622,8.6180386189,491.0,9.8148948727,24.8514837622,9.8148948727
3.5201374495,39.8101367528,3.5201374495,492.0,1.1893698634,39.8101367528,1.1893698634
8.5164456942,26.9772146612,8.5164456942,493.0,16.8858251262,26.9772146612,16.8858251262
21.1413303129,9.0294450732,21.1413303129,494.0,2.3157578766,9.0294450732,2.3157578766
6.7494841271,30.7913066754,6.7494841271,495.0,12.1285347837,30.7913066754,12.1285347837
16.7914439533,73.0936137397,16.7914439533,496.0,5.7646766348,73.0936137397,5.7646766348
19.9141123415,10.5259593631,19.9141123415,497.0,10.4357613734,10.5259593631,10.4357613734
8.4946545187,22.0209341205,8.4946545187,498.0,7.3016002649,22.0209341205,7.3016002649
0.4636090289,45.7771161753,0.4636090289,499.0,11.2177542698,45.7771161753,11.2177542698
14.1324391589,69.9587541369,14.1324391589,500.0,-0.2047571724,69.9587541369,-0.2047571724
10.339709072,23.7736509501,10.339709072,501.0,4.5363736989,23.7736509501,4.5363736989
3.05014697,46.8711380769,3.05014697,502.0,8.0480139421,46.8711380769,8.0480139421
9.5560076207,25.6885568144,9.5560076207,503.0,3.8522902152,25.6885568144,3.8522902152
10.3290817686,15.7614855598,10.3290817686,504.0,13.6473763634,15.7614855598,13.6473763634
2.0000119294,67.7099527169,2.0000119294,505.0,11.4026008619,67.7099527169,11.4026008619
4.0394809169,28.249841209,4.0394809169,506.0,3.8507751694,28.249841209,3.8507751694
19.8538423753,13.1977035508,19.8538423753,507.0,7.7608018458,13.1977035508,7.7608018458
8.2548798567,34.8307007792,8.2548798567,508.0,13.0791974743,34.8307007792,13.0791974743
1.8787832329,39.7579521017,1.8787832329,509.0,7.6772725971,39.7579521017,7.6772725971
3.5792869897,43.1073042969,3.5792869897,510.0,1.0471479669,43.1073042969,1.0471479669
6.9744667412,30.2437062897,6.9744667412,511.0,6.4610974107,30.2437062897,6.4610974107
8.8734431384,29.0051572733,8.8734431384,512.0,8.8011813234,29.0051572733,8.8011813234
8.5966970305,21.4160806549,8.5966970305,513.0,4.7633837397,21.4160806549,4.7633837397
15.9270076831,68.9710840788,15.9270076831,514.0,4.5193843904,68.9710840788,4.5193843904
10.3330694427,17.0378665088,10.3330694427,515.0,10.005350649,17.0378665088,10.005350649
8.9756394346,28.362727922,8.9756394346,516.0,3.235860027,28.362727922,3.235860027
15.092473237,73.6833884262,15.092473237,517.0,-0.0105529625,73.6833884262,-0.0105529625
3.6358937393,50.1839330397,3.6358937393,518.0,7.1271638601,50.1839330397,7.1271638601
8.2767800197,28.2657275209,8.2767800197,519.0,12.3216340244,28.2657275209,12.3216340244
21.2311701301,-0.0773416811,21.2311701301,520.0,4.7724181761,-0.0773416811,4.7724181761
15.8685030894,74.2444370109,15.8685030894,521.0,-3.3934044041,74.2444370109,-3.3934044041
8.8157053677,24.7156221114,8.8157053677,522.0,2.8517571295,24.7156221114,2.8517571295
15.0036268597,79.7946170399,15.0036268597,523.0,1.758560568,79.7946170399,1.758560568
10.7863357672,20.8749024436,10.7863357672,524.0,5.5242726237,20.8749024436,5.5242726237
8.232560306,27.0072511238,8.232560306,525.0,18.3480975347,27.0072511238,18.3480975347
8.3150912862,16.9237487976,8.3150912862,526.0,7.5423943982,16.9237487976,7.5423943982
20.9630228915,9.156109665,20.9630228915,527.0,1.3803101357,9.156109665,1.3803101357
8.3263838416,23.4482415291,8.3263838416,528.0,17.042435982,23.4482415291,17.042435982
2.2843791945,51.509062988,2.2843791945,529.0,2.1880790177,51.509062988,2.1880790177
18.9501471409,9.9723574177,18.9501471409,530.0,4.5639791466,9.9723574177,4.5639791466
7.6580524956,30.998796586,7.6580524956,531.0,12.1554060945,30.998796586,12.1554060945
19.0548653104,3.8027377319,19.0548653104,532.0,3.1540378511,3.8027377319,3.1540378511
2.0895411946,46.452136295,2.0895411946,533.0,1.2835361021,46.452136295,1.2835361021
4.3462252307,51.8894992951,4.3462252307,534.0,7.1806322933,51.8894992951,7.1806322933
17.386067651,9.7774930707,17.386067651,535.0,3.7520193665,9.7774930707,3.7520193665
17.1483409987,7.9449135627,17.1483409987,536.0,9.9832112424,7.9449135627,9.9832112424
0.6111242063,61.0761275735,0.6111242063,537.0,4.460370951,61.0761275735,4.460370951
20.4495697166,-3.1887448079,20.4495697166,538.0,4.2402462725,-3.1887448079,4.2402462725
0.8193437056,54.4268733586,0.8193437056,539.0,3.3475902328,54.4268733586,3.3475902328
8.8821907664,34.0108674919,8.8821907664,540.0,12.3367298839,34.0108674919,12.3367298839
19.4669977588,-1.8996932679,19.4669977588,541.0,9.1055120272,-1.8996932679,9.1055120272
20.9079799154,-0.0913044036,20.9079799154,542.0,3.0308672766,-0.0913044036,3.0308672766
15.2649861645,75.9820865354,15.2649861645,543.0,-2.5539460151,75.9820865354,-2.5539460151
9.8886152832,15.0959016516,9.8886152832,544.0,6.3333353778,15.0959016516,6.3333353778
20.9757712643,5.776641647,20.9757712643,545.0,2.2258520849,5.776641647,2.2258520849
8.859613328,30.9689238644,8.859613328,546.0,3.152009752,30.9689238644,3.152009752
1.7519924983,58.7659917946,1.7519924983,547.0,4.7626659347,58.7659917946,4.7626659347
14.3636920625,80.3210479927,14.3636920625,548.0,-3.2138077309,80.3210479927,-3.2138077309
1.8153492601,46.4114088497,1.8153492601,549.0,4.0718608881,46.4114088497,4.0718608881
10.1459676633,19.9720668916,10.1459676633,550.0,9.1663315181,19.9720668916,9.1663315181
21.7661599593,5.4532139305,21.7661599593,551.0,4.4680674693,5.4532139305,4.4680674693
8.2835402467,30.7451637895,8.2835402467,552.0,3.7419130428,30.7451637895,3.7419130428
2.7974054219,43.3276863075,2.7974054219,553.0,8.1006868665,43.3276863075,8.1006868665
7.0323162668,37.3573104823,7.0323162668,554.0,5.5467159599,37.3573104823,5.5467159599
0.4902191097,53.575358214,0.4902191097,555.0,6.1934755202,53.575358214,6.1934755202
8.4563174307,27.4470974143,8.4563174307,556.0,9.1589963092,27.4470974143,9.1589963092
12.8854138593,87.9429704383,12.8854138593,557.0,-1.7684697846,87.9429704383,-1.7684697846
11.4695845065,7.5853873156,11.4695845065,558.0,9.6865602394,7.5853873156,9.6865602394
2.4724304365,61.5478064578,2.4724304365,559.0,6.6665581929,61.5478064578,6.6665581929
9.2964408721,29.0405065656,9.2964408721,560.0,10.0746278717,29.0405065656,10.0746278717
8.7613464482,30.4855783338,8.7613464482,561.0,2.789523054,30.4855783338,2.789523054
9.2890034373,24.5461365705,9.2890034373,562.0,7.0387755993,24.5461365705,7.0387755993
0.7937072757,45.3693305929,0.7937072757,563.0,12.7550060946,45.3693305929,12.7550060946
-0.3145963078,58.810667867,-0.3145963078,564.0,5.7140165015,58.810667867,5.7140165015
0.2226558216,69.8025115247,0.2226558216,565.0,5.7334544574,69.8025115247,5.7334544574
0.5817293797,64.6380800878,0.5817293797,566.0,3.3479088497,64.6380800878,3.3479088497
-1.249620154,63.3927611942,-1.249620154,567.0,3.2123647149,63.3927611942,3.2123647149
8.9413291713,30.0381348539,8.9413291713,568.0,13.5889574051,30.0381348539,13.5889574051
0.8864065856,69.2301250427,0.8864065856,569.0,7.7733756952,69.2301250427,7.7733756952
0.5593791051,53.2614706833,0.5593791051,570.0,0.6692809309,53.2614706833,0.6692809309
8.3032128444,31.538494731,8.3032128444,571.0,8.9202022236,31.538494731,8.9202022236
20.6285943798,15.3336071881,20.6285943798,572.0,6.2266836623,15.3336071881,6.2266836623
9.2720673859,29.7184428247,9.2720673859,573.0,5.7785965993,29.7184428247,5.7785965993
20.814255912,4.5422064261,20.814255912,574.0,9.9673979081,4.5422064261,9.9673979081
9.6592780009,30.3593530968,9.6592780009,575.0,2.7442880155,30.3593530968,2.7442880155
0.9429975025,49.5466436834,0.9429975025,576.0,11.2262767675,49.5466436834,11.2262767675
9.3122431684,26.0889783168,9.3122431684,577.0,3.6060914926,26.0889783168,3.6060914926
20.20543728,6.2812425252,20.20543728,578.0,13.2774795238,6.2812425252,13.2774795238
8.0592042585,24.990275777,8.0592042585,579.0,6.1543273642,24.990275777,6.1543273642
21.0741330398,0.5366336323,21.0741330398,580.0,9.1131312433,0.5366336323,9.1131312433
20.3506222717,-2.0030441454,20.3506222717,581.0,16.2907726778,-2.0030441454,16.2907726778
6.5541185019,42.1885181181,6.5541185019,582.0,18.5333905123,42.1885181181,18.5333905123
19.508250237,5.2859151221,19.508250237,583.0,2.2698258951,5.2859151221,2.2698258951
9.3947111107,30.2863682964,9.3947111107,584.0,3.412707822,30.2863682964,3.412707822
9.484550617,18.1263390829,9.484550617,585.0,6.9619877964,18.1263390829,6.9619877964
3.0676852409,67.0192379458,3.0676852409,586.0,4.2989303345,67.0192379458,4.2989303345
14.7871134534,72.5857485162,14.7871134534,587.0,6.7736711486,72.5857485162,6.7736711486
10.636251111,13.7280181836,10.636251111,588.0,16.2347054447,13.7280181836,16.2347054447
2.8780886093,46.2408746098,2.8780886093,589.0,7.3816415283,46.2408746098,7.3816415283
21.7213637685,7.089692881,21.7213637685,590.0,6.4501028968,7.089692881,6.4501028968
1.7681434622,39.723329643,1.7681434622,591.0,5.0280796418,39.723329643,5.0280796418
11.2349500613,8.7920385563,11.2349500613,592.0,6.3223906293,8.7920385563,6.3223906293
22.436574119,-6.8022668118,22.436574119,593.0,8.0181828895,-6.8022668118,8.0181828895
8.779267587,32.738872572,8.779267587,594.0,6.651401704,32.738872572,6.651401704
21.0650462091,0.8421755906,21.0650462091,595.0,4.0930407734,0.8421755906,4.0930407734
2.2666306612,52.367886358,2.2666306612,596.0,-1.290897319,52.367886358,-1.290897319
10.4581845055,17.6544750098,10.4581845055,597.0,12.3738536751,17.6544750098,12.3738536751
0.7026648016,49.1670127951,0.7026648016,598.0,2.4334793213,49.1670127951,2.4334793213
21.6408153281,-6.2811807128,21.6408153281,599.0,6.3637707951,-6.2811807128,6.3637707951
