"Cloud, x; Physical, x; GPU, x","Cloud, y","Physical, y","GPU, y"
2017-11-05 19:05:00,97.0,43.4210526316,50.0
2017-11-05 19:35:00,96.0833333333,38.1578947368,50.0
2017-11-05 20:05:00,95.5,38.1578947368,50.0
2017-11-05 20:35:00,96.25,38.1578947368,50.0
2017-11-05 21:05:00,97.9166666667,38.5964912281,50.0
2017-11-05 21:35:00,98.25,31.5789473684,50.0
2017-11-05 22:05:00,97.6666666667,31.5789473684,50.0
2017-11-05 22:35:00,98.4166666667,31.5789473684,50.0
2017-11-05 23:05:00,98.3333333333,31.1403508772,50.0
2017-11-05 23:35:00,97.5833333333,30.701754386,50.0
2017-11-06 00:05:00,97.5833333333,30.701754386,50.0
2017-11-06 00:35:00,97.1666666667,30.701754386,50.0
2017-11-06 01:05:00,97.0,30.701754386,50.0
2017-11-06 01:35:00,98.0,30.701754386,50.0
2017-11-06 02:05:00,97.75,30.701754386,50.0
2017-11-06 02:35:00,97.25,30.701754386,50.0
2017-11-06 03:05:00,97.0,30.701754386,50.0
2017-11-06 03:35:00,97.0833333333,30.701754386,50.0
2017-11-06 04:05:00,97.0,30.701754386,50.0
2017-11-06 04:35:00,97.0,29.8245614035,50.0
2017-11-06 05:05:00,97.0,29.8245614035,50.0
2017-11-06 05:35:00,97.0,29.8245614035,50.0
2017-11-06 06:05:00,97.0,29.8245614035,50.0
2017-11-06 06:35:00,96.9166666667,29.8245614035,50.0
2017-11-06 07:05:00,97.0,26.3157894737,50.0
2017-11-06 07:35:00,97.0833333333,26.3157894737,50.0
2017-11-06 08:05:00,96.6666666667,26.3157894737,50.0
2017-11-06 08:35:00,97.0833333333,26.3157894737,50.0
2017-11-06 09:05:00,96.9166666667,26.3157894737,50.0
2017-11-06 09:35:00,97.0833333333,26.3157894737,50.0
2017-11-06 10:05:00,97.0833333333,26.7543859649,50.0
2017-11-06 10:35:00,97.0,27.6315789474,50.0
2017-11-06 11:05:00,97.5,27.6315789474,50.0
2017-11-06 11:35:00,96.25,27.6315789474,50.0
2017-11-06 12:05:00,96.0833333333,28.0701754386,50.0
2017-11-06 12:35:00,96.0,33.3333333333,50.0
2017-11-06 13:05:00,95.9166666667,33.7719298246,50.0
2017-11-06 13:35:00,96.1666666667,33.7719298246,50.0
2017-11-06 14:05:00,95.6666666667,32.8947368421,50.0
2017-11-06 14:35:00,96.5833333333,32.8947368421,50.0
2017-11-06 15:05:00,96.5,44.298245614,58.3333333333
2017-11-06 15:35:00,96.4166666667,43.8596491228,58.3333333333
2017-11-06 16:05:00,95.9166666667,42.1052631579,50.0
2017-11-06 16:35:00,95.4166666667,40.7894736842,50.0
2017-11-06 17:05:00,96.9166666667,39.0350877193,50.0
2017-11-06 17:35:00,96.5833333333,42.9824561404,50.0
2017-11-06 18:05:00,97.0833333333,42.1052631579,50.0
2017-11-06 18:35:00,96.5,42.1052631579,50.0
2017-11-06 19:05:00,96.4166666667,42.1052631579,50.0
2017-11-06 19:35:00,95.8333333333,42.1052631579,50.0
2017-11-06 20:05:00,95.75,42.1052631579,50.0
2017-11-06 20:35:00,95.1666666667,42.1052631579,50.0
2017-11-06 21:05:00,95.1666666667,42.1052631579,50.0
2017-11-06 21:35:00,95.5,42.1052631579,50.0
2017-11-06 22:05:00,98.4166666667,42.1052631579,50.0
2017-11-06 22:35:00,97.5833333333,46.4912280702,50.0
2017-11-06 23:05:00,97.75,46.0526315789,50.0
2017-11-06 23:35:00,83.6666666667,89.4736842105,50.0
2017-11-07 00:05:00,94.8333333333,89.4736842105,50.0
2017-11-07 00:35:00,99.6666666667,89.4736842105,50.0
2017-11-07 01:05:00,99.5,89.4736842105,50.0
2017-11-07 01:35:00,99.75,89.4736842105,50.0
2017-11-07 02:05:00,99.5833333333,87.2807017544,50.0
2017-11-07 02:35:00,99.5833333333,88.1578947368,50.0
2017-11-07 03:05:00,99.4166666667,87.7192982456,50.0
2017-11-07 03:35:00,99.4166666667,84.649122807,50.0
2017-11-07 04:05:00,99.75,84.2105263158,50.0
2017-11-07 04:35:00,99.0833333333,84.2105263158,50.0
2017-11-07 05:05:00,98.3333333333,84.2105263158,50.0
2017-11-07 05:35:00,98.3333333333,83.7719298246,50.0
2017-11-07 06:05:00,98.5,83.7719298246,50.0
2017-11-07 06:35:00,89.0,83.7719298246,50.0
2017-11-07 07:05:00,99.5833333333,82.8947368421,50.0
2017-11-07 07:35:00,99.3333333333,81.5789473684,50.0
2017-11-07 08:05:00,99.75,86.4035087719,50.0
2017-11-07 08:35:00,99.25,85.9649122807,50.0
2017-11-07 09:05:00,99.6666666667,85.9649122807,50.0
2017-11-07 09:35:00,99.75,86.4035087719,50.0
2017-11-07 10:05:00,99.4166666667,86.4035087719,50.0
2017-11-07 10:35:00,99.6666666667,86.4035087719,50.0
2017-11-07 11:05:00,99.75,86.4035087719,50.0
2017-11-07 11:35:00,99.5833333333,86.4035087719,50.0
2017-11-07 12:05:00,99.5833333333,86.4035087719,50.0
2017-11-07 12:35:00,99.6666666667,85.5263157895,50.0
2017-11-07 13:05:00,99.75,83.3333333333,50.0
2017-11-07 13:35:00,99.6666666667,83.3333333333,50.0
2017-11-07 14:05:00,99.6666666667,82.4561403509,50.0
2017-11-07 14:35:00,99.75,82.0175438596,50.0
2017-11-07 15:05:00,99.5833333333,80.2631578947,50.0
2017-11-07 15:35:00,99.4166666667,80.2631578947,50.0
2017-11-07 16:05:00,99.3333333333,80.2631578947,50.0
2017-11-07 16:35:00,99.75,85.5263157895,50.0
2017-11-07 17:05:00,99.75,78.5087719298,50.0
2017-11-07 17:35:00,99.75,87.2807017544,50.0
2017-11-07 18:05:00,99.5,87.2807017544,50.0
2017-11-07 18:35:00,99.5833333333,87.2807017544,50.0
2017-11-07 19:05:00,99.6666666667,87.2807017544,50.0
2017-11-07 19:35:00,99.6666666667,87.2807017544,50.0
2017-11-07 20:05:00,99.6666666667,87.2807017544,50.0
2017-11-07 20:35:00,99.75,87.2807017544,50.0
2017-11-07 21:05:00,99.5833333333,87.2807017544,50.0
2017-11-07 21:35:00,99.5,87.2807017544,50.0
2017-11-07 22:05:00,99.6666666667,87.2807017544,50.0
2017-11-07 22:35:00,99.75,87.2807017544,50.0
2017-11-07 23:05:00,99.6666666667,82.8947368421,50.0
2017-11-07 23:35:00,98.6666666667,82.8947368421,50.0
2017-11-08 00:05:00,98.0,82.8947368421,50.0
2017-11-08 00:35:00,99.3333333333,82.8947368421,50.0
2017-11-08 01:05:00,99.4166666667,82.8947368421,50.0
2017-11-08 01:35:00,99.4166666667,82.8947368421,50.0
2017-11-08 02:05:00,99.4166666667,82.8947368421,50.0
2017-11-08 02:35:00,99.4166666667,82.8947368421,50.0
2017-11-08 03:05:00,99.75,82.8947368421,50.0
2017-11-08 03:35:00,99.75,82.8947368421,50.0
2017-11-08 04:05:00,99.6666666667,82.8947368421,50.0
2017-11-08 04:35:00,99.75,82.8947368421,50.0
2017-11-08 05:05:00,99.75,82.8947368421,50.0
2017-11-08 05:35:00,99.75,82.8947368421,50.0
2017-11-08 06:05:00,99.75,82.8947368421,50.0
2017-11-08 06:35:00,99.75,82.8947368421,50.0
2017-11-08 07:05:00,99.75,82.8947368421,50.0
2017-11-08 07:35:00,99.75,82.8947368421,50.0
2017-11-08 08:05:00,99.6666666667,82.8947368421,50.0
2017-11-08 08:35:00,99.75,82.8947368421,50.0
2017-11-08 09:05:00,99.75,82.8947368421,50.0
2017-11-08 09:35:00,99.75,82.8947368421,50.0
2017-11-08 10:05:00,99.75,82.8947368421,50.0
2017-11-08 10:35:00,99.75,82.8947368421,50.0
2017-11-08 11:05:00,99.75,82.8947368421,50.0
2017-11-08 11:35:00,99.75,83.7719298246,50.0
2017-11-08 12:05:00,99.5833333333,83.7719298246,50.0
2017-11-08 12:35:00,99.4166666667,83.7719298246,50.0
2017-11-08 13:05:00,99.3333333333,83.7719298246,50.0
2017-11-08 13:35:00,99.3333333333,83.7719298246,50.0
2017-11-08 14:05:00,99.3333333333,83.7719298246,50.0
2017-11-08 14:35:00,99.5,83.7719298246,50.0
2017-11-08 15:05:00,99.5833333333,83.7719298246,50.0
2017-11-08 15:35:00,99.5833333333,83.7719298246,50.0
2017-11-08 16:05:00,99.4166666667,83.7719298246,50.0
2017-11-08 16:35:00,99.25,83.7719298246,50.0
2017-11-08 17:05:00,99.1666666667,83.3333333333,50.0
2017-11-08 17:35:00,99.1666666667,83.3333333333,50.0
2017-11-08 18:05:00,99.1666666667,83.3333333333,50.0
2017-11-08 18:35:00,99.25,83.3333333333,50.0
2017-11-08 19:05:00,99.1666666667,83.3333333333,50.0
2017-11-08 19:35:00,99.3333333333,83.3333333333,50.0
2017-11-08 20:05:00,99.4166666667,83.7719298246,50.0
2017-11-08 20:35:00,99.4166666667,78.5087719298,50.0
2017-11-08 21:05:00,99.4166666667,78.5087719298,50.0
2017-11-08 21:35:00,98.8333333333,78.5087719298,50.0
2017-11-08 22:05:00,98.75,78.5087719298,50.0
2017-11-08 22:35:00,99.4166666667,78.5087719298,50.0
2017-11-08 23:05:00,99.4166666667,78.5087719298,50.0
2017-11-08 23:35:00,99.4166666667,78.5087719298,50.0
2017-11-09 00:05:00,99.4166666667,78.5087719298,50.0
2017-11-09 00:35:00,99.4166666667,78.5087719298,50.0
2017-11-09 01:05:00,99.0,78.5087719298,50.0
2017-11-09 01:35:00,98.6666666667,78.5087719298,58.3333333333
2017-11-09 02:05:00,99.4166666667,78.5087719298,58.3333333333
2017-11-09 02:35:00,99.4166666667,78.5087719298,58.3333333333
2017-11-09 03:05:00,99.4166666667,78.5087719298,58.3333333333
2017-11-09 03:35:00,99.3333333333,78.5087719298,58.3333333333
2017-11-09 04:05:00,99.4166666667,78.5087719298,58.3333333333
2017-11-09 04:35:00,99.4166666667,78.5087719298,58.3333333333
2017-11-09 05:05:00,99.4166666667,78.5087719298,58.3333333333
2017-11-09 05:35:00,99.4166666667,78.5087719298,58.3333333333
2017-11-09 06:05:00,99.3333333333,78.5087719298,58.3333333333
2017-11-09 06:35:00,99.25,78.5087719298,58.3333333333
2017-11-09 07:05:00,99.4166666667,78.5087719298,58.3333333333
2017-11-09 07:35:00,99.4166666667,78.5087719298,50.0
2017-11-09 08:05:00,99.4166666667,78.5087719298,50.0
2017-11-09 08:35:00,99.4166666667,78.5087719298,50.0
2017-11-09 09:05:00,99.4166666667,78.5087719298,58.3333333333
2017-11-09 09:35:00,99.0833333333,78.9473684211,58.3333333333
2017-11-09 10:05:00,99.0833333333,78.5087719298,58.3333333333
2017-11-09 10:35:00,98.75,78.5087719298,58.3333333333
2017-11-09 11:05:00,98.75,78.5087719298,58.3333333333
2017-11-09 11:35:00,98.5833333333,94.298245614,58.3333333333
2017-11-09 12:05:00,98.5833333333,79.3859649123,58.3333333333
2017-11-09 12:35:00,98.5833333333,78.9473684211,66.6666666667
2017-11-09 13:05:00,98.5833333333,78.9473684211,66.6666666667
2017-11-09 13:35:00,98.5833333333,79.3859649123,66.6666666667
2017-11-09 14:05:00,98.5,112.7192982456,58.3333333333
2017-11-09 14:35:00,98.5833333333,112.7192982456,58.3333333333
2017-11-09 15:05:00,98.1666666667,112.7192982456,58.3333333333
2017-11-09 15:35:00,98.5,112.7192982456,58.3333333333
2017-11-09 16:05:00,99.0833333333,107.4561403509,58.3333333333
2017-11-09 16:35:00,99.0833333333,112.7192982456,58.3333333333
2017-11-09 17:05:00,99.0,112.7192982456,58.3333333333
2017-11-09 17:35:00,98.75,112.7192982456,58.3333333333
2017-11-09 18:05:00,98.0833333333,112.7192982456,58.3333333333
2017-11-09 18:35:00,98.5833333333,112.7192982456,58.3333333333
2017-11-09 19:05:00,98.1666666667,112.7192982456,58.3333333333
2017-11-09 19:35:00,97.9166666667,112.7192982456,58.3333333333
2017-11-09 20:05:00,97.75,112.7192982456,58.3333333333
2017-11-09 20:35:00,97.9166666667,112.7192982456,58.3333333333
2017-11-09 21:05:00,98.0,112.7192982456,58.3333333333
2017-11-09 21:35:00,97.9166666667,112.2807017544,58.3333333333
2017-11-09 22:05:00,97.6666666667,112.2807017544,50.0
2017-11-09 22:35:00,97.8333333333,112.2807017544,50.0
2017-11-09 23:05:00,97.5833333333,112.2807017544,50.0
2017-11-09 23:35:00,97.3333333333,112.2807017544,50.0
2017-11-10 00:05:00,97.5,112.2807017544,50.0
2017-11-10 00:35:00,97.5833333333,110.9649122807,50.0
2017-11-10 01:05:00,96.6666666667,110.0877192982,50.0
2017-11-10 01:35:00,96.0833333333,109.649122807,50.0
2017-11-10 02:05:00,97.0,109.2105263158,50.0
2017-11-10 02:35:00,97.0,107.8947368421,50.0
2017-11-10 03:05:00,96.8333333333,105.701754386,50.0
2017-11-10 03:35:00,96.75,105.2631578947,50.0
2017-11-10 04:05:00,97.5,103.9473684211,50.0
2017-11-10 04:35:00,97.75,103.9473684211,50.0
2017-11-10 05:05:00,97.9166666667,103.5087719298,50.0
2017-11-10 05:35:00,97.75,103.0701754386,50.0
2017-11-10 06:05:00,97.8333333333,102.1929824561,50.0
2017-11-10 06:35:00,98.5833333333,102.1929824561,50.0
2017-11-10 07:05:00,98.5833333333,102.1929824561,50.0
2017-11-10 07:35:00,98.5833333333,102.1929824561,50.0
2017-11-10 08:05:00,98.75,100.8771929825,50.0
2017-11-10 08:35:00,98.75,96.4912280702,50.0
2017-11-10 09:05:00,98.75,89.0350877193,50.0
2017-11-10 09:35:00,98.75,78.0701754386,50.0
2017-11-10 10:05:00,98.75,77.6315789474,50.0
2017-11-10 10:35:00,98.5,85.9649122807,50.0
2017-11-10 11:05:00,98.75,84.649122807,50.0
2017-11-10 11:35:00,98.5,73.2456140351,50.0
2017-11-10 12:05:00,98.4166666667,71.9298245614,50.0
2017-11-10 12:35:00,98.0833333333,71.0526315789,50.0
2017-11-10 13:05:00,97.9166666667,69.7368421053,58.3333333333
2017-11-10 13:35:00,98.25,67.9824561404,58.3333333333
2017-11-10 14:05:00,98.4166666667,67.9824561404,58.3333333333
2017-11-10 14:35:00,98.4166666667,68.8596491228,58.3333333333
2017-11-10 15:05:00,98.1666666667,68.8596491228,58.3333333333
2017-11-10 15:35:00,98.5,69.298245614,58.3333333333
2017-11-10 16:05:00,98.4166666667,62.7192982456,91.6666666667
2017-11-10 16:35:00,98.4166666667,62.7192982456,91.6666666667
2017-11-10 17:05:00,98.5,62.7192982456,58.3333333333
2017-11-10 17:35:00,96.9166666667,62.7192982456,58.3333333333
2017-11-10 18:05:00,97.25,64.4736842105,91.6666666667
2017-11-10 18:35:00,98.4166666667,64.4736842105,91.6666666667
2017-11-10 19:05:00,98.1666666667,64.4736842105,91.6666666667
2017-11-10 19:35:00,98.1666666667,64.4736842105,91.6666666667
2017-11-10 20:05:00,80.75,64.4736842105,91.6666666667
2017-11-10 20:35:00,98.25,64.4736842105,91.6666666667
2017-11-10 21:05:00,98.1666666667,64.4736842105,91.6666666667
2017-11-10 21:35:00,98.25,64.4736842105,91.6666666667
2017-11-10 22:05:00,98.25,64.0350877193,91.6666666667
2017-11-10 22:35:00,98.25,61.4035087719,91.6666666667
2017-11-10 23:05:00,98.3333333333,61.4035087719,91.6666666667
2017-11-10 23:35:00,98.1666666667,61.4035087719,91.6666666667
2017-11-11 00:05:00,98.3333333333,66.6666666667,91.6666666667
2017-11-11 00:35:00,98.0833333333,59.649122807,91.6666666667
2017-11-11 01:05:00,98.25,59.649122807,91.6666666667
2017-11-11 01:35:00,98.1666666667,59.2105263158,91.6666666667
2017-11-11 02:05:00,98.3333333333,50.4385964912,91.6666666667
2017-11-11 02:35:00,98.0833333333,49.1228070175,91.6666666667
2017-11-11 03:05:00,98.3333333333,48.6842105263,91.6666666667
2017-11-11 03:35:00,98.75,40.7894736842,91.6666666667
2017-11-11 04:05:00,98.75,28.5087719298,91.6666666667
2017-11-11 04:35:00,98.75,28.5087719298,91.6666666667
2017-11-11 05:05:00,98.75,28.5087719298,91.6666666667
2017-11-11 05:35:00,98.75,28.5087719298,91.6666666667
2017-11-11 06:05:00,98.6666666667,28.5087719298,91.6666666667
2017-11-11 06:35:00,98.75,28.5087719298,91.6666666667
2017-11-11 07:05:00,98.6666666667,28.5087719298,91.6666666667
2017-11-11 07:35:00,98.75,28.5087719298,91.6666666667
2017-11-11 08:05:00,98.75,28.5087719298,91.6666666667
2017-11-11 08:35:00,98.75,28.5087719298,91.6666666667
2017-11-11 09:05:00,98.75,28.5087719298,91.6666666667
2017-11-11 09:35:00,98.75,28.5087719298,91.6666666667
2017-11-11 10:05:00,98.75,28.5087719298,91.6666666667
2017-11-11 10:35:00,98.75,28.5087719298,91.6666666667
2017-11-11 11:05:00,98.75,28.0701754386,91.6666666667
2017-11-11 11:35:00,98.75,27.1929824561,91.6666666667
2017-11-11 12:05:00,98.75,25.0,91.6666666667
2017-11-11 12:35:00,98.75,24.5614035088,91.6666666667
2017-11-11 13:05:00,98.75,24.5614035088,91.6666666667
2017-11-11 13:35:00,98.75,24.5614035088,91.6666666667
2017-11-11 14:05:00,98.75,24.5614035088,91.6666666667
2017-11-11 14:35:00,98.75,24.5614035088,91.6666666667
2017-11-11 15:05:00,98.75,24.5614035088,91.6666666667
2017-11-11 15:35:00,98.1666666667,24.5614035088,91.6666666667
2017-11-11 16:05:00,98.75,24.5614035088,91.6666666667
2017-11-11 16:35:00,98.75,24.5614035088,91.6666666667
2017-11-11 17:05:00,98.75,24.5614035088,91.6666666667
2017-11-11 17:35:00,98.75,24.5614035088,91.6666666667
2017-11-11 18:05:00,98.75,24.1228070175,91.6666666667
2017-11-11 18:35:00,98.75,28.5087719298,100.0
2017-11-11 19:05:00,98.6666666667,28.5087719298,100.0
2017-11-11 19:35:00,98.75,28.5087719298,100.0
2017-11-11 20:05:00,48.9166666667,28.5087719298,100.0
2017-11-11 20:35:00,48.9166666667,28.5087719298,100.0
2017-11-11 21:05:00,52.0,28.5087719298,100.0
2017-11-11 21:35:00,72.0833333333,28.5087719298,100.0
2017-11-11 22:05:00,85.6666666667,28.5087719298,100.0
2017-11-11 22:35:00,84.9166666667,28.5087719298,100.0
2017-11-11 23:05:00,84.3333333333,28.5087719298,100.0
2017-11-11 23:35:00,82.9166666667,28.5087719298,100.0
2017-11-12 00:05:00,98.25,42.5438596491,100.0
2017-11-12 00:35:00,98.0833333333,42.5438596491,100.0
2017-11-12 01:05:00,95.25,42.5438596491,100.0
2017-11-12 01:35:00,91.9166666667,42.5438596491,100.0
2017-11-12 02:05:00,90.75,42.5438596491,100.0
2017-11-12 02:35:00,90.0833333333,42.5438596491,100.0
2017-11-12 03:05:00,89.9166666667,42.5438596491,100.0
2017-11-12 03:35:00,89.8333333333,42.5438596491,100.0
2017-11-12 04:05:00,89.75,42.5438596491,100.0
2017-11-12 04:35:00,89.75,42.5438596491,100.0
2017-11-12 05:05:00,89.6666666667,42.5438596491,100.0
2017-11-12 05:35:00,89.5833333333,42.5438596491,91.6666666667
2017-11-12 06:05:00,89.25,42.5438596491,91.6666666667
2017-11-12 06:35:00,89.0,42.5438596491,91.6666666667
2017-11-12 07:05:00,88.1666666667,42.5438596491,100.0
2017-11-12 07:35:00,88.0833333333,42.5438596491,100.0
2017-11-12 08:05:00,87.9166666667,42.5438596491,100.0
2017-11-12 08:35:00,87.8333333333,42.5438596491,100.0
2017-11-12 09:05:00,87.1666666667,42.5438596491,100.0
2017-11-12 09:35:00,87.8333333333,42.5438596491,100.0
2017-11-12 10:05:00,88.5,42.5438596491,100.0
2017-11-12 10:35:00,88.5,42.5438596491,100.0
2017-11-12 11:05:00,89.25,42.5438596491,100.0
2017-11-12 11:35:00,90.5,42.5438596491,100.0
2017-11-12 12:05:00,90.0833333333,42.5438596491,100.0
2017-11-12 12:35:00,89.5,42.5438596491,100.0
2017-11-12 13:05:00,88.4166666667,42.5438596491,100.0
2017-11-12 13:35:00,88.25,42.1052631579,100.0
2017-11-12 14:05:00,97.0833333333,39.9122807018,100.0
2017-11-12 14:35:00,96.8333333333,38.5964912281,100.0
2017-11-12 15:05:00,96.75,42.9824561404,100.0
2017-11-12 15:35:00,96.5,35.9649122807,100.0
2017-11-12 16:05:00,97.1666666667,35.9649122807,100.0
2017-11-12 16:35:00,97.1666666667,35.9649122807,100.0
2017-11-12 17:05:00,97.1666666667,35.9649122807,91.6666666667
2017-11-12 17:35:00,97.25,28.9473684211,91.6666666667
2017-11-12 18:05:00,96.9166666667,28.9473684211,91.6666666667
2017-11-12 18:35:00,97.4166666667,28.9473684211,91.6666666667
2017-11-12 19:05:00,96.75,28.9473684211,91.6666666667
2017-11-12 19:35:00,97.3333333333,28.9473684211,91.6666666667
2017-11-12 20:05:00,97.0833333333,28.9473684211,58.3333333333
2017-11-12 20:35:00,96.9166666667,28.9473684211,58.3333333333
2017-11-12 21:05:00,97.0,28.9473684211,58.3333333333
2017-11-12 21:35:00,97.0,44.298245614,58.3333333333
2017-11-12 22:05:00,97.0,44.298245614,58.3333333333
2017-11-12 22:35:00,96.75,44.298245614,58.3333333333
2017-11-12 23:05:00,96.9166666667,44.298245614,58.3333333333
2017-11-12 23:35:00,97.75,37.2807017544,58.3333333333
2017-11-13 00:05:00,97.8333333333,37.2807017544,58.3333333333
2017-11-13 00:35:00,97.75,37.2807017544,58.3333333333
2017-11-13 01:05:00,97.8333333333,37.2807017544,58.3333333333
2017-11-13 01:35:00,97.75,37.2807017544,58.3333333333
2017-11-13 02:05:00,97.8333333333,37.2807017544,58.3333333333
2017-11-13 02:35:00,97.8333333333,37.2807017544,58.3333333333
2017-11-13 03:05:00,97.75,37.2807017544,58.3333333333
2017-11-13 03:35:00,97.6666666667,37.2807017544,58.3333333333
2017-11-13 04:05:00,97.5,37.2807017544,58.3333333333
2017-11-13 04:35:00,97.5,37.2807017544,58.3333333333
2017-11-13 05:05:00,97.4166666667,37.2807017544,58.3333333333
2017-11-13 05:35:00,97.0,37.2807017544,58.3333333333
2017-11-13 06:05:00,97.0833333333,37.2807017544,58.3333333333
2017-11-13 06:35:00,97.1666666667,37.2807017544,58.3333333333
2017-11-13 07:05:00,97.25,35.9649122807,58.3333333333
2017-11-13 07:35:00,97.25,35.0877192982,58.3333333333
2017-11-13 08:05:00,97.0833333333,34.2105263158,58.3333333333
2017-11-13 08:35:00,97.25,28.0701754386,58.3333333333
2017-11-13 09:05:00,97.3333333333,18.8596491228,58.3333333333
2017-11-13 09:35:00,98.0,18.4210526316,58.3333333333
2017-11-13 10:05:00,97.9166666667,18.4210526316,58.3333333333
2017-11-13 10:35:00,97.9166666667,18.4210526316,58.3333333333
2017-11-13 11:05:00,98.0,22.3684210526,58.3333333333
2017-11-13 11:35:00,97.75,22.8070175439,58.3333333333
2017-11-13 12:05:00,97.9166666667,22.8070175439,58.3333333333
2017-11-13 12:35:00,97.25,22.8070175439,58.3333333333
2017-11-13 13:05:00,97.0,27.1929824561,58.3333333333
2017-11-13 13:35:00,98.4166666667,28.9473684211,58.3333333333
2017-11-13 14:05:00,98.3333333333,27.1929824561,58.3333333333
2017-11-13 14:35:00,98.5,27.1929824561,58.3333333333
2017-11-13 15:05:00,98.5,27.1929824561,58.3333333333
2017-11-13 15:35:00,98.5,26.7543859649,58.3333333333
2017-11-13 16:05:00,98.3333333333,27.1929824561,58.3333333333
2017-11-13 16:35:00,98.5,35.9649122807,58.3333333333
2017-11-13 17:05:00,98.5,50.4385964912,58.3333333333
2017-11-13 17:35:00,98.4166666667,43.8596491228,58.3333333333
2017-11-13 18:05:00,98.5,39.4736842105,58.3333333333
2017-11-13 18:35:00,98.3333333333,39.4736842105,58.3333333333
2017-11-13 19:05:00,98.4166666667,39.4736842105,58.3333333333
2017-11-13 19:35:00,98.5,39.4736842105,58.3333333333
2017-11-13 20:05:00,98.4166666667,39.4736842105,58.3333333333
2017-11-13 20:35:00,98.5,60.5263157895,58.3333333333
2017-11-13 21:05:00,98.75,60.0877192982,58.3333333333
2017-11-13 21:35:00,98.8333333333,53.9473684211,58.3333333333
2017-11-13 22:05:00,98.8333333333,53.9473684211,58.3333333333
2017-11-13 22:35:00,98.8333333333,53.9473684211,58.3333333333
2017-11-13 23:05:00,98.75,53.9473684211,58.3333333333
2017-11-13 23:35:00,98.8333333333,53.9473684211,58.3333333333
2017-11-14 00:05:00,98.0833333333,53.9473684211,58.3333333333
2017-11-14 00:35:00,97.4166666667,53.9473684211,58.3333333333
2017-11-14 01:05:00,98.1666666667,56.5789473684,58.3333333333
2017-11-14 01:35:00,98.1666666667,56.5789473684,58.3333333333
2017-11-14 02:05:00,98.0,56.5789473684,58.3333333333
2017-11-14 02:35:00,97.9166666667,40.7894736842,58.3333333333
2017-11-14 03:05:00,97.1666666667,32.4561403509,58.3333333333
2017-11-14 03:35:00,97.75,29.3859649123,58.3333333333
2017-11-14 04:05:00,97.5833333333,28.9473684211,58.3333333333
2017-11-14 04:35:00,97.5,28.9473684211,58.3333333333
2017-11-14 05:05:00,97.0,26.3157894737,58.3333333333
2017-11-14 05:35:00,97.3333333333,26.3157894737,58.3333333333
2017-11-14 06:05:00,97.3333333333,26.3157894737,58.3333333333
2017-11-14 06:35:00,96.75,26.3157894737,58.3333333333
2017-11-14 07:05:00,97.0833333333,26.3157894737,58.3333333333
2017-11-14 07:35:00,97.0833333333,26.3157894737,58.3333333333
2017-11-14 08:05:00,97.9166666667,26.3157894737,58.3333333333
2017-11-14 08:35:00,97.9166666667,26.7543859649,58.3333333333
2017-11-14 09:05:00,97.5833333333,26.3157894737,58.3333333333
2017-11-14 09:35:00,97.4166666667,26.3157894737,58.3333333333
2017-11-14 10:05:00,95.75,39.9122807018,58.3333333333
2017-11-14 10:35:00,96.9166666667,26.3157894737,58.3333333333
2017-11-14 11:05:00,95.6666666667,31.5789473684,58.3333333333
2017-11-14 11:35:00,95.25,26.3157894737,58.3333333333
2017-11-14 12:05:00,93.9166666667,54.3859649123,58.3333333333
2017-11-14 12:35:00,94.4166666667,61.4035087719,58.3333333333
2017-11-14 13:05:00,94.1666666667,61.4035087719,58.3333333333
2017-11-14 13:35:00,93.8333333333,61.4035087719,58.3333333333
2017-11-14 14:05:00,95.75,54.3859649123,58.3333333333
2017-11-14 14:35:00,94.75,39.9122807018,58.3333333333
2017-11-14 15:05:00,94.9166666667,86.4035087719,58.3333333333
2017-11-14 15:35:00,95.25,86.4035087719,66.6666666667
2017-11-14 16:05:00,93.9166666667,86.4035087719,66.6666666667
2017-11-14 16:35:00,94.0,86.4035087719,58.3333333333
2017-11-14 17:05:00,94.1666666667,102.1929824561,58.3333333333
2017-11-14 17:35:00,95.0,101.7543859649,58.3333333333
2017-11-14 18:05:00,94.4166666667,99.5614035088,58.3333333333
2017-11-14 18:35:00,94.1666666667,99.5614035088,58.3333333333
2017-11-14 19:05:00,94.25,101.7543859649,58.3333333333
2017-11-14 19:35:00,94.9166666667,101.7543859649,58.3333333333
2017-11-14 20:05:00,93.75,102.1929824561,58.3333333333
2017-11-14 20:35:00,97.6666666667,102.1929824561,58.3333333333
2017-11-14 21:05:00,98.9166666667,101.7543859649,58.3333333333
2017-11-14 21:35:00,99.0833333333,101.7543859649,58.3333333333
2017-11-14 22:05:00,98.8333333333,101.7543859649,58.3333333333
2017-11-14 22:35:00,98.4166666667,101.7543859649,58.3333333333
2017-11-14 23:05:00,98.8333333333,101.7543859649,58.3333333333
2017-11-14 23:35:00,97.9166666667,101.7543859649,58.3333333333
2017-11-15 00:05:00,98.3333333333,101.7543859649,58.3333333333
2017-11-15 00:35:00,98.25,101.7543859649,58.3333333333
2017-11-15 01:05:00,98.3333333333,101.7543859649,58.3333333333
2017-11-15 01:35:00,97.75,101.7543859649,58.3333333333
2017-11-15 02:05:00,99.1666666667,101.7543859649,58.3333333333
2017-11-15 02:35:00,99.3333333333,101.7543859649,58.3333333333
