x (1),y (1)
2017-12-26 16:40:25,10
2017-12-26 16:45:25,10
2017-12-26 16:50:25,11
2017-12-26 16:55:24,10
2017-12-26 17:00:26,10
2017-12-26 17:05:26,10
2017-12-26 17:10:24,8
2017-12-26 17:15:09,0.1
2017-12-26 17:30:08,0.1
2017-12-26 17:45:07,0.1
2017-12-26 18:00:07,0.1
2017-12-26 18:15:08,0.1
2017-12-26 18:30:11,0.1
2017-12-26 18:45:07,0.1
2017-12-26 19:00:08,0.1
2017-12-26 19:15:07,0.1
2017-12-26 19:30:07,0.1
2017-12-26 19:45:09,0.1
2017-12-26 20:00:07,0.1
2017-12-26 20:15:08,0.1
2017-12-26 20:30:07,0.1
2017-12-26 20:45:06,0.1
2017-12-26 21:00:06,0.1
2017-12-26 21:15:07,0.1
2017-12-26 21:30:07,0.1
2017-12-26 21:45:07,0.1
2017-12-26 22:00:10,0.1
2017-12-26 22:15:07,0.1
2017-12-26 22:45:07,0.1
2017-12-26 23:00:07,0.1
2017-12-26 23:15:07,0.1
2017-12-26 23:30:07,0.1
2017-12-26 23:45:09,0.1
2017-12-27 00:00:07,0.1
2017-12-27 00:15:10,0.1
2017-12-27 00:30:07,0.1
2017-12-27 00:45:08,0.1
2017-12-27 01:00:11,0.1
2017-12-27 01:15:08,0.1
2017-12-27 01:30:07,0.1
2017-12-27 01:45:11,0.1
2017-12-27 02:00:06,0.1
2017-12-27 02:15:10,0.1
2017-12-27 02:30:07,0.1
2017-12-27 02:45:07,0.1
2017-12-27 03:00:07,0.1
2017-12-27 03:15:07,0.1
2017-12-27 03:30:10,0.1
2017-12-27 03:45:09,0.1
2017-12-27 04:00:11,0.1
2017-12-27 04:15:11,0.1
2017-12-27 04:30:10,0.1
2017-12-27 04:45:11,0.1
2017-12-27 05:00:11,0.1
2017-12-27 05:15:10,0.1
2017-12-27 05:30:11,0.1
2017-12-27 06:00:09,0.1
2017-12-27 06:15:07,0.1
2017-12-27 06:30:08,0.1
2017-12-27 06:45:11,0.1
2017-12-27 07:00:08,0.1
2017-12-27 07:15:26,2
2017-12-27 07:30:28,10
2017-12-27 07:45:29,10
2017-12-27 08:00:25,11
2017-12-27 08:15:27,11
2017-12-27 08:30:29,11
2017-12-27 08:45:26,11
2017-12-27 09:00:26,11
2017-12-27 09:30:26,11
2017-12-27 09:45:27,11
2017-12-27 10:00:27,12
2017-12-27 10:15:30,11
2017-12-27 10:30:26,11
2017-12-27 10:45:26,12
2017-12-27 11:00:28,11
2017-12-27 11:15:26,11
2017-12-27 11:30:25,11
2017-12-27 11:45:25,12
2017-12-27 12:00:26,12
2017-12-27 12:15:29,12
2017-12-27 12:30:24,12
2017-12-27 12:45:25,11
2017-12-27 13:00:27,10
2017-12-27 13:15:25,11
2017-12-27 13:30:27,11
2017-12-27 13:45:25,11
2017-12-27 14:00:26,11
2017-12-27 14:15:25,11
2017-12-27 14:30:27,11
2017-12-27 14:45:27,11
2017-12-27 15:00:25,10
2017-12-27 15:15:25,10
2017-12-27 15:30:27,11
2017-12-27 15:45:24,12
2017-12-27 16:00:25,11
2017-12-27 16:15:25,12
2017-12-27 16:30:24,11
2017-12-27 16:35:24,11
2017-12-27 16:40:24,11
2017-12-27 16:45:25,11
2017-12-27 16:50:24,11
2017-12-27 16:55:26,10
2017-12-27 17:00:24,10
2017-12-27 17:05:25,10
2017-12-27 17:10:25,10
2017-12-27 17:15:09,0.1
2017-12-27 17:30:10,0.1
2017-12-27 17:45:09,0.1
2017-12-27 18:00:07,0.1
2017-12-27 18:15:08,0.1
2017-12-27 18:30:07,0.1
2017-12-27 18:45:07,0.1
2017-12-27 19:00:06,0.1
2017-12-27 19:15:10,0.1
2017-12-27 19:30:07,0.1
2017-12-27 19:45:07,0.1
2017-12-27 20:00:09,0.1
2017-12-27 20:15:07,0.1
2017-12-27 20:30:07,0.1
2017-12-27 20:45:07,0.1
2017-12-27 21:00:09,0.1
2017-12-27 21:15:11,0.1
2017-12-27 21:30:07,0.1
2017-12-27 21:45:06,0.1
2017-12-27 22:00:07,0.1
2017-12-27 22:15:07,0.1
2017-12-27 22:30:07,0.1
2017-12-27 23:00:11,0.1
2017-12-27 23:15:07,0.1
2017-12-27 23:30:06,0.1
2017-12-27 23:45:09,0.1
2017-12-28 00:00:09,0.1
2017-12-28 00:15:07,0.1
2017-12-28 00:30:07,0.1
2017-12-28 00:45:07,0.1
2017-12-28 01:00:08,0.1
2017-12-28 01:15:07,0.1
2017-12-28 01:30:07,0.1
2017-12-28 01:45:07,0.1
2017-12-28 02:00:07,0.1
2017-12-28 02:15:06,0.1
2017-12-28 02:30:07,0.1
2017-12-28 02:45:06,0.1
2017-12-28 03:00:08,0.1
2017-12-28 03:15:07,0.1
2017-12-28 03:30:07,0.1
2017-12-28 03:45:07,0.1
2017-12-28 04:00:11,0.1
2017-12-28 04:15:08,0.1
2017-12-28 04:30:07,0.1
2017-12-28 04:45:07,0.1
2017-12-28 05:00:08,0.1
2017-12-28 05:15:07,0.1
2017-12-28 05:30:06,0.1
2017-12-28 05:45:07,0.1
2017-12-28 06:15:07,0.1
2017-12-28 06:30:09,0.1
2017-12-28 06:45:11,0.1
2017-12-28 07:00:07,0.1
2017-12-28 07:15:24,2
2017-12-28 07:30:24,10
2017-12-28 07:45:24,10
2017-12-28 08:00:24,11
2017-12-28 08:15:25,10
2017-12-28 08:30:25,11
2017-12-28 08:45:30,11
2017-12-28 09:00:24,11
2017-12-28 09:15:26,11
2017-12-28 09:30:26,11
2017-12-28 10:00:27,11
2017-12-28 10:15:25,11
2017-12-28 10:30:26,11
2017-12-28 10:45:24,11
2017-12-28 11:00:25,11
2017-12-28 11:15:25,11
2017-12-28 11:30:28,11
2017-12-28 11:45:24,11
2017-12-28 12:00:26,11
2017-12-28 12:15:26,11
2017-12-28 12:30:28,11
2017-12-28 12:45:25,11
2017-12-28 13:00:26,11
2017-12-28 13:15:24,11
2017-12-28 13:30:25,12
2017-12-28 13:45:25,12
2017-12-28 14:00:25,11
2017-12-28 14:15:24,11
2017-12-28 14:30:24,11
2017-12-28 14:45:25,11
2017-12-28 15:00:24,10
2017-12-28 15:15:25,11
2017-12-28 15:30:31,10
2017-12-28 15:45:24,11
2017-12-28 16:00:25,11
2017-12-28 16:15:25,11
2017-12-28 16:30:26,10
2017-12-28 16:35:25,10
2017-12-28 16:40:25,10
2017-12-28 16:45:26,10
2017-12-28 16:50:26,10
2017-12-28 16:55:25,10
2017-12-28 17:00:25,10
2017-12-28 17:05:25,10
2017-12-28 17:10:25,7
2017-12-28 17:15:07,0.1
2017-12-28 17:30:08,0.1
2017-12-28 17:45:07,0.1
2017-12-28 18:00:07,0.1
2017-12-28 18:15:07,0.1
2017-12-28 18:30:08,0.1
2017-12-28 18:45:09,0.1
2017-12-28 19:00:08,0.1
2017-12-28 19:15:07,0.1
2017-12-28 19:30:06,0.1
2017-12-28 19:45:08,0.1
2017-12-28 20:00:07,0.1
2017-12-28 20:15:07,0.1
2017-12-28 20:30:07,0.1
2017-12-28 20:45:07,0.1
2017-12-28 21:00:07,0.1
2017-12-28 21:15:07,0.1
2017-12-28 21:30:07,0.1
2017-12-28 21:45:08,0.1
2017-12-28 22:00:09,0.1
2017-12-28 22:15:07,0.1
2017-12-28 22:30:07,0.1
2017-12-28 22:45:07,0.1
2017-12-28 23:15:07,0.1
2017-12-28 23:30:07,0.1
2017-12-28 23:45:07,0.1
2017-12-29 00:00:07,0.1
2017-12-29 00:15:06,0.1
2017-12-29 00:30:07,0.1
2017-12-29 00:45:11,0.1
2017-12-29 01:00:09,0.1
2017-12-29 01:15:07,0.1
2017-12-29 01:30:07,0.1
2017-12-29 01:45:07,0.1
2017-12-29 02:00:09,0.1
2017-12-29 02:15:09,0.1
2017-12-29 02:30:07,0.1
2017-12-29 02:45:09,0.1
2017-12-29 03:00:08,0.1
2017-12-29 03:15:08,0.1
2017-12-29 03:30:07,0.1
2017-12-29 03:45:11,0.1
2017-12-29 04:00:07,0.1
2017-12-29 04:15:08,0.1
2017-12-29 04:30:07,0.1
2017-12-29 04:45:07,0.1
2017-12-29 05:00:11,0.1
2017-12-29 05:15:08,0.1
2017-12-29 05:30:07,0.1
2017-12-29 05:45:07,0.1
2017-12-29 06:00:06,0.1
2017-12-29 06:15:08,0.1
2017-12-29 06:45:08,0.1
2017-12-29 07:00:11,0.1
2017-12-29 07:15:24,2
2017-12-29 07:30:24,10
2017-12-29 07:45:25,10
2017-12-29 08:00:25,10
2017-12-29 08:15:26,10
2017-12-29 08:30:26,10
2017-12-29 08:45:26,11
2017-12-29 09:00:24,11
2017-12-29 09:15:27,11
2017-12-29 09:30:25,11
2017-12-29 09:45:24,11
2017-12-29 10:15:26,11
2017-12-29 10:30:26,11
2017-12-29 10:45:25,11
2017-12-29 11:00:28,11
2017-12-29 11:15:25,11
2017-12-29 11:30:25,11
2017-12-29 11:45:25,11
2017-12-29 12:00:25,11
2017-12-29 12:15:24,11
2017-12-29 12:30:26,11
2017-12-29 12:45:25,11
2017-12-29 13:00:25,11
2017-12-29 13:15:25,11
2017-12-29 13:30:25,11
2017-12-29 13:45:25,11
2017-12-29 14:00:23,11
2017-12-29 14:15:24,12
2017-12-29 14:30:24,12
2017-12-29 14:45:24,11
2017-12-29 15:00:25,10
2017-12-29 15:15:24,10
2017-12-29 15:30:25,11
2017-12-29 15:45:25,12
2017-12-29 16:00:27,12
2017-12-29 16:15:25,11
2017-12-29 16:30:26,11
2017-12-29 16:35:29,11
2017-12-29 16:40:25,10
2017-12-29 16:45:25,10
2017-12-29 16:50:25,10
2017-12-29 16:55:24,10
2017-12-29 17:00:25,10
2017-12-29 17:05:25,10
2017-12-29 17:10:24,7
2017-12-29 17:15:07,0.1
2017-12-29 17:30:11,0.1
2017-12-29 17:45:07,0.1
2017-12-29 18:00:11,0.1
2017-12-29 18:15:08,0.1
2017-12-29 18:30:09,0.1
2017-12-29 18:45:07,0.1
2017-12-29 19:00:11,0.1
2017-12-29 19:15:07,0.1
2017-12-29 19:30:09,0.1
2017-12-29 19:45:11,0.1
2017-12-29 20:00:11,0.1
2017-12-29 20:15:07,0.1
2017-12-29 20:30:09,0.1
2017-12-29 20:45:07,0.1
2017-12-29 21:00:08,0.1
2017-12-29 21:15:07,0.1
2017-12-29 21:30:07,0.1
2017-12-29 21:45:07,0.1
2017-12-29 22:00:11,0.1
2017-12-29 22:15:07,0.1
2017-12-29 22:30:07,0.1
2017-12-29 22:45:09,0.1
2017-12-29 23:00:07,0.1
2017-12-29 23:15:07,0.1
2017-12-29 23:30:08,0.1
2017-12-30 00:00:07,0.1
2017-12-30 00:15:07,0.1
2017-12-30 00:30:07,0.1
2017-12-30 00:45:09,0.1
2017-12-30 01:00:08,0.1
2017-12-30 01:15:07,0.1
2017-12-30 01:30:07,0.1
2017-12-30 01:45:07,0.1
2017-12-30 02:00:10,0.1
2017-12-30 02:15:09,0.1
2017-12-30 02:30:07,0.1
2017-12-30 02:45:07,0.1
2017-12-30 03:00:07,0.1
2017-12-30 03:15:07,0.1
2017-12-30 03:30:10,0.1
2017-12-30 03:45:11,0.1
2017-12-30 04:00:07,0.1
2017-12-30 04:15:07,0.1
2017-12-30 04:30:08,0.1
2017-12-30 04:45:07,0.1
2017-12-30 05:00:08,0.1
2017-12-30 05:15:07,0.1
2017-12-30 05:30:07,0.1
2017-12-30 05:45:06,0.1
2017-12-30 06:00:07,0.1
2017-12-30 06:15:06,0.1
2017-12-30 06:30:07,0.1
2017-12-30 07:00:06,0.1
2017-12-30 07:15:24,1
2017-12-30 07:30:25,8
2017-12-30 07:45:25,11
2017-12-30 08:00:26,11
2017-12-30 08:15:24,11
2017-12-30 08:30:25,11
2017-12-30 08:45:25,11
2017-12-30 09:00:24,11
2017-12-30 09:15:25,11
2017-12-30 09:30:25,11
2017-12-30 09:45:24,11
2017-12-30 10:00:25,11
2017-12-30 10:30:26,11
2017-12-30 10:45:25,11
2017-12-30 11:00:26,11
2017-12-30 11:15:24,11
2017-12-30 11:30:26,11
2017-12-30 11:45:25,11
2017-12-30 12:00:24,11
2017-12-30 12:15:25,11
2017-12-30 12:30:25,12
2017-12-30 12:45:25,11
2017-12-30 13:00:25,11
2017-12-30 13:15:25,11
2017-12-30 13:30:24,12
2017-12-30 13:45:24,11
2017-12-30 14:00:25,12
2017-12-30 14:15:26,12
2017-12-30 14:30:25,11
2017-12-30 14:45:24,11
2017-12-30 15:00:24,10
2017-12-30 15:15:28,10
2017-12-30 15:30:24,10
2017-12-30 15:45:25,10
2017-12-30 16:00:25,10
2017-12-30 16:15:24,10
2017-12-30 16:30:25,9
2017-12-30 16:35:24,9
2017-12-30 16:40:24,9
2017-12-30 16:45:24,9
2017-12-30 16:50:23,10
2017-12-30 16:55:24,8
2017-12-30 17:00:25,5
2017-12-30 17:05:24,3
2017-12-30 17:10:24,1
2017-12-30 17:15:24,0
2017-12-30 17:30:07,0.1
2017-12-30 17:45:07,0.1
2017-12-30 18:00:08,0.1
2017-12-30 18:15:08,0.1
2017-12-30 18:30:07,0.1
2017-12-30 18:45:09,0.1
2017-12-30 19:00:07,0.1
2017-12-30 19:15:07,0.1
2017-12-30 19:30:07,0.1
2017-12-30 19:45:07,0.1
2017-12-30 20:00:07,0.1
2017-12-30 20:15:08,0.1
2017-12-30 20:30:08,0.1
2017-12-30 20:45:08,0.1
2017-12-30 21:00:07,0.1
2017-12-30 21:15:07,0.1
2017-12-30 21:30:08,0.1
2017-12-30 21:45:10,0.1
2017-12-30 22:00:07,0.1
2017-12-30 22:15:06,0.1
2017-12-30 22:30:06,0.1
2017-12-30 22:45:07,0.1
2017-12-30 23:00:10,0.1
2017-12-30 23:15:07,0.1
2017-12-30 23:30:07,0.1
2017-12-30 23:45:07,0.1
2017-12-31 00:00:11,0.1
2017-12-31 00:15:07,0.1
2017-12-31 00:30:08,0.1
2017-12-31 01:00:07,0.1
2017-12-31 01:15:07,0.1
2017-12-31 01:30:07,0.1
2017-12-31 01:45:07,0.1
2017-12-31 02:00:07,0.1
2017-12-31 02:15:08,0.1
2017-12-31 02:30:07,0.1
2017-12-31 02:45:07,0.1
2017-12-31 03:00:07,0.1
2017-12-31 03:15:06,0.1
2017-12-31 03:30:07,0.1
2017-12-31 03:45:07,0.1
2017-12-31 04:00:07,0.1
2017-12-31 04:15:07,0.1
2017-12-31 04:30:06,0.1
2017-12-31 04:45:09,0.1
2017-12-31 05:00:07,0.1
2017-12-31 05:15:06,0.1
2017-12-31 05:30:07,0.1
2017-12-31 05:45:07,0.1
2017-12-31 06:00:07,0.1
2017-12-31 06:15:07,0.1
2017-12-31 06:30:09,0.1
2017-12-31 06:45:06,0.1
2017-12-31 07:00:07,0.1
2017-12-31 07:15:24,1
2017-12-31 07:45:24,10
2017-12-31 08:00:25,10
2017-12-31 08:15:25,10
2017-12-31 08:30:25,11
2017-12-31 08:45:27,10
2017-12-31 09:00:25,11
2017-12-31 09:15:23,11
2017-12-31 09:30:23,11
2017-12-31 09:45:24,11
2017-12-31 10:00:24,11
2017-12-31 10:15:25,10
2017-12-31 10:45:25,11
2017-12-31 11:00:25,11
2017-12-31 11:15:25,11
2017-12-31 11:30:27,11
2017-12-31 11:45:24,11
2017-12-31 12:00:25,11
2017-12-31 12:15:24,11
2017-12-31 12:30:24,11
2017-12-31 12:45:24,11
2017-12-31 13:00:26,11
2017-12-31 13:15:23,11
2017-12-31 13:30:25,11
2017-12-31 13:45:28,11
2017-12-31 14:00:24,11
2017-12-31 14:15:25,11
2017-12-31 14:30:23,12
2017-12-31 14:45:24,11
2017-12-31 15:00:25,10
2017-12-31 15:15:25,10
2017-12-31 15:30:26,10
2017-12-31 15:45:23,10
2017-12-31 16:00:26,10
2017-12-31 16:15:24,11
2017-12-31 16:30:24,10
2017-12-31 16:35:24,10
2017-12-31 16:40:24,10
2017-12-31 16:45:25,10
2017-12-31 16:50:24,10
2017-12-31 16:55:24,10
2017-12-31 17:00:24,9
2017-12-31 17:05:24,6
2017-12-31 17:10:27,3
2017-12-31 17:15:24,1
2017-12-31 17:30:07,0.1
2017-12-31 17:45:08,0.1
2017-12-31 18:00:07,0.1
2017-12-31 18:15:07,0.1
2017-12-31 18:30:06,0.1
2017-12-31 18:45:06,0.1
2017-12-31 19:00:10,0.1
2017-12-31 19:15:07,0.1
2017-12-31 19:30:07,0.1
2017-12-31 19:45:07,0.1
2017-12-31 20:00:07,0.1
2017-12-31 20:15:07,0.1
2017-12-31 20:30:07,0.1
2017-12-31 20:45:07,0.1
2017-12-31 21:00:09,0.1
2017-12-31 21:15:07,0.1
2017-12-31 21:30:07,0.1
2017-12-31 21:45:07,0.1
2017-12-31 22:00:11,0.1
2017-12-31 22:15:08,0.1
2017-12-31 22:30:07,0.1
2017-12-31 22:45:09,0.1
2017-12-31 23:00:11,0.1
2017-12-31 23:15:07,0.1
2017-12-31 23:30:07,0.1
2017-12-31 23:45:11,0.1
2018-01-01 00:00:11,0.1
2018-01-01 00:15:10,0.1
2018-01-01 00:30:09,0.1
2018-01-01 00:45:08,0.1
2018-01-01 01:00:11,0.1
2018-01-01 01:15:09,0.1
2018-01-01 01:30:08,0.1
2018-01-01 01:45:10,0.1
2018-01-01 02:00:08,0.1
2018-01-01 02:30:11,0.1
2018-01-01 02:45:11,0.1
2018-01-01 03:00:11,0.1
2018-01-01 03:15:10,0.1
2018-01-01 03:30:12,0.1
2018-01-01 03:45:09,0.1
2018-01-01 04:00:07,0.1
2018-01-01 04:15:10,0.1
2018-01-01 04:30:11,0.1
2018-01-01 04:45:07,0.1
2018-01-01 05:00:09,0.1
2018-01-01 05:15:07,0.1
2018-01-01 05:30:07,0.1
2018-01-01 05:45:07,0.1
2018-01-01 06:00:07,0.1
2018-01-01 06:15:07,0.1
2018-01-01 06:30:07,0.1
2018-01-01 06:45:08,0.1
2018-01-01 07:00:07,0.1
2018-01-01 07:15:25,0
2018-01-01 07:30:27,4
2018-01-01 07:45:25,11
2018-01-01 08:00:26,11
2018-01-01 08:15:25,11
2018-01-01 08:30:27,11
2018-01-01 09:00:28,11
2018-01-01 09:15:27,11
2018-01-01 09:30:27,11
2018-01-01 09:45:25,11
2018-01-01 10:00:25,11
2018-01-01 10:15:24,11
2018-01-01 10:30:25,11
2018-01-01 10:45:30,11
2018-01-01 11:15:24,12
2018-01-01 11:30:26,11
2018-01-01 11:45:26,11
2018-01-01 12:00:25,11
2018-01-01 12:15:25,12
2018-01-01 12:30:25,12
2018-01-01 12:45:24,11
2018-01-01 13:00:25,11
2018-01-01 13:15:25,11
2018-01-01 13:30:24,12
2018-01-01 13:45:25,11
2018-01-01 14:00:25,12
2018-01-01 14:15:25,12
2018-01-01 14:30:26,11
2018-01-01 14:45:25,11
2018-01-01 15:00:25,9
2018-01-01 15:15:25,10
2018-01-01 15:30:24,10
2018-01-01 15:45:24,11
2018-01-01 16:00:24,12
2018-01-01 16:15:29,11
2018-01-01 16:30:24,10
2018-01-01 16:35:25,10
2018-01-01 16:40:25,10
2018-01-01 16:45:25,10
2018-01-01 16:50:28,10
2018-01-01 16:55:24,10
2018-01-01 17:00:25,10
2018-01-01 17:05:24,8
2018-01-01 17:10:23,5
2018-01-01 17:15:25,2
2018-01-01 17:30:07,0.1
2018-01-01 17:45:07,0.1
2018-01-01 18:00:11,0.1
2018-01-01 18:15:09,0.1
2018-01-01 18:30:07,0.1
2018-01-01 18:45:07,0.1
2018-01-01 19:00:11,0.1
2018-01-01 19:15:08,0.1
2018-01-01 19:30:06,0.1
2018-01-01 19:45:06,0.1
2018-01-01 20:00:09,0.1
2018-01-01 20:15:06,0.1
2018-01-01 20:30:07,0.1
2018-01-01 20:45:07,0.1
2018-01-01 21:00:09,0.1
2018-01-01 21:15:07,0.1
2018-01-01 21:30:07,0.1
2018-01-01 21:45:07,0.1
2018-01-01 22:00:09,0.1
2018-01-01 22:15:07,0.1
2018-01-01 22:30:11,0.1
2018-01-01 22:45:08,0.1
2018-01-01 23:00:11,0.1
2018-01-01 23:15:10,0.1
2018-01-01 23:30:10,0.1
2018-01-01 23:45:07,0.1
2018-01-02 00:00:11,0.1
2018-01-02 00:15:11,0.1
2018-01-02 00:30:11,0.1
2018-01-02 00:45:06,0.1
2018-01-02 01:00:08,0.1
2018-01-02 01:15:07,0.1
2018-01-02 01:30:07,0.1
2018-01-02 01:45:11,0.1
2018-01-02 02:00:11,0.1
2018-01-02 02:15:07,0.1
2018-01-02 02:45:11,0.1
2018-01-02 03:00:11,0.1
2018-01-02 03:15:11,0.1
2018-01-02 03:30:07,0.1
2018-01-02 03:45:08,0.1
2018-01-02 04:00:09,0.1
2018-01-02 04:15:07,0.1
2018-01-02 04:30:11,0.1
2018-01-02 04:45:11,0.1
2018-01-02 05:00:11,0.1
2018-01-02 05:15:11,0.1
2018-01-02 05:30:09,0.1
2018-01-02 05:45:06,0.1
2018-01-02 06:00:09,0.1
2018-01-02 06:15:06,0.1
2018-01-02 06:30:08,0.1
2018-01-02 06:45:10,0.1
2018-01-02 07:00:08,0.1
2018-01-02 07:15:24,0
2018-01-02 07:30:25,4
2018-01-02 07:45:26,8
2018-01-02 08:00:25,10
2018-01-02 08:15:27,11
2018-01-02 08:30:25,10
2018-01-02 08:45:29,11
2018-01-02 09:15:25,11
2018-01-02 09:30:28,11
2018-01-02 09:45:27,10
2018-01-02 10:00:26,11
2018-01-02 10:15:25,11
2018-01-02 10:30:25,11
2018-01-02 10:45:25,11
2018-01-02 11:00:27,11
2018-01-02 11:15:26,11
2018-01-02 11:30:28,11
2018-01-02 11:45:26,11
2018-01-02 12:00:28,10
2018-01-02 12:15:25,10
2018-01-02 12:45:25,11
2018-01-02 13:00:25,11
2018-01-02 13:15:25,11
2018-01-02 13:30:25,11
2018-01-02 13:45:25,11
2018-01-02 14:00:26,11
2018-01-02 14:15:24,11
2018-01-02 14:30:25,11
2018-01-02 14:45:24,11
2018-01-02 15:00:25,11
2018-01-02 15:15:25,10
2018-01-02 15:30:25,9
2018-01-02 15:45:24,11
2018-01-02 16:00:29,10
2018-01-02 16:15:24,10
2018-01-02 16:30:24,9
2018-01-02 16:35:25,9
2018-01-02 16:40:24,9
2018-01-02 16:45:25,9
2018-01-02 16:50:25,9
2018-01-02 16:55:24,8
2018-01-02 17:00:30,5
2018-01-02 17:05:24,2
2018-01-02 17:10:26,1
2018-01-02 17:15:24,0
2018-01-02 17:30:10,0.1
2018-01-02 17:45:07,0.1
2018-01-02 18:00:08,0.1
2018-01-02 18:15:08,0.1
2018-01-02 18:30:07,0.1
2018-01-02 18:45:07,0.1
2018-01-02 19:00:11,0.1
2018-01-02 19:15:07,0.1
2018-01-02 19:30:11,0.1
2018-01-02 19:45:11,0.1
2018-01-02 20:00:11,0.1
2018-01-02 20:15:10,0.1
2018-01-02 20:30:11,0.1
2018-01-02 20:45:07,0.1
2018-01-02 21:00:09,0.1
2018-01-02 21:15:08,0.1
2018-01-02 21:30:07,0.1
2018-01-02 21:45:07,0.1
2018-01-02 22:00:06,0.1
2018-01-02 22:15:07,0.1
2018-01-02 22:30:08,0.1
2018-01-02 22:45:07,0.1
2018-01-02 23:00:09,0.1
2018-01-02 23:15:06,0.1
2018-01-02 23:30:11,0.1
2018-01-02 23:45:06,0.1
2018-01-03 00:00:08,0.1
2018-01-03 00:15:09,0.1
2018-01-03 00:30:07,0.1
2018-01-03 00:45:06,0.1
2018-01-03 01:00:10,0.1
2018-01-03 01:15:07,0.1
2018-01-03 01:30:07,0.1
2018-01-03 01:45:07,0.1
2018-01-03 02:00:09,0.1
2018-01-03 02:15:07,0.1
2018-01-03 02:30:06,0.1
2018-01-03 03:00:06,0.1
2018-01-03 03:15:07,0.1
2018-01-03 03:30:06,0.1
2018-01-03 03:45:06,0.1
2018-01-03 04:00:07,0.1
2018-01-03 04:15:08,0.1
2018-01-03 04:30:06,0.1
2018-01-03 04:45:07,0.1
2018-01-03 05:00:10,0.1
2018-01-03 05:15:07,0.1
2018-01-03 05:30:08,0.1
2018-01-03 05:45:08,0.1
2018-01-03 06:00:07,0.1
2018-01-03 06:15:07,0.1
2018-01-03 06:30:07,0.1
2018-01-03 06:45:07,0.1
2018-01-03 07:00:08,0.1
2018-01-03 07:15:24,0
2018-01-03 07:30:25,3
2018-01-03 07:45:30,8
2018-01-03 08:00:25,10
2018-01-03 08:15:23,10
2018-01-03 08:30:25,11
2018-01-03 08:45:24,11
2018-01-03 09:00:29,10
2018-01-03 09:30:25,11
2018-01-03 09:45:26,11
2018-01-03 10:00:29,11
2018-01-03 10:15:24,11
2018-01-03 10:30:26,11
2018-01-03 10:45:26,11
2018-01-03 11:00:26,11
2018-01-03 11:15:25,11
2018-01-03 11:30:26,11
2018-01-03 11:45:24,11
2018-01-03 12:00:25,11
2018-01-03 12:15:24,10
2018-01-03 12:30:26,11
2018-01-03 12:45:26,10
2018-01-03 13:15:26,11
2018-01-03 13:30:27,11
2018-01-03 13:45:26,11
2018-01-03 14:00:24,11
2018-01-03 14:15:25,11
2018-01-03 14:30:25,11
2018-01-03 14:45:27,10
2018-01-03 15:00:26,10
2018-01-03 15:15:24,10
2018-01-03 15:30:23,10
2018-01-03 15:45:26,11
2018-01-03 16:00:26,10
2018-01-03 16:15:25,10
2018-01-03 16:30:26,10
2018-01-03 16:35:25,10
2018-01-03 16:40:25,10
2018-01-03 16:45:26,9
2018-01-03 16:50:25,10
2018-01-03 16:55:26,10
2018-01-03 17:00:25,10
2018-01-03 17:05:26,10
2018-01-03 17:10:25,6
2018-01-03 17:15:24,2
2018-01-03 17:30:09,0.1
2018-01-03 17:45:08,0.1
2018-01-03 18:00:09,0.1
2018-01-03 18:15:07,0.1
2018-01-03 18:30:07,0.1
2018-01-03 18:45:07,0.1
2018-01-03 19:00:06,0.1
2018-01-03 19:15:07,0.1
2018-01-03 19:30:11,0.1
2018-01-03 19:45:08,0.1
2018-01-03 20:00:07,0.1
2018-01-03 20:15:07,0.1
2018-01-03 20:30:07,0.1
2018-01-03 20:45:07,0.1
2018-01-03 21:00:08,0.1
2018-01-03 21:15:07,0.1
2018-01-03 21:30:08,0.1
2018-01-03 21:45:07,0.1
2018-01-03 22:00:07,0.1
2018-01-03 22:15:07,0.1
2018-01-03 22:30:07,0.1
2018-01-03 22:45:06,0.1
2018-01-03 23:00:08,0.1
2018-01-03 23:15:07,0.1
2018-01-03 23:30:07,0.1
2018-01-03 23:45:07,0.1
2018-01-04 00:00:08,0.1
2018-01-04 00:15:07,0.1
2018-01-04 00:30:07,0.1
2018-01-04 00:45:06,0.1
2018-01-04 01:00:07,0.1
2018-01-04 01:15:06,0.1
2018-01-04 01:30:06,0.1
2018-01-04 01:45:08,0.1
2018-01-04 02:00:08,0.1
2018-01-04 02:15:09,0.1
2018-01-04 02:30:08,0.1
2018-01-04 02:45:07,0.1
2018-01-04 03:00:09,0.1
2018-01-04 03:15:07,0.1
2018-01-04 03:30:07,0.1
2018-01-04 03:45:08,0.1
2018-01-04 04:15:07,0.1
2018-01-04 04:30:07,0.1
2018-01-04 04:45:07,0.1
2018-01-04 05:00:10,0.1
2018-01-04 05:15:07,0.1
2018-01-04 05:30:07,0.1
2018-01-04 05:45:08,0.1
2018-01-04 06:00:09,0.1
2018-01-04 06:15:07,0.1
2018-01-04 06:30:06,0.1
2018-01-04 06:45:10,0.1
2018-01-04 07:00:07,0.1
2018-01-04 07:15:25,0
2018-01-04 07:30:25,4
2018-01-04 07:45:26,11
2018-01-04 08:00:24,11
2018-01-04 08:15:27,11
2018-01-04 08:30:27,11
2018-01-04 08:45:26,11
2018-01-04 09:00:27,11
2018-01-04 09:15:26,11
2018-01-04 09:30:27,11
2018-01-04 10:00:25,11
2018-01-04 10:15:25,11
2018-01-04 10:30:26,11
