"ripple, x; Moving Average 8, x; Moving Average 40, x; Volume, x; Bollinger Bands, x; Trace 5, x",close,high,low,open,"Moving Average 8, y","Moving Average 40, y","Volume, y",color,"Bollinger Bands, y","Trace 5, y"
2014-09-28,0.005282,0.005345,0.00465,0.004706,0.004729125,0.004893975,87864.8239303294,#17BECF,0.0051802496,0.0043291504
2014-09-29,0.004705,0.005442,0.004658,0.005279,0.004746,0.004879975,25945.3772582359,#7F7F7F,0.0051360953,0.0043259047
2014-09-30,0.004644,0.004707,0.004635,0.004705,0.004744375,0.00486815,23546.9422911283,#7F7F7F,0.0051256198,0.0043107802
2014-10-01,0.004752,0.004772,0.004644,0.004645,0.00476175,0.004859575,13678.0303030303,#17BECF,0.0051304369,0.0043423631
2014-10-02,0.004874,0.004876,0.004753,0.004755,0.0047875,0.004856025,42913.0077964711,#17BECF,0.0051565787,0.0043596213
2014-10-03,0.005023,0.00505,0.004875,0.004876,0.004825125,0.00485275,52574.7561218395,#17BECF,0.0052152062,0.0043829938
2014-10-04,0.004941,0.005204,0.004931,0.005024,0.00486575,0.004851925,34105.6466302368,#7F7F7F,0.0052400936,0.0044127064
2014-10-05,0.004789,0.005012,0.004746,0.004935,0.00487625,0.004850725,37860.9313008979,#7F7F7F,0.0052414141,0.0044247859
2014-10-06,0.00473,0.004787,0.004707,0.004777,0.00480725,0.0048436,46233.4038054968,#7F7F7F,0.0052316942,0.0044573058
2014-10-07,0.004765,0.004806,0.004727,0.004731,0.00481475,0.004836175,28633.5781741868,#17BECF,0.005229867,0.004471133
2014-10-08,0.004787,0.004806,0.004699,0.004769,0.004832625,0.004830425,83147.2738667224,#17BECF,0.0050291871,0.0045728129
2014-10-09,0.004824,0.004879,0.00477,0.004787,0.004841625,0.004827,44484.0381426202,#17BECF,0.0050310263,0.0045947737
2014-10-10,0.004871,0.004876,0.004814,0.004824,0.00484125,0.0048266,28831.0408540341,#17BECF,0.00502029,0.00465091
2014-10-11,0.004753,0.004881,0.004748,0.004873,0.0048075,0.0048198,55370.2924468757,#7F7F7F,0.0050201898,0.0046512102
2014-10-12,0.004858,0.004867,0.004744,0.004754,0.004797125,0.004825225,56127.4186908193,#17BECF,0.0050173871,0.0046508129
2014-10-13,0.004784,0.004867,0.00472,0.004853,0.0047965,0.004825425,96922.8678929766,#7F7F7F,0.0049379177,0.0046824823
2014-10-14,0.004872,0.00493,0.00479,0.004794,0.00481425,0.0048271,47514.367816092,#17BECF,0.0049042645,0.0047023355
2014-10-15,0.004827,0.004881,0.004791,0.004872,0.004822,0.004825925,48814.3774601202,#7F7F7F,0.0049085318,0.0047056682
2014-10-16,0.004855,0.004858,0.004776,0.004825,0.0048305,0.004827425,24639.1349124614,#17BECF,0.0049088846,0.0047303154
2014-10-17,0.004904,0.00491,0.004824,0.004855,0.0048405,0.004832425,50100.3262642741,#17BECF,0.0049281256,0.0047388744
2014-10-18,0.004965,0.004985,0.004892,0.004904,0.00485225,0.004838775,13926.4853977845,#17BECF,0.0049707582,0.0047318418
2014-10-19,0.004949,0.004989,0.004923,0.004964,0.00487675,0.004844525,11264.4978783593,#7F7F7F,0.0049960382,0.0047315618
2014-10-20,0.005073,0.005083,0.004921,0.004945,0.004903625,0.0048526,58326.0398186477,#17BECF,0.0050713535,0.0046966465
2014-10-21,0.005193,0.005216,0.005069,0.005072,0.00495475,0.0048637,28268.0531484691,#17BECF,0.0051756,0.0046804
2014-10-22,0.005187,0.00522,0.005176,0.00519,0.004994125,0.00487555,20736.6493155967,#7F7F7F,0.0052509536,0.0046708464
2014-10-23,0.005142,0.005243,0.005134,0.005185,0.0050335,0.00488645,73554.2590431739,#7F7F7F,0.0052779528,0.0047154472
2014-10-24,0.005082,0.005154,0.005071,0.005143,0.005061875,0.0048851,55503.7386855569,#7F7F7F,0.0052887458,0.0047466542
2014-10-25,0.004719,0.005087,0.004712,0.005083,0.00503875,0.004876825,57759.2710319983,#7F7F7F,0.0053174457,0.0046963543
2014-10-26,0.004548,0.004721,0.004525,0.00472,0.004986625,0.004862425,96895.1187335092,#7F7F7F,0.0053952347,0.0045571653
2014-10-27,0.004891,0.00492,0.004534,0.004546,0.004979375,0.004849725,61238.601512983,#17BECF,0.0053950095,0.0045547905
2014-10-28,0.004845,0.004894,0.004616,0.00489,0.004950875,0.004842475,56324.871001032,#7F7F7F,0.0053910448,0.0045347552
2014-10-29,0.004776,0.004848,0.004746,0.00484,0.00489875,0.004838325,72572.445561139,#7F7F7F,0.0053899164,0.0045012836
2014-10-30,0.00489,0.00491,0.004769,0.004774,0.004861625,0.004841275,45002.6584867076,#17BECF,0.0053632919,0.0044913081
2014-10-31,0.004867,0.004904,0.004849,0.004887,0.00482725,0.0048487,31034.7236490651,#7F7F7F,0.0052891685,0.0045002315
2014-11-01,0.004671,0.004879,0.004636,0.004865,0.004775875,0.00484905,40720.188396489,#7F7F7F,0.0052009261,0.0044852739
2014-11-02,0.004664,0.004723,0.004638,0.004674,0.004769,0.004850325,25710.3344768439,#7F7F7F,0.0050993293,0.0044912707
2014-11-03,0.00481,0.004811,0.004652,0.004658,0.00480175,0.004853875,44182.3284823285,#17BECF,0.004997686,0.004538514
2014-11-04,0.004805,0.004859,0.00478,0.004809,0.004791,0.00485595,57468.0541103018,#7F7F7F,0.005004548,0.004548852
2014-11-05,0.004861,0.004872,0.004806,0.004806,0.004793,0.004862075,63735.8568195844,#17BECF,0.0049737495,0.0046422505
2014-11-06,0.004877,0.004898,0.004834,0.004861,0.004805625,0.004866375,85377.4861595243,#17BECF,0.0049694447,0.0046437553
2014-11-07,0.004877,0.004895,0.004854,0.004878,0.004804,0.00485625,89004.5109698585,#7F7F7F,0.0049771926,0.0046424074
2014-11-08,0.004907,0.004914,0.004877,0.004877,0.004809,0.0048613,29178.9280619523,#17BECF,0.0049988228,0.0046469772
2014-11-09,0.004926,0.004941,0.00488,0.004904,0.004840875,0.00486835,48888.347543646,#17BECF,0.0050098424,0.0046431576
2014-11-10,0.004901,0.004956,0.004886,0.00492,0.0048705,0.004872075,111281.3711487452,#7F7F7F,0.0050177852,0.0046420148
2014-11-11,0.004899,0.004906,0.004873,0.004896,0.004881625,0.0048727,159545.6215554194,#17BECF,0.0050072662,0.0046981338
2014-11-12,0.005097,0.005209,0.004897,0.004897,0.004918125,0.00487455,87732.5877967432,#17BECF,0.0050580425,0.0047339575
2014-11-13,0.005035,0.005297,0.00491,0.005128,0.004939875,0.0048769,96642.5024826216,#7F7F7F,0.0050896951,0.0047473049
2014-11-14,0.005197,0.005197,0.004896,0.005022,0.004979875,0.0048871,57900.7119492015,#17BECF,0.0051840293,0.0047313707
2014-11-15,0.005052,0.005229,0.005016,0.005206,0.00500175,0.00489515,23120.1504354711,#7F7F7F,0.0051990607,0.0047545393
2014-11-16,0.005181,0.005205,0.005039,0.005039,0.005036,0.00490555,15121.5981470759,#17BECF,0.0052509171,0.0047634829
2014-11-17,0.00534,0.005378,0.005181,0.005181,0.00508775,0.004919375,80778.8389513109,#17BECF,0.0053560907,0.0047509093
2014-11-18,0.005432,0.005449,0.005337,0.005337,0.005154125,0.004934575,83678.9396170839,#17BECF,0.0054713005,0.0047406995
2014-11-19,0.005696,0.005696,0.005424,0.005424,0.00525375,0.0049552,76354.6348314607,#17BECF,0.0056803977,0.0046856023
2014-11-20,0.006058,0.006096,0.005692,0.005693,0.005373875,0.004987825,153939.253879168,#17BECF,0.0060007276,0.0045966724
2014-11-21,0.006589,0.006603,0.006037,0.006072,0.005568125,0.0050311,109278.3426923661,#17BECF,0.0064849731,0.0044504269
2014-11-22,0.007663,0.00776,0.006591,0.006591,0.005876375,0.005103075,146621.4276393058,#17BECF,0.0074044968,0.0040441032
2014-11-23,0.008599,0.008773,0.007669,0.007669,0.00631975,0.00519625,149790.6733341086,#17BECF,0.0084723934,0.0036890066
2014-11-24,0.008562,0.008791,0.008362,0.008595,0.006742375,0.005289625,97658.7245970568,#7F7F7F,0.0091751417,0.0036592583
2014-11-25,0.00974,0.009841,0.008561,0.008561,0.007292375,0.00541175,268787.4743326489,#17BECF,0.0101583447,0.0036136553
2014-11-26,0.011004,0.011014,0.009695,0.009742,0.007988875,0.00556425,216544.8927662668,#17BECF,0.0113984516,0.0035381484
2014-11-27,0.014205,0.014205,0.011004,0.011004,0.0090525,0.00579525,377004.5758535727,#17BECF,0.0138420924,0.0028675076
2014-11-28,0.015165,0.015297,0.013757,0.014201,0.010190875,0.00605065,185659.08341576,#17BECF,0.0158638575,0.0027923425
2014-11-29,0.013982,0.01516,0.013982,0.01516,0.011115,0.006273375,134351.308825633,#7F7F7F,0.0167466634,0.0035667366
2014-11-30,0.011211,0.013977,0.011182,0.013977,0.0115585,0.006423825,254869.3247703149,#7F7F7F,0.0166112856,0.0047327144
2014-12-01,0.012559,0.012572,0.008105,0.011204,0.0120535,0.006608125,275001.9906043474,#17BECF,0.0165476697,0.0059903303
2014-12-02,0.013158,0.013307,0.012568,0.012587,0.012628,0.006808525,167657.6987384101,#17BECF,0.0165438632,0.0070931368
2014-12-03,0.01313,0.013185,0.012918,0.013164,0.01305175,0.007009725,80959.6344249809,#7F7F7F,0.0164637744,0.0080794256
2014-12-04,0.013343,0.013348,0.013137,0.013137,0.013344125,0.007225325,177108.5962677059,#17BECF,0.0160591615,0.0094402385
2014-12-05,0.013785,0.013798,0.013311,0.013336,0.013291625,0.00745625,92948.1320275662,#17BECF,0.0157379573,0.0105704427
2014-12-06,0.014406,0.014412,0.013726,0.013771,0.01319675,0.007694125,97351.7978620019,#17BECF,0.0156859835,0.0113028165
2014-12-07,0.014794,0.014794,0.014388,0.014406,0.01329825,0.00794285,63227.3894822225,#17BECF,0.0158584779,0.0112481221
2014-12-08,0.013421,0.015188,0.01319,0.014793,0.0135745,0.008158975,191370.2406676105,#7F7F7F,0.0153868758,0.0113709242
2014-12-09,0.015068,0.015071,0.013268,0.013418,0.013888125,0.008413425,107618.7947969206,#17BECF,0.0157426979,0.0112323021
2014-12-10,0.015908,0.015933,0.015015,0.015071,0.014231875,0.00868945,70167.2114659291,#17BECF,0.0160562476,0.0118581524
2014-12-11,0.016374,0.016374,0.015805,0.015885,0.014637375,0.008982025,98992.9155978991,#17BECF,0.0166809722,0.0119964278
2014-12-12,0.016374,0.016374,0.016374,0.016374,0.01501625,0.009274775,98992.9155978991,#7F7F7F,0.0171599147,0.0121606853
2014-12-13,0.016992,0.017182,0.016374,0.016374,0.015417125,0.009579325,71265.8898305085,#17BECF,0.0176848217,0.0124081783
2014-12-14,0.017127,0.017218,0.016977,0.016991,0.01575725,0.009887375,25212.471536171,#17BECF,0.0180627755,0.0127870245
2014-12-15,0.018242,0.018242,0.017096,0.017115,0.01618825,0.0102219,144377.8094507181,#17BECF,0.0187701529,0.0129710471
2014-12-16,0.021539,0.021681,0.018207,0.018246,0.017203,0.01063845,290161.1031152793,#17BECF,0.0209967299,0.0121710701
2014-12-17,0.026065,0.026065,0.021512,0.021553,0.018577625,0.01116815,229470.1707270286,#17BECF,0.024946664,0.010475336
2014-12-18,0.02794,0.028015,0.025511,0.026026,0.020081625,0.011743975,143761.9899785254,#17BECF,0.0281800831,0.0101457169
2014-12-19,0.023338,0.028034,0.023338,0.027975,0.020952125,0.012204275,268000.2570914389,#7F7F7F,0.0288535722,0.0111262278
2014-12-20,0.024207,0.024207,0.022644,0.023352,0.02193125,0.012686925,133216.4250010328,#17BECF,0.0295377311,0.0121018689
2014-12-21,0.024921,0.025171,0.024183,0.024225,0.022922375,0.013187475,61120.3402752698,#17BECF,0.030127108,0.013221892
2014-12-22,0.025562,0.025718,0.024868,0.02487,0.02397675,0.0136991,84123.699241061,#17BECF,0.0304625152,0.0147240848
2014-12-23,0.023878,0.025611,0.023878,0.025555,0.02468125,0.014170175,116373.6493843706,#7F7F7F,0.0301087888,0.0164550112
2014-12-24,0.023382,0.023852,0.02316,0.023838,0.024911625,0.0146248,61089.2994611239,#7F7F7F,0.0292022255,0.0186125745
2014-12-25,0.024138,0.024138,0.023387,0.023388,0.02467075,0.01510195,51155.8538404176,#17BECF,0.0279967959,0.0209972041
2014-12-26,0.025308,0.025394,0.024146,0.024146,0.02434175,0.015605125,79491.860281334,#17BECF,0.0277059944,0.0220418056
2014-12-27,0.024074,0.025335,0.024067,0.025299,0.02443375,0.016073475,34809.005566171,#7F7F7F,0.0274131222,0.0219364778
2014-12-28,0.023764,0.024181,0.023611,0.024078,0.024378375,0.016531775,42318.2124221512,#7F7F7F,0.0257913371,0.0227230629
2014-12-29,0.024231,0.024294,0.023774,0.023778,0.024292125,0.01699515,47286.5337790434,#17BECF,0.0257403851,0.0229526149
2014-12-30,0.0242,0.024278,0.02404,0.024229,0.024121875,0.0174487,32872.1074380165,#7F7F7F,0.0257400035,0.0229515965
2014-12-31,0.024438,0.024438,0.024152,0.024194,0.024191875,0.017894925,26227.187167526,#17BECF,0.025635471,0.022959529
2015-01-01,0.02439,0.024455,0.024205,0.024455,0.024317875,0.0183131,16360.065600656,#7F7F7F,0.0251913747,0.0231692253
2015-01-02,0.024318,0.024423,0.024309,0.024377,0.024340375,0.018706075,18914.2199194013,#7F7F7F,0.0252149963,0.0232336037
2015-01-03,0.022106,0.024317,0.022106,0.024297,0.023940125,0.019044675,98210.4406043608,#7F7F7F,0.0257054588,0.0224879412
2015-01-04,0.018928,0.022142,0.018828,0.0221,0.023296875,0.019274375,200814.1377852916,#7F7F7F,0.0272163703,0.0199350297
2015-01-05,0.020316,0.020316,0.01889,0.018943,0.022865875,0.019507175,150222.9769639693,#17BECF,0.0270180369,0.0191349631
2015-01-06,0.020732,0.020745,0.020282,0.020325,0.0224285,0.01967035,84514.7597916265,#17BECF,0.0268702606,0.0186143394
2015-01-07,0.020843,0.020899,0.020492,0.020727,0.022008875,0.0198123,37780.6457803579,#17BECF,0.0266692245,0.0182311755
2015-01-08,0.020676,0.020917,0.020668,0.020843,0.021538625,0.01997965,39826.175275682,#7F7F7F,0.0262453686,0.0179440314
2015-01-09,0.020576,0.020665,0.020512,0.02065,0.021061875,0.020213775,53086.1197511664,#7F7F7F,0.0256945629,0.0177700371
2015-01-10,0.019233,0.020623,0.01923,0.020623,0.02042625,0.020380625,80607.8094940987,#7F7F7F,0.0249558573,0.0174677427
2015-01-11,0.018765,0.019287,0.018755,0.019244,0.020008625,0.0205208,29742.6059152678,#7F7F7F,0.0239330806,0.0173655194
2015-01-12,0.018434,0.018853,0.018434,0.018782,0.019946875,0.0206534,30413.475100358,#7F7F7F,0.0223940698,0.0177277302
2015-01-13,0.015648,0.020768,0.015599,0.018428,0.019363375,0.020711025,198967.2801635992,#7F7F7F,0.0226378634,0.0161923366
2015-01-14,0.014233,0.022335,0.014113,0.015611,0.018551,0.020722225,132538.4669430197,#7F7F7F,0.02355388,0.01433732
2015-01-15,0.016444,0.016536,0.014204,0.014204,0.018001125,0.020773175,139005.7163707127,#17BECF,0.0233035645,0.0138132355
2015-01-16,0.016403,0.017094,0.016361,0.016449,0.017467,0.0208134,100685.8501493629,#7F7F7F,0.0227783131,0.0134726869
2015-01-17,0.015361,0.016401,0.015361,0.016393,0.016815125,0.0208619,48026.5607707832,#7F7F7F,0.0220969818,0.0130576182
2015-01-18,0.015622,0.015806,0.015092,0.015386,0.01636375,0.02087575,74941.108692869,#17BECF,0.0211613929,0.0129824071
2015-01-19,0.015991,0.016017,0.015651,0.015657,0.016017,0.020877825,68384.7164029767,#17BECF,0.0199075901,0.0133192099
2015-01-20,0.016112,0.016114,0.01585,0.015947,0.01572675,0.020871275,63908.8877855015,#17BECF,0.0190363671,0.0135662329
2015-01-21,0.016653,0.016717,0.016108,0.016108,0.015852375,0.02087825,68575.632018255,#17BECF,0.0182440785,0.0139361215
2015-01-22,0.01701,0.017042,0.016671,0.0167,0.0161995,0.0208787,64998.8242210464,#17BECF,0.0175237322,0.0143716678
2015-01-23,0.016734,0.017013,0.016694,0.017013,0.01623575,0.020868875,64587.0682442931,#7F7F7F,0.0176891887,0.0144234113
2015-01-24,0.016736,0.016868,0.016598,0.01672,0.016277375,0.020831225,56503.8838432122,#17BECF,0.0173628618,0.0152503382
2015-01-25,0.016578,0.016918,0.016393,0.016703,0.0164295,0.0207072,53817.2276511039,#7F7F7F,0.0173873506,0.0152526494
2015-01-26,0.016019,0.017808,0.015831,0.016586,0.016479125,0.02045605,192226.7307572258,#7F7F7F,0.0173632141,0.0151999859
2015-01-27,0.015841,0.016065,0.015461,0.016007,0.016460375,0.020153575,83075.5634114008,#7F7F7F,0.017261941,0.015397259
2015-01-28,0.01497,0.015932,0.014918,0.015836,0.016317625,0.019944375,92203.0728122913,#7F7F7F,0.0174683082,0.0150604918
2015-01-29,0.014706,0.014989,0.014538,0.014966,0.01607425,0.01970685,74609.003127975,#7F7F7F,0.0176922317,0.0145795683
2015-01-30,0.014443,0.014815,0.014438,0.014691,0.015753375,0.0194449,55902.4440905629,#7F7F7F,0.0178589338,0.0140790662
2015-01-31,0.014298,0.01464,0.014271,0.014441,0.015448875,0.0191633,38999.7901804448,#7F7F7F,0.0178211829,0.0136458171
2015-02-01,0.014139,0.014331,0.014088,0.014286,0.01512425,0.018919825,60266.3554706839,#7F7F7F,0.0175435047,0.0133492953
2015-02-02,0.01367,0.014199,0.013534,0.014137,0.01476075,0.018677025,108468.1784930505,#7F7F7F,0.017295513,0.012984487
2015-02-03,0.013025,0.013711,0.012983,0.013658,0.0143865,0.0183992,97057.197696737,#7F7F7F,0.0169802735,0.0125575265
2015-02-04,0.013498,0.013526,0.013027,0.013027,0.014093625,0.01810395,46336.0497851534,#17BECF,0.0163926917,0.0125291083
2015-02-05,0.014466,0.014472,0.013503,0.013503,0.014030625,0.01786375,84454.5831605143,#17BECF,0.0159011163,0.0127100837
2015-02-06,0.015185,0.015494,0.014473,0.014473,0.0140905,0.017649275,117888.0474152124,#17BECF,0.0155899992,0.0128900008
2015-02-07,0.014577,0.015193,0.014459,0.015186,0.01410725,0.017407925,35554.9152774919,#7F7F7F,0.0154771263,0.0129242737
2015-02-08,0.014427,0.014651,0.014398,0.014576,0.014123375,0.0171636,30975.8092465516,#7F7F7F,0.0154117859,0.0129338141
2015-02-09,0.013994,0.014433,0.013994,0.01443,0.01410525,0.0169025,44687.5089323996,#7F7F7F,0.0153558604,0.0128999396
2015-02-10,0.013649,0.014007,0.013626,0.014003,0.014102625,0.016633975,62297.7507509708,#7F7F7F,0.0153192795,0.0128067205
2015-02-11,0.013776,0.01378,0.013588,0.013643,0.0141965,0.016370425,33219.1492450639,#17BECF,0.0152941475,0.0127592525
2015-02-12,0.014039,0.014068,0.013774,0.01378,0.014264125,0.01616875,38628.1786452026,#17BECF,0.0153061337,0.0128210663
2015-02-13,0.014566,0.014661,0.014031,0.014031,0.014276625,0.0160597,69028.559659481,#17BECF,0.015252645,0.013182755
2015-02-14,0.014956,0.015029,0.014564,0.014564,0.014248,0.0159257,54589.5961487029,#17BECF,0.0153578267,0.0133691733
2015-02-15,0.013712,0.015038,0.013566,0.014941,0.014139875,0.0157502,82726.0793465578,#7F7F7F,0.0153592649,0.0132169351
2015-02-16,0.01375,0.013853,0.01358,0.013746,0.01405525,0.015572875,28439.0545454545,#17BECF,0.0150540165,0.0132351835
2015-02-17,0.014031,0.014048,0.013722,0.013751,0.014059875,0.01540675,30520.7041550852,#17BECF,0.0149481531,0.0132318469
2015-02-18,0.013791,0.014049,0.013719,0.014028,0.014077625,0.015237125,27895.0039881082,#7F7F7F,0.0148676537,0.0131851463
2015-02-19,0.013758,0.013851,0.013758,0.013806,0.014075375,0.01510025,22434.5108300625,#7F7F7F,0.0148611606,0.0131444394
2015-02-20,0.013481,0.013765,0.013481,0.013741,0.014005625,0.01496815,76906.7576589274,#7F7F7F,0.0148809339,0.0130910661
2015-02-21,0.013286,0.013537,0.013244,0.013462,0.013845625,0.01483945,23665.5125696222,#7F7F7F,0.0149311898,0.0129428102
2015-02-22,0.01313,0.013376,0.01308,0.013289,0.013617375,0.0147765,44776.1614623001,#7F7F7F,0.0149580846,0.0127341154
2015-02-23,0.013334,0.013363,0.01311,0.013124,0.013570125,0.014754025,32952.3773811309,#17BECF,0.0147501628,0.0126956372
2015-02-24,0.013396,0.013424,0.013345,0.013351,0.013525875,0.014677825,46840.4747685876,#17BECF,0.0141315328,0.0130022672
2015-02-25,0.013401,0.013472,0.01339,0.013403,0.013447125,0.014602775,37521.6774867547,#7F7F7F,0.0140991706,0.0129724294
2015-02-26,0.013299,0.013414,0.013257,0.013405,0.013385625,0.014551225,62902.7746447101,#7F7F7F,0.0140500536,0.0129313464
2015-02-27,0.01336,0.013547,0.013287,0.013294,0.013335875,0.014494675,68150.0748502994,#17BECF,0.0138367755,0.0130104245
2015-02-28,0.012998,0.013368,0.012995,0.013357,0.0132755,0.01441985,40012.3095860902,#7F7F7F,0.013748376,0.012940224
2015-03-01,0.012239,0.012992,0.012142,0.012992,0.013144625,0.014323025,122311.4633548492,#7F7F7F,0.0139187848,0.0124660152
2015-03-02,0.012192,0.012235,0.011931,0.012233,0.013027375,0.0142115,105335.4658792651,#7F7F7F,0.0139917089,0.0121352911
2015-03-03,0.010593,0.012193,0.010593,0.012191,0.01268475,0.014051075,287926.9328802039,#7F7F7F,0.01459138,0.01099702
2015-03-04,0.010032,0.010222,0.00976,0.010222,0.01226425,0.013883525,284279.3062200957,#7F7F7F,0.0149631454,0.0100056546
2015-03-05,0.011543,0.011613,0.010056,0.010056,0.012032,0.0137537,267567.356839643,#17BECF,0.0147699882,0.0098406118
2015-03-06,0.010856,0.011664,0.010856,0.011552,0.011726625,0.01361065,90114.5910095799,#7F7F7F,0.0145398276,0.0095627724
2015-03-07,0.010535,0.010858,0.010522,0.010858,0.0113735,0.01347355,116779.3070716659,#7F7F7F,0.0142223242,0.0093070758
2015-03-08,0.009961,0.010528,0.009939,0.010528,0.010993875,0.01332655,73887.7622728642,#7F7F7F,0.013869009,0.008992791
2015-03-09,0.010643,0.010808,0.009963,0.009963,0.010794375,0.013218375,221872.5923141971,#17BECF,0.0132178938,0.0091005062
2015-03-10,0.010086,0.010705,0.010077,0.01064,0.010531125,0.013102875,162806.8609954392,#7F7F7F,0.0125622509,0.0091737491
2015-03-11,0.010229,0.010242,0.010044,0.010087,0.010485625,0.012997525,73886.4014077622,#17BECF,0.0120942373,0.0092397627
2015-03-12,0.010359,0.010367,0.010153,0.010227,0.0105265,0.01289905,66371.8505647263,#17BECF,0.0114303935,0.0095370065
2015-03-13,0.010511,0.010587,0.010333,0.010352,0.0103975,0.01280835,66749.7859385406,#17BECF,0.0114194022,0.0095315978
2015-03-14,0.011088,0.011098,0.010436,0.010487,0.0104265,0.0127438,71976.0101010101,#17BECF,0.0115406348,0.0096215652
2015-03-15,0.010817,0.011229,0.010817,0.011095,0.01046175,0.0126886,37640.195987797,#7F7F7F,0.0112231967,0.0097938033
2015-03-16,0.010968,0.011047,0.010796,0.010825,0.010587625,0.01262535,78400.4376367615,#17BECF,0.0112615925,0.0097778075
2015-03-17,0.010929,0.011033,0.010901,0.010966,0.010623375,0.012536925,73693.4760728337,#7F7F7F,0.011345139,0.009773061
2015-03-18,0.010575,0.010962,0.010516,0.010929,0.0106845,0.012421675,154382.0330969267,#7F7F7F,0.0112855008,0.0099554992
2015-03-19,0.01048,0.010636,0.010296,0.010594,0.010715875,0.01231925,264466.6030534351,#7F7F7F,0.0112747174,0.0099336826
2015-03-20,0.010446,0.010579,0.010339,0.01048,0.01072675,0.012219725,42809.1135362818,#7F7F7F,0.0112195182,0.0100608818
2015-03-21,0.010182,0.010453,0.010162,0.010445,0.010685625,0.012124425,38708.4069927323,#7F7F7F,0.0112302035,0.0100407965
2015-03-22,0.010196,0.010245,0.010122,0.010181,0.010574125,0.0120381,30019.6155355041,#17BECF,0.0112550943,0.0099833057
2015-03-23,0.010308,0.010381,0.010098,0.010198,0.0105105,0.0119514,65020.2755141638,#17BECF,0.0112625033,0.0099352967
2015-03-24,0.009757,0.010344,0.009757,0.010313,0.010359125,0.01184435,62392.4361996515,#7F7F7F,0.0112210046,0.0097105954
2015-03-25,0.009115,0.009827,0.009115,0.009764,0.010132375,0.011708075,127321.9967087219,#7F7F7F,0.0113900081,0.0092011919
2015-03-26,0.008764,0.009115,0.008736,0.009115,0.009906,0.011553275,69518.941122775,#7F7F7F,0.0114255589,0.0087248411
2015-03-27,0.008895,0.00896,0.008728,0.008764,0.009707875,0.01143285,49413.940415964,#17BECF,0.011262721,0.008480879
2015-03-28,0.008851,0.008908,0.008751,0.008888,0.0095085,0.011310375,21047.5652468648,#7F7F7F,0.0111297554,0.0082690446
2015-03-29,0.008498,0.008859,0.008464,0.008851,0.009298,0.01117205,49166.745116498,#7F7F7F,0.0109985318,0.0080038682
2015-03-30,0.008453,0.008638,0.008448,0.008499,0.009080125,0.0110386,115642.3754879924,#7F7F7F,0.0107705921,0.0078332079
2015-03-31,0.007772,0.008455,0.007772,0.008452,0.008763125,0.01088895,174983.2732887288,#7F7F7F,0.0106717776,0.0074500224
2015-04-01,0.007668,0.007772,0.007564,0.007772,0.008502,0.010743625,92339.3322900365,#7F7F7F,0.0104207204,0.0071954796
2015-04-02,0.007906,0.007924,0.007665,0.007666,0.008350875,0.010609125,47229.319504174,#17BECF,0.0098740136,0.0072617864
2015-04-03,0.00872,0.008722,0.007904,0.007905,0.008345375,0.010498875,115904.8165137615,#17BECF,0.0094840012,0.0074443988
2015-04-04,0.008844,0.008967,0.008714,0.008717,0.008339,0.010386625,34228.2903663501,#17BECF,0.0093924012,0.0074817988
2015-04-05,0.008739,0.008852,0.008716,0.008847,0.008325,0.0102702,25754.4341457833,#7F7F7F,0.0093862228,0.0074829772
2015-04-06,0.008786,0.008839,0.008736,0.008749,0.008361,0.010154825,61224.2203505577,#17BECF,0.0093541465,0.0074932535
2015-04-07,0.009071,0.00908,0.008774,0.008775,0.00843825,0.010049125,126265.0203946643,#17BECF,0.009429901,0.007461499
2015-04-08,0.009198,0.009269,0.009062,0.009067,0.0086165,0.009945075,102304.6314416177,#17BECF,0.0096098635,0.0074215365
2015-04-09,0.00878,0.009204,0.00878,0.009192,0.0087555,0.009839625,79940.0911161731,#7F7F7F,0.0096537238,0.0074430762
2015-04-10,0.008512,0.008776,0.008503,0.008776,0.00883125,0.00974645,58068.6090225564,#7F7F7F,0.0095868076,0.0076579924
2015-04-11,0.0083,0.008517,0.008264,0.008515,0.00877875,0.00964915,30842.2891566265,#7F7F7F,0.0094297041,0.0079414959
2015-04-12,0.00861,0.008701,0.008271,0.008299,0.0087495,0.009599575,23160.5110336818,#17BECF,0.009269888,0.008242112
2015-04-13,0.008194,0.008623,0.008162,0.008612,0.008681375,0.009553625,45465.950695631,#7F7F7F,0.0093291662,0.0080776338
2015-04-14,0.008159,0.008299,0.008139,0.008193,0.008603,0.009469025,78033.9502389999,#7F7F7F,0.0093375119,0.0079322881
2015-04-15,0.007949,0.008163,0.007881,0.00816,0.00846275,0.00939635,51465.3415523965,#7F7F7F,0.0093745588,0.0077372412
2015-04-16,0.00801,0.008014,0.007943,0.007955,0.00831425,0.009333225,30787.5156054931,#17BECF,0.0093456838,0.0076109162
2015-04-17,0.008025,0.008064,0.008008,0.008014,0.008219875,0.009284825,38883.2398753894,#17BECF,0.0091730259,0.0075743741
2015-04-18,0.0079,0.008044,0.007898,0.008042,0.008143375,0.00921625,23366.4556962025,#7F7F7F,0.0088453852,0.0076424148
2015-04-19,0.007846,0.007916,0.007841,0.007899,0.008086625,0.00916025,25111.1394341066,#7F7F7F,0.0086659073,0.0076350927
2015-04-20,0.007932,0.007954,0.007835,0.007841,0.008001875,0.009102825,89616.7423096319,#17BECF,0.008554919,0.007630081
