"total_audioBitRateIncoming, x; total_audioBitRateOutgoing, x; total_videoBitRateIncoming, x; total_videoBitRateOutgoing, x; total_callLegsActive, x; cmsc1.customer.com_audioBitRateIncoming, x; cmsc1.customer.com_audioBitRateOutgoing, x; cmsc1.customer.com_videoBitRateIncoming, x; cmsc1.customer.com_videoBitRateOutgoing, x; cmsc2.customer.com_audioBitRateIncoming, x; cmsc2.customer.com_audioBitRateOutgoing, x; cmsc2.customer.com_videoBitRateIncoming, x; cmsc2.customer.com_videoBitRateOutgoing, x; cmsc3.customer.com_audioBitRateIncoming, x; cmsc3.customer.com_audioBitRateOutgoing, x; cmsc3.customer.com_videoBitRateIncoming, x; cmsc3.customer.com_videoBitRateOutgoing, x; cmsc4.customer.com_audioBitRateIncoming, x; cmsc4.customer.com_audioBitRateOutgoing, x; cmsc4.customer.com_videoBitRateIncoming, x; cmsc4.customer.com_videoBitRateOutgoing, x","total_audioBitRateIncoming, y","total_audioBitRateOutgoing, y","total_videoBitRateIncoming, y","total_videoBitRateOutgoing, y","total_callLegsActive, y","cmsc1.customer.com_audioBitRateIncoming, y","cmsc1.customer.com_audioBitRateOutgoing, y","cmsc1.customer.com_videoBitRateIncoming, y","cmsc1.customer.com_videoBitRateOutgoing, y","cmsc2.customer.com_audioBitRateIncoming, y","cmsc2.customer.com_audioBitRateOutgoing, y","cmsc2.customer.com_videoBitRateIncoming, y","cmsc2.customer.com_videoBitRateOutgoing, y","cmsc3.customer.com_audioBitRateIncoming, y","cmsc3.customer.com_audioBitRateOutgoing, y","cmsc3.customer.com_videoBitRateIncoming, y","cmsc3.customer.com_videoBitRateOutgoing, y","cmsc4.customer.com_audioBitRateIncoming, y","cmsc4.customer.com_audioBitRateOutgoing, y","cmsc4.customer.com_videoBitRateIncoming, y","cmsc4.customer.com_videoBitRateOutgoing, y"
2018-01-10 00:39:44,3513819,3565779,11687185,17573720,59,1036507.0,1020067.0,2359735.0,2957177.0,757802.0,749692.0,2787969.0,4321064.0,1581910.0,1632048.0,6124514.0,9984763.0,137600.0,163972.0,414967.0,310716.0
2018-01-10 00:40:06,3514002,3563828,11635747,17130836,59,1037787.0,1020026.0,3173768.0,4022252.0,756119.0,747513.0,2751533.0,4553176.0,1582772.0,1632705.0,5199993.0,8217922.0,137324.0,163584.0,510453.0,337486.0
2018-01-10 00:40:28,3515263,3567936,9276219,14101706,59,1037126.0,1021896.0,3476166.0,4344245.0,756364.0,747527.0,2403459.0,2432045.0,1583671.0,1633836.0,3083405.0,7057114.0,138102.0,164677.0,313189.0,268302.0
2018-01-10 00:40:48,3509883,3564853,14991749,16757320,59,1035119.0,1020711.0,3040028.0,2585700.0,755866.0,747980.0,4676204.0,4627682.0,1581093.0,1632504.0,6728908.0,9229629.0,137805.0,163658.0,546609.0,314309.0
2018-01-10 00:41:04,3512546,3563738,5053360,11092388,59,1037347.0,1020758.0,1440355.0,2750977.0,757236.0,748455.0,1136455.0,2236087.0,1580433.0,1630113.0,2051142.0,5805632.0,137530.0,164412.0,425408.0,299692.0
2018-01-10 00:41:27,3193049,3602975,21408705,30982231,59,1036463.0,1019666.0,4587069.0,6993369.0,495018.0,785874.0,7524855.0,7492004.0,1545472.0,1633695.0,8880800.0,16200307.0,116096.0,163740.0,415981.0,296551.0
2018-01-10 00:41:48,3514340,3563675,12091683,13443051,59,1037426.0,1019302.0,4072251.0,4008273.0,756501.0,747418.0,2346277.0,2491937.0,1582334.0,1633539.0,5212780.0,6820684.0,138079.0,163416.0,460375.0,122157.0
2018-01-10 00:42:07,3514473,3564372,15599000,23183501,59,1037134.0,1020034.0,3532975.0,5484932.0,755744.0,746623.0,3739638.0,4989309.0,1583070.0,1632953.0,8054690.0,12578182.0,138525.0,164762.0,271697.0,131078.0
2018-01-10 00:42:29,3515747,3567391,8384074,15882975,59,1036181.0,1020482.0,2449060.0,3039757.0,756153.0,750003.0,2681694.0,3849249.0,1586020.0,1633176.0,2871159.0,8731107.0,137393.0,163730.0,382161.0,262862.0
2018-01-10 00:42:47,3515433,3565691,10111539,17466301,59,1034351.0,1019806.0,2104534.0,3668329.0,759708.0,748813.0,3148983.0,4608802.0,1583741.0,1632209.0,4361464.0,8914855.0,137633.0,164863.0,496558.0,274315.0
2018-01-10 00:43:06,3512547,3563479,2873654,9005064,59,1035863.0,1020232.0,789495.0,2453230.0,756211.0,747165.0,643459.0,1821575.0,1583115.0,1632450.0,956834.0,4439420.0,137358.0,163632.0,483866.0,290839.0
2018-01-10 00:43:29,3512914,3564437,13240766,23519290,59,1037562.0,1021700.0,3530161.0,4811437.0,756003.0,747384.0,3770787.0,6398057.0,1582070.0,1631785.0,5452091.0,12007809.0,137279.0,163568.0,487727.0,301987.0
2018-01-10 00:43:45,3510581,3560519,17986783,20625064,59,1035177.0,1019833.0,4147502.0,4204919.0,755865.0,747780.0,5172981.0,4464227.0,1582181.0,1629228.0,8209175.0,11676184.0,137358.0,163678.0,457125.0,279734.0
2018-01-10 00:44:06,3510969,3563474,8534963,15603344,59,1036043.0,1019450.0,2682318.0,3250080.0,754374.0,747940.0,1603880.0,3811708.0,1583182.0,1632326.0,3789908.0,8261780.0,137370.0,163758.0,458857.0,279776.0
2018-01-10 00:44:26,3518425,3562783,11200241,22215337,59,1037086.0,1018974.0,2554378.0,5683949.0,758320.0,749037.0,3140854.0,5314142.0,1584367.0,1630100.0,5075288.0,10963078.0,138652.0,164672.0,429721.0,254168.0
2018-01-10 00:44:47,3515744,3560826,13464863,17582168,59,1037025.0,1018903.0,4758322.0,4461539.0,757411.0,747490.0,2322971.0,3721944.0,1583869.0,1630727.0,5941166.0,9125140.0,137439.0,163706.0,442404.0,273545.0
2018-01-10 00:45:04,3510451,3563445,4676603,12163717,59,1034384.0,1020023.0,1255516.0,2607803.0,757979.0,747126.0,1378070.0,3077322.0,1580077.0,1632746.0,1593642.0,6217462.0,138011.0,163550.0,449375.0,261130.0
2018-01-10 00:45:25,3512173,3564889,13762412,17636400,59,1036362.0,1018536.0,3238224.0,3331214.0,757442.0,747752.0,2962464.0,4504638.0,1581032.0,1632965.0,7267029.0,9511009.0,137337.0,165636.0,294695.0,289539.0
2018-01-10 00:45:43,3582835,3621431,10282058,16117875,59,1036844.0,1022123.0,1838564.0,3108784.0,758486.0,747780.0,3155547.0,3981624.0,1581774.0,1630370.0,4698465.0,8698918.0,205731.0,221158.0,589482.0,328549.0
2018-01-10 00:46:03,3515099,3565721,12390652,15128340,59,1036153.0,1020040.0,4073938.0,3484171.0,757876.0,746146.0,2703655.0,3496748.0,1583928.0,1634890.0,5174134.0,7861405.0,137142.0,164645.0,438925.0,286016.0
2018-01-10 00:46:25,3514489,3567239,6111427,7923149,59,1035400.0,1021163.0,1416502.0,1956833.0,756249.0,748241.0,867611.0,1505424.0,1584600.0,1634149.0,3390269.0,4182620.0,138240.0,163686.0,437045.0,278272.0
2018-01-10 00:46:45,3514766,3563195,2816421,6264605,59,1037183.0,1018577.0,799056.0,1333662.0,758280.0,748673.0,643668.0,1281433.0,1581933.0,1631411.0,1082826.0,3379888.0,137370.0,164534.0,290871.0,269622.0
2018-01-10 00:47:04,1311774,1387465,4539960,9302769,27,693760.0,679461.0,2001112.0,4422259.0,412384.0,407634.0,1686356.0,3571741.0,137070.0,204090.0,530493.0,1071579.0,68560.0,96280.0,321999.0,237190.0
2018-01-10 00:47:19,1314118,1387932,424601,1725302,27,693834.0,679687.0,83712.0,536048.0,413017.0,407775.0,80129.0,546320.0,138022.0,203869.0,18226.0,462321.0,69245.0,96601.0,242534.0,180613.0
2018-01-10 00:47:38,1312033,1388974,348738,847769,27,692294.0,681588.0,55206.0,216033.0,412962.0,407860.0,57928.0,302276.0,137324.0,203411.0,14616.0,263462.0,69453.0,96115.0,220988.0,65998.0
2018-01-10 00:47:58,1313456,1388282,357392,846322,27,693114.0,680070.0,54192.0,294274.0,413497.0,408442.0,64634.0,212716.0,138149.0,203767.0,13823.0,262020.0,68696.0,96003.0,224743.0,77312.0
2018-01-10 00:48:18,1311734,1388266,398355,1061481,27,692634.0,680687.0,95096.0,212505.0,412634.0,407797.0,62174.0,206760.0,137290.0,204162.0,13685.0,561858.0,69176.0,95620.0,227400.0,80358.0
2018-01-10 00:48:40,1289233,1332685,349737,930700,27,692184.0,680773.0,109364.0,317984.0,390936.0,352265.0,23891.0,228652.0,137348.0,203729.0,13984.0,304097.0,68765.0,95918.0,202498.0,79967.0
2018-01-10 00:49:00,1312233,1387474,428900,926159,27,692252.0,679357.0,54995.0,234729.0,412998.0,407705.0,73219.0,219842.0,137703.0,203827.0,14209.0,232357.0,69280.0,96585.0,286477.0,239231.0
2018-01-10 00:49:19,1288192,1353544,251702,927387,27,693868.0,679226.0,56261.0,312303.0,412574.0,408438.0,65287.0,319105.0,137221.0,203770.0,14201.0,222218.0,44529.0,62110.0,115953.0,73761.0
2018-01-10 00:49:38,1312165,1388955,367149,749228,27,693328.0,680992.0,55706.0,215360.0,412163.0,408893.0,64742.0,250631.0,138080.0,203330.0,13824.0,227669.0,68594.0,95740.0,232877.0,55568.0
2018-01-10 00:49:58,1314892,1388958,425186,908364,27,694907.0,680522.0,55520.0,315488.0,412659.0,408318.0,169886.0,276901.0,137977.0,204186.0,14429.0,229304.0,69349.0,95932.0,185351.0,86671.0
2018-01-10 00:50:18,1310383,1386162,499815,1236573,27,691639.0,678028.0,114347.0,206886.0,411488.0,407624.0,63078.0,293847.0,137976.0,204098.0,13665.0,618575.0,69280.0,96412.0,308725.0,117265.0
2018-01-10 00:50:40,1311416,1387066,416819,912374,27,692241.0,678765.0,112134.0,312817.0,412913.0,408449.0,66545.0,204565.0,137165.0,203656.0,14238.0,265703.0,69097.0,96196.0,223902.0,129289.0
2018-01-10 00:50:58,1313861,1388546,632352,1051175,27,694217.0,681233.0,55319.0,218836.0,413898.0,407790.0,65871.0,441901.0,136672.0,203504.0,56715.0,281234.0,69074.0,96019.0,454447.0,109204.0
2018-01-10 00:51:19,1311252,1389140,711107,1137134,27,691856.0,681355.0,55313.0,321980.0,413147.0,408353.0,64063.0,467063.0,137587.0,203731.0,13969.0,219560.0,68662.0,95701.0,577762.0,128531.0
2018-01-10 00:51:38,1310127,1387814,486744,806748,27,692361.0,680870.0,55394.0,218160.0,411550.0,406600.0,65322.0,264118.0,137165.0,204567.0,13937.0,224430.0,69051.0,95777.0,352091.0,100040.0
2018-01-10 00:51:58,1310655,1387922,366893,946918,27,692872.0,680047.0,55077.0,305650.0,412002.0,407308.0,65934.0,266399.0,137187.0,204161.0,13855.0,243517.0,68594.0,96406.0,232027.0,131352.0
2018-01-10 00:52:18,1316091,1379662,434487,789894,27,693104.0,680148.0,117030.0,216040.0,416565.0,399926.0,69501.0,209693.0,137325.0,203789.0,13676.0,293838.0,69097.0,95799.0,234280.0,70323.0
2018-01-10 00:52:38,1308605,1385892,433635,902964,27,691023.0,678659.0,95617.0,321326.0,411116.0,407251.0,65721.0,215751.0,137461.0,204337.0,13989.0,305163.0,69005.0,95645.0,258308.0,60724.0
2018-01-10 00:52:58,1346995,1412979,606461,935439,27,691994.0,680326.0,54999.0,395898.0,414460.0,408381.0,71045.0,209348.0,137496.0,204386.0,60389.0,242965.0,103045.0,119886.0,420028.0,87228.0
2018-01-10 00:53:19,1311414,1388004,311772,1129113,27,692374.0,679176.0,54851.0,312615.0,412161.0,407888.0,66501.0,354555.0,137736.0,204745.0,13269.0,382197.0,69143.0,96195.0,177151.0,79746.0
2018-01-10 00:53:39,1311581,1386362,359779,944616,27,693011.0,680126.0,54684.0,209165.0,411783.0,406735.0,64767.0,296841.0,138216.0,203634.0,14057.0,382144.0,68571.0,95867.0,226271.0,56466.0
2018-01-10 00:54:01,1311851,1386282,367834,991417,27,693510.0,679633.0,54923.0,216778.0,412481.0,406825.0,67851.0,216243.0,137164.0,204016.0,13664.0,382173.0,68696.0,95808.0,231396.0,176223.0
2018-01-10 00:54:18,1314738,1387885,433552,905010,27,694708.0,680413.0,117899.0,212191.0,412636.0,407771.0,62833.0,257415.0,138045.0,203851.0,13835.0,279342.0,69349.0,95850.0,238985.0,156062.0
2018-01-10 00:54:39,1310589,1387140,966897,1526614,27,692343.0,679993.0,120756.0,310169.0,412293.0,408584.0,447321.0,759706.0,137325.0,202823.0,13687.0,288085.0,68628.0,95740.0,385133.0,168654.0
2018-01-10 00:54:58,1314446,1386868,480129,905458,27,695524.0,679804.0,54751.0,390563.0,412796.0,407626.0,61075.0,216804.0,137430.0,203634.0,136071.0,224962.0,68696.0,95804.0,228232.0,73129.0
2018-01-10 00:55:18,1312698,1387249,360251,944593,27,694168.0,679611.0,55983.0,313693.0,411891.0,407463.0,68355.0,319964.0,137290.0,204339.0,13475.0,234501.0,69349.0,95836.0,222438.0,76435.0
2018-01-10 00:55:39,1311368,1388806,778687,1379824,27,693623.0,681094.0,55884.0,210167.0,412456.0,407603.0,276975.0,747833.0,136661.0,203460.0,13458.0,236944.0,68628.0,96649.0,432370.0,184880.0
2018-01-10 00:55:59,1313179,1389122,357217,848651,27,691918.0,679930.0,55571.0,212735.0,414061.0,410091.0,63420.0,216459.0,137747.0,203470.0,13395.0,253350.0,69453.0,95631.0,224831.0,166107.0
2018-01-10 00:56:20,1313195,1389608,401628,794666,27,692853.0,679806.0,117762.0,215433.0,414366.0,410479.0,63699.0,203655.0,137382.0,203577.0,13710.0,317969.0,68594.0,95746.0,206457.0,57609.0
2018-01-10 00:56:38,1311811,1388798,420821,944104,27,693445.0,681108.0,109967.0,306243.0,412345.0,408460.0,64378.0,246679.0,137393.0,203546.0,14165.0,281161.0,68628.0,95684.0,232311.0,110021.0
2018-01-10 00:57:02,1312178,1385717,424291,1141535,27,693291.0,679825.0,54638.0,209285.0,413392.0,406736.0,63780.0,285686.0,137313.0,203421.0,13255.0,512711.0,68182.0,95735.0,292618.0,133853.0
2018-01-10 00:57:18,1314418,1387610,375029,972753,27,694634.0,680366.0,55789.0,325965.0,413008.0,407272.0,65338.0,324391.0,138114.0,204208.0,13263.0,246316.0,68662.0,95764.0,240639.0,76081.0
2018-01-10 00:57:38,1310938,1388935,422992,841117,27,692836.0,681891.0,56228.0,213786.0,412872.0,407630.0,69969.0,267729.0,136739.0,203828.0,13302.0,242978.0,68491.0,95586.0,283493.0,116624.0
2018-01-10 00:57:58,1314494,1388944,355655,821862,27,694028.0,680683.0,56024.0,309272.0,412868.0,408869.0,66480.0,212689.0,139073.0,203454.0,13027.0,237604.0,68525.0,95938.0,220124.0,62297.0
2018-01-10 00:58:19,1312277,1386100,410705,1133892,27,690072.0,678085.0,106763.0,210660.0,414444.0,407838.0,61394.0,496769.0,139122.0,204386.0,13849.0,296310.0,68639.0,95791.0,228699.0,130153.0
2018-01-10 00:58:39,1311965,1386328,415897,926552,27,692490.0,679765.0,110366.0,311778.0,412284.0,406666.0,58336.0,221392.0,138163.0,204077.0,13649.0,320238.0,69028.0,95820.0,233546.0,73144.0
2018-01-10 00:58:59,1312818,1385677,378119,761927,27,692238.0,679137.0,55178.0,232613.0,413235.0,406716.0,66106.0,211490.0,138271.0,203900.0,14302.0,245748.0,69074.0,95924.0,242533.0,72076.0
2018-01-10 00:59:19,1313925,1388273,635005,1075025,27,695360.0,680290.0,55311.0,314577.0,412201.0,408366.0,336621.0,398744.0,137313.0,203947.0,13791.0,283539.0,69051.0,95670.0,229282.0,78165.0
2018-01-10 00:59:40,1313921,1388099,308959,1186645,27,693350.0,679669.0,55021.0,208859.0,414528.0,407591.0,60231.0,567159.0,137381.0,204412.0,13281.0,287546.0,68662.0,96427.0,180426.0,123081.0
2018-01-10 00:59:58,1311625,1389076,385312,852752,27,692996.0,680519.0,55197.0,319539.0,412654.0,408144.0,68014.0,214212.0,137427.0,204089.0,13078.0,241502.0,68548.0,96324.0,249023.0,77499.0
2018-01-10 01:00:18,1312223,1375656,763081,905061,27,693209.0,678487.0,93711.0,214917.0,413012.0,408024.0,66483.0,275283.0,137256.0,204071.0,14203.0,276032.0,68746.0,85074.0,588684.0,138829.0
2018-01-10 01:00:40,1312181,1391548,424715,854203,27,692424.0,681565.0,101660.0,301487.0,413657.0,410012.0,62122.0,213294.0,137404.0,204129.0,13876.0,276768.0,68696.0,95842.0,247057.0,62654.0
2018-01-10 01:00:59,1312721,1386748,410485,1062196,27,692670.0,679847.0,82674.0,404279.0,414018.0,406810.0,81702.0,218038.0,137325.0,204220.0,20551.0,372577.0,68708.0,95871.0,225558.0,67302.0
2018-01-10 01:01:18,1311794,1387838,420664,887632,27,691515.0,679706.0,82457.0,322926.0,413033.0,407883.0,84362.0,311327.0,138629.0,203980.0,19765.0,191553.0,68617.0,96269.0,234080.0,61826.0
2018-01-10 01:01:39,1311616,1386301,338206,720754,27,693579.0,679910.0,78224.0,215821.0,411752.0,407142.0,77557.0,196859.0,137782.0,203649.0,19406.0,266559.0,68503.0,95600.0,163019.0,41515.0
2018-01-10 01:01:58,1316674,1389969,407881,732530,27,696919.0,681343.0,77770.0,213401.0,413209.0,408127.0,86930.0,197613.0,137907.0,204764.0,19339.0,261003.0,68639.0,95735.0,223842.0,60513.0
2018-01-10 01:02:27,1309382,1385984,621564,864395,27,691800.0,679011.0,111592.0,241840.0,411595.0,406646.0,61482.0,237340.0,137393.0,203937.0,14570.0,327386.0,68594.0,96390.0,433920.0,57829.0
2018-01-10 01:02:43,1314254,1391566,416612,1275448,27,694964.0,681734.0,56207.0,346454.0,413303.0,409835.0,64695.0,242181.0,137210.0,204048.0,71974.0,551822.0,68777.0,95949.0,223736.0,134991.0
2018-01-10 01:02:59,1311995,1386715,702584,1025402,27,691871.0,678494.0,56681.0,401998.0,413269.0,408406.0,373651.0,244042.0,138216.0,203550.0,14446.0,262989.0,68639.0,96265.0,257806.0,116373.0
2018-01-10 01:03:20,1309919,1387097,361137,1259254,27,691836.0,679957.0,57292.0,341637.0,412131.0,407146.0,60667.0,337234.0,137335.0,204245.0,14832.0,447126.0,68617.0,95749.0,228346.0,133257.0
2018-01-10 01:03:39,1310696,1389034,370692,730450,27,691920.0,680775.0,56036.0,215444.0,412778.0,408399.0,68967.0,215316.0,137404.0,203462.0,15694.0,233387.0,68594.0,96398.0,229995.0,66303.0
2018-01-10 01:03:59,1312861,1388160,284637,646918,27,694029.0,680560.0,52513.0,215950.0,412308.0,407588.0,65694.0,169569.0,137828.0,204232.0,13702.0,234559.0,68696.0,95780.0,152728.0,26840.0
2018-01-10 01:04:19,1311343,1388335,422001,766190,27,691788.0,680151.0,115102.0,219044.0,413032.0,408334.0,64626.0,205274.0,137347.0,204301.0,14443.0,291115.0,69176.0,95549.0,227830.0,50757.0
2018-01-10 01:04:39,1313145,1386912,442437,1235482,27,693320.0,680059.0,87893.0,304171.0,413153.0,406689.0,67158.0,497630.0,137358.0,203678.0,13685.0,260954.0,69314.0,96486.0,273701.0,172727.0
2018-01-10 01:04:59,1310078,1387043,659758,1152484,27,691796.0,679524.0,53357.0,300239.0,412421.0,407701.0,381058.0,206923.0,137165.0,203968.0,14377.0,515482.0,68696.0,95850.0,210966.0,129840.0
2018-01-10 01:05:20,1314411,1389481,481652,1161752,27,694352.0,680048.0,52477.0,326694.0,413384.0,408364.0,60013.0,413991.0,137222.0,205150.0,13898.0,210510.0,69453.0,95919.0,355264.0,210557.0
2018-01-10 01:05:39,1303299,1388585,333079,799850,27,683956.0,679253.0,53338.0,207854.0,412875.0,409445.0,63864.0,314320.0,137737.0,203974.0,13430.0,212879.0,68731.0,95913.0,202447.0,64797.0
2018-01-10 01:06:00,1311179,1386828,1353303,1150446,27,693164.0,680131.0,52781.0,244491.0,412063.0,406558.0,617692.0,612362.0,137290.0,203606.0,13461.0,236583.0,68662.0,96533.0,669369.0,57010.0
2018-01-10 01:06:19,1315176,1387424,417387,798517,27,694665.0,680156.0,103816.0,219423.0,414033.0,407569.0,66343.0,214217.0,137747.0,203615.0,14388.0,295204.0,68731.0,96084.0,232840.0,69673.0
2018-01-10 01:06:41,1313345,1388078,352241,864754,27,693305.0,680490.0,53591.0,331411.0,412852.0,407964.0,63089.0,209132.0,138697.0,203779.0,14001.0,261491.0,68491.0,95845.0,221560.0,62720.0
2018-01-10 01:07:01,1310247,1389856,369306,1342978,27,691845.0,680093.0,52154.0,269409.0,412267.0,409092.0,67848.0,228693.0,137335.0,204660.0,13232.0,737093.0,68800.0,96011.0,236072.0,107783.0
2018-01-10 01:07:19,1288109,1357950,237635,917015,27,691395.0,678454.0,53234.0,305005.0,407157.0,406870.0,57046.0,310896.0,137828.0,203299.0,13748.0,257464.0,51729.0,69327.0,113607.0,43650.0
2018-01-10 01:07:39,1311390,1386560,356850,798177,27,692788.0,679427.0,53228.0,212214.0,412078.0,407913.0,61941.0,303196.0,137747.0,203304.0,14270.0,226790.0,68777.0,95916.0,227411.0,55977.0
2018-01-10 01:08:01,1311146,1387282,352099,768227,27,691350.0,678908.0,52751.0,227698.0,413259.0,407949.0,58597.0,206057.0,137977.0,203945.0,14128.0,227959.0,68560.0,96480.0,226623.0,106513.0
2018-01-10 01:08:19,1314024,1388632,406909,844347,27,694102.0,681124.0,114523.0,213709.0,413432.0,406987.0,57869.0,214490.0,137896.0,204143.0,14230.0,274228.0,68594.0,96378.0,220287.0,141920.0
2018-01-10 01:08:40,1311994,1389395,404724,1113760,27,691350.0,681160.0,104128.0,307254.0,414100.0,408114.0,62143.0,208308.0,137813.0,204121.0,13499.0,457690.0,68731.0,96000.0,224954.0,140508.0
2018-01-10 01:09:00,1311795,1386316,354560,1205384,27,693103.0,679665.0,52614.0,317643.0,412592.0,406840.0,61512.0,224341.0,137404.0,203738.0,14291.0,458243.0,68696.0,96073.0,226143.0,205157.0
2018-01-10 01:09:18,1312292,1388593,346174,890826,27,693728.0,679905.0,53260.0,329641.0,412349.0,409257.0,61716.0,296052.0,137553.0,203618.0,14220.0,223625.0,68662.0,95813.0,216978.0,41508.0
2018-01-10 01:09:39,1310884,1388476,370896,695943,27,693374.0,679252.0,53235.0,211739.0,411648.0,408967.0,65696.0,201446.0,137302.0,204252.0,14632.0,223636.0,68560.0,96005.0,237333.0,59122.0
2018-01-10 01:10:01,1311784,1387210,340107,789950,27,693341.0,679825.0,53156.0,216005.0,412434.0,407565.0,52425.0,213174.0,137347.0,203863.0,13746.0,228148.0,68662.0,95957.0,220780.0,132623.0
2018-01-10 01:10:18,1311018,1389055,351520,718652,27,692724.0,678910.0,93476.0,227270.0,412137.0,408705.0,62790.0,168847.0,137461.0,204777.0,13946.0,302959.0,68696.0,96663.0,181308.0,19576.0
2018-01-10 01:10:39,1313362,1387597,399669,869253,27,693880.0,679316.0,106118.0,296928.0,412867.0,408379.0,63725.0,209699.0,137919.0,204066.0,14006.0,302998.0,68696.0,95836.0,215820.0,59628.0
2018-01-10 01:10:59,1316384,1391536,333057,930444,27,693348.0,679029.0,52082.0,289725.0,413489.0,408859.0,66235.0,209732.0,137416.0,204210.0,14560.0,359691.0,72131.0,99438.0,200180.0,71296.0
2018-01-10 01:11:19,1312116,1389189,350913,924393,27,693210.0,679973.0,53305.0,303076.0,412416.0,408714.0,60572.0,294933.0,137851.0,204050.0,13872.0,260155.0,68639.0,96452.0,223164.0,66229.0
2018-01-10 01:11:39,1310251,1388536,356360,860484,27,692105.0,679273.0,53317.0,206608.0,412103.0,409795.0,67369.0,202980.0,137404.0,203736.0,14073.0,363787.0,68639.0,95732.0,221601.0,87109.0
2018-01-10 01:11:59,1310232,1386968,314953,745489,27,692260.0,678123.0,53275.0,218751.0,412673.0,408277.0,63667.0,177083.0,136739.0,204240.0,14083.0,249503.0,68560.0,96328.0,183928.0,100152.0
2018-01-10 01:12:22,1313323,1388476,409961,805036,27,693427.0,679372.0,113060.0,218372.0,413919.0,408436.0,62275.0,207508.0,137349.0,204173.0,13708.0,294325.0,68628.0,96495.0,220918.0,84831.0
2018-01-10 01:12:39,1312522,1388241,443490,850938,27,692494.0,679354.0,113282.0,292345.0,413389.0,408790.0,86066.0,205008.0,138045.0,204168.0,14121.0,295872.0,68594.0,95929.0,230021.0,57713.0
2018-01-10 01:13:02,1309888,1388300,355866,1201203,27,691579.0,680294.0,52525.0,210159.0,412344.0,408044.0,63653.0,218771.0,137348.0,203721.0,13981.0,587406.0,68617.0,96241.0,225707.0,184867.0
2018-01-10 01:13:19,1312799,1389340,350585,1075402,27,692592.0,681660.0,53249.0,313102.0,413509.0,407250.0,64209.0,300654.0,138104.0,204431.0,13892.0,294700.0,68594.0,95999.0,219235.0,166946.0
2018-01-10 01:13:39,1312744,1385469,358071,774473,27,691456.0,678677.0,53297.0,208316.0,413063.0,407751.0,68489.0,297878.0,138945.0,203377.0,14173.0,218179.0,69280.0,95664.0,222112.0,50100.0
2018-01-10 01:14:01,1311749,1388333,398527,713032,27,693016.0,679593.0,53294.0,207800.0,412471.0,408732.0,57035.0,170559.0,137188.0,204301.0,14051.0,253343.0,69074.0,95707.0,274147.0,81330.0
2018-01-10 01:14:18,1312941,1388589,409718,824468,27,693027.0,680366.0,111378.0,228958.0,413205.0,407288.0,60240.0,224947.0,137978.0,204435.0,13536.0,264307.0,68731.0,96500.0,224564.0,106256.0
2018-01-10 01:14:38,1312620,1387335,1657137,1115982,27,692395.0,679182.0,904023.0,325252.0,413141.0,408491.0,86033.0,214129.0,137941.0,203919.0,435358.0,517170.0,69143.0,95743.0,231723.0,59431.0
2018-01-10 01:15:00,1311969,1386366,976486,972900,27,693642.0,678799.0,85688.0,428885.0,412397.0,406991.0,79214.0,209545.0,137370.0,203933.0,163879.0,276068.0,68560.0,96643.0,647705.0,58402.0
2018-01-10 01:15:19,1311194,1387966,861727,1424535,27,691626.0,680354.0,86892.0,415434.0,412963.0,408434.0,465919.0,578284.0,138011.0,203476.0,110594.0,277050.0,68594.0,95702.0,198322.0,153767.0
2018-01-10 01:15:38,1310978,1389099,672285,1394701,27,692012.0,679904.0,78198.0,310172.0,412945.0,407969.0,78012.0,447241.0,137496.0,204888.0,327195.0,523871.0,68525.0,96338.0,188880.0,113417.0
2018-01-10 01:16:01,1310626,1389484,489642,927610,27,689691.0,679980.0,77895.0,348239.0,413783.0,408702.0,76124.0,220540.0,138421.0,204936.0,107086.0,286161.0,68731.0,95866.0,228537.0,72670.0
2018-01-10 01:16:18,1313653,1386904,544458,1025428,27,693861.0,678699.0,119778.0,314039.0,413530.0,408302.0,75796.0,236904.0,137027.0,204033.0,107356.0,371739.0,69235.0,95870.0,241528.0,102746.0
2018-01-10 01:16:40,1311881,1388813,544044,1448620,27,692778.0,681566.0,133040.0,603645.0,413014.0,407312.0,77985.0,245743.0,137461.0,204012.0,101541.0,527748.0,68628.0,95923.0,231478.0,71484.0
2018-01-10 01:17:01,1311629,1387204,483272,1148657,27,692559.0,679524.0,78392.0,287553.0,413026.0,407196.0,71140.0,272153.0,137313.0,204656.0,91169.0,460389.0,68731.0,95828.0,242571.0,128562.0
2018-01-10 01:17:19,1312684,1387883,477681,1199995,27,692265.0,679136.0,80533.0,390457.0,413787.0,408947.0,71274.0,480714.0,137604.0,203501.0,94255.0,263480.0,69028.0,96299.0,231619.0,65344.0
2018-01-10 01:17:39,1314809,1388112,466683,1001020,27,695213.0,679698.0,62776.0,352486.0,413723.0,407840.0,67523.0,225446.0,137188.0,204794.0,111534.0,373641.0,68685.0,95780.0,224850.0,49447.0
2018-01-10 01:18:01,1313576,1388702,539316,988342,27,693702.0,681105.0,58894.0,346325.0,413441.0,407975.0,61956.0,271547.0,137839.0,203631.0,100485.0,248749.0,68594.0,95991.0,317981.0,121721.0
2018-01-10 01:18:18,1265566,1363218,348008,953117,27,693118.0,680686.0,98810.0,342325.0,391038.0,407195.0,55866.0,216346.0,137359.0,203699.0,100752.0,358281.0,44051.0,71638.0,92580.0,36165.0
