"close, x; MA7, x","close, y","MA7, y","close (1), x; MA7 (1), x; ratio, x","close (1), y","MA7 (1), y","ratio, y"
2016-08-23 00:00:00,515.7,512.7714285714,2016-08-21 00:00:00,1761344.39,1593082.7471428576,0.000320681
2016-08-24 00:00:00,515.0,513.7142857143,2016-08-22 00:00:00,1718121.22,1613150.6500000006,0.000317657
2016-08-25 00:00:00,510.9,514.2857142857,2016-08-23 00:00:00,1588451.69,1630131.1828571435,0.0003145584
2016-08-26 00:00:00,516.4,515.3714285714,2016-08-24 00:00:00,1653286.46,1676441.7285714294,0.0003064313
2016-08-27 00:00:00,507.7,514.1714285714,2016-08-25 00:00:00,1404753.2,1639393.2928571436,0.0003137049
2016-08-28 00:00:00,511.5,513.7142857143,2016-08-26 00:00:00,1426364.78,1605432.2257142863,0.0003210172
2016-08-29 00:00:00,511.7,512.7,2016-08-27 00:00:00,1556034.31,1586908.0071428579,0.0003240083
2016-08-30 00:00:00,515.9,512.7285714286,2016-08-28 00:00:00,1642480.66,1569927.4742857148,0.0003272217
2016-08-31 00:00:00,514.2,512.6142857143,2016-08-29 00:00:00,1635101.52,1558067.5171428577,0.0003290615
2016-09-01 00:00:00,509.7,512.4428571429,2016-08-30 00:00:00,1810682.89,1589814.831428572,0.0003225084
2016-09-02 00:00:00,512.9,511.9428571429,2016-08-31 00:00:00,1481467.82,1565269.3114285718,0.0003274927
2016-09-03 00:00:00,532.8,515.5285714286,2016-09-01 00:00:00,1547310.83,1585634.6871428578,0.0003231784
2016-09-04 00:00:00,541.9,519.8714285714,2016-09-02 00:00:00,1678996.86,1621724.9842857148,0.000315678
2016-09-05 00:00:00,543.0,524.3428571429,2016-09-03 00:00:00,1382703.3,1596963.4114285721,0.000322818
2016-09-06 00:00:00,542.9,528.2,2016-09-04 00:00:00,1964316.59,1642939.9728571435,0.0003164275
2016-09-07 00:00:00,545.9,532.7285714286,2016-09-05 00:00:00,1536337.0,1628830.7557142864,0.0003219137
2016-09-08 00:00:00,556.0,539.3428571429,2016-09-06 00:00:00,1492441.65,1583367.721428572,0.0003335928
2016-09-09 00:00:00,554.5,545.2857142857,2016-09-07 00:00:00,1668023.03,1610018.4657142863,0.0003308835
2016-09-10 00:00:00,555.9,548.5857142857,2016-09-08 00:00:00,1580232.34,1614721.538571429,0.000334016
2016-09-11 00:00:00,541.1,548.4714285714,2016-09-09 00:00:00,1569258.5,1599044.6300000006,0.0003410072
2016-09-12 00:00:00,542.2,548.3571428571,2016-09-10 00:00:00,1700944.53,1644507.6628571432,0.0003335866
2016-09-13 00:00:00,544.7,548.6142857143,2016-09-11 00:00:00,1799709.05,1620992.3000000005,0.0003383554
2016-09-14 00:00:00,542.8,548.1714285714,2016-09-12 00:00:00,1829872.71,1662925.9728571433,0.0003297544
2016-09-15 00:00:00,540.7,545.9857142857,2016-09-13 00:00:00,1863551.35,1715941.6442857145,0.0003197162
2016-09-16 00:00:00,544.6,544.5714285714,2016-09-14 00:00:00,1751289.22,1727836.8142857146,0.0003172588
2016-09-17 00:00:00,542.9,542.7142857143,2016-09-15 00:00:00,1728836.79,1749066.0214285718,0.0003121584
2016-09-18 00:00:00,544.5,543.2,2016-09-16 00:00:00,1571669.81,1749410.4942857146,0.0003112885
2016-09-19 00:00:00,543.2,543.3428571429,2016-09-17 00:00:00,1829872.71,1767828.8057142862,0.0003069948
2016-09-20 00:00:00,539.0,542.5285714286,2016-09-18 00:00:00,1627800.88,1743270.495714286,0.0003115982
2016-09-21 00:00:00,533.9,541.2571428571,2016-09-19 00:00:00,1493086.32,1695158.1542857145,0.0003205264
2016-09-22 00:00:00,531.4,539.9285714286,2016-09-20 00:00:00,1717610.58,1674309.4728571433,0.0003240312
2016-09-23 00:00:00,537.9,538.9714285714,2016-09-21 00:00:00,1863551.35,1690346.9200000002,0.0003202048
2016-09-24 00:00:00,538.9,538.4,2016-09-22 00:00:00,1582896.02,1669498.238571429,0.0003234077
2016-09-25 00:00:00,535.9,537.1714285714,2016-09-23 00:00:00,1526764.96,1663083.2600000002,0.0003240796
2016-09-26 00:00:00,541.4,536.9142857143,2016-09-24 00:00:00,1874777.56,1669498.238571429,0.0003224921
2016-09-27 00:00:00,542.5,537.4142857143,2016-09-25 00:00:00,2230413.26,1755585.7214285715,0.0003059785
2016-09-28 00:00:00,539.7,538.2428571429,2016-09-26 00:00:00,1834694.78,1804386.93,0.0002975605
2016-09-29 00:00:00,541.9,539.7428571429,2016-09-27 00:00:00,2026558.28,1848522.3157142855,0.0002907264
2016-09-30 00:00:00,546.0,540.9,2016-09-28 00:00:00,1774737.43,1835834.6128571427,0.000293187
2016-10-01 00:00:00,550.6,542.5714285714,2016-09-29 00:00:00,1714780.09,1854675.1942857143,0.0002910175
2016-10-02 00:00:00,546.0,544.0142857143,2016-09-30 00:00:00,1702788.62,1879821.4314285715,0.0002877401
2016-10-03 00:00:00,547.3,544.8571428571,2016-10-01 00:00:00,1882660.65,1880947.587142857,0.0002884564
2016-10-04 00:00:00,547.1,545.5142857143,2016-10-02 00:00:00,1690797.15,1803859.5714285714,0.0003015835
2016-10-05 00:00:00,550.4,547.0428571429,2016-10-03 00:00:00,1822703.31,1802146.5042857144,0.0003023379
2016-10-06 00:00:00,551.2,548.3714285714,2016-10-04 00:00:00,1894652.12,1783302.7671428577,0.0003059011
2016-10-07 00:00:00,556.0,549.8,2016-10-05 00:00:00,2002575.35,1815851.0414285718,0.0003012598
2016-10-08 00:00:00,555.4,550.4857142857,2016-10-06 00:00:00,1930626.53,1846686.2471428574,0.0002969489
2016-10-09 00:00:00,552.6,551.4285714286,2016-10-07 00:00:00,1726771.55,1850112.3800000006,0.0002971711
2016-10-10 00:00:00,558.0,552.9571428571,2016-10-08 00:00:00,2171858.8,1891426.4014285721,0.0002910426
2016-10-11 00:00:00,581.1,557.8142857143,2016-10-09 00:00:00,2056197.68,1943626.4771428576,0.0002837112
2016-10-12 00:00:00,577.4,561.6714285714,2016-10-10 00:00:00,1606404.44,1912726.6385714288,0.0002890937
2016-10-13 00:00:00,574.1,564.9428571429,2016-10-11 00:00:00,1786321.73,1897250.8685714288,0.0002940119
2016-10-14 00:00:00,583.3,568.8428571429,2016-10-12 00:00:00,1863429.15,1877372.8400000003,0.0002991795
2016-10-15 00:00:00,582.8,572.7571428571,2016-10-13 00:00:00,1644958.14,1836563.0700000005,0.0003076087
2016-10-16 00:00:00,583.9,577.2285714286,2016-10-14 00:00:00,1747768.03,1839562.5671428575,0.0003092272
2016-10-17 00:00:00,581.6,580.6,2016-10-15 00:00:00,1824875.44,1789993.5157142861,0.0003199772
2016-10-18 00:00:00,581.9,580.7142857143,2016-10-16 00:00:00,1670660.61,1734916.7914285718,0.0003327125
2016-10-19 00:00:00,576.9,580.6428571429,2016-10-17 00:00:00,1606404.44,1734916.7914285718,0.0003346558
2016-10-20 00:00:00,579.6,581.4285714286,2016-10-18 00:00:00,1991941.5,1764291.0442857146,0.0003291488
2016-10-21 00:00:00,581.7,581.2,2016-10-19 00:00:00,1619255.67,1729409.1185714288,0.0003357464
2016-10-22 00:00:00,602.6,584.0285714286,2016-10-20 00:00:00,1722065.56,1740424.4642857146,0.0003340729
2016-10-23 00:00:00,600.2,586.3571428571,2016-10-21 00:00:00,2107602.62,1791829.405714286,0.0003243612
2016-10-24 00:00:00,600.0,588.9857142857,2016-10-22 00:00:00,1878507.28,1799491.0971428573,0.0003245521
2016-10-25 00:00:00,604.2,592.1714285714,2016-10-23 00:00:00,1815470.12,1820178.1700000002,0.0003221427
2016-10-26 00:00:00,621.0,598.4714285714,2016-10-24 00:00:00,1802862.69,1848243.6342857145,0.0003186732
2016-10-27 00:00:00,630.7,605.7714285714,2016-10-25 00:00:00,1752432.96,1814028.1285714288,0.00032644
2016-10-28 00:00:00,628.0,612.3857142857,2016-10-26 00:00:00,1752432.96,1833053.455714286,0.0003264888
2016-10-29 00:00:00,642.0,618.0142857143,2016-10-27 00:00:00,2042403.89,1878816.0742857147,0.0003224219
2016-10-30 00:00:00,629.0,622.1285714286,2016-10-28 00:00:00,1916329.57,1851491.3528571432,0.0003307527
2016-10-31 00:00:00,634.8,627.1,2016-10-29 00:00:00,1878507.28,1851491.3528571432,0.0003337927
2016-11-01 00:00:00,659.5,635.0,2016-10-30 00:00:00,2130655.91,1896517.8942857145,0.0003280373
2016-11-02 00:00:00,669.3,641.9,2016-10-31 00:00:00,1853292.41,1903722.1400000004,0.0003294073
2016-11-03 00:00:00,621.1,640.5285714286,2016-11-01 00:00:00,1815470.12,1912727.4485714287,0.0003319867
2016-11-04 00:00:00,632.8,641.2142857143,2016-11-02 00:00:00,1676788.37,1901921.0785714288,0.0003375009
2016-11-05 00:00:00,629.4,639.4142857143,2016-11-03 00:00:00,1966759.3,1891114.7085714287,0.0003387042
2016-11-06 00:00:00,639.0,640.8428571429,2016-11-04 00:00:00,1462462.04,1826276.49,0.0003511047
2016-11-07 00:00:00,632.3,640.4857142857,2016-11-05 00:00:00,1885928.48,1827336.6614285714,0.000349916
2016-11-08 00:00:00,643.9,638.2571428571,2016-11-06 00:00:00,1949214.67,1801416.4842857143,0.0003557439
2016-11-09 00:00:00,661.9,637.2,2016-11-07 00:00:00,1847956.77,1800654.25,0.0003556961
2016-11-10 00:00:00,657.7,642.4285714286,2016-11-08 00:00:00,2139073.24,1846883.2671428572,0.0003455861
2016-11-11 00:00:00,661.9,646.5857142857,2016-11-09 00:00:00,1860614.01,1873144.0728571431,0.0003401767
2016-11-12 00:00:00,647.6,649.1857142857,2016-11-10 00:00:00,2126416.01,1895952.1742857143,0.0003388422
2016-11-13 00:00:00,648.0,650.4714285714,2016-11-11 00:00:00,2063129.82,1981761.857142857,0.0003262681
2016-11-14 00:00:00,655.5,653.7857142857,2016-11-12 00:00:00,2126416.01,2016117.2185714284,0.000321998
2016-11-15 00:00:00,660.4,656.1428571429,2016-11-13 00:00:00,1809985.05,1996227.2728571428,0.0003258504
2016-11-16 00:00:00,692.8,660.5571428571,2016-11-14 00:00:00,2177044.96,2043239.8714285716,0.000319975
2016-11-17 00:00:00,690.4,665.2285714286,2016-11-15 00:00:00,1974529.15,2019733.5728571431,0.000324866
2016-11-18 00:00:00,705.5,671.4571428571,2016-11-16 00:00:00,2177044.96,2064937.9942857146,0.000319892
2016-11-19 00:00:00,705.9,679.7857142857,2016-11-17 00:00:00,2012500.86,2048664.4014285717,0.0003247133
2016-11-20 00:00:00,688.7,685.6,2016-11-18 00:00:00,2073243.13,2050109.1600000001,0.0003275226
2016-11-21 00:00:00,694.5,691.1714285714,2016-11-19 00:00:00,1989192.73,2030505.8342857144,0.0003347864
2016-11-22 00:00:00,705.3,697.5857142857,2016-11-20 00:00:00,1807083.54,2030091.3328571431,0.0003377188
2016-11-23 00:00:00,702.9,699.0285714286,2016-11-21 00:00:00,1961175.94,1999252.9014285717,0.0003457149
2016-11-24 00:00:00,700.7,700.5,2016-11-22 00:00:00,1877125.54,1985338.1,0.0003513687
2016-11-25 00:00:00,701.0,699.8571428571,2016-11-23 00:00:00,2059234.73,1968508.0671428575,0.0003551058
2016-11-26 00:00:00,694.4,698.2142857143,2016-11-24 00:00:00,2297377.53,2009204.7342857146,0.0003486454
2016-11-27 00:00:00,691.4,698.6,2016-11-25 00:00:00,2129276.73,2017209.5342857146,0.0003469432
2016-11-28 00:00:00,694.3,698.5714285714,2016-11-26 00:00:00,2157293.53,2041223.9342857145,0.0003420567
2016-11-29 00:00:00,690.9,696.5142857143,2016-11-27 00:00:00,2017209.53,2071241.932857143,0.0003372856
2016-11-30 00:00:00,701.8,696.3571428571,2016-11-28 00:00:00,2297377.53,2119270.731428572,0.0003296282
2016-12-01 00:00:00,707.8,697.3714285714,2016-11-29 00:00:00,2115268.33,2153291.1300000004,0.000323465
2016-12-02 00:00:00,728.9,701.3571428571,2016-11-30 00:00:00,1989192.73,2143285.1300000004,0.0003249018
2016-12-03 00:00:00,722.1,705.3142857143,2016-12-01 00:00:00,2045226.33,2107263.5300000003,0.000330937
2016-12-04 00:00:00,732.8,711.2285714286,2016-12-02 00:00:00,2052749.31,2096331.0414285718,0.0003345641
2016-12-05 00:00:00,706.4,712.9571428571,2016-12-03 00:00:00,2451895.01,2138416.967142858,0.0003298301
2016-12-06 00:00:00,717.7,716.7857142857,2016-12-04 00:00:00,2109770.13,2151639.910000001,0.0003305519
2016-12-07 00:00:00,717.9,719.0857142857,2016-12-05 00:00:00,2166790.94,2132984.6828571437,0.0003342533
2016-12-08 00:00:00,724.7,721.5,2016-12-06 00:00:00,2138280.53,2136272.140000001,0.0003355311
2016-12-09 00:00:00,733.9,722.2142857143,2016-12-07 00:00:00,2494660.62,2208481.8385714293,0.0003256018
2016-12-10 00:00:00,734.8,724.0285714286,2016-12-08 00:00:00,2238066.96,2236030.500000001,0.00032267
2016-12-11 00:00:00,731.2,723.8,2016-12-09 00:00:00,1924452.48,2217702.381428572,0.0003256588
2016-12-12 00:00:00,736.9,728.1571428571,2016-12-10 00:00:00,1881686.87,2136244.075714286,0.000338926
2016-12-13 00:00:00,736.3,730.8142857143,2016-12-11 00:00:00,2679978.27,2217702.3814285723,0.0003263738
2016-12-14 00:00:00,740.5,734.0428571429,2016-12-12 00:00:00,2223811.75,2225848.2114285724,0.0003271369
2016-12-15 00:00:00,747.2,737.2571428571,2016-12-13 00:00:00,2537426.23,2282869.0257142866,0.0003201297
2016-12-16 00:00:00,752.7,739.9428571429,2016-12-14 00:00:00,1981473.29,2209556.5500000007,0.0003322127
2016-12-17 00:00:00,759.8,743.5142857143,2016-12-15 00:00:00,1958064.63,2169556.2171428576,0.0003398193
2016-12-18 00:00:00,758.9,747.4714285714,2016-12-16 00:00:00,2050571.62,2187573.2371428576,0.0003382483
2016-12-19 00:00:00,764.9,751.4714285714,2016-12-17 00:00:00,2235585.61,2238130.2,0.0003322033
2016-12-20 00:00:00,776.9,757.2714285714,2016-12-18 00:00:00,2173914.28,2165835.344285715,0.0003451192
2016-12-21 00:00:00,800.0,765.7714285714,2016-12-19 00:00:00,2343510.43,2182935.155714286,0.0003442482
2016-12-22 00:00:00,824.9,776.8714285714,2016-12-20 00:00:00,2127660.78,2124397.234285715,0.0003564641
2016-12-23 00:00:00,884.1,795.6428571429,2016-12-21 00:00:00,2451435.25,2191534.657142858,0.0003494225
2016-12-24 00:00:00,857.7,809.6285714286,2016-12-22 00:00:00,2451435.25,2262016.174285715,0.000343442
2016-12-25 00:00:00,856.9,823.6285714286,2016-12-23 00:00:00,2343510.43,2303864.5757142864,0.0003453514
2016-12-26 00:00:00,863.8,837.7571428571,2016-12-24 00:00:00,2112242.95,2286244.1957142865,0.0003541304
2016-12-27 00:00:00,893.9,854.4714285714,2016-12-25 00:00:00,2574777.9,2343510.4271428576,0.0003514508
2016-12-28 00:00:00,937.1,874.0571428571,2016-12-26 00:00:00,2189332.11,2321484.9528571437,0.0003608712
2016-12-29 00:00:00,926.1,888.5142857143,2016-12-27 00:00:00,2405181.75,2361130.8057142864,0.0003618908
2016-12-30 00:00:00,914.3,892.8285714286,2016-12-28 00:00:00,2589949.67,2380918.580000001,0.0003671092
2016-12-31 00:00:00,914.6,900.9571428571,2016-12-29 00:00:00,2368856.4,2369121.601428572,0.0003750395
2017-01-01 00:00:00,946.7,913.7857142857,2016-12-30 00:00:00,2479403.03,2388534.830000001,0.0003737976
2017-01-02 00:00:00,971.7,929.2,2016-12-31 00:00:00,2337271.65,2420681.787142858,0.0003721915
2017-01-03 00:00:00,994.0,943.5,2017-01-01 00:00:00,2463610.66,2404800.752857144,0.000379984
2017-01-04 00:00:00,1069.6,962.4285714286,2017-01-02 00:00:00,2526780.16,2453007.6171428584,0.0003788003
2017-01-05 00:00:00,948.8,965.6714285714,2017-01-03 00:00:00,2589949.67,2479403.034285716,0.0003805351
2017-01-06 00:00:00,852.6,956.8571428571,2017-01-04 00:00:00,2432025.91,2456842.497142859,0.0003917339
2017-01-07 00:00:00,862.1,949.3571428571,2017-01-05 00:00:00,2210932.64,2434281.960000002,0.0003966966
2017-01-08 00:00:00,868.3,938.1571428571,2017-01-06 00:00:00,2542572.54,2443306.1757142874,0.0003916239
2017-01-09 00:00:00,858.0,921.9142857143,2017-01-07 00:00:00,2195140.26,2423001.691428573,0.0003918104
2017-01-10 00:00:00,863.6,903.2857142857,2017-01-08 00:00:00,2637326.79,2447818.2814285727,0.0003832626
2017-01-11 00:00:00,749.2,857.5142857143,2017-01-09 00:00:00,2147763.14,2393672.992857144,0.0003851463
2017-01-12 00:00:00,764.9,831.2428571429,2017-01-10 00:00:00,2679581.83,2406477.587142858,0.000375356
2017-01-13 00:00:00,783.4,821.3571428571,2017-01-11 00:00:00,2562350.13,2425095.3328571436,0.0003536002
2017-01-14 00:00:00,770.9,808.3285714286,2017-01-12 00:00:00,2897297.86,2523147.5071428576,0.0003294468
2017-01-15 00:00:00,777.9,795.4142857143,2017-01-13 00:00:00,2528855.36,2521187.9100000006,0.0003257818
2017-01-16 00:00:00,792.6,786.0714285714,2017-01-14 00:00:00,2880550.47,2619103.654285715,0.0003086279
2017-01-17 00:00:00,853.4,784.6142857143,2017-01-15 00:00:00,2796813.54,2641887.4757142863,0.000301078
2017-01-18 00:00:00,843.0,798.0142857143,2017-01-16 00:00:00,2830308.31,2739393.928571429,0.0002869509
2017-01-19 00:00:00,844.4,809.3714285714,2017-01-17 00:00:00,2646087.06,2734608.961428572,0.0002869201
2017-01-20 00:00:00,840.7,817.5571428571,2017-01-18 00:00:00,2528855.36,2729823.994285715,0.0002923318
2017-01-21 00:00:00,864.0,830.8571428571,2017-01-19 00:00:00,2914045.25,2732216.4785714294,0.0002962325
2017-01-22 00:00:00,867.7,843.6857142857,2017-01-20 00:00:00,3165256.04,2823130.8614285723,0.0002895924
2017-01-23 00:00:00,856.9,852.8714285714,2017-01-21 00:00:00,3031276.95,2844663.2157142865,0.0002920758
2017-01-24 00:00:00,830.9,849.6571428571,2017-01-22 00:00:00,3398969.89,2930685.5514285723,0.00028788
2017-01-25 00:00:00,836.0,848.6571428571,2017-01-23 00:00:00,2715269.05,2914251.3714285726,0.0002926554
2017-01-26 00:00:00,858.1,850.6142857143,2017-01-24 00:00:00,2910612.14,2952040.6685714303,0.0002878203
2017-01-27 00:00:00,861.5,853.5857142857,2017-01-25 00:00:00,2930146.45,3009367.9671428585,0.0002820051
2017-01-28 00:00:00,861.9,853.2857142857,2017-01-26 00:00:00,3066886.62,3031202.44857143,0.0002806194
2017-01-29 00:00:00,855.0,851.4714285714,2017-01-27 00:00:00,3320832.65,3053427.67857143,0.00027955
2017-01-30 00:00:00,859.9,851.9,2017-01-28 00:00:00,2969215.07,3044561.6957142875,0.0002802655
2017-01-31 00:00:00,898.8,861.6,2017-01-29 00:00:00,3262229.72,3025027.3857142874,0.0002814756
2017-02-01 00:00:00,919.8,873.5714285714,2017-01-30 00:00:00,2852009.21,3044561.694285716,0.0002798104
2017-02-02 00:00:00,939.0,885.1285714286,2017-01-31 00:00:00,2832474.91,3033399.2328571444,0.0002840378
2017-02-03 00:00:00,945.9,897.1857142857,2017-02-01 00:00:00,3750587.46,3150605.0914285732,0.000277271
2017-02-04 00:00:00,959.0,911.0571428571,2017-02-02 00:00:00,3066886.62,3150605.0914285732,0.0002809392
2017-02-05 00:00:00,943.6,923.7142857143,2017-02-03 00:00:00,2910612.14,3092002.1614285735,0.0002901634
2017-02-06 00:00:00,952.9,937.0,2017-02-04 00:00:00,3043000.84,3102542.9857142875,0.0002936485
2017-02-07 00:00:00,988.5,949.8142857143,2017-02-05 00:00:00,3336807.82,3113197.0000000023,0.0002967092
2017-02-08 00:00:00,987.5,959.4857142857,2017-02-06 00:00:00,2623276.58,3080520.9100000015,0.0003041693
2017-02-09 00:00:00,926.4,957.6857142857,2017-02-07 00:00:00,3168918.11,3128584.2242857157,0.0003035924
2017-02-10 00:00:00,939.7,956.8,2017-02-08 00:00:00,3063987.05,3030498.451428573,0.0003166099
2017-02-11 00:00:00,949.8,955.4857142857,2017-02-09 00:00:00,3546669.94,3099038.9257142874,0.0003090267
2017-02-12 00:00:00,945.8,955.8,2017-02-10 00:00:00,3105959.48,3126945.6885714303,0.0003059855
2017-02-13 00:00:00,943.5,954.4571428571,2017-02-11 00:00:00,2917083.56,3108957.505714287,0.0003073332
2017-02-14 00:00:00,955.6,949.7571428571,2017-02-12 00:00:00,2959055.99,3054992.95857143,0.0003128649
2017-02-15 00:00:00,958.3,945.5857142857,2017-02-13 00:00:00,3420752.67,3168918.114285716,0.0003011934
2017-02-16 00:00:00,979.9,953.2285714286,2017-02-14 00:00:00,3546669.94,3222882.6614285735,0.0002946918
2017-02-17 00:00:00,991.9,960.6857142857,2017-02-15 00:00:00,2917083.56,3201896.44857143,0.0002953205
2017-02-18 00:00:00,997.8,967.5428571429,2017-02-16 00:00:00,3189904.33,3150929.9328571446,0.0003025229
2017-02-19 00:00:00,991.0,974.0,2017-02-17 00:00:00,3168918.11,3159924.0228571445,0.0003040218
2017-02-20 00:00:00,1019.0,984.7857142857,2017-02-18 00:00:00,3330515.74,3218985.762857145,0.0003005738
2017-02-21 00:00:00,1062.9,1000.1142857143,2017-02-19 00:00:00,2936112.56,3215708.1300000018,0.0003028882
2017-02-22 00:00:00,1064.9,1015.3428571429,2017-02-20 00:00:00,3242870.59,3190296.4042857164,0.0003086816
2017-02-23 00:00:00,1114.1,1034.5142857143,2017-02-21 00:00:00,3023757.71,3115594.657142859,0.0003210027
2017-02-24 00:00:00,1120.0,1052.8142857143,2017-02-22 00:00:00,3045669.0,3133964.0057142875,0.0003239804
2017-02-25 00:00:00,1089.3,1065.8857142857,2017-02-23 00:00:00,3286693.16,3147790.9814285734,0.0003286477
2017-02-26 00:00:00,1108.0,1082.6,2017-02-24 00:00:00,3637273.77,3214698.9328571446,0.0003275001
2017-02-27 00:00:00,1123.3,1097.5,2017-02-25 00:00:00,3659185.06,3261651.692857144,0.0003267932
2017-02-28 00:00:00,1117.8,1105.3428571429,2017-02-26 00:00:00,3900209.22,3399379.7871428584,0.0003184699
2017-03-01 00:00:00,1154.3,1118.1142857143,2017-02-27 00:00:00,3155225.44,3386859.0514285727,0.0003240466
2017-03-02 00:00:00,1192.5,1129.3142857143,2017-02-28 00:00:00,3352427.03,3433811.811428573,0.0003218997
2017-03-03 00:00:00,1209.7,1142.1285714286,2017-03-01 00:00:00,3155225.44,3449462.7314285734,0.0003241416
2017-03-04 00:00:00,1188.0,1156.2285714286,2017-03-02 00:00:00,3440072.18,3471374.020000002,0.000325322
2017-03-05 00:00:00,1191.6,1168.1714285714,2017-03-03 00:00:00,3458650.32,3445856.384285716,0.0003314498
2017-03-06 00:00:00,1208.2,1180.3,2017-03-04 00:00:00,3069265.84,3361582.210000002,0.0003439537
2017-03-07 00:00:00,1164.4,1186.9571428571,2017-03-05 00:00:00,3367030.44,3285413.812857145,0.000355563
2017-03-08 00:00:00,1066.2,1174.3714285714,2017-03-06 00:00:00,3252505.6,3299310.978571431,0.0003577414
2017-03-09 00:00:00,1126.3,1164.9142857143,2017-03-07 00:00:00,3504460.26,3321030.011428573,0.0003574063
2017-03-10 00:00:00,1044.1,1141.2571428571,2017-03-08 00:00:00,3252505.6,3334927.177142859,0.0003521431
2017-03-11 00:00:00,1104.3,1129.3,2017-03-09 00:00:00,3389935.41,3327764.781428573,0.0003500591
2017-03-12 00:00:00,1146.4,1122.8428571429,2017-03-10 00:00:00,3573175.16,3344125.4728571447,0.0003412722
2017-03-13 00:00:00,1153.6,1115.0428571429,2017-03-11 00:00:00,3412840.38,3393207.5500000017,0.0003328119
2017-03-14 00:00:00,1164.3,1115.0285714286,2017-03-12 00:00:00,3550270.19,3419384.657142859,0.0003283757
2017-03-15 00:00:00,1169.9,1129.8428571429,2017-03-13 00:00:00,3321220.5,3429201.071428573,0.0003251611
2017-03-16 00:00:00,1074.1,1122.3857142857,2017-03-14 00:00:00,3573175.16,3439017.4857142875,0.0003242288
2017-03-17 00:00:00,991.2,1114.8285714286,2017-03-15 00:00:00,3252505.6,3439017.4857142875,0.0003285365
2017-03-18 00:00:00,879.1,1082.6571428571,2017-03-16 00:00:00,3504460.26,3455378.17857143,0.0003248228
2017-03-19 00:00:00,942.7,1053.5571428571,2017-03-17 00:00:00,3641704.83,3465168.1314285733,0.0003217242
2017-03-20 00:00:00,954.8,1025.1571428571,2017-03-18 00:00:00,3712647.13,3507997.667142859,0.0003086254
2017-03-21 00:00:00,1022.9,1004.9571428571,2017-03-19 00:00:00,3925474.04,3561598.2171428585,0.0002958102
2017-03-22 00:00:00,956.2,974.4285714286,2017-03-20 00:00:00,3216051.02,3546574.005714287,0.0002890556
2017-03-23 00:00:00,951.5,956.9142857143,2017-03-21 00:00:00,3357935.62,3515825.5000000014,0.0002858382
2017-03-24 00:00:00,856.9,937.7285714286,2017-03-22 00:00:00,3807236.87,3595072.824285716,0.0002710456
2017-03-25 00:00:00,876.1,937.3,2017-03-23 00:00:00,3499820.23,3594409.9628571444,0.0002662229
2017-03-26 00:00:00,882.8,928.7428571429,2017-03-24 00:00:00,4161948.38,3668730.470000001,0.0002556003
2017-03-27 00:00:00,952.9,928.4714285714,2017-03-25 00:00:00,3145108.72,3587653.5542857153,0.0002612571
2017-03-28 00:00:00,958.0,919.2,2017-03-26 00:00:00,3925474.04,3587653.5542857153,0.0002588719
2017-03-29 00:00:00,962.0,920.0285714286,2017-03-27 00:00:00,3121461.28,3574140.7342857155,0.0002597747
2017-03-30 00:00:00,965.4,922.0142857143,2017-03-28 00:00:00,3665352.27,3618057.3985714293,0.000254059
2017-03-31 00:00:00,1006.9,943.4428571429,2017-03-29 00:00:00,3263345.89,3540358.687142858,0.0002598687
2017-04-01 00:00:00,1019.4,963.9142857143,2017-03-30 00:00:00,4073274.03,3622280.6585714296,0.0002545397
2017-04-02 00:00:00,1030.5,985.0142857143,2017-03-31 00:00:00,3352999.96,3506716.59857143,0.0002690388
2017-04-03 00:00:00,1073.9,1002.3,2017-04-01 00:00:00,3278488.85,3525770.9028571444,0.0002733911
2017-04-04 00:00:00,1064.7,1017.5428571429,2017-04-02 00:00:00,3924251.81,3525596.29857143,0.0002793894
2017-04-05 00:00:00,1060.0,1031.5428571429,2017-04-03 00:00:00,4371318.47,3704147.325714287,0.0002705886
2017-04-06 00:00:00,1128.5,1054.8428571429,2017-04-04 00:00:00,3104629.59,3624044.085714287,0.0002807755
2017-04-07 00:00:00,1124.0,1071.5714285714,2017-04-05 00:00:00,4023599.95,3732651.8085714295,0.0002763566
2017-04-08 00:00:00,1113.8,1085.0571428571,2017-04-06 00:00:00,3651044.4,3672333.2900000005,0.0002872405
2017-04-09 00:00:00,1131.0,1099.4142857143,2017-04-07 00:00:00,4023599.95,3768133.288571429,0.0002843773
2017-04-10 00:00:00,1132.9,1107.8428571429,2017-04-08 00:00:00,3402674.03,3785874.028571429,0.0002866068
2017-04-11 00:00:00,1149.4,1119.9428571429,2017-04-09 00:00:00,3949088.84,3789422.1757142865,0.0002901272
2017-04-12 00:00:00,1137.5,1131.0142857143,2017-04-10 00:00:00,3675881.44,3690074.0285714297,0.0003002224
2017-04-13 00:00:00,1103.0,1127.3714285714,2017-04-11 00:00:00,4147785.14,3839096.250000001,0.0002917204
2017-04-14 00:00:00,1111.4,1125.5714285714,2017-04-12 00:00:00,3526859.22,3768133.2885714294,0.0003001524
2017-04-15 00:00:00,1096.9,1123.1571428571,2017-04-13 00:00:00,3287972.0,3716265.8028571443,0.0003033614
2017-04-16 00:00:00,1109.1,1120.0285714286,2017-04-14 00:00:00,3598646.52,3655558.1700000013,0.0003079069
2017-04-17 00:00:00,1115.5,1117.5428571429,2017-04-15 00:00:00,3909321.04,3727936.314285715,0.0003012812
