"Sensor Output, x; Rounded to 0.5mm increment, x","Sensor Output, y","Rounded to 0.5mm increment, y"
1512689302000.01,-7.283e-06,0
1512689482000,5.7647e-06,0
1512689662000,3.383e-06,0
1512689842000,-2.97392e-05,0
1512690022000,0.0004562606,0
1512690202000,8.34112e-05,0
1512690382000.01,6.67886e-05,0
1512690562000.01,9.02852e-05,0
1512690742000.01,-4.05468e-05,0
1512690922000.01,-5.1202e-06,0
1512691102000.01,0.0004146097,0
1512691284000.01,0.0006270834,0
1512691464000.01,0.0007009276,0
1512691644000.01,0.0003439326,0
1512691824000.01,0.0010864927,0
1512692004000,0.0011246303,0
1512692184000,0.0002720976,0
1512692364000,0.0003507855,0
1512692544000,0.0003787616,0
1512692724000,-0.0001478512,0
1512692904000.01,0.0002706608,0
1512693084000.01,0.002304115,0
1512693264000.01,0.000319635,0
1512693444000.01,-8.13668e-05,0
1512693624000.01,0.000162763,0
1512693804000.01,0.0001063983,0
1512693984000.01,0.0005948722,0
1512694164000.01,-0.0004977433,0
1512694344000.01,0.0020371509,0
1512694524000.01,0.0010160215,0
1512694704000,0.0006719536,0
1512694884000,-0.0009227191,0
1512695064000,0.0057626882,0
1512695244000,0.0085771485,0
1512695424000,-0.0014214994,0
1512695604000.01,0.0009067149,0
1512695784000.01,-0.0001040896,0
1512695964000.01,0.0007285446,0
1512696144000.01,0.0004031258,0
1512696324000.01,0.0004717038,0
1512696504000.01,0.0011471604,0
1512696684000.01,0.0001590094,0
1512696864000.01,0.0011871781,0
1512697044000.01,0.0001135272,0
1512697224000.01,0.0027280201,0
1512697404000,0.0020387079,0
1512697584000,-0.0004461473,0
1512697764000,0.0015817113,0
1512697944000,0.0041873636,0
1512698124000,0.0017311988,0
1512698304000.01,0.0036868042,0
1512698484000.01,0.0050248443,0
1512698664000.01,0.013440067,0
1512698844000.01,0.0151272165,0
1512699024000.01,0.0082369375,0
1512699204000.01,0.0177455896,0
1512699384000.01,0.0147584146,0
1512699564000.01,0.0100769161,0
1512699744000.01,0.0130561548,0
1512699924000.01,0.0057271354,0
1512700104000,0.0139981279,0
1512700284000,0.013587788,0
1512700464000,0.0057527504,0
1512700644000,0.0054137548,0
1512700824000,0.0007833506,0
1512701004000.01,0.0194033358,0
1512701184000.01,0.0211229093,0
1512701364000.01,0.0096474563,0
1512701544000.01,0.0182503216,0
1512701724000.01,0.031262749,0
1512701904000.01,0.0153756095,0
1512702084000.01,0.020929247,0
1512702264000.01,0.0359747734,0
1512702444000.01,0.0179650552,0
1512702624000.01,0.0197126967,0
1512702804000,0.007861093,0
1512702984000,0.0166519871,0
1512703164000,0.0324498877,0
1512703344000,0.0153798616,0
1512703524000,0.0121455309,0
1512703704000.01,0.0138468684,0
1512703884000.01,0.010813741,0
1512704064000.01,0.0135229706,0
1512704244000.01,0.0324030377,0
1512704424000.01,0.0531378011,0
1512704604000.01,0.064447447,0
1512704784000.01,0.0921228346,0
1512704964000.01,0.081141573,0
1512705144000.01,0.0700470988,0
1512705324000.01,0.0532023452,0
1512705504000,0.0781649766,0
1512705684000,0.1900016167,0
1512705864000,0.1202405099,0
1512706044000,0.1075792632,0
1512706224000,0.1259999605,0
1512706404000.01,0.1141117155,0
1512706584000.01,0.1214951979,0
1512706764000.01,0.1030019126,0
1512706944000.01,0.1489069409,0
1512707124000.01,0.1284784501,0
1512707304000.01,0.0897258243,0
1512707484000.01,0.1256166374,0
1512707664000.01,0.1540880111,0
1512707844000.01,0.1348018226,0
1512708024000.01,0.1179073508,0
1512708204000,0.1520535933,0
1512708384000,0.1420266119,0
1512708564000,0.1676409924,0
1512708744000,0.1645914571,0
1512708924000,0.1185704682,0
1512709104000.01,0.1055313365,0
1512709284000.01,0.1357384371,0
1512709464000.01,0.1711124004,0
1512709644000.01,0.1299485776,0
1512709824000.01,0.2027052921,0
1512710004000.01,0.2274017037,0
1512710184000.01,0.1712330752,0
1512710364000.01,0.1775111713,0
1512710544000.01,0.1681259759,0
1512710724000.01,0.1382278114,0
1512710904000,0.1875017121,0
1512711084000,0.1949578254,0
1512711264000,0.1162246457,0
1512711444000,0.1448712673,0
1512711624000,0.1312098593,0
1512711804000.01,0.1341816519,0
1512711984000.01,0.1627040314,0
1512712164000.01,0.1541758064,0
1512712344000.01,0.1998352356,0
1512712524000.01,0.2179507807,0
1512712704000.01,0.2250486454,0
1512712884000.01,0.2040068321,0
1512713064000.01,0.158857828,0
1512713244000.01,0.1837073748,0
1512713424000.01,0.2189935048,0
1512713604000,0.187485145,0
1512713784000,0.1571881524,0
1512713964000,0.1720192625,0
1512714144000,0.1836047023,0
1512714324000,0.1981298106,0
1512714504000.01,0.1502846324,0
1512714684000.01,0.1485774823,0
1512714864000.01,0.1482625832,0
1512715044000.01,0.1473115105,0
1512715224000.01,0.1973103614,0
1512715404000.01,0.1561105118,0
1512715584000.01,0.1739573573,0
1512715764000.01,0.2402762094,0
1512715944000.01,0.154504652,0
1512716124000.01,0.2015552405,0
1512716304000,0.1580201741,0
1512716484000,0.1590579151,0
1512716664000,0.1983300127,0
1512716844000,0.1662856745,0
1512717024000,0.1147509273,0
1512717204000.01,0.1670557477,0
1512717384000.01,0.1888848416,0
1512717564000.01,0.1072495768,0
1512717744000.01,0.1416987991,0
1512717924000.01,0.1418054758,0
1512718104000.01,0.1807929118,0
1512718284000.01,0.2274813016,0
1512718464000.01,0.1547303942,0
1512718644000.01,0.131061163,0
1512718824000.01,0.1150426903,0
1512719004000,0.1060051472,0
1512719184000,0.1433643429,0
1512719364000,0.1208399543,0
1512719544000,0.1210292954,0
1512719724000,0.1476917195,0
1512719904000.01,0.1319626389,0
1512720084000.01,0.1104454863,0
1512720264000.01,0.1420492316,0
1512720444000.01,0.13640201,0
1512720624000.01,0.1300811452,0
1512720804000.01,0.1519036446,0
1512720984000.01,0.1204572831,0
1512721164000.01,0.1328176817,0
1512721344000.01,0.1635923681,0
1512721524000.01,0.2035387701,0
1512721704000,0.1515923881,0
1512721884000,0.0914220066,0
1512722064000,0.1225608912,0
1512722244000,0.1436752999,0
1512722424000,0.1543918356,0
1512722604000.01,0.1284154172,0
1512722784000.01,0.1331656085,0
1512722964000.01,0.125977513,0
1512723144000.01,0.1082007748,0
1512723324000.01,0.0889555849,0
1512723504000.01,0.0698399368,0
1512723684000.01,0.120269773,0
1512723864000.01,0.0831829252,0
1512724044000.01,0.1020837768,0
1512724224000.01,0.095196229,0
1512724404000,0.0806786313,0
1512724584000,0.1500863848,0
1512724764000,0.0956694066,0
1512724944000,0.0864084672,0
1512725124000,0.1049704605,0
1512725304000.01,0.1245060949,0
1512725484000.01,0.0925138629,0
1512725664000.01,0.075023606,0
1512725844000.01,0.0659626262,0
1512726024000.01,0.0804761813,0
1512726204000.01,0.0799725951,0
1512726384000.01,0.0632793644,0
1512726564000.01,0.0994360241,0
1512726744000.01,0.1067827368,0
1512726924000.01,0.0766283896,0
1512727104000,0.0868088109,0
1512727284000,0.0637945649,0
1512727464000,0.0535511014,0
1512727644000,0.0860493581,0
1512727824000,0.0678991271,0
1512728004000.01,0.1217295302,0
1512728184000.01,0.0908729372,0
1512728364000.01,0.0567165795,0
1512728544000.01,0.0699789837,0
1512728724000.01,0.0420581542,0
1512728904000.01,0.0352659987,0
1512729084000.01,0.0265792617,0
1512729264000.01,0.0392388421,0
1512729444000.01,0.0380162725,0
1512729624000.01,0.0268247412,0
1512729804000,0.020079067,0
1512729984000,0.0091379242,0
1512730164000,0.0255481734,0
1512730344000,0.0494868768,0
1512730524000,0.035394059,0
1512730704000.01,0.0332965864,0
1512730884000.01,0.0259213204,0
1512731064000.01,0.0107838985,0
1512731244000.01,0.0189341686,0
1512731424000.01,0.0112772746,0
1512731604000.01,7.51542e-05,0
1512731784000.01,0.0154158386,0
1512731964000.01,0.0483884488,0
1512732144000.01,0.0634698187,0
1512732324000.01,0.0476391915,0
1512732504000,0.0467281838,0
1512732684000,0.0412211936,0
1512732864000,0.0063991581,0
1512733044000,0.0296789877,0
1512733224000,0.0625148937,0
1512733404000.01,0.020933715,0
1512733584000.01,0.0705617443,0
1512733764000.01,0.0823227263,0
1512733944000.01,0.0424612784,0
1512734124000.01,0.0349060221,0
1512734304000.01,0.0145131764,0
1512734484000.01,0.0697568965,0
1512734664000.01,0.0799895578,0
1512734844000.01,0.0400496287,0
1512735024000.01,0.0218361733,0
1512735204000,0.073166983,0
1512735384000,0.0823424637,0
1512735564000,0.0997640984,0
1512735744000,0.0550591647,0
1512735924000,0.0527780567,0
1512736104000.01,0.0197378288,0
1512736284000.01,0.0154457744,0
1512736464000.01,0.0690341011,0
1512736644000.01,0.0411684947,0
1512736824000.01,0.0292872632,0
1512737004000.01,0.0267075396,0
1512737184000.01,0.0177806131,0
1512737364000.01,0.0095916657,0
1512737544000.01,0.0183533615,0
1512737724000.01,0.0237243064,0
1512737904000,0.0158232654,0
1512738084000,0.0390913156,0
1512738264000,0.0346687289,0
1512738444000,0.0127401885,0
1512738624000,0.0212831102,0
1512738804000.01,0.0040781239,0
1512738984000.01,0.0056936028,0
1512739164000.01,0.0295072953,0
1512739344000.01,0.0197598607,0
1512739524000.01,0.0049081834,0
1512739704000.01,0.0084014897,0
1512739884000.01,0.0151297437,0
1512740064000.01,0.0025387687,0
1512740244000.01,0.0103655048,0
1512740424000.01,0.029019899,0
1512740604000,0.0038887373,0
1512740784000,0.0109692655,0
1512740964000,0.0235040826,0
1512741144000,0.0126205384,0
1512741324000,0.0018657146,0
1512741504000.01,3.15492e-05,0
1512741684000.01,0.0289846412,0
1512741864000.01,0.0298187668,0
1512742044000.01,0.0126343813,0
1512742224000.01,0.0032370336,0
1512742404000.01,-0.0002537758,0
1512742584000.01,0.0068117758,0
1512742764000.01,0.0175513532,0
1512742944000.01,0.0126931785,0
1512743124000.01,0.0048076505,0
1512743304000,0.0165178785,0
1512743484000,0.015023585,0
1512743664000,0.0005462193,0
1512743844000,0.0132801096,0
1512744024000,0.0252158519,0
1512744204000.01,0.0227458813,0
1512744384000.01,0.0080078484,0
1512744564000.01,0.0072087977,0
1512744744000.01,0.0177979917,0
1512744924000.01,0.0350114536,0
1512745104000.01,0.0200400691,0
1512745284000.01,0.0153414435,0
1512745464000.01,0.0199005643,0
1512745644000.01,0.0065671289,0
1512745824000.01,0.0125407872,0
1512746004000,0.0333067042,0
1512746184000,0.014273957,0
1512746364000,0.0103094006,0
1512746544000,0.0159966661,0
1512746724000,0.011501575,0
1512746904000.01,0.0205654674,0
1512747084000.01,0.0064014756,0
1512747264000.01,0.001283317,0
1512747444000.01,0.0017935593,0
1512747624000.01,0.0101380735,0
1512747804000.01,0.0081274798,0
1512747984000.01,0.0034010976,0
1512748164000.01,0.0056570462,0
1512748344000.01,0.0369579814,0
1512748524000.01,0.0843003729,0
1512748704000,0.0688274582,0
1512748884000,0.0315407515,0
1512749064000,0.0285284911,0
1512749244000,0.0737970147,0
1512749424000,0.1030084099,0
1512749604000.01,0.0776097248,0
1512749784000.01,0.0993711028,0
1512749964000.01,0.0998614087,0
1512750144000.01,0.0968196569,0
1512750324000.01,0.1167635935,0
1512750504000.01,0.1032849231,0
1512750684000.01,0.1268773796,0
1512750864000.01,0.1457748596,0
1512751044000.01,0.1359450067,0
1512751224000.01,0.128711009,0
1512751404000,0.1399679651,0
1512751584000,0.139013361,0
1512751764000,0.1389821044,0
1512751944000,0.1383011939,0
1512752124000,0.1259893076,0
1512752304000.01,0.1672079252,0
1512752484000.01,0.1301418072,0
1512752664000.01,0.1173016193,0
1512752844000.01,0.1269481932,0
1512753024000.01,0.1372368684,0
1512753204000.01,0.20006684,0
1512753384000.01,0.1981776147,0
1512753564000.01,0.180208321,0
1512753744000.01,0.1391085911,0
1512753924000.01,0.1791486747,0
1512754104000,0.1997606688,0
1512754284000,0.1894293894,0
1512754464000,0.1789782666,0
1512754644000,0.1934392944,0
1512754824000,0.1597185121,0
1512755004000.01,0.1353506139,0
1512755184000.01,0.1479381415,0
1512755364000.01,0.1741755253,0
1512755544000.01,0.1623857471,0
1512755724000.01,0.1688528678,0
1512755904000.01,0.2089260428,0
1512756084000.01,0.1735435575,0
1512756264000.01,0.1476653559,0
1512756444000.01,0.1569695481,0
1512756624000.01,0.150670165,0
1512756804000,0.1967815758,0
1512756984000,0.1835411715,0
1512757164000,0.1631946721,0
1512757344000,0.1933352588,0
1512757524000,0.1960641647,0
1512757704000.01,0.1857745681,0
1512757884000.01,0.1605862697,0
1512758064000.01,0.1919212013,0
1512758244000.01,0.147512216,0
1512758424000.01,0.141760371,0
1512758604000.01,0.1503125475,0
1512758784000.01,0.1362459521,0
1512758964000.01,0.1726663006,0
1512759144000.01,0.1825356863,0
1512759324000.01,0.1667949995,0
1512759504000,0.148170214,0
1512759684000,0.1566055867,0
1512759864000,0.165893726,0
1512760044000,0.1556580307,0
1512760224000,0.174134244,0
1512760404000.01,0.1855251846,0
1512760584000.01,0.1793487014,0
1512760764000.01,0.1728566332,0
1512760944000.01,0.1842081917,0
1512761124000.01,0.1815990457,0
1512761304000.01,0.1508468329,0
1512761484000.01,0.149722573,0
1512761664000.01,0.1490481713,0
1512761844000.01,0.1487116777,0
1512762024000.01,0.1689279666,0
1512762204000,0.1810007975,0
1512762384000,0.1560449752,0
1512762564000,0.1275273415,0
1512762744000,0.1499930795,0
1512762924000,0.1705804292,0
1512763104000.01,0.1343795584,0
1512763284000.01,0.1245885324,0
1512763464000.01,0.1705970288,0
1512763644000.01,0.1722848373,0
1512763824000.01,0.181037422,0
1512764004000.01,0.1580775247,0
1512764184000.01,0.143009494,0
1512764364000.01,0.160614221,0
1512764544000.01,0.14995999,0
1512764724000.01,0.1359427498,0
1512764904000,0.128852094,0
1512765084000,0.1550540555,0
1512765264000,0.170168019,0
1512765444000,0.1616957516,0
1512765624000,0.1681637166,0
1512765804000.01,0.1609235809,0
1512765984000.01,0.1466326075,0
1512766164000.01,0.1427582781,0
1512766344000.01,0.1511805756,0
1512766524000.01,0.1517477938,0
1512766704000.01,0.1461169209,0
1512766884000.01,0.1429790804,0
1512767064000.01,0.130844826,0
1512767244000.01,0.1618549549,0
1512767424000.01,0.174210043,0
1512767604000,0.132939757,0
1512767784000,0.1190116716,0
1512767964000,0.116255016,0
1512768144000,0.123686545,0
1512768324000,0.1452151423,0
1512768504000.01,0.1780383108,0
1512768684000.01,0.1539223658,0
1512768864000.01,0.1406072059,0
1512769044000.01,0.1564012089,0
1512769224000.01,0.1371046639,0
1512769404000.01,0.117507516,0
1512769584000.01,0.152681521,0
1512769764000.01,0.1656233868,0
1512769944000.01,0.1194370711,0
1512770124000.01,0.1275004323,0
1512770304000,0.1894552016,0
1512770484000,0.0954148718,0
1512770664000,0.1162099515,0
1512770844000,0.1123148908,0
1512771024000,0.0540423816,0
1512771204000.01,0.0749448202,0
1512771384000.01,0.0546381651,0
1512771564000.01,0.1172536251,0
1512771744000.01,0.1032181977,0
1512771924000.01,0.0523624763,0
1512772104000.01,0.0323714588,0
1512772284000.01,0.004119125,0
1512772464000.01,0.0244249776,0
1512772644000.01,0.0549465679,0
1512772824000.01,0.0409287891,0
1512773004000,0.0194388696,0
1512773184000,0.0114838689,0
1512773364000,0.0124779958,0
1512773544000,0.0092864018,0
1512773724000,0.0027408438,0
1512773904000.01,0.0054734023,0
1512774084000.01,0.0056806149,0
1512774264000.01,0.0007173103,0
1512774444000.01,0.0024235146,0
1512774624000.01,0.0019830506,0
1512774804000.01,-0.000603545,0
1512774984000.01,0.0016203575,0
1512775164000.01,0.0013862926,0
1512775344000.01,-7.41384e-05,0
1512775524000.01,0.0022609599,0
1512775704000,0.0017943982,0
1512775884000,0.0001495623,0
1512776064000,0.0004019204,0
1512776244000,4.232e-07,0
1512776424000,1.80577e-05,0
1512776604000.01,-4.3115e-06,0
1512776784000.01,-3.7584e-06,0
1512776964000.01,0.0003029828,0
1512777144000.01,1.83533e-05,0
1512777324000.01,0.0003652418,0
1512777504000.01,3.17767e-05,0
1512777686000.01,-2.07025e-05,0
1512777866000.01,2.5437e-05,0
1512778046000,-4.82018e-05,0
1512778226000,0.0005200708,0
1512778406000,9.6728e-05,0
1512778586000,0.0001486979,0
1512778766000,1.10369e-05,0
1512778946000.01,2.14958e-05,0
1512779126000.01,0.0001379445,0
1512779306000.01,5.50791e-05,0
1512779486000.01,7.97644e-05,0
1512779666000.01,-7.06046e-05,0
1512779846000.01,0.0004659507,0
1512780026000.01,0.0005270652,0
1512780206000.01,4.60599e-05,0
1512780386000.01,4.66284e-05,0
1512780566000.01,3.5702e-06,0
1512780746000,-8.8813e-06,0
1512780926000,2.15403e-05,0
1512781106000,-4.09928e-05,0
1512781286000,0.0001629898,0
1512781466000,0.0001897572,0
1512781646000.01,-2.53235e-05,0
1512781826000.01,1.21087e-05,0
1512782006000.01,-5.4426e-06,0
1512782186000.01,2.6897e-06,0
1512782366000.01,3.73e-08,0
1512782546000.01,-9.941e-07,0
1512782726000.01,1.0451e-06,0
1512782906000.01,-7.109e-07,0
1512783086000.01,2.208e-07,0
1512783266000.01,3.4e-07,0
1512783446000,-8.412e-07,0
1512783626000,1.5423e-06,0
1512783806000,-2.5754e-06,0
1512783986000,5.7005e-06,0
1512784166000,1.90415e-05,0
1512784346000.01,-3.2652e-06,0
1512784526000.01,2.1322e-06,0
1512784706000.01,-2.1556e-06,0
1512784886000.01,2.4665e-06,0
1512785066000.01,-2.089e-06,0
1512785246000.01,1.854e-06,0
1512785426000.01,-1.883e-07,0
1512785606000.01,-4.6533e-06,0
1512785786000.01,0.0001107703,0
1512785966000.01,1.18531e-05,0
1512786146000,-5.1841e-06,0
1512786326000,3.0548e-06,0
1512786506000,-3.6461e-06,0
1512786686000,9.6946e-06,0
1512786866000,-2.22285e-05,0
1512787046000.01,4.82115e-05,0
1512787226000.01,-8.51676e-05,0
1512787406000.01,0.000219471,0
1512787586000.01,-8.76178e-05,0
1512787766000.01,0.0007008156,0
1512787946000.01,0.0009168051,0
1512788126000.01,-0.0001104488,0
1512788306000.01,0.0001251086,0
1512788486000.01,-2.54949e-05,0
1512788666000.01,0.0001635606,0
1512788846000,-2.7814e-05,0
1512789026000,9.08546e-05,0
1512789206000,2.67087e-05,0
1512789386000,3.90543e-05,0
1512789566000,-2.01153e-05,0
1512789746000.01,0.0002049898,0
1512789926000.01,0.0002037176,0
1512790106000.01,-5.29521e-05,0
1512790286000.01,2.066e-05,0
1512790466000.01,2.1288e-06,0
1512790646000.01,-2.31537e-05,0
1512790826000.01,4.90373e-05,0
1512791006000.01,-6.81128e-05,0
1512791186000.01,9.7876e-05,0
1512791366000.01,-7.09711e-05,0
1512791546000,0.0004857599,0
1512791726000,0.0015131348,0
1512791906000,-0.0001055162,0
1512792086000,2.28768e-05,0
1512792266000,8.6857e-06,0
1512792446000.01,-1.32084e-05,0
1512792626000.01,1.6705e-05,0
1512792806000.01,-4.0114e-06,0
1512792986000.01,-2.2746e-05,0
1512793166000.01,0.0001200735,0
1512793346000.01,0.0002320839,0
1512793526000.01,-6.42558e-05,0
1512793706000.01,2.80613e-05,0
1512793886000.01,6.5212e-06,0
1512794066000.01,-2.77976e-05,0
1512794246000,0.0013217645,0
1512794426000,0.0005298346,0
1512794606000,-0.0002147786,0
1512794786000,0.0001573341,0
1512794966000,0.0002502105,0
1512795146000.01,2.91848e-05,0
1512795326000.01,-2.62894e-05,0
1512795506000.01,2.06907e-05,0
1512795686000.01,-1.68944e-05,0
1512795866000.01,1.63708e-05,0
1512796046000.01,-1.35135e-05,0
1512796226000.01,5.6438e-06,0
1512796406000.01,1.29751e-05,0
1512796586000.01,-5.11838e-05,0
1512796766000.01,0.0001233363,0
1512796946000,-0.0002346694,0
1512797126000,0.000419371,0
1512797306000,-0.0005044089,0
1512797486000,0.0013442209,0
1512797666000,0.0006492059,0
1512797846000.01,0.0071459965,0
1512798026000.01,0.0151526301,0
1512798206000.01,0.001382417,0
1512798386000.01,0.0086397074,0
1512798566000.01,0.0173254374,0
1512798746000.01,0.0276039263,0
1512798926000.01,0.019701754,0
1512799106000.01,0.0179139803,0
1512799286000.01,0.063087581,0
1512799466000.01,0.0651198409,0
1512799646000,0.0509793745,0
1512799826000,0.0650326918,0
1512800006000,0.086005135,0
1512800186000,0.0738019944,0
1512800366000,0.0930189241,0
1512800546000.01,0.1289722938,0
1512800726000.01,0.1367836568,0
1512800906000.01,0.1288164611,0
1512801086000.01,0.1461795679,0
1512801266000.01,0.1996980216,0
1512801446000.01,0.1396044973,0
1512801626000.01,0.1166628434,0
1512801806000.01,0.0901277765,0
1512801986000.01,0.0952463189,0
1512802166000.01,0.1014114947,0
1512802346000,0.0741265956,0
1512802526000,0.0583672373,0
1512802706000,0.0834342341,0
1512802886000,0.0346729021,0
1512803066000,0.0540401217,0
1512803246000.01,0.0871023403,0
1512803426000.01,0.0825811148,0
1512803606000.01,0.1250723733,0
1512803786000.01,0.1037966091,0
1512803966000.01,0.0868766088,0
1512804146000.01,0.0843960584,0
1512804326000.01,0.0639649331,0
1512804506000.01,0.0508213364,0
1512804686000.01,0.0513823099,0
1512804866000.01,0.0505117419,0
1512805046000,0.059475082,0
1512805226000,0.0402402122,0
1512805406000,0.0299013563,0
1512805586000,0.0271020913,0
1512805766000,0.051747914,0
1512805946000.01,0.0517936949,0
1512806126000.01,0.0570125996,0
1512806306000.01,0.1189635844,0
1512806486000.01,0.1205459637,0
1512806666000.01,0.1212800482,0
1512806846000.01,0.1244235582,0
1512807026000.01,0.1673709108,0
1512807206000.01,0.1491032762,0
1512807386000.01,0.0974905756,0
1512807566000.01,0.1145374082,0
1512807746000,0.0964649994,0
1512807926000,0.0854056539,0
1512808106000,0.0630626779,0
1512808286000,0.0308834769,0
1512808466000,0.0739900118,0
1512808646000.01,0.0865171594,0
1512808826000.01,0.0654127456,0
1512809006000.01,0.0702360595,0
1512809186000.01,0.0734850987,0
1512809366000.01,0.0966113542,0
1512809546000.01,0.0743627687,0
1512809726000.01,0.0415762084,0
1512809906000.01,0.0440041664,0
1512810086000.01,0.0485394124,0
1512810266000.01,0.0760895787,0
1512810446000,0.0461908924,0
1512810626000,0.0382126307,0
1512810806000,0.0849838528,0
1512810986000,0.0235466321,0
1512811166000,0.0105511752,0
1512811346000.01,0.0672321839,0
1512811526000.01,0.0425585558,0
1512811706000.01,0.0281218068,0
1512811886000.01,0.0484108721,0
1512812066000.01,0.0168186381,0
1512812246000.01,0.0059091367,0
1512812426000.01,0.0309819082,0
1512812606000.01,0.0415786766,0
1512812786000.01,0.0568412277,0
1512812966000.01,0.0210110477,0
1512813146000,0.0126966544,0
1512813326000,0.0287551437,0
1512813506000,0.0213126443,0
1512813686000,0.0257496791,0
1512813866000,0.0112302232,0
1512814046000.01,0.0007281062,0
1512814226000.01,0.0115942668,0
1512814406000.01,0.017460724,0
1512814586000.01,0.0116913608,0
1512814766000.01,0.0079069864,0
1512814946000.01,0.0277925711,0
1512815126000.01,0.0143793478,0
1512815306000.01,0.0121566961,0
1512815486000.01,-0.000396135,0
1512815666000.01,0.003103237,0
1512815846000,0.0287743969,0
1512816026000,0.0177447756,0
1512816206000,0.0475218982,0
1512816386000,0.0493002813,0
1512816566000,0.0036734367,0
1512816746000.01,0.0157804105,0
1512816926000.01,0.021288505,0
1512817106000.01,0.0164144258,0
1512817286000.01,0.001829211,0
1512817466000.01,-0.0006759469,0
1512817646000.01,0.0058048987,0
1512817826000.01,0.0067044319,0
1512818006000.01,0.0081354386,0
1512818186000.01,0.023010339,0
1512818366000.01,0.0306506433,0
1512818546000,0.0097463102,0
1512818726000,0.0052173874,0
1512818906000,0.0083460234,0
1512819086000,0.0196887541,0
1512819266000,0.0082081065,0
1512819446000.01,0.0085807366,0
1512819626000.01,0.007113129,0
1512819806000.01,0.0018120715,0
1512819986000.01,0.0076586739,0
1512820166000.01,0.0067141209,0
1512820346000.01,0.0081645071,0
1512820526000.01,0.0037876282,0
1512820706000.01,0.0033958603,0
1512820886000.01,0.0006293674,0
1512821066000.01,0.0155516455,0
1512821246000,0.0101143024,0
1512821426000,0.0057552676,0
1512821606000,0.0081057692,0
1512821786000,0.0023371611,0
1512821966000,0.002105871,0
1512822146000.01,0.0007125124,0
1512822326000.01,0.0006515013,0
1512822506000.01,0.0027280237,0
1512822686000.01,0.0026349196,0
1512822866000.01,0.0034581335,0
1512823046000.01,0.0034956612,0
1512823226000.01,0.0015900252,0
1512823406000.01,0.0031280235,0
1512823586000.01,0.0015594137,0
1512823766000.01,0.0002968365,0
1512823946000,0.0005014325,0
1512824126000,6.37621e-05,0
1512824306000,0.0003146476,0
1512824486000,-0.0002122541,0
1512824666000,0.0003435332,0
1512824846000.01,0.0004422169,0
1512825026000.01,0.0002733181,0
1512825206000.01,3.77986e-05,0
1512825386000.01,0.0007609319,0
1512825566000.01,0.0009432291,0
1512825746000.01,-0.0003267512,0
1512825926000.01,0.0001822673,0
1512826106000.01,0.0022920623,0
1512826286000.01,0.0004429421,0
1512826466000.01,-0.0001090846,0
1512826646000,0.0001258461,0
1512826826000,-8.21385e-05,0
1512827006000,5.19224e-05,0
1512827186000,-4.5665e-06,0
1512827366000,-4.16541e-05,0
1512827546000.01,0.0001086105,0
1512827726000.01,-0.0002193832,0
1512827906000.01,0.0007439922,0
1512828086000.01,0.0009695507,0
1512828266000.01,-0.0002243755,0
1512828446000.01,0.000660062,0
1512828626000.01,0.0029578489,0
1512828806000.01,0.0032154795,0
1512828986000.01,-0.0005620535,0
1512829166000.01,0.0024326171,0
1512829346000,0.0046882617,0
1512829526000,0.0031271081,0
1512829706000,0.0028471109,0
1512829886000,0.0017345102,0
1512830066000,-3.48311e-05,0
1512830246000.01,6.19125e-05,0
1512830426000.01,0.0004085242,0
1512830606000.01,0.0008793603,0
1512830786000.01,0.0003218613,0
1512830966000.01,-5.24282e-05,0
1512831146000.01,0.0008973096,0
1512831326000.01,0.0009640598,0
1512831506000.01,0.0013339026,0
1512831686000.01,-3.09782e-05,0
1512831866000.01,-9.1627e-06,0
1512832046000,4.71543e-05,0
1512832226000,-3.02103e-05,0
1512832406000,8.62148e-05,0
1512832586000,0.0012269031,0
1512832766000,0.0036244142,0
1512832946000.01,0.0032956426,0
1512833126000.01,0.000604099,0
1512833306000.01,0.0016305506,0
1512833486000.01,0.0017151976,0
1512833666000.01,0.000803322,0
1512833846000.01,0.0001226878,0
1512834026000.01,3.5083e-05,0
1512834206000.01,0.0003075514,0
1512834386000.01,0.001279772,0
1512834566000.01,0.0018167201,0
1512834746000,0.0004688805,0
1512834926000,0.0003313186,0
1512835106000,2.10626e-05,0
1512835286000,0.0008460224,0
1512835466000,0.0001208934,0
1512835646000.01,9.97736e-05,0
1512835826000.01,0.0003379621,0
1512836006000.01,1.90286e-05,0
1512836186000.01,-2.17912e-05,0
1512836366000.01,6.12253e-05,0
1512836546000.01,-0.0001309685,0
1512836726000.01,0.0005612146,0
1512836906000.01,0.0005695632,0
1512837086000.01,0.0007010059,0
1512837266000.01,0.0009818906,0
1512837446000,0.0001826452,0
1512837626000,0.0005816928,0
1512837806000,0.0008345417,0
1512837986000,-0.0001315135,0
1512838166000,7.19651e-05,0
1512838346000.01,-6.06032e-05,0
1512838526000.01,0.0001062838,0
1512838706000.01,0.0002072425,0
1512838886000.01,-1.01984e-05,0
1512839066000.01,0.0003545375,0
1512839246000.01,-3.3735e-06,0
1512839426000.01,1.76048e-05,0
1512839606000.01,8.1778e-06,0
1512839786000.01,-1.01614e-05,0
1512839966000.01,1.03607e-05,0
1512840146000,-7.7217e-06,0
1512840326000,4.9146e-06,0
1512840506000,-2.7353e-06,0
1512840686000,1.7053e-06,0
1512840866000,-2.2615e-06,0
1512841046000.01,4.8897e-06,0
1512841226000.01,-8.773e-06,0
1512841406000.01,1.72765e-05,0
