"pH, x; Upper Limit, x; Lower Limit, x; FC, x; Upper Limit (1), x; Lower Limit (1), x","pH, y","Upper Limit, y","Lower Limit, y","FC, y","Upper Limit (1), y","Lower Limit (1), y"
2017-12-09 14:45:13,7.5,7.6,7.2,2.14,3,1
2017-12-09 14:45:23,7.5,7.6,7.2,1.84,3,1
2017-12-09 14:45:32,7.4,7.6,7.2,1.84,3,1
2017-12-09 14:45:42,7.4,7.6,7.2,1.88,3,1
2017-12-09 14:45:52,7.5,7.6,7.2,2.12,3,1
2017-12-09 14:50:06,7.5,7.6,7.2,2.11,3,1
2017-12-09 14:50:16,7.5,7.6,7.2,1.85,3,1
2017-12-09 14:50:26,7.5,7.6,7.2,1.84,3,1
2017-12-09 14:50:35,7.5,7.6,7.2,3.12,3,1
2017-12-09 14:50:45,7.5,7.6,7.2,2.31,3,1
2017-12-09 14:50:55,7.5,7.6,7.2,1.74,3,1
2017-12-09 14:55:09,7.5,7.6,7.2,2.07,3,1
2017-12-09 14:55:19,7.5,7.6,7.2,1.88,3,1
2017-12-09 14:55:28,7.5,7.6,7.2,1.95,3,1
2017-12-09 14:55:38,7.5,7.6,7.2,3.17,3,1
2017-12-09 14:55:48,7.5,7.6,7.2,2.29,3,1
2017-12-09 14:55:58,7.5,7.6,7.2,2.32,3,1
2017-12-09 15:00:02,7.5,7.6,7.2,2.36,3,1
2017-12-09 15:00:11,7.5,7.6,7.2,2.16,3,1
2017-12-09 15:00:21,7.5,7.6,7.2,2.10,3,1
2017-12-09 15:00:31,7.5,7.6,7.2,2.48,3,1
2017-12-09 15:00:41,7.5,7.6,7.2,2.36,3,1
2017-12-09 15:00:50,7.5,7.6,7.2,1.50,3,1
2017-12-09 15:01:00,7.5,7.6,7.2,1.55,3,1
2017-12-09 15:05:05,7.5,7.6,7.2,2.34,3,1
2017-12-09 15:05:14,7.5,7.6,7.2,2.38,3,1
2017-12-09 15:05:24,7.5,7.6,7.2,2.12,3,1
2017-12-09 15:05:34,7.5,7.6,7.2,1.90,3,1
2017-12-09 15:05:44,7.5,7.6,7.2,1.74,3,1
2017-12-09 15:05:53,7.5,7.6,7.2,1.67,3,1
2017-12-09 15:10:08,7.5,7.6,7.2,2.23,3,1
2017-12-09 15:10:17,7.5,7.6,7.2,2.30,3,1
2017-12-09 15:10:27,7.5,7.6,7.2,2.27,3,1
2017-12-09 15:10:37,7.5,7.6,7.2,2.07,3,1
2017-12-09 15:10:47,7.5,7.6,7.2,2.09,3,1
2017-12-09 15:10:56,7.5,7.6,7.2,2.17,3,1
2017-12-09 15:15:10,7.5,7.6,7.2,2.12,3,1
2017-12-09 15:15:20,7.5,7.6,7.2,2.09,3,1
2017-12-09 15:15:30,7.5,7.6,7.2,2.29,3,1
2017-12-09 15:15:40,7.5,7.6,7.2,2.07,3,1
2017-12-09 15:15:50,7.5,7.6,7.2,2.16,3,1
2017-12-09 15:15:59,7.5,7.6,7.2,2.43,3,1
2017-12-09 15:20:03,7.5,7.6,7.2,2.36,3,1
2017-12-09 15:20:13,7.5,7.6,7.2,2.24,3,1
2017-12-09 15:20:23,7.5,7.6,7.2,2.48,3,1
2017-12-09 15:20:33,7.5,7.6,7.2,2.14,3,1
2017-12-09 15:20:42,7.5,7.6,7.2,1.87,3,1
2017-12-09 15:20:52,7.5,7.6,7.2,1.62,3,1
2017-12-09 15:25:06,7.5,7.6,7.2,2.37,3,1
2017-12-09 15:25:16,7.5,7.6,7.2,2.44,3,1
2017-12-09 15:25:26,7.5,7.6,7.2,2.15,3,1
2017-12-09 15:25:35,7.5,7.6,7.2,2.07,3,1
2017-12-09 15:25:45,7.5,7.6,7.2,1.70,3,1
2017-12-09 15:25:55,7.5,7.6,7.2,2.03,3,1
2017-12-09 15:30:09,7.5,7.6,7.2,2.07,3,1
2017-12-09 15:30:19,7.5,7.6,7.2,2.25,3,1
2017-12-09 15:30:29,7.5,7.6,7.2,2.01,3,1
2017-12-09 15:30:39,7.5,7.6,7.2,1.74,3,1
2017-12-09 15:30:48,7.5,7.6,7.2,1.58,3,1
2017-12-09 15:30:58,7.5,7.6,7.2,1.70,3,1
2017-12-09 15:35:03,7.5,7.6,7.2,2.37,3,1
2017-12-09 15:35:12,7.5,7.6,7.2,2.19,3,1
2017-12-09 15:35:22,7.5,7.6,7.2,2.45,3,1
2017-12-09 15:35:32,7.5,7.6,7.2,2.34,3,1
2017-12-09 15:35:51,7.5,7.6,7.2,1.96,3,1
2017-12-09 15:40:05,7.5,7.6,7.2,1.93,3,1
2017-12-09 15:40:15,7.5,7.6,7.2,3.14,3,1
2017-12-09 15:40:25,7.5,7.6,7.2,2.21,3,1
2017-12-09 15:40:34,7.5,7.6,7.2,2.17,3,1
2017-12-09 15:40:44,7.5,7.6,7.2,2.35,3,1
2017-12-09 15:40:54,7.5,7.6,7.2,2.33,3,1
2017-12-09 15:45:08,7.4,7.6,7.2,1.13,3,1
2017-12-09 15:45:18,7.4,7.6,7.2,1.24,3,1
2017-12-09 15:45:27,7.5,7.6,7.2,1.49,3,1
2017-12-09 15:45:37,7.5,7.6,7.2,1.51,3,1
2017-12-09 15:45:47,7.5,7.6,7.2,1.56,3,1
2017-12-09 15:45:57,7.5,7.6,7.2,1.81,3,1
2017-12-09 15:50:11,7.5,7.6,7.2,1.94,3,1
2017-12-09 15:50:20,7.5,7.6,7.2,1.90,3,1
2017-12-09 15:50:30,7.5,7.6,7.2,2.04,3,1
2017-12-09 15:50:40,7.4,7.6,7.2,1.68,3,1
2017-12-09 15:50:50,7.4,7.6,7.2,1.64,3,1
2017-12-09 15:51:00,7.4,7.6,7.2,1.53,3,1
2017-12-09 15:55:04,7.5,7.6,7.2,2.23,3,1
2017-12-09 15:55:14,7.5,7.6,7.2,2.37,3,1
2017-12-09 15:55:23,7.5,7.6,7.2,2.45,3,1
2017-12-09 15:55:33,7.5,7.6,7.2,2.50,3,1
2017-12-09 15:55:43,7.5,7.6,7.2,2.27,3,1
2017-12-09 15:55:53,7.5,7.6,7.2,2.23,3,1
2017-12-09 16:00:07,7.5,7.6,7.2,1.60,3,1
2017-12-09 16:00:17,7.5,7.6,7.2,1.83,3,1
2017-12-09 16:00:26,7.5,7.6,7.2,1.97,3,1
2017-12-09 16:00:36,7.5,7.6,7.2,2.09,3,1
2017-12-09 16:00:46,7.5,7.6,7.2,2.24,3,1
2017-12-09 16:00:56,7.5,7.6,7.2,2.10,3,1
2017-12-09 17:05:03,7.5,7.6,7.2,1.10,3,1
2017-12-09 17:05:12,7.5,7.6,7.2,1.28,3,1
2017-12-09 17:05:22,7.5,7.6,7.2,1.30,3,1
2017-12-09 17:05:32,7.5,7.6,7.2,1.43,3,1
2017-12-09 17:05:42,7.4,7.6,7.2,1.41,3,1
2017-12-09 17:05:51,7.4,7.6,7.2,1.14,3,1
2017-12-09 17:10:05,7.4,7.6,7.2,1.23,3,1
2017-12-09 17:10:15,7.4,7.6,7.2,1.47,3,1
2017-12-09 17:10:25,7.4,7.6,7.2,1.44,3,1
2017-12-09 17:10:45,7.4,7.6,7.2,1.55,3,1
2017-12-09 17:10:54,7.4,7.6,7.2,1.55,3,1
2017-12-09 17:15:08,7.4,7.6,7.2,1.49,3,1
2017-12-09 17:15:18,7.4,7.6,7.2,1.50,3,1
2017-12-09 17:15:27,7.5,7.6,7.2,1.67,3,1
2017-12-09 17:15:37,7.5,7.6,7.2,1.59,3,1
2017-12-09 17:15:47,7.5,7.6,7.2,1.71,3,1
2017-12-09 17:15:57,7.4,7.6,7.2,1.70,3,1
2017-12-09 17:20:10,7.5,7.6,7.2,2.24,3,1
2017-12-09 17:20:20,7.4,7.6,7.2,2.15,3,1
2017-12-09 17:20:30,7.4,7.6,7.2,2.12,3,1
2017-12-09 17:20:40,7.4,7.6,7.2,2.09,3,1
2017-12-09 17:20:49,7.4,7.6,7.2,1.72,3,1
2017-12-09 17:20:59,7.4,7.6,7.2,1.67,3,1
2017-12-09 17:25:03,7.5,7.6,7.2,1.24,3,1
2017-12-09 17:25:13,7.5,7.6,7.2,1.43,3,1
2017-12-09 17:25:23,7.4,7.6,7.2,1.55,3,1
2017-12-09 17:25:33,7.4,7.6,7.2,1.68,3,1
2017-12-09 17:25:42,7.4,7.6,7.2,1.75,3,1
2017-12-09 17:25:52,7.5,7.6,7.2,2.17,3,1
2017-12-09 17:30:06,7.5,7.6,7.2,2.26,3,1
2017-12-09 17:30:16,7.5,7.6,7.2,2.30,3,1
2017-12-09 17:30:26,7.5,7.6,7.2,2.40,3,1
2017-12-09 17:30:35,7.5,7.6,7.2,2.27,3,1
2017-12-09 17:30:45,7.5,7.6,7.2,2.52,3,1
2017-12-09 17:30:55,7.5,7.6,7.2,1.74,3,1
2017-12-09 17:35:09,7.5,7.6,7.2,2.10,3,1
2017-12-09 17:35:19,7.5,7.6,7.2,2.11,3,1
2017-12-09 17:35:28,7.5,7.6,7.2,1.88,3,1
2017-12-09 17:35:38,7.5,7.6,7.2,1.73,3,1
2017-12-09 17:35:48,7.4,7.6,7.2,1.48,3,1
2017-12-09 17:35:58,7.4,7.6,7.2,1.45,3,1
2017-12-09 17:40:02,7.5,7.6,7.2,2.26,3,1
2017-12-09 17:40:12,7.5,7.6,7.2,2.18,3,1
2017-12-09 17:40:21,7.5,7.6,7.2,2.20,3,1
2017-12-09 17:40:31,7.5,7.6,7.2,2.42,3,1
2017-12-09 17:40:41,7.5,7.6,7.2,2.23,3,1
2017-12-09 17:40:51,7.5,7.6,7.2,2.47,3,1
2017-12-09 17:41:00,7.5,7.6,7.2,1.72,3,1
2017-12-09 17:45:04,7.5,7.6,7.2,2.45,3,1
2017-12-09 17:45:14,7.5,7.6,7.2,2.13,3,1
2017-12-09 17:45:24,7.5,7.6,7.2,2.36,3,1
2017-12-09 17:45:34,7.5,7.6,7.2,2.45,3,1
2017-12-09 17:45:43,7.5,7.6,7.2,2.36,3,1
2017-12-09 17:45:53,7.5,7.6,7.2,2.06,3,1
2017-12-09 17:50:07,7.5,7.6,7.2,2.21,3,1
2017-12-09 17:50:17,7.5,7.6,7.2,2.39,3,1
2017-12-09 17:50:26,7.5,7.6,7.2,2.34,3,1
2017-12-09 17:50:36,7.5,7.6,7.2,2.51,3,1
2017-12-09 17:50:46,7.5,7.6,7.2,3.12,3,1
2017-12-09 17:50:56,7.5,7.6,7.2,1.73,3,1
2017-12-09 17:55:10,7.5,7.6,7.2,1.96,3,1
2017-12-09 17:55:19,7.5,7.6,7.2,4.00,3,1
2017-12-09 17:55:29,7.5,7.6,7.2,1.73,3,1
2017-12-09 17:55:39,7.5,7.6,7.2,1.73,3,1
2017-12-09 17:55:49,7.5,7.6,7.2,2.10,3,1
2017-12-09 17:55:58,7.5,7.6,7.2,4.06,3,1
2017-12-09 18:00:03,7.4,7.6,7.2,1.61,3,1
2017-12-09 18:00:12,7.5,7.6,7.2,3.16,3,1
2017-12-09 18:00:22,7.5,7.6,7.2,2.04,3,1
2017-12-09 18:00:32,7.5,7.6,7.2,4.04,3,1
2017-12-09 18:00:42,7.5,7.6,7.2,1.91,3,1
2017-12-09 18:00:51,7.5,7.6,7.2,1.94,3,1
2017-12-09 18:05:05,7.5,7.6,7.2,1.91,3,1
2017-12-09 18:05:15,7.5,7.6,7.2,1.80,3,1
2017-12-09 18:05:25,7.5,7.6,7.2,1.97,3,1
2017-12-09 18:05:35,7.5,7.6,7.2,2.05,3,1
2017-12-09 18:05:44,7.5,7.6,7.2,4.04,3,1
2017-12-09 18:05:54,7.5,7.6,7.2,4.04,3,1
2017-12-09 18:10:08,7.5,7.6,7.2,1.92,3,1
2017-12-09 18:10:17,7.5,7.6,7.2,1.98,3,1
2017-12-09 18:10:27,7.5,7.6,7.2,2.04,3,1
2017-12-09 18:10:37,7.5,7.6,7.2,2.06,3,1
2017-12-09 18:10:47,7.5,7.6,7.2,2.01,3,1
2017-12-09 18:10:56,7.5,7.6,7.2,2.10,3,1
2017-12-09 18:15:10,7.5,7.6,7.2,2.05,3,1
2017-12-09 18:15:20,7.5,7.6,7.2,2.12,3,1
2017-12-09 18:15:30,7.5,7.6,7.2,2.10,3,1
2017-12-09 18:15:39,7.5,7.6,7.2,2.18,3,1
2017-12-09 18:15:49,7.5,7.6,7.2,2.13,3,1
2017-12-09 18:15:59,7.5,7.6,7.2,2.28,3,1
2017-12-09 18:20:03,7.5,7.6,7.2,2.61,3,1
2017-12-09 18:20:13,7.5,7.6,7.2,2.48,3,1
2017-12-09 18:20:23,7.5,7.6,7.2,2.17,3,1
2017-12-09 18:20:32,7.5,7.6,7.2,1.95,3,1
2017-12-09 18:20:42,7.5,7.6,7.2,2.12,3,1
2017-12-09 18:20:52,7.5,7.6,7.2,2.19,3,1
2017-12-09 18:25:06,7.5,7.6,7.2,2.03,3,1
2017-12-09 18:25:16,7.5,7.6,7.2,2.05,3,1
2017-12-09 18:25:25,7.5,7.6,7.2,2.13,3,1
2017-12-09 18:25:35,7.5,7.6,7.2,2.16,3,1
2017-12-09 18:25:45,7.5,7.6,7.2,2.11,3,1
2017-12-09 18:25:55,7.5,7.6,7.2,2.02,3,1
2017-12-09 18:30:08,7.5,7.6,7.2,1.77,3,1
2017-12-09 18:30:18,7.5,7.6,7.2,1.93,3,1
2017-12-09 18:30:28,7.5,7.6,7.2,2.13,3,1
2017-12-09 18:30:37,7.5,7.6,7.2,2.42,3,1
2017-12-09 18:30:47,7.5,7.6,7.2,2.58,3,1
2017-12-09 18:30:57,7.5,7.6,7.2,2.72,3,1
2017-12-09 18:35:11,7.5,7.6,7.2,1.82,3,1
2017-12-09 18:35:20,7.5,7.6,7.2,2.07,3,1
2017-12-09 18:35:30,7.5,7.6,7.2,2.08,3,1
2017-12-09 18:35:40,7.5,7.6,7.2,2.14,3,1
2017-12-09 18:35:50,7.5,7.6,7.2,2.14,3,1
2017-12-09 18:35:59,7.5,7.6,7.2,2.26,3,1
2017-12-09 18:40:03,7.5,7.6,7.2,2.29,3,1
2017-12-09 18:40:13,7.5,7.6,7.2,2.14,3,1
2017-12-09 18:40:23,7.5,7.6,7.2,4.00,3,1
2017-12-09 18:40:33,7.5,7.6,7.2,2.14,3,1
2017-12-09 18:40:42,7.5,7.6,7.2,2.52,3,1
2017-12-09 18:40:52,7.5,7.6,7.2,2.44,3,1
2017-12-09 18:45:06,7.5,7.6,7.2,2.73,3,1
2017-12-09 18:45:16,7.5,7.6,7.2,2.84,3,1
2017-12-09 18:45:26,7.5,7.6,7.2,2.74,3,1
2017-12-09 18:45:35,7.5,7.6,7.2,2.79,3,1
2017-12-09 18:45:45,7.5,7.6,7.2,2.88,3,1
2017-12-09 18:45:55,7.5,7.6,7.2,2.63,3,1
2017-12-09 18:50:09,7.5,7.6,7.2,2.40,3,1
2017-12-09 18:50:18,7.5,7.6,7.2,2.29,3,1
2017-12-09 18:50:28,7.5,7.6,7.2,2.02,3,1
2017-12-09 18:50:38,7.5,7.6,7.2,2.33,3,1
2017-12-09 18:50:48,7.5,7.6,7.2,2.30,3,1
2017-12-09 18:50:57,7.5,7.6,7.2,2.22,3,1
2017-12-09 18:55:01,7.5,7.6,7.2,2.99,3,1
2017-12-09 18:55:11,7.5,7.6,7.2,3.04,3,1
2017-12-09 18:55:21,7.6,7.6,7.2,3.33,3,1
2017-12-09 18:55:30,7.5,7.6,7.2,2.81,3,1
2017-12-09 18:55:40,7.6,7.6,7.2,3.40,3,1
2017-12-09 18:55:50,7.6,7.6,7.2,3.59,3,1
2017-12-09 18:56:00,7.6,7.6,7.2,3.35,3,1
2017-12-09 19:00:03,7.6,7.6,7.2,3.89,3,1
2017-12-09 19:00:13,7.6,7.6,7.2,3.88,3,1
2017-12-09 19:00:23,7.6,7.6,7.2,4.14,3,1
2017-12-09 19:00:33,7.6,7.6,7.2,4.03,3,1
2017-12-09 19:00:42,7.6,7.6,7.2,3.45,3,1
2017-12-09 19:00:52,7.5,7.6,7.2,2.87,3,1
2017-12-09 19:05:06,7.5,7.6,7.2,3.49,3,1
2017-12-09 19:05:16,7.5,7.6,7.2,3.38,3,1
2017-12-09 19:05:26,7.5,7.6,7.2,3.66,3,1
2017-12-09 19:05:35,7.5,7.6,7.2,3.86,3,1
2017-12-09 19:05:45,7.5,7.6,7.2,3.93,3,1
2017-12-09 19:05:55,7.5,7.6,7.2,3.82,3,1
2017-12-09 19:10:09,7.5,7.6,7.2,4.14,3,1
2017-12-09 19:10:18,7.5,7.6,7.2,4.02,3,1
2017-12-09 19:10:28,7.5,7.6,7.2,3.91,3,1
2017-12-09 19:10:38,7.5,7.6,7.2,4.10,3,1
2017-12-09 19:10:48,7.5,7.6,7.2,4.04,3,1
2017-12-09 19:10:58,7.5,7.6,7.2,4.13,3,1
2017-12-09 19:15:01,7.5,7.6,7.2,3.45,3,1
2017-12-09 19:15:11,7.5,7.6,7.2,3.37,3,1
2017-12-09 19:15:21,7.5,7.6,7.2,3.40,3,1
2017-12-09 19:15:31,7.5,7.6,7.2,3.57,3,1
2017-12-09 19:15:40,7.5,7.6,7.2,3.50,3,1
2017-12-09 19:15:50,7.5,7.6,7.2,3.66,3,1
2017-12-09 19:16:00,7.5,7.6,7.2,3.93,3,1
2017-12-09 19:20:04,7.5,7.6,7.2,4.00,3,1
2017-12-09 19:20:13,7.5,7.6,7.2,3.88,3,1
2017-12-09 19:20:23,7.5,7.6,7.2,4.18,3,1
2017-12-09 19:20:33,7.5,7.6,7.2,4.30,3,1
2017-12-09 19:20:43,7.5,7.6,7.2,4.34,3,1
2017-12-09 19:20:52,7.5,7.6,7.2,4.24,3,1
2017-12-09 19:25:06,7.5,7.6,7.2,4.36,3,1
2017-12-09 19:25:16,7.5,7.6,7.2,4.52,3,1
2017-12-09 19:25:26,7.5,7.6,7.2,4.57,3,1
2017-12-09 19:25:36,7.5,7.6,7.2,4.65,3,1
2017-12-09 19:25:45,7.5,7.6,7.2,4.61,3,1
2017-12-09 19:25:55,7.5,7.6,7.2,4.61,3,1
2017-12-09 19:30:09,7.5,7.6,7.2,5.20,3,1
2017-12-09 19:30:19,7.5,7.6,7.2,5.10,3,1
2017-12-09 19:30:28,7.5,7.6,7.2,4.92,3,1
2017-12-09 19:30:38,7.5,7.6,7.2,4.79,3,1
2017-12-09 19:30:48,7.5,7.6,7.2,5.19,3,1
2017-12-09 19:30:58,7.5,7.6,7.2,5.60,3,1
2017-12-09 19:35:02,7.5,7.6,7.2,4.23,3,1
2017-12-09 19:35:11,7.5,7.6,7.2,4.51,3,1
2017-12-09 19:35:21,7.5,7.6,7.2,4.74,3,1
2017-12-09 19:35:31,7.5,7.6,7.2,4.13,3,1
2017-12-09 19:35:41,7.5,7.6,7.2,3.49,3,1
2017-12-09 19:35:50,7.5,7.6,7.2,3.57,3,1
2017-12-09 19:36:00,7.5,7.6,7.2,3.89,3,1
2017-12-09 19:40:04,7.5,7.6,7.2,4.28,3,1
2017-12-09 19:40:14,7.5,7.6,7.2,4.37,3,1
2017-12-09 19:40:23,7.5,7.6,7.2,4.58,3,1
2017-12-09 19:40:33,7.5,7.6,7.2,4.82,3,1
2017-12-09 19:40:43,7.5,7.6,7.2,4.84,3,1
2017-12-09 19:40:53,7.5,7.6,7.2,5.37,3,1
2017-12-09 19:45:06,7.5,7.6,7.2,3.74,3,1
2017-12-09 19:45:16,7.5,7.6,7.2,3.98,3,1
2017-12-09 19:45:26,7.5,7.6,7.2,4.13,3,1
2017-12-09 19:45:35,7.5,7.6,7.2,4.18,3,1
2017-12-09 19:45:45,7.5,7.6,7.2,4.30,3,1
2017-12-09 19:45:55,7.5,7.6,7.2,4.12,3,1
2017-12-09 19:50:09,7.5,7.6,7.2,4.14,3,1
2017-12-09 19:50:19,7.5,7.6,7.2,4.43,3,1
2017-12-09 19:50:28,7.5,7.6,7.2,4.59,3,1
2017-12-09 19:50:38,7.5,7.6,7.2,4.88,3,1
2017-12-09 19:50:48,7.5,7.6,7.2,4.86,3,1
2017-12-09 19:50:58,7.5,7.6,7.2,4.90,3,1
2017-12-09 19:55:02,7.5,7.6,7.2,4.66,3,1
2017-12-09 19:55:12,7.5,7.6,7.2,4.57,3,1
2017-12-09 19:55:21,7.5,7.6,7.2,4.44,3,1
2017-12-09 19:55:31,7.5,7.6,7.2,4.29,3,1
2017-12-09 19:55:41,7.5,7.6,7.2,4.09,3,1
2017-12-09 19:56:00,7.5,7.6,7.2,4.36,3,1
2017-12-09 20:00:04,7.5,7.6,7.2,5.34,3,1
2017-12-09 20:00:14,7.5,7.6,7.2,5.53,3,1
2017-12-09 20:00:24,7.5,7.6,7.2,5.45,3,1
2017-12-09 20:00:33,7.5,7.6,7.2,4.82,3,1
2017-12-09 20:00:43,7.5,7.6,7.2,5.11,3,1
2017-12-09 20:00:53,7.5,7.6,7.2,5.15,3,1
2017-12-09 20:05:06,7.5,7.6,7.2,5.72,3,1
2017-12-09 20:05:16,7.5,7.6,7.2,5.69,3,1
2017-12-09 20:05:26,7.5,7.6,7.2,5.36,3,1
2017-12-09 20:05:36,7.5,7.6,7.2,5.54,3,1
2017-12-09 20:05:45,7.5,7.6,7.2,14.03,3,1
2017-12-09 20:05:55,7.5,7.6,7.2,2.37,3,1
2017-12-09 20:10:09,7.5,7.6,7.2,5.49,3,1
2017-12-09 20:10:19,7.5,7.6,7.2,5.74,3,1
2017-12-09 20:10:28,7.5,7.6,7.2,5.65,3,1
2017-12-09 20:10:38,7.5,7.6,7.2,5.62,3,1
2017-12-09 20:10:48,7.5,7.6,7.2,5.65,3,1
2017-12-09 20:10:58,7.5,7.6,7.2,5.54,3,1
2017-12-09 20:15:02,7.5,7.6,7.2,14.26,3,1
2017-12-09 20:15:12,7.5,7.6,7.2,2.29,3,1
2017-12-09 20:15:21,7.5,7.6,7.2,2.26,3,1
2017-12-09 20:15:31,7.5,7.6,7.2,5.61,3,1
2017-12-09 20:15:41,7.5,7.6,7.2,5.67,3,1
2017-12-09 20:15:51,7.5,7.6,7.2,14.25,3,1
2017-12-09 20:16:00,7.5,7.6,7.2,2.30,3,1
2017-12-09 20:20:14,7.5,7.6,7.2,2.27,3,1
2017-12-09 20:20:24,7.5,7.6,7.2,5.57,3,1
2017-12-09 20:20:34,7.5,7.6,7.2,5.64,3,1
2017-12-09 20:20:44,7.5,7.6,7.2,5.51,3,1
2017-12-09 20:20:53,7.5,7.6,7.2,5.82,3,1
2017-12-09 20:25:07,7.5,7.6,7.2,4.65,3,1
2017-12-09 20:25:17,7.5,7.6,7.2,4.73,3,1
2017-12-09 20:25:26,7.5,7.6,7.2,4.91,3,1
2017-12-09 20:25:36,7.5,7.6,7.2,4.92,3,1
2017-12-09 20:25:46,7.5,7.6,7.2,4.94,3,1
2017-12-09 20:25:56,7.5,7.6,7.2,4.85,3,1
2017-12-09 20:30:09,7.5,7.6,7.2,14.19,3,1
2017-12-09 20:30:19,7.4,7.6,7.2,2.32,3,1
2017-12-09 20:30:29,7.4,7.6,7.2,2.24,3,1
2017-12-09 20:30:38,7.4,7.6,7.2,12.97,3,1
2017-12-09 20:30:48,7.5,7.6,7.2,5.59,3,1
2017-12-09 20:30:58,7.5,7.6,7.2,5.58,3,1
2017-12-09 20:35:02,7.5,7.6,7.2,5.37,3,1
2017-12-09 20:35:12,7.5,7.6,7.2,5.38,3,1
2017-12-09 20:35:22,7.5,7.6,7.2,5.07,3,1
2017-12-09 20:35:31,7.5,7.6,7.2,5.12,3,1
2017-12-09 20:35:41,7.5,7.6,7.2,5.29,3,1
2017-12-09 20:35:51,7.5,7.6,7.2,5.35,3,1
2017-12-09 20:36:01,7.5,7.6,7.2,5.27,3,1
2017-12-09 20:40:05,7.5,7.6,7.2,5.35,3,1
2017-12-09 20:40:14,7.5,7.6,7.2,5.52,3,1
2017-12-09 20:40:24,7.5,7.6,7.2,5.44,3,1
2017-12-09 20:40:34,7.5,7.6,7.2,5.63,3,1
2017-12-09 20:40:44,7.5,7.6,7.2,5.84,3,1
2017-12-09 20:40:54,7.5,7.6,7.2,5.81,3,1
2017-12-09 20:45:07,7.5,7.6,7.2,5.87,3,1
2017-12-09 20:45:17,7.5,7.6,7.2,14.05,3,1
2017-12-09 20:45:27,7.5,7.6,7.2,5.82,3,1
2017-12-09 20:45:36,7.5,7.6,7.2,5.66,3,1
2017-12-09 20:45:46,7.5,7.6,7.2,5.42,3,1
2017-12-09 20:45:56,7.5,7.6,7.2,5.46,3,1
2017-12-09 20:50:10,7.5,7.6,7.2,5.68,3,1
2017-12-09 20:50:19,7.5,7.6,7.2,5.67,3,1
2017-12-09 20:50:29,7.5,7.6,7.2,5.81,3,1
2017-12-09 20:50:39,7.5,7.6,7.2,2.26,3,1
2017-12-09 20:50:49,7.5,7.6,7.2,2.30,3,1
2017-12-09 20:50:58,7.5,7.6,7.2,2.32,3,1
2017-12-09 20:55:02,7.5,7.6,7.2,13.98,3,1
2017-12-09 20:55:12,7.5,7.6,7.2,14.29,3,1
2017-12-09 20:55:22,7.5,7.6,7.2,2.26,3,1
2017-12-09 20:55:31,7.5,7.6,7.2,2.30,3,1
2017-12-09 20:55:41,7.5,7.6,7.2,2.48,3,1
2017-12-09 20:55:51,7.5,7.6,7.2,2.46,3,1
2017-12-09 20:56:01,7.5,7.6,7.2,2.46,3,1
2017-12-09 21:00:05,7.6,7.6,7.2,6.43,3,1
2017-12-09 21:00:14,7.6,7.6,7.2,6.58,3,1
2017-12-09 21:00:24,7.5,7.6,7.2,5.78,3,1
2017-12-09 21:00:34,7.5,7.6,7.2,5.88,3,1
2017-12-09 21:00:44,7.5,7.6,7.2,14.24,3,1
2017-12-09 21:00:54,7.5,7.6,7.2,2.30,3,1
2017-12-09 21:05:07,7.5,7.6,7.2,5.64,3,1
2017-12-09 21:05:17,7.5,7.6,7.2,5.46,3,1
2017-12-09 21:05:27,7.5,7.6,7.2,5.53,3,1
2017-12-09 21:05:37,7.5,7.6,7.2,5.73,3,1
2017-12-09 21:05:46,7.5,7.6,7.2,5.84,3,1
2017-12-09 21:05:56,7.5,7.6,7.2,5.82,3,1
2017-12-09 21:10:10,7.5,7.6,7.2,5.77,3,1
2017-12-09 21:10:20,7.5,7.6,7.2,14.21,3,1
2017-12-09 21:10:30,7.5,7.6,7.2,14.22,3,1
2017-12-09 21:10:39,7.5,7.6,7.2,14.08,3,1
2017-12-09 21:15:03,7.5,7.6,7.2,14.21,3,1
2017-12-09 21:15:12,7.5,7.6,7.2,14.29,3,1
2017-12-09 21:15:22,7.5,7.6,7.2,14.30,3,1
2017-12-09 21:15:32,7.5,7.6,7.2,2.32,3,1
2017-12-09 21:15:42,7.5,7.6,7.2,14.20,3,1
2017-12-09 21:15:51,7.5,7.6,7.2,14.24,3,1
2017-12-09 21:20:05,7.5,7.6,7.2,5.31,3,1
2017-12-09 21:20:15,7.5,7.6,7.2,5.26,3,1
2017-12-09 21:20:24,7.5,7.6,7.2,5.36,3,1
2017-12-09 21:20:34,7.5,7.6,7.2,5.47,3,1
2017-12-09 21:20:44,7.5,7.6,7.2,5.42,3,1
2017-12-09 21:20:54,7.5,7.6,7.2,5.48,3,1
2017-12-09 21:25:07,7.5,7.6,7.2,5.14,3,1
2017-12-09 21:25:17,7.5,7.6,7.2,5.15,3,1
2017-12-09 21:25:27,7.5,7.6,7.2,4.69,3,1
2017-12-09 21:25:37,7.5,7.6,7.2,4.93,3,1
2017-12-09 21:25:46,7.5,7.6,7.2,5.27,3,1
2017-12-09 21:25:56,7.5,7.6,7.2,5.37,3,1
2017-12-09 21:30:10,7.5,7.6,7.2,2.31,3,1
2017-12-09 21:30:20,7.5,7.6,7.2,2.30,3,1
2017-12-09 21:30:30,7.5,7.6,7.2,2.34,3,1
2017-12-09 21:30:39,7.5,7.6,7.2,2.33,3,1
2017-12-09 21:30:49,7.5,7.6,7.2,14.15,3,1
