"Temperature, x; CO2, x","Temperature, y","CO2, y"
2018-01-06 03:47:57,21.3,415
2018-01-06 03:48:15,21.3,415
2018-01-06 03:48:21,21.3,415
2018-01-06 03:49:21,21.3,417
2018-01-06 03:49:51,21.3,417
2018-01-06 03:50:27,21.3,416
2018-01-06 03:50:33,21.3,416
2018-01-06 03:50:51,21.3,416
2018-01-06 03:51:09,21.3,418
2018-01-06 03:51:21,21.3,421
2018-01-06 03:51:57,21.3,418
2018-01-06 03:52:15,21.3,415
2018-01-06 03:52:27,21.3,416
2018-01-06 03:52:45,21.3,416
2018-01-06 03:53:03,21.2,418
2018-01-06 03:53:09,21.3,419
2018-01-06 03:53:21,21.3,418
2018-01-06 03:53:33,21.3,417
2018-01-06 03:53:45,21.3,417
2018-01-06 03:53:51,21.3,417
2018-01-06 03:54:15,21.3,417
2018-01-06 03:54:45,21.3,418
2018-01-06 03:55:21,21.3,418
2018-01-06 03:55:51,21.3,418
2018-01-06 03:56:03,21.3,418
2018-01-06 03:56:21,21.3,419
2018-01-06 03:57:03,21.3,416
2018-01-06 03:57:21,21.3,416
2018-01-06 03:57:27,21.3,417
2018-01-06 03:57:51,21.3,416
2018-01-06 03:58:09,21.3,417
2018-01-06 03:58:15,21.3,417
2018-01-06 03:58:21,21.3,417
2018-01-06 03:58:27,21.3,417
2018-01-06 03:58:33,21.3,417
2018-01-06 03:58:45,21.3,418
2018-01-06 03:58:51,21.3,418
2018-01-06 03:59:27,21.3,419
2018-01-06 03:59:45,21.3,419
2018-01-06 03:59:57,21.3,419
2018-01-06 04:00:15,21.3,418
2018-01-06 04:00:45,21.3,418
2018-01-06 04:01:15,21.3,420
2018-01-06 04:01:27,21.3,423
2018-01-06 04:01:39,21.3,419
2018-01-06 04:01:51,21.3,415
2018-01-06 04:02:21,21.3,415
2018-01-06 04:02:33,21.3,415
2018-01-06 04:02:51,21.3,415
2018-01-06 04:03:15,21.3,415
2018-01-06 04:03:39,21.3,416
2018-01-06 04:03:45,21.3,416
2018-01-06 04:03:51,21.3,417
2018-01-06 04:03:57,21.3,417
2018-01-06 04:04:09,21.3,417
2018-01-06 04:04:33,21.3,418
2018-01-06 04:04:45,21.3,417
2018-01-06 04:04:57,21.3,417
2018-01-06 04:05:09,21.3,418
2018-01-06 04:05:15,21.3,418
2018-01-06 04:05:51,21.3,417
2018-01-06 04:06:09,21.3,419
2018-01-06 04:06:33,21.3,418
2018-01-06 04:07:03,21.3,415
2018-01-06 04:07:15,21.3,415
2018-01-06 04:07:45,21.3,418
2018-01-06 04:08:03,21.3,418
2018-01-06 04:09:09,21.3,419
2018-01-06 04:09:27,21.3,418
2018-01-06 04:09:39,21.3,418
2018-01-06 04:09:51,21.3,416
2018-01-06 04:10:03,21.3,417
2018-01-06 04:10:15,21.3,417
2018-01-06 04:10:21,21.3,418
2018-01-06 04:10:33,21.3,419
2018-01-06 04:10:51,21.3,420
2018-01-06 04:10:57,21.3,421
2018-01-06 04:11:03,21.3,421
2018-01-06 04:11:15,21.3,423
2018-01-06 04:11:27,21.3,419
2018-01-06 04:11:39,21.3,416
2018-01-06 04:11:45,21.3,415
2018-01-06 04:12:21,21.3,418
2018-01-06 04:13:27,21.3,419
2018-01-06 04:13:33,21.3,419
2018-01-06 04:13:57,21.3,417
2018-01-06 04:14:57,21.3,416
2018-01-06 04:15:09,21.3,416
2018-01-06 04:15:27,21.3,416
2018-01-06 04:15:33,21.3,416
2018-01-06 04:15:57,21.3,419
2018-01-06 04:16:09,21.3,419
2018-01-06 04:16:15,21.3,419
2018-01-06 04:16:27,21.3,414
2018-01-06 04:16:33,21.3,413
2018-01-06 04:16:51,21.3,412
2018-01-06 04:17:03,21.3,412
2018-01-06 04:17:09,21.3,412
2018-01-06 04:17:15,21.3,413
2018-01-06 04:17:21,21.3,414
2018-01-06 04:17:27,21.3,414
2018-01-06 04:17:33,21.3,414
2018-01-06 04:17:51,21.3,414
2018-01-06 04:17:57,21.3,414
2018-01-06 04:18:03,21.3,415
2018-01-06 04:18:15,21.3,413
2018-01-06 04:19:09,21.3,416
2018-01-06 04:19:15,21.3,415
2018-01-06 04:19:33,21.3,414
2018-01-06 04:19:45,21.3,415
2018-01-06 04:19:57,21.3,416
2018-01-06 04:20:15,21.3,416
2018-01-06 04:20:21,21.3,416
2018-01-06 04:20:27,21.3,416
2018-01-06 04:20:33,21.3,416
2018-01-06 04:21:39,21.3,412
2018-01-06 04:21:51,21.3,412
2018-01-06 04:21:57,21.3,412
2018-01-06 04:22:27,21.3,413
2018-01-06 04:23:09,21.3,414
2018-01-06 04:23:21,21.3,414
2018-01-06 04:23:33,21.3,416
2018-01-06 04:23:51,21.3,416
2018-01-06 04:24:03,21.3,413
2018-01-06 04:24:33,21.3,416
2018-01-06 04:24:39,21.3,416
2018-01-06 04:24:45,21.3,415
2018-01-06 04:25:03,21.3,415
2018-01-06 04:25:33,21.3,417
2018-01-06 04:25:39,21.3,418
2018-01-06 04:25:51,21.3,421
2018-01-06 04:26:15,21.3,418
2018-01-06 04:26:27,21.3,414
2018-01-06 04:26:39,21.3,413
2018-01-06 04:27:21,21.3,414
2018-01-06 04:27:45,21.3,413
2018-01-06 04:28:15,21.3,413
2018-01-06 04:28:27,21.3,413
2018-01-06 04:28:33,21.3,412
2018-01-06 04:29:03,21.3,412
2018-01-06 04:29:09,21.3,412
2018-01-06 04:29:15,21.3,412
2018-01-06 04:29:39,21.3,412
2018-01-06 04:29:45,21.3,413
2018-01-06 04:29:51,21.3,413
2018-01-06 04:30:09,21.3,414
2018-01-06 04:30:15,21.3,413
2018-01-06 04:30:21,21.3,414
2018-01-06 04:30:45,21.3,417
2018-01-06 04:31:03,21.3,415
2018-01-06 04:31:09,21.3,413
2018-01-06 04:31:27,21.3,412
2018-01-06 04:31:57,21.3,415
2018-01-06 04:32:03,21.3,416
2018-01-06 04:32:09,21.3,416
2018-01-06 04:32:21,21.3,415
2018-01-06 04:32:51,21.3,413
2018-01-06 04:33:03,21.3,414
2018-01-06 04:33:15,21.3,413
2018-01-06 04:33:27,21.3,413
2018-01-06 04:33:33,21.3,413
2018-01-06 04:33:39,21.3,413
2018-01-06 04:34:15,21.4,415
2018-01-06 04:34:57,21.3,417
2018-01-06 04:35:27,21.3,420
2018-01-06 04:35:39,21.3,422
2018-01-06 04:35:51,21.3,420
2018-01-06 04:35:57,21.3,417
2018-01-06 04:36:09,21.3,412
2018-01-06 04:36:15,21.3,412
2018-01-06 04:36:33,21.3,412
2018-01-06 04:36:57,21.4,412
2018-01-06 04:37:03,21.4,412
2018-01-06 04:37:09,21.3,413
2018-01-06 04:37:15,21.3,413
2018-01-06 04:37:33,21.3,413
2018-01-06 04:37:45,21.3,412
2018-01-06 04:38:03,21.3,412
2018-01-06 04:38:09,21.3,413
2018-01-06 04:38:21,21.3,415
2018-01-06 04:38:33,21.3,415
2018-01-06 04:38:57,21.3,416
2018-01-06 04:39:27,21.3,416
2018-01-06 04:39:33,21.3,416
2018-01-06 04:39:51,21.3,415
2018-01-06 04:39:57,21.3,415
2018-01-06 04:40:15,21.3,416
2018-01-06 04:40:21,21.3,417
2018-01-06 04:40:33,21.4,417
2018-01-06 04:40:51,21.3,417
2018-01-06 04:40:57,21.3,417
2018-01-06 04:41:03,21.3,417
2018-01-06 04:41:15,21.3,417
2018-01-06 04:41:21,21.3,417
2018-01-06 04:41:27,21.3,417
2018-01-06 04:41:51,21.3,417
2018-01-06 04:42:27,21.3,416
2018-01-06 04:42:45,21.3,416
2018-01-06 04:43:15,21.3,415
2018-01-06 04:43:33,21.3,414
2018-01-06 04:44:39,21.3,414
2018-01-06 04:44:57,21.4,414
2018-01-06 04:45:15,21.4,416
2018-01-06 04:45:27,21.3,419
2018-01-06 04:45:33,21.3,418
2018-01-06 04:45:45,21.3,414
2018-01-06 04:45:51,21.3,414
2018-01-06 04:46:03,21.3,411
2018-01-06 04:46:21,21.3,412
2018-01-06 04:46:45,21.3,414
2018-01-06 04:46:57,21.3,415
2018-01-06 04:47:09,21.3,415
2018-01-06 04:47:21,21.3,414
2018-01-06 04:47:27,21.3,414
2018-01-06 04:47:33,21.3,414
2018-01-06 04:47:45,21.3,415
2018-01-06 04:47:51,21.3,414
2018-01-06 04:48:39,21.4,415
2018-01-06 04:48:51,21.3,415
2018-01-06 04:49:03,21.3,415
2018-01-06 04:49:15,21.3,415
2018-01-06 04:49:39,21.3,414
2018-01-06 04:50:03,21.3,414
2018-01-06 04:50:21,21.3,416
2018-01-06 04:50:39,21.3,417
2018-01-06 04:50:51,21.3,416
2018-01-06 04:51:03,21.3,414
2018-01-06 04:51:15,21.3,414
2018-01-06 04:51:27,21.3,414
2018-01-06 04:51:33,21.3,414
2018-01-06 04:51:39,21.3,415
2018-01-06 04:51:51,21.3,415
2018-01-06 04:52:03,21.3,416
2018-01-06 04:52:21,21.3,415
2018-01-06 04:52:51,21.3,415
2018-01-06 04:53:39,21.4,415
2018-01-06 04:53:51,21.4,414
2018-01-06 04:54:09,21.3,414
2018-01-06 04:54:15,21.4,414
2018-01-06 04:55:21,21.4,415
2018-01-06 04:55:33,21.4,414
2018-01-06 04:55:39,21.4,413
2018-01-06 04:55:45,21.4,412
2018-01-06 04:55:51,21.4,412
2018-01-06 04:55:57,21.4,411
2018-01-06 04:56:03,21.4,411
2018-01-06 04:56:21,21.4,411
2018-01-06 04:56:33,21.4,412
2018-01-06 04:56:39,21.4,412
2018-01-06 04:57:09,21.4,413
2018-01-06 04:57:15,21.4,413
2018-01-06 04:57:27,21.4,414
2018-01-06 04:57:39,21.4,415
2018-01-06 04:57:45,21.4,415
2018-01-06 04:58:39,21.4,414
2018-01-06 04:58:45,21.4,415
2018-01-06 04:59:03,21.4,416
2018-01-06 04:59:15,21.4,416
2018-01-06 04:59:21,21.4,415
2018-01-06 04:59:33,21.4,415
2018-01-06 04:59:51,21.4,415
2018-01-06 04:59:57,21.4,416
2018-01-06 05:00:21,21.4,417
2018-01-06 05:01:03,21.4,415
2018-01-06 05:01:09,21.4,415
2018-01-06 05:01:15,21.4,416
2018-01-06 05:01:33,21.4,416
2018-01-06 05:01:39,21.4,416
2018-01-06 05:01:57,21.4,415
2018-01-06 05:02:27,21.3,416
2018-01-06 05:02:33,21.3,416
2018-01-06 05:02:39,21.3,416
2018-01-06 05:02:45,21.3,416
2018-01-06 05:03:21,21.4,415
2018-01-06 05:03:27,21.4,415
2018-01-06 05:04:03,21.4,416
2018-01-06 05:04:15,21.4,416
2018-01-06 05:04:39,21.4,416
2018-01-06 05:05:09,21.4,419
2018-01-06 05:05:21,21.4,415
2018-01-06 05:05:27,21.4,412
2018-01-06 05:05:32,21.4,411
2018-01-06 05:05:44,21.4,410
2018-01-06 05:05:50,21.4,409
2018-01-06 05:06:08,21.4,412
2018-01-06 05:06:26,21.4,412
2018-01-06 05:06:32,21.3,412
2018-01-06 05:06:50,21.4,414
2018-01-06 05:06:56,21.3,414
2018-01-06 05:07:02,21.3,414
2018-01-06 05:07:20,21.3,412
2018-01-06 05:07:26,21.3,413
2018-01-06 05:07:44,21.4,414
2018-01-06 05:08:20,21.3,413
2018-01-06 05:09:02,21.3,414
2018-01-06 05:09:14,21.4,415
2018-01-06 05:09:56,21.4,418
2018-01-06 05:10:20,21.4,416
2018-01-06 05:10:26,21.4,415
2018-01-06 05:10:32,21.4,415
2018-01-06 05:10:50,21.4,416
2018-01-06 05:11:14,21.4,415
2018-01-06 05:11:38,21.4,415
2018-01-06 05:12:32,21.4,415
2018-01-06 05:13:14,21.4,414
2018-01-06 05:13:44,21.4,414
2018-01-06 05:13:50,21.4,414
2018-01-06 05:14:26,21.4,415
2018-01-06 05:14:32,21.4,416
2018-01-06 05:14:56,21.4,418
2018-01-06 05:15:14,21.4,415
2018-01-06 05:15:26,21.4,414
2018-01-06 05:15:38,21.4,411
2018-01-06 05:15:50,21.4,411
2018-01-06 05:15:56,21.4,412
2018-01-06 05:16:02,21.4,412
2018-01-06 05:16:20,21.4,413
2018-01-06 05:16:32,21.4,414
2018-01-06 05:16:38,21.4,414
2018-01-06 05:17:50,21.4,413
2018-01-06 05:18:02,21.4,413
2018-01-06 05:18:14,21.4,414
2018-01-06 05:18:26,21.4,414
2018-01-06 05:18:44,21.4,414
2018-01-06 05:19:02,21.4,414
2018-01-06 05:19:08,21.4,414
2018-01-06 05:19:32,21.4,416
2018-01-06 05:19:44,21.4,417
2018-01-06 05:20:02,21.4,415
2018-01-06 05:20:14,21.4,412
2018-01-06 05:20:26,21.4,408
2018-01-06 05:20:50,21.5,411
2018-01-06 05:20:56,21.5,412
2018-01-06 05:21:02,21.5,412
2018-01-06 05:21:08,21.4,411
2018-01-06 05:21:20,21.4,412
2018-01-06 05:21:32,21.4,412
2018-01-06 05:21:44,21.4,413
2018-01-06 05:21:50,21.4,413
2018-01-06 05:22:14,21.4,414
2018-01-06 05:22:38,21.5,414
2018-01-06 05:23:08,21.5,414
2018-01-06 05:23:56,21.5,414
2018-01-06 05:24:02,21.5,414
2018-01-06 05:24:08,21.5,414
2018-01-06 05:24:14,21.5,414
2018-01-06 05:24:32,21.4,416
2018-01-06 05:25:08,21.4,414
2018-01-06 05:25:14,21.4,414
2018-01-06 05:25:20,21.4,414
2018-01-06 05:25:38,21.4,414
2018-01-06 05:25:50,21.4,414
2018-01-06 05:26:14,21.4,414
2018-01-06 05:26:20,21.4,414
2018-01-06 05:26:26,21.4,413
2018-01-06 05:26:44,21.4,413
2018-01-06 05:26:56,21.4,415
2018-01-06 05:27:14,21.4,414
2018-01-06 05:27:26,21.4,414
2018-01-06 05:27:32,21.4,414
2018-01-06 05:27:38,21.4,415
2018-01-06 05:27:56,21.4,415
2018-01-06 05:28:26,21.4,415
2018-01-06 05:28:38,21.4,415
2018-01-06 05:28:44,21.4,415
2018-01-06 05:28:56,21.4,416
2018-01-06 05:29:02,21.4,416
2018-01-06 05:29:32,21.4,418
2018-01-06 05:29:38,21.4,418
2018-01-06 05:29:50,21.4,416
2018-01-06 05:29:56,21.4,415
2018-01-06 05:30:14,21.4,412
2018-01-06 05:31:14,21.4,414
2018-01-06 05:31:26,21.4,413
2018-01-06 05:31:38,21.4,413
2018-01-06 05:31:56,21.4,414
2018-01-06 05:32:08,21.4,414
2018-01-06 05:32:20,21.4,415
2018-01-06 05:32:32,21.4,414
2018-01-06 05:32:44,21.4,414
2018-01-06 05:33:38,21.4,413
2018-01-06 05:34:08,21.4,414
2018-01-06 05:34:14,21.4,414
2018-01-06 05:34:26,21.4,418
2018-01-06 05:34:38,21.4,418
2018-01-06 05:34:50,21.4,416
2018-01-06 05:34:56,21.4,415
2018-01-06 05:35:08,21.4,412
2018-01-06 05:35:20,21.4,413
2018-01-06 05:35:26,21.4,413
2018-01-06 05:35:50,21.4,416
2018-01-06 05:35:56,21.4,415
2018-01-06 05:36:02,21.4,416
2018-01-06 05:36:38,21.4,414
2018-01-06 05:37:02,21.4,414
2018-01-06 05:37:44,21.5,415
2018-01-06 05:38:02,21.4,416
2018-01-06 05:38:08,21.4,417
2018-01-06 05:38:26,21.4,416
2018-01-06 05:38:38,21.4,416
2018-01-06 05:39:02,21.4,417
2018-01-06 05:39:38,21.4,416
2018-01-06 05:39:50,21.4,414
2018-01-06 05:39:56,21.4,414
2018-01-06 05:40:02,21.4,414
2018-01-06 05:40:14,21.4,414
2018-01-06 05:40:26,21.4,414
2018-01-06 05:40:32,21.4,414
2018-01-06 05:41:14,21.4,414
2018-01-06 05:41:32,21.5,414
2018-01-06 05:41:38,21.4,414
2018-01-06 05:41:44,21.4,414
2018-01-06 05:41:50,21.4,414
2018-01-06 05:41:56,21.4,414
2018-01-06 05:42:08,21.4,414
2018-01-06 05:42:20,21.4,414
2018-01-06 05:43:08,21.4,415
2018-01-06 05:43:44,21.4,414
2018-01-06 05:44:08,21.5,416
2018-01-06 05:44:20,21.4,417
2018-01-06 05:44:38,21.4,413
2018-01-06 05:44:50,21.4,410
2018-01-06 05:45:08,21.5,413
2018-01-06 05:46:26,21.5,413
2018-01-06 05:46:44,21.5,413
2018-01-06 05:46:56,21.5,413
2018-01-06 05:47:38,21.4,413
2018-01-06 05:48:02,21.5,413
2018-01-06 05:48:14,21.4,413
2018-01-06 05:48:20,21.4,413
2018-01-06 05:48:26,21.4,413
2018-01-06 05:49:08,21.5,416
2018-01-06 05:49:26,21.5,414
2018-01-06 05:49:32,21.5,413
2018-01-06 05:49:44,21.5,409
2018-01-06 05:50:02,21.5,409
2018-01-06 05:50:32,21.5,411
2018-01-06 05:50:44,21.5,411
2018-01-06 05:51:02,21.4,411
2018-01-06 05:51:14,21.4,411
2018-01-06 05:51:20,21.4,411
2018-01-06 05:52:26,21.5,413
2018-01-06 05:52:32,21.5,413
2018-01-06 05:53:02,21.4,414
2018-01-06 05:53:20,21.4,414
2018-01-06 05:53:38,21.4,414
2018-01-06 05:53:56,21.4,417
2018-01-06 05:54:08,21.4,417
2018-01-06 05:54:20,21.4,416
2018-01-06 05:54:44,21.4,415
2018-01-06 05:55:26,21.5,414
2018-01-06 05:55:38,21.5,414
2018-01-06 05:55:50,21.5,414
2018-01-06 05:56:02,21.5,414
2018-01-06 05:56:14,21.5,414
2018-01-06 05:56:26,21.5,414
2018-01-06 05:56:55,21.5,414
2018-01-06 05:57:01,21.4,414
2018-01-06 05:57:25,21.5,413
2018-01-06 05:57:43,21.5,414
2018-01-06 05:57:55,21.4,414
2018-01-06 05:58:07,21.4,414
2018-01-06 05:58:19,21.4,414
2018-01-06 05:58:25,21.4,414
2018-01-06 05:58:43,21.5,416
2018-01-06 05:58:49,21.5,417
2018-01-06 05:58:55,21.5,418
2018-01-06 05:59:07,21.5,417
2018-01-06 05:59:13,21.5,416
2018-01-06 05:59:19,21.4,415
2018-01-06 05:59:25,21.5,413
2018-01-06 05:59:31,21.5,411
2018-01-06 05:59:37,21.5,410
2018-01-06 05:59:49,21.5,413
2018-01-06 06:00:19,21.4,414
2018-01-06 06:00:49,21.5,413
2018-01-06 06:01:01,21.5,412
2018-01-06 06:01:07,21.5,412
2018-01-06 06:01:13,21.5,413
2018-01-06 06:01:19,21.5,412
2018-01-06 06:01:25,21.4,412
2018-01-06 06:01:31,21.4,412
2018-01-06 06:01:37,21.4,412
2018-01-06 06:02:25,21.5,411
2018-01-06 06:03:01,21.5,412
2018-01-06 06:04:19,21.5,412
2018-01-06 06:04:55,21.5,411
2018-01-06 06:05:07,21.5,412
2018-01-06 06:05:13,21.5,411
2018-01-06 06:05:19,21.4,411
2018-01-06 06:05:25,21.5,412
2018-01-06 06:05:31,21.4,412
2018-01-06 06:06:01,21.5,412
2018-01-06 06:06:19,21.4,412
2018-01-06 06:06:31,21.5,412
2018-01-06 06:06:55,21.5,412
2018-01-06 06:07:19,21.4,413
2018-01-06 06:07:37,21.4,413
2018-01-06 06:08:01,21.5,414
2018-01-06 06:08:07,21.5,414
2018-01-06 06:08:31,21.4,417
2018-01-06 06:08:37,21.4,420
2018-01-06 06:08:55,21.4,419
2018-01-06 06:09:13,21.4,416
2018-01-06 06:09:25,21.4,414
2018-01-06 06:10:25,21.5,412
2018-01-06 06:10:43,21.4,411
2018-01-06 06:10:55,21.4,411
2018-01-06 06:11:19,21.4,412
2018-01-06 06:12:43,21.4,414
2018-01-06 06:13:37,21.5,417
2018-01-06 06:13:55,21.4,415
2018-01-06 06:14:01,21.4,411
2018-01-06 06:14:31,21.5,410
2018-01-06 06:15:07,21.5,412
2018-01-06 06:15:55,21.5,414
2018-01-06 06:16:01,21.5,414
2018-01-06 06:16:37,21.5,415
2018-01-06 06:16:43,21.5,415
2018-01-06 06:16:49,21.4,414
2018-01-06 06:17:01,21.5,415
2018-01-06 06:17:07,21.5,416
2018-01-06 06:17:19,21.5,416
2018-01-06 06:17:25,21.5,415
2018-01-06 06:17:43,21.5,415
2018-01-06 06:17:49,21.5,415
2018-01-06 06:17:55,21.5,416
2018-01-06 06:18:25,21.5,419
2018-01-06 06:18:37,21.5,420
2018-01-06 06:18:43,21.5,419
2018-01-06 06:18:49,21.5,417
2018-01-06 06:19:01,21.5,412
2018-01-06 06:19:07,21.5,410
2018-01-06 06:19:37,21.5,411
2018-01-06 06:20:01,21.4,414
2018-01-06 06:20:19,21.5,413
2018-01-06 06:21:31,21.4,416
2018-01-06 06:21:49,21.5,417
2018-01-06 06:21:55,21.4,417
2018-01-06 06:22:31,21.5,415
2018-01-06 06:23:25,21.5,418
2018-01-06 06:23:43,21.5,416
2018-01-06 06:23:55,21.5,412
2018-01-06 06:24:07,21.5,409
2018-01-06 06:24:43,21.5,411
2018-01-06 06:25:01,21.5,415
2018-01-06 06:26:19,21.5,413
2018-01-06 06:26:31,21.5,414
2018-01-06 06:26:37,21.5,414
2018-01-06 06:27:13,21.5,414
2018-01-06 06:27:37,21.5,414
2018-01-06 06:27:43,21.5,414
2018-01-06 06:27:49,21.5,414
2018-01-06 06:27:55,21.5,414
2018-01-06 06:28:19,21.5,417
2018-01-06 06:28:25,21.5,417
2018-01-06 06:28:31,21.5,417
2018-01-06 06:28:49,21.5,414
2018-01-06 06:29:25,21.5,412
2018-01-06 06:29:37,21.5,412
2018-01-06 06:29:49,21.5,412
2018-01-06 06:30:01,21.5,412
2018-01-06 06:30:19,21.5,412
2018-01-06 06:31:13,21.5,413
2018-01-06 06:31:25,21.5,413
2018-01-06 06:31:37,21.5,413
2018-01-06 06:31:43,21.5,414
2018-01-06 06:31:55,21.5,414
2018-01-06 06:32:01,21.5,414
2018-01-06 06:32:37,21.5,414
2018-01-06 06:32:55,21.5,414
2018-01-06 06:33:01,21.5,414
2018-01-06 06:33:25,21.5,414
2018-01-06 06:33:31,21.5,414
2018-01-06 06:33:43,21.5,412
2018-01-06 06:33:55,21.5,411
2018-01-06 06:34:07,21.5,411
2018-01-06 06:34:19,21.5,410
2018-01-06 06:34:37,21.5,410
2018-01-06 06:35:07,21.5,413
2018-01-06 06:35:37,21.5,413
2018-01-06 06:36:13,21.5,414
2018-01-06 06:36:37,21.5,414
2018-01-06 06:37:25,21.5,414
2018-01-06 06:37:37,21.5,414
2018-01-06 06:37:49,21.5,418
2018-01-06 06:37:55,21.5,419
2018-01-06 06:38:07,21.5,419
2018-01-06 06:38:19,21.5,416
2018-01-06 06:38:31,21.5,411
2018-01-06 06:38:49,21.5,408
2018-01-06 06:39:13,21.5,411
2018-01-06 06:42:49,21.5,414
2018-01-06 06:43:25,21.5,413
2018-01-06 06:44:31,21.5,415
2018-01-06 06:45:19,21.5,413
2018-01-06 06:45:25,21.5,414
2018-01-06 06:45:37,21.5,413
2018-01-06 06:45:49,21.5,413
2018-01-06 06:46:01,21.5,413
2018-01-06 06:47:07,21.5,413
2018-01-06 06:47:13,21.5,413
2018-01-06 06:47:25,21.5,413
2018-01-06 06:47:37,21.5,414
2018-01-06 06:47:55,21.5,417
2018-01-06 06:48:01,21.5,417
2018-01-06 06:48:19,21.5,413
2018-01-06 06:48:31,21.5,411
2018-01-06 06:49:01,21.5,410
2018-01-06 06:49:13,21.5,411
2018-01-06 06:49:43,21.5,414
2018-01-06 06:50:07,21.5,413
2018-01-06 06:50:49,21.5,411
2018-01-06 06:51:31,21.5,411
2018-01-06 06:51:43,21.5,411
2018-01-06 06:52:13,21.5,410
2018-01-06 06:52:31,21.5,413
2018-01-06 06:52:49,21.5,416
2018-01-06 06:53:01,21.5,416
2018-01-06 06:53:13,21.5,413
2018-01-06 06:53:19,21.5,412
2018-01-06 06:53:31,21.5,409
2018-01-06 06:53:49,21.5,412
2018-01-06 06:54:25,21.5,409
2018-01-06 06:54:43,21.5,410
2018-01-06 06:54:55,21.5,409
2018-01-06 06:56:01,21.5,410
2018-01-06 06:56:07,21.5,410
2018-01-06 06:56:31,21.5,410
2018-01-06 06:56:43,21.5,410
2018-01-06 06:56:55,21.5,410
2018-01-06 06:57:13,21.5,412
2018-01-06 06:57:43,21.5,415
2018-01-06 06:58:07,21.5,412
2018-01-06 06:58:13,21.5,410
2018-01-06 06:58:19,21.5,409
2018-01-06 06:58:31,21.5,407
2018-01-06 06:58:43,21.5,409
2018-01-06 06:58:49,21.5,410
2018-01-06 06:59:01,21.5,411
2018-01-06 06:59:13,21.5,411
2018-01-06 06:59:25,21.5,413
2018-01-06 06:59:49,21.5,413
2018-01-06 07:01:25,21.5,413
2018-01-06 07:01:31,21.5,413
2018-01-06 07:01:43,21.5,413
2018-01-06 07:02:07,21.5,414
2018-01-06 07:02:55,21.5,414
2018-01-06 07:03:01,21.5,414
2018-01-06 07:03:13,21.5,412
2018-01-06 07:03:19,21.5,412
2018-01-06 07:03:31,21.5,412
2018-01-06 07:03:55,21.5,412
2018-01-06 07:05:31,21.5,413
2018-01-06 07:05:37,21.5,413
2018-01-06 07:05:43,21.5,413
2018-01-06 07:05:49,21.5,413
2018-01-06 07:06:07,21.5,413
2018-01-06 07:06:13,21.5,413
2018-01-06 07:06:25,21.5,413
2018-01-06 07:06:37,21.5,413
2018-01-06 07:07:01,21.5,413
2018-01-06 07:07:07,21.5,413
2018-01-06 07:07:25,21.5,416
2018-01-06 07:07:49,21.5,413
2018-01-06 07:08:01,21.5,410
2018-01-06 07:08:19,21.5,408
2018-01-06 07:08:43,21.5,410
2018-01-06 07:09:07,21.5,411
2018-01-06 07:09:13,21.5,411
2018-01-06 07:09:19,21.5,411
2018-01-06 07:09:25,21.5,411
2018-01-06 07:09:31,21.5,411
2018-01-06 07:09:43,21.5,412
2018-01-06 07:09:49,21.5,412
2018-01-06 07:09:55,21.5,412
2018-01-06 07:10:25,21.5,413
2018-01-06 07:11:25,21.5,412
2018-01-06 07:11:43,21.5,412
2018-01-06 07:12:19,21.5,414
2018-01-06 07:12:55,21.5,411
2018-01-06 07:13:13,21.5,408
2018-01-06 07:13:31,21.5,410
2018-01-06 07:14:07,21.5,411
2018-01-06 07:14:31,21.5,411
2018-01-06 07:16:43,21.5,411
2018-01-06 07:17:01,21.5,412
2018-01-06 07:17:25,21.5,415
2018-01-06 07:17:37,21.5,412
2018-01-06 07:18:01,21.5,409
2018-01-06 07:18:07,21.5,408
2018-01-06 07:18:13,21.5,409
2018-01-06 07:18:31,21.5,410
2018-01-06 07:18:43,21.5,411
2018-01-06 07:18:55,21.5,412
2018-01-06 07:19:31,21.5,411
2018-01-06 07:21:31,21.5,411
2018-01-06 07:21:49,21.5,411
2018-01-06 07:22:07,21.5,414
2018-01-06 07:22:31,21.5,412
2018-01-06 07:22:43,21.5,410
2018-01-06 07:23:19,21.5,411
2018-01-06 07:23:31,21.5,411
2018-01-06 07:24:01,21.5,410
2018-01-06 07:24:31,21.5,411
2018-01-06 07:25:07,21.5,412
2018-01-06 07:25:31,21.5,411
2018-01-06 07:25:55,21.5,411
2018-01-06 07:26:07,21.5,411
2018-01-06 07:26:19,21.5,412
2018-01-06 07:26:25,21.5,412
2018-01-06 07:26:37,21.5,411
2018-01-06 07:26:43,21.5,412
2018-01-06 07:26:49,21.5,412
2018-01-06 07:27:07,21.5,414
2018-01-06 07:27:19,21.5,414
2018-01-06 07:27:25,21.5,413
2018-01-06 07:27:37,21.5,411
2018-01-06 07:27:55,21.5,409
2018-01-06 07:28:19,21.5,410
2018-01-06 07:28:25,21.5,410
2018-01-06 07:28:49,21.5,410
2018-01-06 07:29:19,21.5,410
2018-01-06 07:29:43,21.5,410
2018-01-06 07:29:55,21.5,411
2018-01-06 07:30:07,21.5,412
2018-01-06 07:30:25,21.5,412
2018-01-06 07:30:31,21.5,412
2018-01-06 07:30:37,21.5,412
2018-01-06 07:30:43,21.5,412
2018-01-06 07:30:49,21.5,412
2018-01-06 07:31:01,21.5,412
2018-01-06 07:31:49,21.5,414
2018-01-06 07:32:19,21.5,411
2018-01-06 07:32:31,21.5,408
