"Temperature, x; RH, x","Temperature, y","RH, y"
2018-01-02 07:40:06.126371,20.0906970215,43.1046905518
2018-01-02 07:45:05.540577,20.0933782959,43.6044158936
2018-01-02 07:50:06.041633,20.0933782959,44.1003265381
2018-01-02 07:55:05.559951,20.0933782959,43.1046905518
2018-01-02 08:00:05.664979,20.0933782959,43.1046905518
2018-01-02 08:05:06.172575,20.0933782959,43.5986938477
2018-01-02 08:10:05.708074,20.0933782959,42.6125946045
2018-01-02 08:15:05.562640,20.0906970215,42.11668396
2018-01-02 08:20:06.148596,20.0933782959,42.6068725586
2018-01-02 08:25:05.669994,20.0906970215,41.6188659668
2018-01-02 08:30:05.537281,20.0906970215,40.6270446777
2018-01-02 08:35:08.241205,20.0906970215,42.1147766113
2018-01-02 08:40:05.773938,20.0906970215,41.6207733154
2018-01-02 08:45:05.405256,20.0906970215,40.6232299805
2018-01-02 08:50:05.943272,20.0906970215,40.6270446777
2018-01-02 08:55:05.425179,20.0906970215,42.6106872559
2018-01-02 09:00:05.472512,20.0906970215,39.6352233887
2018-01-02 09:05:05.981763,20.0906970215,40.6289520264
2018-01-02 09:10:05.488885,20.0906970215,39.63331604
2018-01-02 09:15:05.582409,20.0906970215,42.1147766113
2018-01-02 09:20:06.193501,20.0906970215,40.6251373291
2018-01-02 09:25:05.703079,20.0906970215,39.1354980469
2018-01-02 09:30:06.050669,20.0906970215,42.6068725586
2018-01-02 09:35:08.043883,20.0906970215,40.6270446777
2018-01-02 09:40:05.612257,20.0906970215,39.1354980469
2018-01-02 09:35:07.501706,18.6991156006,40.6270446777
2018-01-02 09:35:08.240818,17.296809082,46.0801544189
2018-01-02 09:40:05.720481,17.3021716309,46.0782470703
2018-01-02 09:45:05.281043,17.9966217041,47.0757904053
2018-01-02 09:50:05.743756,18.0019842529,43.108505249
2018-01-02 11:05:07.382501,18.6937530518,44.5905151367
2018-01-02 11:10:05.259507,18.6937530518,44.0984191895
2018-01-02 11:15:05.787699,18.6991156006,45.0883331299
2018-01-02 11:20:05.408904,19.3908843994,41.1229553223
2018-01-02 11:25:05.617005,19.3935656738,44.5924224854
2018-01-02 11:30:06.134671,19.3962469482,41.6169586182
2018-01-02 11:35:07.526866,20.0853344727,39.6352233887
2018-01-02 11:40:05.341268,20.0880157471,41.119140625
2018-01-02 11:45:05.864292,20.0880157471,40.1292266846
2018-01-02 11:50:05.351650,20.0880157471,39.6352233887
2018-01-02 11:55:06.065764,20.0906970215,42.6068725586
2018-01-02 12:00:05.566409,20.0906970215,43.5986938477
2018-01-02 12:05:06.070855,20.0906970215,41.6188659668
2018-01-02 12:10:05.957780,20.0906970215,39.6371307373
2018-01-02 12:15:05.445171,20.0906970215,39.1412200928
2018-01-02 12:20:06.053699,20.0906970215,40.1292266846
2018-01-02 12:25:05.626042,20.0906970215,39.63331604
2018-01-02 12:30:06.083709,20.0906970215,41.1248626709
2018-01-02 12:35:08.153904,20.0906970215,41.1229553223
2018-01-02 12:40:06.111349,20.0906970215,39.6352233887
2018-01-02 12:45:05.639558,20.0906970215,40.1292266846
2018-01-02 12:50:06.116263,20.0906970215,43.108505249
2018-01-02 12:55:05.658903,20.0906970215,43.1046905518
2018-01-02 13:00:06.189160,20.0906970215,40.6289520264
2018-01-02 13:05:05.664416,20.0906970215,42.11668396
2018-01-02 13:10:05.632520,20.0906970215,42.6087799072
2018-01-02 13:15:06.116175,20.0906970215,43.108505249
2018-01-02 13:20:05.681343,20.0906970215,40.6289520264
2018-01-02 13:25:06.028893,20.0906970215,40.6251373291
2018-01-02 13:30:05.550651,20.0906970215,43.1065979004
2018-01-02 13:35:08.023088,20.0906970215,40.1273193359
2018-01-02 13:40:05.626647,20.0906970215,41.6169586182
2018-01-02 13:45:06.105508,20.0906970215,42.1109619141
2018-01-02 13:50:05.600232,20.0933782959,42.11668396
2018-01-02 13:55:05.295786,20.0933782959,43.108505249
2018-01-02 14:00:05.804733,20.0906970215,43.6006011963
2018-01-02 14:05:05.315653,20.0906970215,40.1292266846
2018-01-02 14:10:05.886658,20.0933782959,42.1128692627
2018-01-02 14:15:05.390871,20.0906970215,42.6125946045
2018-01-02 14:20:06.011633,20.0906970215,44.0946044922
2018-01-02 14:25:05.597461,20.0906970215,42.11668396
2018-01-02 14:30:06.113797,20.0906970215,42.1147766113
2018-01-02 14:35:08.186985,20.0906970215,41.1229553223
2018-01-02 14:40:05.774499,20.0933782959,41.1248626709
2018-01-02 14:45:05.288575,20.0933782959,43.5986938477
2018-01-02 14:50:05.809407,20.0933782959,43.5986938477
2018-01-02 14:55:05.271650,20.0933782959,43.1046905518
2018-01-02 15:00:05.807799,20.0933782959,44.5924224854
2018-01-02 15:05:05.313621,20.0933782959,42.11668396
2018-01-02 15:10:05.298137,20.0906970215,41.6207733154
2018-01-02 15:15:06.063963,20.0906970215,41.1248626709
2018-01-02 15:20:05.675810,20.0906970215,41.119140625
2018-01-02 15:25:06.209471,20.0906970215,44.0965118408
2018-01-02 15:30:06.076293,20.0933782959,44.5962371826
2018-01-02 15:35:07.982214,20.0933782959,44.0965118408
2018-01-02 15:40:05.512190,20.0933782959,44.5962371826
2018-01-02 15:45:06.012005,20.0906970215,44.5962371826
2018-01-02 15:50:05.564348,20.0933782959,44.594329834
2018-01-02 15:55:06.080726,20.0933782959,44.5905151367
2018-01-02 16:00:05.582208,20.0906970215,43.6006011963
2018-01-02 16:05:06.093037,20.0933782959,43.6025085449
2018-01-02 16:10:05.589235,20.0906970215,43.5986938477
2018-01-02 16:15:06.132950,20.0906970215,43.6044158936
2018-01-02 16:20:05.742149,20.0906970215,45.0864257812
2018-01-02 16:25:06.245465,20.0906970215,44.0946044922
2018-01-02 16:30:05.817840,20.0906970215,44.5924224854
2018-01-02 16:35:07.387896,20.0906970215,44.5924224854
2018-01-02 16:40:05.893140,20.0906970215,44.1003265381
2018-01-02 16:45:06.046547,20.0906970215,42.6125946045
2018-01-02 16:50:05.594290,20.0906970215,43.1065979004
2018-01-02 16:55:06.087561,20.0906970215,44.0984191895
2018-01-02 17:00:05.603765,20.0906970215,45.0864257812
2018-01-02 17:05:06.102582,20.0906970215,44.5962371826
2018-01-02 17:10:05.621609,20.0906970215,42.6125946045
2018-01-02 17:15:05.503098,20.0906970215,44.0946044922
2018-01-02 17:20:06.110298,20.0906970215,43.108505249
2018-01-02 17:25:05.626311,20.0906970215,45.0883331299
2018-01-02 17:30:05.248937,20.0906970215,45.0864257812
2018-01-02 17:35:07.905933,20.0906970215,44.5924224854
2018-01-02 17:40:05.491409,20.0906970215,42.6087799072
2018-01-02 17:45:06.092204,20.0906970215,42.6106872559
2018-01-02 17:50:05.601160,20.0906970215,45.0902404785
2018-01-02 17:55:06.106718,20.0906970215,45.0864257812
2018-01-02 18:00:06.218471,20.0906970215,43.108505249
2018-01-02 18:05:05.708308,20.0880157471,45.0883331299
2018-01-02 18:10:06.223748,20.0880157471,44.594329834
2018-01-02 18:15:05.723363,20.0906970215,44.1003265381
2018-01-02 18:20:05.341942,20.0880157471,44.5924224854
2018-01-02 18:25:05.887111,20.0906970215,43.6006011963
2018-01-02 18:30:06.109011,20.0880157471,43.1027832031
2018-01-02 18:35:07.697829,20.0880157471,43.6025085449
2018-01-02 18:40:06.254152,20.0880157471,43.108505249
2018-01-02 18:45:06.259692,20.0880157471,43.6044158936
2018-01-02 18:50:05.812772,20.0880157471,43.6006011963
2018-01-02 18:55:05.335289,20.0880157471,44.5924224854
2018-01-02 19:00:06.087236,20.0880157471,43.6044158936
2018-01-02 19:05:05.634782,20.0880157471,44.5905151367
2018-01-02 19:10:06.154929,20.0880157471,45.0921478271
2018-01-02 19:15:06.213856,20.0880157471,43.108505249
2018-01-02 19:20:05.842682,20.0880157471,45.0921478271
2018-01-02 19:25:05.413482,20.0880157471,44.1003265381
2018-01-02 19:30:05.678579,20.0880157471,45.0864257812
2018-01-02 19:35:07.390252,20.0880157471,45.0921478271
2018-01-02 19:40:05.910399,20.0880157471,45.0921478271
2018-01-02 19:45:05.309595,20.0880157471,45.0902404785
2018-01-02 19:50:05.859651,20.0880157471,44.594329834
2018-01-02 19:55:05.404763,20.0880157471,43.6044158936
2018-01-02 20:00:05.684029,20.0880157471,44.594329834
2018-01-02 20:05:06.210375,20.0880157471,45.0864257812
2018-01-02 20:10:05.691462,20.0880157471,45.0921478271
2018-01-02 20:15:05.608123,20.0880157471,45.0921478271
2018-01-02 20:20:06.186599,20.0880157471,45.5823364258
2018-01-02 20:25:05.744145,20.0880157471,45.0864257812
2018-01-02 20:30:05.667376,20.0880157471,44.594329834
2018-01-02 20:35:07.906321,20.0880157471,45.0902404785
2018-01-02 20:40:05.484417,20.0880157471,45.0902404785
2018-01-02 20:45:05.531954,20.0880157471,45.0921478271
2018-01-02 20:50:06.053460,20.0880157471,45.5842437744
2018-01-02 20:55:05.587321,20.0880157471,45.5823364258
2018-01-02 21:00:06.157281,20.0880157471,45.5823364258
2018-01-02 21:05:05.629649,20.0880157471,45.0921478271
2018-01-02 21:10:06.180196,20.0880157471,44.5924224854
2018-01-02 21:15:05.910410,20.0880157471,44.5962371826
2018-01-02 21:20:05.545127,20.0880157471,45.5823364258
2018-01-02 21:25:06.056480,20.0880157471,45.0921478271
2018-01-02 21:30:05.704005,20.0880157471,45.5823364258
2018-01-02 21:35:08.412268,20.0880157471,45.0921478271
2018-01-02 21:40:05.964855,20.0880157471,45.0921478271
2018-01-02 21:45:05.425396,20.0880157471,44.5962371826
2018-01-02 21:50:05.942840,20.0880157471,45.0864257812
2018-01-02 21:55:05.518986,20.0880157471,45.0864257812
2018-01-02 22:00:05.442711,20.0880157471,45.0883331299
2018-01-02 22:05:05.976464,20.0880157471,45.0864257812
2018-01-02 22:10:05.525691,20.0880157471,45.0902404785
2018-01-02 22:15:05.293342,20.0880157471,45.0902404785
2018-01-02 22:20:05.940192,20.0880157471,45.0921478271
2018-01-02 22:25:05.462597,20.0880157471,45.0864257812
2018-01-02 22:30:05.867549,20.0880157471,44.5905151367
2018-01-02 22:35:08.199540,20.0880157471,44.5924224854
2018-01-02 22:40:05.702158,20.0880157471,44.5924224854
2018-01-02 22:45:05.496291,20.0880157471,44.5905151367
2018-01-02 22:50:06.048737,20.0880157471,45.0902404785
2018-01-02 22:55:05.531939,20.0880157471,44.5924224854
2018-01-02 23:00:05.805327,20.0880157471,44.5962371826
2018-01-02 23:05:05.356776,20.0880157471,45.0921478271
2018-01-02 23:10:05.897094,20.0880157471,45.0902404785
2018-01-02 23:15:06.182075,20.0880157471,45.5823364258
2018-01-02 23:20:05.799111,20.0880157471,45.0921478271
2018-01-02 23:25:05.380647,20.0880157471,45.0921478271
2018-01-02 23:30:06.192825,20.0880157471,45.0864257812
2018-01-02 23:35:07.790466,20.0880157471,45.0902404785
2018-01-02 23:40:05.340723,20.0880157471,45.0921478271
2018-01-02 23:45:05.386319,20.0880157471,45.0902404785
2018-01-02 23:50:05.876475,20.0880157471,45.5823364258
2018-01-02 23:55:05.406920,20.0880157471,44.5962371826
2018-01-03 00:00:06.201354,20.0880157471,45.0902404785
2018-01-03 00:05:05.725644,20.0880157471,45.0921478271
2018-01-03 00:10:06.219376,20.0880157471,45.0921478271
2018-01-03 00:15:05.798407,20.0880157471,45.0921478271
2018-01-03 00:20:05.400398,20.0880157471,45.5842437744
2018-01-03 00:25:05.914554,20.0880157471,45.0921478271
2018-01-03 00:30:05.595690,20.0880157471,45.5823364258
2018-01-03 00:35:07.621034,20.0880157471,45.0921478271
2018-01-03 00:40:06.115885,20.0853344727,45.5842437744
2018-01-03 00:45:05.536166,20.0880157471,45.0921478271
2018-01-03 00:50:06.018244,20.0880157471,45.0921478271
2018-01-03 00:55:05.555078,20.0880157471,45.0902404785
2018-01-03 01:00:05.433867,20.0880157471,45.5823364258
2018-01-03 01:05:05.983325,20.0880157471,45.5842437744
2018-01-03 01:10:05.518858,20.0853344727,45.0921478271
2018-01-03 01:15:05.972998,20.0880157471,45.0902404785
2018-01-03 01:20:05.589477,20.0880157471,45.0921478271
2018-01-03 01:25:06.087343,20.0853344727,44.5905151367
2018-01-03 01:30:06.020364,20.0853344727,45.0921478271
2018-01-03 01:35:07.736598,20.0853344727,45.5823364258
2018-01-03 01:40:05.397606,20.0880157471,45.0921478271
2018-01-03 01:45:06.237506,20.0853344727,45.5823364258
2018-01-03 01:50:05.749435,20.0880157471,44.5962371826
2018-01-03 01:55:05.257517,20.0853344727,45.5823364258
2018-01-03 02:00:05.719641,20.0853344727,45.0902404785
2018-01-03 02:05:06.251320,20.0853344727,45.5823364258
2018-01-03 02:10:05.792056,20.0853344727,45.0921478271
2018-01-03 02:15:05.610877,20.0853344727,45.0921478271
2018-01-03 02:20:06.210556,20.0853344727,45.0921478271
2018-01-03 02:25:05.742230,20.0853344727,45.0921478271
2018-01-03 02:30:05.998675,20.0853344727,45.5823364258
2018-01-03 02:35:07.520044,20.0853344727,45.0921478271
2018-01-03 02:40:06.095794,20.0853344727,45.0921478271
2018-01-03 02:45:05.963534,20.0853344727,45.0921478271
2018-01-03 02:50:05.475849,20.0853344727,45.0921478271
2018-01-03 02:55:06.002007,20.0853344727,45.0921478271
2018-01-03 03:00:05.391239,20.0853344727,45.5823364258
2018-01-03 03:05:05.970291,20.0853344727,45.0921478271
2018-01-03 03:10:05.484616,20.0853344727,45.5842437744
2018-01-03 03:15:05.999475,20.0853344727,45.0921478271
2018-01-03 03:20:05.650429,20.0853344727,45.5823364258
2018-01-03 03:25:06.132723,20.0853344727,45.5842437744
2018-01-03 03:30:05.292755,20.0853344727,45.5823364258
2018-01-03 03:35:08.244945,20.0853344727,45.5842437744
2018-01-03 03:40:05.762455,20.0853344727,45.586151123
2018-01-03 03:45:06.125819,20.0853344727,45.5823364258
2018-01-03 03:50:05.659305,20.0853344727,45.5842437744
2018-01-03 03:55:06.232571,20.0853344727,45.5842437744
2018-01-03 04:00:05.333130,20.0853344727,45.5842437744
2018-01-03 04:05:05.906940,20.0853344727,45.5823364258
2018-01-03 04:10:05.414835,20.0853344727,45.5823364258
2018-01-03 04:15:05.414046,20.0853344727,45.5823364258
2018-01-03 04:20:06.034229,20.0853344727,45.0902404785
2018-01-03 04:25:05.556250,20.0853344727,45.5823364258
2018-01-03 04:30:05.358982,20.0853344727,45.5823364258
2018-01-03 04:35:07.672142,19.3962469482,45.5842437744
2018-01-03 04:40:06.235228,20.0853344727,45.0921478271
2018-01-03 04:45:05.955215,20.0853344727,45.0921478271
2018-01-03 04:50:05.491865,20.0853344727,45.5823364258
2018-01-03 04:55:06.006986,20.0853344727,45.0921478271
2018-01-03 05:00:05.829725,20.0853344727,45.5842437744
2018-01-03 05:05:05.346075,20.0853344727,45.0921478271
2018-01-03 05:10:05.860213,20.0853344727,45.0921478271
2018-01-03 05:15:05.418778,20.0853344727,45.5823364258
2018-01-03 05:20:06.049936,20.0853344727,45.0921478271
2018-01-03 05:25:05.610148,20.0853344727,45.0921478271
2018-01-03 05:30:06.000777,20.0853344727,45.0921478271
2018-01-03 05:35:07.868816,20.0853344727,45.5842437744
2018-01-03 05:40:05.441867,20.0853344727,45.5842437744
2018-01-03 05:45:05.546724,20.0853344727,45.5842437744
2018-01-03 05:50:06.046855,20.0853344727,45.5842437744
2018-01-03 05:55:05.569408,20.0853344727,45.5823364258
2018-01-03 06:00:05.756246,20.0853344727,45.5842437744
2018-01-03 06:05:05.318562,20.0853344727,45.5823364258
2018-01-03 06:10:05.849096,20.0853344727,45.5823364258
2018-01-03 06:15:05.924833,20.0853344727,45.5842437744
2018-01-03 06:20:05.558334,20.0853344727,45.5842437744
2018-01-03 06:25:06.159669,20.0853344727,45.5842437744
2018-01-03 06:30:05.677023,20.0853344727,45.5823364258
2018-01-03 06:35:08.266378,20.0853344727,45.5842437744
2018-01-03 06:40:05.815474,20.0853344727,45.5842437744
2018-01-03 06:45:05.742235,20.0853344727,45.586151123
2018-01-03 06:50:05.274771,20.0853344727,45.5842437744
2018-01-03 06:55:05.815004,20.0853344727,45.5842437744
2018-01-03 07:00:05.870222,20.0853344727,45.586151123
2018-01-03 07:05:05.442093,20.0853344727,45.5842437744
2018-01-03 07:10:05.969621,19.3962469482,45.586151123
2018-01-03 07:15:05.450501,19.3962469482,45.586151123
2018-01-03 07:20:06.092576,20.0853344727,45.5842437744
2018-01-03 07:25:05.655067,19.3962469482,45.5880584717
2018-01-03 07:30:05.962813,19.3962469482,45.5842437744
2018-01-03 07:35:08.173228,19.3962469482,45.5842437744
2018-01-03 07:40:05.791659,19.3962469482,45.586151123
2018-01-03 07:45:06.026135,19.3962469482,45.5842437744
2018-01-03 07:50:05.719668,19.3962469482,45.5823364258
2018-01-03 07:55:06.231321,19.3962469482,45.5842437744
2018-01-03 08:00:05.402144,19.3962469482,45.586151123
2018-01-03 08:05:05.721119,19.3962469482,45.5880584717
2018-01-03 08:10:06.250363,19.3962469482,45.586151123
2018-01-03 08:15:06.117646,19.3962469482,45.586151123
2018-01-03 08:20:05.742707,19.3962469482,45.586151123
2018-01-03 08:25:05.265745,19.3962469482,45.586151123
2018-01-03 08:30:05.895921,19.3962469482,45.5880584717
2018-01-03 08:35:08.036043,19.3962469482,45.5842437744
2018-01-03 08:40:05.631574,19.3962469482,45.586151123
2018-01-03 08:45:05.941652,19.3962469482,45.586151123
2018-01-03 08:50:05.533676,19.3962469482,45.0883331299
2018-01-03 08:55:06.119112,19.3962469482,45.586151123
2018-01-03 09:00:05.259531,19.3962469482,45.5880584717
2018-01-03 09:05:05.758929,19.3962469482,45.5823364258
2018-01-03 09:10:05.257357,19.3962469482,45.586151123
2018-01-03 09:15:06.039566,19.3962469482,45.5880584717
2018-01-03 09:20:05.650109,19.3962469482,45.5880584717
2018-01-03 09:25:06.152933,19.3962469482,45.586151123
2018-01-03 09:30:05.724552,19.3962469482,45.5842437744
2018-01-03 09:35:07.879845,19.3962469482,45.5842437744
2018-01-03 09:40:05.451682,19.3962469482,45.5842437744
2018-01-03 09:45:06.163197,19.3962469482,45.586151123
2018-01-03 09:50:05.711401,19.3962469482,45.5842437744
2018-01-03 09:55:06.249463,19.3962469482,45.586151123
2018-01-03 10:00:05.637418,19.3962469482,45.586151123
2018-01-03 10:05:06.195838,19.3935656738,45.0902404785
2018-01-03 10:10:05.701652,19.3962469482,45.5880584717
2018-01-03 10:15:05.659015,19.3962469482,45.5823364258
2018-01-03 10:20:05.321653,19.3962469482,45.586151123
2018-01-03 10:25:05.865691,19.3962469482,45.586151123
2018-01-03 10:30:05.838737,19.3962469482,45.586151123
2018-01-03 10:35:07.986844,19.3962469482,45.5842437744
2018-01-03 10:40:05.619121,19.3962469482,45.586151123
2018-01-03 10:45:05.805266,19.3962469482,45.586151123
2018-01-03 10:50:05.388574,19.3962469482,45.586151123
2018-01-03 10:55:05.928323,19.3962469482,45.586151123
2018-01-03 11:00:05.815945,19.3962469482,45.586151123
2018-01-03 11:05:05.393496,19.3962469482,45.586151123
2018-01-03 11:10:05.901482,19.3962469482,45.586151123
2018-01-03 11:15:05.809616,19.3962469482,45.586151123
2018-01-03 11:20:05.425475,19.3962469482,45.5842437744
2018-01-03 11:25:05.944193,19.3962469482,45.586151123
2018-01-03 11:30:05.604461,19.3962469482,45.5880584717
2018-01-03 11:35:08.348730,19.3962469482,46.0782470703
2018-01-03 11:40:05.895750,19.3962469482,46.0801544189
2018-01-03 11:45:05.464470,19.3962469482,46.0820617676
2018-01-03 11:50:05.998105,19.3962469482,46.0820617676
2018-01-03 11:55:05.574832,19.3935656738,46.0820617676
2018-01-03 12:00:06.126464,19.3935656738,46.0820617676
2018-01-03 12:05:05.663215,19.3962469482,46.0820617676
2018-01-03 12:10:06.193140,19.3962469482,45.5880584717
2018-01-03 12:15:05.608183,19.3935656738,46.5779724121
2018-01-03 12:20:06.222174,19.3935656738,46.5741577148
2018-01-03 12:25:05.745750,19.3935656738,46.0820617676
2018-01-03 12:30:06.008664,19.3962469482,46.5741577148
2018-01-03 12:35:07.797966,19.3962469482,46.0820617676
2018-01-03 12:40:05.382466,19.3962469482,46.0820617676
2018-01-03 12:45:05.886433,19.3962469482,46.0801544189
2018-01-03 12:50:05.426963,19.3962469482,46.0820617676
2018-01-03 12:55:05.981623,19.3962469482,46.0801544189
2018-01-03 13:00:06.012510,19.3962469482,46.5741577148
2018-01-03 13:05:05.539738,19.3962469482,46.0801544189
2018-01-03 13:10:06.121549,19.3962469482,46.0782470703
2018-01-03 13:15:06.139363,19.3962469482,46.5760650635
2018-01-03 13:20:05.811374,20.0853344727,45.5842437744
2018-01-03 13:25:05.402388,20.0853344727,45.586151123
2018-01-03 13:30:06.242794,19.3962469482,46.0782470703
2018-01-03 13:35:07.507732,20.0853344727,45.5880584717
2018-01-03 13:40:06.103290,20.0853344727,45.5880584717
2018-01-03 13:45:05.930253,20.0853344727,47.0757904053
2018-01-03 13:50:05.480557,19.3962469482,46.0820617676
2018-01-03 13:55:06.032885,19.3962469482,45.586151123
2018-01-03 14:00:06.184454,19.3962469482,46.0782470703
2018-01-03 14:05:05.806408,20.0853344727,45.5880584717
2018-01-03 14:10:05.321693,19.3962469482,46.0801544189
2018-01-03 14:15:05.911211,20.0853344727,45.586151123
2018-01-03 14:20:05.529144,20.0853344727,46.0782470703
2018-01-03 14:25:06.083626,20.0853344727,46.0782470703
2018-01-03 14:30:05.522162,19.3962469482,46.0820617676
2018-01-03 14:35:07.871337,19.3962469482,46.0801544189
2018-01-03 14:40:05.453888,20.0853344727,45.5880584717
2018-01-03 14:45:06.128518,19.3962469482,46.0820617676
2018-01-03 14:50:05.694014,19.3962469482,46.0782470703
2018-01-03 14:55:05.257190,20.0853344727,45.586151123
2018-01-03 15:00:05.746373,19.3962469482,46.0782470703
2018-01-03 15:05:05.250454,20.0853344727,46.0782470703
2018-01-03 15:10:05.825984,20.0853344727,46.0820617676
2018-01-03 15:15:05.585749,19.3962469482,46.0820617676
2018-01-03 15:20:06.181078,19.3962469482,46.0839691162
2018-01-03 15:25:05.697328,19.3962469482,46.5741577148
2018-01-03 15:30:06.245654,19.3962469482,46.0782470703
2018-01-03 15:35:07.968327,19.3962469482,46.0782470703
2018-01-03 15:40:05.614759,19.3962469482,46.0820617676
2018-01-03 15:45:06.107227,20.0853344727,46.5760650635
2018-01-03 15:50:05.634721,19.3962469482,46.0820617676
2018-01-03 15:55:06.135915,19.3962469482,46.0801544189
2018-01-03 16:00:05.656538,19.3962469482,46.0782470703
2018-01-03 16:05:06.202656,19.3962469482,46.0820617676
2018-01-03 16:10:05.747456,19.3962469482,46.0820617676
2018-01-03 16:15:06.017851,19.3962469482,46.0820617676
2018-01-03 16:20:05.635985,19.3962469482,46.0820617676
2018-01-03 16:25:06.140820,19.3962469482,46.5798797607
2018-01-03 16:30:05.459663,19.3962469482,46.5798797607
2018-01-03 16:35:07.898025,19.3962469482,46.5760650635
2018-01-03 16:40:05.435152,19.3962469482,46.0820617676
2018-01-03 16:45:06.008601,19.3962469482,46.5760650635
2018-01-03 16:50:05.558962,19.3962469482,46.0839691162
2018-01-03 16:55:06.098868,19.3962469482,46.5798797607
2018-01-03 17:00:05.391671,19.3962469482,46.5779724121
2018-01-03 17:05:05.897365,19.3962469482,46.5741577148
2018-01-03 17:10:05.399359,19.3962469482,46.5760650635
2018-01-03 17:15:05.806126,19.3962469482,46.5741577148
2018-01-03 17:20:05.460289,19.3962469482,46.0839691162
2018-01-03 17:25:06.004033,19.3962469482,46.0839691162
2018-01-03 17:30:06.000565,19.3962469482,46.0801544189
2018-01-03 17:35:07.588501,19.3962469482,46.5760650635
2018-01-03 17:40:06.109878,19.3962469482,46.0839691162
2018-01-03 17:45:05.687639,19.3962469482,46.5779724121
2018-01-03 17:50:06.198117,19.3962469482,46.5779724121
2018-01-03 17:55:05.787346,19.3962469482,47.0700683594
2018-01-03 18:00:05.987820,19.3962469482,46.5760650635
2018-01-03 18:05:05.565018,19.3962469482,46.5760650635
2018-01-03 18:10:06.124553,19.3962469482,46.5760650635
2018-01-03 18:15:05.918021,19.3962469482,46.5741577148
2018-01-03 18:20:05.590554,19.3962469482,46.5760650635
2018-01-03 18:25:06.177032,19.3962469482,46.5760650635
2018-01-03 18:30:06.060179,19.3935656738,46.5779724121
2018-01-03 18:35:08.111326,19.3962469482,46.5779724121
2018-01-03 18:40:05.675452,19.3962469482,46.5760650635
2018-01-03 18:45:05.284180,19.3962469482,46.5760650635
2018-01-03 18:50:05.864862,19.3962469482,46.5760650635
2018-01-03 18:55:05.399162,19.3962469482,46.5760650635
2018-01-03 19:00:06.198217,19.3962469482,46.5779724121
2018-01-03 19:05:05.759488,19.3962469482,46.5760650635
2018-01-03 19:10:05.349742,19.3962469482,46.0839691162
2018-01-03 19:15:05.368118,19.3962469482,46.5741577148
2018-01-03 19:20:05.959549,19.3962469482,46.5779724121
2018-01-03 19:25:05.484253,19.3962469482,46.5779724121
2018-01-03 19:30:06.258783,19.3962469482,46.5779724121
2018-01-03 19:35:07.662983,19.3962469482,46.5760650635
2018-01-03 19:40:06.208076,19.3962469482,46.5798797607
2018-01-03 19:45:05.912067,19.3962469482,46.5798797607
2018-01-03 19:50:05.478058,19.3962469482,46.5798797607
2018-01-03 19:55:06.063787,19.3962469482,47.0700683594
2018-01-03 20:00:05.414455,19.3962469482,46.5779724121
2018-01-03 20:05:05.975650,19.3935656738,47.0700683594
2018-01-03 20:10:05.510165,19.3935656738,46.5798797607
2018-01-03 20:15:06.195569,19.3962469482,46.5798797607
2018-01-03 20:20:05.852549,19.3962469482,46.5760650635
2018-01-03 20:25:05.378340,19.3962469482,46.5798797607
2018-01-03 20:30:05.967810,19.3962469482,46.5798797607
2018-01-03 20:35:07.465562,19.3962469482,46.5798797607
2018-01-03 20:40:06.044893,19.3962469482,46.5779724121
2018-01-03 20:45:05.546866,19.3962469482,46.5779724121
2018-01-03 20:50:06.119034,19.3962469482,46.5798797607
2018-01-03 20:55:05.728239,19.3962469482,46.5798797607
2018-01-03 21:00:05.991865,19.3962469482,46.5798797607
2018-01-03 21:05:05.575059,19.3962469482,46.5779724121
2018-01-03 21:10:06.116026,19.3962469482,46.5779724121
2018-01-03 21:15:05.633107,19.3962469482,46.5760650635
2018-01-03 21:20:06.258087,19.3962469482,46.5798797607
2018-01-03 21:25:05.837617,19.3962469482,46.5798797607
2018-01-03 21:30:06.030388,19.3962469482,46.5760650635
2018-01-03 21:35:07.637217,19.3962469482,46.5741577148
2018-01-03 21:40:06.204119,19.3962469482,46.5779724121
2018-01-03 21:45:06.039750,19.3962469482,46.5760650635
2018-01-03 21:50:05.634029,19.3962469482,46.5779724121
2018-01-03 21:55:06.207440,19.3962469482,46.5779724121
2018-01-03 22:00:05.430244,19.3962469482,46.5779724121
2018-01-03 22:05:05.965504,19.3962469482,46.5798797607
2018-01-03 22:10:05.522439,19.3962469482,46.5798797607
2018-01-03 22:15:06.250343,19.3962469482,46.5798797607
2018-01-03 22:20:05.916127,19.3962469482,46.5798797607
2018-01-03 22:25:05.482838,19.3962469482,46.5798797607
2018-01-03 22:30:06.246356,19.3962469482,46.5798797607
2018-01-03 22:35:07.668907,19.3935656738,47.0700683594
2018-01-03 22:40:06.205115,19.3962469482,46.5779724121
2018-01-03 22:45:05.717439,19.3962469482,46.5798797607
2018-01-03 22:50:06.234182,19.3962469482,46.5760650635
2018-01-03 22:55:05.786621,19.3962469482,46.5798797607
2018-01-03 23:00:06.072914,19.3935656738,46.5798797607
2018-01-03 23:05:05.664230,19.3962469482,46.5798797607
2018-01-03 23:10:06.254119,19.3935656738,46.5798797607
2018-01-03 23:15:05.493594,19.3962469482,46.5779724121
2018-01-03 23:20:06.176560,19.3935656738,46.5798797607
2018-01-03 23:25:05.759504,19.3935656738,47.0700683594
