"Temperature, x; Pressure, x; Humidity, x; Lux, x","Temperature, y","Pressure, y","Humidity, y","Lux, y"
2017-11-13 18:35:31,17.8438,979.212,29.1601,0
2017-11-13 18:45:49,17.8974,979.065,29.1219,0
2017-11-13 18:50:57,17.9189,979.008,29.1295,0
2017-11-13 18:56:05,17.9403,978.971,29.099,0
2017-11-13 19:27:03,18.0905,978.439,29.0227,0
2017-11-13 19:32:13,18.1012,978.297,29.0151,0
2017-11-13 19:37:21,18.1226,978.249,29.0227,0
2017-11-13 19:42:29,18.1763,978.195,28.9998,0
2017-11-13 19:52:45,18.2084,977.93,29.0075,0
2017-11-13 20:03:00,18.3264,977.764,29.038,0
2017-11-13 20:13:16,18.3908,977.626,28.9998,0
2017-11-13 20:18:24,18.4229,977.486,28.977,0
2017-11-13 20:28:43,18.4873,977.461,28.9617,0
2017-11-13 20:33:50,18.5302,977.304,28.9388,0
2017-11-13 20:38:58,18.5624,977.238,28.9312,0
2017-11-13 20:44:06,18.6267,977.198,28.9083,0
2017-11-13 20:49:14,18.6375,977.204,28.9007,0
2017-11-13 20:59:30,18.7233,977.006,28.9541,0
2017-11-13 21:04:38,18.7769,977.032,28.9083,0
2017-11-13 21:09:46,18.8198,977.021,28.9007,0
2017-11-13 21:14:54,18.8627,976.886,28.9159,0
2017-11-13 21:20:02,18.8734,976.848,28.9007,0
2017-11-13 21:25:12,18.927,976.977,28.9083,0
2017-11-13 21:30:20,18.9699,976.872,28.893,0
2017-11-14 11:02:16,17.5542,976.973,30.3884,0
2017-11-14 11:07:25,17.522,976.931,30.335,0
2017-11-14 11:12:32,17.5328,976.852,30.3274,0
2017-11-14 11:22:49,17.4577,976.825,30.3045,0
2017-11-14 11:27:58,17.4362,976.867,30.2587,0
2017-11-14 11:33:06,17.4362,976.77,30.2587,0
2017-11-14 11:38:14,17.4041,976.772,30.2282,0
2017-11-14 11:43:22,17.3719,976.759,30.2129,0
2017-11-14 11:48:30,17.3504,976.692,30.1671,0
2017-11-14 11:53:37,17.329,976.598,30.1748,0
2017-11-14 11:58:45,17.3075,976.613,30.1595,0
2017-11-14 12:03:53,17.3075,976.686,30.1443,0
2017-11-14 12:09:01,17.3075,976.504,29.9764,0
2017-11-14 12:19:17,17.2217,976.788,29.9917,0
2017-11-14 12:24:25,17.2217,976.699,30.0222,0
2017-11-14 12:29:33,17.2217,976.712,30.0756,0
2017-11-14 12:34:43,17.1896,976.975,30.0909,0
2017-11-14 12:39:50,17.1681,976.891,30.0298,0
2017-11-14 12:44:58,17.1681,977.039,30.0069,0
2017-11-14 12:55:15,17.0716,976.92,30.0298,0
2017-11-14 13:00:23,17.0394,977.084,30.0146,0
2017-11-14 13:10:39,16.9751,977.183,30.0527,0
2017-11-14 13:15:47,16.9536,977.187,30.0069,0
2017-11-14 13:20:55,16.9107,977.343,30.0374,0
2017-11-14 13:26:03,16.9107,977.102,30.068,0
2017-11-14 13:36:19,16.8678,977.649,29.9535,0
2017-11-14 13:41:27,16.8356,977.477,29.9688,0
2017-11-14 13:46:35,16.8142,977.605,30.0374,0
2017-11-14 13:51:43,16.7713,977.644,30.0451,0
2017-11-14 14:07:08,16.6855,977.595,30.0069,0
2017-11-14 14:12:15,16.7069,977.496,29.9993,0
2017-11-14 14:17:23,16.664,977.808,29.9306,0
2017-11-14 14:22:31,16.6533,977.632,29.9535,0
2017-11-14 14:27:39,16.6211,977.792,29.8467,0
2017-11-14 14:32:47,16.5782,977.917,29.8009,0
2017-11-14 14:37:55,16.5461,977.811,29.9077,0
2017-11-14 14:43:03,16.5675,977.826,29.9459,0
2017-11-14 14:48:11,16.5461,977.776,29.9154,0
2017-11-14 14:53:19,16.5032,977.885,29.8009,0
2017-11-14 14:58:26,16.5568,977.862,29.778,0
2017-11-14 15:03:36,16.5675,978.007,29.7857,0
2017-11-14 15:08:43,16.5568,977.917,29.7399,0
2017-11-14 15:13:51,16.5139,978.253,29.7323,0
2017-11-14 15:34:21,16.5997,978.562,29.7018,0
2017-11-14 15:39:29,16.6211,978.757,29.6712,0
2017-11-14 15:44:37,16.6211,978.646,29.5263,0
2017-11-14 15:49:45,16.6855,978.664,29.5568,0
2017-11-14 15:54:53,16.6855,978.828,29.5186,0
2017-11-14 16:00:01,16.7069,978.562,29.4652,0
2017-11-14 16:05:09,16.7177,978.771,29.5034,0
2017-11-14 16:10:17,16.7498,979.139,29.244,0
2017-11-14 16:15:25,16.7606,978.979,29.3584,0
2017-11-14 16:20:33,16.782,979.082,29.2592,0
2017-11-14 16:25:41,16.782,979.03,29.305,0
2017-11-14 16:36:00,16.8356,979.174,29.2592,0
2017-11-14 16:41:07,16.8678,979.3,29.1143,0
2017-11-14 16:46:15,16.8785,979.076,29.1143,0
2017-11-14 16:51:23,16.9,979.143,29.1753,0
2017-11-14 16:56:31,16.9322,979.15,29.2211,0
2017-11-14 17:01:39,16.9751,979.297,29.2211,0
2017-11-14 17:06:47,17.018,979.077,29.183,0
2017-11-14 17:11:55,17.0394,979.349,29.2058,0
2017-11-14 17:22:11,17.0823,979.45,29.1601,0
2017-11-14 17:27:19,17.1145,979.436,29.1295,0
2017-11-14 17:32:27,17.1359,979.243,29.0838,0
2017-11-14 17:37:35,17.1788,979.377,29.0914,0
2017-11-14 17:42:43,17.211,979.479,29.0761,0
2017-11-14 17:47:51,17.211,979.605,29.038,0
2017-11-14 17:52:59,17.2432,979.629,29.0075,0
2017-11-14 17:58:07,17.2539,979.522,28.9998,0
2017-11-14 18:03:15,17.2646,979.575,28.9846,0
2017-11-14 18:08:23,17.3075,979.573,28.9693,0
2017-11-14 18:13:31,17.3183,979.464,28.9388,0
2017-11-14 18:18:39,17.3504,979.344,28.9388,0
2017-11-14 18:28:55,17.3933,979.268,28.9159,0
2017-11-14 18:34:03,17.4041,979.153,28.9007,0
2017-11-14 18:39:11,17.447,979.194,28.9159,0
2017-11-14 18:49:27,17.4684,979.19,28.9312,0
2017-11-14 18:54:35,17.4791,979.081,28.9312,0
2017-11-14 18:59:43,17.5113,979.087,28.9159,0
2017-11-14 19:30:31,17.6722,979.124,28.9922,0
2017-11-14 19:35:39,17.6936,979.143,28.9998,0
2017-11-14 19:40:47,17.7258,979.242,28.9922,0
2017-11-14 19:45:55,17.758,979.232,29.038,0
2017-11-14 19:56:11,17.8223,979.038,29.0533,0
2017-11-14 20:06:27,17.876,979.157,29.0685,0
2017-11-14 20:16:43,17.9618,979.121,29.1067,0
2017-11-14 20:21:51,17.9832,978.971,29.1067,0
2017-11-14 20:32:07,18.069,978.906,29.1067,0
2017-11-14 20:37:15,18.0905,978.723,29.0609,0
2017-11-14 20:42:23,18.1334,978.753,29.0838,0
2017-11-14 20:47:31,18.1655,978.618,29.0914,0
2017-11-14 20:52:39,18.1977,978.653,29.0685,0
2017-11-14 21:02:54,18.2728,978.443,28.9998,0
2017-11-14 21:08:02,18.2942,978.439,28.9617,0
2017-11-14 21:13:10,18.3586,978.415,28.9617,0
2017-11-14 21:18:18,18.38,978.509,28.9541,0
2017-11-14 21:23:26,18.4551,978.448,28.9464,0
2017-11-14 21:28:34,18.498,978.561,28.9541,0
2017-11-14 21:33:42,18.5195,978.495,28.9388,0
2017-11-15 11:05:08,17.4255,982.254,32.0058,0
2017-11-15 11:10:16,17.3826,982.288,32.0363,0
2017-11-15 11:15:27,17.3612,982.294,32.0745,0
2017-11-15 11:25:43,17.329,982.386,31.9372,0
2017-11-15 11:30:52,17.3075,982.394,31.9601,0
2017-11-15 11:36:00,17.2754,982.398,32.0211,0
2017-11-15 11:41:08,17.2432,982.441,32.0516,0
2017-11-15 11:46:16,17.2432,982.448,32.0363,0
2017-11-15 11:51:24,17.2217,982.369,32.0669,0
2017-11-15 11:56:31,17.211,982.372,32.0898,0
2017-11-15 12:01:39,17.2003,982.374,32.0821,0
2017-11-15 12:06:49,17.1896,982.416,32.1584,0
2017-11-15 12:11:56,17.1681,982.382,32.1584,0
2017-11-15 12:22:13,17.2003,982.372,32.1126,0
2017-11-15 12:27:21,17.1896,982.332,32.2042,0
2017-11-15 12:32:29,17.2003,982.321,32.1813,0
2017-11-15 12:37:39,17.1896,982.347,32.044,0
2017-11-15 12:42:48,17.1467,982.358,31.9295,0
2017-11-15 12:47:56,17.1038,982.371,31.9753,0
2017-11-15 12:58:11,17.0609,982.413,32.2423,0
2017-11-15 13:03:19,17.0501,982.44,32.25,0
2017-11-15 13:13:35,17.2217,982.438,32.2423,0
2017-11-15 13:18:43,17.3183,982.439,32.4102,0
2017-11-15 13:23:53,17.3826,982.452,32.25,0
2017-11-15 13:29:00,17.3826,982.493,32.3339,0
2017-11-15 13:39:16,17.2861,982.601,32.2957,0
2017-11-15 13:44:26,17.2325,982.605,32.2881,0
2017-11-15 13:49:34,17.2217,982.621,32.2652,0
2017-11-15 13:54:43,17.2325,982.621,32.3644,0
2017-11-15 14:10:06,17.1681,982.566,32.1126,0
2017-11-15 14:15:13,17.1359,982.511,32.1126,0
2017-11-15 14:20:21,17.211,982.486,32.5246,0
2017-11-15 14:25:29,17.2861,982.442,32.5628,0
2017-11-15 14:30:37,17.4148,982.586,32.311,0
2017-11-15 14:35:45,17.4577,982.538,32.7611,0
2017-11-15 14:40:53,17.5435,982.57,33.7835,0
2017-11-15 14:46:01,17.5757,982.589,34.3709,0
2017-11-15 14:51:09,17.5435,982.592,34.6151,0
2017-11-15 14:56:20,17.5542,982.625,35.5916,0
2017-11-15 15:01:29,17.5864,982.688,34.7906,0
2017-11-15 15:06:41,17.5864,982.743,34.3023,0
2017-11-15 15:11:48,17.6186,982.858,34.3862,0
2017-11-15 15:16:56,17.5971,982.972,34.8287,0
2017-11-15 15:37:34,17.6507,983.051,33.7453,0
2017-11-15 15:42:42,17.7044,983.254,34.2565,0
2017-11-15 15:47:50,17.758,983.196,33.9055,0
2017-11-15 15:52:58,17.7687,983.249,33.608,0
2017-11-15 15:58:06,17.7794,983.269,33.2952,0
2017-11-15 16:03:16,17.7902,983.3,33.2799,0
2017-11-15 16:08:29,17.8009,983.286,33.2418,0
2017-11-15 16:13:38,17.8331,983.366,33.5699,0
2017-11-15 16:18:46,17.8223,983.378,33.3715,0
2017-11-15 16:23:54,17.8009,983.333,33.1426,0
2017-11-15 16:29:02,17.8652,983.369,32.8985,0
2017-11-15 16:39:18,17.8652,983.322,33.2494,0
2017-11-15 16:44:26,17.8545,983.435,33.2952,0
2017-11-15 16:49:34,17.8545,983.418,33.1884,0
2017-11-15 16:54:42,17.8652,983.511,33.1808,0
2017-11-15 16:59:49,17.8974,983.671,33.0739,0
2017-11-15 17:04:57,17.951,983.706,33.0968,0
2017-11-15 17:10:05,17.9403,983.726,33.1884,0
2017-11-15 17:15:13,17.9618,983.693,33.1884,0
2017-11-15 17:25:29,17.9725,983.632,33.0663,0
2017-11-15 17:30:37,18.0047,983.648,32.9977,0
2017-11-15 17:35:45,18.0583,983.693,32.9977,0
2017-11-15 17:40:53,18.0797,983.593,32.9061,0
2017-11-15 17:46:01,18.1226,983.606,32.8527,0
2017-11-15 17:51:09,18.1012,983.66,32.9442,0
2017-11-15 17:56:16,18.1655,983.732,32.8527,0
2017-11-15 18:01:23,18.2084,983.592,32.7764,0
2017-11-15 18:06:31,18.2192,983.637,32.8222,0
2017-11-15 18:11:38,18.305,983.534,32.7535,0
2017-11-15 18:16:45,18.305,983.54,32.7383,0
2017-11-15 18:21:53,18.2835,983.39,32.8145,0
2017-11-15 18:32:09,18.3479,983.292,32.8832,0
2017-11-15 18:37:17,18.3693,983.282,32.9442,0
2017-11-15 18:42:25,18.3586,983.304,33.0739,0
2017-11-15 18:52:41,18.5409,983.206,32.6238,0
2017-11-15 18:57:49,18.6267,983.096,32.517,0
2017-11-15 19:02:57,18.6482,983.022,32.4483,0
2017-11-15 19:33:45,18.7769,982.51,32.2881,0
2017-11-15 19:38:53,18.8091,982.464,32.2576,0
2017-11-15 19:44:01,18.8198,982.295,32.2271,0
2017-11-15 19:49:09,18.8412,982.142,32.1966,0
2017-11-15 19:59:24,18.9056,982.023,32.1355,0
2017-11-15 20:09:38,18.9914,981.639,32.0516,0
2017-11-15 20:19:52,19.0343,981.417,32.0135,0
2017-11-15 20:25:01,19.0772,981.436,31.9448,0
2017-11-15 20:35:17,19.1523,981.176,31.7312,0
2017-11-15 20:40:25,19.1523,981.059,31.7083,0
2017-11-15 20:45:33,19.2059,980.894,31.6167,0
2017-11-15 20:50:41,19.2166,980.74,31.426,0
2017-11-15 20:55:48,19.2702,980.653,31.4336,0
2017-11-15 21:06:04,19.3453,980.463,31.2124,0
2017-11-15 21:11:12,19.3668,980.416,31.159,0
2017-11-15 21:16:20,19.3668,980.399,31.0522,0
2017-11-15 21:21:28,19.4097,980.318,30.9835,0
2017-11-15 21:26:36,19.4418,980.245,30.7699,0
2017-11-15 21:31:44,19.474,980.25,30.6859,0
2017-11-15 21:36:52,19.5062,980.117,30.5639,0
2017-11-16 11:07:48,18.2621,972.933,31.2353,0
2017-11-16 11:12:56,18.3157,972.784,31.281,0
2017-11-16 11:18:04,18.3693,972.641,31.1895,0
2017-11-16 11:28:20,18.5624,972.331,30.9911,0
2017-11-16 11:33:28,18.5409,972.176,30.541,0
2017-11-16 11:38:36,18.498,972.015,30.3808,0
2017-11-16 11:43:44,18.4658,972.058,30.4876,0
2017-11-16 11:48:52,18.3908,971.974,30.4418,0
2017-11-16 11:54:00,18.4015,971.94,30.602,0
2017-11-16 11:59:07,18.3586,971.862,30.6325,0
2017-11-16 12:04:15,18.3371,971.568,30.6707,0
2017-11-16 12:09:22,18.3157,971.446,30.7088,0
2017-11-16 12:14:30,18.3264,971.226,30.747,0
2017-11-16 12:24:46,18.2728,970.872,30.6096,0
2017-11-16 12:29:54,18.2728,970.726,30.747,0
2017-11-16 12:35:02,18.2621,970.522,30.7928,0
2017-11-16 12:40:10,18.2406,970.584,30.8462,0
2017-11-16 12:45:18,18.2299,970.166,30.8538,0
2017-11-16 12:50:26,18.2942,969.197,30.8156,0
2017-11-16 13:00:42,18.4766,969.218,30.5105,0
2017-11-16 13:05:50,18.4766,969.18,30.1748,0
2017-11-16 13:16:06,18.3371,969.78,30.2206,0
2017-11-16 13:21:16,18.2513,969.877,30.3655,0
2017-11-16 13:26:23,18.2084,970.287,30.3197,0
2017-11-16 13:31:31,18.2406,970.449,30.5868,0
2017-11-16 13:41:47,18.4658,970.706,30.6707,0
2017-11-16 13:46:57,18.5624,970.608,31.2429,0
2017-11-16 13:52:04,18.616,970.608,31.5786,0
2017-11-16 13:57:13,18.7018,970.572,31.7541,0
2017-11-16 14:12:38,18.9699,970.708,32.1203,0
2017-11-16 14:17:46,19.045,970.608,32.2195,0
2017-11-16 14:22:55,19.0879,970.666,32.2195,0
2017-11-16 14:28:03,19.163,970.268,32.5933,0
2017-11-16 14:33:12,19.2273,970.323,32.6009,0
2017-11-16 14:38:20,19.3131,970.31,32.7611,0
2017-11-16 14:43:29,19.3668,970.158,32.8756,0
2017-11-16 14:48:37,19.4418,970.205,32.9595,0
2017-11-16 14:53:44,19.5062,970.096,33.3562,0
2017-11-16 14:58:52,19.5384,970.006,33.9666,0
2017-11-16 15:04:00,19.4526,969.784,34.1115,0
2017-11-16 15:09:10,19.4097,969.715,33.669,0
2017-11-16 15:14:18,19.3989,969.588,33.5546,0
2017-11-16 15:19:26,19.3775,969.554,33.0892,0
2017-11-16 15:40:00,19.3453,969.491,32.5704,0
2017-11-16 15:45:08,19.2595,969.519,32.3492,0
2017-11-16 15:50:16,19.2488,969.528,32.3034,0
2017-11-16 15:55:24,19.2702,969.567,32.0363,0
2017-11-16 16:00:32,19.1952,969.533,32.2652,0
2017-11-16 16:05:40,19.1737,969.566,32.1584,0
2017-11-16 16:10:49,19.2059,969.458,32.1279,0
2017-11-16 16:15:57,19.1952,969.4,31.9753,0
2017-11-16 16:21:06,19.1844,969.413,31.8838,0
2017-11-16 16:26:14,19.163,969.461,31.8456,0
2017-11-16 16:31:22,19.1523,969.397,31.8075,0
2017-11-16 16:41:38,19.1737,969.293,31.9219,0
2017-11-16 16:46:47,19.2273,969.293,31.9448,0
2017-11-16 16:51:55,18.8841,969.38,31.7388,0
2017-11-16 16:57:02,18.9163,969.402,31.3268,0
2017-11-16 17:02:09,18.9163,969.456,31.4031,0
2017-11-16 17:07:17,18.927,969.369,31.4947,0
2017-11-16 17:12:25,18.9378,969.385,31.4565,0
2017-11-16 17:17:33,18.9378,969.271,31.5328,0
2017-11-16 17:27:49,19.0879,969.348,31.7235,0
2017-11-16 17:32:57,19.1201,969.306,31.7464,0
2017-11-16 17:38:05,19.1737,969.21,31.9372,0
2017-11-16 17:43:13,19.2273,969.237,31.8304,0
2017-11-16 17:48:21,19.2166,969.195,31.7922,0
2017-11-16 17:53:29,19.2273,969.104,31.8609,0
2017-11-16 17:58:36,19.2166,969.109,31.9524,0
2017-11-16 18:03:45,19.2273,968.969,31.9753,0
2017-11-16 18:08:53,19.2595,968.841,31.9295,0
2017-11-16 18:14:01,19.3131,968.958,31.8914,0
2017-11-16 18:19:09,19.3239,968.927,31.8609,0
2017-11-16 18:24:17,19.356,969.075,31.838,0
2017-11-16 18:34:33,19.3989,968.972,31.8151,0
2017-11-16 18:39:41,19.4097,968.981,31.8532,0
2017-11-16 18:44:49,19.4097,968.995,31.8838,0
2017-11-16 18:55:05,19.474,968.859,31.838,0
2017-11-16 19:00:12,19.474,968.786,31.7998,0
2017-11-16 19:05:19,19.4955,968.771,31.8456,0
2017-11-16 19:36:08,19.5598,968.112,31.7464,0
2017-11-16 19:41:18,19.5705,968.16,31.7693,0
2017-11-16 19:46:26,19.5705,968.094,31.7388,0
2017-11-16 19:51:34,19.6027,968.018,31.6854,0
2017-11-16 20:01:50,19.6671,967.97,31.693,0
2017-11-16 20:12:06,19.6885,967.902,31.632,0
2017-11-16 20:22:22,19.7636,967.909,31.5786,0
2017-11-16 20:27:30,19.7636,967.806,31.487,0
2017-11-16 20:37:46,19.7958,967.708,31.5633,0
2017-11-16 20:42:55,19.8172,967.719,31.5633,0
2017-11-16 20:48:03,19.8494,967.691,31.5481,0
2017-11-16 20:53:11,19.8601,967.654,31.5099,0
2017-11-16 20:58:18,19.8923,967.587,31.5328,0
2017-11-16 21:08:34,19.9245,967.468,31.5099,0
2017-11-16 21:13:42,19.9459,967.51,31.4641,0
2017-11-16 21:23:58,19.9674,967.557,31.6091,0
2017-11-16 21:29:06,19.9888,967.561,31.5252,0
2017-11-16 21:34:16,20.0103,967.648,31.5252,0
2017-11-16 21:39:24,20.0639,967.5,31.4336,0
2017-11-17 11:11:05,18.5409,972.182,30.19,0
2017-11-17 11:16:13,18.616,972.219,30.2663,0
2017-11-17 11:21:21,18.5409,972.184,30.19,0
2017-11-17 11:31:37,18.4551,972.147,30.129,0
2017-11-17 11:36:48,18.4122,972.297,29.4424,0
2017-11-17 11:41:55,18.3586,972.3,29.099,0
2017-11-17 11:47:03,18.305,972.328,29.4195,0
2017-11-17 11:52:11,18.2621,972.368,29.2592,0
2017-11-17 11:57:19,18.2513,972.466,28.9159,0
2017-11-17 12:02:27,18.2728,972.434,29.4347,0
2017-11-17 12:07:35,18.4015,972.498,29.2821,0
2017-11-17 12:12:42,18.5302,972.517,28.5116,0
2017-11-17 12:17:50,18.616,972.514,28.565,0
2017-11-17 12:28:06,18.5409,972.57,28.0767,0
2017-11-17 12:33:14,18.4873,972.701,28.6489,0
2017-11-17 12:38:23,18.3908,972.59,28.4276,0
2017-11-17 12:43:31,18.3264,972.793,28.6336,0
2017-11-17 12:48:39,18.305,972.872,28.6336,0
2017-11-17 12:53:47,18.2728,972.977,28.4429,0
2017-11-17 13:04:02,18.2084,973.024,28.3132,0
2017-11-17 13:09:11,18.1548,973.137,27.9851,0
2017-11-17 13:19:27,18.1763,973.062,28.4353,0
2017-11-17 13:24:35,18.305,973.079,28.5421,0
2017-11-17 13:29:43,18.4658,973.171,28.4353,0
2017-11-17 13:34:53,18.5946,973.191,27.9699,0
2017-11-17 13:45:09,18.4766,973.36,28.2674,0
2017-11-17 13:50:18,18.4229,973.484,28.2216,0
2017-11-17 13:55:26,18.3479,973.669,28.3513,0
2017-11-17 14:00:34,18.3264,973.707,28.1454,0
2017-11-17 14:15:56,18.1548,974.191,28.6718,0
2017-11-17 14:21:04,18.1334,974.596,28.5497,0
2017-11-17 14:26:12,18.0368,974.833,27.5579,0
2017-11-17 14:31:20,18.1441,974.803,28.2216,0
2017-11-17 14:36:28,18.2406,974.826,29.1753,0
2017-11-17 14:41:36,18.3908,974.594,29.244,0
2017-11-17 14:46:44,18.4444,974.863,29.2364,0
2017-11-17 14:51:52,18.38,974.95,29.5263,0
2017-11-17 14:57:00,18.3479,975.179,29.2592,0
2017-11-17 15:02:08,18.3264,974.984,28.4963,0
2017-11-17 15:07:16,18.2513,974.884,28.5268,0
2017-11-17 15:12:26,18.2084,974.809,28.9541,0
2017-11-17 15:17:34,18.2084,974.827,28.8167,0
2017-11-17 15:22:42,18.187,974.898,28.9998,0
2017-11-17 15:43:14,18.3157,974.021,29.1295,0
2017-11-17 15:48:22,18.5302,973.786,28.5955,0
2017-11-17 15:53:29,18.5624,973.978,28.4505,0
2017-11-17 15:58:37,18.498,974.326,28.3513,0
2017-11-17 16:03:45,18.498,974.456,28.5039,0
2017-11-17 16:08:52,18.498,974.836,29.0761,0
2017-11-17 16:14:00,18.498,974.952,28.4429,0
2017-11-17 16:19:07,18.5838,974.917,27.2375,0
2017-11-17 16:24:14,18.5731,974.972,27.6189,0
2017-11-17 16:29:23,18.5302,974.91,28.008,0
2017-11-17 16:34:32,18.498,974.916,28.6489,0
2017-11-17 16:44:48,18.5517,975.099,28.2903,0
2017-11-17 16:49:56,18.5731,974.96,29.2898,0
2017-11-17 16:55:09,18.5838,975.064,30.4265,0
2017-11-17 17:00:17,18.5946,975.007,30.8843,0
2017-11-17 17:05:27,18.6267,975.085,30.4418,0
2017-11-17 17:10:35,18.6482,975.139,30.6325,0
2017-11-17 17:15:43,18.6267,975.055,29.9535,0
2017-11-17 17:20:51,18.6482,975.112,30.8843,0
2017-11-17 17:31:09,18.7125,975.261,31.2047,0
2017-11-17 17:36:17,18.7554,975.355,31.2505,0
2017-11-17 17:41:25,18.8091,975.433,31.1132,0
2017-11-17 17:46:33,18.8412,975.55,31.3955,0
2017-11-17 17:51:41,18.852,975.616,31.4641,0
2017-11-17 17:56:49,18.8627,975.649,31.5938,0
2017-11-17 18:12:03,19.0772,975.368,32.3339,0
2017-11-17 18:17:11,19.2166,975.315,32.372,0
2017-11-17 18:22:18,19.2488,975.28,31.5481,0
2017-11-17 18:27:26,19.2273,975.215,31.4031,0
2017-11-17 18:32:36,19.2166,975.264,31.4031,0
2017-11-17 18:37:49,19.2059,975.305,31.3802,0
2017-11-17 18:42:57,19.2059,975.225,31.3344,0
2017-11-17 18:48:10,19.2273,975.226,31.3192,0
2017-11-17 18:53:18,19.2381,975.234,31.2505,0
2017-11-17 18:58:27,19.2488,975.323,31.1132,0
2017-11-17 19:03:35,19.281,975.36,31.0369,0
2017-11-17 19:08:46,19.3131,975.414,30.9682,0
2017-11-17 19:39:41,19.5169,975.511,30.7699,0
2017-11-17 19:44:49,19.5813,975.542,30.7775,0
2017-11-17 19:49:57,19.6134,975.522,30.7775,0
2017-11-17 19:55:06,19.6563,975.492,30.6249,0
2017-11-17 20:05:22,19.6992,975.401,30.7928,0
2017-11-17 20:15:39,19.7207,975.328,30.8919,0
2017-11-17 20:25:55,19.7636,975.205,30.8538,0
2017-11-17 20:31:05,19.785,975.2,30.8996,0
2017-11-17 20:41:21,19.8172,975.071,30.953,0
2017-11-17 20:46:29,19.7958,975.113,30.869,0
2017-11-17 20:51:37,19.8387,975.094,30.869,0
2017-11-17 20:56:46,19.8601,975.159,30.9225,0
2017-11-17 21:01:54,19.8923,975.072,30.8843,0
2017-11-17 21:12:10,19.903,975.115,30.9682,0
2017-11-17 21:17:17,19.9459,975.096,30.9759,0
2017-11-17 21:22:25,19.9566,975.147,31.0293,0
2017-11-17 21:27:33,19.9995,975.125,31.0369,0
2017-11-17 21:32:41,20.021,975.127,30.8462,0
2017-11-17 21:37:49,20.0424,975.208,30.8385,0
2017-11-17 21:42:57,20.0746,975.214,30.7546,0
2017-11-18 11:14:39,19.5598,981.178,31.0598,0
2017-11-18 11:19:47,19.6456,981.032,31.0293,0
2017-11-18 11:24:55,19.7207,981.023,31.0445,0
2017-11-18 11:35:11,19.592,981.208,30.8614,0
2017-11-18 11:40:19,19.5491,981.242,30.6936,0
2017-11-18 11:45:27,19.5062,981.21,30.6631,0
2017-11-18 11:50:35,19.4418,981.3,30.5868,0
2017-11-18 11:55:43,19.3775,981.104,30.541,0
2017-11-18 12:00:51,19.3453,981.13,30.4799,0
2017-11-18 12:05:59,19.3882,981.229,30.602,0
2017-11-18 12:11:06,19.4955,981.139,30.7393,0
2017-11-18 12:16:14,19.5705,981.082,30.7165,0
2017-11-18 12:21:22,19.6456,981.102,30.8996,0
2017-11-18 12:31:38,19.7958,981.135,30.9453,0
2017-11-18 12:36:46,19.903,981.189,30.747,0
2017-11-18 12:41:54,19.9459,981.25,31.1742,0
2017-11-18 12:47:02,20.0103,981.234,31.3726,0
2017-11-18 12:52:10,20.0746,981.194,31.5938,0
2017-11-18 12:57:18,20.1497,981.265,31.7235,0
2017-11-18 13:07:34,20.2677,981.391,31.6396,0
2017-11-18 13:12:41,20.332,981.486,31.8685,0
2017-11-18 13:22:58,20.2355,981.604,31.487,0
2017-11-18 13:28:06,20.139,981.717,31.3573,0
2017-11-18 13:33:14,20.1175,981.774,31.0293,0
2017-11-18 13:38:22,20.021,981.825,30.8538,0
2017-11-18 13:48:38,19.9352,981.866,30.7165,0
2017-11-18 13:53:46,19.8923,981.848,30.6783,0
2017-11-18 13:58:54,19.8494,982.033,30.6478,0
2017-11-18 14:04:02,19.7636,982.064,30.6173,0
2017-11-18 14:19:25,19.6242,982.298,30.7317,0
2017-11-18 14:24:33,19.5705,982.303,30.7165,0
2017-11-18 14:29:41,19.5384,982.312,30.7699,0
2017-11-18 14:34:49,19.474,982.385,30.9148,0
2017-11-18 14:39:57,19.4526,982.369,30.9606,0
2017-11-18 14:45:05,19.4204,982.513,30.9072,0
2017-11-18 14:50:13,19.4526,982.536,33.0968,0
2017-11-18 14:55:21,19.4097,982.676,32.5704,0
2017-11-18 15:00:29,19.3989,982.711,32.3034,0
2017-11-18 15:05:37,19.356,982.809,32.4941,0
2017-11-18 15:10:45,19.281,982.769,32.3797,0
2017-11-18 15:15:54,19.2702,982.83,33.0053,0
2017-11-18 15:21:01,19.3453,982.864,33.4783,0
2017-11-18 15:26:10,19.2595,982.865,34.2794,0
2017-11-18 15:46:42,19.3024,982.968,33.4783,0
2017-11-18 15:51:50,19.2273,983.061,33.1121,0
2017-11-18 15:56:58,19.1737,983.104,33.0511,0
2017-11-18 16:02:06,19.1523,983.295,32.9442,0
2017-11-18 16:07:14,19.1415,983.32,32.929,0
2017-11-18 16:12:21,19.1308,983.39,33.0434,0
2017-11-18 16:17:28,19.0772,983.462,33.0511,0
2017-11-18 16:22:36,19.0665,983.565,32.8908,0
2017-11-18 16:27:44,19.0772,983.672,32.6391,0
2017-11-18 16:32:51,19.0557,983.733,32.5399,0
2017-11-18 16:37:59,19.0343,983.754,32.5704,0
2017-11-18 16:48:15,19.0236,983.895,32.4483,0
2017-11-18 16:53:23,19.0128,983.863,32.2729,0
2017-11-18 16:58:31,19.0128,983.938,32.1508,0
2017-11-18 17:03:39,19.0236,983.99,32.0821,0
2017-11-18 17:08:47,18.9914,984.058,32.0516,0
2017-11-18 17:13:54,19.0236,984.164,31.8761,0
2017-11-18 17:19:02,19.0128,984.13,31.8609,0
