"Total, x; Bitstamp, x; Bittrex, x; Bitfinex, x; Buy and Hold BTC, x; Market cap (relative), x","Total, y","Bitstamp, y","Bittrex, y","Bitfinex, y","Buy and Hold BTC, y","Market cap (relative), y","Pace, x","Pace, y"
2017-12-26 14:17:13.566853,47274.0,23345.4029281452,5000.0,18928.6584309597,,,,
2017-12-26 15:17:21.450370,47761.0,23670.3838610776,5000.0,19091.5440523425,,,,
2017-12-26 16:17:30.869182,47978.0,23787.8557119416,5000.0,19190.4599757876,,,,
2017-12-26 17:17:40.196903,47753.0,23791.260668683,5000.0,18961.9309627139,,,,
2017-12-26 19:01:22.520216,48255.0,24196.0542196458,5000.0,19059.5601625799,,,,
2017-12-26 23:30:17.349067,47973.0,23877.7483523912,5000.0,19095.9771589068,,,,
2017-12-27 00:12:58.414452,49068.0,24036.1649701518,5000.0,20032.2628115882,,,,
2017-12-27 11:45:01.005107,50419.0,24095.2180577032,5000.0,21324.1435769332,,,,
2017-12-27 13:13:31.756589,49843.0,23837.1323371888,5000.0,21005.9737847134,,,,
2017-12-27 23:58:05.483152,52003.0,23193.9433810548,5000.0,23809.3172252583,,,,
2017-12-28 00:26:34.469256,51888.0,23439.3573139626,5000.0,23449.3882690433,,,,
2017-12-28 17:18:26.648096,50732.0,22625.4606096604,5000.0,23107.2710438597,,104694.9063500792,,
2018-01-01 15:30:29.240733,60203.0,20984.1007772618,5000.0,34219.6455523758,39765.0,,,
2018-01-01 19:22:04.470560,60192.0,21004.4766459367,5000.0,34188.5011272928,40035.0,96616.5956749188,,
2018-01-02 10:35:48.669698,66526.0,22722.2523959171,8961.3534117776,34842.4151614847,41220.0,,,
2018-01-02 10:47:40.483206,66573.0,22776.6836263372,8977.8289665375,34818.9870079912,41220.0,,,
2018-01-02 10:53:34.630438,66479.0,22706.1002898077,8943.6450261596,34829.3780113103,41220.0,,,
2018-01-02 13:16:01.608279,68107.0,23915.6990183662,9107.504517374,35084.3223679815,41907.0,,,
2018-01-02 13:17:07.354576,68090.0,23937.0559610731,9104.081495559,35049.8255747403,41907.0,,,
2018-01-02 13:30:15.769786,68402.0,24161.8919229638,9090.0242594885,35150.2332693448,41907.0,,,
2018-01-02 13:32:52.142558,68346.0,24153.314638854,9073.6398706111,35119.4834934018,41907.0,,,
2018-01-02 14:33:18.682796,68090.0,24060.5428556508,9091.0115312581,34939.1733958221,41577.0,,,
2018-01-02 15:33:42.339674,66770.0,23249.7930043466,8982.3511836691,34538.0005369471,41223.0,,,
2018-01-02 16:34:09.028535,67590.0,23660.0579103977,9071.1553549816,34858.9344307839,41070.0,,,
2018-01-02 19:22:43.973888,67761.0,23099.3487563157,8621.7769841317,36040.3180941706,44370.0,,,
2018-01-02 19:51:31.398604,68010.0,23334.5397107122,8795.6596022755,35880.5198009155,44370.0,,,
2018-01-02 21:02:22.701487,68807.0,23807.118344846,8930.8104397098,36069.9451348877,44283.0,,,
2018-01-02 22:00:46.275208,68798.0,23745.2957182942,9168.1503838311,35884.7627077416,44586.0,,,
2018-01-02 23:06:40.654722,69055.0,23873.4776157877,9258.8620802942,35923.0200750396,44343.0,,,
2018-01-03 00:01:02.228270,69322.0,24249.185419935,9179.7563437421,35893.9386731104,44655.0,,,
2018-01-03 01:26:51.897253,69582.0,24415.9689942083,9222.2980677102,35944.0229975624,44664.0,,,
2018-01-03 03:25:29.510185,71289.0,25457.9506146815,9229.8528424571,36601.7111098008,44700.0,,,
2018-01-03 04:34:50.050953,71325.0,25476.0227533993,9388.3087309661,36461.5831911284,45270.0,,,
2018-01-03 06:54:11.305234,72400.0,25975.7046364287,9473.9802779918,36950.4891089765,46068.0,,,
2018-01-03 06:55:13.648471,72372.0,25975.0875490189,9490.4429111469,36907.2280534527,46068.0,,,
2018-01-03 06:56:36.271715,72335.0,25891.4534545268,9520.5865124169,36923.6315164275,46068.0,,,
2018-01-03 07:46:03.921218,73125.0,26400.043317216,9719.1688842542,37006.4852375859,45924.0,,,
2018-01-03 09:00:00.535340,73458.0,27020.2998229032,9603.8943392772,36834.281734845,44640.0,,,
2018-01-03 09:49:57.353251,72321.0,26369.2443746284,9456.0606187153,36496.4200678503,44640.0,,,
2018-01-03 10:01:15.571516,72498.0,26513.2801176268,9547.4449410389,36438.094713057,44250.0,,,
2018-01-03 10:05:36.369504,72615.0,26566.5454080335,9532.7496146341,36516.0686584661,44250.0,,,
2018-01-03 11:05:58.980500,71595.0,25966.813191824,9333.1180118892,36295.6750099202,44613.0,,,
2018-01-03 11:54:12.676725,72725.0,26674.2275790274,9540.0931938135,36511.2498427883,44427.0,,,
2018-01-03 13:07:52.812332,72386.0,26662.7028864035,9458.628285417,36265.6102840049,43653.00000003,,,
2018-01-03 13:54:29.127475,73804.0,27369.3752139355,9707.8871061599,36726.8173837512,44700.0,,,
2018-01-03 13:56:54.928691,73980.0,27515.4218191573,9702.8627999961,36761.9242174909,44666.67190803,,,
2018-01-03 14:52:28.566893,75502.0,28761.1771915004,9780.3330529056,36960.8274299184,44310.00000024,,,
2018-01-03 15:52:52.890884,75912.0,28881.2673179553,9845.7154781523,37185.0825663432,45090.64230207,,,
2018-01-03 16:53:18.155171,75172.0,28337.6614348529,9719.1293101276,37115.4151763057,45102.00000003,,,
2018-01-03 17:53:52.554172,77368.0,30039.4884950389,9922.0765927995,37406.5699646526,44996.586,,,
2018-01-03 18:26:13.655688,77641.0,30528.6783294397,9795.2759620301,37317.5289502832,44524.19670846,,,
2018-01-03 18:54:29.856837,76900.0,29911.4232236513,9851.5778732624,37137.4542365064,44517.0,,,
2018-01-03 19:55:01.689821,77939.0,30611.5738779129,10059.9164857833,37268.4981506873,44370.93551259,,,
2018-01-03 20:56:14.886874,78600.0,31080.1921209569,10047.0614626233,37473.4771593362,44865.0,,,
2018-01-03 21:56:44.003954,76895.0,29835.731770834,9934.4475640828,37125.362627984,45090.0,,,
2018-01-03 22:57:13.186136,76759.0,29852.1289743123,9842.7611543063,37064.9471412351,44621.74835088,,,
2018-01-03 23:57:48.430347,77437.0,29980.9100349372,10201.0751810174,37255.5015155938,45119.97000018,,,
2018-01-04 00:58:11.273212,79787.0,31179.1730789893,10488.657239293,38119.9698277448,45230.97,,,
2018-01-04 01:58:42.625860,82058.0,32327.6582968549,10754.5063687911,38976.7958258703,45760.05000006,,,
2018-01-04 02:59:15.275078,82746.0,32766.6041776248,10680.7232583876,39299.0529381425,45531.00000285,,,
2018-01-04 03:59:41.343963,81722.0,32290.3750574355,10660.5039111124,38771.9233759771,45006.00000015,,,
2018-01-04 05:00:07.384502,82488.0,32681.3180060947,11052.1164473086,38754.5986896265,44607.0,,,
2018-01-04 06:00:37.861889,82720.0,32893.5952765103,10916.6364335729,38909.8889429437,44583.0,,,
2018-01-04 07:01:02.457954,85894.0,34860.9829565129,10921.8184359404,40111.799898761,44580.00002997,,,
2018-01-04 08:01:26.935909,85100.0,34386.696446245,10879.2136075935,39834.6493414539,44564.43,,,
2018-01-04 09:01:55.481318,83232.0,34150.3611153607,10597.6249921292,38484.7978875631,42357.0,,,
2018-01-04 10:06:16.970384,79471.0,31174.2363910654,10719.2145663671,37577.9808206553,43140.00000003,,,
2018-01-04 11:09:53.686719,82057.0,32882.7573041561,10837.4775271686,38336.83646094,43005.00000003,,,
2018-01-04 11:20:32.189365,82050.0,32778.7751113337,10911.3240406146,38360.0798597028,43129.57500003,,,
2018-01-04 11:28:15.729091,83082.0,33304.9767463886,11040.0369344437,38737.092346375,43200.003,,,
2018-01-04 12:28:56.355985,86975.0,35561.0277300795,11342.990807456,40071.5405276284,43200.00000006,,,
2018-01-04 13:29:38.922366,86926.0,35507.3795601698,11313.3713965195,40105.2605408835,43527.00000012,,,
2018-01-04 14:30:11.279124,86425.0,35304.993089894,11218.7875480794,39902.1682064145,43502.97,,,
2018-01-04 15:30:43.335469,81856.0,32689.4121792625,10917.3751044567,38250.1920177057,43230.0,,,
2018-01-04 16:31:15.239667,84398.0,34010.2245181486,11131.6310759123,39256.8316163193,43434.0,,,
2018-01-04 17:31:44.601584,84032.0,33594.5081730397,11322.2689410086,39115.8392771526,44103.0,,,
2018-01-04 18:32:47.798219,81533.0,31907.5938877852,11148.2568461035,38477.1864415628,44400.00000027,,,
2018-01-04 19:33:25.396027,80275.0,31458.4569128827,11119.6525844523,37697.63799418,44550.00000003,,,
2018-01-04 20:34:04.117239,80166.0,31729.7615236075,10658.0511107645,37778.48544723,45225.0,,,
2018-01-04 21:34:42.258177,80282.0,31594.4877444348,10851.5038670467,37836.12725852,44904.00000006,,,
2018-01-04 22:35:21.673580,80046.0,31466.8031695455,11074.0492958593,37505.97377493,44698.50057798,,,
2018-01-04 23:36:00.498985,79561.0,30769.6241022476,10926.4957168658,37865.42123137,44997.00000003,,,
2018-01-05 00:36:41.203447,80042.0,30792.5992977454,11077.0689610613,38172.690892241,44910.03000006,,,
2018-01-05 01:37:12.727317,79264.0,30302.7654441725,10997.1822248535,37964.3565746093,44940.00000006,,,
2018-01-05 02:37:55.286041,76730.0,28620.9794349023,10919.6497819685,37189.6897376896,45195.00000003,,,
2018-01-05 03:38:33.366539,78172.0,29443.0183357734,11229.5074535648,37500.1842235024,44969.99999997,,,
2018-01-05 04:39:05.904946,78069.0,29778.5580170488,10929.0716729067,37362.3274328602,44640.0,,,
2018-01-05 05:39:52.136141,78427.0,29813.2458748573,11072.8037291972,37541.0877628176,44770.61217573,,,
2018-01-05 06:40:29.333021,79240.0,30425.3583917824,10988.1462836459,37826.6533898437,44925.0,,,
2018-01-05 07:41:08.995664,81089.0,31675.961807352,11065.8390996431,38347.2379320518,44700.0,,,
2018-01-05 08:41:53.042295,84071.0,33614.7575509106,10771.635621104,39685.3857446821,45180.00000003,,,
2018-01-05 09:42:26.169105,81411.0,30889.2717995514,10652.5531492907,39869.6659292032,48159.63,,,
2018-01-05 10:43:01.702613,81107.0,30855.0219028431,10623.7701661034,39629.1357523157,48435.03,,,
2018-01-05 11:54:44.111190,82288.0,31558.8072211419,10676.2808070083,40053.383297358,48351.54766998,,,
2018-01-05 12:55:20.706804,81703.0,31314.7617622239,10830.3118123279,39558.1951680317,47310.0,,,
2018-01-05 13:55:57.914215,80092.0,30195.1362869039,10607.4689551294,39289.4652254539,48299.99999967,,,
2018-01-05 14:56:36.872131,77004.0,27756.7831807278,10414.2736881004,38833.4322225058,48135.0000003,,,
2018-01-05 16:08:44.032731,77098.0,27701.0397539376,10462.0730222318,38935.0217460229,48423.00000003,,,
2018-01-05 17:09:20.304148,74984.0,26380.79688927,10045.758466823,38558.0807160954,48990.0,,,
2018-01-05 18:09:59.608984,74783.0,26337.3368850712,9857.2863380747,38588.8233796161,49259.99700006,,,
2018-01-05 19:10:39.319860,77019.0,27597.6705375809,10301.1745330157,39121.0257487367,48780.0,,,
2018-01-05 20:11:31.386979,77565.0,27785.7179086235,10403.8976379263,39375.5562052938,49047.03,,,
2018-01-05 21:12:12.571479,77837.0,27588.6969299781,10554.680406531,39693.948248009,50055.00000003,,,
2018-01-05 22:13:05.624874,77597.0,27385.2248730978,10564.5957545045,39648.0166869617,50655.0,,,
2018-01-05 23:13:47.783369,76153.0,26293.5126775006,10690.0022121977,39170.3053864913,50987.99999997,,,
2018-01-06 00:14:23.864726,77198.0,27122.5826948146,10617.8158812868,39457.7567421559,50085.0,,,
2018-01-06 01:15:13.013572,77009.0,27048.8907307206,10234.5590399421,39726.4159683558,50664.03000006,,,
2018-01-06 02:15:59.884238,76524.0,26796.2736486264,10119.5601351797,39609.0737331457,50966.97000006,,,
2018-01-06 03:17:07.288119,76350.0,26931.2892365967,10088.2326313416,39331.2928265617,50148.34023,,,
2018-01-06 04:18:01.840388,77246.0,27744.0371568298,10208.1451646674,39293.8230652474,49233.0,,,
2018-01-06 05:29:49.569837,78731.0,28273.9885500692,10578.2312064691,39878.9703949737,49764.0,,,
2018-01-06 06:30:40.533614,80409.0,29755.2957331288,10527.1990932196,40126.8650552883,49728.00000015,,,
2018-01-06 07:31:35.753520,78850.0,28538.2966537673,10502.1238458141,39809.8215782104,49246.9242,,,
2018-01-06 08:32:19.522515,78458.0,28211.404486445,10600.0644084614,39647.1448846328,49288.4724033,,,
2018-01-06 09:44:16.304309,78138.0,27999.3886137844,10626.6904184971,39512.0177778908,49020.0,,,
2018-01-06 10:45:12.833659,79344.0,28483.4589428744,10787.1478337679,40074.2497264137,50040.0,,,
2018-01-06 11:46:08.604709,79350.0,28553.4539330339,10798.5194584842,39998.2796856438,49710.0,,,
2018-01-06 12:47:42.575749,79551.0,28845.7091046795,10718.402651806,39987.7724149933,49170.0,,,
2018-01-06 13:59:53.051542,80621.0,29751.9048298619,10809.4218538355,40060.0692671442,48759.81226509,,,
2018-01-06 15:01:00.348939,80851.0,29595.2275499194,10841.6636872563,40414.6673539299,49509.890475,,,
2018-01-06 16:02:09.062871,79996.0,28856.7489512674,10911.9766261134,40227.708837712,49851.0,,,
2018-01-06 17:03:29.701690,79871.0,28578.0551520965,10746.1250630333,40547.6724989342,50815.39737696,,,
2018-01-06 18:04:44.268344,80000.0,28638.4450936834,10787.7777749017,40573.8907771117,50493.0,,,
2018-01-06 19:06:06.725063,79034.0,28122.7528442619,10725.9881775882,40185.8974206763,50340.0,,,
2018-01-06 20:07:34.764570,79234.0,28271.3437080037,10756.8874932273,40205.8963943618,50286.0,,,
2018-01-06 21:09:17.289641,79093.0,28095.3326648656,10821.9042446117,40176.2644924499,50467.9866,,,
2018-01-06 22:10:49.962084,79562.0,28210.5706136522,10867.3515700934,40484.6246435756,50880.0,,,
2018-01-06 23:12:34.112566,79289.0,28098.1865068452,10571.6552684506,40619.9117029176,51360.0,,,
2018-01-07 00:14:26.071123,78956.0,28055.7076685074,10554.8848960671,40345.9099543715,50823.0,,,
2018-01-07 01:15:02.327946,80028.0,28735.647329503,10853.7998399232,40438.6332156307,50511.23060373,,,
2018-01-07 02:15:41.295925,80428.0,28830.5031131341,10944.8736041947,40652.7989880285,50695.19752518,,,
2018-01-07 03:16:07.953184,80002.0,28521.1235965786,11149.4601628757,40331.4260738224,50400.0,,,
2018-01-07 04:16:36.112440,79332.0,28290.0027978474,10889.3585538294,40153.1114173363,50218.1631552,,,
2018-01-07 05:17:06.047755,79380.0,28286.8891259695,11047.3266879686,40046.7545118677,50148.0,,,
2018-01-07 06:17:35.334178,78045.0,27661.3819872301,10897.2552633623,39486.6038070263,49755.0,,,
2018-01-07 07:29:08.705333,79571.0,28558.3714483105,10960.9642111106,40052.0818786592,49797.0,,,
2018-01-07 09:17:16.472647,79640.0,28348.8657201806,10975.6815866073,40316.2440277268,50489.9997,,,
2018-01-07 10:17:44.770868,79337.0,28246.5636491079,11017.4189918766,40074.0064750361,50401.500753,,,
2018-01-07 11:29:16.699871,79016.0,28089.9832263276,10978.7958990207,39947.6144783861,49965.0,,,
2018-01-07 12:29:52.997991,78862.0,28160.0845049125,10949.9582262588,39752.2746778011,49578.0,,,
2018-01-07 13:31:14.937148,80237.0,29253.9010384001,10878.1536861253,40105.42737155,49425.0,,,
2018-01-07 14:31:48.398397,80410.0,29159.3289805596,10885.7737755455,40365.1669906587,49802.0775,,,
2018-01-07 15:32:15.898837,80048.0,28995.0396289727,10873.8306212209,40179.9517475858,49350.3,,,
2018-01-07 16:32:45.709567,80060.0,29228.5465226714,10793.9128315802,40037.5806556489,48771.0,,,
2018-01-07 17:33:26.168455,79641.0,28932.4582463399,10884.0724288679,39825.2598655113,48705.0,,,
2018-01-07 18:33:57.398177,78915.0,29125.4386645835,10527.6439071626,39262.8288781876,47250.03,137008.1490507209,,
2018-01-07 19:34:24.479932,79952.0,29333.7864740924,10741.9372002088,39876.5396972523,48423.00000033,,,
2018-01-07 20:35:01.795685,79650.0,29444.8112450292,10547.1680393004,39658.6070292963,48000.0,,,
2018-01-07 21:35:50.011515,79589.0,28987.3914085388,10684.7467571137,39917.7120023849,48960.0,,,
2018-01-07 22:36:18.232844,80127.0,29245.983891148,10769.4032645199,40112.2648145703,49260.0,,,
2018-01-07 23:36:51.302510,80339.0,29398.2414237815,10874.3674938286,40066.9505691983,48855.0,,,
2018-01-08 00:37:23.481234,79327.0,28969.5486221704,10670.7893638711,39687.1630651748,48450.0,,,
2018-01-08 01:37:54.170314,78037.0,28444.3153773115,10632.4316916415,38960.850611173,47700.0,,,
2018-01-08 02:38:28.653942,78057.0,28554.6315641726,10560.8810863029,38941.5323398539,47700.0,,,
2018-01-08 03:38:56.151737,75851.0,27432.4674883503,10306.814483091,38112.046894143,46803.0,,,
2018-01-08 04:39:23.886932,76034.0,27635.861894136,10297.6290165424,38100.7899070007,46800.0,,,
2018-01-08 05:40:45.338915,76745.0,27691.6625744109,10472.985245757,38580.9336693174,47676.0,,,
2018-01-08 06:41:12.101002,76614.0,27532.0942678074,10553.9164416137,38528.3970927153,47603.25773706,,,
2018-01-08 07:41:41.775392,77016.0,27376.4703318259,11010.0466640461,38630.1534379822,47671.50000054,,,
2018-01-08 08:42:10.036157,76408.0,27344.0725788492,10988.7042070935,38075.266335045,46808.72871816,,,
2018-01-08 09:42:38.983010,74384.0,26622.264350468,10502.2959033483,37260.2033456322,45918.0,,,
2018-01-08 09:48:27.872007,74187.0,26532.7408040986,10431.2344097099,37223.5701460416,45900.0,,,
2018-01-08 10:48:55.807888,74268.0,26626.2512839438,10470.0490710156,37172.2566841445,45750.0,,,
2018-01-08 11:49:23.460565,74725.0,26789.9642612037,10437.8283815008,37497.6676205234,46469.99999997,,,
2018-01-08 12:49:51.471415,74160.0,26532.6040772283,10318.0548648464,37310.3401330107,45979.07744949,,,
2018-01-08 13:50:17.709798,70402.0,25066.7919047134,9796.8724426974,35539.1006104022,43830.00000003,,,
2018-01-08 14:50:49.288616,67196.0,23824.54199953,9071.1029030663,34300.8301113516,42645.0,,,
2018-01-08 15:56:30.858140,67987.0,24419.2047456049,9660.0674824427,33907.97750488,43066.07419944,,,
2018-01-08 16:57:02.220842,69593.0,24983.048225196,10203.6837934484,34406.63715959,44403.15,,,
2018-01-08 17:57:31.504709,69452.0,24867.4197513,10186.9012265925,34398.64092467,44430.0,,,
2018-01-08 19:58:20.272290,69842.0,25078.87352122,10326.7425889047,34437.00088462,45357.0065937,,,
2018-01-09 00:09:03.930573,68761.0,24487.8947941824,9940.0772290971,34333.3357147469,44400.00000003,,,
2018-01-09 01:09:34.627559,70126.0,24971.405466745,10588.8281304824,34566.6844087265,45512.44193595,,,
2018-01-09 02:10:04.865731,70348.0,24507.9101543986,11202.1816702802,34638.4056996231,45420.00000003,,,
2018-01-09 03:10:35.036837,70533.0,24615.3714055978,11140.8076796409,34777.431782194,45732.0,,,
2018-01-09 04:11:04.198506,70856.0,24568.0754513294,11473.3791452181,34815.0840749619,45605.71560003,,,
2018-01-09 05:11:34.414106,70734.0,24507.5840536098,11245.1240163762,34982.0822413009,45923.72708862,,,
2018-01-09 06:12:03.414170,70120.0,24348.0781093162,11016.3229875515,34755.677689425,45000.0,,,
2018-01-09 07:12:49.817577,69999.0,24285.2717174908,10944.5978171251,34769.9188712014,45003.0,,,
2018-01-09 08:13:20.314837,70400.0,24458.185188213,11147.4697592061,34794.6055987487,45509.82,,,
2018-01-09 09:19:08.097937,70401.0,24544.4677123746,11063.5765637929,34793.6527386496,45006.00000084,,,
2018-01-09 10:19:45.078895,69086.0,24154.1128620688,10755.8584971725,34176.9027779162,43893.00000003,,,
2018-01-09 11:20:20.089120,68867.0,23998.0841847146,10633.1736630198,34236.1909430232,43680.15000009,,,
2018-01-09 12:20:49.206650,69385.0,24018.179808954,10714.6335473612,34652.9564091752,44145.06000006,,,
2018-01-09 13:21:16.552507,67568.0,23495.9843918,10263.4143334523,33809.0093951023,42984.37827291,,,
2018-01-09 14:40:20.650095,68643.0,23961.9677386718,10498.8381979789,34182.520657423,43545.64499997,116717.006198191,,
2018-01-09 15:05:44.519063,70015.0,24596.1926053,10863.0251337344,34556.324722502,43980.30003,118748.9697778426,,
2018-01-09 15:13:24.742381,69356.0,24136.0234931092,10781.7441578764,34439.191566517,43852.18184178,119942.1165575249,,
2018-01-09 15:18:51.666004,69989.0,24421.0926053,10828.2174897917,34740.4556866725,44125.13047791,119699.4053527021,,
2018-01-09 15:24:16.545815,69992.0,24456.2369683654,10787.0665202101,34749.0413319055,44103.0,119668.3004816461,,
2018-01-09 15:31:41.119346,69840.0,24426.14006935,10739.3832353769,34674.8420196677,44028.0,120204.4993149982,,
2018-01-09 15:34:19.587370,69748.0,24362.181842248,10727.1980372195,34658.7679592637,43975.39710003,120204.4993149982,,
2018-01-09 15:35:43.924682,69768.0,24351.14893384,10737.2589857486,34679.7008110229,43975.39710006,120297.8054669436,,
2018-01-09 15:37:16.380487,69689.0,24255.4490604108,10703.730394862,34730.332816165,43971.0,120297.8054669436,,
2018-01-09 16:37:50.859961,70603.0,24456.4556420924,10906.7030965064,35240.2246911499,44709.0,120343.2952467104,,
2018-01-09 17:38:17.747185,70334.0,24182.69893384,10852.3944624634,35299.3741342866,44430.0,120907.9541175351,,
2018-01-09 18:38:46.538051,70566.0,24169.7165859326,10901.6793925027,35494.7362551851,44800.76060157,121082.2687505982,,
2018-01-09 19:39:12.227349,69924.0,23831.6324118166,10845.62111514,35247.4991780637,44250.0,120270.0306451924,,
2018-01-09 20:39:40.765857,70051.0,23977.2396760356,10704.5739595721,35369.7763818775,44208.0,119635.7536095153,,
2018-01-09 21:40:08.647414,69734.0,23884.4961898978,10526.9225129956,35323.0226510354,43758.0,119374.7006499053,,
2018-01-09 22:40:36.040150,69106.0,23596.9374247746,10221.9011243966,35287.8419167721,43500.0,118648.279709197,,
2018-01-09 23:41:02.576204,68955.0,23651.7474916872,10223.3331831989,35080.4743045683,42996.0,116873.7830094263,,
2018-01-10 00:41:28.563027,67800.0,23075.5293378454,9891.0516369967,34834.3758732171,42227.65996731,115207.2557392038,,
2018-01-10 01:41:54.241539,67870.0,23141.9038292952,9830.3921688261,34897.7224876685,42189.0,116558.9635696359,,
2018-01-10 02:53:23.469874,68567.0,23636.90014514,9871.0124196705,35059.3884643699,42600.0,117360.6120547568,,
2018-01-10 03:53:51.720141,67791.0,23351.665306432,9563.6681190232,34876.1994779351,42177.36000003,117787.6681870145,,
2018-01-10 04:54:19.799134,67736.0,23358.1494036606,9576.9684995179,34801.2657523533,42750.33000033,118078.8016928954,,
2018-01-10 05:54:46.612979,66824.0,22782.50454338,9408.7614150157,34633.6646943998,42105.00000003,115926.1594878887,,
2018-01-10 06:55:13.558114,66705.0,22709.3521927522,9334.7910395271,34661.0065091751,42435.00000003,115872.2914854775,,
2018-01-10 07:00:51.845293,67013.0,22836.5733346098,9470.8999991441,34705.9489902021,42261.66,115632.0495549364,,
2018-01-10 07:06:28.738531,66729.0,22662.906116447,9378.9305620863,34687.3152550347,42600.00000006,115735.585196723,,
2018-01-10 07:12:07.971779,66286.0,22423.1551717,9221.9869495346,34641.4268369854,42342.33,115559.8335819628,,
2018-01-10 07:17:44.460102,66128.0,22428.5623953036,9175.2324211828,34524.6412202266,42300.0,115033.0017900874,,
2018-01-10 07:23:20.567909,65646.0,22176.581132316,9020.3959683791,34449.8494727923,42000.0,114728.3566929041,,
2018-01-10 07:28:58.215668,65786.0,22332.5920174048,9037.1565796688,34416.7802513514,42146.70000003,114416.8256079951,,
2018-01-10 07:34:38.195966,66004.0,22314.6604379902,9169.0415807759,34520.3618251177,42319.2315,113706.8667875659,,
2018-01-10 07:40:15.438084,66408.0,22522.6792925054,9306.9015253586,34579.2424524848,42629.20635423,113880.2606878993,,
2018-01-10 07:45:51.686034,66186.0,22334.8729639654,9343.8293996635,34507.3537612475,42591.0,114481.4607077838,,
2018-01-10 07:51:26.153059,66107.0,22419.8756897716,9206.540095474,34481.5213816223,42150.30000003,114595.9803310094,,
2018-01-10 08:08:01.855396,64939.0,21676.6799661654,8964.394664902,34298.8412904753,41253.0,113485.2994813499,,
2018-01-10 08:13:37.393651,65039.0,21787.7388758048,8960.9134566901,34291.2172566567,41287.71000003,112211.4748990885,,
2018-01-10 08:19:12.023437,64298.0,21384.08876737,8783.7839603562,34130.6597889892,40497.0,111015.2045635166,,
2018-01-10 08:24:50.987215,64163.0,21321.0718747022,8779.2427797764,34063.407578406,40301.25,109487.0401352997,,
2018-01-10 08:30:26.687553,64088.0,21376.7917417838,8709.9493136928,34001.6470899726,40260.03000006,108972.1236794406,,
2018-01-10 08:36:01.978640,64442.0,21551.5303413438,8784.2114459403,34106.5998851567,40665.03,108679.9601503343,,
2018-01-10 08:41:37.805616,64844.0,21824.0150850284,8931.3027278408,34089.3030369313,40740.0,108847.3664076031,,
2018-01-10 08:47:13.459414,64830.0,21857.3131819324,8842.4487019424,34130.9356247192,40668.0,109819.1041164338,,
2018-01-10 08:52:48.140385,64924.0,21901.8005836038,8889.4500689521,34133.3846530929,40398.00030009,110016.5464669687,,
2018-01-10 08:58:26.248370,64606.0,21788.5095701306,8801.9751085162,34015.9674827101,40233.03000012,109897.629392223,,
2018-01-10 09:04:02.118712,64945.0,22180.7777285064,8730.0284667613,34034.5581676574,40074.06,109486.6493483133,,
2018-01-10 09:09:28.274760,65187.0,22212.8272900426,8885.57215848,34089.3727012402,40721.99999994,109839.7159825081,,
2018-01-10 09:14:55.006711,65882.0,22669.2855171446,9033.8944406219,34178.9748684521,40812.0,110625.2256684861,,
2018-01-10 09:20:18.797271,65868.0,22590.7120382612,9027.3326962637,34250.2177962274,40817.727,111006.8182418811,,
2018-01-10 09:25:54.341185,66360.0,22916.131466879,9168.3681489516,34275.9455728108,40949.84999997,111563.5883477963,,
2018-01-10 09:31:20.267275,66448.0,22839.274826446,9241.8899172106,34366.9630073296,41070.0,112100.5563078986,,
2018-01-10 09:36:43.459157,65963.0,22458.4805312,9187.7049031484,34317.7135467192,40620.00000006,112422.6350385133,,
2018-01-10 09:42:15.403863,66622.0,22843.0307843416,9375.1644073514,34403.905877091,41400.0,112203.0826584748,,
2018-01-10 09:47:39.204762,66742.0,22951.7103522254,9357.289557501,34433.9641017505,41100.0,112861.9660085768,,
2018-01-10 09:53:01.263985,66788.0,22983.6073190602,9331.62641774,34473.2874231602,40933.31400003,113314.9425286912,,
2018-01-10 09:58:24.894483,66936.0,23183.3372530544,9321.2878890965,34432.1685788453,40809.00003,113254.2956020214,,
2018-01-10 10:03:48.981961,67088.0,23165.9888215874,9403.8048243839,34518.8081873665,41241.0,113359.7327309542,,
2018-01-10 10:09:11.492384,67303.0,23324.7652115992,9492.0331790663,34487.1964181403,41462.99999994,113385.0182855741,,
2018-01-10 10:14:37.317878,67044.0,23167.3819822302,9384.7129407737,34492.0870554603,41190.00000003,113949.1307288015,,
2018-01-10 10:19:59.499556,66639.0,22947.5621739,9253.2298843466,34438.2323536272,41068.1064,114056.4825186663,,
2018-01-10 10:25:40.421555,66301.0,22743.3126168978,9182.3403540717,34375.7379669014,40909.0905,113666.1765260508,,
2018-01-10 10:31:10.418264,66315.0,22796.763123181,9153.5858049648,34365.6439289911,40725.24428247,113162.7789576183,,
2018-01-10 10:36:32.923534,66680.0,23010.9353454244,9275.8025491777,34393.8320104844,41100.0,113089.9214582046,,
2018-01-10 10:41:59.630265,66500.0,22848.0873118058,9237.2646668471,34415.0297552164,41014.23,113009.1206922659,,
2018-01-10 10:47:22.468396,66436.0,22725.043197348,9247.175506901,34464.7795341605,41104.26000003,112908.4094817118,,
2018-01-10 10:52:46.015776,66587.0,22751.3548373276,9374.6938876085,34461.5763771378,41430.0,113130.5740833551,,
2018-01-10 10:58:08.675272,66333.0,22655.7419858574,9265.216839015,34412.9653325162,41106.00030009,113218.5582852655,,
2018-01-10 11:03:31.062000,66132.0,22452.3224939542,9271.4145660694,34408.5745690258,41106.00030012,113253.2325402826,,
