x,y,z,color
6.3927869173,-0.0973692396,3.1245756912,0.0
7.583415311,-16.2292061649,-11.6304276845,1.0
-16.0599816778,4.4468830846,6.5334490658,1.0
5.1892637958,-1.7734148761,-6.6812304139,0.0
6.3247302922,4.3449695837,-11.4072615593,1.0
-12.3375321076,4.3257283965,-9.4230195251,1.0
10.0200932263,17.0720665361,13.2344790184,1.0
-9.0217774142,2.8924155631,18.1822362614,1.0
-11.890708854,3.3717577509,1.5450817848,1.0
-0.094635294,5.5343382216,-6.4948309675,0.0
3.1441792854,-2.6000831798,-0.026297343,0.0
-1.1222166703,-5.3636248164,4.1585569318,0.0
9.5378058884,12.4416516655,11.0731439742,1.0
1.5402095964,-1.4071455092,0.6786434309,0.0
2.598543595,7.6144963383,-5.3220625275,0.0
11.2892425785,-1.4081154313,-20.7275358372,1.0
3.5378500295,8.5948821527,-6.4541175353,1.0
-5.8813367376,-4.1573232715,0.5811932993,0.0
11.1019765352,12.6714335613,17.9588471946,1.0
12.5421791359,7.3678859538,7.185521718,1.0
4.2847483752,-3.1340979989,8.0951507917,0.0
-9.4349295046,11.6745575097,-5.2044298541,1.0
18.3715732995,2.1174076301,19.3082806053,1.0
-7.3724711345,-0.4323957596,-2.7692526828,0.0
-1.0278478905,7.5280878676,-2.2963452204,0.0
-11.8433056595,-11.7222198998,18.4262145159,1.0
-16.1468495107,6.2529686305,7.7485461627,1.0
-1.9193858016,-9.0668220201,-2.751624148,0.0
4.3014746754,-10.2287915009,2.6956399546,1.0
9.0318741618,4.2733799418,-4.9038889638,0.0
-18.5670121993,-4.6166921267,20.7129808657,1.0
-21.5618100466,8.5315630338,-16.2464119513,1.0
-9.6962405028,2.5553173883,2.5303847418,0.0
7.865451246,6.4783792548,9.0326085982,1.0
18.4026561993,0.3584643957,-6.2799619295,1.0
20.505581925,21.7536786076,10.9461250587,1.0
-18.2110596001,3.9334576599,12.1474524364,1.0
-1.2370719361,0.5805479393,2.9111932336,0.0
6.5737535404,-7.6060100947,0.7760522476,0.0
0.9436658212,5.4891276069,-9.6541671498,1.0
-4.0749987832,3.8540560985,-9.2471031976,1.0
6.2081182728,0.6261229803,-6.8442367847,0.0
-6.0927555854,-3.1694800983,-6.9725480515,0.0
4.0783048597,-8.0676571539,-0.308029356,0.0
0.5697190192,2.8939304095,1.3578875491,0.0
-3.1750370777,16.8855290531,14.6071497333,1.0
6.5328427036,-4.2466617689,3.7752581223,0.0
-2.2738624854,1.7347560131,7.4619968859,0.0
5.0128553903,11.1765434659,-15.2699833046,1.0
-0.5988548603,7.4814142567,7.7623496975,0.0
16.5370682237,9.7134899545,-0.2283718164,1.0
-0.7275969429,-16.6219345059,15.3113774204,1.0
4.0479549072,-5.745562634,-1.5071183686,0.0
-7.204812488,-6.2936450528,-19.632608325,1.0
5.470510926,5.0952118647,3.1151511848,0.0
-5.2570231728,-2.1195787532,10.5698751074,1.0
-16.6098438432,-14.7806199247,6.608556364,1.0
6.5373382737,2.699133001,4.0390335726,0.0
3.861459495,1.8181773969,8.4342734079,0.0
-0.4127615325,-4.5250749432,-12.0661917273,1.0
15.2069838498,12.9612526253,0.5497728585,1.0
0.3326834277,0.4007339842,-7.6214135717,0.0
13.7514787299,18.0824687843,-18.6727906359,1.0
4.6612115037,-17.8266058054,9.0737331937,1.0
4.2551016296,4.290269935,-6.6655073255,0.0
4.9117504663,-4.2581893768,6.7054586747,0.0
-3.0348974587,-3.8491854967,7.9196170215,0.0
2.0701696536,-6.9447700057,-1.5285872048,0.0
9.6598593156,-20.2786476672,-17.3425496428,1.0
-1.5728912411,1.7745965211,3.6892899803,0.0
-20.1853822274,-12.2405397501,18.5437915566,1.0
19.2065747691,4.9239510788,-7.8190109756,1.0
13.4193847918,-18.0727865371,3.8934752522,1.0
-3.6941801972,-5.9929538665,6.7511106918,0.0
21.19325796,-4.110893852,11.0112596085,1.0
5.0023727962,-10.1686727209,-10.0932573403,1.0
3.912154249,-7.6562055828,-0.8507366634,0.0
11.556370507,-9.4436277014,-21.4423077852,1.0
-21.3271680827,15.7324160655,-12.482938244,1.0
-8.1108954188,-15.1760258977,12.9754210754,1.0
-1.8566766011,0.1842929796,-9.1643687113,0.0
2.8426682146,-9.2969276416,-4.3115629576,1.0
-2.5116008148,-13.660953201,-1.475143679,1.0
-2.2165604128,-17.0335967812,-7.7989523238,1.0
-14.4117988387,4.8972493885,-13.0974059477,1.0
1.3215245663,2.8915728411,3.0229373023,0.0
6.516351619,-5.7095505226,0.295365962,0.0
10.2177941225,3.5069852375,2.2142681131,1.0
0.8076669827,7.2750290137,-5.370654962,0.0
-9.1791493916,-16.7937562029,-15.6872861631,1.0
-5.2530435241,-4.5504541543,6.3398916292,0.0
4.5709062827,3.6726609319,-5.3124785515,0.0
14.7859916657,2.5179309591,-7.4394763103,1.0
-11.3495941992,-4.2148098982,-4.9316129417,1.0
16.2682589918,-1.5439567402,20.318366204,1.0
14.7350455045,17.5078980354,-19.3763826308,1.0
8.3434159161,6.9305335215,21.9667146971,1.0
-20.2223788132,-7.2238292758,-4.4679586211,1.0
12.3640660555,5.7717920744,-2.4492673813,1.0
-18.2870565324,-19.8205277776,-20.8094462684,1.0
-21.9764053701,16.0429070973,16.0185862864,1.0
-12.1912414463,-4.4074775077,-18.9218923113,1.0
4.3284163818,6.7974103298,-1.7217858882,0.0
18.0538913473,-7.4596821275,-19.7234147618,1.0
8.8927246571,-1.6681571648,4.4702232494,1.0
1.1920141349,15.7930472035,6.5231492368,1.0
15.8040468062,16.0445761298,-8.065655409,1.0
14.6451764873,-17.3742229031,-19.8406443458,1.0
14.2699914707,-16.0179340826,-12.7122286981,1.0
6.4939877817,-2.1883811892,-0.3188132154,0.0
0.2532810549,-4.4085469018,6.5468176221,0.0
-7.6784705807,6.9144931876,-1.362083271,1.0
-20.0935459808,9.4208259982,14.8918942327,1.0
1.2208576127,-7.320244476,-3.5207185685,0.0
10.4489648992,14.2694886934,5.6700901461,1.0
-18.3225534889,21.6416267636,-12.7223577195,1.0
-19.4431862913,-4.0111137392,-12.1019435007,1.0
-0.7686545185,-3.4772829792,9.0215756607,0.0
6.2703796142,-2.9265840981,-8.3422678189,0.0
-0.4208183508,6.18975714,3.5116594617,0.0
-19.358650151,9.1955728185,18.6514188397,1.0
-6.3141546184,-1.7163856679,4.7519672982,0.0
20.2558700973,-2.3038079433,5.5702435452,1.0
-17.7597324431,0.2463174469,14.8048197087,1.0
1.594697024,2.5057197934,5.7630521134,0.0
5.4689250416,-2.3764965726,-1.8781361477,0.0
1.955551399,-1.7300157359,3.4367945803,0.0
9.0233307799,-1.5116876128,-2.4715453842,0.0
-21.2098171044,10.758783144,3.4592897915,1.0
-5.164746997,-5.6115621233,-2.0750782168,0.0
2.3166438698,-8.5440813889,-7.6092398786,0.0
2.6601094653,9.737731002,2.3695167451,1.0
-1.249450764,11.8294162986,1.3802971728,0.0
-8.2626157956,-17.1071781109,-0.1745148446,1.0
-14.4750536899,-13.669082697,19.6982055651,1.0
-3.4569416126,0.926253445,3.1770104997,0.0
-1.9395900376,2.2636429629,-7.4118649617,0.0
6.014431463,5.2230996726,0.6308577498,0.0
8.6680703617,-0.0875498719,10.5485910237,1.0
-0.3869317897,-3.2432864053,8.6361396651,0.0
-4.6231491817,-5.2135466473,2.1994303705,0.0
-18.5604056933,-15.3842404748,9.6496576254,1.0
-4.870865025,-5.2047244375,-6.9514142584,0.0
-2.3440485338,4.4839682583,-4.9859370225,0.0
-1.5996648791,6.3459736732,5.6390173773,0.0
0.1973803756,-2.3362142259,4.5325484353,0.0
1.5496270376,-1.4346464347,14.8452119363,1.0
-5.5992835505,-3.1305055666,-1.0373120123,0.0
-9.2022587546,9.552260746,-16.8929488441,1.0
-4.724892185,11.2353463033,-20.9355544013,1.0
3.2399794032,12.7189994318,1.0145817332,1.0
19.667732746,-5.3090796996,21.0165007019,1.0
-14.3255226982,19.2390234943,15.9704263224,1.0
5.4142812056,6.0770951033,-8.0312129924,0.0
3.9356480727,5.2668306337,6.0009475738,0.0
7.8797028912,-0.0419220868,-5.193390183,0.0
-1.154475565,8.4957945866,0.0455806253,0.0
-18.4818747586,-9.6730117743,-14.2639723287,1.0
5.9891672132,8.5445323217,2.700777288,0.0
-10.9628697364,-9.4890440609,-10.9890018741,1.0
-3.9236300153,2.9230378364,4.5821350685,0.0
-11.5344644425,11.333088106,4.5618064656,1.0
-11.287235312,-0.5387644814,4.9139954827,1.0
10.3458102177,16.5332382681,3.2061981974,1.0
-3.5942228821,19.0218838693,-0.3687246987,1.0
-17.9154224475,2.7146837079,12.8815031443,1.0
-2.7833735414,-6.9764627709,-16.24358784,1.0
-4.1086992177,0.109705228,8.2702176145,0.0
-1.9100994491,11.8909965631,-10.2106411317,1.0
3.8509117785,11.3253083531,15.253256029,1.0
-20.5318103103,-4.9550924407,-12.4430252502,1.0
-0.3793850097,4.1605845459,-7.7804993128,0.0
-6.4788280814,-0.5653944998,-0.5063221385,0.0
15.3737459364,16.2045377186,7.9235230613,1.0
-3.6345565974,-6.0601871283,-10.3421595539,1.0
7.3090989969,17.3766899325,5.3888598719,1.0
1.9544456914,4.7694979175,4.027681651,0.0
4.1816890152,-2.0224673385,-10.6459153703,1.0
15.5025012438,-20.3524012891,-1.4687338866,1.0
-11.0574035385,-3.2080190956,5.9788147193,1.0
7.8375743128,-5.1072472637,-6.9323059087,0.0
-0.0070040131,6.0232910364,9.2136949866,0.0
13.5061303498,2.8204298109,4.3170393599,1.0
-3.3558008752,-4.4092633911,0.3324272665,0.0
-1.1319771006,-0.8314369277,-7.3303670821,0.0
13.9939787475,13.2140964861,-10.0183115717,1.0
-16.5843841061,9.1660873241,11.7022101475,1.0
-7.8974603062,-0.9902809829,8.703992395,1.0
2.6522422199,-16.4064633883,14.2911052765,1.0
-5.3282327806,-8.6970817969,2.4554778844,0.0
-18.4066768383,-16.364668396,14.6407992378,1.0
-8.9506295267,-17.311026351,18.1812941182,1.0
6.139925131,-2.6557394917,-2.3476424723,0.0
-0.2179434094,-5.0073003854,8.2322221291,0.0
-6.9079659431,5.7773435546,11.6012093746,1.0
-6.9261046259,5.1027658998,3.5064855776,0.0
-3.1691913561,6.8159978335,4.9114685243,0.0
-6.359982345,5.405402907,-2.6113375911,0.0
-3.8270083849,-1.8667988078,-9.5785801658,0.0
-1.8670756437,-3.2810685798,1.5110230755,0.0
-2.2940525812,17.9308134412,1.5225817797,1.0
2.8907492874,-7.1182867928,6.3934568417,0.0
16.3483763942,16.1687912635,-16.7875433862,1.0
11.0117952152,10.1497084819,10.3994955278,1.0
6.0366400433,-9.0096067661,-12.0636111217,1.0
0.6157002745,2.0844156557,-6.1393817621,0.0
-3.9538412294,4.1732661158,4.6032500748,0.0
-4.8213509138,-3.3899740941,-4.3024950563,0.0
4.8836362847,5.9330242107,6.5008763591,0.0
-7.0550948863,-0.1697272091,-6.3902991983,0.0
2.4589729018,-7.3391369158,-5.3819589103,0.0
0.6331868342,8.835997733,3.2148487091,0.0
2.6357602376,2.7263369584,-4.5317352092,0.0
1.6360002798,4.4899523131,-5.2202223932,0.0
6.5774335337,-0.8359038843,1.2695913847,0.0
8.5546266673,4.5967271575,0.2951875491,0.0
-4.6270715338,-5.3749816782,-5.1475274592,0.0
0.9005244,8.6509725148,-0.5183181911,0.0
-2.3109394462,11.8226111896,12.2423967884,1.0
6.4316192998,-12.9186422368,-15.7728421995,1.0
9.9428383896,6.7096359227,1.4547961425,1.0
-1.23361331,0.0907523184,-6.1429902149,0.0
1.7245232921,-10.9445127495,0.2056632913,1.0
16.1074480629,-21.5714064636,14.9286432374,1.0
4.337028193,-4.707081955,-3.2050011316,0.0
19.9544560878,-2.7517315018,-17.9625209843,1.0
14.6891071097,-12.0698116236,19.1128501923,1.0
2.3715360331,4.8767570018,-0.4780314732,0.0
-3.7154115376,0.9563798506,1.5249053895,0.0
-15.6863492877,3.0051687204,-0.433405926,1.0
-7.0178295471,-2.8770726153,7.3623130739,0.0
-8.3302992071,-8.1797947825,1.4427101976,0.0
1.1514196487,-2.6368167399,14.2799765156,1.0
-13.8156652885,10.973197921,6.3390147626,1.0
-0.4457888919,8.9161431559,-3.0669705929,0.0
20.951155937,0.2249030461,19.2466530566,1.0
16.0407594068,-13.8540570042,8.7085091976,1.0
8.7470745745,16.8004159451,-7.3291032199,1.0
5.9708147398,3.3409726368,-2.5801479376,0.0
1.9668062963,3.6359990305,6.3365408338,0.0
-6.380391823,3.6707918342,-5.5801751642,0.0
3.0555320837,-5.5815942918,-7.5717826798,0.0
-6.4952259189,-14.6039225389,8.7508971129,1.0
20.9756514015,14.0960501357,-3.3920451564,1.0
-0.4689388634,-7.635799605,0.3369019299,0.0
6.7833971247,-0.1858653484,0.588588302,0.0
8.6634480762,-2.5634241961,-1.8631970101,0.0
12.2400304678,-6.73713174,2.7957651576,1.0
-9.2502869304,-10.067629631,-19.5152601805,1.0
1.7353348559,2.0057117627,9.8597699466,0.0
-5.911381805,-1.0872405403,-6.1894115671,0.0
8.3876952923,18.5625306288,-1.4243817882,1.0
6.536691655,-15.7257862076,-16.256495124,1.0
20.0957640233,12.6834472314,-8.9571138792,1.0
5.5495707495,4.7593748057,-1.6121027765,0.0
5.2230707077,-2.8252717841,-7.4502428337,0.0
-11.0710749331,21.3445319672,-18.3282432643,1.0
14.9629252706,14.8248862912,13.4248594358,1.0
4.5107099936,-15.0891732906,-14.9840405852,1.0
-0.1333264486,-9.8767215176,-5.0222861603,1.0
-2.8469204176,2.3567437163,5.0493410499,0.0
-3.2704546743,-0.710014378,8.3955496973,0.0
-2.3182764705,9.3976260666,1.7043380344,0.0
8.6559551024,-3.0067852311,0.0780615962,0.0
-6.2204019143,1.9061850082,-5.1299665803,0.0
-11.0468936608,-3.6675736312,-20.1275322143,1.0
7.2992213067,3.4298704016,-3.4413561703,0.0
2.302777506,-6.681307278,-6.235731178,0.0
-5.1748627972,-14.362679693,-14.3262519442,1.0
21.6229065378,-5.3716238062,16.8791057508,1.0
5.4486646059,-16.7398940759,16.8001224907,1.0
13.0173099229,20.9983849182,-17.0963680924,1.0
13.3929339659,7.6728436361,5.3334245671,1.0
0.8986408259,-0.1595165589,10.4410066606,0.0
6.856973414,8.5577636648,1.0691281499,1.0
-8.7599835939,-2.675942235,-1.1079201786,0.0
20.8185532238,8.8457123181,10.5312669371,1.0
-0.0979150545,-18.4989148921,-8.5898916744,1.0
-6.5537744518,-1.9739430348,5.3750583949,0.0
17.2427005769,-14.29209132,-0.5573490131,1.0
5.15482167,3.8180743979,-2.4857236921,0.0
-3.1086129827,8.1523726545,-2.3932280304,0.0
2.3426046375,-5.6314389635,4.0927915323,0.0
11.9852860423,21.3594587134,12.6962899583,1.0
6.8742021757,-21.3881422751,-7.6828295145,1.0
12.2509025058,-11.9210741979,-14.0369743181,1.0
9.8733403489,-21.9883120665,-11.4721066611,1.0
-0.7287532101,-6.3497317625,5.6836803586,0.0
3.207850018,-9.9660844575,-2.5138596869,1.0
3.8626321298,-2.9555006693,-3.3339220551,0.0
-12.2354806137,-17.207816429,-2.0747298704,1.0
-8.1189765875,-5.4108048784,9.3474677513,1.0
-6.7501985372,-4.8043085146,1.0669112525,0.0
-16.4382925065,20.8843728086,17.7838552584,1.0
-6.7936823299,-5.7762551086,13.8995521395,1.0
5.4293767438,1.8854908652,-0.0412649147,0.0
-8.2166650714,15.3095191684,-3.3320674992,1.0
0.505808219,-19.7052037058,14.090350542,1.0
-1.3208444418,-8.0101937813,-1.4445613321,0.0
-4.8238287305,-5.0961401553,-0.8929181531,0.0
10.1888086708,1.5393700079,-15.5524515012,1.0
2.1699397937,1.1306644787,-6.7448528935,0.0
2.747144233,-1.7906714439,-5.0969336455,0.0
14.6516866671,-0.8643670616,16.5027567114,1.0
12.3975236181,18.6728418787,0.9746774178,1.0
8.5498811172,2.9187350877,-0.7386761182,0.0
3.2250899063,5.8792215617,4.7373223329,0.0
-19.3525960748,-11.9231929991,19.6346415461,1.0
-3.298059048,1.4747934332,-3.5801832319,0.0
-2.9262757912,-8.5878407931,7.1464275601,1.0
0.7180544896,-2.4632998936,8.736055037,0.0
8.2940340245,4.0978404419,-1.580364483,0.0
-9.8434978976,2.567639587,-4.9165122812,0.0
-7.0610472249,-4.1190046737,-4.0747804733,0.0
-14.5701291942,5.3246977294,-15.2020435848,1.0
-4.1574613429,-1.2763075652,3.1074488068,0.0
17.0545915897,21.1680945619,14.1081695724,1.0
-3.8450045869,9.9338560482,2.3243477108,0.0
-7.7578592069,-2.3143251122,6.2415325818,1.0
-15.7681603306,-16.2995974235,8.5608926974,1.0
8.2085228056,0.2100770728,4.3424695466,0.0
-5.3395598061,-7.6526112264,5.3936216499,0.0
0.8235769096,-19.8118441481,13.0525152723,1.0
16.2364663098,1.1553449484,-20.2757080319,1.0
0.3354144188,4.2200188765,-2.3174064001,0.0
-1.8359460398,0.6735397988,-3.4026269235,0.0
2.9805464168,6.1595911542,6.6444908321,0.0
-1.3505825732,-1.7749567899,10.7088985312,1.0
-1.1337039072,0.6732844401,6.8094953261,0.0
21.6187251241,-11.8421299328,17.5738033871,1.0
-7.9647436118,1.5902526805,0.9626639493,0.0
-1.4481683514,1.4252302921,-7.6573247915,0.0
0.7921065268,10.3082777795,-0.7809460575,0.0
-17.3612553001,19.1720652693,18.6870649395,1.0
19.2697802442,20.6856832949,3.742581067,1.0
3.840372026,7.8829725019,7.0888388575,1.0
4.7732398688,-5.3136527732,-6.4971198865,0.0
20.9058503039,-5.5288468257,-12.2135011279,1.0
0.1902891543,-20.340839447,13.9299034222,1.0
11.7924415242,4.0295416041,17.6222491653,1.0
-16.4642114957,-3.2064681067,-5.2028627144,1.0
-5.3578815022,-3.6918586682,-6.7553169164,0.0
3.5215586436,-4.2878600835,-6.7299241042,0.0
3.7091903582,-7.3478789472,3.8410442057,0.0
-3.4008009755,-8.5784713366,-0.7239837779,0.0
-20.5164597154,-2.8280020494,7.0476208874,1.0
-3.5493438691,-16.9770528875,3.1213932309,1.0
-0.1273761366,7.2240751188,-6.4636590288,0.0
-1.5478750148,-3.9764942545,14.030621475,1.0
-4.4766834993,10.080801505,-0.9209237795,0.0
-5.7177511664,-3.3328618684,6.728944197,0.0
-3.9582989203,-0.5364012557,1.2810519807,0.0
13.479800091,-16.1050138569,6.6344229846,1.0
7.8749806462,3.5826744295,1.4465202368,0.0
-18.3789553641,-2.3902322417,10.6027466489,1.0
-7.5993760621,-1.2532873735,3.4524749475,0.0
-10.2905615234,-3.7528318424,1.9591960194,1.0
-3.8662532912,-3.0378477975,5.6078971764,0.0
-19.4527435507,-10.1019229873,-20.9061349931,1.0
-9.5640178304,20.2866681431,6.226045061,1.0
-2.1821473366,2.0580582338,6.6592907485,0.0
0.0565922565,-3.8588292446,-21.1726715589,1.0
-6.9363198219,8.9817360101,-3.1252542265,0.0
6.46738043,-2.8982365558,6.1694289321,0.0
-18.0575882283,10.9481181166,-13.914210456,1.0
-2.6015084184,-15.5736897078,-5.4343757949,1.0
0.4539489896,-14.1636826739,-17.6264201897,1.0
11.3364100867,20.8556361795,-8.5311159982,1.0
-3.6189342191,8.2391477123,6.5617999092,0.0
0.4133655112,-5.5438632482,-11.0471363255,1.0
0.4050110934,-9.8697140906,-0.1630931742,0.0
-20.3888364453,16.1196127108,11.4297202421,1.0
-12.1254064996,-14.4966301217,3.9638693017,1.0
3.2121661079,9.1517376164,-0.6500780353,0.0
13.2776624794,-13.3589549914,6.48743448,1.0
2.1231589406,-9.6953571493,-0.4920779513,0.0
-7.0850847545,0.7559130237,3.4035205531,0.0
-7.6712140526,-3.7973243661,-4.2275275638,0.0
1.5639147926,-16.6265776934,19.16083991,1.0
-6.7639747475,2.5970982101,0.6370920053,0.0
-7.38702639,16.4706760023,21.3313997244,1.0
2.5521693354,6.1163223967,6.0473405726,0.0
-11.0881014231,4.4268331537,5.648965303,1.0
7.9262286866,2.3660186013,1.2611468274,0.0
-14.2648972034,-16.9460336388,8.3749421841,1.0
3.2452235937,4.2501860909,-6.5244644585,0.0
1.0707516376,-10.8724348898,-6.625572357,1.0
7.6121773683,-8.1384126126,4.4011464386,0.0
18.37624791,-5.5171088759,-13.2481153783,1.0
3.4200973728,14.7790813353,-15.6438503755,1.0
4.4773287997,-5.8792914706,-6.0654948565,0.0
5.9919325855,0.801223491,-1.601693282,0.0
-5.5111133952,10.0682737997,-1.587585161,0.0
-2.7667260985,-10.0425757823,6.2763067416,1.0
-14.843936082,-7.8473276784,-5.8963441358,1.0
0.2822440802,-3.6334940975,3.0377049439,0.0
-1.4865580439,-1.2143105207,1.1246181513,0.0
-0.8376040957,9.4393184452,-1.133371758,0.0
1.7182151657,20.8217283564,-8.9934954875,1.0
3.4232436426,-4.4199172717,6.6300923692,0.0
2.5127633129,-6.2107273885,-7.8326288411,1.0
0.1462934573,10.2435435358,-2.3641366711,1.0
-1.338065476,4.2066614211,-7.9063092357,0.0
6.2840061616,-6.1258390939,17.8081325983,1.0
-18.2690941839,1.9370456407,-10.6680467526,1.0
-2.4120263769,-1.3282321304,-11.3882843705,0.0
7.5481820489,2.4912536379,-0.9791362602,0.0
9.2962683857,-20.2357787556,-2.3893214043,1.0
-13.6459584137,12.9301395994,-2.0394935826,1.0
-10.0870080504,21.7988612771,-3.3118734563,1.0
18.5957013433,13.8050429632,4.2412979624,1.0
6.6960228595,6.4323247118,-9.7584217256,1.0
-13.2349614527,-1.568616426,21.034655062,1.0
-16.0658293307,-21.1609922258,-10.7049692371,1.0
-0.8035216824,-7.1555717036,-5.5329684264,0.0
-18.3461753992,2.8856945168,1.1350007681,1.0
20.6632668559,0.0041854808,-2.3793885761,1.0
6.8603438891,0.5227623,-5.9067316351,0.0
-2.0798785387,3.2762672174,4.4787491713,0.0
-5.1216085384,-2.0413483695,0.8892844131,0.0
-11.3788000629,-21.4578744968,-21.4924884979,1.0
0.9606475111,-0.2099522094,-1.0144373746,0.0
4.368887565,10.1351224457,0.7833364257,0.0
-6.5637678669,4.6201388393,-1.3103795801,0.0
13.3769497695,12.8280210046,-6.2051538463,1.0
4.6743355569,12.7938541596,-19.9466634565,1.0
-4.6109910519,18.4982161947,0.5842841576,1.0
-8.2754848357,2.8972131983,-2.8743164841,0.0
-2.0621636013,-21.3671841761,8.2738104309,1.0
-4.8701098852,0.6287934387,1.8726205216,0.0
-21.0534052473,-11.3623927879,10.1951212145,1.0
-5.4131120375,-1.3077566243,-5.0105679967,0.0
8.0768802995,1.6888687483,1.3192185163,0.0
1.9204567577,-3.7904761228,3.2129355066,0.0
19.2528321985,10.4614381888,16.4390617511,1.0
3.5358665347,4.0315922135,-8.79549023,1.0
2.5950457338,-10.5450232102,-2.0414841218,0.0
0.109764213,-2.411354205,-5.2370163986,0.0
-3.8935928251,2.7224584177,3.5519979865,0.0
-15.5626322111,18.6017682621,-1.6130277404,1.0
-8.677925279,-3.6608092481,-3.0811636051,0.0
13.6201285452,18.7595805745,3.7947106222,1.0
-3.8896293761,5.8507211769,4.7682033272,0.0
-14.9591222605,5.344699741,3.7666447883,1.0
6.1775370871,7.6712143893,4.7136124737,0.0
-6.9629789414,-4.8334025713,-11.668321795,1.0
-20.1957768801,-2.9290298129,19.4444913438,1.0
-1.4057759827,-6.4388676896,2.1805687293,0.0
-3.7212472783,8.1345208471,3.7370286049,0.0
8.4537066192,3.9693539416,-1.790605938,0.0
-0.7319243205,-9.5093327148,0.7745172329,0.0
-4.3836920799,-8.3327427133,8.8676259402,1.0
8.6443167142,-1.9584774176,16.3827620631,1.0
-11.9770239389,8.770337418,16.6355241346,1.0
-11.3441013069,-6.6641756141,-11.2633481822,1.0
-13.4636664423,-6.7730631338,-0.5727249141,1.0
-14.2926169638,-4.1938718508,1.1110407169,1.0
-5.862093437,-7.9469997477,1.4625191861,0.0
-13.3264407785,14.1462628174,-7.800983462,1.0
2.6038066128,-3.9486418475,-3.61321425,0.0
-2.8066807623,-8.7201944901,0.9293489075,0.0
-3.4923666615,19.0880751692,20.2250090104,1.0
-0.2424487953,-9.6509488715,-0.8542989294,0.0
-19.8890103235,16.3006654441,4.6095946531,1.0
0.9253980495,-8.6539103886,0.6446521191,0.0
16.3072032106,14.2660741829,4.288283703,1.0
-14.4608535249,0.6863614438,-15.3234474652,1.0
2.2799409171,-2.0692609603,17.329849214,1.0
-7.0272930792,11.5152742954,-0.7288225339,1.0
4.8631856283,-0.0883439078,-5.5316986234,0.0
2.2773640769,0.8888988647,10.99103287,1.0
-3.9586883727,-6.6628401191,-5.8159480023,0.0
0.799134168,-21.3776723523,-11.3777711838,1.0
-2.7120143882,1.0723962674,-0.0464090771,0.0
-2.607181805,-1.8656571354,2.3186669409,0.0
8.9881541618,2.6768012249,1.5152419007,0.0
0.0374087754,6.6363659604,6.4725390385,0.0
1.2537348348,4.8603641177,7.9870289041,0.0
-13.547073208,5.521728536,7.3069534021,1.0
7.5100326264,3.3834953632,0.7065894929,0.0
7.4057551402,1.8435660637,4.4169064766,0.0
-4.2758973713,-1.4184549636,-1.3199774493,0.0
-9.1153386423,-17.3034872444,13.564191337,1.0
-0.8637191313,-4.7540085963,-0.4580992698,0.0
2.556935452,1.6459452563,-9.0422255274,0.0
-6.2210002832,18.1204088683,-0.9381312993,1.0
0.6889987476,-5.633366692,6.0147486271,0.0
15.9513993684,21.3898703599,-8.9718356955,1.0
-4.6005337373,5.7158571874,8.8357047221,1.0
-3.6689936328,7.0855153401,-7.5463086947,0.0
6.4619762399,-4.3645717914,-6.1278738675,0.0
-0.5773184491,-1.3418605703,-0.9592966848,0.0
-4.7688739176,2.3240194746,9.9286110544,0.0
5.6549980585,10.276432568,0.1281767032,0.0
7.4253917882,5.5260680929,3.7424736736,0.0
-13.0183612171,0.4644661305,-19.0987368276,1.0
1.1614327903,0.9867022349,2.1055771489,0.0
13.5246642403,-11.5998282368,3.7696184614,1.0
-2.8963754981,5.728980847,7.8713037856,1.0
-5.6725006109,5.3277948486,-7.7857681065,0.0
3.993690898,-7.2796116213,-3.9504767958,0.0
-18.1999949551,4.2298978651,-18.0134925781,1.0
8.6057942972,6.2309268183,-2.9700821264,1.0
1.0969353506,0.4429150433,-0.5462200642,0.0
1.4357630492,0.8264787314,6.5925061978,0.0
4.1722121466,6.7541517206,-5.2021312471,0.0
1.4604924354,-15.9427988742,7.8975819734,1.0
-9.1081634448,-0.6622526867,-3.6633464156,0.0
-1.991903664,-0.3269546572,-1.6564731591,0.0
-12.3486172943,-17.9050814619,18.8490136207,1.0
-2.276394404,7.9135769131,-6.5856416633,1.0
14.2891331589,-18.8510556114,-4.0977732053,1.0
-4.829969775,-11.5721739722,-10.9870666666,1.0
4.4075689138,-2.9981499152,1.2067393222,0.0
-8.7785438077,7.5414533164,-3.0257875104,1.0
-0.8359456524,1.1496215648,-3.4920201672,0.0
-10.0223219105,-16.0240563002,10.6323544135,1.0
-12.5664291153,-0.8347221359,-8.9911926549,1.0
-6.3499847765,15.0888177864,1.5967422163,1.0
-4.6974938375,3.2882133599,-2.1250297802,0.0
-2.2816274542,6.7424892774,-4.4402207652,0.0
-2.2511709456,3.4829201043,-2.4233908382,0.0
2.9529282072,3.6443821819,5.5859351825,0.0
-1.9821983197,-6.4493452134,-7.9959666611,1.0
-2.8549331298,-3.7351412857,9.0826002015,1.0
-6.4322403835,-9.129221788,2.6167037251,1.0
20.8015463521,16.3053298522,14.7019459003,1.0
-8.7325578557,-4.2602324574,-2.1779497087,0.0
1.7613185177,-1.0440941105,0.5138348175,0.0
-11.6356729798,-19.5961646406,19.5163642142,1.0
6.3133637332,1.8255170263,4.509142865,0.0
8.468633406,6.7926788782,2.7234529075,0.0
4.5943243822,2.3833711328,6.1687763033,0.0
7.0974299784,3.4269810765,-4.3422591495,0.0
