"Used Space, x; Total Space, x","Used Space, y","Total Space, y"
2017-11-19 01:59:00,53967,70625
2017-11-19 02:59:00,53968,70625
2017-11-19 03:59:00,53968,70625
2017-11-19 04:59:00,53971,70625
2017-11-19 05:59:00,53974,70625
2017-11-19 06:59:00,53979,70625
2017-11-19 07:59:00,54009,70625
2017-11-19 08:59:00,53987,70625
2017-11-19 09:59:00,53992,70625
2017-11-19 10:59:00,54002,70625
2017-11-19 11:59:00,54023,70625
2017-11-19 12:59:00,54025,70625
2017-11-19 13:59:00,54014,70625
2017-11-19 14:59:00,54018,70625
2017-11-19 15:59:00,54019,70625
2017-11-19 16:59:00,54021,70625
2017-11-19 17:59:00,54022,70625
2017-11-19 18:59:00,54025,70625
2017-11-19 19:59:00,54026,70625
2017-11-19 20:59:00,54029,70625
2017-11-19 21:59:00,54030,70625
2017-11-19 22:59:00,54032,70625
2017-11-19 23:59:00,54051,70625
2017-11-20 00:59:00,54057,70625
2017-11-20 01:59:00,54060,70625
2017-11-20 02:59:00,54061,70625
2017-11-20 03:59:00,54063,70625
2017-11-20 04:59:00,54064,70625
2017-11-20 05:59:00,54067,70625
2017-11-20 06:59:00,54071,70625
2017-11-20 07:59:00,54447,70625
2017-11-20 08:59:00,54758,70625
2017-11-21 12:59:00,54374,70625
2017-11-21 13:59:00,54392,70625
2017-11-21 14:59:00,54395,70625
2017-11-21 15:59:00,54395,70625
2017-11-21 16:59:00,54397,70625
2017-11-21 17:59:00,54397,70625
2017-11-21 18:59:00,54401,70625
2017-11-21 19:59:00,54401,70625
2017-11-21 20:59:00,54398,70625
2017-11-21 21:59:00,54426,70625
2017-11-21 22:59:00,54469,70625
2017-11-21 23:59:00,54487,70625
2017-11-22 00:59:00,54512,70625
2017-11-22 01:59:00,54534,70625
2017-11-22 02:59:00,54538,70625
2017-11-22 03:59:00,54540,70625
2017-11-22 04:59:00,54541,70625
2017-11-22 05:59:00,54594,70625
2017-11-22 06:59:00,54617,70625
2017-11-22 07:59:00,54617,70625
2017-11-22 08:59:00,54581,70625
2017-11-22 09:59:00,54583,70625
2017-11-22 10:59:00,54585,70625
2017-11-22 11:59:00,54596,70625
2017-11-22 12:59:00,54579,70625
2017-11-22 13:59:00,54619,70625
2017-11-22 14:59:00,54632,70625
2017-11-22 15:59:00,54633,70625
2017-11-22 16:59:00,54637,70625
2017-11-22 17:59:00,54638,70625
2017-11-22 18:59:00,54643,70625
2017-11-22 19:59:00,54646,70625
2017-11-22 20:59:00,54650,70625
2017-11-22 21:59:00,54651,70625
2017-11-22 22:59:00,54581,70625
2017-11-22 23:59:00,54636,70625
2017-11-23 00:59:00,54637,70625
2017-11-23 01:59:00,54640,70625
2017-11-23 02:59:00,54641,70625
2017-11-23 03:59:00,54642,70625
2017-11-23 04:59:00,54644,70625
2017-11-23 05:59:00,54647,70625
2017-11-23 06:59:00,55011,70625
2017-11-23 07:59:00,55320,70625
2017-11-23 08:59:00,54755,70625
2017-11-23 09:59:00,54632,70625
2017-11-23 10:59:00,54647,70625
2017-11-23 11:59:00,54656,70625
2017-11-23 12:59:00,54660,70625
2017-11-23 13:59:00,54668,70625
2017-11-23 14:59:00,54684,70625
2017-11-23 15:59:00,54796,70625
2017-11-23 16:59:00,54805,70625
2017-11-23 17:59:00,54806,70625
2017-11-23 18:59:00,54810,70625
2017-11-23 19:59:00,54811,70625
2017-11-23 20:59:00,54814,70625
2017-11-23 21:59:00,54816,70625
2017-11-23 22:59:00,54817,70625
2017-11-23 23:59:00,54839,70625
2017-11-24 00:59:00,54842,70625
2017-11-24 01:59:00,54844,70625
2017-11-24 02:59:00,54848,70625
2017-11-24 03:59:00,54849,70625
2017-11-24 04:59:00,54853,70625
2017-11-24 05:59:00,54874,70625
2017-11-24 06:59:00,54878,70625
2017-11-24 07:59:00,54906,70625
2017-11-24 08:59:00,55479,70625
2017-11-24 09:59:00,55479,70625
2017-11-24 10:59:00,55020,70625
2017-11-24 11:59:00,55159,70625
2017-11-24 12:59:00,55180,70625
2017-11-24 13:59:00,55154,70625
2017-11-24 14:59:00,55154,70625
2017-11-24 15:59:00,55148,70625
2017-11-24 16:59:00,55151,70625
2017-11-24 17:59:00,55152,70625
2017-11-24 18:59:00,55154,70625
2017-11-24 19:59:00,55157,70625
2017-11-24 20:59:00,55159,70625
2017-11-24 21:59:00,55162,70625
2017-11-24 22:59:00,55163,70625
2017-11-24 23:59:00,55184,70625
2017-11-25 00:59:00,55189,70625
2017-11-25 01:59:00,55190,70625
2017-11-25 02:59:00,55193,70625
2017-11-25 03:59:00,55194,70625
2017-11-25 04:59:00,55195,70625
2017-11-25 05:59:00,55199,70625
2017-11-25 06:59:00,55204,70625
2017-11-25 07:59:00,55207,70625
2017-11-25 08:59:00,55210,70625
2017-11-25 09:59:00,55212,70625
2017-11-25 10:59:00,55213,70625
2017-11-25 11:59:00,55215,70625
2017-11-25 12:59:00,55212,70625
2017-11-25 13:59:00,54805,70625
2017-11-25 14:59:00,54807,70625
2017-11-25 15:59:00,54809,70625
2017-11-25 16:59:00,54811,70625
2017-11-25 17:59:00,54812,70625
2017-11-25 18:59:00,54813,70625
2017-11-25 19:59:00,54815,70625
2017-11-25 20:59:00,54817,70625
2017-11-25 21:59:00,54819,70625
2017-11-25 22:59:00,54822,70625
2017-11-25 23:59:00,54839,70625
2017-11-26 00:59:00,54841,70625
2017-11-26 01:59:00,54842,70625
2017-11-26 02:59:00,54846,70625
2017-11-26 03:59:00,54847,70625
2017-11-26 04:59:00,54848,70625
2017-11-26 05:59:00,54854,70625
2017-11-26 06:59:00,54858,70625
2017-11-26 07:59:00,54861,70625
2017-11-26 08:59:00,54861,70625
2017-11-26 09:59:00,54730,70625
2017-11-26 10:59:00,54673,70625
2017-11-26 11:59:00,54675,70625
2017-11-26 12:59:00,54680,70625
2017-11-26 13:59:00,54668,70625
2017-11-26 14:59:00,54672,70625
2017-11-26 15:59:00,54672,70625
2017-11-26 16:59:00,54674,70625
2017-11-26 17:59:00,54674,70625
2017-11-26 18:59:00,54676,70625
2017-11-26 19:59:00,54676,70625
2017-11-26 20:59:00,54678,70625
2017-11-26 21:59:00,54679,70625
2017-11-26 22:59:00,54679,70625
2017-11-26 23:59:00,54698,70625
2017-11-27 00:59:00,54699,70625
2017-11-27 01:59:00,54700,70625
2017-11-27 02:59:00,54702,70625
2017-11-27 03:59:00,54703,70625
2017-11-27 04:59:00,54704,70625
2017-11-27 05:59:00,54706,70625
2017-11-27 06:59:00,54675,70625
2017-11-27 07:59:00,54688,70625
2017-11-27 08:59:00,54461,70625
2017-11-27 09:59:00,54472,70625
2017-11-27 10:59:00,54476,70625
2017-11-27 11:59:00,54899,70625
2017-11-27 12:59:00,55093,70625
2017-11-27 13:59:00,54470,70625
2017-11-27 14:59:00,54351,70625
2017-11-27 15:59:00,54362,70625
2017-11-27 16:59:00,54365,70625
2017-11-27 17:59:00,54366,70625
2017-11-27 18:59:00,54366,70625
2017-11-27 19:59:00,54433,70625
2017-11-27 20:59:00,54456,70625
2017-11-27 21:59:00,54457,70625
2017-11-27 22:59:00,54508,70625
2017-11-27 23:59:00,54534,70625
2017-11-28 00:59:00,54540,70625
2017-11-28 01:59:00,54574,70625
2017-11-28 02:59:00,54576,70625
2017-11-28 03:59:00,54580,70625
2017-11-28 04:59:00,54583,70625
2017-11-28 05:59:00,54588,70625
2017-11-28 06:59:00,54620,70625
2017-11-28 07:59:00,54628,70625
2017-11-28 08:59:00,54628,70625
2017-11-28 09:59:00,54626,70625
2017-11-28 10:59:00,54627,70625
2017-11-28 11:59:00,54630,70625
2017-11-28 12:59:00,54635,70625
2017-11-28 13:59:00,54545,70625
2017-11-28 14:59:00,54547,70625
2017-11-28 15:59:00,54548,70625
2017-11-28 16:59:00,54551,70625
2017-11-28 17:59:00,54570,70625
2017-11-28 18:59:00,54584,70625
2017-11-28 19:59:00,54611,70625
2017-11-28 20:59:00,54624,70625
2017-11-28 21:59:00,54627,70625
2017-11-28 22:59:00,54628,70625
2017-11-28 23:59:00,54679,70625
2017-11-29 00:59:00,54679,70625
2017-11-29 01:59:00,54607,70625
2017-11-29 02:59:00,54609,70625
2017-11-29 03:59:00,54612,70625
2017-11-29 04:59:00,54621,70625
2017-11-29 05:59:00,54624,70625
2017-11-29 06:59:00,54626,70625
2017-11-29 07:59:00,54628,70625
2017-11-29 08:59:00,54634,70625
2017-11-29 09:59:00,54634,70625
2017-11-29 10:59:00,54628,70625
2017-11-29 11:59:00,54629,70625
2017-11-29 12:59:00,54632,70625
2017-11-29 13:59:00,54577,70625
2017-11-29 14:59:00,54581,70625
2017-11-29 15:59:00,54584,70625
2017-11-29 16:59:00,54585,70625
2017-11-29 17:59:00,54586,70625
2017-11-29 18:59:00,54593,70625
2017-11-29 19:59:00,54561,70625
2017-11-29 20:59:00,54564,70625
2017-11-29 21:59:00,54565,70625
2017-11-29 22:59:00,54568,70625
2017-11-29 23:59:00,54585,70625
2017-11-30 00:59:00,54608,70625
2017-11-30 01:59:00,54615,70625
2017-11-30 02:59:00,54618,70625
2017-11-30 03:59:00,54623,70625
2017-11-30 04:59:00,54745,70625
2017-11-30 05:59:00,55283,70625
2017-11-30 06:59:00,54910,70625
2017-11-30 07:59:00,54634,70625
2017-11-30 08:59:00,54648,70625
2017-11-30 09:59:00,54653,70625
2017-11-30 11:59:00,54660,70625
2017-11-30 12:59:00,54662,70625
2017-11-30 13:59:00,54598,70625
2017-11-30 14:59:00,54600,70625
2017-11-30 15:59:00,54602,70625
2017-11-30 16:59:00,54607,70625
2017-11-30 17:59:00,54614,70625
2017-11-30 18:59:00,54651,70625
2017-11-30 19:59:00,54724,70625
2017-11-30 20:59:00,54785,70625
2017-11-30 21:59:00,54789,70625
2017-11-30 22:59:00,54784,70625
2017-11-30 23:59:00,54806,70625
2017-12-01 00:59:00,54812,70625
2017-12-01 01:59:00,54827,70625
2017-12-01 02:59:00,54828,70625
2017-12-01 03:59:00,54829,70625
2017-12-01 04:59:00,54833,70625
2017-12-01 05:59:00,54835,70625
2017-12-01 06:59:00,54839,70625
2017-12-01 07:59:00,54839,70625
2017-12-01 08:59:00,54645,70625
2017-12-01 09:59:00,54647,70625
2017-12-01 10:59:00,54648,70625
2017-12-01 11:59:00,54714,70625
2017-12-01 12:59:00,55268,70625
2017-12-01 13:59:00,54605,70625
2017-12-01 14:59:00,54626,70625
2017-12-01 15:59:00,54639,70625
2017-12-01 16:59:00,54641,70625
2017-12-01 17:59:00,54641,70625
2017-12-01 18:59:00,54643,70625
2017-12-01 19:59:00,54653,70625
2017-12-01 20:59:00,54664,70625
2017-12-01 21:59:00,54680,70625
2017-12-01 22:59:00,54692,70625
2017-12-01 23:59:00,54779,70625
2017-12-02 00:59:00,54788,70625
2017-12-02 01:59:00,54793,70625
2017-12-02 02:59:00,54796,70625
2017-12-02 03:59:00,54797,70625
2017-12-02 04:59:00,54798,70625
2017-12-02 05:59:00,54800,70625
2017-12-02 06:59:00,54804,70625
2017-12-02 07:59:00,54804,70625
2017-12-02 08:59:00,54776,70625
2017-12-02 09:59:00,54776,70625
2017-12-02 10:59:00,54778,70625
2017-12-02 11:59:00,54779,70625
2017-12-02 12:59:00,54783,70625
2017-12-02 13:59:00,54741,70625
2017-12-02 14:59:00,54750,70625
2017-12-02 15:59:00,54751,70625
2017-12-02 16:59:00,54752,70625
2017-12-02 17:59:00,54752,70625
2017-12-02 18:59:00,54755,70625
2017-12-02 19:59:00,54756,70625
2017-12-02 20:59:00,54759,70625
2017-12-02 21:59:00,54760,70625
2017-12-02 22:59:00,54761,70625
2017-12-02 23:59:00,54773,70625
2017-12-03 00:59:00,54780,70625
2017-12-03 01:59:00,54782,70625
2017-12-03 02:59:00,54784,70625
2017-12-03 03:59:00,54786,70625
2017-12-03 04:59:00,54788,70625
2017-12-03 05:59:00,54789,70625
2017-12-03 06:59:00,54792,70625
2017-12-03 07:59:00,54797,70625
2017-12-03 08:59:00,54803,70625
2017-12-03 09:59:00,54810,70625
2017-12-03 10:59:00,54815,70625
2017-12-03 11:59:00,54818,70625
2017-12-03 12:59:00,54822,70625
2017-12-03 13:59:00,54824,70625
2017-12-03 14:59:00,54829,70625
2017-12-03 15:59:00,54830,70625
2017-12-03 16:59:00,54832,70625
2017-12-03 17:59:00,54833,70625
2017-12-03 18:59:00,54834,70625
2017-12-03 19:59:00,54836,70625
2017-12-03 20:59:00,54836,70625
2017-12-03 21:59:00,54837,70625
2017-12-03 22:59:00,54838,70625
2017-12-03 23:59:00,54855,70625
2017-12-04 00:59:00,54857,70625
2017-12-04 01:59:00,54858,70625
2017-12-04 02:59:00,54861,70625
2017-12-04 03:59:00,54862,70625
2017-12-04 04:59:00,54865,70625
2017-12-04 05:59:00,54867,70625
2017-12-04 06:59:00,54874,70625
2017-12-04 07:59:00,54892,70625
2017-12-04 08:59:00,54869,70625
2017-12-04 09:59:00,54873,70625
2017-12-04 10:59:00,54880,70625
2017-12-04 11:59:00,54897,70625
2017-12-04 12:59:00,54900,70625
2017-12-04 13:59:00,54876,70625
2017-12-04 14:59:00,54881,70625
2017-12-04 15:59:00,54883,70625
2017-12-04 16:59:00,54884,70625
2017-12-04 17:59:00,54885,70625
2017-12-04 18:59:00,54900,70625
2017-12-04 19:59:00,54931,70625
2017-12-04 20:59:00,54963,70625
2017-12-04 21:59:00,54963,70625
2017-12-04 22:59:00,54984,70625
2017-12-04 23:59:00,55032,70625
2017-12-05 00:59:00,55050,70625
2017-12-05 01:59:00,55062,70625
2017-12-05 02:59:00,55087,70625
2017-12-05 03:59:00,55133,70625
2017-12-05 04:59:00,55126,70625
2017-12-05 05:59:00,55133,70625
2017-12-05 06:59:00,55134,70625
2017-12-05 07:59:00,55134,70625
2017-12-05 08:59:00,55190,70625
2017-12-05 09:59:00,55192,70625
2017-12-05 10:59:00,55195,70625
2017-12-05 11:59:00,55196,70625
2017-12-05 12:59:00,55198,70625
2017-12-05 13:59:00,55201,70625
2017-12-05 14:59:00,55209,70625
2017-12-05 15:59:00,55210,70625
2017-12-05 16:59:00,55210,70625
2017-12-05 17:59:00,55212,70625
2017-12-05 18:59:00,55217,70625
2017-12-05 19:59:00,55222,70625
2017-12-05 20:59:00,55241,70625
2017-12-05 21:59:00,55244,70625
2017-12-05 22:59:00,55244,70625
2017-12-05 23:59:00,55257,70625
2017-12-06 00:59:00,55265,70625
2017-12-06 01:59:00,55266,70625
2017-12-06 02:59:00,55212,70625
2017-12-06 03:59:00,55213,70625
2017-12-06 04:59:00,55214,70625
2017-12-06 05:59:00,55217,70625
2017-12-06 06:59:00,55220,70625
2017-12-06 07:59:00,55223,70625
2017-12-06 08:59:00,55226,70625
2017-12-06 09:59:00,55197,70625
2017-12-06 10:59:00,55197,70625
2017-12-06 11:59:00,55089,70625
2017-12-06 12:59:00,55092,70625
2017-12-06 13:59:00,55095,70625
2017-12-06 14:59:00,55093,70625
2017-12-06 15:59:00,55093,70625
2017-12-06 16:59:00,55145,70625
2017-12-06 17:59:00,55736,70625
2017-12-06 18:59:00,55511,70625
2017-12-06 19:59:00,55268,70625
2017-12-06 20:59:00,55205,70625
2017-12-06 21:59:00,55172,70625
2017-12-06 22:59:00,55207,70625
2017-12-06 23:59:00,55213,70625
2017-12-07 00:59:00,55263,70625
2017-12-07 01:59:00,55310,70625
2017-12-07 02:59:00,55316,70625
2017-12-07 03:59:00,55319,70625
2017-12-07 04:59:00,55323,70625
2017-12-07 05:59:00,55325,70625
2017-12-07 06:59:00,55327,70625
2017-12-07 07:59:00,55338,70625
2017-12-07 08:59:00,55342,70625
2017-12-07 09:59:00,55344,70625
2017-12-07 10:59:00,55346,70625
2017-12-07 11:59:00,55348,70625
2017-12-07 12:59:00,55390,70625
2017-12-07 13:59:00,55333,70625
2017-12-07 14:59:00,55306,70625
2017-12-07 15:59:00,55317,70625
2017-12-07 16:59:00,55317,70625
2017-12-07 17:59:00,55321,70625
2017-12-07 18:59:00,55322,70625
2017-12-07 19:59:00,55323,70625
2017-12-07 20:59:00,55323,70625
2017-12-07 21:59:00,55211,70625
2017-12-07 22:59:00,55237,70625
2017-12-07 23:59:00,55329,70625
2017-12-08 00:59:00,55361,70625
2017-12-08 01:59:00,55370,70625
2017-12-08 02:59:00,55379,70625
2017-12-08 03:59:00,55382,70625
2017-12-08 04:59:00,55385,70625
2017-12-08 05:59:00,55414,70625
2017-12-08 06:59:00,55415,70625
2017-12-08 07:59:00,55560,70625
2017-12-08 08:59:00,56102,70625
2017-12-08 09:59:00,55536,70625
2017-12-08 10:59:00,55402,70625
2017-12-08 11:59:00,55404,70625
2017-12-08 12:59:00,55357,70625
2017-12-08 13:59:00,55346,70625
2017-12-08 14:59:00,55348,70625
2017-12-08 15:59:00,55349,70625
2017-12-08 16:59:00,55350,70625
2017-12-08 17:59:00,55351,70625
2017-12-08 18:59:00,55354,70625
2017-12-08 19:59:00,55356,70625
2017-12-08 20:59:00,55360,70625
2017-12-08 21:59:00,55361,70625
2017-12-08 22:59:00,55371,70625
2017-12-08 23:59:00,55464,70625
2017-12-09 00:59:00,55480,70625
2017-12-09 01:59:00,55492,70625
2017-12-09 02:59:00,55557,70625
2017-12-09 03:59:00,55562,70625
2017-12-09 04:59:00,55564,70625
2017-12-09 05:59:00,55566,70625
2017-12-09 06:59:00,55567,70625
2017-12-09 07:59:00,55569,70625
2017-12-09 08:59:00,55571,70625
2017-12-09 09:59:00,55572,70625
2017-12-09 10:59:00,55573,70625
2017-12-09 11:59:00,55575,70625
2017-12-09 12:59:00,55576,70625
2017-12-09 13:59:00,55444,70625
2017-12-09 14:59:00,55448,70625
2017-12-09 15:59:00,55448,70625
2017-12-09 16:59:00,55449,70625
2017-12-09 17:59:00,55450,70625
2017-12-09 18:59:00,55451,70625
2017-12-09 19:59:00,55451,70625
2017-12-09 20:59:00,55453,70625
2017-12-09 21:59:00,55457,70625
2017-12-09 22:59:00,55457,70625
2017-12-09 23:59:00,55463,70625
2017-12-10 00:59:00,55466,70625
2017-12-10 01:59:00,55467,70625
2017-12-10 02:59:00,55467,70625
2017-12-10 03:59:00,55468,70625
2017-12-10 04:59:00,55471,70625
2017-12-10 05:59:00,55474,70625
2017-12-10 06:59:00,55476,70625
2017-12-10 07:59:00,55478,70625
2017-12-10 08:59:00,55483,70625
2017-12-10 09:59:00,55484,70625
2017-12-10 10:59:00,55486,70625
2017-12-10 11:59:00,55489,70625
2017-12-10 12:59:00,55491,70625
2017-12-10 13:59:00,55339,70625
2017-12-10 14:59:00,55341,70625
2017-12-10 15:59:00,55342,70625
2017-12-10 16:59:00,55343,70625
2017-12-10 17:59:00,55345,70625
2017-12-10 18:59:00,55346,70625
2017-12-10 19:59:00,55346,70625
2017-12-10 20:59:00,55348,70625
2017-12-10 21:59:00,55349,70625
2017-12-10 22:59:00,55351,70625
2017-12-10 23:59:00,55361,70625
2017-12-11 00:59:00,55365,70625
2017-12-11 01:59:00,55367,70625
2017-12-11 02:59:00,55368,70625
2017-12-11 03:59:00,55369,70625
2017-12-11 04:59:00,55372,70625
2017-12-11 05:59:00,55377,70625
2017-12-11 06:59:00,55379,70625
2017-12-11 07:59:00,55382,70625
2017-12-11 08:59:00,55398,70625
2017-12-11 09:59:00,55411,70625
2017-12-11 10:59:00,55423,70625
2017-12-11 11:59:00,55423,70625
2017-12-11 12:59:00,55432,70625
2017-12-11 13:59:00,55358,70625
2017-12-11 14:59:00,55333,70625
2017-12-11 15:59:00,55194,70625
2017-12-11 16:59:00,55194,70625
2017-12-11 17:59:00,55195,70625
2017-12-11 18:59:00,55187,70625
2017-12-11 19:59:00,55191,70625
2017-12-11 20:59:00,55200,70625
2017-12-11 21:59:00,55205,70625
2017-12-11 22:59:00,54963,70625
2017-12-11 23:59:00,54988,70625
2017-12-12 00:59:00,55001,70625
2017-12-12 01:59:00,55017,70625
2017-12-12 02:59:00,55022,70625
2017-12-12 03:59:00,55025,70625
2017-12-12 04:59:00,55027,70625
2017-12-12 05:59:00,55033,70625
2017-12-12 06:59:00,55033,70625
2017-12-12 07:59:00,55054,70625
2017-12-12 08:59:00,55059,70625
2017-12-12 09:59:00,55062,70625
2017-12-12 10:59:00,55068,70625
2017-12-12 11:59:00,55090,70625
2017-12-12 12:59:00,55159,70625
2017-12-12 13:59:00,55205,70625
2017-12-12 14:59:00,55237,70625
2017-12-12 15:59:00,55250,70625
2017-12-12 16:59:00,55256,70625
2017-12-12 17:59:00,55264,70625
2017-12-12 18:59:00,55273,70625
2017-12-12 19:59:00,55282,70625
2017-12-12 20:59:00,55290,70625
2017-12-12 21:59:00,55292,70625
2017-12-12 22:59:00,55209,70625
2017-12-12 23:59:00,55225,70625
2017-12-13 00:59:00,55232,70625
2017-12-13 01:59:00,55234,70625
2017-12-13 02:59:00,55240,70625
2017-12-13 03:59:00,55241,70625
2017-12-13 04:59:00,55243,70625
2017-12-13 05:59:00,55247,70625
2017-12-13 06:59:00,55249,70625
2017-12-13 07:59:00,55254,70625
2017-12-13 08:59:00,55279,70625
2017-12-13 09:59:00,55284,70625
2017-12-13 10:59:00,55284,70625
2017-12-13 11:59:00,55640,70625
2017-12-13 12:59:00,55438,70625
2017-12-13 13:59:00,55040,70625
2017-12-13 14:59:00,55096,70625
2017-12-13 15:59:00,55099,70625
2017-12-13 16:59:00,55101,70625
2017-12-13 17:59:00,55105,70625
2017-12-13 18:59:00,55109,70625
2017-12-13 19:59:00,55112,70625
2017-12-13 20:59:00,55117,70625
2017-12-13 21:59:00,55119,70625
2017-12-13 22:59:00,55144,70625
2017-12-13 23:59:00,55162,70625
2017-12-14 00:59:00,55163,70625
2017-12-14 01:59:00,55114,70625
2017-12-14 02:59:00,55118,70625
2017-12-14 03:59:00,55119,70625
2017-12-14 04:59:00,55122,70625
2017-12-14 05:59:00,55133,70625
2017-12-14 06:59:00,55135,70625
2017-12-14 07:59:00,55375,70625
2017-12-14 08:59:00,55375,70625
2017-12-14 09:59:00,55144,70625
2017-12-14 10:59:00,55145,70625
2017-12-14 11:59:00,55148,70625
2017-12-14 12:59:00,55150,70625
2017-12-14 13:59:00,55122,70625
2017-12-14 14:59:00,55123,70625
2017-12-14 15:59:00,55124,70625
2017-12-14 16:59:00,55125,70625
2017-12-14 17:59:00,55126,70625
2017-12-14 18:59:00,55128,70625
2017-12-14 19:59:00,55130,70625
2017-12-14 20:59:00,55132,70625
2017-12-14 21:59:00,55134,70625
2017-12-14 22:59:00,55135,70625
2017-12-14 23:59:00,55146,70625
2017-12-15 00:59:00,55163,70625
2017-12-15 01:59:00,55170,70625
2017-12-15 02:59:00,55177,70625
2017-12-15 03:59:00,55177,70625
2017-12-15 04:59:00,55179,70625
2017-12-15 05:59:00,55185,70625
2017-12-15 06:59:00,55193,70625
2017-12-15 07:59:00,55203,70625
2017-12-15 08:59:00,55203,70625
2017-12-15 09:59:00,55224,70625
2017-12-15 10:59:00,55233,70625
2017-12-15 11:59:00,55236,70625
2017-12-15 12:59:00,55217,70625
2017-12-15 13:59:00,55171,70625
2017-12-15 14:59:00,55116,70625
2017-12-15 15:59:00,55117,70625
2017-12-15 16:59:00,55120,70625
2017-12-15 17:59:00,55120,70625
2017-12-15 18:59:00,55123,70625
2017-12-15 19:59:00,55171,70625
2017-12-15 20:59:00,55181,70625
2017-12-15 21:59:00,55183,70625
2017-12-15 22:59:00,55233,70625
2017-12-15 23:59:00,55253,70625
2017-12-16 00:59:00,55257,70625
2017-12-16 01:59:00,55264,70625
2017-12-16 02:59:00,55272,70625
2017-12-16 03:59:00,55345,70625
2017-12-16 04:59:00,55347,70625
2017-12-16 05:59:00,55351,70625
2017-12-16 06:59:00,55355,70625
2017-12-16 07:59:00,55356,70625
2017-12-16 08:59:00,55362,70625
2017-12-16 09:59:00,55363,70625
2017-12-16 10:59:00,55365,70625
2017-12-16 11:59:00,55367,70625
2017-12-16 12:59:00,55369,70625
2017-12-16 13:59:00,55292,70625
2017-12-16 14:59:00,55294,70625
2017-12-16 15:59:00,55295,70625
2017-12-16 16:59:00,55296,70625
2017-12-16 17:59:00,55297,70625
2017-12-16 18:59:00,55299,70625
2017-12-16 19:59:00,55300,70625
2017-12-16 20:59:00,55302,70625
2017-12-16 21:59:00,55306,70625
2017-12-16 22:59:00,55308,70625
2017-12-16 23:59:00,55319,70625
2017-12-17 00:59:00,55324,70625
2017-12-17 01:59:00,55325,70625
2017-12-17 02:59:00,55328,70625
2017-12-17 03:59:00,55328,70625
2017-12-17 04:59:00,55331,70625
2017-12-17 05:59:00,55335,70625
2017-12-17 06:59:00,55341,70625
2017-12-17 07:59:00,55345,70625
2017-12-17 08:59:00,55352,70625
2017-12-17 09:59:00,55356,70625
2017-12-17 10:59:00,55361,70625
2017-12-17 11:59:00,55365,70625
2017-12-17 12:59:00,55369,70625
2017-12-17 13:59:00,55354,70625
2017-12-17 14:59:00,55356,70625
2017-12-17 19:59:00,55371,70625
2017-12-17 20:59:00,55372,70625
2017-12-17 21:59:00,55373,70625
2017-12-17 22:59:00,55374,70625
2017-12-17 23:59:00,55387,70625
2017-12-18 00:59:00,55390,70625
2017-12-18 01:59:00,55391,70625
2017-12-18 02:59:00,55397,70625
2017-12-18 03:59:00,55399,70625
2017-12-18 04:59:00,55400,70625
2017-12-18 05:59:00,55404,70625
2017-12-18 06:59:00,55407,70625
2017-12-18 07:59:00,55409,70625
2017-12-18 08:59:00,55413,70625
2017-12-18 09:59:00,55416,70625
2017-12-18 10:59:00,55417,70625
2017-12-18 11:59:00,55419,70625
2017-12-18 12:59:00,55420,70625
2017-12-18 13:59:00,55360,70625
2017-12-18 14:59:00,55363,70625
2017-12-18 15:59:00,55364,70625
2017-12-18 16:59:00,55366,70625
2017-12-18 17:59:00,55370,70625
2017-12-18 18:59:00,55390,70625
2017-12-18 19:59:00,55432,70625
2017-12-18 20:59:00,55928,70625
2017-12-18 21:59:00,55930,70625
2017-12-18 22:59:00,55935,70625
2017-12-18 23:59:00,55956,70625
2017-12-19 00:59:00,55965,70625
2017-12-19 01:59:00,55966,70625
2017-12-19 02:59:00,55968,70625
2017-12-19 03:59:00,55968,70625
2017-12-19 04:59:00,55970,70625
2017-12-19 05:59:00,55971,70625
2017-12-19 06:59:00,55973,70625
2017-12-19 07:59:00,55964,70625
2017-12-19 08:59:00,55949,70625
2017-12-19 09:59:00,55950,70625
2017-12-19 10:59:00,56107,70625
2017-12-19 11:59:00,56731,70625
2017-12-19 12:59:00,56020,70625
2017-12-19 13:59:00,56044,70625
2017-12-19 14:59:00,56059,70625
2017-12-19 15:59:00,56062,70625
2017-12-19 16:59:00,56063,70625
2017-12-19 17:59:00,56065,70625
2017-12-19 18:59:00,56067,70625
2017-12-19 19:59:00,56073,70625
2017-12-19 20:59:00,56075,70625
2017-12-19 21:59:00,56068,70625
2017-12-19 22:59:00,56092,70625
2017-12-19 23:59:00,56096,70625
2017-12-20 00:59:00,56100,70625
2017-12-20 01:59:00,56118,70625
2017-12-20 02:59:00,56119,70625
2017-12-20 03:59:00,56119,70625
2017-12-20 04:59:00,56122,70625
2017-12-20 05:59:00,56125,70625
2017-12-20 06:59:00,56129,70625
2017-12-20 07:59:00,56131,70625
2017-12-20 08:59:00,56140,70625
2017-12-20 09:59:00,56141,70625
2017-12-20 10:59:00,56142,70625
2017-12-20 11:59:00,56143,70625
2017-12-20 12:59:00,56176,70625
2017-12-20 13:59:00,56153,70625
2017-12-20 14:59:00,56154,70625
2017-12-20 15:59:00,56154,70625
2017-12-20 16:59:00,56155,70625
2017-12-20 17:59:00,56158,70625
2017-12-20 18:59:00,56160,70625
2017-12-20 19:59:00,56164,70625
2017-12-20 20:59:00,56166,70625
2017-12-20 21:59:00,56168,70625
2017-12-20 22:59:00,56171,70625
2017-12-20 23:59:00,56180,70625
