"0x2624c5b3ff77dd612b67b222aa3bb4a44bc719b2, x; 0x86a7d838b42d3ab3fb38a527cbfda4e44f1ce7a4, x; 0x3356e3169b41a5322ea09d5e786099134959c2c9, x; 0x380d179942ce82dc2296d6d2b581711acba09502, x; 0x7db816fe7031e66beed3c3d1c23f28dd536f1b2a, x; 0xa61051f492507cf3f75a4984345d89a068761e03, x; 0x52c85d3e619190432a28497347c0610697870058, x; 0xb8036708ffa89d90b4c2f2870f39887c65f62abb, x; 0xc6e1586b3fb4ce04143f3b84729234ab9c1e28eb, x; 0x0b332541a4f526a947de8db151c63b869d9ec11f, x; 0x37fd90a0d8f1b97f89d9838bab3001044667a097, x; 0x80c6cc2af66ab401a2921d42a87a0bc587513c3b, x; 0x4050e252e18ce801c1a824e24fee3bc64e76cbaa, x; 0x583f38ae30b98d6bcc4059978149e5b01a8c0c8d, x; 0xd965952823153e5cbc611be87e8322cfc329f056, x; 0x5dc72d5fa968cf2783bae6ffae82d7a089141423, x; 0x952869e79289f85263522f4cfcd2667bfe6e11d5, x; 0x56e5f36027a66a4f24936612e77254b44913fef4, x; 0x742616c41beef4fd9d9e153302d7ff3de4bca916, x; 0x0a0e13a90828d65f654929b6015d53cd78ea7865, x; 0xe10ee40d2c8d6d0e8bcfa7853c836981a83e48e9, x; 0x395aed14c2988aca557c9dae80f21e435ac3cc03, x; 0x16e91357bccf9646663b2ebd762c0190f8cb0c1e, x; 0xdc0575b8edd0379d0929f7c6ceb54ca272f71188, x; 0x03a36b3d350794e9ade2de87f93e68ea0ce6ed49, x; 0xf360af0bbcbb1e11fdd38a3309d105d4f3643da2, x; 0x706f4de066dffd88a14910df462fe27ef0480378, x; 0x5ef10883c8bd6f42f3d1e3fc513742b199432029, x; 0xe8a88b70b4c47a63dd5bae4472bc9ac431d16ebe, x; 0x8cea4572d8fa06a19dd0e3e6aae12aafbc5008a0, x; 0x28ec875ac121e366b6cadf5466d09f19052a84d0, x; 0xbbf91cf4cf582600becbb63d5bdb8d969f21779c, x; 0x4ca1ee4908e4c3d770e503b178b794f3313918ca, x; 0xb74b45d6985d6e48d7b24ed9f7b592df63ccc455, x; 0xa87ce3b8e09610f49cd0e2259efe0c11de5380e2, x; 0x9bd00a5f4291e5b3b56ab52f70c5513bbbdd334b, x; 0xc63f97b0af14b214c718e1b61d97191136aa9b38, x; 0x28df617e18c3d2e7899e80c2b1df1ce1ac52fc56, x; 0xaf7cb6ee6b5be5ce46ab2050238c1adbb38e8bef, x; 0x38fc6c3213d809079fd7bc40bc6155d591ca4b59, x","0x2624c5b3ff77dd612b67b222aa3bb4a44bc719b2, y","0x86a7d838b42d3ab3fb38a527cbfda4e44f1ce7a4, y","0x3356e3169b41a5322ea09d5e786099134959c2c9, y","0x380d179942ce82dc2296d6d2b581711acba09502, y","0x7db816fe7031e66beed3c3d1c23f28dd536f1b2a, y","0xa61051f492507cf3f75a4984345d89a068761e03, y","0x52c85d3e619190432a28497347c0610697870058, y","0xb8036708ffa89d90b4c2f2870f39887c65f62abb, y","0xc6e1586b3fb4ce04143f3b84729234ab9c1e28eb, y","0x0b332541a4f526a947de8db151c63b869d9ec11f, y","0x37fd90a0d8f1b97f89d9838bab3001044667a097, y","0x80c6cc2af66ab401a2921d42a87a0bc587513c3b, y","0x4050e252e18ce801c1a824e24fee3bc64e76cbaa, y","0x583f38ae30b98d6bcc4059978149e5b01a8c0c8d, y","0xd965952823153e5cbc611be87e8322cfc329f056, y","0x5dc72d5fa968cf2783bae6ffae82d7a089141423, y","0x952869e79289f85263522f4cfcd2667bfe6e11d5, y","0x56e5f36027a66a4f24936612e77254b44913fef4, y","0x742616c41beef4fd9d9e153302d7ff3de4bca916, y","0x0a0e13a90828d65f654929b6015d53cd78ea7865, y","0xe10ee40d2c8d6d0e8bcfa7853c836981a83e48e9, y","0x395aed14c2988aca557c9dae80f21e435ac3cc03, y","0x16e91357bccf9646663b2ebd762c0190f8cb0c1e, y; 0x03a36b3d350794e9ade2de87f93e68ea0ce6ed49, y; 0xf360af0bbcbb1e11fdd38a3309d105d4f3643da2, y; 0x5ef10883c8bd6f42f3d1e3fc513742b199432029, y; 0x28ec875ac121e366b6cadf5466d09f19052a84d0, y; 0xbbf91cf4cf582600becbb63d5bdb8d969f21779c, y; 0x4ca1ee4908e4c3d770e503b178b794f3313918ca, y; 0xb74b45d6985d6e48d7b24ed9f7b592df63ccc455, y; 0xa87ce3b8e09610f49cd0e2259efe0c11de5380e2, y; 0x9bd00a5f4291e5b3b56ab52f70c5513bbbdd334b, y; 0xc63f97b0af14b214c718e1b61d97191136aa9b38, y; 0x28df617e18c3d2e7899e80c2b1df1ce1ac52fc56, y; 0xaf7cb6ee6b5be5ce46ab2050238c1adbb38e8bef, y; 0x38fc6c3213d809079fd7bc40bc6155d591ca4b59, y","0xdc0575b8edd0379d0929f7c6ceb54ca272f71188, y","0x706f4de066dffd88a14910df462fe27ef0480378, y","0xe8a88b70b4c47a63dd5bae4472bc9ac431d16ebe, y","0x8cea4572d8fa06a19dd0e3e6aae12aafbc5008a0, y","0xd1193c7b592482e275024f5cb0a16cfdd62d0afd, x","0xd1193c7b592482e275024f5cb0a16cfdd62d0afd, y","0x820910798bdb9b7885bfb7cf9bb37c70fd67e21a, x; 0xe7c21456103c2ef90986c038494ca2bdbc0c9f9f, x","0x820910798bdb9b7885bfb7cf9bb37c70fd67e21a, y; 0xe7c21456103c2ef90986c038494ca2bdbc0c9f9f, y","0x03b72d2d2a7d4a6352002549646f5b9f3bd2f521, x","0x03b72d2d2a7d4a6352002549646f5b9f3bd2f521, y","0xe12b0eb85217b652fd9c0040f62df3252e92896d, x","0xe12b0eb85217b652fd9c0040f62df3252e92896d, y","0xc2f60e85f23b8cef36ba4294e9f526d7d0ffb655, x","0xc2f60e85f23b8cef36ba4294e9f526d7d0ffb655, y","0xc9a2c73e2cdae5e87f6077b82d8390d747580f3c, x; 0x21b4bef96e716f300c85beddf0c77c51300fc47a, x; 0xa0d4aa4bf05fe9d7c263b3736a1cc7f6baeb3c63, x","0xc9a2c73e2cdae5e87f6077b82d8390d747580f3c, y; 0x21b4bef96e716f300c85beddf0c77c51300fc47a, y; 0xa0d4aa4bf05fe9d7c263b3736a1cc7f6baeb3c63, y","0xe908c2b19ea58b0ed7123dd102bae7443b7b48e2, x","0xe908c2b19ea58b0ed7123dd102bae7443b7b48e2, y","0x56c3a1cbebbaed9374884e3214e1beea050de0d4, x","0x56c3a1cbebbaed9374884e3214e1beea050de0d4, y","0x97fadbaa458e2bcaafe90f09e2637defc318617b, x; 0x47139cbec96ff8e2d06e0595f966827e400492c3, x; 0xa288bba221e8a49fb90530531870ff7abcbab08d, x","0x97fadbaa458e2bcaafe90f09e2637defc318617b, y","0x47139cbec96ff8e2d06e0595f966827e400492c3, y","0xa288bba221e8a49fb90530531870ff7abcbab08d, y","0xc0755aa20f21ceac537fd468a5170acce6a84a5b, x","0xc0755aa20f21ceac537fd468a5170acce6a84a5b, y","0x207c0bd81dbce51ee40752b73e7c78b7122dd3c5, x","0x207c0bd81dbce51ee40752b73e7c78b7122dd3c5, y","0x236f9f97e0e62388479bf9e5ba4889e46b0273c3, x","0x236f9f97e0e62388479bf9e5ba4889e46b0273c3, y","0x1062a747393198f70f71ec65a582423dba7e5ab3, x; 0xeee28d484628d41a82d01e21d12e2e78d69920da, x","0x1062a747393198f70f71ec65a582423dba7e5ab3, y","0xeee28d484628d41a82d01e21d12e2e78d69920da, y","0x2c840d94dcf091b87fd63db7eb0885d9ca4b5f79, x","0x2c840d94dcf091b87fd63db7eb0885d9ca4b5f79, y","Price(USD), x","Price(USD), y"
2018-01-01 13:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02,965715.0,2018-01-02 06:00:00,9090000.0,5000000.0,909000.0,2018-01-02 08:00:00,9090000.0,2018-01-02 10:00:00,965244.375,2018-01-02 21:00:00,3726712.25,2018-01-02 23:00:00,8511925.0,8893295.137,2018-01-04 20:00:00,7726150.0,2017-12-24 23:34:18,1.0493
2018-01-01 14:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 01:00:00,965715.0,2018-01-02 07:00:00,9090000.0,5000000.0,909000.0,2018-01-02 09:00:00,9090000.0,2018-01-02 11:00:00,965244.375,2018-01-02 22:00:00,3726712.25,2018-01-03,8511925.0,8893295.137,2018-01-04 21:00:00,7726150.0,2017-12-24 23:49:17,1.02308
2018-01-01 15:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 02:00:00,965715.0,2018-01-02 08:00:00,9090000.0,5000000.0,909000.0,2018-01-02 10:00:00,9090000.0,2018-01-02 12:00:00,965244.375,2018-01-02 23:00:00,3726712.25,2018-01-03 01:00:00,8511925.0,8893295.137,2018-01-04 22:00:00,7726150.0,2017-12-25 00:04:18,1.04337
2018-01-01 16:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 03:00:00,965715.0,2018-01-02 09:00:00,9090000.0,5000000.0,909000.0,2018-01-02 11:00:00,9090000.0,2018-01-02 13:00:00,965244.375,2018-01-03,3726712.25,2018-01-03 02:00:00,8511925.0,8893295.137,2018-01-04 23:00:00,7726150.0,2017-12-25 00:19:18,1.04449
2018-01-01 17:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 04:00:00,965715.0,2018-01-02 10:00:00,9090000.0,5000000.0,909000.0,2018-01-02 12:00:00,9090000.0,2018-01-02 14:00:00,965244.375,2018-01-03 01:00:00,3726712.25,2018-01-03 03:00:00,8511925.0,8893295.137,2018-01-05,7726150.0,2017-12-25 00:34:18,1.0381
2018-01-01 18:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 05:00:00,965715.0,2018-01-02 11:00:00,9090000.0,5000000.0,909000.0,2018-01-02 13:00:00,9090000.0,2018-01-02 15:00:00,965244.375,2018-01-03 02:00:00,3726712.25,2018-01-03 04:00:00,8511925.0,8893295.137,2018-01-05 01:00:00,7726150.0,2017-12-25 00:49:17,1.05934
2018-01-01 19:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 06:00:00,965715.0,2018-01-02 12:00:00,9090000.0,5000000.0,909000.0,2018-01-02 14:00:00,9090000.0,2018-01-02 16:00:00,965244.375,2018-01-03 03:00:00,3726712.25,2018-01-03 05:00:00,8511925.0,8893295.137,2018-01-05 02:00:00,7726150.0,2017-12-25 01:04:17,1.03314
2018-01-01 20:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 07:00:00,965715.0,2018-01-02 13:00:00,9090000.0,5000000.0,909000.0,2018-01-02 15:00:00,9090000.0,2018-01-02 17:00:00,965244.375,2018-01-03 04:00:00,3726712.25,2018-01-03 06:00:00,8511925.0,8893295.137,2018-01-05 03:00:00,7726150.0,2017-12-25 01:19:17,1.0174
2018-01-01 21:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 08:00:00,965715.0,2018-01-02 14:00:00,9090000.0,5000000.0,909000.0,2018-01-02 16:00:00,9090000.0,2018-01-02 18:00:00,965244.375,2018-01-03 05:00:00,3726712.25,2018-01-03 07:00:00,8511925.0,8893295.137,2018-01-05 04:00:00,7726150.0,2017-12-25 01:34:18,1.03226
2018-01-01 22:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 09:00:00,965715.0,2018-01-02 15:00:00,9090000.0,5000000.0,909000.0,2018-01-02 17:00:00,9090000.0,2018-01-02 19:00:00,965244.375,2018-01-03 06:00:00,3726712.25,2018-01-03 08:00:00,8511925.0,8893295.137,2018-01-05 05:00:00,7726150.0,2017-12-25 01:49:18,1.03786
2018-01-01 23:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 10:00:00,965715.0,2018-01-02 16:00:00,9090000.0,5000000.0,909000.0,2018-01-02 18:00:00,9090000.0,2018-01-02 20:00:00,965244.375,2018-01-03 07:00:00,3726712.25,2018-01-03 09:00:00,8511925.0,8893295.137,2018-01-05 06:00:00,7726150.0,2017-12-25 02:04:19,1.05732
2018-01-02,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 11:00:00,965715.0,2018-01-02 17:00:00,9090000.0,5000000.0,909000.0,2018-01-02 19:00:00,9090000.0,2018-01-02 21:00:00,965244.375,2018-01-03 08:00:00,3726712.25,2018-01-03 10:00:00,8511925.0,8893295.137,2018-01-05 07:00:00,7726150.0,2017-12-25 02:19:17,1.06337
2018-01-02 01:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 12:00:00,965715.0,2018-01-02 18:00:00,9090000.0,5000000.0,909000.0,2018-01-02 20:00:00,9090000.0,2018-01-02 22:00:00,965244.375,2018-01-03 09:00:00,3726712.25,2018-01-03 11:00:00,8511925.0,8893295.137,2018-01-05 08:00:00,7726150.0,2017-12-25 02:34:18,1.0703
2018-01-02 02:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 13:00:00,965715.0,2018-01-02 19:00:00,9090000.0,5000000.0,909000.0,2018-01-02 21:00:00,9090000.0,2018-01-02 23:00:00,965244.375,2018-01-03 10:00:00,3726712.25,2018-01-03 12:00:00,8511925.0,8893295.137,2018-01-05 09:00:00,7726150.0,2017-12-25 02:49:18,1.06426
2018-01-02 03:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 14:00:00,965715.0,2018-01-02 20:00:00,9090000.0,5000000.0,909000.0,2018-01-02 22:00:00,9090000.0,2018-01-03,965244.375,2018-01-03 11:00:00,3726712.25,2018-01-03 13:00:00,8511925.0,8893295.137,2018-01-05 10:00:00,7726150.0,2017-12-25 03:04:17,1.04568
2018-01-02 04:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 15:00:00,965715.0,2018-01-02 21:00:00,9090000.0,5000000.0,909000.0,2018-01-02 23:00:00,9090000.0,2018-01-03 01:00:00,965244.375,2018-01-03 12:00:00,3726712.25,2018-01-03 14:00:00,8511925.0,8893295.137,2018-01-05 11:00:00,7726150.0,2017-12-25 03:19:18,1.04806
2018-01-02 05:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 16:00:00,965715.0,2018-01-02 22:00:00,9090000.0,5000000.0,909000.0,2018-01-03,9090000.0,2018-01-03 02:00:00,965244.375,2018-01-03 13:00:00,3726712.25,2018-01-03 15:00:00,8511925.0,8893295.137,2018-01-05 12:00:00,7726150.0,2017-12-25 03:34:18,1.06021
2018-01-02 06:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 17:00:00,965715.0,2018-01-02 23:00:00,9090000.0,5000000.0,909000.0,2018-01-03 01:00:00,9090000.0,2018-01-03 03:00:00,965244.375,2018-01-03 14:00:00,3726712.25,2018-01-03 16:00:00,8511925.0,8893295.137,2018-01-05 13:00:00,7726150.0,2017-12-25 03:49:18,1.06279
2018-01-02 07:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 18:00:00,965715.0,2018-01-03,9090000.0,5000000.0,909000.0,2018-01-03 02:00:00,9090000.0,2018-01-03 04:00:00,965244.375,2018-01-03 15:00:00,3726712.25,2018-01-03 17:00:00,8511925.0,8893295.137,2018-01-05 14:00:00,7726150.0,2017-12-25 04:04:18,1.0496
2018-01-02 08:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 19:00:00,965715.0,2018-01-03 01:00:00,9090000.0,5000000.0,909000.0,2018-01-03 03:00:00,9090000.0,2018-01-03 05:00:00,965244.375,2018-01-03 16:00:00,3726712.25,2018-01-03 18:00:00,8511925.0,8893295.137,2018-01-05 15:00:00,7726150.0,2017-12-25 04:19:18,1.06628
2018-01-02 09:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 20:00:00,965715.0,2018-01-03 02:00:00,9090000.0,5000000.0,909000.0,2018-01-03 04:00:00,9090000.0,2018-01-03 06:00:00,965244.375,2018-01-03 17:00:00,3726712.25,2018-01-03 19:00:00,8511925.0,8893295.137,2018-01-05 16:00:00,7726150.0,2017-12-25 04:34:18,1.0835
2018-01-02 10:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 21:00:00,965715.0,2018-01-03 03:00:00,9090000.0,5000000.0,909000.0,2018-01-03 05:00:00,9090000.0,2018-01-03 07:00:00,965244.375,2018-01-03 18:00:00,3726712.25,2018-01-03 20:00:00,8511925.0,8893295.137,2018-01-05 17:00:00,7726150.0,2017-12-25 04:49:17,1.11701
2018-01-02 11:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 22:00:00,965715.0,2018-01-03 04:00:00,9090000.0,5000000.0,909000.0,2018-01-03 06:00:00,9090000.0,2018-01-03 08:00:00,965244.375,2018-01-03 19:00:00,3726712.25,2018-01-03 21:00:00,8511925.0,8893295.137,2018-01-05 18:00:00,7726150.0,2017-12-25 05:04:18,1.12636
2018-01-02 12:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-02 23:00:00,965715.0,2018-01-03 05:00:00,9090000.0,5000000.0,909000.0,2018-01-03 07:00:00,9090000.0,2018-01-03 09:00:00,965244.375,2018-01-03 20:00:00,3726712.25,2018-01-03 22:00:00,8511925.0,8893295.137,2018-01-05 19:00:00,7726150.0,2017-12-25 05:19:19,1.1253
2018-01-02 13:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-03,965715.0,2018-01-03 06:00:00,9090000.0,5000000.0,909000.0,2018-01-03 08:00:00,9090000.0,2018-01-03 10:00:00,965244.375,2018-01-03 21:00:00,3726712.25,2018-01-03 23:00:00,8511925.0,8893295.137,2018-01-05 20:00:00,7726150.0,2017-12-25 05:34:18,1.12128
2018-01-02 14:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-03 01:00:00,965715.0,2018-01-03 07:00:00,9090000.0,5000000.0,909000.0,2018-01-03 09:00:00,9090000.0,2018-01-03 11:00:00,965244.375,2018-01-03 22:00:00,3726712.25,2018-01-04,8511925.0,8893295.137,2018-01-05 21:00:00,7726150.0,2017-12-25 05:49:17,1.08107
2018-01-02 15:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-03 02:00:00,965715.0,2018-01-03 08:00:00,9090000.0,5000000.0,909000.0,2018-01-03 10:00:00,9090000.0,2018-01-03 12:00:00,965244.375,2018-01-03 23:00:00,3726712.25,2018-01-04 01:00:00,8511925.0,8893295.137,2018-01-05 22:00:00,7726150.0,2017-12-25 06:04:18,1.06021
2018-01-02 16:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-03 03:00:00,965715.0,2018-01-03 09:00:00,9090000.0,5000000.0,909000.0,2018-01-03 11:00:00,9090000.0,2018-01-03 13:00:00,965244.375,2018-01-04,3726712.25,2018-01-04 02:00:00,8511925.0,8893295.137,2018-01-05 23:00:00,7726150.0,2017-12-25 06:19:17,1.08958
2018-01-02 17:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-03 04:00:00,965715.0,2018-01-03 10:00:00,9090000.0,5000000.0,909000.0,2018-01-03 12:00:00,9090000.0,2018-01-03 14:00:00,965244.375,2018-01-04 01:00:00,3726712.25,2018-01-04 03:00:00,8511925.0,8893295.137,2018-01-06,7726150.0,2017-12-25 06:34:17,1.06882
2018-01-02 18:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-03 05:00:00,965715.0,2018-01-03 11:00:00,9090000.0,5000000.0,909000.0,2018-01-03 13:00:00,9090000.0,2018-01-03 15:00:00,965244.375,2018-01-04 02:00:00,3726712.25,2018-01-04 04:00:00,8511925.0,8893295.137,2018-01-06 01:00:00,7726150.0,2017-12-25 06:49:18,1.04235
2018-01-02 19:00:00,727200.0,454510.0,909000.0,909000.0,909000.0,909000.0,908999.0,836250.0,823890.0,804455.0,800000.0,700000.0,681750.0,681750.0,681690.0,677250.0,676276.0,668115.0,651450.0,627150.0,613575.0,600000.0,0.0,518000.0,472570.0,454500.0,454500.0,,,,,,,,,,,,,,,2018-01-03 06:00:00,965715.0,2018-01-03 12:00:00,9090000.0,5000000.0,909000.0,2018-01-03 14:00:00,9090000.0,2018-01-03 16:00:00,965244.375,2018-01-04 03:00:00,3726712.25,2018-01-04 05:00:00,8511925.0,8893295.137,2018-01-06 02:00:00,7726150.0,2017-12-25 07:04:18,1.04618
