"price, x; LONG positions, x; CLOSED LONG positions, x; SHORT positions, x; CLOSED SHORT positions, x; 200 SMA, x; MACD indicator, x; EMA9 indicator, x; RSI, x; RSImax, x; RSImin, x","price, y","LONG positions, y","CLOSED LONG positions, y","SHORT positions, y","CLOSED SHORT positions, y","200 SMA, y","MACD indicator, y","EMA9 indicator, y","RSI, y","RSImax, y","RSImin, y"
2017-10-26 07:59:57,295.24,,,,,301.6145,5.6967435869,0.6954505286,47.7520649316,70,30
2017-10-26 11:59:58,298.7,,,,,301.82465,4.5877258358,1.8667151827,51.1155179343,70,30
2017-10-26 16:00:01,296.8,,,,,301.98515,3.4182345326,2.9416415113,49.240934792,70,30
2017-10-26 20:00:01,294.13,,,,,302.13895,1.9659698046,3.7264258045,46.6517546459,70,30
2017-10-27,295.1,,,,,302.3417,1.9399167599,4.3188740193,47.7271236964,70,30
2017-10-27 04:00:01,297.0,,,,,302.5546,1.7521890412,4.4975076226,49.8591644888,70,30
2017-10-27 08:00:00,297.02,,,,,302.74185,1.3244923142,4.2775502118,49.8823368881,70,30
2017-10-27 11:59:55,296.28,,,,,302.9123,1.4567856756,3.7130595391,48.9803754845,70,30
2017-10-27 16:00:00,293.24,,,,,303.06305,1.301191185,3.0595658762,45.3523718401,70,30
2017-10-27 20:00:00,294.48,,,,,303.2014,0.2029601964,2.3567891151,47.074415094,70,30
2017-10-28,295.99,,,,,303.26115,-0.7837770903,1.71592952,49.1747669863,70,30
2017-10-28 04:00:00,292.6,,,,,303.3345,-1.9503996403,1.1456400393,44.8696359361,70,30
2017-10-28 08:00:00,293.1,,,,,303.3868,-2.710897763,0.7370621079,45.6257586174,70,30
2017-10-28 11:59:59,292.07,,,,,303.3784,-3.0530149807,0.2573212581,44.2785143333,70,30
2017-10-28 15:59:55,292.8,,,,,303.43535,-2.8482367211,-0.2361775558,45.5066603241,70,30
2017-10-28 20:00:01,294.03,,,,,303.49875,-1.9588379017,-0.6541344727,47.6022529257,70,30
2017-10-29,293.49,,,,,303.53365,-1.4189930027,-1.1192702091,46.7522137466,70,30
2017-10-29 03:59:57,293.83,,,293.83,,303.5748,-1.1254773855,-1.5968746901,47.3892378562,70,30
2017-10-29 07:59:58,297.35,,,,,303.65155,-1.3515075481,-1.9360167478,53.5808019821,70,30
2017-10-29 11:59:56,306.73,,,,306.73,303.7492,-1.2669872283,-2.1203645101,65.3000448329,70,30
2017-10-29 16:00:01,308.54,,,,,303.8409,-0.5161629221,-2.0511938709,67.0297972978,70,30
2017-10-29 20:00:00,306.68,,,,,303.93625,-0.2392089733,-1.8051499181,63.5253375305,70,30
2017-10-29 23:59:57,304.39,,,,,303.9842,-0.2673171003,-1.4606944335,59.4072121389,70,30
2017-10-30 03:59:58,308.2,,,,,304.0532,0.7652580603,-1.0446563409,63.6314881967,70,30
2017-10-30 07:59:58,309.27,,,,,304.12355,1.6012792686,-0.6950620379,64.7412104541,70,30
2017-10-30 12:00:03,308.63,,,,,304.2004,2.8145496947,-0.3276953555,63.4932602005,70,30
2017-10-30 16:00:00,306.37,,,,,304.26725,3.8309020785,0.0957710996,59.1568100874,70,30
2017-10-30 19:59:56,304.76,,,,,304.32255,4.962569583,0.6926191877,56.2114806858,70,30
2017-10-30 23:59:59,307.0,,,,,304.4038,6.2222030043,1.4328983974,59.2513126292,70,30
2017-10-31 04:00:00,308.0,,,,,304.4977,7.4246770878,2.200682294,60.567390238,70,30
2017-10-31 08:00:00,306.65,,,,,304.58435,8.2888581476,3.0714060883,57.8509699012,70,30
2017-10-31 11:59:59,308.58,,,,,304.6632,8.0822534849,4.0503829336,60.5733936984,70,30
2017-10-31 16:00:00,305.78,,,,,304.7411,7.5436603132,4.9216574647,55.0209793364,70,30
2017-10-31 19:59:59,306.42,,,,,304.7858,7.2055770139,5.7224750065,56.0134696904,70,30
2017-10-31 23:59:58,303.69,,,,,304.8036,6.9204316903,6.3724659784,50.8582727357,70,30
2017-11-01 04:00:00,302.5,,,,,304.7711,6.1369258766,6.8584729599,48.7520017885,70,30
2017-11-01 07:59:56,302.12,,,,,304.73295,5.2336732564,7.1282620963,48.0674209015,70,30
2017-11-01 12:00:00,296.0,,,,,304.6672,3.9820687833,7.1055181774,38.6534458668,70,30
2017-11-01 15:59:58,297.0,,,,,304.61795,3.0155005683,6.7808044727,40.6972092532,70,30
2017-11-01 20:00:00,296.51,,,,,304.58825,2.1333163785,6.1860116577,39.9941090377,70,30
2017-11-01 23:59:57,288.76,,,,,304.52995,0.7192816244,5.4622482051,30.9009507736,70,30
2017-11-02 03:59:58,284.99,,,,,304.4548,-0.9759534557,4.63979643,27.6121113429,70,30
2017-11-02 08:00:00,281.9,,,,,304.35025,-2.7446601949,3.6612818181,25.2408639968,70,30
2017-11-02 11:59:58,288.4,,,,,304.3762,-4.7621980079,2.479560901,37.4161478173,70,30
2017-11-02 16:00:06,286.38,,,,,304.35805,-6.3867401044,1.1909860442,35.4821860453,70,30
2017-11-02 19:59:56,291.0,,,,,304.3339,-7.5464424057,-0.1653084487,42.7683712728,70,30
2017-11-03,284.89,,,,,304.28835,-8.49567476,-1.5161883217,36.8424840041,70,30
2017-11-03 03:59:56,285.6,,,,,304.2537,-9.5053231996,-2.9209961337,37.9189286421,70,30
2017-11-03 08:00:00,292.32,,,,,304.252,-10.5635837446,-4.4066605929,47.1076508447,70,30
2017-11-03 12:00:00,296.59,,,,,304.25215,-10.5161948112,-5.8083210812,51.9720911872,70,30
2017-11-03 15:59:55,298.59,,,,,304.233,-10.5186399098,-7.0625421477,54.1013419785,70,30
2017-11-03 19:59:57,299.97,,,,,304.21885,-10.4885629958,-8.133125486,55.5651712418,70,30
2017-11-04 00:00:01,303.47,,,,,304.21215,-9.4274169184,-8.8805659616,59.1256993103,70,30
2017-11-04 03:59:57,297.0,,,297.0,,304.17275,-8.0131539712,-9.3167168994,50.9915839843,70,30
2017-11-04 07:59:57,297.09,,,,,304.141,-5.9002817339,-9.4470603932,51.0923777096,70,30
2017-11-04 12:00:00,298.4,,,,,304.1335,-4.4518959473,-9.3149057423,52.6198479255,70,30
2017-11-04 15:59:56,299.91,,,,,304.1298,-2.6565268451,-8.8511810007,54.3881804453,70,30
2017-11-04 19:59:57,298.5,,,,,304.12525,-1.2960292788,-8.0299888067,52.4207579697,70,30
2017-11-05,299.48,,,,,304.1251,0.8795557394,-6.9695464453,53.6750529287,70,30
2017-11-05 03:59:59,299.2,,,,,304.1166,3.164252418,-5.6211891645,53.2431732912,70,30
2017-11-05 08:00:02,298.9,,,,,304.09,4.4901934038,-4.0143605124,52.7534072505,70,30
2017-11-05 11:59:59,297.8,,,,,304.07235,5.2014368013,-2.3572712925,50.9044100249,70,30
2017-11-05 16:00:01,295.11,,,,,304.04125,5.5765642228,-0.7343620843,46.602700273,70,30
2017-11-05 20:00:00,295.44,,,,,304.01795,5.3851973999,0.6758218603,47.1922624317,70,30
2017-11-06,295.63,,,,,304.0111,4.7357289674,1.9466419204,47.5513242096,70,30
2017-11-06 04:00:02,293.01,,,,,303.98965,4.8432572594,3.0395854496,43.1902843827,70,30
2017-11-06 07:59:58,294.52,,,,,303.97815,4.4862373269,3.9869714191,46.2499012269,70,30
2017-11-06 12:00:00,300.55,,,,300.55,303.9809,3.8415346899,4.5903064154,56.3580877625,70,30
2017-11-06 16:00:06,303.87,,,,,304.0421,2.8469486785,4.7598736367,60.7362442051,70,30
2017-11-06 20:00:01,302.3,,,,,304.0933,2.3828193854,4.6608944404,57.7840706264,70,30
2017-11-06 23:59:59,296.88,,,,,304.11385,1.497859772,4.3518671827,48.9401718361,70,30
2017-11-07 03:59:57,298.44,,,,,304.15485,0.9336291984,3.8916202948,51.252746576,70,30
2017-11-07 08:00:00,298.73,,,,,304.19005,0.0008070174,3.3481141043,51.6907772878,70,30
2017-11-07 11:59:56,302.6,,,,,304.2394,-0.6759418125,2.8169704858,57.2158158728,70,30
2017-11-07 16:00:01,289.9,,,,,304.2154,-0.8890135838,2.1802680401,40.7465687103,70,30
2017-11-07 19:59:58,290.25,,,,,304.19965,-0.8812241698,1.5296766546,41.2484786265,70,30
2017-11-08,291.42,,,,,304.19175,-0.7474214891,0.9281309862,42.9870335312,70,30
2017-11-08 03:59:57,294.88,,,,,304.20665,-0.0585102109,0.4866736532,47.8972936166,70,30
2017-11-08 07:59:57,295.63,,,295.63,,304.2278,0.7093691083,0.1270922396,48.924165301,70,30
2017-11-08 11:59:57,298.41,,,,,304.27055,0.3275627721,-0.1303305443,52.649367864,70,30
2017-11-08 16:00:00,299.21,,,,299.21,304.3261,-0.5373706618,-0.3661494356,53.6959734615,70,30
2017-11-08 19:59:59,313.5,,,,,304.4416,-0.8044314654,-0.4665500243,67.5103040345,70,30
2017-11-09,307.5,,,,,304.51005,-0.3634404966,-0.418667558,59.4856388536,70,30
2017-11-09 03:59:58,307.69,,,,,304.56415,-0.1835301505,-0.3108858296,59.6492059622,70,30
2017-11-09 07:59:58,315.0,,,,,304.66355,0.2324678928,-0.163662067,65.4316802604,70,30
2017-11-09 11:59:58,315.13,,,,,304.7326,0.1349036063,-0.029460415,65.5262953144,70,30
2017-11-09 16:00:00,327.17,,,,,304.86235,2.1576338628,0.1162562683,72.9191488099,70,30
2017-11-09 20:00:00,325.39,,,,,304.9813,4.2411754408,0.2633445615,70.5116653417,70,30
2017-11-09 23:59:57,319.52,,,,,305.03685,6.0708003821,0.6224014523,63.1116283453,70,30
2017-11-10 04:00:00,318.16,,,,,305.0815,7.6048953626,1.2979853883,61.5011978562,70,30
2017-11-10 07:59:57,314.59,,,,,305.12445,9.1366535262,2.2142180303,57.3632915464,70,30
2017-11-10 12:00:04,311.51,,,,,305.15555,10.2068465354,3.2340017049,53.9883641762,70,30
2017-11-10 15:59:58,303.35,,,,,305.1253,11.1915039203,4.4171226628,46.2283443196,70,30
2017-11-10 20:00:01,296.01,,,,,305.06235,10.4424099635,5.6278107991,40.5783543292,70,30
2017-11-10 23:59:58,296.12,,,,,304.98565,10.6952581364,7.0351195742,40.6953337627,70,30
2017-11-11 04:00:00,299.29,,,,,304.9238,10.917477934,8.2452406466,44.1100144344,70,30
2017-11-11 08:00:00,300.56,,,,,304.86695,9.8025225471,9.1343409143,45.4647900212,70,30
2017-11-11 12:00:01,298.61,,,,,304.80345,8.6295856278,9.7060267805,43.7126994006,70,30
2017-11-11 16:00:00,301.4,,,,,304.74295,5.7216536131,9.8652485119,46.8676644813,70,30
2017-11-11 20:00:00,317.04,,,,,304.76565,3.4548619872,9.59858534,60.3009322691,70,30
2017-11-12,313.07,,,,,304.7819,0.9302291081,8.9238277922,56.4027555015,70,30
2017-11-12 04:00:00,307.09,,,,,304.79235,-1.711673731,7.7959964498,51.04942878,70,30
2017-11-12 08:00:00,305.99,,,,,304.79525,-3.993480108,6.5196324767,50.1073205608,70,30
2017-11-12 11:59:55,301.35,,,,,304.80785,-5.9011507538,4.9013679302,46.231547701,70,30
2017-11-12 15:59:57,305.79,,,,,304.87455,-6.6230147534,2.9776177628,50.2009732904,70,30
2017-11-12 20:00:00,310.8,,,,,304.9424,-6.0165957407,1.0563578437,54.300649834,70,30
2017-11-13 00:00:02,303.9,,,,,304.9703,-5.4575447155,-0.8536807618,48.3918774787,70,30
2017-11-13 03:59:57,311.4,,,,,305.0448,-4.1750050491,-2.3626318561,54.2228124084,70,30
2017-11-13 08:00:01,311.74,,,,,305.10855,-3.3322569427,-3.5716453266,54.4739331607,70,30
2017-11-13 11:59:58,312.52,,,,,305.1487,-2.0870219441,-4.3641881507,55.0826951878,70,30
2017-11-14 00:00:17,313.22,,,,,305.21665,-0.6321890068,-4.6482717569,55.6557717469,70,30
2017-11-14 08:00:04,326.37,,,,,305.3519,-0.9447372785,-4.5403153503,64.7534065717,70,30
2017-11-14 12:00:01,319.87,,,,,305.4465,-0.1233459768,-3.9893022344,58.3779336542,70,30
2017-11-14 15:59:55,326.98,,,,,305.5729,1.6580516689,-3.1085812156,62.7036411276,70,30
2017-11-14 20:00:01,329.56,,,,,305.7206,3.4291417439,-2.1167902008,64.1592522331,70,30
2017-11-15,334.29,,,,,305.87955,6.0583613116,-0.9348752349,66.7234051564,70,30
2017-11-15 03:59:59,332.73,,,,,306.02675,8.0341064703,0.2780117162,65.0699386623,70,30
2017-11-15 07:59:58,335.0,,,,,306.1636,9.3526376579,1.5706355326,66.3756785408,70,30
2017-11-15 11:59:58,332.86,,,,,306.294,11.2373190478,2.910498146,63.9487231338,70,30
2017-11-15 16:00:00,325.78,,,,,306.38355,11.6288680057,4.1669950142,56.5780828287,70,30
2017-11-15 19:59:59,328.06,,,,,306.48235,12.1418550233,5.6852478581,58.2470462468,70,30
2017-11-16,330.9,,,,,306.6104,12.9375214157,7.2946401639,60.294242532,70,30
2017-11-16 03:59:59,328.6,,,,,306.7379,13.7970599781,8.8221247845,57.8216260471,70,30
2017-11-16 08:00:00,324.92,,,,,306.8465,12.6990841274,10.1335333949,54.005492917,70,30
2017-11-16 12:00:01,325.09,,,,,306.83915,12.6767514881,11.0997595958,54.1560153955,70,30
2017-11-16 15:59:56,330.5,,,,,306.83615,12.8218676723,11.8143968288,58.7792344554,70,30
2017-11-16 19:59:58,330.9,,,,,306.79605,12.3877559185,12.336445088,59.1075959072,70,30
2017-11-16 23:59:57,331.16,331.16,,,,306.74685,10.8954878753,12.46091243,59.3343534986,70,30
2017-11-17 04:00:00,332.17,,,,,306.7204,9.4953012717,12.4351346384,60.2563300342,70,30
2017-11-17 07:59:59,325.0,,,,,306.6433,7.2195622695,12.1591231419,51.3549566358,70,30
2017-11-17 12:00:00,329.69,,,,,306.56285,5.5061174655,11.5798186961,55.939940313,70,30
2017-11-17 15:59:58,332.53,,,,,306.51365,5.097962549,10.7277932649,58.4912824147,70,30
2017-11-17 20:00:00,332.09,,,,,306.4504,3.9303363668,9.9040576423,57.9315789441,70,30
2017-11-17 23:59:56,331.1,,,,,306.4097,2.7707540848,8.9008245072,56.6187907937,70,30
2017-11-18 03:59:58,328.11,,,,,306.35695,1.8292424638,7.6751386438,52.7321413841,70,30
2017-11-18 08:00:00,330.91,,,,,306.315,1.4990746203,6.3507090507,55.7925655033,70,30
2017-11-18 11:59:59,333.07,,,,,306.3754,1.2679575431,5.1293493856,58.0490773025,70,30
2017-11-18 16:00:00,335.31,,,,,306.38445,1.1847655603,4.0160971337,60.3115600465,70,30
2017-11-18 19:59:56,336.46,,,,,306.42365,0.6730004486,3.1705348823,61.4607235386,70,30
2017-11-18 23:59:57,346.9,,,,,306.47205,0.8353655114,2.5605948244,69.9634038293,70,30
2017-11-19 04:00:00,347.12,,,,,306.4917,1.0685969899,1.96484061,70.1130414792,70,30
2017-11-19 08:00:01,362.51,,362.51,,,306.5995,3.0719316533,1.6481939745,78.2689384031,70,30
2017-11-19 12:00:00,359.04,,,,,306.6897,4.4334663481,1.6051520668,73.4049672019,70,30
2017-11-19 16:00:00,357.12,,,,,306.7726,5.6413069758,1.8193136145,70.783816659,70,30
2017-11-19 20:00:01,350.65,,,,,306.8514,6.7461022072,2.1977994693,62.6635672987,70,30
2017-11-20 00:00:01,355.0,,,,,306.95455,7.7848666554,2.7387343263,65.5269826411,70,30
2017-11-20 04:00:03,362.3,,,,,307.1261,9.7353871559,3.4929425544,69.723385076,70,30
2017-11-20 08:00:00,356.5,,,,,307.2716,11.5548273047,4.5649266443,63.1462712234,70,30
2017-11-20 12:00:00,359.94,,,,,307.45855,13.2221093512,5.8543503314,65.2405974499,70,30
2017-11-20 16:00:00,362.8,,,,,307.66395,14.6229190782,7.3591375656,66.9235580764,70,30
2017-11-20 20:00:00,365.68,,,,,307.9141,16.149946554,8.7670569837,68.5736449275,70,30
2017-11-21,367.94,,,,,308.21835,16.8044841557,10.1358996885,69.8449469823,70,30
2017-11-21 04:00:01,354.2,,,,,308.4902,17.2259977041,11.4758491284,55.2194724479,70,30
2017-11-21 08:00:01,362.39,,,,,308.81265,15.7605530684,12.6825956279,60.5255426853,70,30
2017-11-21 11:59:57,368.64,,,,,309.13765,14.9396985167,13.7926800326,64.0284139368,70,30
2017-11-21 16:00:01,370.1,370.1,,,,309.48225,13.9692299282,14.6038979039,64.8138967758,70,30
2017-11-22 00:00:02,359.83,,,,,309.71355,13.9617702727,15.1639381514,55.6143532918,70,30
2017-11-22 03:59:58,363.39,,,,,309.96825,13.6742310413,15.4514286081,57.847834349,70,30
2017-11-22 08:00:00,367.4,,,,,310.27065,12.4593270023,15.4232583186,60.272806025,70,30
2017-11-22 12:00:00,366.15,,,,,310.56975,11.9448100193,15.0573427033,59.1308452441,70,30
2017-11-22 16:00:01,364.99,,,,,310.856,10.7543785121,14.4374643713,58.0320162816,70,30
2017-11-22 19:59:57,367.49,,,,,311.1644,9.3791388765,13.5639215288,59.7672670607,70,30
2017-11-22 23:59:58,380.48,,,,,311.53195,8.026562826,12.7764138748,67.3267247483,70,30
2017-11-23 04:00:05,378.51,,,,,311.88405,6.4185125529,11.942960267,65.3221899464,70,30
2017-11-23 08:00:00,379.2,,,,,312.25755,6.8177839887,11.2154229505,65.7073091941,70,30
2017-11-23 12:00:01,399.0,,,,,312.7308,7.3536468114,10.4267848526,74.4693641874,70,30
2017-11-23 15:59:58,411.59,,,,,313.23985,7.4781466145,9.5977996008,78.2711405403,70,30
2017-11-23 20:00:00,418.21,,,,,313.80035,8.66029612,8.9736270601,79.9608827882,70,30
2017-11-23 23:59:58,405.18,,405.18,,,314.3132,10.9435817463,8.5139330209,68.6455567289,70,30
2017-11-24 04:00:00,409.36,,,,,314.8581,12.992247618,8.3588604716,70.1069794107,70,30
2017-11-24 08:00:00,408.19,,,,,315.4078,14.3086678964,8.5385363756,69.1356356097,70,30
2017-11-24 12:00:00,416.58,,,,,316.016,16.5311407212,9.1510574332,72.1188420404,70,30
2017-11-24 16:00:01,456.0,,,,,316.83965,20.7204101055,10.4303132044,81.2760458505,70,30
2017-11-24 20:00:00,459.99,,,,,317.6546,24.8244145217,12.0638663961,81.923209848,70,30
2017-11-25 00:00:04,469.57,,,,,318.50265,28.0897024274,14.018277691,83.4062052068,70,30
2017-11-25 03:59:59,458.37,,,,,319.2902,32.0136821088,16.459532203,75.5977594694,70,30
2017-11-25 08:00:00,466.2,,,,,320.15055,36.7543358517,19.2962038022,77.2044931938,70,30
2017-11-25 11:59:57,467.18,,,,,321.02405,39.4407721003,22.232362352,77.4050212481,70,30
2017-11-25 15:59:57,473.96,,,,,321.9178,40.050741491,25.1946025243,78.7948327201,70,30
2017-11-25 19:59:59,468.65,,,,,322.80415,40.3762356806,28.312554857,74.9086311192,70,30
2017-11-26 00:00:19,464.0,,,,,323.6564,43.0754766325,31.5802554014,71.5792914992,70,30
2017-11-26 04:00:00,456.16,,,,,324.4793,45.5044150955,34.612576968,66.2341865336,70,30
2017-11-26 08:00:00,456.85,,,,,325.33805,47.8768455554,37.3913727558,66.4714882236,70,30
2017-11-26 11:59:59,460.85,,,,,326.21335,49.819043227,40.0207058255,67.8807279954,70,30
2017-11-26 16:00:01,457.07,,,,,327.1041,46.6722139436,42.0250773874,65.0962543834,70,30
2017-11-26 19:59:58,457.69,457.69,,,,327.976,42.8017053284,43.1139424859,65.3473376643,70,30
2017-11-26 23:59:57,469.53,,,,,328.8994,37.6466577221,43.4881835502,69.8132197285,70,30
2017-11-27 04:00:00,471.56,,,,,329.75575,34.0679020896,43.5629300033,70.5148416137,70,30
2017-11-27 08:00:01,486.44,,,,,330.66255,30.4864853883,43.354220113,75.0859564297,70,30
2017-11-27 12:00:00,473.69,,,,,331.48335,26.2097980884,42.3118127824,65.688696384,70,30
2017-11-27 16:00:00,475.5,,,,,332.3319,20.8855243477,40.3109412267,66.3328682016,70,30
2017-11-27 19:59:59,468.29,,,,,333.14435,17.1294921483,37.3355067244,61.3886886799,70,30
2017-11-28 00:00:03,473.44,,,,,334.03005,14.7940375661,33.4314973903,63.4824343282,70,30
2017-11-28 04:00:01,473.39,,,,,334.91675,13.9309221142,29.5728443896,63.4464623567,70,30
2017-11-28 08:00:01,473.51,,,,,335.79105,12.2054354636,25.8530663801,63.4999188448,70,30
2017-11-28 12:00:00,467.9,,,,,336.66305,10.0499639424,22.5163861827,59.1452308939,70,30
2017-11-28 16:00:00,466.9,,,,,337.53615,8.3064412383,19.3294057207,58.3767281161,70,30
2017-11-28 20:00:00,465.15,,,,,338.3644,6.9775302669,16.3391199824,56.9813836542,70,30
2017-11-29,465.56,,,,,339.2149,6.4858536619,13.7623838257,57.23926347,70,30
2017-11-29 03:59:57,471.75,,,,,340.0847,6.1016814705,11.8676791592,61.0368402126,70,30
2017-11-29 08:00:00,468.33,,,,,340.95015,4.0935547614,10.3326855722,57.9733940716,70,30
2017-11-29 12:00:10,477.62,,,,,341.84475,3.2472985225,8.9995912563,63.3538691686,70,30
2017-11-29 15:59:57,484.18,,,,,342.78165,2.7670087311,7.6284235062,66.6051099552,70,30
2017-11-29 20:00:01,420.0,,,,,343.411,1.7034923139,6.3468035025,34.4254600006,70,30
2017-11-30,420.34,,,,,344.0372,0.1823227971,5.2221352489,34.605710915,70,30
2017-11-30 04:00:00,449.82,,,,,344.8013,-1.1304527832,4.207437342,47.9622509854,70,30
2017-11-30 07:59:57,434.01,,,,,345.48625,-3.3167707122,3.1796963661,42.9014923767,70,30
2017-11-30 12:00:01,422.37,,,,,346.1167,-5.7366869185,1.9571584039,39.589411699,70,30
2017-11-30 16:00:00,399.02,,,,,346.6456,-8.8257113499,0.4498638418,33.9304504459,70,30
2017-11-30 20:00:00,431.27,,,,,347.32955,-10.9266635018,-0.9966871734,45.5146259004,70,30
2017-12-01,432.24,,,,,348.0108,-13.5308720763,-2.6356877758,45.8223141633,70,30
2017-12-01 04:00:00,425.08,,,,,348.6732,-17.4339230554,-4.6480496273,43.8536887197,70,30
2017-12-01 08:00:02,418.93,,,,,349.30235,-20.6594773167,-6.9251343506,42.1775342522,70,30
2017-12-01 12:00:00,433.45,,,,,350.00925,-25.0991496836,-9.4896726447,47.29909326,70,30
2017-12-01 15:59:57,448.89,,,,,350.7897,-29.6349638062,-12.4271782563,52.1523325746,70,30
2017-12-01 20:00:00,454.83,,,,,351.5937,-26.1631044567,-15.1025403568,53.9108089474,70,30
2017-12-01 23:59:56,460.52,,,,,352.42885,-22.2085528981,-17.4039040842,55.5943529581,70,30
2017-12-02 03:59:57,460.34,,,,,353.2614,-22.6241073882,-19.4292711997,55.5252556899,70,30
2017-12-02 08:00:00,463.01,,463.01,,,354.0897,-20.4594564813,-21.1715458026,56.3910784227,70,30
2017-12-02 11:59:57,460.0,,,,,354.85605,-16.5576387666,-22.3826239644,55.0890492376,70,30
2017-12-02 15:59:59,450.66,,,,,355.56665,-9.2337182421,-22.5166652735,51.1430077372,70,30
2017-12-02 19:59:57,457.9,,,,,356.32275,-6.0776679533,-21.8306090124,53.8996293797,70,30
2017-12-03 00:00:01,455.51,,,,,357.07835,-2.936272307,-19.9768284452,52.8397529583,70,30
2017-12-03 03:59:59,454.4,,,,,357.80935,1.3383344375,-16.7083545649,52.3251295634,70,30
2017-12-03 07:59:59,465.77,,,,,358.59185,7.1704445026,-13.3158885626,56.9502356118,70,30
2017-12-03 12:00:00,478.8,,,,,359.4427,12.1641525928,-9.9317500839,61.5534214174,70,30
2017-12-03 15:59:58,477.27,,,,,360.2972,15.1181054711,-5.8260162847,60.732240725,70,30
2017-12-03 19:59:57,478.74,,,,,361.1671,18.0873295123,-1.4103319835,61.2669027577,70,30
2017-12-03 23:59:59,460.35,,,,,361.93385,20.3921506332,2.9715538877,51.7702129183,70,30
2017-12-04 03:59:58,462.18,,,,,362.70475,18.8199109159,6.3922958108,52.5582757362,70,30
2017-12-04 08:00:00,469.19,,,,,363.51745,17.0171836014,9.530884506,55.5541806218,70,30
2017-12-04 12:00:23,453.95,,,,,364.2443,17.0520845386,12.4702620335,48.3984979624,70,30
2017-12-04 16:00:00,459.59,,,,,365.01335,17.5720541369,14.9915327725,50.9181141349,70,30
2017-12-04 20:00:00,453.89,453.89,,,,365.7507,16.2784324902,16.6158736219,48.3486821849,70,30
2017-12-05 00:00:01,465.0,,,,,366.55725,14.1090322499,17.333099315,53.2957215218,70,30
2017-12-05 04:00:01,462.18,,,,,367.35565,14.0441637742,17.5592825258,51.9359932374,70,30
2017-12-05 08:00:00,466.46,,,,,368.17735,12.5982153632,17.1376321222,53.860043063,70,30
2017-12-05 12:00:02,458.74,,,,,368.99105,8.5839819067,15.9484924863,49.9740742173,70,30
2017-12-05 16:00:20,455.85,,,,,369.7853,4.0509076217,14.6208478766,48.5615674404,70,30
2017-12-05 20:00:02,453.88,,,,,370.57215,-0.1298767044,13.2042474838,47.5744415372,70,30
2017-12-06 00:00:01,451.87,,,,,371.3877,-1.0686600933,11.5320593155,46.5350608264,70,30
2017-12-06 03:59:59,446.3,,,,,372.19425,-2.0982753418,9.4688044446,43.6867060896,70,30
2017-12-06 08:00:01,443.78,,,,,373.00365,-3.9326324038,7.2684632452,42.4215889194,70,30
2017-12-06 12:00:00,439.41,,,,,373.7587,-3.9004397408,5.204919676,40.2450829832,70,30
2017-12-06 15:59:58,417.9,,,,,374.4163,-5.0845804867,2.8036143426,31.6400312541,70,30
2017-12-06 20:00:00,425.42,,,,,375.0884,-5.6206618174,0.3333425809,36.7330977053,70,30
2017-12-06 23:59:57,413.69,,,,,375.7324,-8.7357871669,-1.8738038513,32.6471933744,70,30
2017-12-07 03:59:57,422.21,,,,,376.41545,-11.0934923016,-3.6320177209,38.0383263682,70,30
2017-12-07 08:00:00,417.93,,,,,377.0435,-14.5932660007,-5.0240806303,36.459536437,70,30
2017-12-07 11:59:57,399.22,,,,,377.55665,-17.9147481739,-6.6290064229,30.4999424947,70,30
2017-12-07 16:00:00,402.0,,,,,378.0737,-20.4109285628,-8.4044043686,32.2714102518,70,30
2017-12-07 20:00:00,421.29,,,,,378.6803,-21.6420821261,-10.1333427491,43.1075550818,70,30
2017-12-08,415.06,,,,,379.23825,-23.085681517,-12.1912340351,40.8351912684,70,30
2017-12-08 03:59:56,415.0,,,,,379.82825,-23.9104847179,-14.3424637333,40.8128776718,70,30
2017-12-08 08:00:01,409.2,,,,,380.3888,-25.9070906797,-16.8022317474,38.6162018696,70,30
2017-12-08 11:59:58,432.82,,,,,381.0609,-26.8355224939,-19.0347762392,50.3387708297,70,30
2017-12-08 15:59:56,437.57,,,,,381.7492,-24.279685993,-20.9361546942,52.3111233152,70,30
2017-12-08 20:00:00,413.43,,,,,382.32385,-24.2402091658,-22.3981724642,42.9706774599,70,30
2017-12-08 23:59:58,413.43,,,,,382.8936,-22.2373422323,-23.2718097783,42.9706774599,70,30
2017-12-09 04:00:01,457.33,,,,,383.68425,-20.5906653432,-23.6642360998,58.5720713596,70,30
2017-12-09 07:59:58,472.69,,,,,384.5532,-17.1070801486,-23.6432108729,62.4434225977,70,30
2017-12-09 12:00:00,460.84,,,,,385.3684,-11.1466628397,-22.9532641998,57.9446454159,70,30
2017-12-09 16:00:00,475.08,,,,,386.26825,-4.4381822084,-21.5794479781,61.531315587,70,30
2017-12-09 20:00:00,458.96,,,,,387.08585,-0.8178805468,-19.3973438146,55.7363797708,70,30
2017-12-10,460.93,,,,,387.91235,3.8542276116,-16.4426027998,56.2782999735,70,30
2017-12-10 04:00:00,417.0,,,,,388.5323,7.6766838961,-13.3536757255,43.4912591304,70,30
2017-12-10 08:00:02,429.5,,,,,389.2072,12.7978736627,-9.5334538357,47.1695564635,70,30
2017-12-10 12:00:00,432.0,,,,,389.86445,14.660565844,-5.480226111,47.8999949473,70,30
2017-12-10 16:00:00,444.74,,,,,390.5688,16.1350064216,-1.1175941961,51.5744115832,70,30
