"Ambient, y, x; Fridge, y (1), y, x; Right Chamber, y, x; Left Chamber, y (1), x (1)","Ambient, y, y (1)","Fridge, y (1), y, y (1)","Right Chamber, y, y (1)","Left Chamber, y (1), y (1)"
2017-12-04 16:26:59.312017,58.2116,57.9866,58.1,71.6
2017-12-04 16:37:08.033874,58.2116,58.1,58.1,71.2616
2017-12-04 16:47:17.714525,58.2116,58.1,58.1,71.0366
2017-12-04 17:27:51.390498,61.025,58.325,58.325,70.7
2017-12-04 17:48:05.712340,61.925,58.775,58.4366,70.5866
2017-12-04 17:58:13.154548,62.2616,58.775,58.55,70.5866
2017-12-04 18:08:20.835225,62.6,59,58.55,70.475
2017-12-04 18:18:31.874919,63.05,59.1116,58.6616,70.3616
2017-12-04 18:28:40.275409,63.275,59.3366,58.6616,70.3616
2017-12-04 18:38:48.515905,63.6116,59.3366,58.775,70.3616
2017-12-04 18:48:59.232762,63.725,59.7866,58.775,70.25
2017-12-04 18:59:13.391661,63.8366,59.7866,58.8866,70.25
2017-12-04 19:09:22.111990,63.95,59.9,58.8866,70.1366
2017-12-04 19:19:29.008376,64.0616,60.0116,59.0,70.1366
2017-12-04 19:29:41.635365,64.0616,60.0116,59.1116,70.025
2017-12-04 19:39:53.310529,64.0616,60.125,59.1116,70.025
2017-12-04 19:50:00.274648,64.0616,60.2366,59.225,69.9116
2017-12-04 20:00:10.915223,64.0616,60.35,59.3366,69.9116
2017-12-04 20:20:27.154210,64.0616,60.4616,59.45,69.8
2017-12-04 20:30:34.995241,64.0616,60.4616,59.5616,69.6866
2017-12-04 20:40:41.954708,64.0616,60.4616,59.5616,69.6866
2017-12-04 20:50:48.831339,64.0616,60.575,59.675,69.575
2017-12-04 21:00:56.511320,64.0616,60.575,59.7866,69.575
2017-12-04 21:11:04.194740,64.0616,60.575,59.7866,69.4616
2017-12-04 21:21:12.674269,63.95,60.575,59.9,69.4616
2017-12-04 21:31:21.392566,63.95,60.6866,60.0116,69.35
2017-12-04 21:41:34.110847,64.0616,60.6866,60.125,69.35
2017-12-04 21:51:41.715866,64.0616,60.6866,60.125,69.35
2017-12-04 22:01:48.592708,63.95,60.6866,60.2366,69.2366
2017-12-04 22:11:57.555024,63.95,60.8,60.35,69.2366
2017-12-04 22:22:08.670605,63.95,60.8,60.4616,69.125
2017-12-04 22:32:19.631560,63.95,60.8,60.4616,69.125
2017-12-04 22:42:31.472963,63.95,60.8,60.575,69.0116
2017-12-04 22:52:43.710770,63.95,60.8,60.6866,69.0116
2017-12-04 23:02:51.715156,63.95,60.8,60.8,68.9
2017-12-05 00:23:57.234063,63.8366,60.9116,61.475,68.5616
2017-12-05 00:34:05.555044,63.8366,60.9116,61.5866,68.45
2017-12-05 00:44:13.636776,63.8366,61.025,61.7,68.45
2017-12-05 00:54:21.954314,63.725,61.025,61.8116,68.3366
2017-12-05 01:14:37.153284,63.725,61.1366,61.925,68.225
2017-12-05 01:24:44.434427,63.725,61.1366,62.0366,68.225
2017-12-05 01:34:52.350023,63.725,61.1366,62.15,68.225
2017-12-05 01:55:08.590589,63.725,61.3616,62.2616,68.1116
2017-12-05 02:15:31.230363,63.5,61.3616,62.4866,68.0
2017-12-05 02:25:55.315582,63.6116,61.3616,62.6,68.0
2017-12-05 02:36:07.396757,63.5,61.475,62.6,67.8866
2017-12-05 02:46:19.794565,63.5,61.475,62.7116,67.8866
2017-12-05 03:06:36.672683,63.3866,61.475,62.9366,67.775
2017-12-05 03:16:44.834790,63.3866,61.475,63.05,67.6616
2017-12-05 03:26:52.115676,63.3866,61.475,63.1616,67.6616
2017-12-05 03:37:00.515236,63.275,61.5866,63.1616,67.6616
2017-12-05 03:47:09.075649,63.1616,61.475,63.275,67.55
2017-12-05 04:17:46.594217,62.9366,61.5866,63.6116,67.4366
2017-12-05 04:27:54.595807,62.9366,61.5866,63.725,67.4366
2017-12-05 04:38:02.514710,62.825,61.5866,63.725,67.4366
2017-12-05 04:48:12.833965,62.7116,61.5866,63.8366,67.325
2017-12-05 05:08:28.830572,62.6,61.5866,64.0616,67.2116
2017-12-05 05:18:37.070593,62.375,61.5866,64.175,67.2116
2017-12-05 05:28:57.955118,62.375,61.5866,64.2866,67.2116
2017-12-05 05:39:06.994195,62.15,61.5866,64.2866,67.1
2017-12-05 05:49:15.471295,62.15,61.5866,64.4,66.9866
2017-12-05 05:59:24.994023,62.0366,61.5866,64.5116,66.9866
2017-12-05 06:09:31.950373,61.925,61.5866,64.625,67.55
2017-12-05 06:39:53.310312,61.5866,61.5866,64.85,68.675
2017-12-05 06:50:01.230741,61.7,61.5866,64.9616,68.9
2017-12-05 07:00:09.550890,61.7,61.5866,65.075,69.125
2017-12-05 07:10:18.676917,61.5866,61.5866,65.075,69.2366
2017-12-05 07:20:28.032965,61.475,61.5866,65.1866,69.4616
2017-12-05 07:30:38.113301,61.25,61.5866,65.3,69.575
2017-12-05 07:40:46.911604,61.3616,61.7,65.3,69.6866
2017-12-05 07:50:54.832806,61.3616,61.7,65.4116,69.9116
2017-12-05 08:01:04.514623,61.3616,61.8116,65.525,69.9116
2017-12-05 08:11:12.124084,61.025,61.8116,65.6366,70.1366
2017-12-05 08:31:35.314860,60.9116,61.8116,65.75,70.3616
2017-12-05 08:41:43.395522,60.6866,61.8116,65.8616,70.475
2017-12-05 08:51:51.154024,60.125,61.8116,65.975,70.5866
2017-12-05 09:01:58.351049,60.125,61.8116,65.975,70.7
2017-12-05 09:12:06.355903,60.0116,61.8116,66.0866,70.8116
2017-12-05 09:22:15.231965,59.9,61.8116,66.0866,70.925
2017-12-05 09:32:21.712860,59.675,61.8116,66.2,71.0366
2017-12-05 09:42:29.470699,59.675,61.7,66.3116,71.15
2017-12-05 09:52:36.432204,59.5616,61.7,66.3116,71.2616
2017-12-05 10:02:48.033829,59.5616,61.7,66.425,71.375
2017-12-05 10:12:56.110696,59.3366,61.7,66.425,71.4866
2017-12-05 10:23:08.274445,59.3366,61.7,66.5366,71.6
2017-12-05 10:33:17.230844,59.3366,61.7,66.5366,71.7116
2017-12-05 10:43:25.872352,59.225,61.7,66.65,71.825
2017-12-05 10:53:32.916275,59.225,61.7,66.65,71.9366
2017-12-05 14:06:02.111200,57.65,60.125,67.4366,70.025
2017-12-05 14:16:09.715381,57.5366,60.125,67.4366,70.025
2017-12-05 14:26:22.511068,57.3116,60.125,67.55,69.9116
2017-12-05 14:36:30.436623,57.3116,60.125,67.55,69.9116
2017-12-05 14:46:37.472179,57.2,60.125,67.55,69.8
2017-12-05 14:56:49.311671,57.425,60.0116,67.55,69.6866
2017-12-05 15:06:56.436655,57.3116,60.0116,67.55,69.575
2017-12-05 15:17:04.357013,57.2,59.9,67.55,69.575
2017-12-05 15:27:11.315378,57.0866,59.9,67.6616,69.4616
2017-12-05 15:57:36.831547,57.0866,59.7866,67.6616,69.2366
2017-12-05 16:07:44.114477,57.0866,59.7866,67.6616,69.2366
2017-12-05 16:17:59.712798,56.8616,59.7866,67.6616,69.125
2017-12-05 16:28:07.871923,56.75,59.7866,67.6616,69.125
2017-12-05 16:38:16.272901,56.75,59.675,67.775,69.0116
2017-12-05 16:48:23.074595,56.6366,59.675,67.775,68.9
2017-12-05 17:28:55.871925,56.1866,59.5616,67.775,68.675
2017-12-05 17:49:15.818116,55.9616,59.45,67.775,68.5616
2017-12-05 17:59:28.671047,55.85,59.45,67.775,68.45
2017-12-05 18:09:39.956631,55.85,59.45,67.775,68.3366
2017-12-05 18:19:48.356179,55.85,59.3366,67.775,68.3366
2017-12-05 18:29:55.876304,55.7366,59.3366,67.8866,68.225
2017-12-05 18:40:13.156491,55.625,59.3366,67.8866,68.225
2017-12-05 18:50:26.754846,55.4,59.225,67.8866,68.1116
2017-12-05 19:00:40.511528,55.175,59.225,67.8866,68.0
2017-12-05 19:10:47.477209,55.175,59.225,67.8866,67.8866
2017-12-05 19:20:55.473482,55.175,59.1116,67.8866,67.8866
2017-12-05 19:31:09.872460,55.0616,59.1116,67.8866,67.775
2017-12-05 19:41:21.156961,54.95,59.1116,67.8866,67.6616
2017-12-05 19:51:31.235886,54.8366,59,67.8866,67.6616
2017-12-05 20:01:39.317744,54.6116,58.8866,67.8866,67.55
2017-12-05 20:21:56.275959,54.3866,58.6616,67.8866,67.4366
2017-12-05 20:32:05.312364,54.275,58.55,67.775,67.325
2017-12-05 20:42:12.596759,54.1616,58.55,67.775,67.2116
2017-12-05 20:52:20.047760,54.05,58.4366,67.775,67.2116
2017-12-05 21:02:32.676264,53.9366,58.325,67.775,67.1
2017-12-05 21:12:39.954718,53.9366,58.2116,67.775,66.9866
2017-12-05 21:22:50.912341,53.7116,58.1,67.6616,67.6616
2017-12-05 21:32:59.071210,53.4866,57.9866,67.6616,68.0
2017-12-05 21:43:08.990679,53.375,57.9866,67.6616,68.3366
2017-12-05 21:53:16.035892,53.15,57.875,67.6616,68.5616
2017-12-05 22:03:28.435144,53.0366,57.875,67.55,68.7866
2017-12-05 22:13:41.551593,52.8116,57.875,67.55,68.9
2017-12-05 22:23:56.271261,52.5866,57.875,67.55,69.125
2017-12-05 22:34:03.795815,52.5866,57.875,67.4366,69.2366
2017-12-05 22:44:12.512266,52.3616,57.875,67.4366,69.35
2017-12-05 22:54:20.911767,52.25,57.875,67.325,69.4616
2017-12-05 23:04:33.712153,52.025,57.7616,67.325,69.575
2017-12-06 00:25:41.233601,50.675,57.65,66.9866,70.3616
2017-12-06 00:35:49.631081,50.45,57.65,66.875,70.3616
2017-12-06 00:45:58.271980,50.45,57.5366,66.875,70.475
2017-12-06 00:56:06.917452,50.45,57.5366,66.875,70.5866
2017-12-06 01:16:26.036066,50.0,57.5366,66.7616,70.8116
2017-12-06 01:26:41.152267,49.8866,57.425,66.65,70.925
2017-12-06 01:36:52.996206,49.8866,57.425,66.65,70.925
2017-12-06 01:57:14.837342,50.1116,57.3116,66.5366,71.15
2017-12-06 02:17:27.555745,49.8866,57.2,66.425,71.2616
2017-12-06 02:27:37.153470,49.775,57.2,66.425,71.375
2017-12-06 02:37:45.071422,49.55,57.2,66.3116,71.4866
2017-12-06 02:47:53.791956,49.4366,57.2,66.3116,71.6
2017-12-06 03:08:13.314680,49.4366,57.0866,66.2,71.825
2017-12-06 03:18:19.871250,49.775,57.0866,66.0866,71.825
2017-12-06 03:28:26.751723,49.775,57.0866,66.0866,71.9366
2017-12-06 03:38:38.115531,49.55,57.0866,65.975,72.05
2017-12-06 03:48:45.796343,49.4366,57.0866,65.975,71.6
2017-12-06 04:19:07.075528,49.6616,56.75,65.75,70.8116
2017-12-06 04:29:15.951329,49.55,56.6366,65.75,70.7
2017-12-06 04:39:23.554465,49.325,56.525,65.6366,70.5866
2017-12-06 04:49:30.350140,49.2116,56.4116,65.525,70.475
2017-12-06 05:09:52.910678,48.9866,56.1866,65.4116,70.25
2017-12-06 05:20:04.194464,49.2116,55.9616,65.3,70.1366
2017-12-06 05:30:14.674072,49.2116,55.9616,65.3,70.025
2017-12-06 05:40:23.831072,49.2116,55.7366,65.3,69.9116
2017-12-06 05:50:31.715658,49.2116,55.7366,65.1866,69.8
2017-12-06 06:00:39.236714,49.55,55.625,65.075,69.6866
2017-12-06 06:10:47.070434,49.55,55.625,65.075,69.6866
2017-12-06 06:41:12.132219,50.225,55.5116,64.85,69.35
2017-12-06 10:15:46.853085,50.3366,55,63.5,67.55
2017-12-06 10:26:00.290790,50.3366,54.725,63.3866,68.1116
2017-12-06 10:36:07.973235,50.45,54.725,63.3866,68.5616
2017-12-06 10:46:16.213793,50.45,54.725,63.275,68.7866
2017-12-06 10:56:25.330244,50.3366,54.8366,63.275,69.0116
2017-12-06 11:06:33.090985,50.3366,54.8366,63.1616,69.125
2017-12-06 11:16:46.372926,50.3366,54.8366,63.1616,69.35
2017-12-06 11:26:53.417521,50.45,54.95,63.05,69.4616
2017-12-06 11:37:03.729060,50.5616,55.0616,63.05,69.575
2017-12-06 11:47:10.849703,50.5616,55.0616,62.9366,69.575
2017-12-06 11:57:20.052990,50.5616,55.175,62.9366,69.6866
2017-12-06 12:07:27.732316,50.5616,55.2866,62.825,69.6866
2017-12-06 12:17:35.168940,50.675,55.2866,62.825,69.8
2017-12-06 12:27:44.054112,50.5616,55.2866,62.7116,69.9116
2017-12-06 12:37:52.933697,50.675,55.4,62.7116,70.025
2017-12-06 12:47:59.729549,50.675,55.4,62.7116,70.1366
2017-12-06 12:58:06.852048,50.7866,55.4,62.6,70.1366
2017-12-06 13:08:28.236021,50.5616,55.5116,62.6,70.25
2017-12-06 13:18:36.449428,51.35,55.5116,62.4866,70.3616
2017-12-06 13:28:49.250080,51.35,55.5116,62.4866,70.475
2017-12-06 13:38:58.452602,51.6866,55.5116,62.375,70.5866
2017-12-06 13:59:26.128478,52.25,55.7366,62.375,70.7
2017-12-06 14:09:33.092332,52.925,55.85,62.375,70.7
2017-12-06 14:19:43.196915,53.375,55.9616,62.2616,70.7
2017-12-06 14:29:56.533655,53.375,56.1866,62.2616,70.7
2017-12-06 14:40:10.292588,53.4866,56.1866,62.2616,70.8116
2017-12-06 14:50:18.129838,53.6,56.3,62.2616,70.925
2017-12-06 15:00:26.289574,53.9366,56.4116,62.2616,70.925
2017-12-06 15:10:35.892388,54.275,56.525,62.15,71.15
2017-12-06 15:31:13.328754,54.725,56.8616,62.15,71.2616
2017-12-06 15:41:21.409880,54.95,56.8616,62.15,71.4866
2017-12-06 15:51:35.092554,55.4,56.8616,62.15,71.6
2017-12-06 16:01:43.810638,55.4,56.975,62.15,71.7116
2017-12-06 16:11:56.052773,55.4,57.0866,62.15,71.825
2017-12-06 16:22:03.088853,55.5116,57.0866,62.15,71.9366
2017-12-06 16:32:12.534760,55.2866,57.3116,62.15,72.05
2017-12-06 16:42:26.532350,55.2866,57.3116,62.15,71.4866
2017-12-06 16:52:41.174033,55.2866,57.425,62.15,71.2616
2017-12-06 17:33:13.493619,54.95,57.2,62.15,70.5866
2017-12-06 17:53:28.292436,55.2866,57.0866,62.15,70.475
2017-12-06 18:03:41.889382,55.175,56.975,62.15,70.3616
2017-12-06 18:13:59.493953,55.0616,56.975,62.15,70.25
2017-12-06 18:34:33.651721,54.8366,56.975,62.15,70.025
2017-12-06 18:44:45.409730,54.725,56.8616,62.15,70.025
2017-12-06 18:54:52.373613,54.6116,56.8616,62.15,69.9116
2017-12-06 19:05:00.450121,54.3866,56.8616,62.15,69.8
2017-12-06 19:15:09.259244,54.3866,56.75,62.15,69.6866
2017-12-06 19:25:17.735304,54.3866,56.6366,62.15,69.6866
2017-12-06 19:35:28.223855,54.1616,56.6366,62.15,69.575
2017-12-06 19:45:41.250266,54.05,56.525,62.15,69.4616
2017-12-06 19:55:53.250849,53.9366,56.4116,62.0366,69.35
2017-12-06 20:06:02.372671,53.6,56.3,62.15,69.2366
2017-12-06 20:16:14.370219,53.6,56.3,62.0366,69.2366
2017-12-06 20:26:22.690021,53.375,56.1866,62.15,69.125
2017-12-06 20:36:33.334798,53.2616,56.075,62.0366,69.0116
2017-12-06 20:46:54.612833,53.15,56.075,62.0366,68.9
2017-12-06 20:57:01.812131,52.925,55.9616,62.0366,69.4616
2017-12-06 21:07:13.410732,52.925,55.85,62.0366,69.9116
2017-12-06 21:17:21.413525,52.8116,55.85,62.0366,70.1366
2017-12-06 21:27:29.971072,52.5866,55.7366,62.0366,70.3616
2017-12-06 21:37:38.209977,52.475,55.7366,61.925,70.5866
2017-12-06 21:47:46.133911,52.3616,55.85,61.925,70.7
2017-12-06 21:57:56.054824,52.25,55.85,61.925,70.8116
2017-12-06 22:08:04.612761,52.1366,55.85,61.8116,70.925
2017-12-06 22:18:14.532851,52.025,55.85,61.8116,71.0366
2017-12-06 22:28:22.773398,51.8,55.9616,61.8116,71.2616
2017-12-06 22:38:32.691008,51.6866,55.9616,61.8116,71.2616
2017-12-06 22:48:43.572646,51.575,55.9616,61.8116,71.2616
2017-12-06 22:58:50.450635,51.35,55.9616,61.7,71.2616
2017-12-06 23:08:57.090304,51.35,55.9616,61.7,71.375
2017-12-07 00:29:59.251103,50.45,55.9616,61.475,72.05
2017-12-07 00:40:12.054373,50.45,55.9616,61.475,71.4866
2017-12-07 00:50:19.650563,50.45,55.9616,61.3616,71.15
2017-12-07 01:00:28.462102,50.3366,55.85,61.3616,70.925
2017-12-07 01:20:41.888557,50.225,55.7366,61.25,70.5866
2017-12-07 01:30:50.208964,50.1116,55.5116,61.25,70.475
2017-12-07 01:40:57.413415,50.0,55.5116,61.25,70.3616
2017-12-07 02:01:10.533355,49.8866,55.2866,61.1366,70.1366
2017-12-07 02:21:25.250350,49.775,55.0616,61.025,69.9116
2017-12-07 02:31:35.568729,49.6616,54.95,61.025,69.8
2017-12-07 02:41:43.969028,49.55,54.8366,60.9116,69.6866
2017-12-07 02:51:55.573599,49.775,54.725,60.9116,69.575
2017-12-07 03:12:13.088735,49.6616,54.6116,60.8,69.4616
2017-12-07 03:22:24.928719,49.6616,54.5,60.8,69.35
2017-12-07 03:32:36.772620,49.55,54.5,60.6866,69.2366
2017-12-07 03:42:48.369041,49.4366,54.3866,60.6866,69.125
2017-12-07 03:52:56.608596,49.325,54.275,60.6866,69.0116
2017-12-07 04:23:16.769891,49.4366,54.05,60.4616,69.9116
2017-12-07 04:33:25.010172,49.325,54.05,60.4616,70.1366
2017-12-07 04:43:33.571053,49.2116,54.05,60.4616,70.3616
2017-12-07 04:53:40.692831,49.1,54.05,60.35,70.475
2017-12-07 05:13:59.117005,48.875,54.1616,60.2366,70.5866
2017-12-07 05:24:11.412763,48.875,54.1616,60.2366,70.5866
2017-12-07 05:34:20.449494,48.875,54.275,60.125,70.5866
2017-12-07 05:44:32.372230,48.875,54.275,60.125,70.5866
2017-12-07 05:54:45.568999,49.2116,54.275,60.125,70.5866
2017-12-07 06:04:57.489754,49.325,54.275,60.0116,70.5866
2017-12-07 06:15:04.773292,49.4366,54.275,60.0116,70.7
2017-12-07 06:45:40.053354,49.8866,54.5,59.9,70.7
2017-12-07 10:19:08.614070,48.875,54.05,58.8866,70.7
2017-12-07 10:29:16.054151,48.875,54.05,58.8866,70.7
2017-12-07 10:39:26.156864,48.65,53.9366,58.8866,70.7
2017-12-07 10:49:33.012699,48.5366,53.9366,58.775,70.7
2017-12-07 10:59:42.010447,48.425,53.9366,58.775,70.7
2017-12-07 11:09:52.130176,48.3116,53.825,58.775,70.7
2017-12-07 11:20:04.449114,48.3116,53.825,58.6616,70.7
2017-12-07 11:30:11.813794,48.3116,53.825,58.6616,70.5866
2017-12-07 11:40:23.808608,48.2,53.7116,58.55,70.5866
2017-12-07 11:50:36.288412,48.0866,53.6,58.55,70.7
2017-12-07 12:00:45.888733,47.975,53.6,58.55,70.5866
2017-12-07 12:11:04.289671,47.8616,53.6,58.4366,70.5866
2017-12-07 12:21:12.053681,47.75,53.6,58.4366,70.5866
2017-12-07 12:31:21.814565,47.6366,53.4866,58.325,70.5866
2017-12-07 12:41:29.569833,47.6366,53.4866,58.325,70.5866
2017-12-07 12:51:47.569914,47.75,53.375,58.2116,70.5866
2017-12-07 13:01:55.412414,47.75,53.375,58.2116,70.5866
2017-12-07 13:12:05.572065,47.3,53.2616,58.1,70.5866
2017-12-07 13:22:17.252112,47.525,53.15,58.1,70.5866
2017-12-07 13:32:24.609245,47.6366,53.15,58.1,70.5866
2017-12-07 13:42:36.692612,47.6366,53.0366,57.9866,70.475
2017-12-07 13:52:46.532132,47.8616,53.0366,57.9866,70.5866
2017-12-07 14:02:58.386908,47.8616,53.0366,57.875,70.5866
2017-12-07 14:13:06.692705,48.3116,53.0366,57.875,70.475
2017-12-07 14:23:19.973663,48.3116,53.0366,57.7616,70.5866
2017-12-07 14:33:37.812659,48.425,53.0366,57.7616,70.475
2017-12-07 14:43:52.693345,48.65,53.0366,57.65,70.5866
2017-12-07 14:54:01.809864,48.65,53.0366,57.65,70.475
2017-12-07 15:04:10.452200,48.65,53.0366,57.65,70.475
2017-12-07 15:14:18.688897,48.65,53.0366,57.5366,70.5866
2017-12-07 15:34:33.892448,48.875,53.15,57.425,70.5866
2017-12-07 15:44:40.928723,48.875,53.15,57.425,70.7
2017-12-07 15:54:50.851090,48.7616,53.15,57.425,70.7
2017-12-07 16:04:58.132580,48.875,53.2616,57.3116,70.7
2017-12-07 16:15:06.532308,48.875,53.2616,57.3116,70.5866
2017-12-07 16:25:15.012899,48.875,53.2616,57.2,70.5866
2017-12-07 16:35:26.288619,48.65,53.2616,57.2,70.5866
2017-12-07 16:55:41.333049,48.425,53.2616,57.0866,70.5866
2017-12-07 17:05:50.848459,48.3116,53.2616,57.0866,70.5866
2017-12-07 17:36:22.934604,48.0866,53.2616,56.975,70.5866
2017-12-07 17:56:41.493639,47.8616,53.15,56.8616,70.5866
2017-12-07 18:06:48.770192,47.8616,53.15,56.8616,70.7
2017-12-07 18:16:55.894515,47.75,53.15,56.75,70.7
2017-12-07 18:37:10.532567,47.6366,53.0366,56.75,70.8116
2017-12-07 18:47:23.332154,47.6366,53.0366,56.6366,70.925
2017-12-07 18:57:29.968938,47.525,53.0366,56.6366,70.925
2017-12-07 19:07:38.609632,47.4116,53.0366,56.6366,71.0366
2017-12-07 19:17:46.130203,47.4116,53.0366,56.525,70.925
2017-12-07 19:27:52.690863,46.625,53.0366,56.525,70.8116
2017-12-07 19:38:01.573038,46.5116,53.0366,56.4116,70.7
2017-12-07 19:48:14.935912,46.4,52.8116,56.4116,70.7
2017-12-07 19:58:27.328533,46.2866,52.8116,56.3,70.7
2017-12-07 20:08:38.933538,46.175,52.7,56.3,70.5866
2017-12-07 20:18:50.610059,46.0616,52.5866,56.3,70.5866
2017-12-07 20:29:00.610893,45.95,52.475,56.1866,70.5866
2017-12-07 20:39:13.441581,45.8366,52.3616,56.1866,70.5866
2017-12-07 20:49:22.133915,45.8366,52.25,56.075,70.475
2017-12-07 20:59:33.890813,45.725,52.25,56.075,70.475
2017-12-07 21:09:40.692746,45.6116,52.1366,55.9616,70.475
2017-12-07 21:19:48.048809,45.5,52.025,55.9616,70.475
2017-12-07 21:29:59.660939,45.3866,52.025,55.9616,70.475
2017-12-07 21:40:07.973391,45.3866,52.025,55.85,70.475
2017-12-07 21:50:15.732260,45.3866,51.9116,55.85,70.475
2017-12-07 22:00:23.328483,45.1616,51.9116,55.7366,70.3616
2017-12-07 22:10:30.452432,45.05,51.8,55.7366,70.3616
2017-12-07 22:20:38.373744,44.825,51.8,55.625,70.3616
2017-12-07 22:30:45.094220,44.825,51.8,55.625,70.475
2017-12-07 22:40:52.049055,44.825,51.6866,55.625,70.3616
2017-12-07 22:50:59.333354,44.7116,51.575,55.5116,70.3616
2017-12-07 23:01:08.291229,44.6,51.575,55.5116,70.3616
2017-12-07 23:11:16.770620,44.6,51.575,55.4,70.25
2017-12-08 00:32:18.370038,43.925,51.2366,55.0616,70.1366
2017-12-08 00:42:29.173197,43.925,51.125,54.95,70.1366
2017-12-08 00:52:36.849728,43.8116,51.0116,54.95,70.1366
2017-12-08 01:02:43.411821,43.7,51.0116,54.95,70.1366
2017-12-08 01:22:58.615950,43.5866,50.9,54.725,70.025
2017-12-08 01:33:06.293434,43.7,50.9,54.725,70.025
2017-12-08 01:43:18.129713,44.0366,50.7866,54.6116,69.9116
2017-12-08 02:03:35.489775,44.0366,50.7866,54.6116,69.9116
2017-12-08 02:23:56.214693,43.5866,50.675,54.5,69.9116
2017-12-08 02:34:03.013702,43.5866,50.675,54.3866,69.8
2017-12-08 02:44:10.935191,43.925,50.675,54.3866,69.8
2017-12-08 02:54:20.609712,44.15,50.675,54.275,69.8
2017-12-08 03:14:44.133112,43.8116,50.5616,54.1616,69.8
2017-12-08 03:24:52.053253,43.7,50.5616,54.1616,69.8
2017-12-08 03:35:01.015239,43.8116,50.5616,54.1616,69.6866
2017-12-08 03:45:08.372172,44.15,50.5616,54.05,69.6866
2017-12-08 03:55:18.213147,43.925,50.5616,54.05,69.6866
2017-12-08 04:25:37.973102,43.7,50.45,53.825,69.6866
2017-12-08 04:35:48.135203,43.925,50.45,53.825,69.575
2017-12-08 04:45:56.853611,43.8116,50.45,53.825,69.575
2017-12-08 04:56:04.132766,43.475,50.45,53.7116,69.575
2017-12-08 05:16:23.730886,43.5866,50.3366,53.6,69.575
2017-12-08 05:26:35.735866,43.5866,50.3366,53.6,69.4616
2017-12-08 05:36:43.170478,43.5866,50.3366,53.6,69.4616
2017-12-08 05:46:50.135441,43.475,50.3366,53.4866,69.4616
2017-12-08 05:56:58.534932,43.475,50.225,53.4866,69.35
2017-12-08 06:07:05.973709,43.8116,50.225,53.375,69.35
2017-12-08 06:17:18.883907,44.15,50.225,53.375,69.35
2017-12-08 06:47:52.530082,44.4866,50.225,53.2616,69.9116
2017-12-08 10:20:42.289744,45.1616,51.575,52.475,71.375
2017-12-08 10:30:50.050149,45.1616,51.575,52.475,71.4866
2017-12-08 10:40:58.529028,45.275,51.575,52.3616,71.4866
2017-12-08 10:51:07.169772,45.275,51.575,52.3616,71.6
2017-12-08 11:01:16.053997,45.275,51.575,52.3616,71.6
2017-12-08 11:11:27.410928,45.3866,51.6866,52.3616,71.7116
2017-12-08 11:21:35.729691,45.3866,51.6866,52.25,71.825
2017-12-08 11:31:46.612607,45.5,51.6866,52.25,71.825
2017-12-08 11:41:54.529540,45.5,51.6866,52.25,71.9366
2017-12-08 11:52:06.929348,45.6116,51.8,52.25,71.9366
2017-12-08 12:02:16.212564,45.725,51.8,52.25,72.05
2017-12-08 12:12:27.732102,45.6116,51.8,52.1366,71.4866
2017-12-08 12:22:41.808726,45.725,51.8,52.1366,71.15
2017-12-08 12:32:52.049737,45.8366,51.8,52.1366,70.925
2017-12-08 12:43:02.933794,45.95,51.6866,52.1366,70.7
2017-12-08 12:53:11.015224,45.8366,51.6866,52.025,70.5866
2017-12-08 13:03:25.332828,46.0616,51.575,52.025,70.3616
2017-12-08 13:13:37.249680,46.175,51.4616,52.025,70.25
2017-12-08 13:23:49.408704,46.175,51.4616,51.9116,70.1366
2017-12-08 13:33:59.174914,46.175,51.35,51.9116,70.025
2017-12-08 13:44:10.211685,46.2866,51.2366,51.9116,69.9116
2017-12-08 13:54:18.688976,46.5116,51.2366,51.9116,69.8
2017-12-08 14:04:25.733611,45.275,51.2366,51.9116,69.6866
2017-12-08 14:15:02.133749,45.5,51.125,51.9116,69.575
2017-12-08 14:25:17.333652,45.725,51.0116,51.8,69.35
2017-12-08 14:35:27.332597,45.95,50.9,51.8,69.35
2017-12-08 14:45:34.048421,46.0616,50.7866,51.8,69.2366
2017-12-08 14:55:46.451107,46.0616,50.7866,51.8,69.125
2017-12-08 15:05:53.492786,46.0616,50.675,51.6866,69.0116
2017-12-08 15:16:00.532748,46.2866,50.675,51.6866,68.9
2017-12-08 15:36:22.129871,46.625,50.5616,51.6866,69.2366
2017-12-08 15:46:30.529863,46.625,50.675,51.6866,69.35
2017-12-08 15:56:43.254628,46.625,50.675,51.575,69.4616
2017-12-08 16:06:49.892908,46.625,50.675,51.575,69.8
2017-12-08 16:16:57.893829,46.625,50.7866,51.575,70.025
2017-12-08 16:27:04.613960,46.7366,50.9,51.575,70.1366
2017-12-08 16:37:14.772852,46.85,50.9,51.4616,70.25
2017-12-08 16:57:33.334562,46.85,51.125,51.4616,70.3616
2017-12-08 17:07:45.494620,46.7366,51.2366,51.4616,70.475
2017-12-08 17:38:10.300508,46.9616,51.4616,51.35,70.475
2017-12-08 17:58:28.049484,46.9616,51.575,51.35,70.475
2017-12-08 18:08:39.968933,46.0616,51.6866,51.35,70.3616
2017-12-08 18:18:47.414788,46.85,51.6866,51.35,70.25
2017-12-08 18:49:23.088543,48.3116,51.575,51.2366,70.1366
2017-12-08 18:59:40.692614,48.2,51.575,51.2366,70.1366
