"Trace 0, x; Trace 1, x","Trace 0, y","Trace 1, y"
2017-12-26 23:13:46,42.404,6
2017-12-26 23:14:16,42.404,6
2017-12-26 23:14:26,42.44,6
2017-12-26 23:15:06,42.44,6
2017-12-26 23:15:36,42.404,6
2017-12-26 23:15:46,42.404,6
2017-12-26 23:16:16,42.404,6
2017-12-26 23:16:26,42.404,6
2017-12-26 23:16:36,42.404,6
2017-12-26 23:16:56,42.404,6
2017-12-26 23:17:26,42.386,6
2017-12-26 23:17:36,42.386,6
2017-12-26 23:18:06,42.386,6
2017-12-26 23:18:16,42.386,6
2017-12-26 23:18:46,42.368,6
2017-12-26 23:18:56,42.368,6
2017-12-26 23:19:06,42.368,6
2017-12-26 23:19:16,42.368,6
2017-12-26 23:20:06,42.368,6
2017-12-26 23:20:26,42.314,6
2017-12-26 23:20:56,42.314,6
2017-12-26 23:25:16,42.188,6
2017-12-26 23:25:36,42.17,6
2017-12-26 23:25:46,42.17,6
2017-12-26 23:26:36,42.17,6
2017-12-26 23:26:56,42.17,6
2017-12-26 23:27:16,42.17,6
2017-12-26 23:28:16,42.116,6
2017-12-26 23:29:26,42.08,6
2017-12-26 23:29:37,42.08,6
2017-12-26 23:30:47,42.026,6
2017-12-26 23:31:17,42.026,6
2017-12-26 23:33:47,42.008,6
2017-12-26 23:34:27,42.008,6
2017-12-26 23:36:17,41.864,6
2017-12-26 23:38:57,41.738,6
2017-12-26 23:39:27,41.738,6
2017-12-26 23:39:37,41.738,6
2017-12-26 23:39:47,41.738,6
2017-12-26 23:40:07,41.738,6
2017-12-26 23:41:57,41.702,6
2017-12-26 23:42:07,41.702,6
2017-12-26 23:43:47,41.702,6
2017-12-26 23:44:57,41.702,6
2017-12-26 23:45:07,41.702,6
2017-12-26 23:45:27,41.702,6
2017-12-26 23:45:37,41.702,6
2017-12-26 23:45:47,41.702,6
2017-12-26 23:45:57,41.702,6
2017-12-26 23:46:07,41.72,6
2017-12-26 23:46:27,41.72,6
2017-12-26 23:47:17,41.63,6
2017-12-26 23:47:47,41.63,6
2017-12-26 23:48:07,41.612,6
2017-12-26 23:48:27,41.612,6
2017-12-26 23:48:37,41.612,6
2017-12-26 23:48:57,41.612,6
2017-12-26 23:49:47,41.612,6
2017-12-26 23:49:57,41.612,6
2017-12-26 23:50:17,41.594,6
2017-12-26 23:50:27,41.594,6
2017-12-26 23:50:37,41.594,6
2017-12-26 23:50:57,41.594,6
2017-12-26 23:51:07,41.594,6
2017-12-26 23:51:17,41.594,6
2017-12-26 23:51:37,41.594,6
2017-12-26 23:51:47,41.594,6
2017-12-26 23:51:57,41.594,6
2017-12-26 23:52:07,41.54,6
2017-12-26 23:52:17,41.54,6
2017-12-26 23:52:27,41.54,6
2017-12-26 23:53:17,41.522,6
2017-12-26 23:53:37,41.522,6
2017-12-26 23:54:07,41.522,6
2017-12-26 23:54:17,41.486,6
2017-12-26 23:54:27,41.486,6
2017-12-26 23:54:37,41.486,6
2017-12-26 23:54:57,41.486,6
2017-12-26 23:55:07,41.486,6
2017-12-26 23:55:17,41.45,6
2017-12-26 23:55:27,41.45,6
2017-12-26 23:55:37,41.45,6
2017-12-26 23:55:47,41.45,6
2017-12-26 23:56:07,41.45,6
2017-12-26 23:56:17,41.414,6
2017-12-26 23:56:27,41.414,6
2017-12-26 23:56:47,41.414,6
2017-12-26 23:57:07,41.414,6
2017-12-26 23:57:17,41.45,6
2017-12-26 23:57:37,41.45,6
2017-12-26 23:57:57,41.45,6
2017-12-26 23:58:17,41.414,6
2017-12-26 23:58:57,41.414,6
2017-12-26 23:59:07,41.414,6
2017-12-26 23:59:17,41.378,6
2017-12-26 23:59:47,41.378,6
2017-12-27 00:00:07,41.378,6
2017-12-27 00:00:27,41.324,6
2017-12-27 00:00:57,41.324,6
2017-12-27 00:01:17,41.252,6
2017-12-27 00:01:28,41.252,6
2017-12-27 00:01:58,41.252,6
2017-12-27 00:02:08,41.252,6
2017-12-27 00:02:47,41.216,6
2017-12-27 00:03:18,41.216,6
2017-12-27 00:03:38,41.216,6
2017-12-27 00:03:48,41.216,6
2017-12-27 00:03:58,41.216,6
2017-12-27 00:04:18,41.216,6
2017-12-27 00:04:28,41.234,6
2017-12-27 00:04:58,41.234,6
2017-12-27 00:05:18,41.234,6
2017-12-27 00:05:58,41.216,6
2017-12-27 00:06:28,41.216,6
2017-12-27 00:06:48,41.216,6
2017-12-27 00:06:58,41.216,6
2017-12-27 00:07:18,41.216,6
2017-12-27 00:07:38,41.162,6
2017-12-27 00:07:48,41.162,6
2017-12-27 00:07:58,41.162,6
2017-12-27 00:08:38,41.162,6
2017-12-27 00:09:08,41.162,6
2017-12-27 00:09:28,41.18,6
2017-12-27 00:09:38,41.18,6
2017-12-27 00:09:48,41.18,6
2017-12-27 00:09:58,41.18,6
2017-12-27 00:10:08,41.18,6
2017-12-27 00:10:28,41.18,6
2017-12-27 00:10:38,41.18,6
2017-12-27 00:10:58,41.18,6
2017-12-27 00:11:18,41.18,6
2017-12-27 00:11:28,41.18,6
2017-12-27 00:11:38,41.198,6
2017-12-27 00:11:48,41.198,6
2017-12-27 00:12:18,41.198,6
2017-12-27 00:12:28,41.198,6
2017-12-27 00:13:18,41.18,6
2017-12-27 00:13:28,41.18,6
2017-12-27 00:14:08,41.162,6
2017-12-27 00:14:28,41.162,6
2017-12-27 00:14:58,41.144,6
2017-12-27 00:15:18,41.144,6
2017-12-27 00:15:28,41.144,6
2017-12-27 00:15:48,41.162,6
2017-12-27 00:16:18,41.162,6
2017-12-27 00:16:48,41.162,6
2017-12-27 00:17:18,41.162,6
2017-12-27 00:17:38,41.18,6
2017-12-27 00:17:58,41.18,6
2017-12-27 00:18:28,41.18,6
2017-12-27 00:18:48,41.162,6
2017-12-27 00:18:58,41.162,6
2017-12-27 00:19:08,41.162,6
2017-12-27 00:19:18,41.162,6
2017-12-27 00:19:38,41.162,6
2017-12-27 00:19:58,41.162,6
2017-12-27 00:20:08,41.162,6
2017-12-27 00:20:18,41.162,6
2017-12-27 00:21:08,41.162,6
2017-12-27 00:21:28,41.162,6
2017-12-27 00:21:38,41.162,6
2017-12-27 00:21:48,41.162,6
2017-12-27 00:21:58,41.162,6
2017-12-27 00:22:08,41.162,6
2017-12-27 00:22:18,41.162,6
2017-12-27 00:22:28,41.162,6
2017-12-27 00:22:38,41.162,6
2017-12-27 00:23:18,41.18,6
2017-12-27 00:23:38,41.18,6
2017-12-27 00:23:48,41.09,6
2017-12-27 00:24:08,41.09,6
2017-12-27 00:24:48,41.036,6
2017-12-27 00:24:58,41.036,6
2017-12-27 00:25:18,41.036,6
2017-12-27 00:25:38,41.036,6
2017-12-27 00:26:08,40.982,6
2017-12-27 00:26:28,40.982,6
2017-12-27 00:26:38,40.982,6
2017-12-27 00:26:48,40.982,6
2017-12-27 00:26:58,40.928,6
2017-12-27 00:27:28,40.928,6
2017-12-27 00:27:38,40.928,6
2017-12-27 00:27:48,40.928,6
2017-12-27 00:28:08,40.892,6
2017-12-27 00:28:18,40.892,6
2017-12-27 00:28:28,40.892,6
2017-12-27 00:28:48,40.892,6
2017-12-27 00:28:58,40.874,6
2017-12-27 00:29:08,40.874,6
2017-12-27 00:29:28,40.874,6
2017-12-27 00:29:58,40.838,6
2017-12-27 00:30:18,40.838,6
2017-12-27 00:30:38,40.838,6
2017-12-27 00:30:48,40.838,6
2017-12-27 00:30:58,40.838,6
2017-12-27 00:31:38,40.838,6
2017-12-27 00:31:48,40.838,6
2017-12-27 00:31:58,40.856,6
2017-12-27 00:32:08,40.856,6
2017-12-27 00:32:38,40.856,6
2017-12-27 00:32:58,40.856,6
2017-12-27 00:33:08,40.856,6
2017-12-27 00:33:18,40.856,6
2017-12-27 00:33:29,40.856,6
2017-12-27 00:33:39,40.856,6
2017-12-27 00:33:49,40.856,6
2017-12-27 00:33:58,40.874,6
2017-12-27 00:34:19,40.874,6
2017-12-27 00:34:39,40.874,6
2017-12-27 00:34:49,40.874,6
2017-12-27 00:34:59,40.874,6
2017-12-27 00:35:19,40.874,6
2017-12-27 00:35:39,40.874,6
2017-12-27 00:35:49,40.874,6
2017-12-27 00:36:09,40.82,6
2017-12-27 00:36:39,40.82,6
2017-12-27 00:36:49,40.82,6
2017-12-27 00:36:59,40.82,6
2017-12-27 00:37:19,40.856,6
2017-12-27 00:37:29,40.856,6
2017-12-27 00:37:39,40.856,6
2017-12-27 00:38:19,40.802,6
2017-12-27 00:38:29,40.802,6
2017-12-27 00:39:19,40.802,6
2017-12-27 00:39:29,40.802,6
2017-12-27 00:40:19,40.802,6
2017-12-27 00:40:29,40.802,6
2017-12-27 00:40:39,40.802,6
2017-12-27 00:40:49,40.802,6
2017-12-27 00:41:09,40.766,6
2017-12-27 00:41:39,40.766,6
2017-12-27 00:41:59,40.766,6
2017-12-27 00:42:09,40.694,6
2017-12-27 00:42:39,40.694,6
2017-12-27 00:42:59,40.694,6
2017-12-27 00:43:29,40.694,6
2017-12-27 00:43:39,40.694,6
2017-12-27 00:43:49,40.694,6
2017-12-27 00:44:09,40.694,6
2017-12-27 00:44:19,40.694,6
2017-12-27 00:44:29,40.694,6
2017-12-27 00:44:39,40.694,6
2017-12-27 00:44:49,40.694,6
2017-12-27 00:45:09,40.694,6
2017-12-27 00:45:19,40.748,6
2017-12-27 00:45:39,40.748,6
2017-12-27 00:46:09,40.748,6
2017-12-27 00:46:39,40.748,6
2017-12-27 00:47:49,40.73,6
2017-12-27 00:47:59,40.73,6
2017-12-27 00:48:29,40.73,6
2017-12-27 00:48:39,40.73,6
2017-12-27 00:48:49,40.73,6
2017-12-27 00:49:09,40.73,6
2017-12-27 00:49:29,40.676,6
2017-12-27 00:49:59,40.676,6
2017-12-27 00:50:09,40.676,6
2017-12-27 00:50:29,40.676,6
2017-12-27 00:50:39,40.676,6
2017-12-27 00:50:49,40.676,6
2017-12-27 00:50:59,40.676,6
2017-12-27 00:51:19,40.676,6
2017-12-27 00:51:29,40.658,6
2017-12-27 00:51:49,40.658,6
2017-12-27 00:51:59,40.658,6
2017-12-27 00:52:09,40.658,6
2017-12-27 00:52:19,40.658,6
2017-12-27 00:52:39,40.64,6
2017-12-27 00:52:59,40.64,6
2017-12-27 00:53:09,40.64,6
2017-12-27 00:53:29,40.622,6
2017-12-27 00:53:59,40.622,6
2017-12-27 00:54:09,40.622,6
2017-12-27 00:54:19,40.622,6
2017-12-27 00:54:29,40.64,6
2017-12-27 00:54:39,40.64,6
2017-12-27 00:55:09,40.64,6
2017-12-27 00:55:29,40.586,6
2017-12-27 00:55:39,40.586,6
2017-12-27 00:56:09,40.586,6
2017-12-27 00:56:19,40.586,6
2017-12-27 00:56:39,40.55,6
2017-12-27 00:56:49,40.55,6
2017-12-27 00:56:59,40.55,6
2017-12-27 00:57:09,40.55,6
2017-12-27 00:57:19,40.55,6
2017-12-27 00:57:29,40.514,6
2017-12-27 00:58:29,40.514,6
2017-12-27 00:58:39,40.514,6
2017-12-27 00:58:59,40.514,6
2017-12-27 00:59:39,40.514,6
2017-12-27 00:59:49,40.514,6
2017-12-27 01:00:09,40.514,6
2017-12-27 01:00:19,40.514,6
2017-12-27 01:00:49,40.55,6
2017-12-27 01:00:59,40.55,6
2017-12-27 01:01:09,40.55,6
2017-12-27 01:01:19,40.55,6
2017-12-27 01:01:29,40.55,6
2017-12-27 01:01:39,40.532,6
2017-12-27 01:01:49,40.532,6
2017-12-27 01:01:59,40.532,6
2017-12-27 01:02:29,40.532,6
2017-12-27 01:02:49,40.532,6
2017-12-27 01:02:59,40.532,6
2017-12-27 01:03:39,40.568,6
2017-12-27 01:03:49,40.568,6
2017-12-27 01:04:09,40.568,6
2017-12-27 01:04:19,40.568,6
2017-12-27 01:05:09,40.55,6
2017-12-27 01:05:19,40.55,6
2017-12-27 01:05:29,40.55,6
2017-12-27 01:05:39,40.532,6
2017-12-27 01:06:09,40.532,6
2017-12-27 01:06:29,40.532,6
2017-12-27 01:06:50,40.514,6
2017-12-27 01:07:00,40.514,6
2017-12-27 01:07:20,40.514,6
2017-12-27 01:07:29,40.514,6
2017-12-27 01:07:50,40.496,6
2017-12-27 01:08:20,40.496,6
2017-12-27 01:08:30,40.496,6
2017-12-27 01:08:40,40.496,6
2017-12-27 01:08:50,40.478,6
2017-12-27 01:09:00,40.478,6
2017-12-27 01:09:20,40.478,6
2017-12-27 01:09:30,40.478,6
2017-12-27 01:09:40,40.478,6
2017-12-27 01:09:50,40.496,6
2017-12-27 01:10:10,40.496,6
2017-12-27 01:10:20,40.496,6
2017-12-27 01:11:00,40.496,6
2017-12-27 01:11:10,40.496,6
2017-12-27 01:11:30,40.496,6
2017-12-27 01:11:50,40.496,6
2017-12-27 01:12:00,40.496,6
2017-12-27 01:12:30,40.496,6
2017-12-27 01:12:50,40.46,6
2017-12-27 01:13:00,40.46,6
2017-12-27 01:13:20,40.46,6
2017-12-27 01:14:40,40.424,6
2017-12-27 01:14:50,40.352,6
2017-12-27 01:16:00,40.334,6
2017-12-27 01:16:10,40.334,6
2017-12-27 01:16:30,40.334,6
2017-12-27 01:16:50,40.334,6
2017-12-27 01:17:10,40.316,5
2017-12-27 01:17:30,40.316,5
2017-12-27 01:17:50,40.316,5
2017-12-27 01:18:00,40.298,5
2017-12-27 01:18:10,40.298,5
2017-12-27 01:19:00,40.262,5
2017-12-27 01:19:10,40.262,5
2017-12-27 01:19:20,40.262,5
2017-12-27 01:19:40,40.262,5
2017-12-27 01:20:00,40.262,5
2017-12-27 01:20:10,40.262,5
2017-12-27 01:20:30,40.262,5
2017-12-27 01:20:40,40.262,5
2017-12-27 01:21:30,40.262,5
2017-12-27 01:21:40,40.262,5
2017-12-27 01:22:20,40.226,5
2017-12-27 01:22:30,40.226,5
2017-12-27 01:22:40,40.226,5
2017-12-27 01:25:30,40.226,5
2017-12-27 01:26:00,40.226,5
2017-12-27 01:26:10,40.244,5
2017-12-27 01:26:30,40.244,5
2017-12-27 01:27:00,40.244,5
2017-12-27 01:27:30,40.19,5
2017-12-27 01:27:40,40.19,5
2017-12-27 01:28:00,40.19,5
2017-12-27 01:28:20,40.172,5
2017-12-27 01:28:50,40.172,5
2017-12-27 01:29:10,40.118,5
2017-12-27 01:29:40,40.118,5
2017-12-27 01:29:50,40.118,5
2017-12-27 01:30:00,40.118,5
2017-12-27 01:30:10,40.118,5
2017-12-27 01:30:20,40.118,5
2017-12-27 01:30:40,40.118,5
2017-12-27 01:31:20,40.1,5
2017-12-27 01:31:30,40.1,5
2017-12-27 01:31:40,40.1,5
2017-12-27 01:32:00,40.1,5
2017-12-27 01:32:10,40.1,5
2017-12-27 01:32:20,40.064,5
2017-12-27 01:33:00,40.064,5
2017-12-27 01:33:30,40.1,5
2017-12-27 01:33:40,40.1,5
2017-12-27 01:33:50,40.1,5
2017-12-27 01:34:00,40.1,5
2017-12-27 01:34:40,40.118,5
2017-12-27 01:34:50,40.118,5
2017-12-27 01:35:10,40.118,5
2017-12-27 01:35:40,40.118,5
2017-12-27 01:36:40,40.082,5
2017-12-27 01:36:50,40.082,5
2017-12-27 01:37:20,40.064,5
2017-12-27 01:37:40,40.064,5
2017-12-27 01:39:10,40.046,5
2017-12-27 01:39:30,40.046,5
2017-12-27 01:39:41,40.046,5
2017-12-27 01:40:10,40.046,5
2017-12-27 01:40:20,40.046,5
2017-12-27 01:40:41,40.028,5
2017-12-27 01:41:01,40.028,5
2017-12-27 01:41:10,40.028,5
2017-12-27 01:41:21,40.028,5
2017-12-27 01:41:31,40.01,5
2017-12-27 01:42:01,40.01,5
2017-12-27 01:42:11,40.01,5
2017-12-27 01:42:21,40.01,5
2017-12-27 01:42:41,39.974,5
2017-12-27 01:42:51,39.974,5
2017-12-27 01:43:01,39.974,5
2017-12-27 01:43:11,39.974,5
2017-12-27 01:43:31,39.956,5
2017-12-27 01:43:41,39.956,5
2017-12-27 01:44:01,39.956,5
2017-12-27 01:44:11,39.956,5
2017-12-27 01:44:21,39.956,5
2017-12-27 01:44:41,39.956,5
2017-12-27 01:45:01,39.956,5
2017-12-27 01:45:11,39.956,5
2017-12-27 01:45:51,39.956,5
2017-12-27 01:46:11,39.956,5
2017-12-27 01:46:21,39.956,5
2017-12-27 01:46:31,39.956,5
2017-12-27 01:46:41,39.956,5
2017-12-27 01:46:51,39.956,5
2017-12-27 01:47:21,39.956,5
2017-12-27 01:47:51,39.974,5
2017-12-27 01:48:01,39.974,5
2017-12-27 01:48:51,39.956,5
2017-12-27 01:49:11,39.956,5
2017-12-27 01:49:31,39.956,5
2017-12-27 01:49:51,39.92,5
2017-12-27 01:50:01,39.92,5
2017-12-27 01:50:21,39.92,5
2017-12-27 01:50:31,39.92,5
2017-12-27 01:51:01,39.92,5
2017-12-27 01:51:31,39.92,5
2017-12-27 01:51:41,39.902,5
2017-12-27 01:52:01,39.902,5
2017-12-27 01:52:41,39.902,5
2017-12-27 01:52:51,39.902,5
2017-12-27 01:53:11,39.902,5
2017-12-27 01:53:21,39.902,5
2017-12-27 01:53:31,39.902,5
2017-12-27 01:53:51,39.884,5
2017-12-27 01:54:21,39.884,5
2017-12-27 01:54:51,39.848,5
2017-12-27 01:55:01,39.848,5
2017-12-27 01:55:11,39.848,5
2017-12-27 01:55:21,39.848,5
2017-12-27 01:55:31,39.848,5
2017-12-27 01:55:41,39.83,5
2017-12-27 01:56:01,39.83,5
2017-12-27 01:56:11,39.83,5
2017-12-27 01:56:51,39.848,5
2017-12-27 01:57:01,39.848,5
2017-12-27 01:57:11,39.848,5
2017-12-27 01:57:21,39.848,5
2017-12-27 01:57:31,39.848,5
2017-12-27 01:57:41,39.848,5
2017-12-27 01:57:51,39.812,5
2017-12-27 01:58:21,39.812,5
2017-12-27 01:59:31,39.776,5
2017-12-27 01:59:41,39.776,5
2017-12-27 02:00:11,39.758,5
2017-12-27 02:00:21,39.758,5
2017-12-27 02:00:41,39.758,5
2017-12-27 02:00:51,39.704,5
2017-12-27 02:01:01,39.704,5
2017-12-27 02:01:11,39.704,5
2017-12-27 02:01:21,39.704,5
2017-12-27 02:01:41,39.704,5
2017-12-27 02:01:51,39.704,5
2017-12-27 02:02:11,39.704,5
2017-12-27 02:02:21,39.704,5
2017-12-27 02:02:31,39.704,5
2017-12-27 02:02:51,39.686,5
2017-12-27 02:03:01,39.686,5
2017-12-27 02:03:11,39.686,5
2017-12-27 02:03:31,39.686,5
2017-12-27 02:04:01,39.632,5
2017-12-27 02:04:21,39.632,5
2017-12-27 02:04:41,39.632,5
2017-12-27 02:04:51,39.632,5
2017-12-27 02:05:01,39.668,5
2017-12-27 02:05:21,39.668,5
2017-12-27 02:05:41,39.668,5
2017-12-27 02:05:51,39.668,5
2017-12-27 02:06:31,39.668,5
2017-12-27 02:07:01,39.632,5
2017-12-27 02:07:11,39.632,5
2017-12-27 02:07:31,39.632,5
2017-12-27 02:07:41,39.632,5
2017-12-27 02:08:01,39.524,5
2017-12-27 02:08:11,39.524,5
2017-12-27 02:08:31,39.524,5
2017-12-27 02:08:41,39.524,5
2017-12-27 02:08:51,39.524,5
2017-12-27 02:09:11,39.452,5
2017-12-27 02:09:21,39.452,5
2017-12-27 02:09:51,39.452,5
2017-12-27 02:10:11,39.488,5
2017-12-27 02:10:31,39.488,5
2017-12-27 02:10:41,39.488,5
2017-12-27 02:11:41,39.488,5
2017-12-27 02:11:51,39.488,5
2017-12-27 02:12:11,39.506,5
2017-12-27 02:12:21,39.506,5
2017-12-27 02:12:41,39.506,5
2017-12-27 02:13:01,39.506,5
2017-12-27 02:13:21,39.416,5
2017-12-27 02:13:31,39.416,5
2017-12-27 02:14:11,39.416,5
2017-12-27 02:14:21,39.416,5
2017-12-27 02:14:52,39.416,5
2017-12-27 02:15:01,39.416,5
2017-12-27 02:15:21,39.452,5
2017-12-27 02:15:41,39.452,5
2017-12-27 02:16:01,39.452,5
2017-12-27 02:16:51,39.47,5
2017-12-27 02:17:02,39.47,5
2017-12-27 02:17:11,39.488,5
2017-12-27 02:17:22,39.488,5
2017-12-27 02:17:32,39.488,5
2017-12-27 02:17:42,39.488,5
2017-12-27 02:18:12,39.488,5
2017-12-27 02:18:21,39.488,5
2017-12-27 02:18:42,39.488,5
2017-12-27 02:18:52,39.488,5
2017-12-27 02:19:22,39.452,5
2017-12-27 02:19:52,39.452,5
2017-12-27 02:20:22,39.434,5
2017-12-27 02:20:32,39.434,5
2017-12-27 02:20:42,39.434,5
2017-12-27 02:21:02,39.434,5
2017-12-27 02:21:12,39.434,5
2017-12-27 02:21:22,39.398,5
2017-12-27 02:21:32,39.398,5
2017-12-27 02:21:42,39.398,5
2017-12-27 02:21:52,39.398,5
2017-12-27 02:22:02,39.398,5
2017-12-27 02:22:22,39.416,5
2017-12-27 02:22:32,39.416,5
2017-12-27 02:22:42,39.416,5
2017-12-27 02:22:52,39.416,5
2017-12-27 02:23:32,39.362,5
2017-12-27 02:23:42,39.362,5
2017-12-27 02:24:02,39.362,5
2017-12-27 02:24:22,39.344,5
2017-12-27 02:24:32,39.344,5
2017-12-27 02:24:42,39.344,5
2017-12-27 02:24:52,39.344,5
2017-12-27 02:25:22,39.308,5
2017-12-27 02:25:52,39.308,5
2017-12-27 02:26:12,39.308,5
2017-12-27 02:26:22,39.344,5
2017-12-27 02:26:32,39.344,5
2017-12-27 02:26:52,39.344,5
2017-12-27 02:27:02,39.344,5
2017-12-27 02:27:12,39.344,5
2017-12-27 02:27:22,39.344,5
2017-12-27 02:27:32,39.344,5
2017-12-27 02:27:42,39.344,5
2017-12-27 02:27:52,39.344,5
2017-12-27 02:28:02,39.344,5
2017-12-27 02:28:12,39.344,5
2017-12-27 02:28:22,39.344,5
2017-12-27 02:28:32,39.344,5
2017-12-27 02:28:42,39.344,5
2017-12-27 02:29:12,39.344,5
2017-12-27 02:29:22,39.344,5
2017-12-27 02:29:32,39.38,5
2017-12-27 02:29:42,39.38,5
2017-12-27 02:30:02,39.38,5
2017-12-27 02:30:22,39.38,5
2017-12-27 02:30:42,39.38,5
2017-12-27 02:31:22,39.38,5
2017-12-27 02:31:32,39.398,5
2017-12-27 02:31:42,39.398,5
2017-12-27 02:32:12,39.398,5
2017-12-27 02:32:22,39.398,5
2017-12-27 02:32:32,39.398,5
2017-12-27 02:32:42,39.398,5
2017-12-27 02:32:52,39.398,5
2017-12-27 02:33:02,39.398,5
2017-12-27 02:33:22,39.398,5
2017-12-27 02:33:32,39.362,5
2017-12-27 02:33:42,39.362,5
2017-12-27 02:33:52,39.362,5
2017-12-27 02:34:02,39.362,5
2017-12-27 02:35:02,39.344,5
2017-12-27 02:35:22,39.344,5
2017-12-27 02:35:32,39.362,5
2017-12-27 02:35:42,39.362,5
2017-12-27 02:36:02,39.362,5
2017-12-27 02:36:22,39.362,5
2017-12-27 02:36:32,39.344,5
2017-12-27 02:36:42,39.344,5
2017-12-27 02:37:02,39.344,5
2017-12-27 02:37:32,39.344,5
2017-12-27 02:37:42,39.344,5
2017-12-27 02:38:02,39.344,5
2017-12-27 02:38:12,39.344,5
2017-12-27 02:38:22,39.344,5
2017-12-27 02:38:32,39.344,5
2017-12-27 02:38:52,39.308,5
2017-12-27 02:39:02,39.308,5
2017-12-27 02:39:12,39.308,5
2017-12-27 02:39:42,39.29,5
2017-12-27 02:39:52,39.29,5
2017-12-27 02:40:12,39.29,5
2017-12-27 02:40:32,39.29,5
2017-12-27 02:40:42,39.29,5
2017-12-27 02:40:52,39.29,5
2017-12-27 02:41:02,39.29,5
2017-12-27 02:41:32,39.29,5
2017-12-27 02:41:42,39.254,5
2017-12-27 02:42:12,39.254,5
2017-12-27 02:42:22,39.254,5
2017-12-27 02:42:42,39.272,5
2017-12-27 02:42:52,39.272,5
2017-12-27 02:43:12,39.272,5
2017-12-27 02:43:22,39.272,5
2017-12-27 02:43:42,39.272,5
2017-12-27 02:44:22,39.272,5
2017-12-27 02:44:42,39.2,5
2017-12-27 02:45:02,39.2,5
2017-12-27 02:45:12,39.2,5
2017-12-27 02:45:22,39.2,5
2017-12-27 02:45:42,39.2,5
2017-12-27 02:45:52,39.2,5
2017-12-27 02:46:22,39.2,5
2017-12-27 02:47:12,39.2,5
2017-12-27 02:47:42,39.2,5
2017-12-27 02:47:52,39.2,5
2017-12-27 02:48:02,39.2,5
2017-12-27 02:49:02,39.2,5
2017-12-27 02:49:12,39.2,5
2017-12-27 02:49:22,39.2,5
2017-12-27 02:49:32,39.2,5
2017-12-27 02:50:02,39.2,5
2017-12-27 02:50:22,39.2,5
2017-12-27 02:50:32,39.2,5
2017-12-27 02:50:42,39.2,5
2017-12-27 02:50:52,39.2,5
2017-12-27 02:51:02,39.2,5
2017-12-27 02:51:22,39.2,5
2017-12-27 02:51:42,39.2,5
2017-12-27 02:51:53,39.2,5
2017-12-27 02:52:23,39.2,5
2017-12-27 02:53:12,39.182,5
2017-12-27 02:53:23,39.182,5
2017-12-27 02:53:33,39.182,5
2017-12-27 02:53:53,39.182,5
2017-12-27 02:54:23,39.164,5
2017-12-27 02:54:33,39.164,5
2017-12-27 02:54:42,39.164,5
2017-12-27 02:54:53,39.164,5
2017-12-27 02:55:13,39.182,5
2017-12-27 02:55:23,39.182,5
2017-12-27 02:55:33,39.182,5
2017-12-27 02:55:43,39.182,5
2017-12-27 02:55:53,39.182,5
2017-12-27 02:56:03,39.164,5
2017-12-27 02:56:23,39.164,5
2017-12-27 02:56:43,39.164,5
2017-12-27 02:57:03,39.164,5
2017-12-27 02:57:13,39.164,5
2017-12-27 02:57:33,39.164,5
2017-12-27 02:57:43,39.164,5
2017-12-27 02:57:53,39.164,5
2017-12-27 02:58:13,39.146,5
2017-12-27 02:58:33,39.146,5
2017-12-27 02:58:53,39.146,5
2017-12-27 02:59:03,39.092,5
2017-12-27 02:59:13,39.092,5
2017-12-27 02:59:33,39.092,5
2017-12-27 02:59:43,39.092,5
2017-12-27 02:59:53,39.092,5
2017-12-27 03:00:13,39.092,5
2017-12-27 03:00:33,39.092,5
2017-12-27 03:00:43,39.092,5
2017-12-27 03:00:53,39.092,5
2017-12-27 03:01:13,39.092,5
2017-12-27 03:01:33,39.092,5
2017-12-27 03:01:43,39.092,5
2017-12-27 03:01:53,39.092,5
2017-12-27 03:02:03,39.092,5
2017-12-27 03:02:43,39.092,5
2017-12-27 03:02:53,39.092,5
2017-12-27 03:03:03,39.092,5
2017-12-27 03:03:43,39.128,5
2017-12-27 03:04:03,39.128,5
2017-12-27 03:04:33,39.092,5
2017-12-27 03:05:03,39.092,5
2017-12-27 03:05:43,39.092,5
2017-12-27 03:05:53,39.092,5
2017-12-27 03:06:03,39.092,5
2017-12-27 03:06:23,39.074,5
2017-12-27 03:06:43,39.074,5
2017-12-27 03:06:53,39.074,5
2017-12-27 03:07:03,39.074,5
2017-12-27 03:07:13,39.038,5
2017-12-27 03:07:23,39.038,5
2017-12-27 03:07:33,39.038,5
2017-12-27 03:07:43,39.038,5
2017-12-27 03:07:53,39.038,5
2017-12-27 03:08:13,39.02,5
2017-12-27 03:08:23,39.02,5
2017-12-27 03:08:43,39.02,5
2017-12-27 03:08:53,39.02,5
2017-12-27 03:09:13,39.02,5
2017-12-27 03:09:23,39.02,5
2017-12-27 03:09:43,39.02,5
2017-12-27 03:09:53,39.02,5
2017-12-27 03:10:03,39.02,5
2017-12-27 03:10:13,39.02,5
2017-12-27 03:10:33,38.984,5
2017-12-27 03:10:43,38.984,5
2017-12-27 03:10:53,38.984,5
2017-12-27 03:11:13,38.984,5
2017-12-27 03:11:33,38.948,5
2017-12-27 03:12:23,38.93,5
2017-12-27 03:13:03,38.93,5
2017-12-27 03:13:23,38.912,5
2017-12-27 03:13:53,38.912,5
2017-12-27 03:14:03,38.912,5
2017-12-27 03:14:33,38.912,5
2017-12-27 03:14:43,38.912,5
