"pH, x; Upper Limit, x; Lower Limit, x; FC, x; Upper Limit (1), x; Lower Limit (1), x","pH, y","Upper Limit, y","Lower Limit, y","FC, y","Upper Limit (1), y","Lower Limit (1), y"
2017-12-11 00:50:42,7.5,7.6,7.2,69993.69,3,1
2017-12-11 00:50:52,7.5,7.6,7.2,69752.64,3,1
2017-12-11 00:55:03,7.5,7.6,7.2,66251.27,3,1
2017-12-11 00:55:14,7.5,7.6,7.2,65795.73,3,1
2017-12-11 00:55:24,7.5,7.6,7.2,65747.11,3,1
2017-12-11 00:55:35,7.5,7.6,7.2,65423.89,3,1
2017-12-11 00:55:45,7.5,7.6,7.2,65552.99,3,1
2017-12-11 00:55:56,7.5,7.6,7.2,65860.62,3,1
2017-12-11 01:00:07,7.5,7.6,7.2,68038.07,3,1
2017-12-11 01:00:17,7.5,7.6,7.2,67553.60,3,1
2017-12-11 01:00:28,7.5,7.6,7.2,67354.14,3,1
2017-12-11 01:00:38,7.5,7.6,7.2,67089.11,3,1
2017-12-11 01:00:49,7.5,7.6,7.2,67023.02,3,1
2017-12-11 01:00:59,7.5,7.6,7.2,67870.62,3,1
2017-12-11 01:05:10,7.5,7.6,7.2,69701.09,3,1
2017-12-11 01:05:20,7.5,7.6,7.2,69170.69,3,1
2017-12-11 01:05:31,7.5,7.6,7.2,68847.59,3,1
2017-12-11 01:05:41,7.5,7.6,7.2,68813.67,3,1
2017-12-11 01:05:52,7.5,7.6,7.2,69017.45,3,1
2017-12-11 01:10:02,7.5,7.6,7.2,69290.10,3,1
2017-12-11 01:10:13,7.5,7.6,7.2,68915.49,3,1
2017-12-11 01:10:23,7.5,7.6,7.2,68949.46,3,1
2017-12-11 01:10:34,7.5,7.6,7.2,68949.46,3,1
2017-12-11 01:10:44,7.5,7.6,7.2,69187.73,3,1
2017-12-11 01:10:55,7.5,7.6,7.2,69204.78,3,1
2017-12-11 01:15:06,7.5,7.6,7.2,68762.82,3,1
2017-12-11 01:15:16,7.5,7.6,7.2,68728.94,3,1
2017-12-11 01:15:27,7.5,7.6,7.2,68458.50,3,1
2017-12-11 01:15:37,7.5,7.6,7.2,68256.37,3,1
2017-12-11 01:15:48,7.5,7.6,7.2,68239.55,3,1
2017-12-11 01:15:58,7.5,7.6,7.2,68391.06,3,1
2017-12-11 01:20:09,7.5,7.6,7.2,69976.44,3,1
2017-12-11 01:20:20,7.5,7.6,7.2,69170.69,3,1
2017-12-11 01:20:30,7.5,7.6,7.2,69000.45,3,1
2017-12-11 01:20:41,7.5,7.6,7.2,68695.08,3,1
2017-12-11 01:20:51,7.5,7.6,7.2,68678.15,3,1
2017-12-11 01:25:02,7.5,7.6,7.2,66973.49,3,1
2017-12-11 01:25:13,7.5,7.6,7.2,66578.58,3,1
2017-12-11 01:25:23,7.5,7.6,7.2,66759.29,3,1
2017-12-11 01:25:34,7.5,7.6,7.2,66907.51,3,1
2017-12-11 01:25:44,7.5,7.6,7.2,67271.21,3,1
2017-12-11 01:25:55,7.5,7.6,7.2,67787.05,3,1
2017-12-11 01:30:05,7.5,7.6,7.2,68071.61,3,1
2017-12-11 01:30:16,7.5,7.6,7.2,67887.35,3,1
2017-12-11 01:30:26,7.5,7.6,7.2,68323.68,3,1
2017-12-11 01:30:37,7.5,7.6,7.2,68424.77,3,1
2017-12-11 01:30:47,7.5,7.6,7.2,68105.16,3,1
2017-12-11 01:30:58,7.5,7.6,7.2,68458.50,3,1
2017-12-11 01:35:08,7.5,7.6,7.2,66594.99,3,1
2017-12-11 01:35:19,7.5,7.6,7.2,66907.51,3,1
2017-12-11 01:35:29,7.5,7.6,7.2,67820.46,3,1
2017-12-11 01:35:40,7.5,7.6,7.2,67803.75,3,1
2017-12-11 01:35:50,7.5,7.6,7.2,67971.04,3,1
2017-12-11 01:36:01,7.5,7.6,7.2,68071.61,3,1
2017-12-11 01:40:01,7.5,7.6,7.2,64798.16,3,1
2017-12-11 01:40:12,7.5,7.6,7.2,65198.58,3,1
2017-12-11 01:40:22,7.5,7.6,7.2,65440.01,3,1
2017-12-11 01:40:33,7.5,7.6,7.2,65391.65,3,1
2017-12-11 01:40:43,7.5,7.6,7.2,65134.34,3,1
2017-12-11 01:40:54,7.5,7.6,7.2,65086.21,3,1
2017-12-11 01:45:05,7.5,7.6,7.2,66709.96,3,1
2017-12-11 01:45:15,7.5,7.6,7.2,66578.58,3,1
2017-12-11 01:45:26,7.5,7.6,7.2,66545.77,3,1
2017-12-11 01:45:36,7.5,7.6,7.2,66349.29,3,1
2017-12-11 01:45:47,7.5,7.6,7.2,66186.00,3,1
2017-12-11 01:45:57,7.5,7.6,7.2,66137.09,3,1
2017-12-11 01:50:08,7.5,7.6,7.2,66071.93,3,1
2017-12-11 01:50:19,7.5,7.6,7.2,66891.02,3,1
2017-12-11 01:50:29,7.5,7.6,7.2,66989.99,3,1
2017-12-11 01:50:40,7.5,7.6,7.2,67437.18,3,1
2017-12-11 01:50:50,7.5,7.6,7.2,67503.68,3,1
2017-12-11 01:51:01,7.5,7.6,7.2,67271.21,3,1
2017-12-11 01:55:01,7.5,7.6,7.2,64734.33,3,1
2017-12-11 01:55:12,7.5,7.6,7.2,64814.13,3,1
2017-12-11 01:55:22,7.5,7.6,7.2,64926.03,3,1
2017-12-11 01:55:32,7.5,7.6,7.2,64910.03,3,1
2017-12-11 01:55:43,7.5,7.6,7.2,64958.03,3,1
2017-12-11 01:55:53,7.5,7.6,7.2,65214.64,3,1
2017-12-11 02:00:04,7.5,7.6,7.2,66218.62,3,1
2017-12-11 02:00:15,7.5,7.6,7.2,66414.72,3,1
2017-12-11 02:00:25,7.5,7.6,7.2,66382.00,3,1
2017-12-11 02:00:36,7.5,7.6,7.2,65990.58,3,1
2017-12-11 02:00:46,7.5,7.6,7.2,65909.32,3,1
2017-12-11 02:00:56,7.5,7.6,7.2,66382.00,3,1
2017-12-11 02:05:07,7.5,7.6,7.2,67254.63,3,1
2017-12-11 02:05:18,7.5,7.6,7.2,67570.25,3,1
2017-12-11 02:05:28,7.5,7.6,7.2,67403.95,3,1
2017-12-11 02:05:39,7.5,7.6,7.2,67320.95,3,1
2017-12-11 02:05:49,7.5,7.6,7.2,67653.55,3,1
2017-12-11 02:06:00,7.5,7.6,7.2,67171.82,3,1
2017-12-11 02:10:11,7.5,7.6,7.2,65262.87,3,1
2017-12-11 02:10:21,7.5,7.6,7.2,65086.21,3,1
2017-12-11 02:10:32,7.5,7.6,7.2,65022.09,3,1
2017-12-11 02:10:42,7.5,7.6,7.2,65022.09,3,1
2017-12-11 02:10:53,7.5,7.6,7.2,65230.72,3,1
2017-12-11 02:15:04,7.5,7.6,7.2,64814.13,3,1
2017-12-11 02:15:14,7.5,7.6,7.2,65134.34,3,1
2017-12-11 02:15:25,7.5,7.6,7.2,65391.65,3,1
2017-12-11 02:15:46,7.5,7.6,7.2,65262.87,3,1
2017-12-11 02:15:56,7.5,7.6,7.2,65166.45,3,1
2017-12-11 02:20:07,7.5,7.6,7.2,68088.38,3,1
2017-12-11 02:20:17,7.5,7.6,7.2,67653.55,3,1
2017-12-11 02:20:28,7.5,7.6,7.2,67354.14,3,1
2017-12-11 02:20:38,7.5,7.6,7.2,67320.95,3,1
2017-12-11 02:20:49,7.5,7.6,7.2,67056.05,3,1
2017-12-11 02:20:59,7.5,7.6,7.2,66660.66,3,1
2017-12-11 02:25:10,7.5,7.6,7.2,64670.55,3,1
2017-12-11 02:25:21,7.5,7.6,7.2,65054.14,3,1
2017-12-11 02:25:31,7.5,7.6,7.2,65070.18,3,1
2017-12-11 02:25:41,7.5,7.6,7.2,64926.03,3,1
2017-12-11 02:25:52,7.5,7.6,7.2,64910.03,3,1
2017-12-11 02:30:03,7.5,7.6,7.2,63376.93,3,1
2017-12-11 02:30:13,7.5,7.6,7.2,63096.45,3,1
2017-12-11 02:30:24,7.5,7.6,7.2,62972.19,3,1
2017-12-11 02:30:34,7.5,7.6,7.2,62925.65,3,1
2017-12-11 02:30:45,7.5,7.6,7.2,62817.21,3,1
2017-12-11 02:30:55,7.5,7.6,7.2,62539.20,3,1
2017-12-11 02:35:06,7.5,7.6,7.2,65327.23,3,1
2017-12-11 02:35:17,7.5,7.6,7.2,64958.03,3,1
2017-12-11 02:35:27,7.5,7.6,7.2,65198.58,3,1
2017-12-11 02:35:38,7.5,7.6,7.2,65504.54,3,1
2017-12-11 02:35:48,7.5,7.6,7.2,65070.18,3,1
2017-12-11 02:35:59,7.5,7.6,7.2,64958.03,3,1
2017-12-11 02:40:10,7.5,7.6,7.2,65295.04,3,1
2017-12-11 02:40:20,7.5,7.6,7.2,65375.54,3,1
2017-12-11 02:40:31,7.5,7.6,7.2,65456.14,3,1
2017-12-11 02:40:41,7.5,7.6,7.2,65893.08,3,1
2017-12-11 02:40:52,7.5,7.6,7.2,66463.84,3,1
2017-12-11 02:45:03,7.5,7.6,7.2,63925.89,3,1
2017-12-11 02:45:13,7.5,7.6,7.2,63957.40,3,1
2017-12-11 02:45:24,7.5,7.6,7.2,63973.17,3,1
2017-12-11 02:45:34,7.5,7.6,7.2,63988.93,3,1
2017-12-11 02:45:44,7.5,7.6,7.2,64273.38,3,1
2017-12-11 02:45:55,7.5,7.6,7.2,64305.07,3,1
2017-12-11 02:50:06,7.5,7.6,7.2,63611.62,3,1
2017-12-11 02:50:16,7.5,7.6,7.2,63533.29,3,1
2017-12-11 02:50:27,7.5,7.6,7.2,63439.43,3,1
2017-12-11 02:50:37,7.5,7.6,7.2,63784.28,3,1
2017-12-11 02:50:47,7.5,7.6,7.2,64020.47,3,1
2017-12-11 02:50:58,7.5,7.6,7.2,63847.18,3,1
2017-12-11 02:55:09,7.5,7.6,7.2,64894.04,3,1
2017-12-11 02:55:19,7.5,7.6,7.2,64798.16,3,1
2017-12-11 02:55:30,7.5,7.6,7.2,64575.01,3,1
2017-12-11 02:55:40,7.5,7.6,7.2,64766.24,3,1
2017-12-11 02:55:51,7.5,7.6,7.2,64862.06,3,1
2017-12-11 03:00:02,7.5,7.6,7.2,64020.47,3,1
2017-12-11 03:00:12,7.5,7.6,7.2,64099.40,3,1
2017-12-11 03:00:23,7.5,7.6,7.2,64289.22,3,1
2017-12-11 03:00:33,7.5,7.6,7.2,64194.24,3,1
2017-12-11 03:00:44,7.5,7.6,7.2,64178.43,3,1
2017-12-11 03:00:54,7.5,7.6,7.2,64178.43,3,1
2017-12-11 03:05:05,7.5,7.6,7.2,64782.20,3,1
2017-12-11 03:05:16,7.5,7.6,7.2,64878.05,3,1
2017-12-11 03:05:26,7.5,7.6,7.2,65311.13,3,1
2017-12-11 03:05:37,7.5,7.6,7.2,65536.83,3,1
2017-12-11 03:05:47,7.5,7.6,7.2,65747.11,3,1
2017-12-11 03:05:58,7.5,7.6,7.2,66071.93,3,1
2017-12-11 03:10:09,7.5,7.6,7.2,65909.32,3,1
2017-12-11 03:10:19,7.5,7.6,7.2,65893.08,3,1
2017-12-11 03:10:29,7.5,7.6,7.2,66202.31,3,1
2017-12-11 03:10:40,7.5,7.6,7.2,66283.93,3,1
2017-12-11 03:10:50,7.5,7.6,7.2,66234.94,3,1
2017-12-11 03:11:01,7.5,7.6,7.2,66382.00,3,1
2017-12-11 03:15:01,7.5,7.6,7.2,65278.96,3,1
2017-12-11 03:15:12,7.5,7.6,7.2,65423.89,3,1
2017-12-11 03:15:22,7.5,7.6,7.2,65423.89,3,1
2017-12-11 03:15:32,7.5,7.6,7.2,65747.11,3,1
2017-12-11 03:15:43,7.5,7.6,7.2,65730.91,3,1
2017-12-11 03:15:53,7.5,7.6,7.2,65795.73,3,1
2017-12-11 03:20:04,7.5,7.6,7.2,64416.08,3,1
2017-12-11 03:20:15,7.5,7.6,7.2,65230.72,3,1
2017-12-11 03:20:25,7.5,7.6,7.2,65198.58,3,1
2017-12-11 03:20:36,7.5,7.6,7.2,65198.58,3,1
2017-12-11 03:20:46,7.5,7.6,7.2,65278.96,3,1
2017-12-11 03:20:57,7.5,7.6,7.2,65666.16,3,1
2017-12-11 03:25:08,7.5,7.6,7.2,65990.58,3,1
2017-12-11 03:25:18,7.5,7.6,7.2,66120.79,3,1
2017-12-11 03:25:29,7.5,7.6,7.2,65990.58,3,1
2017-12-11 03:25:39,7.5,7.6,7.2,65876.85,3,1
2017-12-11 03:25:50,7.5,7.6,7.2,65633.80,3,1
2017-12-11 03:26:00,7.5,7.6,7.2,65407.77,3,1
2017-12-11 03:30:11,7.5,7.6,7.2,65262.87,3,1
2017-12-11 03:30:22,7.5,7.6,7.2,65134.34,3,1
2017-12-11 03:30:32,7.5,7.6,7.2,64974.04,3,1
2017-12-11 03:30:43,7.5,7.6,7.2,65102.25,3,1
2017-12-11 03:30:53,7.5,7.6,7.2,64910.03,3,1
2017-12-11 03:35:04,7.5,7.6,7.2,63501.99,3,1
2017-12-11 03:35:15,7.5,7.6,7.2,63361.32,3,1
2017-12-11 03:35:25,7.5,7.6,7.2,63049.82,3,1
2017-12-11 03:35:35,7.5,7.6,7.2,62755.32,3,1
2017-12-11 03:35:46,7.5,7.6,7.2,62801.73,3,1
2017-12-11 03:35:56,7.5,7.6,7.2,63330.10,3,1
2017-12-11 03:40:07,7.5,7.6,7.2,65262.87,3,1
2017-12-11 03:40:18,7.5,7.6,7.2,65925.56,3,1
2017-12-11 03:40:28,7.5,7.6,7.2,66218.62,3,1
2017-12-11 03:40:39,7.5,7.6,7.2,66463.84,3,1
2017-12-11 03:40:49,7.5,7.6,7.2,66529.38,3,1
2017-12-11 03:40:59,7.5,7.6,7.2,66907.51,3,1
2017-12-11 03:45:10,7.5,7.6,7.2,64654.62,3,1
2017-12-11 03:45:21,7.5,7.6,7.2,65150.40,3,1
2017-12-11 03:45:31,7.5,7.6,7.2,65456.14,3,1
2017-12-11 03:45:42,7.5,7.6,7.2,65311.13,3,1
2017-12-11 03:45:52,7.5,7.6,7.2,64894.04,3,1
2017-12-11 03:50:03,7.5,7.6,7.2,65230.72,3,1
2017-12-11 03:50:14,7.5,7.6,7.2,65150.40,3,1
2017-12-11 03:50:24,7.5,7.6,7.2,65134.34,3,1
2017-12-11 03:50:35,7.5,7.6,7.2,65038.12,3,1
2017-12-11 03:50:45,7.5,7.6,7.2,65022.09,3,1
2017-12-11 03:50:56,7.5,7.6,7.2,64670.55,3,1
2017-12-11 03:55:07,7.5,7.6,7.2,65262.87,3,1
2017-12-11 03:55:17,7.5,7.6,7.2,65246.79,3,1
2017-12-11 03:55:28,7.5,7.6,7.2,65134.34,3,1
2017-12-11 03:55:38,7.5,7.6,7.2,65070.18,3,1
2017-12-11 03:55:49,7.5,7.6,7.2,65230.72,3,1
2017-12-11 03:55:59,7.5,7.6,7.2,65958.06,3,1
2017-12-11 04:00:10,7.5,7.6,7.2,65391.65,3,1
2017-12-11 04:00:21,7.5,7.6,7.2,65278.96,3,1
2017-12-11 04:00:31,7.5,7.6,7.2,65327.23,3,1
2017-12-11 04:00:42,7.5,7.6,7.2,65343.33,3,1
2017-12-11 04:00:52,7.5,7.6,7.2,65795.73,3,1
2017-12-11 04:05:03,7.5,7.6,7.2,63674.35,3,1
2017-12-11 04:05:13,7.5,7.6,7.2,63737.14,3,1
2017-12-11 04:05:24,7.5,7.6,7.2,63721.44,3,1
2017-12-11 04:05:34,7.5,7.6,7.2,63847.18,3,1
2017-12-11 04:05:45,7.5,7.6,7.2,63548.95,3,1
2017-12-11 04:05:55,7.5,7.6,7.2,63267.71,3,1
2017-12-11 04:10:06,7.5,7.6,7.2,64575.01,3,1
2017-12-11 04:10:16,7.5,7.6,7.2,64814.13,3,1
2017-12-11 04:10:27,7.5,7.6,7.2,64862.06,3,1
2017-12-11 04:10:37,7.5,7.6,7.2,64734.33,3,1
2017-12-11 04:10:48,7.5,7.6,7.2,64814.13,3,1
2017-12-11 04:10:58,7.5,7.6,7.2,64798.16,3,1
2017-12-11 04:15:09,7.5,7.6,7.2,64638.69,3,1
2017-12-11 04:15:20,7.5,7.6,7.2,64830.11,3,1
2017-12-11 04:15:30,7.5,7.6,7.2,64782.20,3,1
2017-12-11 04:15:41,7.5,7.6,7.2,64368.48,3,1
2017-12-11 04:15:51,7.5,7.6,7.2,63878.65,3,1
2017-12-11 04:20:02,7.5,7.6,7.2,64036.25,3,1
2017-12-11 04:20:13,7.5,7.6,7.2,63800.00,3,1
2017-12-11 04:20:23,7.5,7.6,7.2,63611.62,3,1
2017-12-11 04:20:34,7.5,7.6,7.2,63423.80,3,1
2017-12-11 04:20:44,7.5,7.6,7.2,63376.93,3,1
2017-12-11 04:20:55,7.5,7.6,7.2,63595.95,3,1
2017-12-11 04:25:05,7.5,7.6,7.2,64862.06,3,1
2017-12-11 04:25:16,7.5,7.6,7.2,64336.77,3,1
2017-12-11 04:25:26,7.5,7.6,7.2,64463.72,3,1
2017-12-11 04:25:37,7.5,7.6,7.2,64400.21,3,1
2017-12-11 04:25:47,7.5,7.6,7.2,64495.50,3,1
2017-12-11 04:25:58,7.5,7.6,7.2,64320.91,3,1
2017-12-11 04:30:09,7.5,7.6,7.2,61212.75,3,1
2017-12-11 04:30:19,7.5,7.6,7.2,60791.86,3,1
2017-12-11 04:30:29,7.5,7.6,7.2,60597.43,3,1
2017-12-11 04:30:40,7.5,7.6,7.2,60612.36,3,1
2017-12-11 04:30:50,7.5,7.6,7.2,60806.84,3,1
2017-12-11 04:31:01,7.5,7.6,7.2,61575.83,3,1
2017-12-11 04:35:01,7.5,7.6,7.2,64020.47,3,1
2017-12-11 04:35:12,7.5,7.6,7.2,63878.65,3,1
2017-12-11 04:35:22,7.5,7.6,7.2,63564.61,3,1
2017-12-11 04:35:33,7.5,7.6,7.2,63517.64,3,1
2017-12-11 04:35:43,7.5,7.6,7.2,63455.07,3,1
2017-12-11 04:35:54,7.5,7.6,7.2,63205.38,3,1
2017-12-11 04:40:05,7.5,7.6,7.2,64067.82,3,1
2017-12-11 04:40:15,7.5,7.6,7.2,63784.28,3,1
2017-12-11 04:40:26,7.5,7.6,7.2,63910.14,3,1
2017-12-11 04:40:36,7.5,7.6,7.2,64115.20,3,1
2017-12-11 04:40:47,7.5,7.6,7.2,64083.61,3,1
2017-12-11 04:40:57,7.5,7.6,7.2,64115.20,3,1
2017-12-11 04:45:08,7.5,7.6,7.2,64178.43,3,1
2017-12-11 04:45:19,7.5,7.6,7.2,64194.24,3,1
2017-12-11 04:45:29,7.5,7.6,7.2,64368.48,3,1
2017-12-11 04:45:40,7.5,7.6,7.2,64210.06,3,1
2017-12-11 04:45:50,7.5,7.6,7.2,64352.62,3,1
2017-12-11 04:46:01,7.5,7.6,7.2,64495.50,3,1
2017-12-11 04:50:11,7.5,7.6,7.2,60821.83,3,1
2017-12-11 04:50:22,7.5,7.6,7.2,61288.21,3,1
2017-12-11 04:50:32,7.5,7.6,7.2,61682.13,3,1
2017-12-11 04:50:43,7.5,7.6,7.2,61500.01,3,1
2017-12-11 04:50:53,7.5,7.6,7.2,61545.49,3,1
2017-12-11 04:55:04,7.5,7.6,7.2,63501.99,3,1
2017-12-11 04:55:14,7.5,7.6,7.2,63408.17,3,1
2017-12-11 04:55:25,7.5,7.6,7.2,63330.10,3,1
2017-12-11 04:55:35,7.5,7.6,7.2,63330.10,3,1
2017-12-11 04:55:46,7.5,7.6,7.2,63595.95,3,1
2017-12-11 04:55:56,7.5,7.6,7.2,63815.72,3,1
2017-12-11 05:00:07,7.5,7.6,7.2,62739.86,3,1
2017-12-11 05:00:18,7.5,7.6,7.2,62585.45,3,1
2017-12-11 05:00:28,7.5,7.6,7.2,62185.76,3,1
2017-12-11 05:00:39,7.5,7.6,7.2,61849.55,3,1
2017-12-11 05:00:49,7.5,7.6,7.2,61636.55,3,1
2017-12-11 05:00:59,7.5,7.6,7.2,61545.49,3,1
2017-12-11 05:05:11,7.5,7.6,7.2,63595.95,3,1
2017-12-11 05:05:21,7.5,7.6,7.2,63768.56,3,1
2017-12-11 05:05:32,7.5,7.6,7.2,63831.45,3,1
2017-12-11 05:05:42,7.5,7.6,7.2,63847.18,3,1
2017-12-11 05:05:52,7.5,7.6,7.2,63878.65,3,1
2017-12-11 05:10:04,7.5,7.6,7.2,64162.61,3,1
2017-12-11 05:10:14,7.5,7.6,7.2,64020.47,3,1
2017-12-11 05:10:24,7.5,7.6,7.2,64052.03,3,1
2017-12-11 05:10:35,7.5,7.6,7.2,63941.65,3,1
2017-12-11 05:10:45,7.5,7.6,7.2,63894.39,3,1
2017-12-11 05:10:56,7.5,7.6,7.2,63564.61,3,1
2017-12-11 05:15:07,7.5,7.6,7.2,62925.65,3,1
2017-12-11 05:15:17,7.5,7.6,7.2,62941.16,3,1
2017-12-11 05:15:27,7.5,7.6,7.2,62848.17,3,1
2017-12-11 05:15:38,7.5,7.6,7.2,63096.45,3,1
2017-12-11 05:15:48,7.5,7.6,7.2,62832.69,3,1
2017-12-11 05:15:59,7.5,7.6,7.2,62941.16,3,1
2017-12-11 05:20:10,7.5,7.6,7.2,62124.50,3,1
2017-12-11 05:20:20,7.5,7.6,7.2,61849.55,3,1
2017-12-11 05:20:31,7.5,7.6,7.2,61788.62,3,1
2017-12-11 05:20:41,7.5,7.6,7.2,61849.55,3,1
2017-12-11 05:20:51,7.5,7.6,7.2,61803.85,3,1
2017-12-11 05:25:02,7.5,7.6,7.2,62801.73,3,1
2017-12-11 05:25:13,7.5,7.6,7.2,63143.11,3,1
2017-12-11 05:25:23,7.5,7.6,7.2,63267.71,3,1
2017-12-11 05:25:34,7.5,7.6,7.2,63252.12,3,1
2017-12-11 05:25:44,7.5,7.6,7.2,63298.90,3,1
2017-12-11 05:25:55,7.5,7.6,7.2,63517.64,3,1
2017-12-11 05:30:06,7.5,7.6,7.2,63252.12,3,1
2017-12-11 05:30:16,7.5,7.6,7.2,62817.21,3,1
2017-12-11 05:30:27,7.5,7.6,7.2,62678.05,3,1
2017-12-11 05:30:37,7.5,7.6,7.2,62647.17,3,1
2017-12-11 05:30:48,7.5,7.6,7.2,62400.66,3,1
2017-12-11 05:30:58,7.5,7.6,7.2,62678.05,3,1
2017-12-11 05:35:09,7.5,7.6,7.2,62247.08,3,1
2017-12-11 05:35:20,7.5,7.6,7.2,62323.82,3,1
2017-12-11 05:35:30,7.5,7.6,7.2,62369.91,3,1
2017-12-11 05:35:41,7.5,7.6,7.2,62109.19,3,1
2017-12-11 05:35:51,7.5,7.6,7.2,62063.29,3,1
2017-12-11 05:40:02,7.5,7.6,7.2,62554.61,3,1
2017-12-11 05:40:13,7.5,7.6,7.2,62508.39,3,1
2017-12-11 05:40:23,7.5,7.6,7.2,62446.80,3,1
2017-12-11 05:40:33,7.5,7.6,7.2,62201.08,3,1
2017-12-11 05:40:44,7.5,7.6,7.2,62539.20,3,1
2017-12-11 05:40:54,7.5,7.6,7.2,62600.87,3,1
2017-12-11 05:45:05,7.5,7.6,7.2,62155.12,3,1
2017-12-11 05:45:16,7.5,7.6,7.2,62139.81,3,1
2017-12-11 05:45:26,7.5,7.6,7.2,62231.75,3,1
2017-12-11 05:45:37,7.5,7.6,7.2,62032.71,3,1
2017-12-11 05:45:47,7.5,7.6,7.2,61941.07,3,1
2017-12-11 05:45:58,7.5,7.6,7.2,61925.80,3,1
2017-12-11 05:50:08,7.5,7.6,7.2,63034.29,3,1
2017-12-11 05:50:19,7.5,7.6,7.2,62956.67,3,1
2017-12-11 05:50:29,7.5,7.6,7.2,62446.80,3,1
2017-12-11 05:50:40,7.5,7.6,7.2,62017.43,3,1
2017-12-11 05:50:50,7.5,7.6,7.2,61484.86,3,1
2017-12-11 05:51:01,7.5,7.6,7.2,61956.33,3,1
2017-12-11 05:55:11,7.5,7.6,7.2,60299.52,3,1
2017-12-11 05:55:22,7.5,7.6,7.2,60180.77,3,1
2017-12-11 05:55:32,7.5,7.6,7.2,60881.80,3,1
2017-12-11 05:55:43,7.5,7.6,7.2,61167.51,3,1
2017-12-11 05:55:53,7.5,7.6,7.2,60731.97,3,1
2017-12-11 06:00:04,7.5,7.6,7.2,61394.02,3,1
2017-12-11 06:00:15,7.5,7.6,7.2,61152.44,3,1
2017-12-11 06:00:25,7.5,7.6,7.2,61122.31,3,1
2017-12-11 06:00:36,7.5,7.6,7.2,61107.25,3,1
2017-12-11 06:00:46,7.5,7.6,7.2,61137.38,3,1
2017-12-11 06:00:57,7.5,7.6,7.2,61273.11,3,1
2017-12-11 06:05:08,7.5,7.6,7.2,64352.62,3,1
2017-12-11 06:05:18,7.5,7.6,7.2,64336.77,3,1
2017-12-11 06:05:29,7.5,7.6,7.2,64718.38,3,1
2017-12-11 06:05:39,7.5,7.6,7.2,64686.49,3,1
2017-12-11 06:05:50,7.5,7.6,7.2,64400.21,3,1
2017-12-11 06:06:00,7.5,7.6,7.2,64400.21,3,1
2017-12-11 06:10:11,7.5,7.6,7.2,62755.32,3,1
2017-12-11 06:10:22,7.5,7.6,7.2,62739.86,3,1
2017-12-11 06:10:32,7.5,7.6,7.2,62554.61,3,1
2017-12-11 06:10:43,7.5,7.6,7.2,62925.65,3,1
2017-12-11 06:10:53,7.5,7.6,7.2,62972.19,3,1
2017-12-11 06:15:04,7.5,7.6,7.2,63455.07,3,1
2017-12-11 06:15:14,7.5,7.6,7.2,64099.40,3,1
2017-12-11 06:15:25,7.5,7.6,7.2,64036.25,3,1
2017-12-11 06:15:35,7.5,7.6,7.2,64067.82,3,1
2017-12-11 06:15:46,7.5,7.6,7.2,64178.43,3,1
2017-12-11 06:15:56,7.5,7.6,7.2,63831.45,3,1
2017-12-11 06:20:07,7.5,7.6,7.2,63564.61,3,1
2017-12-11 06:20:17,7.5,7.6,7.2,63800.00,3,1
2017-12-11 06:20:28,7.5,7.6,7.2,64146.80,3,1
2017-12-11 06:20:38,7.5,7.6,7.2,64702.43,3,1
2017-12-11 06:20:49,7.5,7.6,7.2,64447.84,3,1
2017-12-11 06:20:59,7.5,7.6,7.2,63941.65,3,1
2017-12-11 06:25:10,7.5,7.6,7.2,62277.77,3,1
2017-12-11 06:25:21,7.5,7.6,7.2,62231.75,3,1
2017-12-11 06:25:31,7.5,7.6,7.2,61788.62,3,1
2017-12-11 06:25:42,7.5,7.6,7.2,61621.37,3,1
2017-12-11 06:25:52,7.5,7.6,7.2,61515.17,3,1
2017-12-11 06:30:03,7.5,7.6,7.2,61333.54,3,1
2017-12-11 06:30:14,7.5,7.6,7.2,61258.02,3,1
2017-12-11 06:30:24,7.5,7.6,7.2,61227.83,3,1
2017-12-11 06:30:35,7.5,7.6,7.2,61606.18,3,1
2017-12-11 06:30:45,7.5,7.6,7.2,62385.28,3,1
2017-12-11 06:30:56,7.5,7.6,7.2,62631.73,3,1
2017-12-11 06:35:07,7.5,7.6,7.2,62354.55,3,1
2017-12-11 06:35:17,7.5,7.6,7.2,62017.43,3,1
2017-12-11 06:35:28,7.5,7.6,7.2,61727.75,3,1
2017-12-11 06:35:38,7.5,7.6,7.2,61621.37,3,1
2017-12-11 06:35:49,7.5,7.6,7.2,61409.15,3,1
2017-12-11 06:35:59,7.5,7.6,7.2,61137.38,3,1
2017-12-11 06:40:10,7.5,7.6,7.2,63034.29,3,1
2017-12-11 06:40:20,7.5,7.6,7.2,62678.05,3,1
2017-12-11 06:40:31,7.5,7.6,7.2,62109.19,3,1
2017-12-11 06:40:41,7.5,7.6,7.2,62063.29,3,1
2017-12-11 06:40:52,7.5,7.6,7.2,62277.77,3,1
2017-12-11 06:45:02,7.5,7.6,7.2,62032.71,3,1
2017-12-11 06:45:13,7.5,7.6,7.2,61484.86,3,1
2017-12-11 06:45:23,7.5,7.6,7.2,61575.83,3,1
2017-12-11 06:45:34,7.5,7.6,7.2,61971.60,3,1
2017-12-11 06:45:44,7.5,7.6,7.2,62017.43,3,1
