"total_calls, x; total_coSpace, x; total_Dual-Home, x; total_adHoc, x; total_active_conferences, x; total_Participants_Conference, x; cmsc1.customer.com_Calls, x; cmsc1.customer.com_coSpace, x; cmsc1.customer.com_Dual-Home, x; cmsc1.customer.com_adHoc, x; cmsc2.customer.com_Calls, x; cmsc2.customer.com_coSpace, x; cmsc2.customer.com_Dual-Home, x; cmsc2.customer.com_adHoc, x; cmsc3.customer.com_Calls, x; cmsc3.customer.com_coSpace, x; cmsc3.customer.com_Dual-Home, x; cmsc3.customer.com_adHoc, x; cmsc4.customer.com_Calls, x; cmsc4.customer.com_coSpace, x; cmsc4.customer.com_Dual-Home, x; cmsc4.customer.com_adHoc, x","total_calls, y","total_coSpace, y","total_Dual-Home, y","total_adHoc, y; cmsc1.customer.com_adHoc, y; cmsc2.customer.com_adHoc, y; cmsc3.customer.com_adHoc, y; cmsc4.customer.com_adHoc, y","total_active_conferences, y","total_Participants_Conference, y","cmsc1.customer.com_Calls, y","cmsc1.customer.com_coSpace, y","cmsc1.customer.com_Dual-Home, y","cmsc2.customer.com_Calls, y","cmsc2.customer.com_coSpace, y","cmsc2.customer.com_Dual-Home, y","cmsc3.customer.com_Calls, y","cmsc3.customer.com_coSpace, y","cmsc3.customer.com_Dual-Home, y","cmsc4.customer.com_Calls, y","cmsc4.customer.com_coSpace, y","cmsc4.customer.com_Dual-Home, y"
2018-01-10 01:49:59,13.0,10.0,1.0,0.0,11.0,1.1818181818,6.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2018-01-10 01:50:18,13.0,10.0,1.0,0.0,11.0,1.1818181818,6.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2018-01-10 01:50:39,13.0,10.0,1.0,0.0,11.0,1.1818181818,6.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2018-01-10 01:51:00,13.0,10.0,1.0,0.0,11.0,1.1818181818,6.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2018-01-10 01:51:21,13.0,10.0,1.0,0.0,11.0,1.1818181818,6.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2018-01-10 01:51:39,13.0,10.0,1.0,0.0,11.0,1.1818181818,6.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2018-01-10 01:51:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:52:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:52:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:52:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:53:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:53:38,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:53:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:54:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:54:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:54:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:55:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:55:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:55:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:56:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:56:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:56:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:57:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:57:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:57:57,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:58:20,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:58:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:58:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:59:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:59:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 01:59:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:00:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:00:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:00:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:01:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:01:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:01:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:02:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:02:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:02:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:03:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:03:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:03:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:04:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:04:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:04:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:05:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:05:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:05:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:06:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:06:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:06:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:07:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:07:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:07:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:08:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:08:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:08:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:09:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:09:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:09:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:10:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:10:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:10:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:11:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:11:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:11:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:12:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:12:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:12:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:13:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:13:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:13:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:14:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:14:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:14:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:15:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:15:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:15:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:16:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:16:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:16:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:17:18,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:17:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:17:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:18:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:18:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:18:57,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:19:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:19:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:19:57,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:20:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:20:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:20:57,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:21:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:21:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:21:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:22:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:22:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:22:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:23:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:23:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:23:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:24:18,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:24:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:24:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:25:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:25:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:25:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:26:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:26:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:26:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:27:18,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:27:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:27:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:28:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:28:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:28:58,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:29:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:29:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:29:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:30:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:30:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:30:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:31:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:31:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:31:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:32:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:32:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:32:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:33:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:33:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:33:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:34:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:34:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:34:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:35:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:35:37,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:35:57,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:36:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:36:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:36:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:37:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:37:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:37:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:38:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:38:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:38:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:39:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:39:37,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:39:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:40:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:40:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:40:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:41:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 02:41:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
