x,y,z,color
-10.8025103046,-1.0316233324,-0.0556324221,0.0
-2.3590559086,-4.1407092958,10.4458784893,0.0
5.4464933026,4.7704458925,6.9539161039,1.0
-8.4474560247,-5.8692595258,-2.2573968522,0.0
-1.7843605651,-8.0320389995,8.4182900608,0.0
0.3518037454,10.5179947146,-3.2004728702,0.0
-3.833022128,4.9031654283,-9.0809769405,1.0
-5.8784336247,10.0442470009,-0.8140299728,0.0
-0.7640515528,1.3560844487,-11.8578723289,0.0
-5.6650571075,8.5731350478,0.4199635307,1.0
-3.5182559148,4.5696909538,8.1854400401,0.0
-1.5583498519,-8.5035235489,5.46476098,0.0
2.8318904145,8.5026605719,-6.7882275408,1.0
-4.5043212134,2.6852716007,-9.026005154,1.0
-9.0151164654,0.1531075274,5.1188512896,0.0
-7.9008273208,2.8275523555,6.9399625617,0.0
-9.4581154105,-2.2951197438,6.8555308282,1.0
9.3157501469,-3.961561106,1.542622944,0.0
-1.7701921353,7.7440904167,8.8458595879,1.0
4.8210044406,-7.6410470632,-7.8592479391,1.0
-0.2625342179,-10.3049379059,5.1162851326,0.0
6.8060420674,5.1793639677,-5.7006656772,1.0
-2.4687060549,-9.9569790724,1.3449303103,1.0
-8.8026733113,6.3561703428,-4.0078,0.0
-4.3029012833,5.9039345456,8.3606012177,1.0
-2.631318136,-8.4945902177,-7.3425290428,1.0
-4.7486026749,-7.7043475409,-5.2470555416,0.0
2.5116813003,10.4548784122,1.2085295034,1.0
-4.1260875521,-9.0539978272,-2.150316112,0.0
6.9369913039,-5.5663576037,-4.7989085926,1.0
0.8240620591,7.7479052389,8.7122483265,1.0
8.1563976774,0.9552762377,-6.9246259038,0.0
-1.1425398555,-0.6212872232,-11.8567250234,1.0
6.3001920158,-6.6598817828,5.8825479968,1.0
-8.4362271352,4.7886463193,-5.888455102,1.0
-3.7280403702,-1.2486005301,10.9071738078,1.0
-9.8866300485,-4.5076134231,-4.0284142634,1.0
-6.0130747492,-5.8005114264,-6.721011355,0.0
3.5511893993,-2.0034322679,-11.0499847331,0.0
-9.5099609284,4.7271643925,-0.012455288,0.0
-6.2504572408,-4.8848905269,7.3534617666,0.0
-7.2979775785,7.1211396612,2.1390053055,1.0
4.1894497969,9.3636435458,-5.4557804213,0.0
-10.532041405,-2.4464724829,-0.7495924849,0.0
7.8508038851,-7.6943275345,-1.733250083,0.0
2.2317468878,1.9804353001,9.7099242737,0.0
3.4678967405,-10.8046175239,1.3411386054,0.0
7.1810873788,8.4718618188,3.0850326031,0.0
0.6867744371,-10.0123050675,3.8677957507,1.0
10.0855363597,1.5020359622,5.6228793803,0.0
5.1512595565,-5.1999922574,-9.2532144436,0.0
10.5704658627,-1.7921892309,0.8521511518,0.0
8.9720869602,-4.0827470406,-3.4188742286,1.0
-7.4716430019,-8.0905248132,-0.3001975573,0.0
-9.4012996415,4.4844176256,0.5892492369,0.0
-1.6484874277,-6.3617929878,-7.7150392756,1.0
5.3072510561,0.6929388542,8.5296635347,1.0
2.287456887,6.3021119517,-9.0219753126,1.0
-1.1797724374,8.978836907,-7.4593897836,0.0
5.9542935683,-9.1519831957,-3.9090430587,0.0
7.8261706225,7.0520958067,-0.4576459062,0.0
-10.2274187385,2.1320404536,-4.5209312536,1.0
-6.5466287561,5.1036272388,7.2039084676,0.0
-5.3282327806,-8.6970817969,2.4554778844,0.0
9.5964192642,-0.6872758293,2.7500521611,0.0
-10.4598880482,-4.2570276026,-0.133574164,0.0
10.125123253,-4.2605071532,-2.2654384836,0.0
10.3167542644,-1.0663815159,4.6070280023,0.0
10.7428744122,4.3309636427,-2.2689159339,1.0
4.7101826744,-6.9634789314,6.1510123686,1.0
-7.6784705807,6.9144931876,-1.362083271,1.0
-5.4651660875,-0.9444849382,-10.2467088932,0.0
1.5005365805,-0.0316418648,10.4411241619,0.0
11.2758638119,3.210394144,1.2082916526,1.0
4.0792346915,-9.9790889246,5.2149376372,1.0
2.2773640769,0.8888988647,10.99103287,1.0
-8.4439651151,-1.8911904712,-7.4590305471,0.0
-2.2698190861,7.4196412881,7.0746352606,1.0
-11.4812385196,1.9306760453,1.785302589,0.0
-0.5409548136,-9.6334423761,-5.422414862,0.0
2.3585895205,10.2660704375,4.7703707656,1.0
-6.7728982809,-4.1903955641,-6.1785946711,0.0
-10.9180723811,-3.8491244714,2.6249281835,0.0
-0.5477483155,-4.3424839631,10.6742855105,0.0
9.0613838438,-3.9505997844,-4.2668947531,1.0
6.2501251053,7.0175052054,4.6976388415,0.0
0.9406252675,9.7472081643,-6.43399821,0.0
4.4459914015,9.3284286235,4.2547688415,0.0
9.7433711604,6.2882800278,1.8472327319,0.0
7.6232391729,-8.9786820192,-2.1029305359,1.0
-8.3908331334,-3.8776007596,6.5249469572,0.0
-7.6624287289,0.2160508179,8.7767268878,1.0
-6.9630843499,-7.7419104743,5.2150139414,1.0
10.2177941225,3.5069852375,2.2142681131,1.0
0.3448736287,8.4721100529,6.0403139036,1.0
-3.6240302012,7.5365706634,-8.4124572965,0.0
-6.5756832609,-9.2424561143,2.0769630271,1.0
-0.0728404902,-11.2742726459,0.4599326343,1.0
-7.554471761,7.9543165438,-2.0371454759,0.0
-4.0843702144,-4.8639415479,-8.7154438908,1.0
2.6899411852,-7.9638830181,6.4858993947,1.0
-9.1127520894,-4.8246858263,-3.0040580238,0.0
-5.4571624947,8.2164356863,-3.4993142283,0.0
9.1716896725,-4.3333766979,0.0572591369,1.0
-2.5454071849,6.809594708,9.439049235,1.0
-0.8132525978,-10.649305813,0.6719149033,0.0
3.8887299417,-3.8411263966,8.4791407557,1.0
-2.1151419132,10.3749354797,-0.5562842534,0.0
4.6622340931,0.6758505984,-9.4296260812,1.0
-3.0930296204,-7.2817404251,-8.5501854513,0.0
4.5006291833,5.343022697,8.3027539413,0.0
6.856973414,8.5577636648,1.0691281499,1.0
-4.3444416183,10.8660964066,2.5162873248,1.0
5.5870976578,7.6774196647,3.4177403078,0.0
10.3592001458,2.1806247302,4.3534649924,0.0
1.699270587,3.9598045263,-9.5678880651,1.0
-2.9116156801,3.7499143247,-9.086322077,0.0
-6.0147920589,7.553677927,6.6315511416,1.0
7.0166510147,-7.5932506145,-5.3844549401,1.0
2.8808740813,-6.1680080013,-9.8761987925,1.0
1.4114035841,-8.3305385537,-5.3530906321,0.0
8.3468690632,-4.1740425164,5.5028676292,1.0
-4.6629170893,-1.7484063147,-8.956363537,0.0
4.9604393319,10.3718567669,2.7679845575,1.0
2.606146902,-2.6526913389,9.855228433,0.0
-6.8389246527,2.2772448632,-8.967508141,0.0
-10.9756201845,2.763968319,-0.9946468949,0.0
8.6580653947,-7.0441741551,-3.8271094195,1.0
7.4254224997,2.2634104651,-9.0042980741,1.0
9.4556297953,1.6814016323,-7.1803157777,0.0
-8.0290604871,-5.938110878,1.8356448876,0.0
0.0531320918,8.933678741,-5.1405339453,0.0
-10.9127241086,1.839506803,3.6447357887,0.0
0.2920761202,1.4288687467,11.397822885,1.0
-5.4948832644,-8.9123151806,-0.3174988637,1.0
-8.838252087,4.8785799157,-2.0352303894,1.0
4.3872712079,-1.976670181,-9.2174258014,0.0
-6.5073113437,-8.3772804946,1.5597922427,0.0
-6.4130694116,8.2919035147,2.8828919141,1.0
8.7088992462,1.4422090307,-6.6838444589,1.0
0.3004821519,10.7092480581,-4.4979022443,1.0
-5.2028896935,1.2189109734,8.7856675555,1.0
1.1849372475,2.4083956643,11.5904668219,1.0
1.8489927405,-2.4298923464,-10.694374167,0.0
10.8087230987,-3.7753559164,0.3941824921,1.0
-2.2160469614,-9.6110489249,3.4896973325,0.0
6.9658963459,8.0926168712,-3.061155825,1.0
8.9720666654,-1.8884095822,4.1520143994,0.0
0.7921065268,10.3082777795,-0.7809460575,0.0
-5.6018108022,5.5650312787,-7.0837833487,0.0
9.3855093818,3.3897629245,-3.5322621313,1.0
5.9891672132,8.5445323217,2.700777288,0.0
-0.0070040131,6.0232910364,9.2136949866,0.0
-10.7081572158,1.9064076583,-0.7569664987,0.0
8.7026729126,-5.8785886296,0.3924722821,1.0
4.1478567535,7.3290698856,-8.23403618,1.0
-7.2359738706,7.9157993059,-4.1678375558,0.0
-6.5931108819,-9.1943368189,-1.5689456634,1.0
11.5891282768,0.4648697548,1.6234538047,0.0
-3.3560553512,5.7399791544,8.9538548261,1.0
0.6517861092,4.7922406379,-10.5441237152,1.0
-7.8746501797,-7.617341434,2.8566958429,0.0
-4.0732121287,-0.8045169427,10.7196625294,0.0
10.4245961384,-3.6972596939,2.7517461143,0.0
8.3453655261,-6.5433474754,-1.0094007387,1.0
-3.363730117,-8.286697125,4.6012735412,1.0
7.0417050086,7.6250493045,-5.9169134117,0.0
-9.1090872159,-6.0583201485,-2.8220877541,1.0
7.4758455803,-8.6750167046,-2.8767043607,1.0
-0.0626250601,1.918227455,-10.3474734958,1.0
2.8278357174,9.8236965658,1.6668161964,1.0
-2.9124945486,-7.5885009393,-6.0252185798,0.0
-2.1990407605,-8.9851202859,7.362073497,1.0
-7.8206723656,5.0861489352,-3.7567564827,1.0
6.3396114501,9.8086595163,-1.5928185396,0.0
8.7053830296,6.8177413528,-1.0125250156,1.0
-2.9291080109,-10.1541462293,-3.5119794595,1.0
-2.850694792,-8.3491238899,-5.9724998989,0.0
-10.6690021366,2.9683887346,-2.4917770748,0.0
10.228513943,-2.3450425329,4.5584797464,0.0
-9.8874761002,1.6147561764,3.8900793467,0.0
4.9914057481,3.9314579355,9.7358596929,1.0
-4.0089832576,2.8948067887,9.9297906741,1.0
7.7759321178,5.8965917314,-4.921312412,0.0
-3.6418431802,8.8999362692,-5.571831762,0.0
-10.2524017777,-2.4591986295,-3.7408127025,1.0
-3.5718407477,5.5006585348,-8.0045806558,1.0
-6.5343969605,-6.1431158116,7.9518712525,1.0
-9.8952501965,-3.7717591822,5.3516571853,0.0
-6.1060303765,-7.179955856,-5.4380346583,1.0
6.3673357366,-9.2581070728,-4.1953477896,0.0
-0.1274260367,-7.2276664636,7.5813077635,1.0
-5.3884009098,-4.3328796291,-9.615084238,1.0
-7.1659424089,-7.1337693358,-4.8879791825,0.0
-7.1173675852,-3.0821388814,-7.9147589981,0.0
8.9908020331,7.3025895189,1.6745568745,0.0
-6.0400456377,-6.9350860158,-4.9428536427,1.0
3.5488433115,-9.9407729302,-1.064980001,1.0
-8.3702794173,-5.5812282931,2.214057709,1.0
2.0423976493,-10.1811096368,4.1188756913,0.0
1.8253515963,9.1674065108,6.1675282037,1.0
8.6728867686,5.6078594621,1.6466385672,1.0
2.8739652247,6.6002195063,-9.0874214617,1.0
0.5886836607,9.5376907261,5.1582989411,1.0
3.4065670563,7.668624689,-8.5462362493,1.0
3.8926011419,5.7324419393,7.8963786011,0.0
8.1116962408,1.2537919679,-8.5234829648,0.0
0.4929723014,-1.5011179554,-9.941563083,0.0
8.8032721553,0.2321035838,-7.8231612954,1.0
4.5189121873,-9.4245261705,0.586519773,1.0
-9.2351408439,7.1410300879,-0.4020403358,0.0
-3.8646079241,9.4308052865,4.7940861217,1.0
6.3088350463,-6.592542735,-5.0520011075,0.0
-9.6244992167,-1.9878374214,-3.3519690869,0.0
1.3054156776,5.1002819071,-10.1863619304,0.0
7.4370728637,-7.3580103797,-3.7942344917,0.0
7.4360312096,-4.3788462109,-5.9326759865,0.0
-4.5950130778,-9.0277447028,1.3400837953,1.0
-5.7673402671,7.5129185458,3.4626658886,0.0
8.7980345465,3.9747855393,5.2345149433,0.0
-6.937804939,-8.0359616136,2.4893756145,1.0
-6.6595687242,4.9814794865,-7.4854473754,1.0
-3.8877606342,-7.6456498786,-7.4810001587,0.0
-6.5627028816,-8.8793223771,-1.6213829272,1.0
9.3465112505,1.8090155582,-4.6344891116,0.0
-0.3947079844,-11.1759843602,-3.551018363,1.0
-0.7155628327,10.5199658664,-4.714363843,1.0
-8.3278746756,-6.8613153385,-2.9192925777,1.0
2.6513453459,0.2430861011,10.2790795705,0.0
4.8395539875,9.52646636,2.9145361751,0.0
-8.6957485444,4.0866929211,6.453936923,0.0
-9.1003916249,6.3620909969,-4.2459843265,0.0
9.923170515,1.3554542865,-3.4687510526,1.0
-5.2299157305,-7.2995069673,-7.3837931186,0.0
4.7890435548,-7.397265468,-6.5284253652,0.0
-0.908408699,10.9194273035,-3.6718729566,0.0
-1.7675226237,-10.2518279067,-5.0312634686,0.0
5.8756854994,-7.45133267,-5.109754395,0.0
0.2837995419,-8.8879814753,5.7518552665,1.0
8.9498617661,-1.6449883375,-5.3868403333,1.0
-8.6682787307,-3.2553530854,-4.2569970008,1.0
9.2923105402,-2.6043338852,5.2449599543,0.0
3.2241340658,4.6058494162,-10.5256516116,1.0
-2.6151505034,-10.6679170762,-3.62284503,0.0
10.7486564716,-1.8416515491,2.1009003931,1.0
5.3057215479,-7.8594852943,-4.9869597247,1.0
3.7973437907,6.6009198962,8.8825825093,0.0
9.1303721214,-1.5976424812,-5.697298596,0.0
-2.3919054048,-5.1072604635,9.0088089222,1.0
-2.5702950703,-3.8558284074,-10.3761291389,0.0
4.7545446483,-8.5869479889,-5.6712902615,1.0
10.8583494077,4.0444558944,-0.38732674,1.0
-9.2516517292,-3.5364317012,5.157308206,0.0
-3.6039294765,3.8522380353,-8.5302851558,0.0
2.1728852166,-6.4098201121,8.8037648707,0.0
10.0996136513,-5.5869363525,0.8367165511,1.0
8.8927246571,-1.6681571648,4.4702232494,1.0
4.035354169,8.3162164117,6.938055308,1.0
7.5030660219,-4.2274603019,6.6218201028,0.0
-9.3786414564,3.9536883489,1.7593571537,1.0
-5.5111133952,10.0682737997,-1.587585161,0.0
-4.1899543476,-9.0108653711,3.8259584573,0.0
3.4032467252,-9.7088151945,-0.2202001769,1.0
8.811254979,3.1598722943,3.5703145405,0.0
-3.6205579478,-9.6096302541,4.1388785153,1.0
-5.9014708693,7.9087354929,2.7355526637,0.0
-3.7704580873,11.0028394215,0.6891768787,1.0
-5.3395598061,-7.6526112264,5.3936216499,0.0
-9.9205536394,-1.9906900659,-3.2528944387,1.0
0.3636374208,9.3553353295,-4.5173258836,0.0
-3.8182080581,-7.9423758652,-5.7421906701,0.0
-0.3647823062,9.6716735078,-4.6680682696,0.0
8.4721173767,6.1622303214,3.0187382231,1.0
10.7538971471,0.965901435,2.1179720153,1.0
-9.0183648218,-1.8685741137,7.3100748645,1.0
6.9610980821,7.4400120318,-4.2833684877,0.0
7.4484375542,0.2644711857,8.7490583407,1.0
3.7329862961,4.3820955602,-8.8564725657,0.0
-10.2016382313,0.1769993301,2.0280245648,1.0
9.6796083303,2.3699845792,-4.3400840248,1.0
2.0621252388,-4.7294926467,-9.3184840367,1.0
-4.8981037023,-0.087829008,10.8145941545,1.0
8.1771468696,3.2448384845,-7.1455360033,1.0
0.9874291397,-8.489551386,6.3728412139,1.0
-2.9262757912,-8.5878407931,7.1464275601,1.0
7.6398454238,7.6951115653,4.5856424785,1.0
7.7672138084,0.8477576185,-6.3577461147,1.0
5.4685710416,-1.6392281854,-8.7043803269,0.0
-9.1857378265,-1.9630622446,6.6452528646,1.0
6.9697060786,7.0120170576,6.4512665449,0.0
5.0743556308,9.433646403,2.3514714764,0.0
9.1268773162,-4.3305602517,1.8324408634,1.0
-1.3737162949,9.728816342,5.0392324301,1.0
-9.5457227493,3.4172618506,0.5283825464,0.0
-5.2438226024,-9.379543261,-0.2696220468,0.0
8.9459611356,-5.6454866162,-2.1771342781,0.0
-2.5497087089,-6.5925823517,-7.3589296427,0.0
10.8739693826,-3.1256664651,-3.6658807192,0.0
-6.8330088787,-8.162777793,3.8232401822,1.0
0.113081737,-5.5567373885,-9.0527198184,0.0
-3.9522488095,10.962906979,-0.1383218338,1.0
-5.0107216294,7.0692022377,-5.8600356575,1.0
-6.0774294479,-9.9711856566,0.3489591765,1.0
5.4142812056,6.0770951033,-8.0312129924,0.0
8.0890509246,3.8815869834,-4.6913284117,1.0
-5.177457049,-7.4347640813,-5.724025142,1.0
-4.6844280534,2.6398086983,9.1237344707,0.0
7.0199588108,-6.3079404305,-5.3336748743,0.0
10.1993966618,-4.6630300021,0.9269753785,1.0
1.1168960347,-9.731409518,6.8624024753,0.0
9.6163806237,-3.6159878861,2.3487510167,1.0
6.2703796142,-2.9265840981,-8.3422678189,0.0
-0.5437232084,-5.0004606837,-8.8084418433,1.0
-8.1240221735,-4.117330357,7.3917068292,1.0
-8.8068939849,-3.9679148836,4.7901162054,1.0
-0.1721840486,0.4702030868,-11.889471463,1.0
9.1718192137,-6.136650834,4.6357169427,1.0
-5.075314514,-8.0755003781,-7.0661243528,0.0
-9.076677153,3.9703117251,-5.1314326357,0.0
6.8509145304,9.6812608498,-0.8232061801,1.0
-8.1728800787,-1.4459367318,-6.4116140963,1.0
-6.39315082,-7.3954698885,4.4352097912,0.0
-0.0743822384,8.4049731337,7.7996499861,1.0
-3.2503259435,-6.9766136541,7.9621146834,1.0
10.454481793,-4.4760516372,1.118007862,1.0
-1.118146786,-8.2809453318,5.7084297996,1.0
-6.7068602197,2.0950927502,9.1275400581,1.0
3.8828253094,-9.9595866493,3.2726270858,0.0
-1.6562323163,6.6380571711,-9.6413850614,0.0
0.6456935752,9.0759440501,6.9664192933,1.0
-4.8979078405,0.0582290653,10.2960663477,0.0
-6.4808488816,-4.8432731683,6.0518287565,0.0
-8.6317620973,4.6840531892,-2.4126596887,0.0
-6.0035843776,-8.0651086534,5.9479620237,0.0
9.5495966505,2.2991997005,5.4194663328,1.0
2.8881443164,9.4934556019,-6.1048763583,1.0
-2.9685254603,-6.6460296076,-6.9081395438,1.0
7.0228742326,-4.8950822326,-6.6609524802,0.0
-2.5679046781,1.7469248428,10.0826197364,1.0
4.1791066754,5.2620303542,8.3546049528,1.0
-9.8130877537,-3.6934763094,0.9514887249,0.0
4.2627860293,6.4235615359,7.1761208786,0.0
9.7930998291,-2.8542028117,2.6158454516,1.0
1.4294044798,4.9590597632,9.0849036718,0.0
3.6169899979,-4.8097347912,-9.2745324035,0.0
-5.9439591614,-4.9501836394,9.0523137736,1.0
2.0933839272,-6.3621117248,9.6317733321,0.0
0.1571771502,-10.4103182688,4.7048559008,1.0
-10.5952399894,0.474648974,-2.3439046883,0.0
5.4032184809,-6.9856862956,-6.2261733647,0.0
8.8134338618,7.4525656238,1.6051036763,1.0
-8.6405469521,-1.6260768942,7.2410433016,1.0
9.5343099438,1.69552499,6.4386334144,0.0
-6.3980036474,8.6307043159,4.3245034548,1.0
-1.249450764,11.8294162986,1.3802971728,0.0
1.1606837095,10.7108651251,3.7309979496,0.0
-10.8202189688,-2.0681356183,3.5244525573,0.0
-1.4178784142,-9.5686494941,2.8334316274,1.0
10.335863928,-1.8679781893,1.9246152557,0.0
-2.6365165798,9.3897447256,-3.3037538245,1.0
2.2557125766,-10.4462325334,2.4615270755,1.0
-4.7222093538,7.4121306687,5.1850078755,0.0
3.0481230968,8.9176503954,-4.7400158918,0.0
0.0924955822,-9.9616187939,-4.8705016698,1.0
9.652780266,4.1719642607,-0.3800338536,0.0
-6.182091298,-8.183880405,3.4981486409,0.0
-6.4441573068,8.4461172668,-3.7819146043,0.0
8.7084589694,-4.5597711235,5.7751911592,1.0
0.460050889,-3.8974188992,-10.754658351,0.0
-0.6388152983,-9.8977187381,1.9291821127,0.0
-6.8884121128,-4.3653148956,7.3360868036,1.0
2.3166438698,-8.5440813889,-7.6092398786,0.0
5.8534636656,-9.0170655041,-1.9631141379,1.0
-2.7989817417,-10.1464233304,3.6916923063,0.0
-9.2968172769,-2.2154127404,6.0667705146,1.0
-7.0000275754,-7.9334046091,-4.8002525014,1.0
2.1889192952,-1.4413299026,-9.930082,1.0
9.3641587121,5.3803795522,-3.0119883415,0.0
-10.7965269437,-1.9566254775,2.267805069,1.0
-4.3031402087,7.7458906079,-7.7777880335,1.0
0.5913245268,-3.9090802055,-11.1817478054,1.0
10.1044320984,-0.3597246217,-1.3060635396,1.0
-0.9502696385,0.0562134797,11.3655979634,0.0
9.3764436949,-5.8294067046,1.7470172886,0.0
-0.6215990135,3.9324383112,10.9732506228,0.0
9.3332494878,-6.7608548519,-2.5516736351,0.0
-1.382238288,0.7615701382,11.360906115,1.0
4.3014746754,-10.2287915009,2.6956399546,1.0
-1.3842354372,8.4404751342,-5.4560838221,1.0
-4.8463428417,2.2676050458,9.0181446781,0.0
5.011579421,-8.5914918541,-5.3060427139,0.0
2.1138976532,-7.4950530484,8.7201731742,0.0
-2.0879508456,-10.846321085,-3.3287454995,1.0
-1.2123485792,5.139689434,8.6075976588,0.0
10.9911504772,4.3351552298,1.6340309929,0.0
1.3813368148,-10.9711044464,2.993788148,1.0
10.7896906576,2.8182401934,-4.3169087595,1.0
-2.8510180707,-1.5030778005,-10.585241325,1.0
4.6663200685,-6.7981619722,-7.9335330642,1.0
-9.6962405028,2.5553173883,2.5303847418,0.0
-9.130372403,1.4229046211,4.1026871075,0.0
8.3127328047,-5.9669789574,-3.4739258396,1.0
-9.6698534081,-1.8812260382,-4.2594690743,1.0
2.9756093682,-10.0154258208,-4.3329340186,0.0
-9.8563097088,2.0267982355,5.2559740297,1.0
-4.7252625654,1.0351985296,9.0533495111,0.0
4.6074803145,10.0270516103,-2.9216416065,1.0
-4.2290532601,6.5402662091,6.7719682821,1.0
11.5044925561,-1.5115146203,0.7191816043,0.0
6.1499358576,5.439271223,5.7144918529,0.0
-2.4937906067,-1.7435744707,-9.5461933489,0.0
4.368887565,10.1351224457,0.7833364257,0.0
-8.0461422793,-4.3665066805,7.1430429208,1.0
5.2070971837,0.1833832559,9.9247932447,1.0
7.2831861145,-6.7295507123,4.8347013734,0.0
-10.1181473845,-4.6193267254,0.0018229182,0.0
-8.3982695814,-1.9717525018,7.838482525,1.0
-2.7693070398,7.9326048555,6.2968247078,1.0
-11.4410424939,2.3930133255,0.9830615709,1.0
2.3276705232,-5.0522773872,10.6072617074,1.0
11.4092871797,1.9848426852,1.3793795976,0.0
-9.1077960458,-3.8367503071,3.1103672432,1.0
-10.0576895328,-0.1168911972,2.9105937273,1.0
7.0722553507,3.0550299837,-7.5743796323,0.0
8.0101007102,-8.7000985914,1.8611286661,0.0
-3.8615499349,6.6528376176,-7.802706597,0.0
6.6628358615,8.7348768924,-3.4726933982,1.0
-5.3327184051,-5.2011382152,-8.7266000116,0.0
-8.1744022306,2.9835567108,6.4281862994,0.0
9.6273138644,-3.724619818,-1.6150252765,1.0
-8.7240363781,3.5798311466,-6.0256586411,0.0
2.7975973743,5.3616049202,-8.6531302329,0.0
-3.7946405559,1.9190487139,10.5315488223,1.0
-6.0290073459,3.2858029366,-9.4494518446,1.0
-6.8850161088,3.9228671557,-8.4765164292,1.0
-2.1561189543,2.646300404,11.231829483,0.0
0.0581412367,11.7468918537,0.8431840525,1.0
9.317883284,-1.7677230342,5.4837329268,0.0
4.1341186827,-8.7270729053,-3.0540870053,1.0
1.4958463744,7.9230956052,-6.0179254901,0.0
-7.5072860196,-3.0549390299,8.2774924141,0.0
-2.1583668615,6.8003706002,-7.5947249462,1.0
9.2105162675,-3.7624675734,-3.5610508749,0.0
2.1920420818,-1.6065810564,-10.2764052895,1.0
9.8703211716,-6.5182203451,1.797440496,0.0
-2.2530838261,-7.8207511436,-8.7354454112,1.0
6.8091067312,4.9516643388,7.3310361139,1.0
-5.8440338396,-4.263270839,7.2887436892,1.0
9.9541423663,5.0583207427,-0.2027528712,0.0
-3.6135886443,2.3582668605,-10.0837905518,1.0
-6.8083797403,-1.3448481336,-8.9599237028,1.0
5.7946548383,-8.0576148921,-2.199553255,0.0
-11.5418621562,-2.8640788405,-0.539517672,0.0
4.4997836465,-0.486231567,10.310756391,0.0
1.2412056214,10.1968825329,-0.2857935262,1.0
3.1637514623,7.0091913091,6.7713592685,0.0
-4.8864230369,-4.1398734085,-9.3542542508,0.0
7.9040069496,-0.9656626285,-8.8931429599,0.0
-1.3097605152,7.1151700705,7.4000445382,1.0
6.6883212467,-5.6412817209,6.2791069759,0.0
3.5378500295,8.5948821527,-6.4541175353,1.0
2.3737335872,10.4255392105,-3.2716801028,0.0
-0.5203851718,-1.6235955984,-11.1409840914,0.0
10.6316871976,-1.6823207332,4.7698851548,1.0
2.1126628088,4.2070700455,-9.9918969802,1.0
-3.3021111456,7.6274867529,-6.0005270286,0.0
-5.8639765476,8.6897204378,5.4069102764,1.0
