"South Africa, x; Netherlands, x; Australia, x; Austria, x; Canada, x","South Africa, y","Netherlands, y","Australia, y","Austria, y","Canada, y"
2017-12-18 00:15:03,2.9443254818,3.6937901499,2.3019271949,3.2655246253,2.034261242
2017-12-18 00:30:03,3.082747431,4.2184964846,2.5419145484,3.6235803137,2.2174148188
2017-12-18 00:45:03,3.2325338895,4.3274244004,2.5026068822,3.5974973931,2.1897810219
2017-12-18 01:00:03,2.7498677948,4.4420941301,2.432575357,3.7017451084,2.1681649921
2017-12-18 01:15:03,3.0181086519,4.6780684105,2.3138832998,3.8732394366,2.1629778672
2017-12-18 01:30:03,3.0943785456,4.8478597215,2.2692109335,3.8164002063,2.1660649819
2017-12-18 01:45:03,2.5377969762,4.9136069114,2.2678185745,3.6717062635,2.1598272138
2017-12-18 02:00:03,2.7860106698,5.0978067576,2.3710729105,3.6158861885,2.3117960877
2017-12-18 02:15:03,3.1007751938,5.6377730796,2.6074700493,4.2988019732,2.5369978858
2017-12-18 02:30:03,3.7089871612,5.7061340942,2.7817403709,4.7075606277,2.7817403709
2017-12-18 02:45:03,4.0931545519,5.6457304164,2.8228652082,4.8694424841,2.8934368384
2017-12-18 03:00:03,4.8266485384,5.778382053,2.9911624745,4.9626104691,3.0591434398
2017-12-18 03:15:03,5.0458715596,5.7339449541,3.2110091743,4.9311926606,3.3830275229
2017-12-18 03:30:03,5.1082731816,5.2193225986,3.2204330927,4.8306496391,3.4980566352
2017-12-18 03:45:03,5.5019852524,4.821327283,3.2331253545,4.0272263188,3.6301758366
2017-12-18 04:00:03,6.105006105,5.0061050061,3.2356532357,4.0903540904,3.7851037851
2017-12-18 04:15:03,5.8085808581,4.6204620462,2.9702970297,3.300330033,3.7623762376
2017-12-18 04:30:03,6.2774639046,4.6453232894,3.1387319523,3.8920276208,4.080351538
2017-12-18 04:45:03,6.447453256,5.1579626048,3.0947775629,3.803997421,4.0618955513
2017-12-18 05:00:03,6.1804697157,4.5117428925,3.0284301607,3.3374536465,3.955500618
2017-12-18 05:15:03,6.0827250608,4.5620437956,3.0413625304,3.1630170316,4.0754257908
2017-12-18 05:30:03,6.2227753578,4.7293092719,2.9869321717,2.800248911,4.1692594897
2017-12-18 05:45:03,5.3475935829,4.0106951872,2.7807486631,2.4598930481,3.9572192513
2017-12-18 06:00:03,4.935834156,3.9980256663,2.6653504442,2.2211253702,3.8993089832
2017-12-18 06:15:03,4.5187528242,3.5246272029,2.5305015816,2.2593764121,3.7505648441
2017-12-18 06:30:03,4.1893590281,3.2677000419,2.5136154168,2.1784666946,3.8123167155
2017-12-18 06:45:03,4.0899795501,3.2310838446,2.5766871166,2.0858895706,3.9263803681
2017-12-18 07:00:03,4.0523945968,3.1109291854,2.6197298404,2.2103970528,4.0933278756
2017-12-18 07:15:03,4.0915090189,3.0796304443,2.7276726793,2.3317201936,4.3994720634
2017-12-18 07:30:03,4.0326040326,3.003003003,2.7027027027,2.4453024453,4.29000429
2017-12-18 07:45:03,3.6518046709,2.8874734607,2.6326963907,2.3354564756,4.2462845011
2017-12-18 08:00:03,3.5446205171,2.8773978315,2.6271893244,2.2518765638,4.1701417848
2017-12-18 08:15:03,3.5361842105,2.9605263158,2.6726973684,2.2615131579,4.1118421053
2017-12-18 08:30:03,3.4819532909,3.0573248408,2.7176220807,2.2080679406,4.2462845011
2017-12-18 08:45:03,3.5270541082,3.006012024,2.6853707415,2.124248497,4.0080160321
2017-12-18 09:00:03,3.5383996783,2.8950542823,2.7744270205,2.211499799,4.0209087254
2017-12-18 09:15:02,3.1366294524,2.764486975,2.5518341308,2.0733652313,3.7745879851
2017-12-18 09:30:03,3.0933333333,2.6666666667,2.6133333333,1.9733333333,3.5733333333
2017-12-18 09:45:03,3.0639197042,2.5356576862,2.5356576862,2.0073956683,3.5921817221
2017-12-18 10:00:03,3.1267448353,2.5125628141,2.5125628141,1.8983807929,3.4617532105
2017-12-18 10:15:03,3.0815109344,2.3856858847,2.4850894632,1.7892644135,3.2306163022
2017-12-18 10:30:03,3.2861476239,2.5278058645,2.6794742164,1.9716885743,3.3367037412
2017-12-18 10:45:03,3.289791969,2.4673439768,2.7092404451,1.9835510402,3.1930333817
2017-12-18 11:00:03,3.369719981,2.5154247746,2.8476506882,2.1357380161,3.2273374466
2017-12-18 11:15:03,3.4423407917,2.5817555938,2.9604130809,2.2375215146,3.1325301205
2017-12-18 11:30:03,3.6118205035,2.6997446188,3.1375410434,2.3713973003,3.0645749726
2017-12-18 11:45:03,3.5183170112,2.756619514,3.1556039173,2.3576351106,2.9379760609
2017-12-18 12:00:03,3.671071953,2.7900146843,3.3406754772,2.422907489,2.9735682819
2017-12-18 12:15:03,3.5580524345,2.808988764,3.2303370787,2.3876404494,2.7153558052
2017-12-18 12:30:03,3.4923757993,2.7053615347,3.3448106247,2.3610427939,2.7545499262
2017-12-18 12:45:03,3.4445640474,2.6372443488,3.3907427341,2.3143164693,2.7448869752
2017-12-18 13:00:03,3.3550792171,2.5163094129,3.4016775396,2.1901211556,2.7493010252
2017-12-18 13:15:03,3.4911525586,2.4868483979,3.5389765662,2.2477283596,2.8694404591
2017-12-18 13:30:03,3.6435643564,2.6534653465,3.9603960396,2.3366336634,3.1287128713
2017-12-18 13:45:03,3.310197544,2.5627335825,4.0042712226,2.2423918847,2.9898558462
2017-12-18 14:00:03,3.4246575342,2.5684931507,3.8812785388,2.2831050228,3.0251141553
2017-12-18 14:15:03,3.7833190026,2.7944969905,4.2992261393,2.622527945,3.3533963887
2017-12-18 14:30:03,3.7799244015,2.6879462411,4.1999160017,2.435951281,3.1499370013
2017-12-18 14:45:03,4.0569702201,2.7621924903,4.3159257661,2.546396202,3.1506258092
2017-12-18 15:00:03,4.143126177,2.8719397363,4.7080979284,2.5894538606,3.2956685499
2017-12-18 15:15:03,4.0552995392,2.7188940092,4.6082949309,2.534562212,3.2718894009
2017-12-18 15:30:03,4.222737819,2.7378190255,4.6403712297,2.7378190255,3.4802784223
2017-12-18 15:45:03,4.0483946021,2.6523964635,4.6533271289,2.6523964635,3.3969288041
2017-12-18 16:00:02,3.953147877,2.6842362128,4.8804294778,2.6842362128,3.3674963397
2017-12-18 16:15:03,4.1731066461,2.8335909325,5.1519835137,2.7305512622,3.5033487893
2017-12-18 16:30:03,4.0892193309,2.9739776952,5.3106744557,2.6553372278,3.3988316516
2017-12-18 16:45:04,4.3624161074,3.1319910515,5.5928411633,2.8523489933,3.4675615213
2017-12-18 17:00:04,4.6972269383,3.1126202603,5.6593095642,2.7730616865,3.3955857385
2017-12-18 17:15:03,4.5133224579,3.0995106036,5.437737901,2.7732463295,3.2626427406
2017-12-18 17:30:03,4.4854881266,2.9551451187,5.2770448549,2.691292876,3.1662269129
2017-12-18 17:45:03,4.7728579643,3.1052328925,5.7504312823,2.8177113283,3.3352501438
2017-12-18 18:00:03,4.7455688965,3.0874785592,5.7175528874,2.8016009148,3.3733562035
2017-12-18 18:15:03,5.0057537399,3.164556962,5.753739931,2.8193325662,3.4522439586
2017-12-18 18:30:03,4.8333333333,3.1666666667,5.5555555556,2.5555555556,3.2222222222
2017-12-18 18:45:03,4.7645125958,3.0668127054,5.4764512596,2.4644030668,3.1763417306
2017-12-18 19:00:03,4.6357615894,3.0905077263,5.5187637969,2.5938189845,3.0905077263
2017-12-18 19:15:03,4.5479155387,2.9778018408,5.4141851651,2.6529507309,2.9778018408
2017-12-18 19:30:03,4.6583850932,2.950310559,5.1759834369,2.6915113872,3.0020703934
2017-12-18 19:45:03,4.5342533268,2.9571217348,4.9285362247,2.8092656481,3.0064070971
2017-12-18 20:00:03,4.7413793103,3.0172413793,4.7892720307,2.9214559387,3.0651340996
2017-12-18 20:15:03,4.7505938242,3.135391924,4.513064133,2.7553444181,2.9928741093
2017-12-18 20:30:03,4.9431537321,3.2624814632,4.5477014335,2.8670291646,3.1141868512
2017-12-18 20:45:02,5.4024851432,3.3495407888,4.3219881145,2.9713668287,3.133441383
2017-12-18 21:00:03,5.6401579244,3.3276931754,4.1173152848,2.9892836999,3.0456852792
2017-12-18 21:15:03,6.7159167226,3.3579583613,3.8952316991,3.2236400269,3.0221625252
2017-12-18 21:30:03,7.6277650648,3.4324942792,3.6613272311,3.3562166285,2.8985507246
2017-12-18 21:45:03,7.7519379845,3.3333333333,3.4108527132,3.2558139535,2.7906976744
2017-12-18 22:00:04,8.1566068515,3.5889070147,3.2626427406,3.5073409462,2.7732463295
2017-12-18 22:15:03,7.0472163495,3.6645525018,2.9598308668,3.4531360113,2.6779422128
2017-12-18 22:30:03,5.5248618785,3.6464088398,2.817679558,3.5359116022,2.5966850829
2017-12-18 22:45:03,4.8638132296,3.6478599222,2.626459144,3.453307393,2.4805447471
2017-12-18 23:00:03,4.2813455657,3.6697247706,2.5775447794,3.4512887724,2.4027959808
2017-12-18 23:15:03,4.0235525025,3.9254170756,2.5515210991,3.8763493621,2.5024533857
2017-12-18 23:30:03,3.7273173124,3.9234919078,2.5012260912,3.8254046101,2.4521824424
2017-12-18 23:45:03,3.5798398493,4.0508714084,2.4964672633,4.0037682525,2.4022609515
2017-12-19 00:00:04,3.4626038781,4.0627885503,2.3545706371,3.9704524469,2.3084025854
2017-12-19 00:15:02,3.6761053154,3.9741679086,2.3348236463,4.1231992052,2.2354694486
2017-12-19 00:30:04,4.2389210019,4.7206165703,2.5529865125,4.816955684,2.4566473988
2017-12-19 00:45:04,4.0099009901,4.702970297,2.5742574257,4.9504950495,2.3762376238
2017-12-19 01:00:02,4.0218470705,4.7169811321,2.5322740814,4.9652432969,2.3336643496
2017-12-19 01:15:03,4.5197740113,4.8279404212,2.7221366204,5.136106831,2.4139702106
2017-12-19 01:30:03,4.5748116254,4.8977395048,2.7987082885,5.382131324,2.475780409
2017-12-19 01:45:03,4.6280023433,5.3895723492,3.1048623316,5.8582308143,2.6362038664
2017-12-19 02:00:03,5.123087159,5.9214903526,3.5262807718,6.6533599468,2.9274783766
2017-12-19 02:15:03,4.484029484,6.1425061425,3.5012285012,6.0810810811,2.9484029484
2017-12-19 02:30:03,4.4219835755,6.3171193936,3.4112444725,5.1168667088,2.969046115
2017-12-19 02:45:04,4.7501542258,6.1690314621,3.5163479334,5.1819864281,3.0228254164
2017-12-19 02:46:51,4.5372050817,6.0496067756,3.5087719298,5.3236539625,3.0248033878
2017-12-19 02:49:42,4.5289855072,6.038647343,3.4420289855,5.0724637681,2.9589371981
2017-12-19 03:00:03,4.459376909,6.1087354918,3.3598045205,5.0702504582,2.993280391
2017-12-19 03:15:03,4.9095607235,6.4599483204,3.488372093,5.2325581395,3.2945736434
2017-12-19 03:30:03,5.4556726596,6.1996280223,3.5957842529,5.3316800992,3.4717916925
2017-12-19 03:45:03,6.345177665,6.345177665,3.6802030457,5.9010152284,3.807106599
2017-12-19 04:00:03,6.6269052353,5.3015241882,3.6447978794,5.1689860835,3.9098740888
2017-12-19 04:15:03,6.5963060686,5.0131926121,3.4960422164,4.419525066,3.8918205805
2017-12-19 04:30:03,6.7796610169,4.406779661,3.4576271186,4.6779661017,3.7288135593
2017-12-19 04:45:03,6.3291139241,4.0506329114,3.3544303797,4.1772151899,3.6708860759
2017-12-19 05:00:02,6.4850843061,4.280155642,3.4370946822,4.280155642,3.6964980545
2017-12-19 05:15:03,6.3897763578,4.4728434505,3.5143769968,4.4089456869,3.8977635783
2017-12-19 05:30:03,5.8479532164,4.1520467836,3.4502923977,3.6257309942,3.8596491228
2017-12-19 05:45:03,5.1098620337,3.6791006643,3.2703117016,3.3214103219,3.7301992846
2017-12-19 06:00:03,5.0994390617,3.5696073432,3.3656297807,3.059663437,3.7735849057
2017-12-19 06:15:02,4.6816479401,3.3707865169,3.3239700375,2.8558052434,3.7921348315
2017-12-19 06:30:03,4.4111160124,3.3524481694,3.3524481694,2.6907807675,3.7935597706
2017-12-19 06:45:03,4.2069835928,3.3655868742,3.2814472024,2.5662599916,3.7862852335
2017-12-19 07:00:03,4.0683482506,3.4174125305,3.4174125305,2.5223759154,3.9056143206
2017-12-19 07:15:03,4.0290088638,3.1426269138,3.4649476229,2.4979854956,4.0290088638
2017-12-19 07:30:03,3.8338658147,3.03514377,3.4345047923,2.3162939297,3.9936102236
2017-12-19 07:45:03,4.0781648258,2.9311809686,3.6533559898,2.2514868309,4.2480883602
2017-12-19 08:00:03,3.7621359223,2.7912621359,3.5194174757,2.1844660194,4.0453074434
2017-12-19 08:15:04,3.6527886881,2.827965436,3.4564021995,2.2388059701,3.9277297722
2017-12-19 08:30:03,3.6092585328,2.7069438996,3.3738721067,2.2361710475,3.9231071008
2017-12-19 08:45:03,3.4429400387,2.5531914894,3.1721470019,2.166344294,3.8684719536
2017-12-19 09:00:03,3.7006913379,2.6840178935,3.2533550224,2.1960146401,4.066693778
2017-12-19 09:15:02,3.5507844756,2.6424442609,3.1791907514,2.1056977704,4.1288191577
2017-12-19 09:30:03,3.3282325937,2.6013771997,3.0604437643,1.9892884468,3.8255547054
2017-12-19 09:45:03,3.4047436878,2.6013771997,3.1752104055,2.0657995409,3.8255547054
2017-12-19 10:00:03,3.0946882217,2.3094688222,3.0484988453,1.9399538106,3.6027713626
2017-12-19 10:15:04,3.4520749174,2.4605214837,3.3419023136,2.1300036724,3.6724201249
2017-12-19 10:30:03,3.3938978402,2.434007542,3.2567706548,2.0911895783,3.3596160439
2017-12-19 10:45:03,3.4004163775,2.3594725885,3.2963219986,2.0471894518,3.1922276197
2017-12-19 11:00:03,3.5473572189,2.5540971976,3.4409365023,2.0574671869,3.0507272082
2017-12-19 11:15:03,3.5714285714,2.6071428571,3.5357142857,2.0714285714,2.8571428571
2017-12-19 11:30:03,3.5897435897,2.7472527473,3.663003663,2.1611721612,2.7106227106
2017-12-19 11:45:03,3.5741444867,3.0038022814,3.8022813688,2.2813688213,2.6235741445
2017-12-19 12:00:03,3.5227272727,3.3333333333,3.7878787879,2.4242424242,2.5757575758
2017-12-19 12:15:03,3.392504931,3.7869822485,3.9447731755,2.5641025641,2.6429980276
2017-12-19 12:30:03,3.1545741325,3.9432176656,3.7066246057,2.3264984227,2.523659306
2017-12-19 12:45:03,3.164556962,4.2194092827,3.9662447257,2.3206751055,2.6160337553
2017-12-19 13:00:03,3.3348154735,4.4464206314,4.3130280124,2.401067141,2.7567807915
2017-12-19 13:15:03,3.4575662326,4.4903457566,4.4903457566,2.4247867086,2.8289178267
2017-12-19 13:30:03,3.7072243346,4.5152091255,4.752851711,2.4239543726,2.8992395437
2017-12-19 13:45:03,3.712406015,4.3703007519,4.6992481203,2.4436090226,2.8665413534
2017-12-19 14:00:03,3.6824485892,4.1606886657,4.7824007652,2.2955523673,2.8216164515
2017-12-19 14:15:04,3.7487828627,4.0895813048,4.8685491723,2.288218111,2.7750730282
2017-12-19 14:30:03,3.8578680203,4.1624365482,5.076142132,2.3350253807,2.9441624365
2017-12-19 14:45:03,3.9548022599,4.1088854648,5.136106831,2.311248074,2.8762198254
2017-12-19 15:00:03,4.1775456919,4.3342036554,5.2219321149,2.4020887728,3.0287206266
2017-12-19 15:15:03,4.1411042945,4.1411042945,5.1124744376,2.5051124744,3.0163599182
2017-12-19 15:30:03,4.3206913106,4.1286605857,4.8007681229,2.5444071051,2.9764762362
2017-12-19 15:45:03,4.5627376426,4.3997827268,5.4318305269,2.8788701793,3.0961434003
2017-12-19 16:00:03,5.0,4.367816092,5.7471264368,2.816091954,3.1034482759
2017-12-19 16:15:03,4.8974943052,4.3280182232,5.69476082,2.6195899772,3.0751708428
2017-12-19 16:30:03,4.9493142516,4.4126416219,5.9630292188,2.8026237329,3.0411449016
2017-12-19 16:45:03,4.7484454494,4.239683437,5.6529112493,2.7133973997,2.8829847371
2017-12-19 17:00:03,4.3962159154,4.2292710072,5.5648302727,2.7824151363,2.7824151363
2017-12-19 17:15:03,3.8340336134,4.1491596639,5.2521008403,2.6785714286,2.6260504202
2017-12-19 17:30:03,3.6780383795,4.3176972281,5.3304904051,2.5586353945,2.7185501066
2017-12-19 17:45:03,3.5123966942,4.3388429752,5.1652892562,2.5826446281,2.7892561983
2017-12-19 18:00:03,3.6980749747,4.609929078,5.0658561297,2.6342451874,2.9381965552
2017-12-19 18:15:04,3.7837837838,4.7567567568,5.4054054054,2.8108108108,3.0810810811
2017-12-19 18:30:03,3.640634175,4.4627128597,5.2260716383,2.6423957722,2.9359953024
2017-12-19 18:45:03,3.5019455253,4.0578098944,5.2251250695,2.5569760978,2.7237354086
2017-12-19 19:00:03,3.5506402794,4.190919674,5.8207217695,2.677532014,2.677532014
2017-12-19 19:15:03,3.6199095023,4.242081448,5.6561085973,2.6018099548,2.7149321267
2017-12-19 19:30:03,3.5817446563,4.3905257077,5.7770075101,2.7151935298,2.7151935298
2017-12-19 19:45:03,3.3943965517,4.2025862069,5.3879310345,2.5862068966,2.5862068966
2017-12-19 20:00:03,3.5013262599,4.1909814324,5.3050397878,2.6525198939,2.599469496
2017-12-19 20:15:04,3.7239868565,4.1621029573,5.4764512596,2.7382256298,2.6834611172
2017-12-19 20:30:03,3.8322112895,4.5054375971,5.1786639047,2.7446918695,2.7964785085
2017-12-19 20:45:03,4.0805785124,4.8037190083,5.1652892562,2.9958677686,2.8925619835
2017-12-19 21:00:03,4.0,4.8192771084,4.6746987952,2.9397590361,2.7951807229
2017-12-19 21:15:03,4.0,5.1948051948,4.5714285714,3.0649350649,2.8571428571
2017-12-19 21:30:04,3.8726790451,5.3050397878,4.2970822281,3.023872679,2.7055702918
2017-12-19 21:45:03,3.557312253,5.6465273857,3.95256917,3.0491247883,2.5409373235
2017-12-19 22:00:02,3.3872209392,7.6982294072,3.7721324095,3.156274057,2.4634334103
2017-12-19 22:15:03,3.3416875522,8.3542188805,3.5087719298,3.3416875522,2.4227234754
2017-12-19 22:30:03,3.1705227078,8.5689802913,3.2562125107,3.4275921165,2.3136246787
2017-12-19 22:45:03,3.1516183986,8.5178875639,2.9812606474,3.4923339012,2.2146507666
2017-12-19 23:00:03,3.2214765101,6.711409396,2.8859060403,3.4899328859,2.2147651007
2017-12-19 23:15:03,3.1685678074,6.3371356147,2.7883396705,3.4854245881,2.2179974651
2017-12-19 23:30:03,3.0984204131,6.0753341434,2.7339003645,3.7059538275,2.1871202916
2017-12-19 23:45:03,2.9003021148,6.0422960725,2.7794561934,3.5649546828,2.1752265861
2017-12-20 00:00:03,2.8571428571,5.9523809524,2.7976190476,3.5119047619,2.1428571429
2017-12-20 00:15:03,2.9206349206,6.3492063492,2.8571428571,3.873015873,2.1587301587
2017-12-20 00:30:03,3.0363036304,6.600660066,2.904290429,4.0264026403,2.2442244224
2017-12-20 00:45:03,2.9073698445,6.7613252197,2.7045300879,4.2596348884,2.2988505747
2017-12-20 01:00:03,2.8446389497,7.2939460248,2.6258205689,4.5951859956,2.3340627279
2017-12-20 01:15:03,2.8219971056,7.2358900145,2.6049204052,4.7756874096,2.3878437048
2017-12-20 01:30:03,2.7550260611,7.4460163812,2.6061057334,4.765450484,2.4571854058
2017-12-20 01:45:03,2.9664324746,7.806401249,2.8103044496,5.2302888368,2.5761124122
2017-12-20 02:00:03,2.8409090909,8.1168831169,3.0032467532,5.1948051948,2.8409090909
2017-12-20 02:15:03,2.7777777778,8.1699346405,3.1045751634,5.2287581699,2.8594771242
2017-12-20 02:30:03,2.754590985,8.347245409,3.1719532554,5.6761268781,3.0050083472
2017-12-20 02:45:03,3.1045751634,8.1699346405,3.1862745098,5.637254902,3.1045751634
2017-12-20 03:00:04,3.3489096573,7.7881619938,3.1931464174,6.308411215,3.1931464174
2017-12-20 03:15:03,4.1118421053,8.2236842105,3.3717105263,6.25,3.6184210526
2017-12-20 03:30:03,4.6563192905,7.2431633407,3.4737620103,5.8388765706,3.7694013304
2017-12-20 03:45:03,4.7210300429,7.1530758226,3.5050071531,4.7925608011,3.7195994278
2017-12-20 04:00:03,4.949784792,6.8866571019,3.6585365854,4.3758967001,3.7302725968
2017-12-20 04:15:03,4.964028777,6.4028776978,3.381294964,3.8848920863,3.4532374101
2017-12-20 04:30:03,5.7748538012,6.5789473684,3.6549707602,4.0204678363,3.7280701754
2017-12-20 04:45:03,6.5084226646,6.4318529862,3.751914242,4.0581929556,3.9050535988
2017-12-20 05:00:03,6.1848505907,6.0458651842,3.4746351633,3.8915913829,3.6831132731
2017-12-20 05:15:03,6.56167979,6.1023622047,3.5433070866,3.7401574803,3.8057742782
2017-12-20 05:30:03,6.5487884741,5.4354944335,3.2743942371,3.536345776,3.6673215455
2017-12-20 05:45:03,6.5487884741,5.7629338572,3.1434184676,3.3398821218,3.536345776
2017-12-20 06:00:03,6.4557779212,5.4228534538,2.9051000646,3.1633311814,3.357004519
2017-12-20 06:15:03,6.2383031815,5.5520898316,2.9320024953,2.9320024953,3.4310667498
2017-12-20 06:30:03,5.8241118229,5.7658707047,2.9120559115,2.9702970297,3.4362259755
2017-12-20 06:45:03,5.4402692092,5.6085249579,2.9164329781,2.804262479,3.4772854739
2017-12-20 07:00:03,5.1031487514,5.4288816504,2.8773072747,2.7687296417,3.5287730727
2017-12-20 07:15:03,5.1031487514,5.1031487514,2.9315960912,2.8230184582,3.6373507058
2017-12-20 07:30:03,4.6898638427,4.5890065557,2.8744326778,2.6727181039,3.4795763994
2017-12-20 07:45:03,4.3121149897,4.2094455852,2.977412731,2.6180698152,3.6447638604
2017-12-20 08:00:03,3.9568345324,3.9568345324,3.0318602261,2.4665981501,3.6998972251
2017-12-20 08:15:03,3.5885167464,3.6842105263,3.2535885167,2.3444976077,3.6842105263
2017-12-20 08:30:03,3.5436893204,3.640776699,3.3980582524,2.427184466,3.8349514563
2017-12-20 08:45:03,3.4482758621,3.6004056795,3.4482758621,2.3326572008,3.8539553753
2017-12-20 09:00:03,3.2756200281,3.4160037436,3.3224145999,2.2929340197,3.8839494619
2017-12-20 09:15:03,3.1722054381,3.3232628399,3.1722054381,2.2658610272,3.9778449144
2017-12-20 09:30:04,3.1642624477,3.2107957189,3.1177291764,2.2335970219,3.9553280596
2017-12-20 09:45:03,3.0260047281,3.1205673759,3.1205673759,2.31678487,3.8770685579
2017-12-20 10:00:03,3.132628153,3.2546786005,3.295362083,2.4816924329,4.0683482506
2017-12-20 10:15:03,3.1637965559,3.2038446135,3.3640368442,2.4429315178,3.8446135362
2017-12-20 10:30:03,3.0976965846,3.1374106434,3.3359809373,2.3431294678,3.5742652899
2017-12-20 10:45:03,3.3510420924,3.1875766244,3.3510420924,2.3293829179,3.5553739273
2017-12-20 11:00:03,3.4438226431,3.1855359449,3.4868704262,2.2815325011,3.5299182092
2017-12-20 11:15:03,3.3502968617,3.1382527566,3.4775233249,2.2052586938,3.3502968617
2017-12-20 11:30:03,3.5,3.125,3.5833333333,2.3333333333,3.125
2017-12-20 11:45:04,3.5080645161,3.185483871,3.7096774194,2.5,2.9838709677
2017-12-20 12:00:03,3.6737989503,3.4315704481,3.8756560355,2.5837706904,3.1489705289
2017-12-20 12:15:03,3.596287703,3.4029389018,3.8283062645,2.5522041763,3.0549110596
2017-12-20 12:30:03,3.7597057622,3.4736411933,4.086636698,2.6154474867,3.2284429914
2017-12-20 12:45:03,3.656998739,3.3207229929,4.2034468264,2.5220680958,3.1525851198
2017-12-20 13:00:03,3.5714285714,3.2271944923,4.3029259897,2.495697074,3.0550774527
2017-12-20 13:15:03,3.7053571429,3.2142857143,4.4642857143,2.4553571429,3.0803571429
2017-12-20 13:30:02,3.7608486017,3.37512054,4.8216007715,2.4108003857,3.2304725169
2017-12-20 13:45:03,3.8679731821,3.4038164002,5.1572975761,2.4239298608,3.2490974729
2017-12-20 14:00:03,3.9225674987,3.3622007132,5.0942435048,2.3942944473,3.2603158431
2017-12-20 14:15:04,3.8954108858,3.2550693703,5.3361792956,2.401280683,3.2017075774
2017-12-20 14:30:03,4.0668523677,3.3426183844,5.5710306407,2.5069637883,3.286908078
2017-12-20 14:45:03,4.05946255,3.3733562035,5.7175528874,2.5157232704,3.2018296169
2017-12-20 15:00:03,4.1857798165,3.3256880734,5.7339449541,2.6376146789,3.2683486239
2017-12-20 15:15:03,4.2447629548,3.2524807056,5.5126791621,2.5909592062,3.1422271224
2017-12-20 15:30:03,4.2021578648,3.3503691085,5.6785917093,2.7257240204,3.1800113572
2017-12-20 15:45:02,4.2706600111,3.2723239046,5.5463117027,2.7176927343,3.1613976705
2017-12-20 16:00:03,4.4404973357,3.4339846063,5.9206631143,2.8419182948,3.2563647128
2017-12-20 16:15:03,4.6838407494,3.5714285714,5.8548009368,2.9859484778,3.2786885246
2017-12-20 16:30:03,4.6190761848,3.6592681464,5.99880024,2.99940012,3.2393521296
2017-12-20 16:45:03,4.8259010385,3.72632865,6.1087354918,2.932193036,3.1765424557
2017-12-20 17:00:03,4.6540110227,3.7966932027,6.123698714,3.0006123699,3.1230863442
2017-12-20 17:15:03,4.3108682453,3.7644201579,6.0716454159,2.8536733455,3.035822708
2017-12-20 17:30:03,4.3287327478,3.7641154329,6.2735257215,2.8230865747,3.0112923463
2017-12-20 17:45:03,4.3800123381,3.7631091919,6.1690314621,2.8377544725,3.0228254164
2017-12-20 18:00:03,4.329004329,3.8342609771,6.1842918986,2.7829313544,3.0303030303
2017-12-20 18:15:03,4.4403892944,3.8929440389,6.0827250608,2.7372262774,3.102189781
2017-12-20 18:30:03,4.2848521424,3.7417018709,6.0350030175,2.7157513579,3.0175015088
2017-12-20 18:45:03,4.4025157233,3.7735849057,6.3591893781,2.5856044724,2.9350104822
2017-12-20 19:00:04,4.6263345196,3.6298932384,6.6903914591,2.4911032028,2.9893238434
2017-12-20 19:15:03,4.4980443286,3.6505867014,6.4537157757,2.4119947849,2.8683181226
2017-12-20 19:30:03,4.5127534336,3.7279267495,6.5402223676,2.3544800523,2.8122956181
2017-12-20 19:45:03,4.5483664318,3.7155669443,6.4061499039,2.4983984625,2.8827674568
2017-12-20 20:00:03,4.4052863436,3.7759597231,6.2932662052,2.5173064821,2.8949024544
2017-12-20 20:15:03,4.3982895541,3.6652412951,6.1087354918,2.6267562615,2.932193036
2017-12-20 20:30:03,4.4776119403,3.7014925373,5.9701492537,2.8059701493,2.9850746269
2017-12-20 20:45:03,4.652532391,3.7691401649,5.8892815077,2.8857479388,3.0035335689
2017-12-20 21:00:03,4.6357615894,3.8079470199,5.5187637969,2.9249448124,2.9249448124
2017-12-20 21:15:02,4.7567567568,4.0540540541,5.4054054054,3.1891891892,2.972972973
2017-12-20 21:30:03,4.6499477534,4.2319749216,5.2246603971,3.2915360502,2.9780564263
2017-12-20 21:45:03,4.331797235,4.1474654378,4.6082949309,3.1797235023,2.7649769585
2017-12-20 22:00:03,4.0871934605,4.4050862852,4.3596730245,3.3605812897,2.6793823797
2017-12-20 22:15:03,3.8036267138,4.4228217603,3.9805395843,3.2728881026,2.5210084034
2017-12-20 22:30:04,4.0311497939,4.5808520385,3.8021071919,3.3440219881,2.5194686212
2017-12-20 22:45:03,3.826648225,4.6104195482,3.4578146611,3.4117104657,2.3974181651
2017-12-20 23:00:03,3.8497652582,4.6948356808,3.4272300469,3.661971831,2.441314554
2017-12-20 23:15:03,3.7807183365,4.7258979206,3.2608695652,3.7807183365,2.3629489603
2017-12-20 23:30:03,3.3847685416,4.8282727725,3.1358885017,4.0318566451,2.3394723743
2017-12-20 23:45:03,3.162434116,4.6478198371,2.9228557738,4.0249161476,2.2999520843
2017-12-21 00:00:03,3.3265097236,4.6059365404,2.9170931423,4.3500511771,2.3029682702
2017-12-21 00:15:03,3.3898305085,4.6327683616,2.8813559322,4.406779661,2.2598870056
2017-12-21 00:30:03,3.7754595132,4.7193243915,2.8812717337,4.2722305017,2.3845007452
2017-12-21 00:45:03,3.9194915254,5.0847457627,2.8072033898,4.0783898305,2.3305084746
