"Used Space, x; Total Space, x","Used Space, y","Total Space, y"
2017-11-19 05:59:00,224076,258355
2017-11-19 06:59:00,224104,258355
2017-11-19 07:59:00,224123,258355
2017-11-19 08:59:00,224141,258355
2017-11-19 09:59:00,224170,258355
2017-11-19 10:59:00,224183,258355
2017-11-19 11:59:00,224219,258355
2017-11-19 12:59:00,224223,258355
2017-11-19 13:59:00,224236,258355
2017-11-19 14:59:00,224208,258355
2017-11-19 15:59:00,224223,258355
2017-11-19 16:59:00,224230,258355
2017-11-19 17:59:00,224250,258355
2017-11-19 18:59:00,224267,258355
2017-11-19 19:59:00,223845,258355
2017-11-19 20:59:00,223851,258355
2017-11-19 21:59:00,223843,258355
2017-11-19 22:59:00,223907,258355
2017-11-19 23:59:00,223964,258355
2017-11-20 00:59:00,223993,258355
2017-11-20 01:59:00,224002,258355
2017-11-20 02:59:00,224016,258355
2017-11-20 03:59:00,223968,258355
2017-11-20 04:59:00,223885,258355
2017-11-20 05:59:00,223877,258355
2017-11-20 06:59:00,223774,258355
2017-11-20 07:59:00,223660,258355
2017-11-20 08:59:00,223711,258355
2017-11-21 12:59:00,225189,258355
2017-11-21 13:59:00,224980,258355
2017-11-21 14:59:00,224972,258355
2017-11-21 15:59:00,225088,258355
2017-11-21 16:59:00,225187,258355
2017-11-21 17:59:00,225249,258355
2017-11-21 18:59:00,225275,258355
2017-11-21 19:59:00,224719,258355
2017-11-21 20:59:00,224720,258355
2017-11-21 21:59:00,224811,258355
2017-11-21 22:59:00,224888,258355
2017-11-21 23:59:00,225003,258355
2017-11-22 00:59:00,225018,258355
2017-11-22 01:59:00,225035,258355
2017-11-22 02:59:00,225035,258355
2017-11-22 03:59:00,225063,258355
2017-11-22 04:59:00,225108,258355
2017-11-22 05:59:00,225219,258355
2017-11-22 06:59:00,225333,258355
2017-11-22 07:59:00,225422,258355
2017-11-22 08:59:00,225669,258355
2017-11-22 09:59:00,226001,258355
2017-11-22 10:59:00,226111,258355
2017-11-22 11:59:00,226180,258355
2017-11-22 12:59:00,226378,258355
2017-11-22 13:59:00,226516,258355
2017-11-22 14:59:00,226590,258355
2017-11-22 15:59:00,226716,258355
2017-11-22 16:59:00,226714,258355
2017-11-22 17:59:00,226733,258355
2017-11-22 18:59:00,226799,258355
2017-11-22 19:59:00,226667,258355
2017-11-22 20:59:00,226643,258355
2017-11-22 21:59:00,226726,258355
2017-11-22 22:59:00,226769,258355
2017-11-22 23:59:00,226873,258355
2017-11-23 00:59:00,226890,258355
2017-11-23 01:59:00,226905,258355
2017-11-23 02:59:00,226940,258355
2017-11-23 03:59:00,226975,258355
2017-11-23 04:59:00,226903,258355
2017-11-23 05:59:00,226949,258355
2017-11-23 06:59:00,227419,258355
2017-11-23 07:59:00,227582,258355
2017-11-23 08:59:00,228029,258355
2017-11-23 09:59:00,228051,258355
2017-11-23 10:59:00,228126,258355
2017-11-23 11:59:00,228566,258355
2017-11-23 12:59:00,228511,258355
2017-11-23 13:59:00,229003,258355
2017-11-23 14:59:00,228553,258355
2017-11-23 15:59:00,228617,258355
2017-11-23 16:59:00,228630,258355
2017-11-23 17:59:00,228669,258355
2017-11-23 18:59:00,228733,258355
2017-11-23 19:59:00,228137,258355
2017-11-23 20:59:00,227963,258355
2017-11-23 21:59:00,228043,258355
2017-11-23 22:59:00,228080,258355
2017-11-23 23:59:00,228179,258355
2017-11-24 00:59:00,228211,258355
2017-11-24 01:59:00,228227,258355
2017-11-24 02:59:00,228242,258355
2017-11-24 03:59:00,228263,258355
2017-11-24 04:59:00,228341,258355
2017-11-24 05:59:00,228391,258355
2017-11-24 06:59:00,228397,258355
2017-11-24 07:59:00,228469,258355
2017-11-24 08:59:00,228584,258355
2017-11-24 09:59:00,228735,258355
2017-11-24 10:59:00,228702,258355
2017-11-24 11:59:00,228832,258355
2017-11-24 12:59:00,228913,258355
2017-11-24 13:59:00,229391,258355
2017-11-24 14:59:00,229517,258355
2017-11-24 15:59:00,229061,258355
2017-11-24 16:59:00,228983,258355
2017-11-24 17:59:00,229340,258355
2017-11-24 18:59:00,229352,258355
2017-11-24 19:59:00,229247,258355
2017-11-24 20:59:00,229216,258355
2017-11-24 21:59:00,229329,258355
2017-11-24 22:59:00,229366,258355
2017-11-24 23:59:00,229384,258355
2017-11-25 00:59:00,229412,258355
2017-11-25 01:59:00,229439,258355
2017-11-25 02:59:00,229453,258355
2017-11-25 03:59:00,229468,258355
2017-11-25 04:59:00,229451,258355
2017-11-25 05:59:00,229465,258355
2017-11-25 06:59:00,229450,258355
2017-11-25 07:59:00,229486,258355
2017-11-25 08:59:00,229530,258355
2017-11-25 09:59:00,229561,258355
2017-11-25 10:59:00,229618,258355
2017-11-25 11:59:00,229627,258355
2017-11-25 12:59:00,229642,258355
2017-11-25 13:59:00,229528,258355
2017-11-25 14:59:00,229590,258355
2017-11-25 15:59:00,229686,258355
2017-11-25 16:59:00,229728,258355
2017-11-25 17:59:00,229733,258355
2017-11-25 18:59:00,229748,258355
2017-11-25 19:59:00,229746,258355
2017-11-25 20:59:00,229738,258355
2017-11-25 21:59:00,229774,258355
2017-11-25 22:59:00,229784,258355
2017-11-25 23:59:00,229817,258355
2017-11-26 00:59:00,229838,258355
2017-11-26 01:59:00,229859,258355
2017-11-26 02:59:00,229872,258355
2017-11-26 03:59:00,229809,258355
2017-11-26 04:59:00,229821,258355
2017-11-26 05:59:00,229866,258355
2017-11-26 06:59:00,229878,258355
2017-11-26 07:59:00,229822,258355
2017-11-26 08:59:00,229898,258355
2017-11-26 09:59:00,229934,258355
2017-11-26 10:59:00,229969,258355
2017-11-26 11:59:00,229994,258355
2017-11-26 12:59:00,229995,258355
2017-11-26 13:59:00,229989,258355
2017-11-26 14:59:00,230050,258355
2017-11-26 15:59:00,230107,258355
2017-11-26 16:59:00,230156,258355
2017-11-26 17:59:00,230170,258355
2017-11-26 18:59:00,230192,258355
2017-11-26 19:59:00,229846,258355
2017-11-26 20:59:00,229935,258355
2017-11-26 21:59:00,230005,258355
2017-11-26 22:59:00,230043,258355
2017-11-26 23:59:00,230099,258355
2017-11-27 00:59:00,230119,258355
2017-11-27 01:59:00,230135,258355
2017-11-27 02:59:00,230135,258355
2017-11-27 03:59:00,230026,258355
2017-11-27 04:59:00,230175,258355
2017-11-27 05:59:00,230320,258355
2017-11-27 06:59:00,230393,258355
2017-11-27 07:59:00,230364,258355
2017-11-27 08:59:00,230536,258355
2017-11-27 09:59:00,230669,258355
2017-11-27 10:59:00,230756,258355
2017-11-27 11:59:00,230832,258355
2017-11-27 12:59:00,230977,258355
2017-11-27 13:59:00,230538,258355
2017-11-27 14:59:00,230453,258355
2017-11-27 15:59:00,230503,258355
2017-11-27 16:59:00,230557,258355
2017-11-27 17:59:00,230553,258355
2017-11-27 18:59:00,230611,258355
2017-11-27 19:59:00,230388,258355
2017-11-27 20:59:00,230419,258355
2017-11-27 21:59:00,230503,258355
2017-11-27 22:59:00,230602,258355
2017-11-27 23:59:00,230722,258355
2017-11-28 00:59:00,230769,258355
2017-11-28 01:59:00,230787,258355
2017-11-28 02:59:00,230788,258355
2017-11-28 03:59:00,230540,258355
2017-11-28 04:59:00,230526,258355
2017-11-28 05:59:00,230520,258355
2017-11-28 06:59:00,230697,258355
2017-11-28 07:59:00,230693,258355
2017-11-28 08:59:00,230733,258355
2017-11-28 09:59:00,231083,258355
2017-11-28 10:59:00,231261,258355
2017-11-28 11:59:00,231513,258355
2017-11-28 12:59:00,231643,258355
2017-11-28 13:59:00,231769,258355
2017-11-28 14:59:00,231882,258355
2017-11-28 15:59:00,231917,258355
2017-11-28 16:59:00,231989,258355
2017-11-28 17:59:00,232035,258355
2017-11-28 18:59:00,232083,258355
2017-11-28 19:59:00,231606,258355
2017-11-28 20:59:00,229292,258355
2017-11-28 21:59:00,231688,258355
2017-11-28 22:59:00,231727,258355
2017-11-28 23:59:00,231853,258355
2017-11-29 00:59:00,231892,258355
2017-11-29 01:59:00,231915,258355
2017-11-29 02:59:00,231938,258355
2017-11-29 03:59:00,231979,258355
2017-11-29 04:59:00,231990,258355
2017-11-29 05:59:00,232101,258355
2017-11-29 06:59:00,232262,258355
2017-11-29 07:59:00,232463,258355
2017-11-29 08:59:00,232525,258355
2017-11-29 09:59:00,232800,258355
2017-11-29 10:59:00,232893,258355
2017-11-29 11:59:00,232890,258355
2017-11-29 12:59:00,233056,258355
2017-11-29 13:59:00,233066,258355
2017-11-29 14:59:00,233124,258355
2017-11-29 15:59:00,233139,258355
2017-11-29 16:59:00,232798,265240
2017-11-29 17:59:00,232886,265240
2017-11-29 18:59:00,233009,265240
2017-11-29 19:59:00,233034,265240
2017-11-29 20:59:00,233064,265240
2017-11-29 21:59:00,233048,265240
2017-11-29 22:59:00,233031,265240
2017-11-29 23:59:00,233047,265240
2017-11-30 00:59:00,233077,265240
2017-11-30 01:59:00,233086,265240
2017-11-30 02:59:00,233087,265240
2017-11-30 03:59:00,232998,285897
2017-11-30 04:59:00,233431,285897
2017-11-30 05:59:00,233563,285897
2017-11-30 06:59:00,233784,285897
2017-11-30 07:59:00,233979,285897
2017-11-30 08:59:00,234808,285897
2017-11-30 09:59:00,234955,285897
2017-11-30 11:59:00,235152,285897
2017-11-30 12:59:00,235329,285897
2017-11-30 13:59:00,235411,285897
2017-11-30 14:59:00,235451,285897
2017-11-30 15:59:00,235487,285897
2017-11-30 16:59:00,235586,285897
2017-11-30 17:59:00,235597,285897
2017-11-30 18:59:00,235546,285897
2017-11-30 19:59:00,234101,285897
2017-11-30 20:59:00,234101,285897
2017-11-30 21:59:00,234110,285897
2017-11-30 22:59:00,234126,285897
2017-11-30 23:59:00,234186,285897
2017-12-01 00:59:00,234216,285897
2017-12-01 01:59:00,234232,285897
2017-12-01 02:59:00,234260,285897
2017-12-01 03:59:00,234260,285897
2017-12-01 04:59:00,233555,285897
2017-12-01 05:59:00,233436,285897
2017-12-01 06:59:00,233446,285897
2017-12-01 07:59:00,233460,285897
2017-12-01 08:59:00,233424,285897
2017-12-01 09:59:00,233588,285897
2017-12-01 10:59:00,233857,285897
2017-12-01 11:59:00,233885,285897
2017-12-01 12:59:00,234004,285897
2017-12-01 13:59:00,234796,285897
2017-12-01 14:59:00,234688,285897
2017-12-01 15:59:00,234170,285897
2017-12-01 16:59:00,234263,285897
2017-12-01 17:59:00,234281,285897
2017-12-01 18:59:00,234300,285897
2017-12-01 19:59:00,229066,279488
2017-12-01 20:59:00,229363,279488
2017-12-01 21:59:00,229780,279488
2017-12-01 22:59:00,230294,279488
2017-12-01 23:59:00,230639,279488
2017-12-02 00:59:00,231012,279488
2017-12-02 01:59:00,231215,279488
2017-12-02 02:59:00,231575,279488
2017-12-02 03:59:00,232053,279488
2017-12-02 04:59:00,232533,279488
2017-12-02 05:59:00,232944,279488
2017-12-02 06:59:00,233328,279488
2017-12-02 07:59:00,233670,279488
2017-12-02 08:59:00,233898,279488
2017-12-02 09:59:00,234213,279488
2017-12-02 10:59:00,234350,279488
2017-12-02 11:59:00,234395,279488
2017-12-02 12:59:00,234278,279488
2017-12-02 13:59:00,234317,279488
2017-12-02 14:59:00,234417,279488
2017-12-02 15:59:00,234488,279488
2017-12-02 16:59:00,234532,279488
2017-12-02 17:59:00,234776,279488
2017-12-02 18:59:00,234838,279488
2017-12-02 19:59:00,234676,279488
2017-12-02 20:59:00,234642,279488
2017-12-02 21:59:00,234654,279488
2017-12-02 22:59:00,234662,279488
2017-12-02 23:59:00,234726,279488
2017-12-03 00:59:00,234758,279488
2017-12-03 01:59:00,234772,279488
2017-12-03 02:59:00,234787,279488
2017-12-03 03:59:00,234790,279488
2017-12-03 04:59:00,234781,279488
2017-12-03 05:59:00,234805,279488
2017-12-03 06:59:00,234840,279488
2017-12-03 07:59:00,234891,279488
2017-12-03 08:59:00,234910,279488
2017-12-03 09:59:00,234896,279488
2017-12-03 10:59:00,234870,279488
2017-12-03 11:59:00,234873,279488
2017-12-03 13:59:00,234912,279488
2017-12-03 17:59:00,234951,279488
2017-12-03 22:59:00,235063,279488
2017-12-04 03:59:00,235258,279488
2017-12-04 14:59:00,236589,279488
2017-12-04 15:59:00,236160,279488
2017-12-04 16:59:00,235926,279488
2017-12-04 17:59:00,235760,279488
2017-12-04 18:59:00,235740,279488
2017-12-04 19:59:00,235488,279488
2017-12-04 20:59:00,235528,279488
2017-12-04 21:59:00,235549,279488
2017-12-04 22:59:00,235608,279488
2017-12-04 23:59:00,235725,279488
2017-12-05 00:59:00,235760,279488
2017-12-05 01:59:00,235763,279488
2017-12-05 02:59:00,235714,279488
2017-12-05 03:59:00,235785,279488
2017-12-05 04:59:00,235793,279488
2017-12-05 05:59:00,235796,279488
2017-12-05 06:59:00,235679,279488
2017-12-05 07:59:00,235652,279488
2017-12-05 08:59:00,235683,279488
2017-12-05 09:59:00,235770,279488
2017-12-05 10:59:00,235835,279488
2017-12-05 11:59:00,235968,279488
2017-12-05 12:59:00,236141,279488
2017-12-05 13:59:00,236186,279488
2017-12-05 14:59:00,236189,279488
2017-12-05 15:59:00,236681,279488
2017-12-05 16:59:00,236301,279488
2017-12-05 17:59:00,236327,279488
2017-12-05 18:59:00,236251,279488
2017-12-05 19:59:00,235911,279488
2017-12-05 20:59:00,235951,279488
2017-12-05 21:59:00,235958,279488
2017-12-05 22:59:00,235999,279488
2017-12-05 23:59:00,236083,279488
2017-12-06 00:59:00,236108,279488
2017-12-06 01:59:00,236126,279488
2017-12-06 02:59:00,236126,279488
2017-12-06 03:59:00,236143,279488
2017-12-06 04:59:00,236241,279488
2017-12-06 05:59:00,236766,279488
2017-12-06 06:59:00,236666,279488
2017-12-06 07:59:00,236658,279488
2017-12-06 08:59:00,236890,279488
2017-12-06 09:59:00,241909,279488
2017-12-06 10:59:00,237998,279488
2017-12-06 11:59:00,237505,279488
2017-12-06 12:59:00,237560,279488
2017-12-06 13:59:00,237475,279488
2017-12-06 14:59:00,237487,285897
2017-12-06 15:59:00,232577,279488
2017-12-06 16:59:00,233035,279488
2017-12-06 17:59:00,233395,279488
2017-12-06 18:59:00,233745,279488
2017-12-06 19:59:00,234039,279488
2017-12-06 20:59:00,234393,279488
2017-12-06 21:59:00,234680,279488
2017-12-06 22:59:00,235223,279488
2017-12-06 23:59:00,235707,279488
2017-12-07 00:59:00,235941,279488
2017-12-07 01:59:00,236308,279488
2017-12-07 02:59:00,236787,279488
2017-12-07 03:59:00,237151,279488
2017-12-07 04:59:00,237321,279488
2017-12-07 05:59:00,237513,279488
2017-12-07 06:59:00,237451,279488
2017-12-07 07:59:00,237673,279488
2017-12-07 08:59:00,237727,279488
2017-12-07 09:59:00,237771,279488
2017-12-07 10:59:00,237730,279488
2017-12-07 11:59:00,237467,279488
2017-12-07 12:59:00,237413,279488
2017-12-07 13:59:00,237472,279488
2017-12-07 14:59:00,237530,285897
2017-12-07 15:59:00,232389,279488
2017-12-07 16:59:00,232928,279488
2017-12-07 17:59:00,233279,279488
2017-12-07 18:59:00,233784,279488
2017-12-07 19:59:00,233487,279488
2017-12-07 20:59:00,233809,279488
2017-12-07 21:59:00,234208,279488
2017-12-07 22:59:00,235259,279488
2017-12-07 23:59:00,234884,279488
2017-12-08 00:59:00,235392,279488
2017-12-08 01:59:00,235715,279488
2017-12-08 02:59:00,236081,279488
2017-12-08 03:59:00,236425,279488
2017-12-08 04:59:00,236946,279488
2017-12-08 05:59:00,237052,279488
2017-12-08 06:59:00,238050,279488
2017-12-08 07:59:00,238616,279488
2017-12-08 08:59:00,238649,279488
2017-12-08 09:59:00,238265,279488
2017-12-08 10:59:00,238404,285897
2017-12-08 11:59:00,238483,285897
2017-12-08 12:59:00,238722,285897
2017-12-08 13:59:00,238983,285897
2017-12-08 14:59:00,238980,285897
2017-12-08 15:59:00,222592,266671
2017-12-08 16:59:00,222908,266671
2017-12-08 17:59:00,223104,266671
2017-12-08 18:59:00,223357,266671
2017-12-08 19:59:00,222927,266671
2017-12-08 20:59:00,223386,266671
2017-12-08 21:59:00,223890,266671
2017-12-08 22:59:00,224282,266671
2017-12-08 23:59:00,224754,266671
2017-12-09 00:59:00,225156,266671
2017-12-09 01:59:00,225610,266671
2017-12-09 02:59:00,225996,266671
2017-12-09 03:59:00,226436,266671
2017-12-09 04:59:00,226695,266671
2017-12-09 05:59:00,226913,266671
2017-12-09 06:59:00,227140,266671
2017-12-09 07:59:00,227385,266671
2017-12-09 08:59:00,227639,266671
2017-12-09 09:59:00,227882,266671
2017-12-09 10:59:00,228348,266671
2017-12-09 11:59:00,228785,266671
2017-12-09 12:59:00,229211,266671
2017-12-09 13:59:00,229529,266671
2017-12-09 14:59:00,229997,266671
2017-12-09 15:59:00,230322,266671
2017-12-09 16:59:00,230803,266671
2017-12-09 17:59:00,231206,266671
2017-12-09 18:59:00,231594,266671
2017-12-09 19:59:00,231928,266671
2017-12-09 20:59:00,231928,266671
2017-12-09 21:59:00,232017,266671
2017-12-09 22:59:00,232005,266671
2017-12-09 23:59:00,232290,266671
2017-12-10 00:59:00,232547,266671
2017-12-10 01:59:00,232801,266671
2017-12-10 02:59:00,233072,266671
2017-12-10 03:59:00,233270,266671
2017-12-10 04:59:00,233718,266671
2017-12-10 05:59:00,233851,266671
2017-12-10 06:59:00,233976,266671
2017-12-10 07:59:00,234239,266671
2017-12-10 08:59:00,234496,266671
2017-12-10 09:59:00,234763,266671
2017-12-10 10:59:00,235079,266671
2017-12-10 11:59:00,235278,266671
2017-12-10 12:59:00,235558,266671
2017-12-10 13:59:00,235782,266671
2017-12-10 14:59:00,236117,266671
2017-12-10 15:59:00,236449,266671
2017-12-10 16:59:00,236856,266671
2017-12-10 17:59:00,237054,266671
2017-12-10 18:59:00,237076,266671
2017-12-10 19:59:00,236890,266671
2017-12-10 20:59:00,236867,266671
2017-12-10 21:59:00,235989,266671
2017-12-10 22:59:00,236973,266671
2017-12-10 23:59:00,237145,266671
2017-12-11 00:59:00,237302,266671
2017-12-11 01:59:00,237453,266671
2017-12-11 02:59:00,237487,266671
2017-12-11 03:59:00,237499,266671
2017-12-11 04:59:00,237429,266671
2017-12-11 05:59:00,237429,266671
2017-12-11 06:59:00,237339,266671
2017-12-11 07:59:00,237642,266671
2017-12-11 08:59:00,237651,266671
2017-12-11 09:59:00,237841,266671
2017-12-11 10:59:00,238200,266671
2017-12-11 11:59:00,238291,266671
2017-12-11 12:59:00,238461,266671
2017-12-11 13:59:00,237780,266671
2017-12-11 14:59:00,235848,266671
2017-12-11 15:59:00,238769,285897
2017-12-11 16:59:00,233316,279488
2017-12-11 17:59:00,233541,279488
2017-12-11 18:59:00,233953,279488
2017-12-11 19:59:00,233964,279488
2017-12-11 20:59:00,234172,279488
2017-12-11 21:59:00,234579,279488
2017-12-11 22:59:00,234919,279488
2017-12-11 23:59:00,235345,279488
2017-12-12 00:59:00,235736,279488
2017-12-12 01:59:00,236153,279488
2017-12-12 02:59:00,236610,279488
2017-12-12 03:59:00,236945,279488
2017-12-12 04:59:00,237316,279488
2017-12-12 05:59:00,238225,279488
2017-12-12 06:59:00,238204,279488
2017-12-12 07:59:00,239331,279488
2017-12-12 08:59:00,238480,279488
2017-12-12 09:59:00,238602,279488
2017-12-12 10:59:00,238891,279488
2017-12-12 11:59:00,238873,279488
2017-12-12 12:59:00,238908,279488
2017-12-12 13:59:00,239688,285897
2017-12-12 14:59:00,233607,279488
2017-12-12 15:59:00,233918,279488
2017-12-12 16:59:00,234223,279488
2017-12-12 17:59:00,234427,279488
2017-12-12 18:59:00,234621,279488
2017-12-12 19:59:00,234429,279488
2017-12-12 20:59:00,235192,279488
2017-12-12 21:59:00,235342,279488
2017-12-12 22:59:00,235759,279488
2017-12-12 23:59:00,236153,279488
2017-12-13 00:59:00,236558,279488
2017-12-13 01:59:00,236896,279488
2017-12-13 02:59:00,237274,279488
2017-12-13 03:59:00,237704,279488
2017-12-13 04:59:00,238490,279488
2017-12-13 05:59:00,238911,279488
2017-12-13 06:59:00,238927,279488
2017-12-13 07:59:00,238951,279488
2017-12-13 08:59:00,238656,279488
2017-12-13 09:59:00,238601,279488
2017-12-13 10:59:00,238783,279488
2017-12-13 11:59:00,238996,279488
2017-12-13 12:59:00,238960,279488
2017-12-13 13:59:00,238256,279488
2017-12-13 14:59:00,238189,279488
2017-12-13 15:59:00,238239,279488
2017-12-13 16:59:00,237973,279488
2017-12-13 17:59:00,237965,279488
2017-12-13 18:59:00,237996,279488
2017-12-13 19:59:00,237280,279488
2017-12-13 20:59:00,237348,279488
2017-12-13 21:59:00,237360,279488
2017-12-13 22:59:00,237329,279488
2017-12-13 23:59:00,237437,279488
2017-12-14 00:59:00,237480,279488
2017-12-14 01:59:00,237497,279488
2017-12-14 02:59:00,237533,279488
2017-12-14 03:59:00,237421,279488
2017-12-14 04:59:00,237490,279488
2017-12-14 05:59:00,237505,279488
2017-12-14 06:59:00,237437,279488
2017-12-14 07:59:00,237824,279488
2017-12-14 08:59:00,237949,279488
2017-12-14 09:59:00,237984,279488
2017-12-14 10:59:00,237777,279488
2017-12-14 11:59:00,237910,279488
2017-12-14 12:59:00,238005,279488
2017-12-14 13:59:00,238002,279488
2017-12-14 14:59:00,238048,279488
2017-12-14 15:59:00,238098,279488
2017-12-14 16:59:00,238064,279488
2017-12-14 17:59:00,238104,279488
2017-12-14 18:59:00,238187,279488
2017-12-14 19:59:00,237253,279488
2017-12-14 20:59:00,237268,279488
2017-12-14 21:59:00,237371,279488
2017-12-14 22:59:00,237429,279488
2017-12-14 23:59:00,237463,279488
2017-12-15 00:59:00,237525,279488
2017-12-15 01:59:00,237543,279488
2017-12-15 02:59:00,237543,279488
2017-12-15 03:59:00,237672,279488
2017-12-15 04:59:00,237641,279488
2017-12-15 05:59:00,237452,279488
2017-12-15 06:59:00,237604,279488
2017-12-15 07:59:00,237459,279488
2017-12-15 08:59:00,238188,279488
2017-12-15 09:59:00,239011,279488
2017-12-15 10:59:00,239495,279488
2017-12-15 11:59:00,239504,279488
2017-12-15 12:59:00,239506,279488
2017-12-15 13:59:00,239503,279488
2017-12-15 14:59:00,234066,273080
2017-12-15 15:59:00,234531,273080
2017-12-15 16:59:00,237583,273080
2017-12-15 17:59:00,235982,273080
2017-12-15 18:59:00,235964,273080
2017-12-15 19:59:00,234923,273080
2017-12-15 20:59:00,235280,273080
2017-12-15 21:59:00,235618,273080
2017-12-15 22:59:00,236056,273080
2017-12-15 23:59:00,236200,273080
2017-12-16 00:59:00,236657,273080
2017-12-16 01:59:00,237069,273080
2017-12-16 02:59:00,237537,273080
2017-12-16 03:59:00,237940,273080
2017-12-16 04:59:00,238029,273080
2017-12-16 05:59:00,238067,273080
2017-12-16 06:59:00,238321,273080
2017-12-16 07:59:00,238453,273080
2017-12-16 08:59:00,238088,273080
2017-12-16 09:59:00,238108,273080
2017-12-16 10:59:00,238130,273080
2017-12-16 11:59:00,238151,273080
2017-12-16 12:59:00,238184,273080
2017-12-16 13:59:00,238207,273080
2017-12-16 14:59:00,238220,273080
2017-12-16 15:59:00,238261,273080
2017-12-16 16:59:00,238310,273080
2017-12-16 17:59:00,238318,273080
2017-12-16 18:59:00,238314,273080
2017-12-16 19:59:00,238304,273080
2017-12-16 20:59:00,238309,273080
2017-12-16 21:59:00,238350,273080
2017-12-16 22:59:00,238386,273080
2017-12-16 23:59:00,238453,273080
2017-12-17 00:59:00,238485,273080
2017-12-17 01:59:00,238501,273080
2017-12-17 02:59:00,238515,273080
2017-12-17 03:59:00,238526,273080
2017-12-17 04:59:00,238543,273080
2017-12-17 05:59:00,238562,273080
2017-12-17 06:59:00,238628,273080
2017-12-17 07:59:00,238674,273080
2017-12-17 08:59:00,238696,273080
2017-12-17 09:59:00,238721,273080
2017-12-17 10:59:00,238745,273080
2017-12-17 11:59:00,238769,273080
2017-12-17 12:59:00,238791,273080
2017-12-17 13:59:00,238803,273080
2017-12-17 14:59:00,238784,273080
2017-12-17 15:59:00,238794,273080
2017-12-17 16:59:00,238826,273080
2017-12-17 17:59:00,238835,273080
2017-12-17 18:59:00,238591,273080
2017-12-17 19:59:00,238496,273080
2017-12-17 20:59:00,238598,273080
2017-12-17 21:59:00,238658,273080
2017-12-17 22:59:00,238676,273080
2017-12-17 23:59:00,238793,273080
2017-12-18 00:59:00,238827,273080
2017-12-18 01:59:00,238862,273080
2017-12-18 02:59:00,238875,273080
2017-12-18 03:59:00,238881,273080
2017-12-18 04:59:00,238864,273080
2017-12-18 05:59:00,238853,273080
2017-12-18 06:59:00,238568,273080
2017-12-18 07:59:00,239158,273080
2017-12-18 08:59:00,239457,273080
2017-12-18 09:59:00,241848,273080
2017-12-18 10:59:00,242206,273080
2017-12-18 11:59:00,240445,273080
2017-12-18 12:59:00,240271,273080
2017-12-18 13:59:00,240867,273080
2017-12-18 14:59:00,240397,273080
2017-12-18 15:59:00,240397,273080
2017-12-18 16:59:00,240446,273080
2017-12-18 17:59:00,240396,273080
2017-12-18 18:59:00,240502,285897
2017-12-18 19:59:00,239348,285897
2017-12-18 20:59:00,234082,279488
2017-12-18 21:59:00,234310,279488
2017-12-18 22:59:00,234695,279488
2017-12-18 23:59:00,235039,279488
2017-12-19 00:59:00,235312,279488
2017-12-19 01:59:00,235622,279488
2017-12-19 02:59:00,235687,279488
2017-12-19 03:59:00,237450,279488
2017-12-19 04:59:00,236446,279488
2017-12-19 05:59:00,236759,279488
2017-12-19 06:59:00,237286,279488
2017-12-19 07:59:00,237735,279488
2017-12-19 08:59:00,238166,279488
2017-12-19 09:59:00,238776,279488
2017-12-19 10:59:00,239227,279488
2017-12-19 11:59:00,240276,279488
2017-12-19 12:59:00,239529,279488
2017-12-19 13:59:00,239456,285897
2017-12-19 14:59:00,233996,279488
2017-12-19 15:59:00,234306,279488
2017-12-19 16:59:00,234402,279488
2017-12-19 17:59:00,234633,279488
2017-12-19 18:59:00,234929,279488
2017-12-19 19:59:00,235115,279488
2017-12-19 20:59:00,235613,279488
2017-12-19 21:59:00,235923,279488
2017-12-19 22:59:00,236270,279488
2017-12-19 23:59:00,236679,279488
2017-12-20 00:59:00,236976,279488
2017-12-20 01:59:00,237378,279488
2017-12-20 02:59:00,237720,279488
2017-12-20 03:59:00,237987,279488
2017-12-20 04:59:00,238267,279488
2017-12-20 05:59:00,238567,279488
2017-12-20 06:59:00,238727,279488
2017-12-20 07:59:00,239308,279488
2017-12-20 08:59:00,239457,279488
2017-12-20 09:59:00,240304,279488
2017-12-20 10:59:00,238974,285897
2017-12-20 11:59:00,238976,285897
2017-12-20 12:59:00,234376,279488
2017-12-20 13:59:00,235031,279488
2017-12-20 14:59:00,235324,279488
2017-12-20 15:59:00,235577,279488
2017-12-20 16:59:00,235855,279488
2017-12-20 17:59:00,236224,279488
2017-12-20 18:59:00,236540,279488
2017-12-20 19:59:00,236404,279488
2017-12-20 20:59:00,237165,279488
2017-12-20 21:59:00,237554,279488
2017-12-20 22:59:00,237795,279488
2017-12-20 23:59:00,238408,279488
2017-12-21 00:59:00,238460,279488
2017-12-21 01:59:00,238507,279488
2017-12-21 02:59:00,238543,279488
2017-12-21 03:59:00,238614,279488
2017-12-21 04:59:00,238701,279488
2017-12-21 05:59:00,238972,279488
2017-12-21 06:59:00,239063,279488
2017-12-21 07:59:00,239078,285897
2017-12-21 08:59:00,234278,279488
2017-12-21 09:59:00,234869,279488
2017-12-21 10:59:00,235329,279488
2017-12-21 11:59:00,235805,279488
2017-12-21 12:59:00,236173,279488
2017-12-21 13:59:00,236787,279488
2017-12-21 14:59:00,237169,279488
2017-12-21 15:59:00,237643,279488
2017-12-21 16:59:00,237780,279488
2017-12-21 17:59:00,237884,279488
2017-12-21 18:59:00,237904,279488
2017-12-21 19:59:00,237757,279488
2017-12-21 20:59:00,238021,279488
2017-12-21 21:59:00,238306,279488
