"Close, x; Trace 1, x","Close, y","Trace 1, y"
735807.0,294.43,25453600.0
735806.0,293.62,30592000.0
735805.0,292.69,16032300.0
735804.0,288.7,20662200.0
735803.0,288.28,37199400.0
735802.0,276.05,18531300.0
735801.0,277.22,19389800.0
735800.0,275.83,22930700.0
735799.0,278.98,22711400.0
735798.0,273.61,15332500.0
735797.0,274.9,25187100.0
735796.0,279.47,27591400.0
735795.0,278.09,49482600.0
735794.0,285.83,27486600.0
735793.0,287.46,28727200.0
735792.0,292.05,62053900.0
735791.0,310.87,56405000.0
735790.0,293.12,41109900.0
735789.0,284.89,100390000.0
735788.0,269.23,40301200.0
735787.0,270.79,36980200.0
735786.0,266.21,28857600.0
735785.0,269.03,49154800.0
735784.0,271.91,44156100.0
735783.0,260.89,15620400.0
735782.0,256.34,19033800.0
735781.0,255.41,21551900.0
735780.0,258.62,27029800.0
735779.0,263.07,44533800.0
735778.0,257.06,34742900.0
735777.0,249.01,15137600.0
735776.0,250.99,20488600.0
735775.0,243.59,13983500.0
735774.0,242.8,16133100.0
735773.0,240.51,17344900.0
735772.0,244.3,15108700.0
735771.0,246.99,17692500.0
735770.0,243.94,10600900.0
735769.0,245.21,20608100.0
735768.0,244.61,23965300.0
735767.0,249.01,30980200.0
735766.0,249.28,43858400.0
735765.0,250.9,41612000.0
735764.0,236.82,19912100.0
735763.0,233.54,12165900.0
735762.0,232.4,13305300.0
735761.0,229.98,14017700.0
735760.0,229.71,14416000.0
735759.0,228.8,15904800.0
735758.0,229.05,28353100.0
735757.0,228.49,23378400.0
735756.0,222.88,13318400.0
735755.0,225.62,11131500.0
735754.0,224.95,18056500.0
735753.0,224.32,14728100.0
735752.0,225.87,17752400.0
735751.0,225.8,20459000.0
735750.0,222.93,26090500.0
735749.0,230.19,14730800.0
735748.0,233.34,14098600.0
735747.0,237.1,14805000.0
735746.0,237.41,13829600.0
735745.0,237.28,18837000.0
735744.0,237.12,16425000.0
735743.0,237.11,14423900.0
735742.0,240.95,11508000.0
735741.0,238.87,14605000.0
735740.0,240.35,27003000.0
735739.0,235.34,15108900.0
735738.0,234.02,15499400.0
735737.0,231.95,14241900.0
735736.0,233.13,16780300.0
735735.0,236.8,11134300.0
735734.0,236.15,11089700.0
735733.0,237.6,16329400.0
735732.0,236.93,24413700.0
735731.0,236.38,27180100.0
735730.0,241.11,19282600.0
735729.0,242.16,20892300.0
735728.0,240.3,15019100.0
735727.0,241.83,19790500.0
735726.0,243.86,27445500.0
735725.0,237.33,29064400.0
735724.0,229.78,29587200.0
735723.0,236.12,23929100.0
735722.0,239.02,21223400.0
735721.0,240.36,18494100.0
735720.0,234.93,12535500.0
735719.0,232.08,18815300.0
735718.0,236.15,33818600.0
735717.0,225.81,18936500.0
735716.0,225.85,21469200.0
735715.0,229.29,38574000.0
735714.0,219.43,28943700.0
735713.0,226.39,13957200.0
735712.0,231.27,21448700.0
735711.0,236.46,17036000.0
735710.0,234.18,23847900.0
735709.0,235.27,24978000.0
735708.0,224.63,18364700.0
735707.0,222.6,15021500.0
735706.0,223.36,12939000.0
735705.0,222.88,20429800.0
735704.0,228.57,24805400.0
735703.0,223.83,22562000.0
735702.0,219.16,31719000.0
735701.0,224.59,31181800.0
735700.0,236.15,12387900.0
735699.0,236.55,16365200.0
735698.0,236.07,28882000.0
735697.0,243.68,21643500.0
735696.0,245.02,30086400.0
735695.0,253.18,18467400.0
735694.0,255.49,20034200.0
735693.0,260.6,19649200.0
735692.0,253.7,12493500.0
735691.0,254.32,23146600.0
735690.0,253.0,26272600.0
735689.0,247.27,22877200.0
735688.0,244.22,22672000.0
735687.0,247.53,23009600.0
735686.0,242.71,21699400.0
735685.0,252.8,16040900.0
735684.0,247.03,17274900.0
735683.0,248.53,25730000.0
735682.0,246.2,35866900.0
735681.0,245.59,40073700.0
735680.0,266.74,22811900.0
735679.0,267.96,18438100.0
735678.0,260.02,17130100.0
735677.0,261.75,18456700.0
735676.0,260.93,52732000.0
735675.0,256.3,57008000.0
735674.0,285.5,21497200.0
735673.0,290.59,21516100.0
735672.0,286.39,11970100.0
735671.0,281.88,22612300.0
735670.0,285.34,31421500.0
735669.0,294.35,32585200.0
735668.0,296.38,33963900.0
735667.0,291.76,67770800.0
735666.0,289.61,59178200.0
735665.0,274.35,22067900.0
735664.0,276.26,17825900.0
735663.0,272.72,28918900.0
735662.0,276.18,41302400.0
735661.0,273.09,41383000.0
735660.0,281.7,50461300.0
735659.0,275.67,40465700.0
735658.0,260.2,25213700.0
735657.0,254.26,13949300.0
735656.0,253.83,44013900.0
735655.0,236.43,13619400.0
735654.0,237.47,11496200.0
735653.0,238.74,14200400.0
735652.0,238.89,16400000.0
735651.0,235.98,19527000.0
735650.0,244.53,12284200.0
735649.0,243.78,23876700.0
735648.0,240.28,18270500.0
735647.0,236.33,25200800.0
735646.0,243.61,27363100.0
735645.0,233.84,28153700.0
735644.0,234.82,56552400.0
735643.0,257.32,49732500.0
735642.0,235.43,42744400.0
735641.0,221.76,15206200.0
735640.0,219.19,17201900.0
735639.0,219.84,21115100.0
735638.0,220.11,27791300.0
735637.0,223.41,17145200.0
735636.0,227.75,21604200.0
735635.0,222.27,24435300.0
735634.0,217.11,22516400.0
735633.0,226.85,26594300.0
735632.0,227.27,40783700.0
735631.0,238.23,30612100.0
735630.0,226.97,29128500.0
735629.0,217.46,23348200.0
735628.0,226.43,26605200.0
735627.0,233.51,32213400.0
735626.0,233.91,44352200.0
735625.0,263.48,44399000.0
735624.0,273.47,106794000.0
735623.0,253.72,33582700.0
735622.0,247.85,24782500.0
735621.0,232.88,24621700.0
735620.0,233.41,33544600.0
735619.0,226.9,29924600.0
735618.0,211.31,24051100.0
735617.0,214.86,18658300.0
735616.0,210.34,30085100.0
735615.0,199.26,23469700.0
735614.0,208.1,38421000.0
735613.0,209.84,81773500.0
735612.0,178.1,97638700.0
735611.0,225.86,72843900.0
735610.0,267.8,18880300.0
735609.0,265.66,18200800.0
735608.0,274.8,15264300.0
735607.0,290.41,18718600.0
735606.0,283.35,19982500.0
735605.0,294.34,24866800.0
735604.0,286.19,23245700.0
735603.0,274.47,43962800.0
735602.0,264.19,55629100.0
735601.0,281.08,33054400.0
735600.0,315.03,7860650.0
735599.0,314.25,8036550.0
735598.0,320.19,13942900.0
735597.0,310.74,12528300.0
735596.0,312.67,12302500.0
735595.0,317.24,11676600.0
735594.0,315.86,15185200.0
735593.0,327.92,16410500.0
735592.0,319.01,9883640.0
735591.0,322.53,15092300.0
735590.0,334.57,16574200.0
735589.0,331.89,22315100.0
735588.0,320.84,15207600.0
735587.0,329.96,20856700.0
735586.0,317.84,23823100.0
735585.0,311.4,39173000.0
735584.0,319.78,37567900.0
735583.0,327.06,30864900.0
735582.0,345.35,17264200.0
735581.0,351.63,12415200.0
735580.0,347.38,11675900.0
735579.0,352.54,16989800.0
735578.0,350.51,32431300.0
735577.0,346.37,16427700.0
735576.0,352.22,32915500.0
735575.0,361.91,18898700.0
735574.0,375.1,6491650.0
735573.0,374.79,7009320.0
735572.0,376.85,15181800.0
735571.0,369.6,14529600.0
735570.0,375.01,13340100.0
735569.0,381.31,12364100.0
735568.0,379.25,11763000.0
735567.0,378.05,9194440.0
735566.0,375.49,15375600.0
735565.0,376.45,22946500.0
735564.0,369.67,8748030.0
735563.0,368.37,18601700.0
735562.0,375.35,25442200.0
735561.0,376.9,30930100.0
735560.0,367.57,15151600.0
735559.0,352.92,15273000.0
735558.0,350.85,29850100.0
735557.0,357.84,25233200.0
735556.0,380.56,18931800.0
735555.0,375.2,32222500.0
735554.0,387.41,41518800.0
735553.0,387.88,11905600.0
735552.0,376.13,15727500.0
735551.0,397.82,29589200.0
735550.0,420.74,58945000.0
735549.0,423.56,45783200.0
735548.0,367.69,15838900.0
735547.0,366.92,30450100.0
735546.0,363.26,24205600.0
735545.0,345.49,8535470.0
735544.0,342.42,16834200.0
735543.0,349.29,18797000.0
735542.0,339.49,19817200.0
735541.0,330.49,15655500.0
735540.0,327.55,12948500.0
735539.0,325.89,8603620.0
735538.0,325.75,16677200.0
735537.0,338.32,12545400.0
735536.0,345.31,30177900.0
735535.0,335.59,18192700.0
735534.0,357.62,7845880.0
735533.0,352.99,13033000.0
735532.0,354.7,11272500.0
735531.0,347.27,18127500.0
735530.0,358.35,15585700.0
735529.0,358.42,26456900.0
735528.0,383.16,11641300.0
735527.0,386.48,14188900.0
735526.0,382.85,16419000.0
735525.0,389.55,5914570.0
735524.0,391.44,11416800.0
735523.0,383.76,13600700.0
735522.0,382.56,26990000.0
735521.0,394.77,25267100.0
735520.0,400.87,38491500.0
735519.0,390.41,35221400.0
735518.0,378.55,17552800.0
735517.0,362.3,13345200.0
735516.0,361.56,43665700.0
735515.0,365.03,83641100.0
735514.0,352.94,54736300.0
735513.0,336.19,49199900.0
735512.0,330.08,79011800.0
735511.0,320.51,83308100.0
735510.0,328.87,47236500.0
735509.0,359.51,30901200.0
735508.0,375.07,21777700.0
735507.0,383.62,26229400.0
735506.0,386.94,34707300.0
735505.0,375.47,32497700.0
735504.0,377.18,23613300.0
735503.0,399.52,15029300.0
735502.0,404.43,21460800.0
735501.0,411.57,26814400.0
735500.0,423.2,30627700.0
735499.0,435.79,45099500.0
735498.0,402.15,24127600.0
735497.0,398.82,26580100.0
735496.0,408.9,36863600.0
735495.0,394.8,37919700.0
735494.0,424.44,34483200.0
735493.0,457.33,21056800.0
735492.0,466.06,16797300.0
735491.0,475.37,15345200.0
735490.0,477.89,13105500.0
735489.0,479.0,15588000.0
735488.0,477.75,15437200.0
735487.0,479.75,16852900.0
735486.0,479.36,22787800.0
735485.0,475.26,21447800.0
735484.0,474.6,30238000.0
735483.0,482.28,8994050.0
735482.0,484.83,10601400.0
735481.0,483.34,15302500.0
735480.0,489.66,26081400.0
735479.0,477.59,13342200.0
735478.0,477.43,23337900.0
735477.0,474.88,20432000.0
735476.0,477.76,44632300.0
735475.0,504.25,9424070.0
735474.0,508.52,17624800.0
735473.0,507.81,19862000.0
735472.0,511.15,22648500.0
735471.0,511.57,23235100.0
735470.0,502.5,18356700.0
735469.0,508.29,19441700.0
735468.0,498.07,25171900.0
735467.0,514.04,36563900.0
735466.0,517.24,49444200.0
735465.0,511.98,46527600.0
735464.0,485.25,38422400.0
735463.0,461.46,50783800.0
735462.0,491.8,24300900.0
735461.0,519.71,22832500.0
735460.0,497.01,25598300.0
735459.0,505.97,35803900.0
735458.0,546.66,25777500.0
735457.0,569.64,13978200.0
735456.0,576.37,14764200.0
735455.0,591.06,7555310.0
735454.0,589.37,7922070.0
735453.0,592.58,11072000.0
735452.0,588.87,11131400.0
735451.0,584.65,14497900.0
735450.0,585.44,10790800.0
735449.0,588.78,9867570.0
735448.0,586.67,9917990.0
735447.0,589.33,8359080.0
735446.0,594.92,18215900.0
735445.0,586.24,22467900.0
735444.0,567.29,14898800.0
735443.0,584.73,11275400.0
735442.0,585.69,19316400.0
735441.0,593.85,7774230.0
735440.0,595.81,10752900.0
735439.0,601.09,12279500.0
735438.0,601.73,20917200.0
735437.0,619.41,11056600.0
735436.0,621.55,9602880.0
735435.0,622.21,10711900.0
735434.0,623.9,5760120.0
735433.0,628.51,7222030.0
735432.0,628.78,14158100.0
735431.0,623.09,16576700.0
735430.0,616.8,13182400.0
735429.0,621.59,10873200.0
735428.0,619.32,12706800.0
735427.0,626.5,11291000.0
735426.0,633.71,13329000.0
735425.0,632.0,16467100.0
735424.0,616.76,15880700.0
735423.0,624.51,9819150.0
735422.0,624.82,10005500.0
735421.0,624.09,17813600.0
735420.0,635.81,10080000.0
735419.0,631.46,9105940.0
735418.0,630.69,22237200.0
735417.0,645.16,18949000.0
735416.0,650.88,25768200.0
735415.0,640.81,38446300.0
735414.0,639.8,46422400.0
735413.0,602.72,8897470.0
735412.0,596.55,13398100.0
735411.0,597.26,20814600.0
735410.0,581.14,14655900.0
735409.0,566.34,20687700.0
735408.0,582.36,14144900.0
735407.0,593.98,14053800.0
735406.0,602.27,10877700.0
735405.0,594.99,9256290.0
735404.0,594.15,18134100.0
735403.0,598.07,12803800.0
735402.0,607.96,17862000.0
735401.0,610.86,18597300.0
735400.0,592.19,28677500.0
735399.0,592.94,23580900.0
735398.0,577.36,38481200.0
735397.0,600.16,35700700.0
735396.0,586.95,50818800.0
735395.0,633.02,25163800.0
735394.0,653.15,17913400.0
735393.0,649.16,19065400.0
735392.0,656.14,8614190.0
735391.0,654.97,15855300.0
735390.0,653.7,18680100.0
735389.0,659.26,29621300.0
735388.0,641.61,37731500.0
735387.0,667.61,40653700.0
735386.0,660.62,45450200.0
735385.0,630.23,45259100.0
735384.0,623.68,15107100.0
735383.0,615.33,31985400.0
735382.0,568.18,18707800.0
735381.0,577.06,19289000.0
735380.0,571.24,38032000.0
735379.0,583.42,29959800.0
735378.0,571.59,47010300.0
735377.0,525.14,11499300.0
735376.0,520.22,34934700.0
735375.0,524.58,33086500.0
735374.0,491.77,14626000.0
735373.0,485.72,40327500.0
735372.0,446.18,6242620.0
735371.0,446.26,2857830.0
735370.0,448.9,2945790.0
735369.0,448.06,6475100.0
735368.0,447.25,7362980.0
735367.0,443.97,9472960.0
735366.0,440.67,7682670.0
735365.0,441.46,7383770.0
735364.0,438.89,12251700.0
735363.0,454.43,6682600.0
735362.0,449.46,10347900.0
735361.0,440.17,9446580.0
735360.0,438.82,18332200.0
735359.0,428.96,12507300.0
735358.0,433.48,10004800.0
735357.0,436.4,5621260.0
735356.0,437.76,9849640.0
735355.0,449.38,10394200.0
735354.0,457.76,12871800.0
735353.0,447.64,15244900.0
735352.0,447.21,16401400.0
735351.0,440.29,23876600.0
735350.0,436.39,10949500.0
735349.0,458.6,12214600.0
735348.0,461.45,46856500.0
735347.0,500.46,13009400.0
735346.0,491.3,9814530.0
735345.0,487.92,11670900.0
735344.0,495.77,15171400.0
735343.0,498.17,12103100.0
735342.0,501.56,19588200.0
735341.0,479.64,19042400.0
735340.0,495.96,34025500.0
735339.0,527.39,56480100.0
735338.0,515.59,49561000.0
735337.0,458.79,50730200.0
735336.0,414.06,22493500.0
735335.0,421.12,19226500.0
735334.0,420.95,62562800.0
735333.0,365.18,55868300.0
735332.0,442.73,13204400.0
735331.0,453.09,10921600.0
735330.0,449.42,15616600.0
735329.0,460.5,10241400.0
735328.0,461.91,13404500.0
735327.0,447.53,22925500.0
735326.0,444.72,40765500.0
735325.0,437.14,49647600.0
735324.0,478.38,35685800.0
735323.0,457.0,28254000.0
735322.0,460.27,42958300.0
735321.0,491.17,11147100.0
735320.0,495.67,58828300.0
735319.0,471.24,62225400.0
735318.0,580.83,16401100.0
735317.0,583.92,14020100.0
735316.0,583.41,22706900.0
735315.0,561.27,9288400.0
735314.0,565.04,17360700.0
735313.0,571.49,38414100.0
735312.0,588.77,20572900.0
735311.0,609.89,14228900.0
735310.0,614.83,24011500.0
735309.0,622.37,14648200.0
735308.0,631.11,5277290.0
735307.0,636.12,4342080.0
735306.0,628.8,11913800.0
735305.0,638.14,11634900.0
735304.0,632.1,18621200.0
735303.0,634.11,11732500.0
735302.0,627.79,20639800.0
735301.0,636.96,15396500.0
735300.0,617.45,18654200.0
735299.0,629.15,34150800.0
735298.0,663.86,16068100.0
735297.0,665.51,22461900.0
735296.0,666.78,55344600.0
735295.0,667.76,96056900.0
735294.0,559.79,7950760.0
735293.0,565.61,18668100.0
735292.0,549.26,28076100.0
735291.0,578.77,25540800.0
735290.0,582.69,64642700.0
735289.0,538.71,126314000.0
735288.0,546.32,57893900.0
735287.0,605.82,31434400.0
735286.0,605.42,31254000.0
735285.0,574.16,47308100.0
735284.0,556.14,46905000.0
735283.0,623.03,13897800.0
735282.0,626.6,20015100.0
735281.0,626.27,31948400.0
735280.0,616.63,40061700.0
735279.0,650.92,26709200.0
735278.0,661.99,102506000.0
735277.0,605.24,38588100.0
735276.0,651.72,25367600.0
735275.0,672.17,72745200.0
735274.0,681.03,112758000.0
735273.0,682.9,39311400.0
735272.0,673.92,38742600.0
735271.0,712.4,113643000.0
735270.0,781.55,50108700.0
735269.0,811.91,22395100.0
735268.0,827.96,16609700.0
735267.0,823.83,13940100.0
735266.0,825.37,11300900.0
735265.0,832.58,19668700.0
735264.0,829.92,17107900.0
735263.0,819.03,29918200.0
735262.0,826.0,17984400.0
735261.0,812.51,44875500.0
735260.0,771.39,49233600.0
735259.0,885.28,32224300.0
735258.0,853.61,24303900.0
735257.0,797.07,34912000.0
735256.0,822.04,15607100.0
735255.0,845.59,18453700.0
735254.0,863.91,18997300.0
735253.0,870.2,27652700.0
735252.0,870.96,24365700.0
735251.0,840.0,18052700.0
735250.0,814.64,39031700.0
735249.0,835.63,19149300.0
735248.0,860.9,28107200.0
735247.0,833.27,20829800.0
735246.0,841.2,45580900.0
735245.0,863.22,39623500.0
735244.0,913.95,44754200.0
735243.0,868.48,31876800.0
735242.0,846.86,59998600.0
735241.0,842.72,74175600.0
735240.0,802.0,81311700.0
735239.0,953.29,85565700.0
735238.0,933.53,72898500.0
735237.0,859.51,38005000.0
735236.0,818.72,37810100.0
735235.0,802.39,38489500.0
735234.0,771.4,22489400.0
735233.0,754.01,20897300.0
735232.0,756.13,20707700.0
735231.0,745.05,19011300.0
735230.0,727.83,32505800.0
735229.0,735.07,46862700.0
735228.0,761.98,0.0
735227.0,682.21,0.0
735226.0,665.58,0.0
735225.0,673.41,0.0
735224.0,617.18,0.0
735223.0,605.66,0.0
735222.0,625.32,0.0
735221.0,691.96,0.0
735220.0,522.7,0.0
735219.0,682.12,0.0
735218.0,705.97,0.0
735217.0,876.12,0.0
735216.0,872.6,0.0
735215.0,892.58,0.0
735214.0,873.26,0.0
735213.0,878.48,0.0
735212.0,988.51,0.0
735211.0,893.19,0.0
735210.0,795.87,0.0
735209.0,698.23,0.0
735208.0,829.45,0.0
735207.0,1045.11,0.0
735206.0,1151.17,0.0
735205.0,1078.28,0.0
735204.0,1043.33,0.0
735203.0,955.85,0.0
735202.0,1129.43,0.0
735201.0,1131.97,0.0
735200.0,1031.95,0.0
735199.0,1001.96,0.0
735198.0,928.1,0.0
735197.0,799.11,0.0
735196.0,774.25,0.0
735195.0,797.82,0.0
735194.0,771.44,0.0
735193.0,722.43,0.0
735192.0,590.83,0.0
735191.0,584.61,0.0
735190.0,703.56,0.0
735189.0,492.11,0.0
735188.0,440.22,0.0
735187.0,417.95,0.0
735186.0,420.2,0.0
735185.0,407.37,0.0
735184.0,360.33,0.0
735183.0,342.44,0.0
735182.0,326.62,0.0
735181.0,339.11,0.0
735180.0,338.11,0.0
735179.0,296.41,0.0
735178.0,262.5,0.0
735177.0,245.24,0.0
735176.0,229.1,0.0
735175.0,215.05,0.0
735174.0,206.22,0.0
735173.0,206.18,0.0
735172.0,204.0,0.0
735171.0,199.97,0.0
735170.0,204.39,0.0
735169.0,198.55,0.0
735168.0,196.44,0.0
735167.0,177.32,0.0
735166.0,186.69,0.0
735165.0,198.23,0.0
735164.0,213.62,0.0
735163.0,193.76,0.0
735162.0,182.21,0.0
735161.0,174.61,0.0
735160.0,172.42,0.0
735159.0,155.96,0.0
735158.0,146.25,0.0
735157.0,142.55,0.0
735156.0,145.24,0.0
735155.0,140.52,0.0
735154.0,138.13,0.0
735153.0,135.19,0.0
735152.0,130.9,0.0
735151.0,130.59,0.0
735150.0,130.69,0.0
735149.0,126.0,0.0
735148.0,126.94,0.0
735147.0,129.0,0.0
735146.0,128.55,0.0
735145.0,129.01,0.0
735144.0,123.63,0.0
735143.0,114.13,0.0
735142.0,132.18,0.0
735141.0,133.0,0.0
735140.0,137.34,0.0
735139.0,134.78,0.0
735138.0,133.78,0.0
735137.0,128.38,0.0
735136.0,128.22,0.0
735135.0,127.25,0.0
735134.0,125.95,0.0
735133.0,129.12,0.0
735132.0,127.43,0.0
735131.0,127.04,0.0
735130.0,129.65,0.0
735129.0,131.47,0.0
735128.0,131.66,0.0
735127.0,131.72,0.0
735126.0,130.37,0.0
735125.0,129.22,0.0
735124.0,134.98,0.0
735123.0,133.13,0.0
735122.0,135.25,0.0
735121.0,125.91,0.0
735120.0,127.11,0.0
735119.0,121.66,0.0
735118.0,124.15,0.0
735117.0,119.15,0.0
735116.0,126.43,0.0
735115.0,126.74,0.0
735114.0,136.77,0.0
735113.0,135.85,0.0
735112.0,138.34,0.0
735111.0,135.35,0.0
735110.0,133.49,0.0
735109.0,122.39,0.0
735108.0,122.62,0.0
735107.0,126.5,0.0
735106.0,120.06,0.0
735105.0,122.11,0.0
735104.0,120.05,0.0
735103.0,118.5,0.0
735102.0,121.15,0.0
735101.0,123.3,0.0
735100.0,121.2,0.0
735099.0,119.0,0.0
735098.0,113.5,0.0
735097.0,113.5,0.0
735096.0,108.99,0.0
735095.0,109.99,0.0
735094.0,112.56,0.0
735093.0,109.0,0.0
735092.0,106.64,0.0
735091.0,105.0,0.0
735090.0,103.0,0.0
735089.0,102.8,0.0
735088.0,103.0,0.0
735087.0,106.75,0.0
735086.0,106.75,0.0
735085.0,106.22,0.0
735084.0,105.14,0.0
735083.0,104.0,0.0
735082.0,104.5,0.0
735081.0,104.0,0.0
735080.0,106.09,0.0
735079.0,107.99,0.0
735078.0,101.2,0.0
735077.0,99.76,0.0
735076.0,94.12,0.0
735075.0,96.02,0.0
735074.0,96.9,0.0
735073.0,94.51,0.0
735072.0,95.56,0.0
735071.0,91.61,0.0
735070.0,90.76,0.0
735069.0,89.39,0.0
735068.0,92.17,0.0
735067.0,90.58,0.0
735066.0,98.5,0.0
735065.0,97.45,0.0
735064.0,98.4,0.0
735063.0,94.69,0.0
735062.0,98.13,0.0
735061.0,93.59,0.0
735060.0,88.98,0.0
735059.0,86.76,0.0
735058.0,76.69,0.0
735057.0,76.52,0.0
735056.0,74.56,0.0
735055.0,70.28,0.0
735054.0,68.43,0.0
735053.0,80.53,0.0
735052.0,77.53,0.0
735051.0,90.13,0.0
735050.0,88.05,0.0
735049.0,96.61,0.0
735048.0,94.99,0.0
735047.0,94.65,0.0
735046.0,101.44,0.0
735045.0,104.0,0.0
735044.0,103.95,0.0
735043.0,102.74,0.0
735042.0,107.6,0.0
735041.0,108.3,0.0
735040.0,109.5,0.0
735039.0,110.15,0.0
735038.0,108.25,0.0
735037.0,107.4,0.0
735036.0,101.7,0.0
735035.0,99.51,0.0
735034.0,99.99,0.0
735033.0,99.98,0.0
735032.0,104.0,0.0
735031.0,108.15,0.0
735030.0,108.9,0.0
735029.0,106.35,0.0
735028.0,100.0,0.0
735027.0,108.3,0.0
735026.0,111.5,0.0
735025.0,118.0,0.0
735024.0,121.65,0.0
735023.0,121.42,0.0
735022.0,122.22,0.0
735021.0,122.29,0.0
735020.0,129.3,0.0
735019.0,129.0,0.0
735018.0,128.8,0.0
735017.0,132.3,0.0
735016.0,129.0,0.0
735015.0,129.75,0.0
735014.0,133.48,0.0
735013.0,131.98,0.0
735012.0,133.2,0.0
735011.0,126.7,0.0
735010.0,123.89,0.0
735009.0,122.88,0.0
735008.0,122.0,0.0
735007.0,121.99,0.0
735006.0,123.5,0.0
735005.0,123.02,0.0
735004.0,118.76,0.0
735003.0,114.22,0.0
735002.0,111.5,0.0
735001.0,117.98,0.0
735000.0,115.0,0.0
734999.0,115.24,0.0
734998.0,117.2,0.0
734997.0,112.67,0.0
734996.0,113.57,0.0
734995.0,111.5,0.0
734994.0,112.3,0.0
734993.0,115.91,0.0
734992.0,112.5,0.0
734991.0,97.75,0.0
734990.0,105.21,0.0
734989.0,116.99,0.0
